,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.2 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-06-03,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-03,06:15:00,39.3125,37.3125,38.375,39.958333333333336,39.84375,39.3125,36.5625,36.5,26.4375,35.125,32.1875,32.625,30.8125,30.25,17.666666666666668,38.916666666666664,40.333333333333336,41.625,43.15625,43.291666666666664,42.875,42.75,26.0,30.166666666666668,35.166666666666664,36.375,37.291666666666664,38.125,38.75,37.625,35.041666666666664,39.625,39.4375,38.875,38.541666666666664,34.15625,37.541666666666664,38.041666666666664,35.291666666666664,39.166666666666664,39.041666666666664,38.5625,39.666666666666664,37.958333333333336,44.666666666666664,44.541666666666664,42.8125,40.71875,39.625,41.625,39.208333333333336,37.75,33.40625,28.9375,37.0,36.0,37.208333333333336,33.5,34.375,32.958333333333336,32.3125,31.875,31.958333333333332,29.416666666666668,36.416666666666664,36.291666666666664,29.333333333333332,32.53125,36.25,34.875,38.916666666666664,38.3125,41.5625,40.625,40.291666666666664,43.208333333333336,40.416666666666664,40.375,43.625,42.875,44.5625,42.375,44.0,44.875,43.875,44.916666666666664,33.25,36.625,37.65625,37.041666666666664,36.34375,38.25,37.6875,36.5,40.125,39.041666666666664,38.375,38.40625,37.625,37.583333333333336,38.0,37.583333333333336,39.40625,33.75,33.833333333333336,26.75,37.125,32.625,38.791666666666664,39.291666666666664,37.5,25.666666666666668,38.5,37.125,35.208333333333336,36.0625,36.541666666666664,33.875,32.916666666666664,34.8125,34.916666666666664,33.625,36.791666666666664,38.333333333333336,37.78125,38.5,38.5,40.125,41.041666666666664,39.9375,34.6875,34.708333333333336,34.75,34.71875,35.4375,36.625,36.34375,33.9375,34.875,36.0,38.166666666666664,37.958333333333336,38.03125,38.291666666666664,38.78125,37.666666666666664,36.041666666666664,36.375,35.9375,38.458333333333336,38.75,37.75,35.4375,36.5625,36.416666666666664,37.166666666666664,36.875,37.541666666666664,37.166666666666664,35.833333333333336,34.75,37.6875,36.791666666666664,38.291666666666664,37.791666666666664,37.5,37.5625,33.083333333333336,35.125,36.375,37.25,35.6875,36.625,36.5,48.625,48.625,49.5,50.59375,46.75,47.6875,48.6875,37.791666666666664,34.4375,33.625,20.875,22.875,24.4375,27.833333333333332,30.3125,27.125,30.375,37.8125,35.833333333333336,39.583333333333336,36.416666666666664,30.75
2,2021-06-03,06:30:00,39.958333333333336,40.28125,40.166666666666664,40.083333333333336,39.875,38.208333333333336,37.4375,35.041666666666664,32.958333333333336,32.90625,30.958333333333332,31.625,29.708333333333332,29.09375,23.708333333333332,37.5,38.40625,39.625,41.5,41.375,42.666666666666664,44.875,25.84375,30.875,34.75,35.3125,37.0,36.666666666666664,37.291666666666664,38.5,38.3125,38.625,39.333333333333336,37.9375,38.84375,37.75,37.75,37.1875,36.53125,38.541666666666664,36.6875,38.5625,38.5,37.708333333333336,45.0,43.9375,41.25,41.375,39.958333333333336,40.5,39.5,37.583333333333336,36.0,30.5,37.041666666666664,35.958333333333336,35.875,31.5,35.166666666666664,34.958333333333336,35.75,34.625,31.541666666666668,30.3125,34.875,34.125,34.541666666666664,35.125,36.375,36.416666666666664,37.083333333333336,38.5,39.375,39.416666666666664,39.75,40.958333333333336,38.875,41.09375,43.083333333333336,43.0,44.416666666666664,44.65625,44.0,43.333333333333336,43.5,42.5,35.34375,34.5625,36.625,37.625,36.0,37.5625,36.666666666666664,38.0,38.25,37.5,37.1875,37.041666666666664,36.75,37.5,38.0625,37.0,36.833333333333336,35.75,37.125,36.25,35.90625,35.375,40.791666666666664,39.541666666666664,38.375,36.458333333333336,38.25,38.291666666666664,37.583333333333336,36.625,37.25,36.416666666666664,36.333333333333336,36.0,35.625,36.416666666666664,34.0,35.541666666666664,34.5,36.541666666666664,35.416666666666664,36.15625,36.5,37.1875,31.875,31.958333333333332,32.875,34.125,34.583333333333336,34.25,35.25,35.458333333333336,36.46875,37.34375,36.708333333333336,37.375,37.0,38.375,38.833333333333336,38.625,38.5,38.4375,39.15625,39.791666666666664,39.5,38.208333333333336,35.666666666666664,37.208333333333336,37.25,37.0625,37.25,37.25,36.625,36.0,35.083333333333336,37.5,36.8125,37.958333333333336,37.625,37.166666666666664,36.458333333333336,34.708333333333336,36.5,36.75,35.5,36.625,37.0,35.875,47.916666666666664,47.0,47.375,48.4375,45.8125,47.333333333333336,47.375,37.041666666666664,35.25,34.875,23.125,25.375,24.5625,28.9375,30.8125,27.875,30.375,35.4375,34.0,36.833333333333336,35.0,34.208333333333336
3,2021-06-03,06:45:00,51.9375,52.958333333333336,48.0,51.125,49.4375,39.583333333333336,33.0,31.6875,30.875,28.625,25.875,26.375,24.6875,24.875,22.5,31.875,32.6875,35.625,37.75,40.5,44.416666666666664,52.5,25.541666666666668,28.625,34.125,36.75,38.875,47.8125,59.5,40.916666666666664,47.5625,46.625,37.6875,37.125,34.583333333333336,32.916666666666664,31.875,34.15625,32.6875,33.0,30.375,36.6875,34.3125,34.625,51.875,49.958333333333336,46.375,43.4375,42.708333333333336,41.375,38.8125,36.875,34.916666666666664,30.166666666666668,34.71875,33.958333333333336,33.75,29.125,33.5,33.8125,33.291666666666664,33.75,29.791666666666668,31.3125,33.3125,34.0625,34.25,35.375,35.6875,36.416666666666664,37.625,38.25,39.875,40.291666666666664,41.125,42.166666666666664,38.75,39.375,42.375,41.833333333333336,43.416666666666664,42.625,42.5625,42.875,43.75,42.666666666666664,33.375,35.791666666666664,36.6875,37.0,35.75,37.625,36.541666666666664,37.8125,37.375,36.3125,36.75,36.9375,36.583333333333336,37.291666666666664,38.625,37.416666666666664,37.291666666666664,36.25,39.166666666666664,37.6875,35.8125,35.25,50.583333333333336,42.541666666666664,40.1875,38.3125,36.6875,38.625,37.25,37.041666666666664,36.416666666666664,36.3125,39.291666666666664,39.75,35.666666666666664,34.1875,31.5,33.0625,32.708333333333336,32.666666666666664,31.166666666666668,31.4375,32.958333333333336,31.8125,31.375,32.208333333333336,31.6875,32.9375,34.291666666666664,35.125,35.166666666666664,35.208333333333336,36.541666666666664,37.208333333333336,36.916666666666664,38.125,37.291666666666664,39.041666666666664,39.25,38.083333333333336,38.3125,39.041666666666664,39.458333333333336,39.875,39.916666666666664,38.333333333333336,35.916666666666664,37.25,37.0,37.25,37.25,37.291666666666664,36.416666666666664,34.875,35.5,37.3125,36.8125,37.916666666666664,37.3125,36.5,37.125,34.8125,36.25,36.208333333333336,35.583333333333336,36.333333333333336,36.833333333333336,35.625,50.1875,48.375,49.125,50.458333333333336,46.5625,49.375,49.3125,36.5625,33.8125,34.4375,25.333333333333332,24.25,23.625,28.708333333333332,29.75,27.5,29.125,33.6875,33.166666666666664,35.625,33.416666666666664,32.5625
4,2021-06-03,07:00:00,59.791666666666664,57.1875,61.375,60.708333333333336,59.0625,58.0625,35.0625,33.96875,27.71875,26.125,23.958333333333332,22.625,20.291666666666668,20.59375,17.875,27.21875,25.4375,30.0,32.6875,31.333333333333332,38.0625,54.0,23.4375,26.666666666666668,51.1875,52.6875,0.0,61.166666666666664,64.625,63.125,43.5,46.958333333333336,51.166666666666664,28.03125,20.0625,20.041666666666668,20.375,18.75,14.875,20.208333333333332,16.375,22.25,19.875,16.625,56.9375,77.0,73.34375,49.6875,71.25,67.375,34.25,25.9375,24.9375,23.416666666666668,26.75,23.0625,25.6875,23.125,23.40625,23.25,24.083333333333332,23.458333333333332,24.0625,21.375,24.833333333333332,24.0,37.875,37.666666666666664,38.333333333333336,36.833333333333336,40.125,40.0,41.333333333333336,40.083333333333336,39.75,40.583333333333336,37.958333333333336,39.90625,41.0,40.541666666666664,42.78125,41.625,41.333333333333336,41.0625,42.84375,42.833333333333336,32.25,34.791666666666664,35.6875,36.166666666666664,35.8125,37.625,37.25,36.6875,37.9375,37.25,36.9375,39.0,37.5,38.041666666666664,38.541666666666664,36.5,36.875,32.5,37.09375,35.625,36.041666666666664,34.125,48.25,42.583333333333336,39.15625,38.6875,37.75,39.0,37.25,36.208333333333336,36.0625,35.291666666666664,34.9375,36.708333333333336,34.708333333333336,33.875,31.8125,33.375,33.375,32.75,32.25,33.96875,35.25,34.791666666666664,34.375,33.75,32.875,33.75,34.3125,35.0,35.125,34.9375,36.666666666666664,37.25,37.0625,37.875,36.875,38.458333333333336,38.5625,37.3125,37.583333333333336,37.166666666666664,38.25,39.333333333333336,39.75,37.25,35.25,36.75,36.5625,37.25,36.3125,37.0,36.875,34.9375,34.625,37.4375,36.666666666666664,38.25,37.625,36.875,36.958333333333336,34.46875,36.0,36.541666666666664,36.5,36.625,37.208333333333336,35.6875,49.25,47.1875,48.125,48.416666666666664,45.875,47.9375,48.125,35.791666666666664,33.666666666666664,33.0,26.25,25.25,25.53125,29.291666666666668,30.9375,28.53125,30.09375,34.0,33.75,35.25,33.5,33.25
5,2021-06-03,07:15:00,60.625,56.375,60.125,60.0,61.3125,59.15625,49.3125,0.0,22.875,19.9375,21.166666666666668,20.1875,15.75,14.3125,13.0625,20.25,21.75,24.833333333333332,27.791666666666668,36.166666666666664,51.875,63.5,20.15625,30.6875,64.53125,69.45833333333333,67.375,67.9375,65.6875,58.875,65.84375,63.125,39.458333333333336,22.4375,20.1875,17.25,13.6875,20.625,16.833333333333332,17.1875,16.416666666666668,19.166666666666668,17.25,17.84375,81.5,84.25,75.0,74.33333333333333,78.08333333333333,85.0,28.0625,25.708333333333332,20.875,20.5,19.8125,21.333333333333332,20.25,17.375,18.375,19.1875,19.333333333333332,17.958333333333332,16.0,16.875,19.291666666666668,19.666666666666668,37.5,38.25,39.375,39.875,39.708333333333336,40.8125,41.625,40.125,39.9375,40.791666666666664,37.75,39.125,41.03125,39.958333333333336,42.6875,39.5,41.25,41.25,43.166666666666664,43.0625,33.5625,34.625,36.1875,37.125,35.8125,38.208333333333336,37.5625,38.0,38.25,38.0,37.083333333333336,37.875,36.541666666666664,37.8125,38.0,37.5625,37.0,34.5,36.25,35.75,35.791666666666664,35.5,45.875,40.208333333333336,38.1875,36.791666666666664,36.4375,37.125,35.75,34.75,35.5625,36.75,42.3125,35.0,34.458333333333336,34.666666666666664,32.09375,34.1875,33.333333333333336,34.333333333333336,37.5,38.4375,36.916666666666664,38.791666666666664,37.25,35.458333333333336,33.833333333333336,34.416666666666664,35.28125,35.25,35.5,34.9375,37.5625,36.5625,37.28125,36.916666666666664,37.208333333333336,38.666666666666664,38.0,36.916666666666664,37.125,37.208333333333336,38.375,38.75,38.375,36.416666666666664,34.9375,36.791666666666664,37.1875,37.083333333333336,36.9375,37.3125,37.0,35.125,35.1875,37.5625,37.125,38.416666666666664,37.6875,37.375,37.666666666666664,34.8125,36.125,36.208333333333336,36.375,36.75,37.458333333333336,36.3125,47.666666666666664,46.875,46.708333333333336,47.5,44.708333333333336,46.0625,46.333333333333336,36.125,34.0,33.25,27.0,25.3125,27.1875,30.583333333333332,31.25,29.458333333333332,31.6875,35.5,33.4375,36.875,34.75,33.791666666666664
6,2021-06-03,07:30:00,55.9375,55.8125,58.375,57.375,57.5,56.5625,56.6875,18.333333333333332,15.208333333333334,13.916666666666666,13.25,10.625,11.083333333333334,10.5,9.5625,13.541666666666666,14.625,15.4375,18.1875,83.1875,82.75,83.66666666666667,13.958333333333334,63.125,68.125,68.75,68.125,65.21875,67.91666666666667,66.625,67.91666666666667,66.59375,66.5,15.416666666666666,14.75,12.333333333333334,12.375,10.5,9.4375,12.5,10.666666666666666,10.5,9.5625,11.416666666666666,85.0,85.0,85.0,85.0,85.0,85.0,28.9375,22.9375,19.5,16.541666666666668,19.708333333333332,18.75,18.291666666666668,15.375,18.333333333333332,18.125,17.9375,16.958333333333332,15.583333333333334,15.5625,17.5625,17.583333333333332,38.125,37.9375,39.75,39.0,39.875,40.1875,41.291666666666664,39.34375,39.958333333333336,40.916666666666664,37.75,39.083333333333336,41.083333333333336,38.958333333333336,42.25,42.1875,41.333333333333336,41.625,42.9375,43.125,33.75,36.041666666666664,36.625,37.5,35.958333333333336,37.5,37.0,37.791666666666664,37.666666666666664,37.125,36.6875,37.6875,36.291666666666664,37.5625,37.5625,37.041666666666664,37.666666666666664,34.1875,37.5,36.458333333333336,36.28125,34.9375,43.041666666666664,38.75,35.708333333333336,36.041666666666664,35.833333333333336,35.4375,34.583333333333336,34.125,36.0625,43.125,42.90625,38.208333333333336,37.90625,35.75,32.6875,34.875,32.9375,33.625,35.375,36.083333333333336,36.125,35.958333333333336,35.4375,34.875,36.34375,36.208333333333336,37.0625,36.625,35.8125,35.28125,37.625,37.0,36.8125,36.875,36.21875,37.6875,37.4375,36.625,36.25,36.5,38.125,37.75,37.75,35.75,34.291666666666664,36.375,36.041666666666664,36.53125,36.208333333333336,36.75,36.75,34.833333333333336,35.375,37.625,36.9375,38.25,37.625,37.333333333333336,38.125,38.5,37.375,36.833333333333336,35.708333333333336,36.416666666666664,37.5,34.75,46.125,46.1875,45.5,46.458333333333336,44.333333333333336,46.083333333333336,45.0,35.541666666666664,34.416666666666664,33.3125,26.041666666666668,24.75,27.375,30.083333333333332,32.791666666666664,29.208333333333332,32.4375,36.333333333333336,35.166666666666664,37.4375,35.708333333333336,34.3125
7,2021-06-03,07:45:00,53.8125,55.8125,57.25,52.583333333333336,54.875,56.0,54.75,38.03125,11.625,11.5,9.25,8.4375,8.75,8.166666666666666,7.375,10.375,11.3125,14.3125,52.0,73.45833333333333,75.20833333333333,74.875,10.625,64.1875,66.79166666666667,66.5,67.79166666666667,64.5,68.0,64.95833333333333,64.625,66.0,67.0625,62.625,11.541666666666666,10.125,8.5,8.416666666666666,8.125,9.25,8.375,8.375,8.375,8.5,85.0,85.0,85.0,85.0,85.0,69.20833333333333,25.833333333333332,22.958333333333332,19.75,16.625,20.25,20.166666666666668,19.25,17.1875,19.583333333333332,20.78125,20.25,18.833333333333332,18.125,18.125,20.625,19.90625,38.8125,36.84375,38.375,38.333333333333336,38.791666666666664,39.75,40.5625,39.833333333333336,39.125,41.208333333333336,37.791666666666664,39.208333333333336,41.458333333333336,39.791666666666664,43.375,42.25,41.458333333333336,42.75,43.833333333333336,43.458333333333336,33.875,36.0625,36.416666666666664,37.4375,35.875,37.71875,37.1875,37.125,37.375,37.041666666666664,36.166666666666664,37.416666666666664,36.875,37.8125,37.9375,37.125,38.291666666666664,34.125,37.416666666666664,36.666666666666664,36.125,35.625,42.166666666666664,38.1875,36.25,35.75,35.958333333333336,36.125,35.625,34.916666666666664,38.9375,52.041666666666664,45.0,43.25,34.583333333333336,34.333333333333336,31.5,33.291666666666664,32.9375,32.6875,32.583333333333336,34.21875,34.375,33.3125,33.458333333333336,33.59375,34.5,36.875,40.625,39.916666666666664,36.208333333333336,34.125,36.5,36.5625,35.666666666666664,36.15625,35.083333333333336,37.0,36.78125,35.0,35.875,35.875,38.59375,38.5,39.208333333333336,40.125,16.666666666666668,21.90625,20.5,17.083333333333332,16.833333333333332,16.958333333333332,11.1875,23.041666666666668,18.875,53.125,55.625,59.0,46.458333333333336,54.1875,54.0,65.46875,77.5,78.1875,34.375,11.125,20.34375,25.5,47.5625,46.875,46.583333333333336,47.5625,44.3125,48.3125,48.666666666666664,36.291666666666664,33.875,33.666666666666664,25.458333333333332,23.5,26.166666666666668,28.916666666666668,31.583333333333332,27.791666666666668,32.90625,34.875,33.9375,36.625,34.46875,32.291666666666664
8,2021-06-03,08:00:00,48.708333333333336,49.583333333333336,48.6875,49.083333333333336,49.666666666666664,48.78125,49.0,49.125,49.125,18.625,8.3125,7.53125,7.09375,6.75,6.375,11.583333333333334,13.9375,22.0625,65.70833333333333,64.29166666666667,65.1875,66.25,9.5625,57.875,64.8125,67.125,64.625,63.375,63.84375,64.8125,62.75,64.75,67.0625,61.25,11.0,9.3125,9.1875,9.291666666666666,8.25,9.583333333333334,10.0,9.75,20.208333333333332,26.75,85.0,85.0,85.0,85.0,85.0,34.375,27.0,25.25,22.3125,18.708333333333332,22.208333333333332,21.291666666666668,21.5,18.333333333333332,21.541666666666668,21.3125,21.833333333333332,20.708333333333332,19.3125,19.458333333333332,22.9375,21.6875,36.75,35.9375,37.6875,37.125,38.53125,39.416666666666664,41.083333333333336,40.0625,40.166666666666664,41.75,38.125,39.541666666666664,41.625,40.3125,43.65625,42.375,41.875,43.375,43.541666666666664,43.25,32.25,35.25,35.28125,36.833333333333336,35.5,36.375,36.416666666666664,36.125,36.9375,36.875,36.125,37.5,36.833333333333336,38.583333333333336,39.34375,38.625,40.0,34.75,37.5625,37.208333333333336,34.9375,34.291666666666664,38.583333333333336,35.875,34.458333333333336,34.875,34.791666666666664,35.041666666666664,35.125,37.5,54.5,85.0,46.833333333333336,37.1875,30.333333333333332,30.166666666666668,27.5625,29.666666666666668,29.625,29.125,30.46875,29.875,30.875,29.875,18.0625,24.25,23.5625,26.0,71.5625,53.75,24.5625,16.791666666666668,11.5625,21.28125,16.5,16.458333333333332,14.375,19.541666666666668,34.375,38.708333333333336,44.25,31.125,0.0,61.4375,78.95833333333333,62.875,36.4375,37.5,38.25,37.375,39.1875,39.625,38.041666666666664,39.458333333333336,40.083333333333336,37.583333333333336,44.666666666666664,41.625,38.9375,46.5,43.4375,36.4375,36.125,49.9375,38.875,36.875,38.083333333333336,22.09375,51.5,61.666666666666664,60.125,63.166666666666664,74.25,70.8125,83.875,29.625,23.75,29.25,16.916666666666668,17.75,16.5625,21.541666666666668,23.8125,22.4375,23.875,21.583333333333332,27.416666666666668,29.1875,23.0625,21.9375
9,2021-06-03,08:15:00,45.5,46.09375,46.875,46.625,46.8125,46.375,46.9375,46.1875,46.4375,45.5625,9.166666666666666,8.0,7.0,6.375,6.416666666666667,13.625,19.25,30.0625,58.333333333333336,58.625,57.833333333333336,58.666666666666664,6.666666666666667,21.125,44.5,50.9375,41.3125,43.375,41.416666666666664,43.5,41.541666666666664,42.583333333333336,47.125,42.125,38.958333333333336,23.041666666666668,38.8125,24.625,20.416666666666668,34.46875,41.458333333333336,41.625,43.166666666666664,40.875,85.0,85.0,85.0,85.0,85.0,57.0,29.875,25.833333333333332,22.041666666666668,18.666666666666668,21.8125,20.958333333333332,19.958333333333332,17.583333333333332,20.5,19.6875,20.71875,19.708333333333332,17.9375,18.166666666666668,21.333333333333332,19.5,37.1875,37.583333333333336,40.875,38.958333333333336,39.25,40.125,41.25,39.59375,38.875,41.166666666666664,36.583333333333336,38.291666666666664,41.625,40.1875,43.6875,41.375,41.25,42.75,44.1875,43.5,20.041666666666668,25.875,30.25,26.041666666666668,25.041666666666668,24.375,22.78125,27.4375,35.25,57.625,37.875,54.166666666666664,53.958333333333336,41.125,41.3125,37.416666666666664,43.958333333333336,44.1875,27.4375,27.75,33.0625,20.5,37.3125,35.25,32.541666666666664,34.0,33.75,38.5625,59.375,46.083333333333336,71.41666666666667,67.45833333333333,37.1875,29.6875,28.9375,28.5625,26.625,30.0625,29.25,31.125,32.9375,31.375,32.083333333333336,31.041666666666668,6.375,7.0,21.8125,44.25,45.5,50.125,41.0625,19.666666666666668,31.458333333333332,26.6875,35.25,45.583333333333336,48.875,47.291666666666664,53.875,45.291666666666664,41.0,55.0,53.9375,51.25,44.5625,42.625,36.458333333333336,37.21875,37.0,37.208333333333336,37.25,37.875,36.875,36.125,35.5,38.125,36.833333333333336,37.9375,37.125,36.75,37.0625,35.15625,36.625,36.75,36.0,37.041666666666664,37.75,36.6875,84.33333333333333,85.0,85.0,84.625,84.0,84.8125,84.95833333333333,16.3125,14.9375,14.5,11.5,10.833333333333334,12.0,13.166666666666666,13.9375,12.5,14.25,15.4375,15.3125,16.666666666666668,15.625,15.083333333333334
