,Data,Hora,P4.1.1 P (W),P4.1.2 P (W),P4.1.3 P (W),P4.1.4 P (W),P4.1.5 P (W),P4.1.6 P (W),P4.1.7 P (W),P4.1.8 P (W),P4.1.9 P (W),P4.1.10 P (W),P4.1.11 P (W),P4.1.12 P (W),P4.1.13 P (W),P4.1.14 P (W),P4.1.15 P (W),P4.1.16 P (W),P4.1.17 P (W),P4.1.18 P (W),P4.1.19 P (W),P4.1.20 P (W),P4.1.21 P (W),P4.1.22 P (W),P4.2.1 P (W),P4.2.2 P (W),P4.2.3 P (W),P4.2.4 P (W),P4.2.5 P (W),P4.2.6 P (W),P4.2.7 P (W),P4.2.8 P (W),P4.2.9 P (W),P4.2.10 P (W),P4.2.11 P (W),P4.2.12 P (W),P4.2.13 P (W),P4.2.14 P (W),P4.2.15 P (W),P4.2.16 P (W),P4.2.17 P (W),P4.2.18 P (W),P4.2.19 P (W),P4.2.20 P (W),P4.2.21 P (W),P4.2.22 P (W),P4.3.1 P (W),P4.3.2 P (W),P4.3.3 P (W),P4.3.4 P (W),P4.3.5 P (W),P4.3.6 P (W),P4.3.7 P (W),P4.3.8 P (W),P4.3.9 P (W),P4.3.10 P (W),P4.3.11 P (W),P4.3.12 P (W),P4.3.13 P (W),P4.3.14 P (W),P4.3.15 P (W),P4.3.16 P (W),P4.3.17 P (W),P4.3.18 P (W),P4.3.19 P (W),P4.3.20 P (W),P4.3.21 P (W),P4.3.22 P (W),P4.4.1 P (W),P4.4.2 P (W),P4.4.3 P (W),P4.4.4 P (W),P4.4.5 P (W),P4.4.6 P (W),P4.4.7 P (W),P4.4.8 P (W),P4.4.9 P (W),P4.4.10 P (W),P4.4.11 P (W),P4.4.12 P (W),P4.4.13 P (W),P4.4.14 P (W),P4.4.15 P (W),P4.4.16 P (W),P4.4.17 P (W),P4.4.18 P (W),P4.4.19 P (W),P4.4.20 P (W),P4.5.1 P (W),P4.5.2 P (W),P4.5.3 P (W),P4.5.4 P (W),P4.5.5 P (W),P4.5.6 P (W),P4.5.7 P (W),P4.5.8 P (W),P4.5.9 P (W),P4.5.10 P (W),P4.5.11 P (W),P4.5.12 P (W),P4.5.13 P (W),P4.5.14 P (W),P4.5.15 P (W),P4.5.16 P (W),P4.5.17 P (W),P4.5.18 P (W),P4.5.19 P (W),P4.5.20 P (W),P4.5.21 P (W),P4.5.22 P (W),P4.6.1 P (W),P4.6.2 P (W),P4.6.3 P (W),P4.6.4 P (W),P4.6.5 P (W),P4.6.6 P (W),P4.6.7 P (W),P4.6.8 P (W),P4.6.9 P (W),P4.6.10 P (W),P4.6.11 P (W),P4.6.12 P (W),P4.6.13 P (W),P4.6.14 P (W),P4.6.15 P (W),P4.6.16 P (W),P4.6.17 P (W),P4.6.18 P (W),P4.6.19 P (W),P4.6.20 P (W),P4.6.21 P (W),P4.6.22 P (W),P4.7.1 P (W),P4.7.2 P (W),P4.7.3 P (W),P4.7.4 P (W),P4.7.5 P (W),P4.7.6 P (W),P4.7.7 P (W),P4.7.8 P (W),P4.7.9 P (W),P4.7.10 P (W),P4.7.11 P (W),P4.7.12 P (W),P4.7.13 P (W),P4.7.14 P (W),P4.7.15 P (W),P4.7.16 P (W),P4.7.17 P (W),P4.7.18 P (W),P4.7.19 P (W),P4.7.20 P (W),P4.7.21 P (W),P4.7.22 P (W),P4.8.1 P (W),P4.8.2 P (W),P4.8.3 P (W),P4.8.4 P (W),P4.8.5 P (W),P4.8.6 P (W),P4.8.7 P (W),P4.8.8 P (W),P4.8.9 P (W),P4.8.10 P (W),P4.8.11 P (W),P4.8.12 P (W),P4.8.13 P (W),P4.8.14 P (W),P4.8.15 P (W),P4.8.16 P (W),P4.8.17 P (W),P4.8.18 P (W),P4.8.19 P (W),P4.8.20 P (W),P4.8.21 P (W),P4.8.22 P (W),P4.9.1 P (W),P4.9.2 P (W),P4.9.3 P (W),P4.9.4 P (W),P4.9.5 P (W),P4.9.6 P (W),P4.9.7 P (W),P4.9.8 P (W),P4.9.9 P (W),P4.9.10 P (W),P4.9.11 P (W),P4.9.12 P (W),P4.9.13 P (W),P4.9.14 P (W),P4.9.15 P (W),P4.9.16 P (W),P4.9.17 P (W),P4.9.18 P (W),P4.9.19 P (W),P4.9.20 P (W),P4.9.21 P (W),P4.9.22 P (W)
0,2021-12-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-12-06,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-12-06,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.895748000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7966000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.069629166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2934142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2690260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7424874999999993,0.0,0.0,0.0,4.26708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6438,0.0,0.0
3,2021-12-06,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.249276744186047,0.0,0.0,0.0,0.0,0.0,0.0,0.2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40371875,0.0,0.0,2.63905,0.0,0.0,0.0,0.0,0.0,0.0,0.012565714285714286,0.0,0.0,0.0,0.0,0.0,0.8703,0.0,1.1672,0.0,0.0,7.965933333333334,1.4402499999999998,1.7469,1.3125,0.4015666666666667,0.0,4.4359,0.0,0.28126666666666666,0.8297,5.576566666666666,0.0,8.920325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6485027777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.44897826086956527,0.0,0.0,0.0,0.0,0.0,0.0,1.4125,0.0,0.0,5.1481666666666674,0.0,0.0,0.0,0.0,0.8729,0.0,0.43515,0.0,0.0,0.0,0.0,0.0,0.0,2.625,0.8641,0.0,2.3763470588235296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054433333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.762636842105264,0.2417,0.0,0.0,4.351795555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.803851282051283,0.0,0.0,0.0,0.0,3.4469000000000003,0.0,0.0,0.0,0.0,0.0,0.0615,1.6525307692307696,0.0,0.0
4,2021-12-06,07:00:00,6.0934,2.041,0.3867,8.3203,2.2078,8.1617,1.8141,0.0,0.0,7.3594,5.7109,5.6301000000000005,2.66875,3.118,0.0,4.1336,1.4727,5.120884210526316,0.0,0.3297,2.5688,4.35005,3.375,0.0,1.5593666666666666,4.49375,8.0312,3.8586,2.8038999999999996,0.0,1.3719,3.6266,6.8398,1.24146875,6.276949999999999,0.0,2.0035,2.95155,0.0,0.0,4.725,6.5125,1.5562,0.0,2.9218666666666664,6.3563,0.79375,2.6172,2.4133,0.0,3.0176,1.9594,0.0,2.0125,8.107809999999999,1.71982,7.2117,6.0875,4.2188,5.0992,4.118533333333333,7.813299999999999,0.0,1.8453,6.880850000000001,0.7882666666666668,9.90566153846154,4.6266,4.3656,0.0,0.0,0.0,3.6211,6.375,7.025,9.1426,5.7715,1.3099857142857145,7.3688,5.2102,5.73475,0.5133,7.4296999999999995,4.67345,0.0,0.0,5.6875,1.1,6.6938,2.2125,2.1375,4.56565,3.67265,0.5790777777777778,6.7867,4.6125,6.6805,1.1849,5.3438,0.5883,2.14862,5.4719,5.61525,5.8414,1.9875,0.0,4.673450000000001,0.9961,1.3523,3.4688,2.3688,0.0,3.0,3.4172000000000002,6.70155,4.7812,2.12305,3.6813,5.8828,1.7236666666666665,2.9608166666666667,1.7864666666666666,4.413,2.77145,7.2836,9.127333333333333,2.68515,7.222166666666666,4.519533333333333,1.5875,4.1797,2.94215,1.5031333333333334,4.1438,1.6406,3.1633000000000004,0.0,4.7953,0.0,0.76095,4.9258,1.3091,9.675,3.8621000000000003,0.0,4.7882750000000005,0.8796666666666667,0.0,0.4687333333333333,7.4062,0.0,8.0637,6.9375,7.9062,6.1406,6.387499999999999,0.0,5.87695,5.7137,5.9898,6.2344,1.9141,0.0,10.03985,6.7734,4.3586,4.4813,12.5156,6.893,3.65386875,0.6355,7.6766000000000005,0.19824375,4.867535714285714,1.331,4.8188,4.6594,0.4547,0.7805,8.3359,4.3125,8.01825,0.0,2.1836,0.5203,1.875,4.369766666666667,0.0,5.2699,3.82345,7.375,4.121449999999999,0.7854083333333334,2.835233333333333,6.44805,10.99805
5,2021-12-06,07:15:00,8.987,2.41525,4.41565,11.562533333333334,5.088475,11.31795,6.027333333333334,4.7677000000000005,0.3797,10.272649999999999,6.848625,5.75,5.408066666666667,4.4698,0.06433333333333334,6.5711,3.970333333333334,8.068733333333334,7.51465,4.05235,3.3652499999999996,6.7699,5.3703,4.7172,6.8065999999999995,7.661466666666667,11.3795,3.5734333333333335,7.047650000000001,8.395325,3.5844,3.81445,8.853900000000001,8.645299999999999,8.19725,0.9526333333333333,7.665333333333334,4.8,3.2734,4.8257666666666665,5.0698,11.270333333333333,4.451033333333334,4.5375,5.50315,9.249466666666667,4.18515,7.828133333333334,3.9804666666666666,9.0625,9.809750000000001,6.5563,3.3844000000000003,5.279433333333333,11.984575,8.417966666666667,10.075800000000001,7.7344,6.584366666666667,9.900533333333334,10.093000000000002,11.6113,5.384,6.6023499999999995,11.1516,3.54535,15.655199999999999,8.113,7.981450000000001,2.298075,3.28125,8.296899999999999,5.540649999999999,9.728725,8.8129,13.9719,7.6659999999999995,8.525,11.52185,8.400533333333334,8.75625,2.6148499999999997,10.3875,7.72655,2.664066666666667,5.9409,8.733633333333334,3.0025999999999997,7.4933499999999995,3.599466666666667,4.6469000000000005,6.564066666666666,8.5625,7.612499999999999,7.842466666666667,5.606233333333333,9.2344,5.613250000000001,6.5125,4.958866666666666,6.4254,9.357833333333334,8.80665,12.037500000000001,3.4646000000000003,1.7161333333333335,5.1941500000000005,3.5041666666666664,6.895866666666666,5.85195,5.5008,0.8511500000000001,5.3203,5.8172,8.9047,6.7965,2.64845,9.8137,7.01445,6.1289,4.84025,4.8719,9.33985,6.935433333333333,13.755466666666665,13.726566666666665,6.9999666666666664,14.2461,9.2031,4.7375,5.723966666666667,4.7938,4.6992,7.2349,5.181,9.3763,5.745925,7.699250000000001,2.1332,4.5441,7.191400000000001,5.8078,12.198450000000001,10.371633333333333,7.431275,9.1094,3.3426,3.662125,2.9562,10.511725,7.9060000000000015,11.5793,9.765825,9.940425000000001,7.96405,8.74805,3.0489666666666664,8.553149999999999,7.553633333333334,9.541166666666667,6.96795,5.778099999999999,5.2602,13.430050000000001,10.3418,7.8578,7.4131,14.695699999999999,9.375266666666667,10.085899999999999,6.025766666666667,10.674999999999999,5.9172,8.333599999999999,6.7172,6.360433333333333,7.1995000000000005,9.115649999999999,2.95545,10.0008,7.4328,10.73125,6.127600000000001,6.3254,2.63985,4.278499999999999,10.488299999999999,5.3976500000000005,7.7125,8.8172,10.0453,8.406799999999999,4.575,10.1223,9.0552,14.292549999999999
6,2021-12-06,07:30:00,11.7359,4.6465,6.530466666666666,15.122666666666666,8.2422,13.6828,7.256,7.05625,1.9786666666666666,12.754299999999999,10.6721,10.375,7.514300000000001,8.206733333333332,1.0711000000000002,8.493233333333334,8.595066666666666,11.9168,10.496599999999999,6.3484,5.462525,9.173966666666667,7.7172,7.437266666666666,8.65,9.1055,13.941133333333333,7.865400000000001,9.07225,12.5516,6.7555,7.066399999999999,13.006266666666667,12.6328,10.845899999999999,3.7656,11.463033333333334,7.025399999999999,6.463566666666666,7.152724999999999,8.938475,13.6625,7.85525,7.7390333333333325,8.335899999999999,12.1242,6.5387666666666675,10.57855,6.541166666666666,10.931233333333333,10.991433333333333,10.098433333333332,5.0531,6.3671999999999995,15.71285,10.8013,12.222249999999999,10.1258,10.031649999999999,14.125266666666667,13.4,15.678400000000002,7.8828,10.166,15.343766666666667,6.9573,17.244533333333333,11.423933333333332,11.5182,4.9969,7.063300000000001,11.70995,10.1613,12.6648,12.95235,14.2832,11.016666666666666,10.521125,13.0809,12.020833333333334,10.9547,5.13145,14.588033333333334,9.2959,6.5531,8.2812,11.130766666666666,5.128666666666667,9.6039,6.760149999999999,7.5398499999999995,10.042433333333333,10.90275,9.825800000000001,10.562800000000001,8.56795,11.413033333333333,8.588033333333334,9.172275,9.5117,8.7668,11.0914,11.60745,14.6375,6.04415,2.4,7.7685,6.2435,9.84145,10.141433333333334,8.061966666666667,2.5101500000000003,8.892466666666666,8.847399999999999,13.7534,9.761999999999999,6.6125,13.659366666666665,10.443233333333332,7.6896249999999995,8.629133333333334,7.5799,9.755733333333334,10.382425,15.17305,16.3586,9.65705,14.3638,11.417549999999999,8.3208,9.007833333333334,8.17075,8.610949999999999,10.141166666666665,7.1156500000000005,11.698433333333332,8.585149999999999,7.631,4.566133333333334,7.973050000000001,10.095066666666668,8.82655,15.037499999999998,12.9625,9.8396,12.856266666666668,6.1292,7.1055,5.875800000000001,13.5293,13.21795,14.635166666666668,12.264833333333334,12.28595,11.2852,11.82265,6.5138,11.225975,10.789850000000001,14.4039,11.289850000000001,8.7216,8.0938,17.1953,11.5773,10.7695,9.503900000000002,18.102866666666667,14.4648,13.791133333333335,10.029966666666667,15.2117,7.58905,11.8362,9.715250000000001,8.1934,10.921100000000001,9.9129,5.948166666666666,13.1617,11.387500000000001,15.761733333333334,8.813033333333333,8.91015,4.3406,6.0797,12.7328,8.49685,9.360166666666666,11.012233333333333,13.30625,11.2008,10.181650000000001,12.699200000000001,12.1,16.250766666666664
7,2021-12-06,07:45:00,13.90195,9.7293,10.227866666666666,18.664833333333334,11.8245,19.0578,11.87695,10.78125,6.95505,15.74805,14.28045,11.815633333333333,10.585550000000001,9.3543,3.0820499999999997,11.33985,13.013533333333333,14.9453,15.4547,10.465025,11.016399999999999,13.035150000000002,11.431249999999999,10.351600000000001,12.613299999999999,13.2565,17.84766666666667,12.124400000000001,13.874600000000001,16.056766666666665,10.480875,12.58595,18.5625,15.714850000000002,14.460550000000001,8.958333333333334,16.30626666666667,12.957049999999999,10.769033333333335,12.8867,12.20585,16.275000000000002,11.61525,13.048449999999999,12.607833333333334,14.852949999999998,9.34845,12.447133333333333,10.188833333333333,13.8391,15.709100000000001,13.410400000000001,5.3625,11.515366666666665,19.59116666666667,14.769549999999999,14.276533333333333,14.376066666666667,13.34295,19.536466666666666,17.027633333333338,19.525,12.194,13.6305,20.168175,9.62105,21.547666666666668,14.5297,13.1953,7.380675,11.128133333333333,16.1302,11.04495,15.1432,15.722633333333334,17.304666666666666,13.93905,15.0862,19.649766666666665,14.2879,13.891,9.5367,16.407,14.432849999999998,7.323166666666666,9.6008,15.2643,9.101566666666667,15.626375,10.177925,10.161325,14.340250000000001,14.897666666666666,14.3172,15.824,11.388675,17.473699999999997,13.699733333333333,13.783833333333334,10.791633333333332,14.332033333333333,14.954666666666666,14.65625,17.520599999999998,11.607399999999998,6.719033333333333,11.8367,10.312533333333333,14.6711,14.278933333333333,12.0948,3.7812,11.664850000000001,12.955999999999998,17.5612,15.1026,9.882533333333333,18.558600000000002,14.8349,12.388533333333335,11.0146,12.0305,14.407566666666668,14.2074,20.474999999999998,20.8479,12.517733333333332,17.259,13.6763,12.378133333333333,11.882,10.5245,10.895566666666667,13.483833333333335,11.088475,14.6086,14.50625,12.8168,9.561733333333335,13.7826,15.957300000000002,13.513300000000001,20.1965,18.3867,16.204933333333333,17.01693333333333,8.4531,10.076575,9.862266666666665,17.9557,15.967999999999998,20.76353333333333,18.027333333333335,16.718533333333337,15.497433333333333,19.19375,10.616399999999999,14.625,14.653666666666666,16.028666666666666,14.383375000000001,12.677599999999998,11.5211,21.775000000000002,13.813033333333331,12.76015,14.343233333333332,22.9805,18.3563,18.37866666666667,14.5625,16.007824999999997,10.977866666666666,15.226833333333332,12.40155,14.038475,16.11445,14.667950000000001,8.664850000000001,17.979433333333333,15.097933333333335,16.1875,13.907833333333334,14.905499999999998,6.334633333333334,7.9601500000000005,16.69765,11.53245,14.599025000000001,15.173850000000002,16.140366666666665,15.7523,14.558599999999998,16.73885,15.087325,19.00195
8,2021-12-06,08:00:00,20.491799999999998,24.991799999999998,27.81015,31.825,21.8125,27.4176,25.362474999999996,25.456766666666667,19.24813333333333,23.97136666666667,23.8535,25.61405,22.44455,21.34583333333333,13.971675000000001,23.7875,24.70975,22.425,28.954324999999997,22.365099999999998,21.34415,24.32405,20.7869,22.550800000000002,21.040366666666667,24.388675,32.21875,19.57345,28.0466,28.415599999999998,25.552333333333337,20.59765,29.498849999999997,28.869125,27.05,21.7229,30.243733333333335,22.084,21.4969,30.201549999999997,20.605500000000003,32.5729,21.136466666666667,28.183600000000002,24.0488,27.5332,16.729433333333333,27.5133,26.132299999999997,21.625,27.418750000000003,28.239833333333333,15.825000000000001,19.605449999999998,31.863533333333333,28.90336666666667,26.295299999999997,27.6609,25.448433333333337,30.557049999999997,30.9224,29.85705,23.57305,21.4875,30.21605,24.38906666666667,34.17003333333333,22.776833333333332,27.81055,21.460933333333333,23.471899999999998,30.283833333333334,22.510925,24.6263,25.3174,30.81035,25.150599999999997,28.97345,32.067433333333334,27.381766666666664,28.313299999999998,24.1375,32.5992,23.74765,19.590825000000002,21.313533333333332,26.2734,21.418499999999998,23.7,23.61146666666667,24.46095,21.885933333333337,27.826800000000002,22.131,31.617733333333334,24.9302,25.92615,24.1035,25.44885,20.115366666666663,22.1953,25.320566666666668,24.229166666666668,32.9099,26.1836,23.62855,19.2211,23.03176666666667,21.110149999999997,27.50975,22.261466666666667,13.466666666666667,24.124200000000002,25.01093333333333,28.412733333333335,24.092599999999997,22.767166666666665,27.5492,31.186700000000002,20.69725,24.1051,20.226033333333334,26.89166666666667,25.113300000000002,28.875,33.1055,20.657300000000003,27.729274999999998,28.138,26.435933333333338,22.420066666666667,20.56095,27.335433333333338,22.3664,19.5141,23.440366666666666,26.795333333333332,27.370066666666663,28.368750000000002,24.857033333333334,25.72735,28.577350000000003,31.6203,29.3121,29.864066666666663,27.2469,20.24805,22.48245,24.610950000000003,36.72775,25.958066666666667,33.4754,33.05206666666667,29.6969,28.324766666666665,26.48905,24.6203,25.3635,27.0918,32.07266666666666,23.344549999999998,22.79495,26.880733333333335,31.149250000000002,29.102333333333334,25.29005,28.206850000000003,30.763033333333336,26.612733333333335,37.44025,29.008333333333336,26.79495,25.189075,29.60026666666667,22.4211,24.858600000000003,27.815825,30.926833333333335,19.954500000000003,31.679166666666664,25.57145,25.602366666666665,27.5706,30.57735,15.010175,16.79965,26.507625,21.1705,31.5422,25.7812,26.94395,23.079933333333333,27.663300000000003,29.617966666666664,26.2598,33.1031
9,2021-12-06,08:15:00,47.895925000000005,43.26055,43.53776666666667,52.852066666666666,44.5031,50.40412499999999,44.25705,46.839866666666666,37.0875,49.5629,43.36995,45.6656,40.3578,39.55753333333333,32.59583333333333,44.16015,44.01533333333333,48.547075,49.6367,44.5625,43.14375,46.163650000000004,37.125,42.6492,44.44295,45.05676666666667,51.81485,43.163266666666665,46.85393333333334,47.594033333333336,42.018766666666664,43.04845,51.10596666666667,51.08903333333333,48.78555,39.32576666666667,46.01666666666667,46.132299999999994,40.530274999999996,45.0,45.8365,50.6766,46.56015,46.22815,44.3297,46.4707,40.23865,44.81746666666667,39.5312,45.849199999999996,46.978133333333325,43.926566666666666,38.201750000000004,39.9349,50.5922,46.1785,47.1074,44.5961,46.2013,48.7594,50.08176666666666,51.58005,41.485150000000004,43.766400000000004,53.16915,40.961349999999996,49.0117,42.310175,45.44143333333333,38.10625,40.407,46.2535,45.9375,49.836349999999996,49.090599999999995,51.475,44.47105,47.97396666666666,50.28595,47.805733333333336,46.26955,40.7469,51.9172,42.82316666666667,39.33985,43.54243333333333,46.83516666666667,40.1148,47.275400000000005,41.027633333333334,41.341,47.474599999999995,50.0367,47.5918,50.3836,45.686350000000004,49.03515,45.21875,44.663675000000005,41.817949999999996,45.66485,49.47003333333333,49.287233333333326,52.2809,42.8508,38.68125,45.2151,44.6609,44.481500000000004,45.5289,41.01565,34.6125,42.11795,43.455733333333335,48.310950000000005,43.17576666666667,41.3398,48.91876666666667,46.9762,42.021633333333334,45.625,43.4992,45.83176666666666,47.488275,53.50470000000001,51.49686666666667,45.709,54.6305,50.33493333333333,46.18516666666667,44.79736666666667,47.327349999999996,47.1552,47.7633,45.867774999999995,46.124224999999996,47.93803333333333,46.349599999999995,42.39373333333334,47.4516,47.5326,47.37293333333334,51.75676666666667,53.466800000000006,47.5323,50.9043,41.772933333333334,42.92343333333333,43.35833333333333,52.47345,51.651599999999995,53.12285,50.755433333333336,49.4088,46.922650000000004,50.50730000000001,44.22163333333333,49.0625,48.68513333333333,51.4379,45.84166666666667,46.822275,44.76226666666667,54.760133333333336,47.45155,43.632000000000005,46.1719,51.5109,46.92465,51.56379999999999,45.6336,50.68956666666667,47.18256666666667,49.1906,45.62345,45.660174999999995,47.5966,49.92815,42.3526,50.4098,46.49925,48.6938,44.25315,44.21875,35.19403333333333,33.792950000000005,47.79143333333334,42.93853333333334,46.1555,44.242599999999996,50.657,48.157399999999996,45.46853333333333,51.031,46.4684,54.10585
