,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.10 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.8 V (V),P1.3.9 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-03-16,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-16,06:15:00,74.16666666666667,65.375,65.04166666666667,72.125,69.20833333333333,68.75,68.29166666666667,66.54166666666667,64.75,65.5,65.5,67.125,66.5,64.25,63.875,66.75,63.0,65.03125,64.0,62.75,66.5625,65.0,66.41666666666667,55.583333333333336,65.03125,67.58333333333333,67.875,65.625,66.41666666666667,65.375,66.21875,67.0,65.625,68.20833333333333,65.75,71.75,67.6875,72.5625,71.70833333333333,70.125,72.875,75.58333333333333,73.25,70.29166666666667,70.3125,68.41666666666667,68.9375,67.5
2,2021-03-16,06:30:00,72.79166666666667,72.5,71.54166666666667,73.53125,72.0625,73.1875,72.25,73.79166666666667,70.3125,70.91666666666667,70.0,69.5,69.625,69.5625,69.625,69.1875,67.9375,70.16666666666667,69.04166666666667,71.58333333333333,68.9375,66.875,66.875,67.41666666666667,68.5,75.125,71.75,70.875,71.375,71.84375,68.125,72.33333333333333,73.8125,75.91666666666667,68.41666666666667,71.125,70.5,70.5,70.625,71.25,70.4375,75.58333333333333,79.0,70.3125,70.33333333333333,75.75,73.58333333333333,73.0
3,2021-03-16,06:45:00,70.95833333333333,71.375,72.0,71.66666666666667,71.04166666666667,72.5625,71.75,71.25,69.33333333333333,70.875,70.25,71.0,69.75,70.875,70.625,70.75,70.08333333333333,69.20833333333333,70.79166666666667,70.5,70.40625,69.41666666666667,72.5,68.70833333333333,70.625,75.875,77.8125,71.625,69.375,75.54166666666667,73.78125,71.3125,71.03125,72.6875,71.41666666666667,71.0625,71.41666666666667,71.75,72.25,71.83333333333333,70.625,71.75,81.54166666666667,72.04166666666667,70.9375,79.20833333333333,76.58333333333333,72.75
4,2021-03-16,07:00:00,71.16666666666667,71.58333333333333,72.125,71.0,72.5,72.125,71.75,71.1875,71.58333333333333,70.75,71.625,71.25,70.5,70.08333333333333,70.79166666666667,69.9375,70.5,70.9375,70.16666666666667,71.25,71.5,72.08333333333333,72.25,69.625,70.25,72.0625,79.78125,71.79166666666667,71.625,78.83333333333333,77.125,71.4375,72.0,72.90625,72.08333333333333,71.375,72.20833333333333,71.625,71.08333333333333,72.5,70.91666666666667,72.25,59.9375,72.75,72.1875,81.4375,78.75,72.54166666666667
5,2021-03-16,07:15:00,70.6875,72.25,71.34375,71.875,71.70833333333333,72.0625,71.41666666666667,71.08333333333333,70.54166666666667,71.625,70.5,71.1875,71.66666666666667,70.75,71.0,70.75,71.33333333333333,70.59375,71.125,71.625,70.8125,71.8125,72.5,70.75,71.75,71.5,80.70833333333333,70.8125,71.625,80.33333333333333,78.0,72.625,71.3125,72.4375,72.125,71.53125,72.125,71.375,71.79166666666667,72.75,70.875,71.625,64.125,71.71875,70.54166666666667,81.375,80.5625,72.5
6,2021-03-16,07:30:00,70.83333333333333,71.375,71.75,71.78125,71.45833333333333,71.45833333333333,71.29166666666667,71.5,71.66666666666667,70.70833333333333,70.70833333333333,72.625,71.66666666666667,71.0,71.28125,72.4375,70.625,71.29166666666667,72.04166666666667,73.04166666666667,71.91666666666667,71.6875,71.91666666666667,71.875,71.78125,71.53125,78.625,72.16666666666667,72.25,80.6875,77.84375,71.5,71.0625,71.66666666666667,72.3125,71.625,72.1875,71.45833333333333,70.875,71.79166666666667,70.5,70.41666666666667,72.125,71.41666666666667,70.25,82.83333333333333,79.5,72.04166666666667
7,2021-03-16,07:45:00,70.79166666666667,71.16666666666667,72.0,71.5625,72.125,72.0625,71.4375,70.5,71.875,70.6875,70.25,71.5625,71.25,71.25,70.58333333333333,71.91666666666667,71.20833333333333,71.5,71.4375,72.375,72.125,71.875,71.84375,71.6875,71.29166666666667,71.125,75.375,71.9375,71.9375,81.625,81.0625,71.25,70.20833333333333,72.33333333333333,71.625,71.33333333333333,71.1875,71.45833333333333,71.375,70.875,70.70833333333333,70.33333333333333,71.16666666666667,71.25,70.70833333333333,79.6875,80.54166666666667,71.33333333333333
8,2021-03-16,08:00:00,69.5,70.95833333333333,70.54166666666667,70.9375,71.29166666666667,71.16666666666667,71.375,71.5,71.5,70.375,71.0,71.45833333333333,71.3125,70.91666666666667,70.29166666666667,71.66666666666667,70.9375,71.25,71.625,71.91666666666667,71.875,72.29166666666667,72.75,72.125,71.29166666666667,71.41666666666667,71.875,71.45833333333333,71.5625,58.125,80.125,71.25,70.4375,71.375,70.66666666666667,71.08333333333333,70.3125,71.25,70.625,71.25,70.25,69.75,70.125,70.83333333333333,70.16666666666667,77.125,81.875,71.5
9,2021-03-16,08:15:00,69.95833333333333,70.25,70.875,70.6875,70.95833333333333,70.78125,70.28125,70.4375,72.625,71.04166666666667,70.5,71.5,70.79166666666667,70.54166666666667,70.54166666666667,70.625,69.95833333333333,71.16666666666667,70.875,71.66666666666667,70.75,71.75,71.8125,70.91666666666667,70.91666666666667,70.1875,70.16666666666667,71.4375,70.8125,58.416666666666664,80.125,70.5625,70.5,71.20833333333333,70.5,70.33333333333333,70.45833333333333,70.70833333333333,70.25,70.875,69.45833333333333,69.375,69.29166666666667,70.125,69.5625,71.83333333333333,80.625,71.0
10,2021-03-16,08:30:00,69.875,70.125,70.5,70.41666666666667,70.08333333333333,70.75,70.54166666666667,70.04166666666667,71.41666666666667,71.25,70.625,71.29166666666667,69.5,71.0,71.04166666666667,70.8125,69.5,70.70833333333333,71.5,71.6875,71.0625,71.40625,72.4375,71.75,70.3125,70.34375,69.84375,71.04166666666667,70.9375,58.416666666666664,80.3125,71.45833333333333,70.0,70.66666666666667,70.5,69.75,70.4375,70.375,70.16666666666667,70.79166666666667,69.66666666666667,69.20833333333333,69.625,69.66666666666667,68.6875,69.5625,78.41666666666667,70.66666666666667
11,2021-03-16,08:45:00,68.70833333333333,70.41666666666667,70.25,69.9375,69.625,70.79166666666667,69.875,70.5,70.875,70.875,70.4375,71.45833333333333,70.75,69.95833333333333,70.3125,70.375,69.125,69.6875,70.5625,71.0,70.33333333333333,70.625,71.3125,70.79166666666667,71.0,70.08333333333333,69.625,70.625,70.66666666666667,58.333333333333336,80.25,69.9375,69.9375,70.79166666666667,70.46875,69.375,70.34375,70.45833333333333,70.20833333333333,70.83333333333333,70.29166666666667,68.75,69.375,69.58333333333333,69.75,69.09375,76.25,70.29166666666667
12,2021-03-16,09:00:00,68.125,68.91666666666667,69.29166666666667,69.4375,69.25,69.3125,69.625,69.125,70.20833333333333,70.0625,70.0625,69.70833333333333,69.75,69.125,69.20833333333333,69.66666666666667,69.45833333333333,70.375,70.125,70.75,70.25,70.375,70.375,69.8125,69.5625,69.08333333333333,68.70833333333333,69.58333333333333,69.375,70.0,79.25,69.71875,69.20833333333333,70.04166666666667,69.1875,69.0625,69.1875,69.66666666666667,68.875,70.125,69.5625,67.875,68.91666666666667,69.3125,68.75,68.20833333333333,71.375,69.33333333333333
13,2021-03-16,09:15:00,68.25,68.875,69.125,69.0625,68.9375,69.4375,69.54166666666667,68.95833333333333,70.16666666666667,69.625,69.375,69.75,69.125,69.0,69.125,70.0625,68.75,69.78125,70.1875,70.3125,69.5,70.04166666666667,70.5625,70.20833333333333,70.0,68.41666666666667,68.875,69.54166666666667,69.125,68.6875,77.9375,68.66666666666667,69.20833333333333,69.54166666666667,69.41666666666667,69.3125,69.5625,68.5,69.41666666666667,70.16666666666667,68.4375,68.5625,67.875,68.90625,68.25,68.0,67.9375,69.20833333333333
14,2021-03-16,09:30:00,68.125,68.4375,69.0,68.6875,68.5,69.625,69.25,69.25,69.70833333333333,68.83333333333333,69.4375,69.4375,69.125,68.70833333333333,69.375,69.41666666666667,68.65625,69.1875,69.54166666666667,70.33333333333333,70.125,69.59375,70.375,70.375,69.54166666666667,68.79166666666667,67.83333333333333,68.95833333333333,69.375,68.08333333333333,75.5,69.5,68.0,69.25,68.79166666666667,68.75,68.5,68.79166666666667,68.6875,69.875,68.4375,67.375,67.29166666666667,68.58333333333333,67.59375,67.25,67.1875,68.70833333333333
15,2021-03-16,09:45:00,68.0625,68.20833333333333,68.3125,68.375,67.625,68.45833333333333,68.20833333333333,67.75,69.0,68.875,68.70833333333333,68.6875,68.5,68.33333333333333,68.625,69.0,67.83333333333333,68.5,68.45833333333333,69.5,69.33333333333333,69.41666666666667,69.90625,69.70833333333333,69.625,68.25,67.875,69.125,68.5625,68.29166666666667,73.125,68.25,67.875,68.5,69.5,67.75,68.40625,68.25,68.83333333333333,69.45833333333333,68.04166666666667,66.8125,67.5,67.875,67.375,66.91666666666667,67.16666666666667,68.625
16,2021-03-16,10:00:00,67.6875,67.58333333333333,67.75,67.9375,67.70833333333333,68.16666666666667,67.33333333333333,67.41666666666667,68.54166666666667,68.33333333333333,67.54166666666667,68.125,67.8125,67.58333333333333,68.04166666666667,68.0,67.3125,67.9375,68.41666666666667,69.16666666666667,68.125,68.66666666666667,68.5625,68.41666666666667,68.25,67.375,66.25,68.20833333333333,67.75,67.21875,70.375,68.0625,67.25,68.29166666666667,68.29166666666667,67.625,67.375,66.625,67.625,68.04166666666667,67.41666666666667,66.4375,65.83333333333333,68.1875,66.84375,66.08333333333333,66.375,67.6875
17,2021-03-16,10:15:00,67.16666666666667,67.0,67.125,67.29166666666667,66.5,67.16666666666667,67.54166666666667,67.29166666666667,67.875,67.79166666666667,67.29166666666667,68.20833333333333,67.5,68.0,67.66666666666667,68.125,67.04166666666667,67.75,68.0625,68.70833333333333,68.33333333333333,68.75,68.8125,68.75,68.5,67.45833333333333,65.66666666666667,67.4375,66.79166666666667,66.75,66.45833333333333,66.70833333333333,67.0,67.75,67.54166666666667,67.16666666666667,67.625,66.875,67.41666666666667,68.33333333333333,67.4375,65.95833333333333,65.54166666666667,66.625,65.5625,65.58333333333333,65.5625,67.16666666666667
18,2021-03-16,10:30:00,66.41666666666667,66.875,67.21875,67.25,66.5625,67.20833333333333,67.3125,67.25,67.375,67.625,67.16666666666667,67.45833333333333,67.375,67.375,67.5625,67.5625,67.25,67.20833333333333,67.875,67.75,67.33333333333333,67.75,68.375,68.3125,67.375,66.375,65.4375,67.8125,67.54166666666667,65.75,66.03125,66.90625,67.375,68.25,67.0625,67.25,68.04166666666667,66.9375,67.08333333333333,68.1875,67.33333333333333,65.41666666666667,65.625,66.95833333333333,66.04166666666667,64.875,65.375,66.875
19,2021-03-16,10:45:00,66.625,67.375,67.0625,67.25,66.875,66.9375,67.08333333333333,67.16666666666667,67.83333333333333,67.125,67.0625,67.5,66.75,66.83333333333333,67.54166666666667,67.58333333333333,66.75,67.6875,0.0,67.75,67.5625,67.70833333333333,68.125,68.4375,67.66666666666667,66.20833333333333,66.25,67.54166666666667,66.6875,65.75,65.79166666666667,66.125,66.5625,68.04166666666667,67.25,66.9375,67.29166666666667,66.91666666666667,67.08333333333333,68.6875,66.95833333333333,65.70833333333333,65.16666666666667,66.91666666666667,66.25,65.125,65.75,66.70833333333333
20,2021-03-16,11:00:00,66.41666666666667,67.16666666666667,67.16666666666667,67.375,66.9375,67.40625,67.16666666666667,66.3125,67.0,67.45833333333333,66.83333333333333,66.75,66.3125,67.08333333333333,67.3125,66.5,66.625,67.08333333333333,67.21875,67.84375,67.5,68.33333333333333,67.625,67.5,66.875,65.875,65.375,66.75,67.1875,65.75,65.66666666666667,66.6875,66.875,67.0,67.1875,66.45833333333333,66.875,66.625,67.0,67.4375,66.58333333333333,65.375,65.125,67.04166666666667,66.41666666666667,65.3125,65.0,66.66666666666667
21,2021-03-16,11:15:00,66.4375,67.4375,67.58333333333333,67.25,67.04166666666667,67.41666666666667,67.875,67.41666666666667,67.04166666666667,67.70833333333333,66.66666666666667,67.58333333333333,66.5,66.70833333333333,66.33333333333333,66.91666666666667,66.04166666666667,67.04166666666667,67.75,68.125,67.66666666666667,67.5,68.5,67.79166666666667,67.6875,66.3125,65.25,67.04166666666667,66.625,65.53125,65.375,66.375,65.79166666666667,67.1875,67.625,67.20833333333333,67.625,66.40625,67.125,67.91666666666667,66.875,65.66666666666667,65.5,67.04166666666667,66.16666666666667,65.375,65.70833333333333,66.79166666666667
