,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.2 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.6 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.11 I (A),OP3.2.12 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.5 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.11 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.5 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.13 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.5.16 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.3 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.12 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.2 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-10-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-10-06,06:15:00,0.0,0.0,0.0,0.0,0.0,0.00995909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008655172413793104,0.0,0.08545185185185186,0.0,0.0,0.0,0.0,0.0063,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039369999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.03341538461538462,0.008333333333333333,0.0,0.03448888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.03595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037494999999999994,0.0,0.05,0.0,0.0,0.0,0.13075599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009737037037037037,0.0,0.0,0.0188,0.0078375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007835,0.0,0.0,0.0
2,2021-10-06,06:30:00,0.0219,0.1094,0.0625,0.09065000000000001,0.03963333333333333,0.023966666666666667,0.07503333333333334,0.025,0.125,0.0813,0.07815,0.1,0.07500000000000001,0.1469,0.0396,0.05315,0.06876666666666666,0.1063,0.0969,0.06875,0.009375,0.0469,0.09555714285714285,0.11043333333333333,0.07815,0.1375,0.11565,0.023780000000000003,0.02054285714285714,0.0688,0.056249999999999994,0.07083333333333335,0.0813,0.0312,0.0375,0.1094,0.060020000000000004,0.05,0.05836666666666667,0.1375,0.0938,0.09065000000000001,0.08125,0.13435,0.10315,0.07189999999999999,0.06875,0.075,0.06041666666666667,0.0219,0.14685,0.04791666666666666,0.0813,0.1094,0.08755,0.075,0.09065000000000001,0.07086666666666668,0.14685,0.06875,0.17185,0.03646666666666667,0.121875,0.016666666666666666,0.0813,0.12190000000000001,0.0375,0.13125,0.07189999999999999,0.125,0.075,0.075,0.027500000000000004,0.1375,0.0594,0.056249999999999994,0.04375,0.075,0.03376,0.029183333333333335,0.07500000000000001,0.04375,0.0625,0.0917,0.0336,0.050016666666666675,0.0813,0.0469,0.08754999999999999,0.11565,0.0375,0.05625,0.1625,0.0063,0.1,0.04765,0.07815000000000001,0.04376666666666667,0.11875,0.0344,0.0046875,0.13661428571428574,0.04653333333333333,0.075,0.05416666666666666,0.0813,0.09065000000000001,0.0844,0.007644444444444444,0.10625000000000001,0.048760000000000005,0.0695375,0.030475000000000002,0.05625,0.07815,0.05,0.0375,0.04583333333333334,0.0792,0.0625,0.05,0.1063,0.0188,0.024999999999999998,0.010422222222222222,0.06527777777777778,0.06875,0.06565
3,2021-10-06,06:45:00,0.07083333333333335,0.15833333333333333,0.11095,0.19065000000000001,0.24166666666666667,0.16040000000000001,0.17185,0.21565,0.2125,0.26253333333333334,0.3646,0.2896,0.1969,0.2437666666666667,0.1375,0.1146,0.1594,0.16562500000000002,0.19583333333333333,0.168775,0.27496666666666664,0.32503333333333334,0.4021333333333333,0.33125,0.22916666666666666,0.3375,0.3125,0.2646,0.19586666666666663,0.2041666666666667,0.1063,0.12916666666666668,0.1,0.07503333333333334,0.1042,0.19583333333333333,0.32189999999999996,0.23435,0.35623333333333335,0.30206666666666665,0.2833666666666666,0.3187333333333333,0.33960000000000007,0.29793333333333333,0.22190000000000001,0.2271,0.13333333333333333,0.1125,0.425,0.28123333333333334,0.23126666666666665,0.35836666666666667,0.2667,0.18905000000000002,0.14375,0.14163333333333333,0.15625,0.11876666666666667,0.2542,0.21873333333333334,0.39999999999999997,0.3062666666666667,0.4562333333333333,0.28435,0.35413333333333336,0.41253333333333336,0.31456666666666666,0.37503333333333333,0.1719,0.24163333333333334,0.12916666666666665,0.13125,0.137525,0.2188,0.2104,0.33125,0.31666666666666665,0.28540000000000004,0.26565,0.3156,0.29583333333333334,0.3083666666666666,0.31666666666666665,0.36875,0.34995,0.26876666666666665,0.1417,0.09793333333333333,0.1396,0.17503333333333335,0.22505,0.2750333333333333,0.47345,0.26666666666666666,0.37293333333333334,0.35935,0.3646,0.2833333333333334,0.393775,0.29793333333333333,0.27706666666666663,0.27709999999999996,0.18543333333333334,0.15,0.12190000000000001,0.11875,0.15416666666666667,0.1542,0.26043333333333335,0.27919999999999995,0.3042,0.33336666666666664,0.16043333333333334,0.17503333333333335,0.14376666666666668,0.13543333333333332,0.1042,0.15626666666666666,0.19375,0.12706666666666666,0.125,0.1813,0.1708333333333333,0.09583333333333334,0.14373333333333335,0.21046666666666666,0.12293333333333334,0.1396
4,2021-10-06,07:00:00,0.13125,0.22293333333333334,0.19169999999999998,0.6844,0.6625333333333333,0.25416666666666665,0.7000000000000001,0.6458666666666667,0.7844,0.6125333333333334,0.7583333333333333,0.64375,0.67505,0.6666666666666666,0.2167,0.17504999999999998,0.2167,0.23539999999999997,0.49793333333333334,0.7125,0.5625,0.6708666666666666,0.7479333333333334,0.6687666666666666,0.6062333333333334,0.6687666666666666,0.69375,0.6604666666666666,0.5719000000000001,0.5812666666666667,0.18435,0.22086666666666668,0.19169999999999998,0.12190000000000001,0.4938,0.38439999999999996,0.6791666666666667,0.61565,0.7219,0.75,0.6437666666666667,0.5875,0.62815,0.690625,0.6438,0.6104333333333334,0.18435,0.17504999999999998,0.67815,0.739075,0.4937666666666667,0.7031000000000001,0.7041666666666666,0.25939999999999996,0.19586666666666666,0.225,0.2437666666666667,0.19166666666666665,0.8250333333333334,0.6917,0.8417,0.7062666666666667,0.8125,0.6083666666666666,0.77815,0.8875,0.7354333333333334,0.7250000000000001,0.6812666666666667,0.8344,0.22296666666666667,0.2292,0.21046666666666666,0.27086666666666664,0.5969,0.8250500000000001,0.6854333333333334,0.7000500000000001,0.7000000000000001,0.7125333333333334,0.782825,0.6875333333333332,0.7469,0.7000500000000001,0.7271000000000001,0.7812666666666667,0.243725,0.20315,0.2333333333333333,0.25315,0.6667,0.6979666666666667,0.8469,0.5958666666666667,0.7375333333333334,0.7833666666666668,0.71565,0.742225,0.8719,0.7640750000000001,0.76875,0.7958666666666666,0.25003333333333333,0.2188,0.16876666666666665,0.19375,0.5479333333333334,0.6375500000000001,0.5562666666666667,0.6390750000000001,0.6396000000000001,0.6604333333333333,0.3437666666666666,0.28125,0.3521,0.27709999999999996,0.26565,0.36875,0.357825,0.24586666666666665,0.2833333333333333,0.3208333333333333,0.3156,0.26456666666666667,0.325,0.3771,0.2792,0.3187666666666667
5,2021-10-06,07:15:00,0.1792,0.2562333333333333,0.2313,1.0625333333333333,1.0094,1.0906500000000001,1.0188,1.06875,1.0833666666666668,0.9979,1.1458666666666666,1.0687666666666666,1.14065,1.0729666666666666,0.23546666666666669,0.24793333333333334,0.24583333333333335,0.25626666666666664,1.0021,1.0479333333333334,1.0792,1.132825,1.0625,1.0875333333333332,1.0542,1.0896,1.025,1.0875000000000001,1.0729333333333333,1.02505,0.20000000000000004,0.2396,0.23126666666666665,0.1688,0.9104333333333333,1.0333666666666668,1.1812666666666667,1.025,1.06565,1.1771,0.95625,1.0166666666666666,1.01875,1.10315,0.96565,1.0396,0.23753333333333335,0.19999999999999998,1.0292000000000001,1.1313,1.1656499999999999,1.2219,1.20315,0.3125,0.25626666666666664,0.2583333333333333,0.2812,0.24166666666666667,1.1875,1.09375,1.2250333333333334,1.1458666666666668,1.3094000000000001,1.07815,1.1875,1.1562,1.1604333333333334,1.1708666666666667,1.1896000000000002,1.1896333333333333,0.2521,0.27086666666666664,0.25626666666666664,0.32189999999999996,1.1479333333333335,1.2791666666666666,1.1062666666666667,1.1188,1.1146,1.2375,1.1531500000000001,1.175,1.1729333333333334,1.1313,1.1250333333333333,1.1646,0.2531,0.20315,0.2583333333333333,0.2812,1.1333666666666666,1.1562333333333334,1.2312666666666667,1.11565,1.2229666666666665,1.1625,1.1563,1.2125,1.24535,1.17815,1.200033333333333,1.2916999999999998,0.3094,0.2854333333333333,0.21043333333333333,0.22086666666666668,0.9958666666666667,1.0484499999999999,1.0270666666666666,1.06875,1.0187666666666668,1.03755,0.5896333333333333,0.6047,0.5625333333333334,0.5354333333333333,0.526575,0.5729666666666667,0.6083666666666666,0.49583333333333335,0.5458666666666666,0.6083666666666666,0.5229666666666667,0.4719,0.55935,0.6063000000000001,0.5021,0.5666666666666668
6,2021-10-06,07:30:00,0.19169999999999998,0.275,1.1208666666666667,1.51875,1.4937666666666667,1.4958666666666665,1.4292,1.4104333333333334,1.5000333333333333,1.4813,1.6062666666666667,1.55315,1.4188,1.5271000000000001,0.6354333333333333,0.498475,0.25626666666666664,0.29583333333333334,1.4646,1.58435,1.52185,1.5906500000000001,1.5146,1.5594000000000001,1.5062666666666669,1.5125333333333335,1.51565,1.5,1.5291666666666668,1.3104333333333333,0.6291666666666667,0.7416666666666667,0.2625,0.19376666666666664,1.375,1.4979333333333333,1.6562666666666666,1.4333333333333333,1.5063,1.6167,1.4542,1.4667000000000001,1.44375,1.4896,1.4938,1.4749999999999999,0.6958666666666667,0.5291666666666667,1.4458666666666666,1.6547249999999998,1.76255,1.74375,1.5125,1.2541666666666667,0.3094,0.27913333333333334,0.2812333333333333,0.275,1.6437499999999998,1.5854333333333335,1.67815,1.6208666666666665,1.55,1.6500333333333332,1.5688,1.6688,1.56875,1.6333333333333335,1.6,1.5854333333333335,0.28435,0.2916666666666667,0.2833333333333334,0.35003333333333336,1.6375,1.7167000000000001,1.5562333333333334,1.6396,1.5729333333333333,1.6958666666666666,1.75,1.63755,1.6479333333333333,1.4813,1.6375,1.6375333333333335,0.29059999999999997,0.2656,0.2916666666666667,0.30935,1.5771,1.620866666666667,1.7146,1.4771,1.6125333333333334,1.6521333333333332,1.6625250000000003,1.55,1.7969,1.5562666666666667,1.6354666666666666,1.7500333333333333,0.32709999999999995,0.29583333333333334,0.22296666666666667,0.24170000000000003,1.3770999999999998,1.49375,1.4833666666666667,1.5521333333333331,1.4396000000000002,1.5000333333333333,0.9416666666666668,1.0500333333333334,0.9083666666666668,0.8687666666666667,0.8531,0.9396,0.925,0.8333333333333334,0.9146000000000001,0.9083333333333333,0.8792,0.8729333333333334,0.9771333333333333,0.9228999999999999,0.8146000000000001,0.9249999999999999
7,2021-10-06,07:45:00,0.23750000000000002,0.3499999999999999,2.0313,2.03435,1.9125,1.9979666666666667,1.9469,1.7781500000000001,2.0833333333333335,2.0625,2.0354,1.9229333333333336,1.88595,2.0458333333333334,1.1146333333333331,1.20005,0.30935,0.35314999999999996,1.9104,1.9896333333333331,1.9250333333333334,2.10625,2.08125,1.9771,1.975,2.1063,2.10625,2.10625,2.0125333333333333,1.9000333333333332,1.0083333333333335,1.1333666666666666,0.35,0.25,1.8604333333333332,1.9292,2.01565,2.01565,2.1,2.0719,1.9729333333333334,1.9416666666666667,1.85,1.9687666666666666,2.10005,1.99065,1.0875333333333332,1.0625333333333333,2.015625,2.252133333333333,2.3,2.0396,2.0594,2.1219,0.3125,1.2645666666666666,1.1979333333333333,1.1187666666666667,2.27815,2.029166666666667,2.154166666666667,2.1312666666666664,2.2937666666666665,2.08125,2.16875,2.1125333333333334,2.0458666666666665,2.1750333333333334,2.1125,2.1984500000000002,1.19375,1.3875,1.1666999999999998,1.0969,2.0187749999999998,2.3000499999999997,2.0375,2.2375499999999997,2.0917,2.1656500000000003,2.216666666666667,2.0979,2.1688,2.1219,2.1292,2.2,1.1750500000000001,0.6583666666666667,0.7344,0.8041999999999999,2.0583333333333336,2.1167000000000002,2.168766666666667,1.8344,2.2797,2.1156,2.2719,2.0979,2.26565,2.17815,2.10315,2.2271,0.9844,0.721875,0.2937666666666667,0.28963333333333335,1.725,2.085925,2.0063,1.9968499999999998,1.8958666666666666,1.8875000000000002,1.3708333333333333,1.4542,1.3416666666666668,1.2646,1.14685,1.3250000000000002,1.375,1.2396333333333334,1.2917,1.31875,1.4219000000000002,1.3521,1.3625,1.2781500000000001,1.3291666666666666,1.3500333333333334
8,2021-10-06,08:00:00,0.42505000000000004,0.46249999999999997,2.4813,2.4083666666666668,2.52185,2.7000333333333337,2.5812666666666666,2.2521,2.4750333333333336,2.1625,2.7229333333333336,2.4771,2.45,2.470833333333333,1.35315,1.5104333333333333,0.56565,0.4938,2.631266666666667,2.5812666666666666,2.5166999999999997,2.66565,2.46875,2.5958666666666668,2.48125,2.625033333333333,2.38125,2.49065,2.3666666666666667,2.2937666666666665,1.3292,1.5416999999999998,0.4375,0.41873333333333335,2.379166666666667,2.4854333333333334,2.5219,2.3541666666666665,2.660433333333333,2.78755,2.3458666666666668,2.525,2.3000000000000003,2.5500333333333334,2.5031499999999998,2.4791666666666665,1.4146,1.3750333333333333,2.63125,2.7188,2.845833333333333,2.7875,2.4594,2.8271333333333337,2.4396,2.5156,2.6125333333333334,2.664566666666667,2.7938,2.5229333333333335,2.6771333333333334,2.6469,2.6375333333333333,2.6208666666666667,2.82505,2.7312666666666665,2.8292,2.6125333333333334,2.75,2.4406499999999998,2.6854333333333336,2.629166666666667,2.5781,2.66875,2.3875,2.89685,2.5229333333333335,2.6354333333333333,2.7521,2.83435,2.52185,2.735466666666666,2.8875,2.4875,2.8041666666666667,2.56875,2.3812666666666664,2.7646,2.712533333333333,2.6125000000000003,2.6646,2.6313,2.7906500000000003,2.5146,2.4344,2.6208666666666667,2.539566666666667,2.710433333333333,2.70935,2.3729333333333336,2.61095,2.9271,2.4687,2.76875,0.5208666666666667,0.4812666666666667,2.3703000000000003,2.441666666666667,2.3729,2.5667,2.3667,2.6792000000000002,1.8854666666666666,2.125,1.9062999999999999,1.700033333333333,1.8250333333333335,1.834375,1.9208666666666667,1.7083666666666666,1.9062666666666666,1.7583333333333335,1.7344,1.7625,1.8354666666666668,1.8041999999999998,1.8187666666666669,1.6854333333333333
9,2021-10-06,08:15:00,0.3958333333333333,0.4604333333333333,2.7854333333333336,2.9250333333333334,2.631266666666667,2.8166999999999995,3.0219,2.8625333333333334,2.6646,2.7333666666666665,2.9354333333333336,2.7458666666666667,2.6562333333333332,2.9979333333333336,1.5833666666666666,1.5500333333333334,0.4666666666666666,0.5125333333333333,2.8562666666666665,2.9640750000000002,2.7437333333333336,2.9021000000000003,3.0937666666666668,3.067225,2.7167,2.9146,2.8896,2.8646,2.67815,2.75625,1.5292000000000001,1.5771,0.5021,0.3521,2.2281500000000003,3.0094,2.9166666666666665,3.03125,2.9646333333333335,2.9499999999999997,2.77185,2.8083666666666667,2.7125,2.9391,2.845866666666667,2.7646,1.6562666666666666,1.58435,2.43125,3.1,2.7469,3.1937666666666664,2.4938,3.1062666666666665,3.04375,2.8708666666666667,2.8958333333333335,2.960433333333333,2.9896,3.1812750000000003,3.1708,2.991666666666667,2.8625499999999997,2.94375,3.1688,2.6063,3.0812666666666666,3.0917,2.868766666666667,2.9292000000000002,3.1593999999999998,2.72815,3.0249666666666664,3.187525,3.3688,3.275,2.8146,2.7521,2.9521,2.94375,2.966666666666667,2.8875,2.7687666666666666,3.0146,3.0021,3.0583666666666667,3.1312666666666664,2.835433333333333,2.9500333333333333,3.2375,2.7312666666666665,2.8313,3.1750000000000003,3.107825,3.20005,3.5125,2.904166666666667,3.077066666666667,2.7453250000000002,2.8937999999999997,2.835433333333333,2.9313,3.0229,2.670833333333333,0.4479333333333333,0.4437333333333333,2.8417,2.95625,2.9500000000000006,2.7937333333333334,2.3896,2.9167,2.154166666666667,2.1500250000000003,2.3937333333333335,2.1458333333333335,2.281275,2.1458666666666666,2.389075,2.133366666666667,2.193766666666667,2.242225,2.0604666666666667,1.9125,2.3666666666666667,2.0671999999999997,2.2,2.1708666666666665
