,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.13 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.1 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.5 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-06-15,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-15,06:15:00,0.0,0.0,0.0,0.0,0.0,10.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.025,0.0,6.645833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2,2021-06-15,06:30:00,46.625,48.25,47.125,48.375,60.75,21.307692307692307,53.125,43.875,47.25,46.8125,85.0,47.125,47.5,45.375,45.125,45.25,60.75,46.75,48.125,58.875,54.9625,45.875,11.875,43.625,11.089285714285714,68.3125,0.0,48.375,52.3125,46.4375,40.75,48.75,43.125,48.125,49.375,47.75,47.375,48.875,49.125,48.5625,1.1666666666666667,42.1875,9.23076923076923,47.75,47.0625,46.125,36.0,46.75
3,2021-06-15,06:45:00,47.25,47.708333333333336,46.833333333333336,47.708333333333336,47.25,47.3125,47.59375,45.666666666666664,46.916666666666664,46.291666666666664,46.583333333333336,46.9375,46.5625,46.041666666666664,45.5,46.375,46.083333333333336,46.875,47.375,46.083333333333336,48.1875,48.0625,47.916666666666664,42.25,48.291666666666664,47.5,46.375,46.625,47.708333333333336,46.375,38.59375,45.916666666666664,44.375,47.166666666666664,46.833333333333336,47.458333333333336,46.71875,47.25,45.5625,47.8125,47.46875,46.375,46.90625,47.666666666666664,46.458333333333336,46.28125,44.625,47.0
4,2021-06-15,07:00:00,47.75,47.083333333333336,48.125,48.0,48.0625,48.15625,47.791666666666664,47.375,45.5,45.0625,45.791666666666664,46.125,46.0625,45.5625,46.791666666666664,46.833333333333336,47.1875,46.416666666666664,47.1875,47.5625,48.0625,48.3125,48.0,47.625,47.75,47.1875,44.958333333333336,48.0,48.291666666666664,43.875,39.666666666666664,47.916666666666664,47.0625,47.416666666666664,47.541666666666664,47.6875,47.75,47.0,47.4375,47.9375,47.583333333333336,46.208333333333336,46.1875,46.791666666666664,47.791666666666664,44.3125,43.3125,47.25
5,2021-06-15,07:15:00,47.125,48.583333333333336,48.625,48.40625,48.5625,48.458333333333336,47.875,47.916666666666664,45.09375,45.208333333333336,44.916666666666664,45.125,45.875,45.208333333333336,45.708333333333336,45.65625,46.65625,46.5,47.0,47.75,47.875,48.0,47.791666666666664,47.375,47.5,47.34375,46.125,47.833333333333336,47.208333333333336,44.5,40.8125,47.583333333333336,47.208333333333336,47.875,47.291666666666664,47.25,47.4375,46.875,47.208333333333336,47.666666666666664,47.25,46.90625,47.0,47.166666666666664,47.4375,45.5625,41.833333333333336,47.5
6,2021-06-15,07:30:00,46.791666666666664,47.708333333333336,47.8125,47.625,47.46875,47.833333333333336,48.0,47.6875,45.875,45.875,45.833333333333336,46.333333333333336,46.4375,46.333333333333336,46.4375,46.4375,46.375,46.5,46.6875,47.375,47.541666666666664,47.5,47.541666666666664,46.9375,47.625,46.875,46.5625,47.375,47.0625,46.5,44.25,47.291666666666664,47.208333333333336,47.6875,47.09375,47.208333333333336,47.041666666666664,46.5625,47.083333333333336,47.333333333333336,46.541666666666664,46.5625,46.8125,46.625,47.208333333333336,46.791666666666664,45.3125,47.25
7,2021-06-15,07:45:00,47.541666666666664,47.875,48.458333333333336,48.09375,48.6875,48.4375,47.875,48.125,45.375,45.166666666666664,45.25,45.375,46.1875,45.6875,45.958333333333336,46.0,47.625,47.5,47.875,47.875,48.1875,49.5,48.375,48.03125,48.0,47.125,45.625,47.916666666666664,48.375,43.53125,37.875,48.4375,47.833333333333336,48.5,48.6875,47.791666666666664,47.875,47.125,47.8125,47.8125,47.5625,47.291666666666664,45.833333333333336,47.8125,47.9375,43.25,40.875,48.0625
8,2021-06-15,08:00:00,46.6875,47.125,47.4375,47.416666666666664,47.375,47.40625,47.0,47.291666666666664,46.375,46.375,46.125,46.6875,46.875,46.5,46.75,46.71875,46.9375,47.041666666666664,47.3125,47.625,47.8125,48.208333333333336,47.875,47.5625,47.875,47.5,0.0,47.9375,47.916666666666664,44.0,41.4375,47.791666666666664,47.5,47.9375,47.541666666666664,47.375,47.5625,46.958333333333336,47.375,47.583333333333336,47.3125,46.875,46.541666666666664,47.1875,47.5,44.833333333333336,43.375,47.625
9,2021-06-15,08:15:00,46.78125,47.166666666666664,47.28125,47.5,47.166666666666664,47.3125,47.125,47.21875,46.625,46.5,46.375,47.0,47.041666666666664,46.708333333333336,46.875,47.0,46.75,47.375,47.625,47.75,47.833333333333336,48.0,47.958333333333336,47.6875,48.0,47.3125,46.03125,48.0,47.875,44.5,41.916666666666664,47.916666666666664,47.25,47.958333333333336,47.666666666666664,47.4375,47.3125,47.0,47.4375,47.625,47.3125,46.96875,46.875,47.15625,47.4375,45.4375,43.541666666666664,47.625
