,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.1 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.5 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-03-24,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-24,06:15:00,47.0,48.21875,50.0,51.125,50.0,65.25,75.9375,57.875,41.833333333333336,40.083333333333336,38.3125,39.083333333333336,41.166666666666664,40.5625,38.625,41.5,47.125,48.333333333333336,46.791666666666664,47.1875,48.375,48.541666666666664,48.166666666666664,46.916666666666664,48.458333333333336,45.5,44.666666666666664,47.6875,43.6875,42.875,47.8125,35.458333333333336,43.083333333333336,43.041666666666664,63.25,50.625,47.625,57.333333333333336,61.416666666666664,64.33333333333333,43.0,41.583333333333336,62.0625,50.53125,31.791666666666668,27.8125,40.25
2,2021-03-24,06:30:00,40.59375,58.4375,59.541666666666664,68.25,64.75,77.79166666666667,82.4375,78.625,30.166666666666668,27.5,24.375,27.8125,25.375,25.666666666666668,20.375,34.458333333333336,52.083333333333336,55.25,48.0,48.916666666666664,49.791666666666664,43.0,39.958333333333336,46.958333333333336,51.375,36.0,38.625,52.458333333333336,36.9375,33.875,55.75,55.125,51.75,60.875,61.0,55.25,56.0625,60.041666666666664,58.09375,58.375,26.75,18.958333333333332,59.0,60.0625,15.8125,14.625,56.333333333333336
3,2021-03-24,06:45:00,62.75,64.25,65.45833333333333,68.91666666666667,65.70833333333333,63.916666666666664,64.375,66.41666666666667,29.916666666666668,28.458333333333332,26.4375,27.5625,29.708333333333332,28.166666666666668,27.708333333333332,29.833333333333332,53.125,56.041666666666664,51.5625,51.791666666666664,53.46875,58.46875,54.875,52.9375,54.375,28.75,23.666666666666668,55.875,25.75,21.0625,59.083333333333336,52.75,55.25,58.3125,55.416666666666664,53.0,54.25,57.0625,55.625,55.666666666666664,52.083333333333336,12.875,55.5,57.458333333333336,11.875,10.958333333333334,53.625
4,2021-03-24,07:00:00,60.25,60.041666666666664,61.708333333333336,63.666666666666664,62.125,60.5,60.125,61.708333333333336,33.583333333333336,32.041666666666664,30.9375,32.083333333333336,34.083333333333336,32.0,32.416666666666664,33.9375,53.166666666666664,55.291666666666664,52.1875,52.71875,54.125,57.6875,55.458333333333336,53.458333333333336,54.416666666666664,44.166666666666664,16.958333333333332,55.90625,16.125,15.34375,57.875,51.8125,55.25,57.875,54.0,54.041666666666664,54.916666666666664,55.25,55.416666666666664,54.333333333333336,53.666666666666664,9.625,55.666666666666664,56.78125,9.791666666666666,9.041666666666666,53.958333333333336
5,2021-03-24,07:15:00,56.791666666666664,56.875,57.8125,60.333333333333336,58.21875,58.208333333333336,57.625,58.833333333333336,36.8125,35.0,32.9375,35.5,36.25,35.416666666666664,36.125,36.875,53.5,55.125,53.375,53.708333333333336,54.625,57.208333333333336,55.791666666666664,53.916666666666664,54.916666666666664,52.458333333333336,13.0,56.0,12.291666666666666,11.125,57.458333333333336,51.0,53.0625,55.3125,52.791666666666664,51.75,52.791666666666664,54.375,53.291666666666664,53.875,52.3125,43.75,53.458333333333336,54.875,8.041666666666666,7.333333333333333,51.916666666666664
6,2021-03-24,07:30:00,54.1875,54.75,56.0,56.9375,55.9375,55.78125,55.71875,56.125,39.03125,37.583333333333336,36.5,37.875,39.041666666666664,37.666666666666664,37.833333333333336,38.958333333333336,53.8125,55.25,53.75,54.0,54.5,57.291666666666664,55.875,54.166666666666664,54.875,52.875,12.0,55.9375,9.4375,8.791666666666666,57.083333333333336,51.333333333333336,52.833333333333336,54.875,52.708333333333336,52.25,52.875,54.083333333333336,53.375,53.9375,52.46875,47.5625,53.541666666666664,54.458333333333336,6.8125,6.333333333333333,52.125
7,2021-03-24,07:45:00,53.0,53.333333333333336,54.583333333333336,55.25,54.5625,54.0,54.25,54.625,40.5,39.0,38.34375,39.541666666666664,40.583333333333336,39.208333333333336,39.5,40.375,52.708333333333336,54.166666666666664,53.1875,53.5,53.875,55.75,54.5,53.458333333333336,54.125,52.4375,30.416666666666668,54.9375,7.875,7.25,55.625,51.166666666666664,52.6875,54.3125,52.5,52.083333333333336,52.5,53.8125,53.3125,53.625,52.083333333333336,51.625,53.25,53.875,6.625,5.375,51.75
8,2021-03-24,08:00:00,52.0,52.333333333333336,53.333333333333336,54.083333333333336,53.208333333333336,53.125,53.458333333333336,53.375,41.666666666666664,40.291666666666664,39.625,41.09375,41.541666666666664,40.25,40.75,41.416666666666664,52.208333333333336,53.5,52.875,52.583333333333336,53.083333333333336,54.875,53.916666666666664,52.9375,53.625,52.125,45.625,54.125,6.791666666666667,6.083333333333333,54.708333333333336,50.625,52.208333333333336,53.625,51.625,51.375,51.958333333333336,53.1875,52.4375,52.75,51.125,51.5,52.21875,52.791666666666664,14.9375,5.083333333333333,51.166666666666664
9,2021-03-24,08:15:00,51.0625,51.583333333333336,52.208333333333336,52.75,52.166666666666664,52.25,52.1875,52.125,42.75,41.416666666666664,40.708333333333336,42.1875,42.416666666666664,41.59375,41.375,42.333333333333336,51.791666666666664,53.125,52.40625,52.333333333333336,52.5,54.125,53.458333333333336,52.3125,53.208333333333336,51.625,50.5,53.375,6.875,5.25,53.958333333333336,49.9375,51.09375,52.0625,51.0,50.958333333333336,50.833333333333336,51.875,51.65625,51.958333333333336,50.4375,50.5,51.25,51.5625,33.90625,4.5,50.458333333333336
10,2021-03-24,08:30:00,50.5,50.5625,51.375,51.75,51.166666666666664,51.208333333333336,51.25,51.21875,43.625,42.208333333333336,41.708333333333336,42.6875,43.0625,42.5625,42.541666666666664,43.166666666666664,51.125,52.3125,51.8125,51.541666666666664,52.0,53.208333333333336,52.708333333333336,51.833333333333336,52.5,51.0,50.416666666666664,52.75,16.25,4.791666666666667,52.6875,49.21875,50.5,51.25,50.041666666666664,50.25,50.041666666666664,50.375,50.8125,50.958333333333336,49.458333333333336,49.3125,50.5,50.458333333333336,44.125,6.25,49.541666666666664
11,2021-03-24,08:45:00,50.0,50.0625,50.791666666666664,51.166666666666664,50.375,50.5,50.625,50.6875,44.15625,42.916666666666664,42.5,43.75,43.875,43.208333333333336,43.25,43.833333333333336,50.25,51.708333333333336,51.0,51.0,51.458333333333336,52.5,51.75,51.5,51.75,50.25,49.75,51.875,26.5,4.4375,51.875,48.125,49.541666666666664,50.291666666666664,48.875,49.083333333333336,49.041666666666664,49.875,49.875,49.791666666666664,47.875,48.0,49.3125,48.875,47.625,18.291666666666668,48.458333333333336
12,2021-03-24,09:00:00,49.375,49.708333333333336,50.291666666666664,50.541666666666664,49.791666666666664,50.125,50.4375,50.166666666666664,44.875,43.708333333333336,42.958333333333336,44.416666666666664,44.25,43.8125,43.833333333333336,44.375,49.833333333333336,51.03125,50.583333333333336,50.583333333333336,50.833333333333336,51.708333333333336,51.291666666666664,50.75,51.375,49.875,49.375,51.291666666666664,38.208333333333336,3.875,51.125,47.75,48.75,49.375,48.375,48.375,48.333333333333336,49.333333333333336,49.4375,49.041666666666664,47.041666666666664,47.333333333333336,48.5,48.416666666666664,47.0,29.0,47.875
