,Data,Hora,P4.1.1 P (W),P4.1.2 P (W),P4.1.3 P (W),P4.1.4 P (W),P4.1.5 P (W),P4.1.6 P (W),P4.1.7 P (W),P4.1.8 P (W),P4.1.9 P (W),P4.1.10 P (W),P4.1.11 P (W),P4.1.12 P (W),P4.1.13 P (W),P4.1.14 P (W),P4.1.15 P (W),P4.1.16 P (W),P4.1.17 P (W),P4.1.18 P (W),P4.1.19 P (W),P4.1.20 P (W),P4.1.21 P (W),P4.2.1 P (W),P4.2.2 P (W),P4.2.3 P (W),P4.2.4 P (W),P4.2.5 P (W),P4.2.6 P (W),P4.2.7 P (W),P4.2.8 P (W),P4.2.9 P (W),P4.2.10 P (W),P4.2.11 P (W),P4.2.12 P (W),P4.2.13 P (W),P4.2.14 P (W),P4.2.15 P (W),P4.2.16 P (W),P4.2.17 P (W),P4.2.18 P (W),P4.2.19 P (W),P4.2.20 P (W),P4.2.21 P (W),P4.2.22 P (W),P4.3.1 P (W),P4.3.2 P (W),P4.3.3 P (W),P4.3.4 P (W),P4.3.5 P (W),P4.3.6 P (W),P4.3.7 P (W),P4.3.8 P (W),P4.3.9 P (W),P4.3.10 P (W),P4.3.11 P (W),P4.3.12 P (W),P4.3.13 P (W),P4.3.14 P (W),P4.3.15 P (W),P4.3.16 P (W),P4.3.17 P (W),P4.3.18 P (W),P4.3.19 P (W),P4.3.20 P (W),P4.3.21 P (W),P4.3.22 P (W),P4.4.1 P (W),P4.4.2 P (W),P4.4.3 P (W),P4.4.4 P (W),P4.4.5 P (W),P4.4.6 P (W),P4.4.7 P (W),P4.4.8 P (W),P4.4.9 P (W),P4.4.10 P (W),P4.4.11 P (W),P4.4.12 P (W),P4.4.13 P (W),P4.4.14 P (W),P4.4.15 P (W),P4.4.16 P (W),P4.4.17 P (W),P4.4.18 P (W),P4.4.19 P (W),P4.4.20 P (W),P4.5.1 P (W),P4.5.2 P (W),P4.5.3 P (W),P4.5.4 P (W),P4.5.5 P (W),P4.5.6 P (W),P4.5.7 P (W),P4.5.8 P (W),P4.5.9 P (W),P4.5.10 P (W),P4.5.11 P (W),P4.5.12 P (W),P4.5.13 P (W),P4.5.14 P (W),P4.5.15 P (W),P4.5.16 P (W),P4.5.17 P (W),P4.5.18 P (W),P4.5.19 P (W),P4.5.20 P (W),P4.5.21 P (W),P4.5.22 P (W),P4.6.1 P (W),P4.6.2 P (W),P4.6.3 P (W),P4.6.4 P (W),P4.6.5 P (W),P4.6.6 P (W),P4.6.7 P (W),P4.6.8 P (W),P4.6.9 P (W),P4.6.10 P (W),P4.6.11 P (W),P4.6.12 P (W),P4.6.13 P (W),P4.6.14 P (W),P4.6.15 P (W),P4.6.16 P (W),P4.6.17 P (W),P4.6.18 P (W),P4.6.19 P (W),P4.6.20 P (W),P4.6.21 P (W),P4.6.22 P (W),P4.7.1 P (W),P4.7.2 P (W),P4.7.3 P (W),P4.7.4 P (W),P4.7.5 P (W),P4.7.6 P (W),P4.7.7 P (W),P4.7.8 P (W),P4.7.9 P (W),P4.7.10 P (W),P4.7.11 P (W),P4.7.12 P (W),P4.7.13 P (W),P4.7.14 P (W),P4.7.15 P (W),P4.7.16 P (W),P4.7.17 P (W),P4.7.18 P (W),P4.7.19 P (W),P4.7.20 P (W),P4.7.21 P (W),P4.7.22 P (W),P4.8.1 P (W),P4.8.2 P (W),P4.8.3 P (W),P4.8.4 P (W),P4.8.5 P (W),P4.8.6 P (W),P4.8.7 P (W),P4.8.8 P (W),P4.8.9 P (W),P4.8.10 P (W),P4.8.11 P (W),P4.8.12 P (W),P4.8.13 P (W),P4.8.14 P (W),P4.8.15 P (W),P4.8.16 P (W),P4.8.17 P (W),P4.8.18 P (W),P4.8.19 P (W),P4.8.20 P (W),P4.8.21 P (W),P4.8.22 P (W),P4.9.1 P (W),P4.9.2 P (W),P4.9.3 P (W),P4.9.4 P (W),P4.9.5 P (W),P4.9.6 P (W),P4.9.7 P (W),P4.9.8 P (W),P4.9.9 P (W),P4.9.10 P (W),P4.9.11 P (W),P4.9.12 P (W),P4.9.13 P (W),P4.9.14 P (W),P4.9.15 P (W),P4.9.16 P (W),P4.9.17 P (W),P4.9.18 P (W),P4.9.19 P (W),P4.9.20 P (W),P4.9.21 P (W),P4.9.22 P (W)
0,2021-02-13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-13,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-13,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-02-13,06:45:00,6.4688,2.6875,0.0,7.9234,1.7188,6.5477,2.9313,0.0,0.0,0.0,3.825,3.4125,1.7906,0.8859,0.0,2.2594,4.7719,5.833603703703704,3.8828,0.725,2.0344,4.69335,0.4422,1.5406,4.7219,4.8938,2.39065,0.0,6.0563,1.4594,2.28635,5.900399999999999,2.95455,2.82225,0.0,2.9313,2.5187,0.0,1.1719,3.1148499999999997,5.0172,0.0,0.05136875,0.4414,6.1375,0.34686666666666666,0.0,0.0,6.275,4.6688,0.8603999999999999,0.9188,1.1445,7.508008333333334,2.1422,0.0,0.8906,1.2893333333333332,0.0,0.0,0.0,0.0,3.7297,0.0,0.0,9.270133333333334,4.4258,0.0,0.0,0.0,0.0,3.0375,7.9531,0.0,9.0563,5.6133,1.5286481481481482,8.5422,0.0,0.0,0.18165,6.6391,4.3688,0.0,0.0,5.7188,0.0,0.0,0.0,0.0,1.3289,3.6172,0.3971954545454545,0.0,0.0,0.0,0.6601666666666667,0.0,1.11565,1.14375,4.4344,0.0,6.4624875,0.0,0.0,0.0,0.0,2.8051000000000004,2.46095,3.5703,0.0,2.7062,5.825,0.0,4.0563,0.0,4.663033333333334,3.1969,3.5859,1.1893391304347825,1.8828,4.5094,4.0219,11.0531,11.8266,0.0,7.8891,2.5688,1.4453,4.23285,2.09065,1.2,2.6313,1.2875,3.8558499999999998,0.7844,1.19685,0.0,1.49375,0.0,1.73045,7.7344,6.8344000000000005,5.0273,4.575,0.0,0.0,0.5437666666666666,7.975,6.275,9.9805,6.9594,6.5742,5.9625,6.8133,0.0,6.5211,4.1852,6.1523,4.1797,4.2,1.3906,8.9438,6.1094,3.9211,5.9102,13.275,9.1438,4.6023,0.64376,9.2125,0.0,3.3847666666666663,1.9742333333333333,5.1391,6.225,4.23555,1.625,7.6719,6.7602,7.8544769230769225,0.0,1.7973,0.0,0.0,3.8457,0.0,0.0,3.721133333333333,0.0,3.5500000000000003,1.03275,2.2175333333333334,0.0,0.0
4,2021-02-13,07:00:00,11.4266,6.901549999999999,9.09295,13.5367,6.541133333333334,12.8513,6.9328,7.770566666666667,0.7296999999999999,8.4797,8.640866666666668,6.554433333333333,4.706300000000001,1.95155,0.0,8.3367,9.258066666666666,9.62855,10.1832,6.888033333333333,7.252600000000001,8.8688,6.0625,8.954699999999999,0.0,14.400533333333334,7.296866666666666,8.817625,9.3359,7.059,8.4391,11.6227,12.7832,9.685166666666667,2.4852000000000003,10.632249999999999,7.4172,2.6542,5.346066666666666,10.6734,14.1969,7.3,7.255700000000001,6.321633333333334,10.223166666666666,5.206250000000001,8.423466666666666,3.986525,10.33205,10.338266666666668,7.0391,4.11715,2.9871,13.883333333333333,7.5625,10.179166666666667,7.863533333333334,7.496366666666667,9.91525,10.021899999999999,12.202750000000002,5.901566666666667,6.425533333333334,15.78285,2.4528666666666665,14.7293,9.214099999999998,8.1875,2.19375,4.659366666666666,8.9008,7.110400000000001,10.698166666666667,9.678725,12.0,8.78555,9.2828,12.6094,7.720566666666667,8.53105,3.6239333333333335,14.17385,8.3125,4.0208,5.3359000000000005,8.957799999999999,3.3450333333333333,8.179699999999999,3.01445,4.49765,6.822399999999999,8.910966666666667,4.7578,9.275266666666667,4.8379,7.827866666666668,6.62345,6.8046750000000005,8.367966666666668,7.427350000000001,9.6094,8.685933333333333,13.62265,2.8932333333333333,1.6078,4.436966666666667,3.2687749999999998,11.2641,10.205233333333332,7.603149999999999,3.0094,8.362533333333333,8.0698,11.134366666666665,8.13595,5.483866666666667,12.552866666666667,8.6547,5.5582,7.509900000000001,5.159633333333333,8.1281,8.713533333333332,14.3418,14.4414,9.71755,12.361966666666666,10.47265,6.584133333333334,8.8172,6.3141,8.7484,8.576033333333333,6.3125,9.7893,6.73085,10.5469,2.6814999999999998,8.1719,7.92775,6.7699,12.229933333333335,12.477366666666668,9.4459,12.4844,5.613475,4.458333333333333,4.4953,15.4938,10.558066666666667,15.34025,11.6035,12.619,10.0633,11.706266666666666,4.31015,11.283066666666668,9.233833333333333,12.17345,8.914066666666669,8.078133333333334,8.1969,14.6625,10.864033333333333,11.3672,11.63675,15.53715,12.937733333333334,13.427333333333332,9.335966666666666,11.76015,7.555466666666667,10.897933333333333,9.844233333333333,10.7789,9.459366666666666,11.1128,3.0781000000000005,10.795566666666668,8.5988,12.438266666666669,8.312875,8.30075,1.04765,3.7515666666666667,9.6484,3.2421499999999996,5.72815,7.37185,9.895066666666667,11.7203,6.1156500000000005,8.7168,7.2685,12.56835
5,2021-02-13,07:15:00,19.161466666666666,17.868000000000002,16.026566666666668,22.5422,14.223999999999998,19.4414,13.283774999999999,15.4938,6.113033333333333,18.39415,12.15195,11.8137,9.908825,10.775,2.936725,15.406266666666667,15.179700000000002,17.056766666666665,18.28515,13.7005,13.45,15.09375,13.590100000000001,16.908333333333335,15.902066666666668,21.533299999999997,14.556233333333333,15.362533333333333,17.96875,13.3164,11.450233333333335,17.1176,18.683566666666664,15.04455,7.139866666666666,17.704966666666664,12.234333333333332,10.296866666666668,13.992966666666668,12.306766666666666,19.07615,13.692466666666666,14.07535,13.2453,16.149466666666665,10.761325000000001,11.1375,8.3016,13.169550000000001,15.9273,10.710899999999999,6.6828,5.643766666666667,18.254166666666666,12.6362,17.8383,11.06055,11.051266666666669,19.200049999999997,15.938,17.7703,9.6094,10.5146,18.9844,8.28205,21.7664,16.505200000000002,13.64845,9.56425,12.105733333333333,16.46485,13.3621,16.6536,15.690999999999999,18.6359,14.519325,14.232625,17.7252,11.99025,15.166899999999998,9.17815,18.13635,12.0419,9.459633333333334,9.2297,15.1992,6.16835,13.785433333333332,9.226033333333334,10.189566666666666,13.369,15.0922,11.5482,17.18046666666667,10.926566666666668,13.9094,11.705466666666666,12.107050000000001,12.1793,12.449999999999998,13.824233333333334,14.43085,17.057033333333333,9.09705,5.10625,11.36015,8.6039,18.4586,17.29116666666667,17.5677,10.565633333333333,15.657033333333333,14.769266666666667,19.068233333333335,16.631766666666667,11.891666666666666,18.131266666666665,16.1297,12.60725,13.693233333333334,12.168,14.608,16.04725,20.8914,23.75895,14.477366666666667,18.88865,15.169533333333334,11.766666666666666,13.2891,11.955999999999998,11.947899999999999,16.4227,10.2729,15.598966666666668,12.906233333333333,13.946066666666667,10.536733333333332,14.7547,12.667950000000001,12.5703,19.58985,19.052899999999998,15.1875,19.058333333333334,9.075,11.4957,11.565425,19.618375,18.556233333333335,22.003725000000003,16.945833333333336,19.04335,17.5582,18.74335,10.404666666666666,17.287233333333333,17.61525,13.55,14.498850000000001,14.346633333333335,11.638033333333333,23.01406666666667,17.250766666666667,15.3125,16.844533333333334,21.04685,19.777333333333335,21.623433333333335,15.724766666666667,22.06095,14.086350000000001,16.9622,16.2547,14.962000000000002,18.27316666666667,15.9375,9.211166666666667,18.866666666666664,16.27916666666667,18.35,13.8508,12.1672,4.5656,8.0219,13.52225,8.08595,10.305875,11.332,15.945333333333332,15.029966666666667,11.1492,13.809666666666667,14.2883,17.0312
6,2021-02-13,07:30:00,43.167966666666665,25.0125,35.8909,32.2836,21.921599999999998,26.984575,18.684633333333334,17.966133333333335,12.019266666666667,22.6051,17.658775,15.9824,13.3672,13.710933333333335,7.045566666666667,20.165333333333333,20.628133333333334,21.8797,21.1695,19.471366666666665,23.282066666666665,22.11715,21.2297,19.89255,21.717966666666666,26.0599,19.266133333333332,19.27815,20.945333333333334,17.045299999999997,16.998433333333335,22.4531,21.69925,19.613300000000002,11.867433333333333,19.44375,16.474733333333333,13.4531,16.75625,17.646500000000003,21.548999999999996,18.0734,17.78165,17.66016666666667,20.74805,14.6176,17.286524999999997,14.3003,16.875,17.15645,15.28945,9.493175,9.286966666666666,20.3164,15.998966666666666,17.552333333333333,12.641775,14.0703,18.9797,19.23125,20.7461,11.954699999999999,13.687899999999999,22.33983333333333,11.88045,24.69925,16.77035,17.1443,11.092600000000001,14.138533333333333,16.537149999999997,14.403933333333333,20.09375,18.476599999999998,22.008575,17.1336,16.848466666666667,21.570833333333336,16.65393333333333,17.4479,12.489600000000001,22.064066666666665,15.808366666666666,10.15705,11.7232,16.4219,10.334775,16.2164,12.4,11.962900000000001,16.1909,17.5672,13.815100000000001,18.89145,14.85155,17.6176,14.9005,12.938533333333334,14.754100000000001,14.34765,18.395833333333332,16.864333333333335,20.972133333333332,12.0844,7.619533333333333,13.1,11.460933333333335,25.25975,24.5508,29.142433333333333,22.579666666666668,32.3977,23.83045,25.6375,23.6016,17.309350000000002,21.934350000000002,19.013266666666667,17.802066666666665,17.90625,16.304433333333332,19.4427,19.61135,24.801575,23.93905,18.2893,22.9172,18.953666666666667,14.65,18.2078,15.66995,16.167733333333334,16.437233333333335,14.582299999999998,18.52265,17.50235,18.282025,12.2117,16.7953,19.535933333333332,18.565225,25.3977,23.075,20.63123333333333,22.1531,14.483066666666666,14.55295,14.748433333333333,25.2651,24.122700000000002,26.1919,22.316433333333336,23.02503333333333,19.384,23.76915,13.58285,20.98395,20.520333333333333,23.480233333333334,20.4832,18.724999999999998,17.3323,25.967699999999997,22.06915,20.463566666666665,22.5664,27.383200000000002,23.4359,23.7309,18.836433333333336,24.9271,18.5625,20.5703,19.49765,19.649766666666665,21.0732,24.2344,15.031266666666667,25.965099999999996,20.025000000000002,21.74025,14.9023,15.166666666666666,6.8281,9.903633333333332,16.732833333333332,10.8651,13.7138,12.2344,18.922933333333336,18.81485,15.156233333333333,16.7523,17.811733333333333,21.309366666666666
7,2021-02-13,07:45:00,61.54925,58.45493333333334,62.407833333333336,38.6977,28.386200000000002,32.537733333333335,24.2841,24.130200000000002,13.8591,27.541225,22.56095,22.7948,19.3008,17.59636666666667,9.39025,23.072933333333335,22.807450000000003,27.203899999999997,26.878149999999998,21.396866666666664,27.084633333333333,35.24845,50.993766666666666,29.18945,35.92576666666667,31.50665,22.74295,24.9,26.076175,20.6953,18.338266666666666,25.675766666666664,24.83165,21.487099999999998,13.553899999999999,23.3164,20.0285,17.0383,19.741400000000002,20.035775,25.181849999999997,20.903366666666667,19.429433333333332,21.55156666666667,23.38803333333333,18.02675,20.814833333333336,18.03045,20.5263,19.70505,19.573050000000002,12.175799999999999,9.380849999999999,21.878366666666665,18.33096666666667,21.323666666666668,15.534799999999999,14.51055,21.8324,20.819325,23.246899999999997,13.8949,16.7836,25.33123333333333,14.00705,26.67423333333333,20.636966666666666,19.582,11.823966666666669,16.5707,20.263,17.6719,22.1654,21.6828,25.2895,19.368466666666666,19.27345,23.17505,0.0,21.66015,14.9785,23.516433333333335,19.589566666666666,13.34395,16.11135,21.02735,13.43045,18.671475,14.424199999999999,16.86955,20.2435,18.9742,17.991374999999998,22.51223333333333,15.279300000000001,20.4573,17.83785,16.72345,18.6495,16.940425,20.495833333333334,18.7328,21.9539,14.2375,8.7117,15.164066666666665,13.4836,40.24530000000001,48.755466666666656,52.01876666666667,44.6901,29.043733333333336,26.729433333333333,29.3082,24.222649999999998,21.147399999999998,27.485166666666668,22.610666666666663,19.75155,20.470833333333335,19.715633333333333,22.785433333333334,23.460949999999997,28.26563333333333,28.412499999999998,21.4453,25.651600000000002,23.4203,19.344266666666666,20.9859,19.3871,20.8125,19.93595,23.0285,23.392200000000003,23.183566666666668,20.85935,15.4215,20.208,0.0,21.6406,26.912500000000005,25.648650000000004,23.6039,24.623433333333335,17.062233333333335,17.975266666666666,19.21565,28.346899999999998,26.7659,28.975,23.973399999999998,24.01953333333334,24.357799999999997,25.848700000000004,16.251150000000003,24.419766666666664,24.087266666666668,24.57813333333333,22.135166666666667,21.341933333333333,19.79296666666667,29.68986666666667,24.90363333333333,24.423933333333334,25.4276,30.133066666666664,26.145899999999997,27.920566666666662,22.541666666666668,27.485133333333334,21.026566666666664,24.008333333333336,22.6695,23.249200000000002,22.45465,24.4797,15.032566666666668,26.546066666666665,21.887266666666665,24.93905,18.639833333333332,17.7668,7.930233333333334,11.960666666666667,20.4323,14.781649999999999,17.6557,17.1172,22.33865,21.12733333333333,17.946866666666665,21.022074999999997,20.258033333333334,24.4844
8,2021-02-13,08:00:00,85.32346666666666,97.2094,92.0141,98.71095,36.460499999999996,50.2258,34.6167,29.1289,20.4831,32.53595,26.892200000000003,26.513033333333336,24.004166666666666,22.43126666666667,12.396066666666668,26.638266666666667,27.368724999999998,30.99896666666667,31.987233333333336,27.896066666666666,32.06796666666667,77.21616666666667,99.7969,102.435925,86.3141,121.43436666666666,73.45705,45.51485,37.0523,24.2156,23.42185,30.1586,29.526833333333332,26.18515,18.473699999999997,26.26485,24.9328,21.88985,23.62225,27.73593333333333,30.940366666666666,25.46345,27.696366666666666,26.690649999999998,35.59375,32.25585,0.0,24.398625,25.6828,25.314600000000002,21.611966666666664,18.770866666666667,15.3082,26.995566666666665,24.0719,0.0,19.095566666666667,20.12655,27.756266666666665,27.72655,28.5719,17.865633333333335,21.01325,30.40625,17.56405,31.4215,24.936466666666664,30.228933333333334,21.659366666666667,20.362499999999997,25.595333333333333,20.3539,28.174999999999997,28.99116666666667,31.9586,23.1969,25.9617,29.70565,21.23245,26.845299999999998,20.617733333333334,30.960933333333333,24.3112,22.301833333333335,20.713266666666666,24.7422,19.910666666666668,24.963566666666665,19.17735,25.3312,26.22735,25.392575,25.64063333333333,27.54495,23.067700000000002,26.5383,22.95195,22.409550000000003,24.393,21.68325,28.25155,24.5246,29.86795,19.8082,15.836125,22.97465,19.142025,91.95653333333333,90.37993333333334,0.0,38.2039,34.890649999999994,31.440133333333335,33.828133333333334,28.1699,21.3992,30.440649999999998,25.585900000000002,27.14063333333333,25.466399999999997,24.4461,30.714850000000002,28.108225,32.98513333333333,36.6643,26.5312,29.988300000000002,28.221866666666667,30.396099999999997,28.85705,27.84535,23.605766666666668,26.16043333333333,24.959775,29.544125,26.62265,25.020699999999998,20.18065,23.64805,26.5638,24.054666666666666,32.13386666666667,29.1402,30.140866666666668,26.9867,20.925,23.2914,25.7531,33.243966666666665,32.62213333333333,31.488799999999998,28.5883,28.2852,28.695300000000003,28.31055,22.215866666666667,30.848699999999997,29.15035,29.57385,27.176033333333333,23.975,24.34766666666667,34.27943333333334,30.946633333333335,27.1711,31.4371,35.90235,32.19896666666667,34.08126666666667,25.178150000000002,33.7203,26.75545,27.83635,28.040366666666667,27.684933333333333,28.08203333333333,30.252924999999998,20.919,30.500799999999998,28.3094,28.5898,22.03905,25.591749999999998,13.8707,18.78905,23.918499999999998,22.3594,22.469949999999997,25.017933333333332,27.181233333333335,26.4401,23.9401,27.813066666666668,24.6832,31.912233333333333
9,2021-02-13,08:15:00,150.07659999999998,135.41533333333334,139.57263333333333,149.1119666666667,142.46253333333334,84.95895,46.28203333333334,46.96015,33.3992,47.509,38.1625,40.82893333333334,31.930500000000002,32.0664,25.14255,38.91565,39.480850000000004,45.1344,45.58233333333334,43.681000000000004,53.387,59.45,184.6687,163.97185000000002,165.85936666666666,0.0,179.87695000000002,171.8438,56.133833333333335,41.8479,37.0328,43.68856666666667,0.0,39.504475,29.743733333333335,39.22655,38.37316666666667,33.90026666666666,33.88463333333333,37.184866666666665,44.56303333333333,44.059,39.4651,103.97264999999999,105.74045,100.86303333333332,104.40777499999999,39.551950000000005,39.47293333333334,36.712500000000006,33.47655,29.7594,24.209633333333333,41.05625,34.3078,37.239066666666666,28.81015,31.178925,38.958175000000004,39.83776666666666,40.275800000000004,26.877299999999998,30.459375,43.88105,27.203366666666668,45.510549999999995,43.929166666666674,43.032799999999995,33.1125,33.4203,36.112899999999996,33.114275,40.31483333333333,39.35465,39.2438,32.92655,37.64816666666667,44.315250000000006,35.95623333333334,35.775400000000005,31.22655,41.9687,36.0125,31.5063,34.97526666666667,35.576299999999996,30.574233333333336,36.31795,26.7656,32.35653333333334,37.1466,37.7055,35.5641,38.710433333333334,32.4797,39.0258,33.8172,33.1406,35.707766666666664,32.46093333333334,39.7055,36.555733333333336,45.39575,29.48435,26.5164,37.36525,30.44025,118.16980000000001,114.791,120.41953333333333,41.82863333333333,41.3099,43.3547,45.69925,42.010949999999994,35.26773333333333,41.4799,38.03203333333334,39.528549999999996,39.489066666666666,39.49113333333333,45.750800000000005,41.6656,46.31043333333333,48.80833333333334,38.059133333333335,45.27343333333334,40.94846666666667,37.4086,36.46095,35.85703333333334,35.623825,37.43883333333334,35.510149999999996,38.45625,38.48555,37.6,35.4443,41.200975,42.4543,37.421866666666666,47.19923333333333,42.02863333333334,42.711749999999995,37.3211,35.5354,39.1703,33.91445,49.973166666666664,47.25,45.65625,42.325,42.41016666666667,42.66405,44.525266666666674,35.49713333333333,46.443749999999994,42.34403333333333,42.765899999999995,39.2943,39.08096666666667,38.19220000000001,48.93176666666667,43.55466666666666,42.172666666666665,43.259366666666665,44.87695,44.30886666666667,48.4453,40.00783333333334,43.83905,40.2745,43.1607,42.18306666666666,39.0151,42.37709999999999,44.04346666666667,31.9922,45.54036666666667,41.78306666666666,40.107425,33.6953,34.14116666666666,22.178933333333333,24.714566666666666,32.3414,29.100975,31.302099999999996,32.31666666666667,37.275,38.949999999999996,34.64946666666666,40.6336,35.62265,41.30753333333334
