,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-06-18,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-18,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.56818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.21323529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.57692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.84558823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.625,0.0,0.0,69.125,68.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.61458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0625,67.0,0.0,0.0
2,2021-06-18,06:30:00,64.0,56.375,68.875,65.25,56.0,0.0,62.875,70.5,71.01644736842105,60.625,51.875,58.125,50.25,55.375,54.25,66.5,60.625,70.72727272727273,71.0625,73.625,40.75,61.25,62.708333333333336,64.5,72.875,62.75,66.75,62.0,62.375,59.875,43.5,59.25,69.58333333333333,62.5,62.25,63.833333333333336,59.5,0.0,72.8125,61.625,59.125,64.0,71.2,64.25,58.0,72.8125,60.5,0.0,0.0,63.25,72.5,0.0,62.375,71.42241379310344,67.41666666666667,0.0,63.75,73.5,65.625,66.5,66.625,73.5,61.5,72.375,49.25,71.55,71.75,63.625,0.0,53.5,0.0,62.5,73.5,64.5,73.75,73.625,70.61805555555556,70.25,64.375,59.0,59.6875,69.3125,57.375,49.375,56.0,71.625,54.625,0.0,44.875,0.0,65.0,73.0625,69.51923076923077,55.75,60.5,62.125,73.125,54.375,73.25,68.45833333333333,73.125,0.0,70.125,57.625,37.875,0.0,64.3125,72.125,0.0,0.0,53.125,50.25,50.75,73.375,72.9375,68.0625,0.0,70.55645161290323,46.75,59.75,61.75,62.375,0.0,0.0,0.0,73.125,73.75,0.0,50.625,62.875,52.375,57.875,61.6875,73.375,70.0625,69.375,64.75,74.125,0.0,60.5,0.0,67.625,0.0,71.36931818181819,73.09375,56.875,64.125,0.0,73.625,0.0,53.75,66.8125,56.1875,64.125,73.625,0.0,52.375,62.25,73.75,64.375,60.625,72.625,59.25,63.6875,68.375,70.45833333333333,65.83333333333333,57.25,66.54166666666667,70.12,72.8125,63.75,0.0,71.5,53.25,0.0,0.0,70.61637931034483,0.0,67.9375,0.0,47.75,66.875,52.875,61.375,64.5,0.0,69.875,70.25,70.890625,0.0,0.0
3,2021-06-18,06:45:00,62.791666666666664,57.25,59.125,66.79166666666667,65.25,66.625,66.3125,57.375,39.375,62.375,61.5,64.0,54.375,55.166666666666664,33.375,63.083333333333336,64.58333333333333,68.5625,68.70833333333333,64.66666666666667,64.75,67.75,56.6875,61.0,64.29166666666667,62.1875,64.625,69.3125,65.25,67.5,50.25,64.83333333333333,65.0625,65.25,49.8125,65.25,60.958333333333336,59.458333333333336,61.875,67.70833333333333,67.125,64.8125,58.458333333333336,65.58333333333333,64.75,57.75,65.625,56.96875,65.3125,62.416666666666664,64.5,58.208333333333336,58.875,66.91666666666667,67.25,67.16666666666667,62.1875,64.91666666666667,65.83333333333333,64.20833333333333,68.29166666666667,58.8125,67.41666666666667,62.875,61.0625,58.5,64.5,64.0,51.1875,56.041666666666664,63.541666666666664,63.041666666666664,64.59375,66.5,65.25,58.625,65.83333333333333,66.04166666666667,63.625,67.33333333333333,59.4375,0.0,66.875,53.0,64.375,67.25,49.333333333333336,64.41666666666667,60.3125,62.375,63.1875,65.08333333333333,67.70833333333333,65.70833333333333,61.875,64.29166666666667,61.84375,62.3125,58.833333333333336,61.333333333333336,65.5625,65.0,67.125,59.375,46.041666666666664,60.28125,58.9375,53.375,37.625,59.40625,63.0625,66.58333333333333,59.6875,59.25,65.25,61.333333333333336,62.3125,66.125,56.916666666666664,61.125,62.0,67.0625,67.70833333333333,60.75,64.375,63.666666666666664,63.25,61.291666666666664,66.0,61.541666666666664,59.1875,64.95833333333333,65.0,65.25,68.0625,59.8125,66.6875,61.4375,63.5,64.95833333333333,65.70833333333333,68.0,55.5625,55.875,61.375,67.70833333333333,66.1875,66.9375,67.70833333333333,64.53125,67.08333333333333,65.70833333333333,45.333333333333336,65.875,62.5,64.9375,65.29166666666667,67.25,65.21875,65.83333333333333,65.91666666666667,65.41666666666667,59.708333333333336,69.29166666666667,69.83333333333333,67.75,64.08333333333333,67.0,56.625,65.66666666666667,65.875,65.70833333333333,64.29166666666667,64.25,58.75,66.25,60.958333333333336,62.0,66.875,64.8125,50.5625,62.875,67.83333333333333,61.625,63.6875,65.5625,62.21875,63.125,62.375,62.5,62.666666666666664,66.28125
4,2021-06-18,07:00:00,69.0,70.54166666666667,70.04166666666667,71.375,70.5,70.4375,68.375,66.875,70.08333333333333,68.625,70.79166666666667,71.29166666666667,72.15625,72.29166666666667,33.583333333333336,72.625,71.25,71.20833333333333,72.0,71.3125,69.54166666666667,77.25,71.625,69.6875,71.0,72.875,74.91666666666667,73.20833333333333,72.8125,75.3125,71.125,73.70833333333333,69.83333333333333,70.5625,70.8125,72.33333333333333,72.66666666666667,71.375,71.79166666666667,72.20833333333333,73.875,72.70833333333333,71.4375,70.70833333333333,72.875,70.08333333333333,75.25,72.20833333333333,71.41666666666667,70.54166666666667,71.41666666666667,70.54166666666667,71.58333333333333,73.0,74.1875,73.70833333333333,70.70833333333333,72.79166666666667,73.0,73.375,72.25,65.0,73.58333333333333,69.83333333333333,66.3125,70.08333333333333,67.66666666666667,67.875,58.25,64.25,67.4375,68.0625,70.875,70.0,71.5625,68.91666666666667,70.25,69.5,67.54166666666667,68.75,67.75,68.08333333333333,69.16666666666667,64.6875,68.33333333333333,67.66666666666667,61.3125,69.375,66.9375,67.91666666666667,66.0,68.29166666666667,67.625,69.3125,67.6875,66.79166666666667,66.9375,70.08333333333333,66.29166666666667,68.54166666666667,66.0,69.0,69.5,68.4375,65.41666666666667,66.75,67.33333333333333,68.54166666666667,49.5625,63.875,67.20833333333333,71.0625,67.29166666666667,66.625,68.5,67.54166666666667,64.5,67.125,67.95833333333333,65.41666666666667,69.0,70.3125,69.375,71.0625,70.0,69.25,68.125,65.6875,67.625,66.75,65.625,65.5,68.79166666666667,68.75,68.25,69.0,69.58333333333333,69.625,69.0,68.54166666666667,71.375,68.0,70.0,67.9375,67.625,70.79166666666667,68.875,68.79166666666667,69.70833333333333,68.4375,70.5,68.9375,61.25,68.875,69.6875,69.45833333333333,72.125,68.25,69.0625,70.875,70.375,64.375,71.125,73.75,74.75,74.875,72.4375,71.5,71.9375,73.25,70.125,70.125,71.08333333333333,70.375,69.79166666666667,71.33333333333333,71.375,68.04166666666667,72.5625,69.8125,64.6875,61.583333333333336,69.375,65.45833333333333,65.25,67.125,67.58333333333333,67.58333333333333,67.66666666666667,66.70833333333333,66.25,67.0
5,2021-06-18,07:15:00,68.5,70.16666666666667,69.33333333333333,72.125,70.5,72.34375,71.0625,71.41666666666667,0.0,71.1875,71.1875,69.75,73.625,74.3125,34.625,71.0625,71.41666666666667,70.66666666666667,73.79166666666667,74.46875,73.375,72.5625,70.79166666666667,70.28125,71.0,68.9375,72.75,73.29166666666667,74.33333333333333,73.83333333333333,72.45833333333333,72.25,70.33333333333333,72.0,69.3125,75.75,69.95833333333333,74.0,72.8125,73.75,73.91666666666667,74.33333333333333,72.95833333333333,72.70833333333333,69.95833333333333,73.04166666666667,72.75,69.58333333333333,70.625,74.58333333333333,71.8125,70.83333333333333,74.0,71.29166666666667,74.53125,73.375,72.25,76.125,76.08333333333333,74.29166666666667,76.03125,73.08333333333333,74.875,73.41666666666667,70.625,71.71875,68.95833333333333,68.20833333333333,69.375,69.625,69.25,66.41666666666667,71.20833333333333,71.25,71.29166666666667,71.125,72.1875,73.0,71.58333333333333,70.79166666666667,70.125,71.375,71.0625,68.3125,70.0625,69.9375,70.54166666666667,71.16666666666667,69.25,72.0625,71.45833333333333,68.91666666666667,72.20833333333333,73.0,71.29166666666667,69.875,69.5,70.5,69.9375,68.875,70.625,73.125,71.25,67.9375,67.5625,70.875,67.4375,71.5,70.6875,70.9375,69.54166666666667,71.5,71.375,67.875,70.58333333333333,71.375,70.84375,69.0,69.33333333333333,68.5625,69.5,69.91666666666667,70.625,72.70833333333333,70.20833333333333,68.83333333333333,69.59375,68.4375,68.54166666666667,68.04166666666667,71.4375,69.375,72.4375,71.29166666666667,71.46875,71.3125,71.08333333333333,72.3125,70.45833333333333,69.95833333333333,71.91666666666667,70.125,69.375,71.20833333333333,69.83333333333333,71.95833333333333,69.75,70.25,69.5,70.5,72.625,69.59375,68.875,69.125,71.79166666666667,71.3125,72.66666666666667,69.08333333333333,70.04166666666667,71.45833333333333,73.25,68.5,72.66666666666667,72.4375,75.20833333333333,73.25,72.54166666666667,73.8125,73.875,72.91666666666667,70.16666666666667,71.875,71.25,70.66666666666667,72.875,71.875,72.25,69.20833333333333,71.8125,74.9375,67.20833333333333,67.875,72.1875,69.20833333333333,66.875,67.70833333333333,67.6875,67.625,69.625,67.75,68.83333333333333,68.79166666666667
6,2021-06-18,07:30:00,71.125,68.08333333333333,69.75,71.375,70.875,69.91666666666667,71.0,72.625,69.54166666666667,69.54166666666667,69.125,69.58333333333333,71.125,69.9375,46.208333333333336,70.875,72.29166666666667,68.5,69.4375,70.04166666666667,71.70833333333333,70.54166666666667,73.125,75.5,71.4375,71.0,73.375,71.70833333333333,70.9375,73.125,73.20833333333333,71.75,71.125,72.0625,71.25,75.79166666666667,72.0,73.79166666666667,72.875,73.25,73.6875,70.91666666666667,73.29166666666667,72.75,73.5625,71.25,73.625,71.3125,75.25,73.70833333333333,73.375,72.5,74.16666666666667,73.91666666666667,71.1875,72.5625,74.79166666666667,75.4375,71.54166666666667,74.45833333333333,73.9375,70.33333333333333,73.6875,73.33333333333333,73.54166666666667,74.5,71.41666666666667,68.6875,72.5,71.8125,69.16666666666667,70.0,72.875,73.75,73.08333333333333,69.1875,73.6875,73.83333333333333,71.58333333333333,72.4375,70.83333333333333,71.91666666666667,71.91666666666667,71.46875,73.3125,72.5,71.66666666666667,72.95833333333333,71.65625,73.41666666666667,71.5,71.66666666666667,73.45833333333333,74.0,74.125,70.70833333333333,70.5,72.58333333333333,71.625,71.04166666666667,70.79166666666667,70.54166666666667,73.45833333333333,70.83333333333333,70.79166666666667,72.8125,72.08333333333333,73.20833333333333,72.375,72.08333333333333,71.95833333333333,72.91666666666667,72.15625,73.125,72.08333333333333,72.16666666666667,73.875,71.45833333333333,73.125,69.16666666666667,70.54166666666667,72.0,72.25,74.83333333333333,71.79166666666667,70.375,71.125,69.5,70.70833333333333,69.1875,73.58333333333333,70.70833333333333,73.79166666666667,71.5,73.625,72.79166666666667,72.125,73.16666666666667,71.95833333333333,73.70833333333333,72.875,72.3125,74.08333333333333,73.46875,71.29166666666667,73.8125,71.75,73.25,71.0625,72.3125,74.375,70.5,70.15625,71.9375,73.9375,72.875,73.66666666666667,70.25,72.125,73.625,75.4375,76.25,73.125,74.15625,75.54166666666667,72.83333333333333,75.04166666666667,74.125,74.03125,74.0,68.8125,73.4375,72.875,71.125,72.375,71.375,71.375,73.125,76.0625,75.1875,67.8125,67.5625,73.04166666666667,68.75,67.5,69.125,68.78125,71.08333333333333,72.0625,70.21875,70.375,69.375
7,2021-06-18,07:45:00,0.0,70.75,70.8125,72.8125,70.4375,71.79166666666667,70.375,74.16666666666667,69.9375,70.75,71.0625,69.875,71.91666666666667,72.6875,70.1875,76.125,71.0,71.0625,71.4375,71.875,71.41666666666667,70.875,73.66666666666667,74.375,73.0,73.54166666666667,73.5,72.625,72.625,74.625,75.625,70.6875,73.75,72.70833333333333,72.54166666666667,75.75,73.125,75.625,73.33333333333333,74.3125,75.0,72.375,74.0,71.375,72.375,73.95833333333333,72.54166666666667,72.0,74.45833333333333,73.375,72.875,73.8125,75.96875,72.41666666666667,73.08333333333333,74.125,73.8125,74.5,73.20833333333333,74.125,75.16666666666667,75.625,75.375,72.04166666666667,72.79166666666667,74.6875,73.0,71.21875,74.40625,73.0625,71.09375,72.5625,75.25,73.45833333333333,74.16666666666667,76.25,75.0,75.54166666666667,73.5625,72.54166666666667,73.90625,74.6875,75.0,73.5,72.5,74.04166666666667,73.70833333333333,74.29166666666667,74.16666666666667,75.5,74.0,72.625,75.125,75.40625,74.95833333333333,72.5,72.5,74.125,76.25,72.1875,72.375,72.70833333333333,74.625,71.83333333333333,72.66666666666667,73.375,74.0625,73.9375,73.8125,75.08333333333333,74.125,74.79166666666667,74.95833333333333,73.375,74.25,74.5,73.91666666666667,74.84375,72.5,75.34375,72.75,73.5,73.375,75.6875,72.95833333333333,72.79166666666667,72.625,72.375,71.0,71.5,75.08333333333333,72.79166666666667,75.375,72.875,74.6875,74.375,74.625,74.95833333333333,73.29166666666667,74.08333333333333,75.125,73.20833333333333,75.16666666666667,75.29166666666667,72.04166666666667,74.25,73.45833333333333,73.79166666666667,72.9375,73.46875,75.33333333333333,72.33333333333333,72.625,72.875,74.8125,73.9375,75.875,73.16666666666667,73.5,74.0625,76.125,77.08333333333333,76.875,75.625,75.58333333333333,74.4375,75.0,75.375,73.75,74.375,71.25,72.91666666666667,72.125,72.6875,74.125,72.1875,73.08333333333333,76.0,75.1875,75.4375,74.33333333333333,74.84375,75.4375,71.3125,71.75,72.875,71.0625,71.58333333333333,73.33333333333333,70.625,71.5,71.79166666666667
8,2021-06-18,08:00:00,71.125,71.04166666666667,69.375,71.95833333333333,72.5,71.0,72.6875,71.9375,72.875,71.5,76.66666666666667,73.4375,71.375,72.0,71.9375,73.08333333333333,70.91666666666667,71.54166666666667,72.625,73.95833333333333,74.45833333333333,71.25,74.25,74.58333333333333,73.3125,72.75,72.9375,74.16666666666667,73.91666666666667,75.1875,74.375,71.9375,74.25,73.58333333333333,77.75,76.75,74.91666666666667,75.375,73.1875,76.0,75.75,73.75,75.125,73.0625,72.375,74.5,73.45833333333333,77.25,74.20833333333333,73.75,74.33333333333333,76.41666666666667,0.0,75.625,75.75,77.625,75.54166666666667,73.625,75.16666666666667,75.375,74.125,77.125,75.65625,72.3125,77.1875,76.375,73.0625,72.125,75.375,72.41666666666667,71.5625,70.9375,75.25,0.0,74.8125,76.125,75.79166666666667,75.91666666666667,74.4375,73.04166666666667,73.875,73.875,74.9375,74.91666666666667,72.33333333333333,74.58333333333333,73.83333333333333,74.83333333333333,74.75,76.0,74.04166666666667,73.5,74.375,74.875,75.54166666666667,71.75,71.5625,73.875,75.8125,71.79166666666667,72.25,72.625,75.8125,73.66666666666667,73.54166666666667,74.29166666666667,74.375,74.4375,73.75,75.16666666666667,75.0,74.54166666666667,74.6875,73.625,73.53125,74.5,75.20833333333333,74.875,73.5,74.6875,73.8125,73.5,73.9375,76.375,73.29166666666667,71.46875,73.33333333333333,72.75,72.04166666666667,71.25,74.83333333333333,73.25,75.875,73.75,75.1875,74.0,75.375,75.91666666666667,80.75,76.8125,76.0,76.0625,76.875,76.875,73.91666666666667,75.83333333333333,76.125,73.625,74.875,74.5625,76.375,74.0625,72.71875,75.125,76.20833333333333,74.96875,76.25,73.91666666666667,75.33333333333333,75.90625,76.25,79.0,75.83333333333333,75.5,77.4375,75.8125,74.75,76.625,75.5,74.375,71.4375,74.0,73.75,72.6875,74.54166666666667,73.625,73.20833333333333,76.70833333333333,76.3125,76.33333333333333,73.83333333333333,74.75,75.125,71.75,71.91666666666667,72.125,72.29166666666667,71.4375,73.58333333333333,71.875,71.625,72.5625
9,2021-06-18,08:15:00,71.33333333333333,70.54166666666667,70.41666666666667,70.83333333333333,70.5,70.70833333333333,70.20833333333333,70.20833333333333,70.6875,70.6875,70.375,70.75,70.375,70.375,71.08333333333333,70.5,71.3125,70.375,70.5,71.04166666666667,71.375,72.0,73.79166666666667,74.625,73.15625,72.9375,73.28125,73.70833333333333,72.75,73.84375,74.96875,70.95833333333333,73.75,72.125,74.4375,75.25,73.70833333333333,74.8125,72.5,74.58333333333333,75.4375,72.1875,73.75,72.75,72.53125,72.54166666666667,73.625,73.5,72.5,73.75,73.0,73.9375,75.0,72.3125,74.16666666666667,72.8125,74.5,74.25,72.95833333333333,73.75,74.6875,77.375,74.75,71.3125,72.91666666666667,75.16666666666667,73.25,71.875,74.125,73.9375,71.375,71.9375,75.41666666666667,74.71875,74.125,75.45833333333333,75.29166666666667,74.75,74.625,73.25,75.0,74.34375,75.83333333333333,73.45833333333333,72.8125,74.875,74.16666666666667,75.0,75.375,75.79166666666667,73.41666666666667,73.625,75.08333333333333,75.375,74.41666666666667,71.78125,71.16666666666667,73.95833333333333,76.125,72.5625,72.5625,73.25,75.95833333333333,73.83333333333333,73.5625,73.08333333333333,74.04166666666667,75.125,74.1875,75.41666666666667,74.5,74.95833333333333,74.5,73.5,73.95833333333333,74.58333333333333,75.25,74.70833333333333,72.66666666666667,75.1875,72.875,72.625,73.04166666666667,0.0,72.41666666666667,71.1875,73.25,72.8125,70.875,71.33333333333333,74.3125,72.625,75.1875,73.5,73.9375,75.625,74.83333333333333,74.95833333333333,73.21875,70.5625,75.8125,72.875,75.5625,74.79166666666667,72.41666666666667,74.25,72.78125,74.6875,72.79166666666667,73.8125,74.125,72.625,72.08333333333333,73.0625,73.875,73.9375,75.0,72.91666666666667,73.3125,73.70833333333333,74.8125,77.25,76.41666666666667,75.625,74.3125,75.0,75.34375,74.625,75.25,74.5625,71.3125,72.75,72.5,70.875,72.95833333333333,72.875,71.70833333333333,75.5,75.0,72.83333333333333,74.08333333333333,74.08333333333333,75.8125,71.33333333333333,72.0,72.0625,71.83333333333333,71.625,72.625,71.25,71.70833333333333,71.0
