,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.2 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V)
0,2021-04-28,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-28,06:15:00,40.125,32.625,42.1875,39.5625,39.0625,40.3125,38.0,36.0625,1.0192307692307692,38.3125,33.875,33.125,27.125,31.25,0.0,40.666666666666664,40.125,4.979166666666667,43.0,47.125,46.625,37.5625,21.875,36.9375,21.25,35.4375,41.375,32.5,39.375,39.125,36.75,42.625,45.0625,37.375,40.0625,52.1875,44.333333333333336,41.6875,36.875,43.5,30.0,51.375,12.990384615384615,44.3125,0.0,52.892857142857146,42.25,37.625,45.5,34.125,22.25,36.375,6.10625,22.5625,36.5,26.1875,32.5,43.458333333333336,31.25,57.5625,25.666666666666668,40.75,35.041666666666664,43.0,34.75,44.375,34.875,41.375,42.375,45.8125,36.125,60.9375,19.891666666666666,61.8125,48.625,46.0,35.666666666666664,63.8125,50.625,80.0,49.375,36.875,0.0,0.0,0.0,62.0,62.85,23.339285714285715,0.0,40.0,43.375,49.3125,38.25,37.25,65.41666666666667,30.75,41.0,56.861111111111114,37.25,26.0,0.0,32.0,40.166666666666664,29.375,28.625,36.0,38.625,35.625,38.875,39.125,42.3125,36.625,39.875,11.526785714285714,42.125,43.1875,41.8125,51.625,47.875,40.25,47.6875,51.4375,42.625,33.3125,35.625,0.0,32.25,34.0,39.625,36.5625,29.875,37.5,31.075,38.625,38.525,42.75,36.625,0.0,0.0,34.0,10.258928571428571,39.9,43.875,43.375,42.75,25.0,38.75,32.0,38.8125,71.5,39.5,48.875,31.625,36.0,35.75,71.5,35.5,33.25,41.8125,32.625,31.5,33.375,22.567307692307693,38.42045454545455,39.0,24.604166666666668,3.966666666666667,51.708333333333336,54.625,54.375,47.0,35.3125,50.25,50.1875,8.382352941176471,44.75,49.75,0.0,0.0,24.0625,28.375,32.0,60.333333333333336,33.125,37.4375,48.11607142857143,41.98076923076923,40.625
2,2021-04-28,06:30:00,36.25,38.4375,35.666666666666664,39.625,36.71875,37.208333333333336,36.3125,33.708333333333336,23.0,34.0,33.166666666666664,34.5,31.5,27.0,27.666666666666668,38.1875,38.5,43.916666666666664,48.1875,46.3125,43.125,40.916666666666664,24.0,30.5,35.375,34.208333333333336,34.40625,38.041666666666664,39.583333333333336,38.8125,38.5625,37.666666666666664,0.0,41.541666666666664,41.5,32.875,38.125,38.0,35.333333333333336,39.333333333333336,39.1875,41.375,36.583333333333336,42.625,41.541666666666664,39.75,39.166666666666664,39.8125,40.458333333333336,38.0,33.96875,32.416666666666664,35.75,37.0,38.333333333333336,36.375,35.458333333333336,35.5625,33.03125,34.958333333333336,35.458333333333336,36.4375,32.125,36.75,36.8125,38.25,38.166666666666664,41.75,38.0,42.0,43.416666666666664,41.916666666666664,42.75,41.916666666666664,43.25,45.0,39.291666666666664,45.375,43.833333333333336,34.666666666666664,44.25,34.166666666666664,36.5625,37.291666666666664,37.208333333333336,40.4375,38.458333333333336,36.875,39.5,40.333333333333336,40.5,37.96875,35.541666666666664,39.1875,39.125,38.5,36.625,33.0,35.375,34.0,34.291666666666664,34.125,36.875,34.5,28.458333333333332,33.625,34.291666666666664,34.875,36.5,36.666666666666664,35.5625,35.875,35.5625,36.1875,37.28125,38.041666666666664,38.53125,40.333333333333336,38.791666666666664,37.541666666666664,41.833333333333336,42.083333333333336,42.666666666666664,32.875,35.166666666666664,33.875,34.3125,34.6875,37.083333333333336,36.0625,34.0625,32.25,37.458333333333336,36.125,37.0,36.875,36.8125,37.291666666666664,40.833333333333336,36.166666666666664,38.125,37.375,37.5625,40.125,38.041666666666664,34.8125,37.5,38.05,37.75,37.0,37.3125,36.625,36.46875,34.958333333333336,35.5,36.208333333333336,37.166666666666664,37.708333333333336,36.666666666666664,37.0625,34.3125,36.40625,38.9375,36.916666666666664,38.25,36.8125,36.5,46.875,46.083333333333336,45.3125,43.75,41.625,45.75,45.6875,39.3125,36.958333333333336,37.25,23.375,23.4375,25.625,29.291666666666668,30.8125,28.625,28.625,34.583333333333336,37.21875,40.25,37.75
3,2021-04-28,06:45:00,28.75,29.875,30.416666666666668,28.75,29.8125,30.5625,30.416666666666668,28.458333333333332,29.958333333333332,28.125,22.0,23.541666666666668,21.125,21.208333333333332,18.15625,30.208333333333332,42.916666666666664,61.583333333333336,66.5625,67.9375,66.9375,69.45833333333333,21.4375,29.125,29.25,33.25,45.9375,46.375,52.4375,41.75,45.166666666666664,45.666666666666664,42.75,43.875,41.21875,0.0,41.833333333333336,34.541666666666664,31.09375,27.958333333333332,26.9375,28.625,27.416666666666668,50.3125,50.75,56.875,43.625,44.541666666666664,40.375,37.333333333333336,32.125,30.708333333333332,34.5,33.458333333333336,31.833333333333332,30.375,30.75,30.375,28.5625,29.541666666666668,30.4375,30.541666666666668,36.4375,38.875,38.125,40.0,39.458333333333336,40.0,38.9375,40.8125,41.083333333333336,38.6875,41.5625,41.458333333333336,42.375,42.5625,42.541666666666664,43.0,41.875,42.541666666666664,43.375,35.8125,36.875,36.291666666666664,34.8125,37.958333333333336,37.6875,37.291666666666664,37.875,38.0,37.833333333333336,37.125,36.75,36.375,37.875,37.666666666666664,37.0,36.041666666666664,36.5625,36.9375,36.083333333333336,38.166666666666664,37.125,37.041666666666664,35.916666666666664,35.625,37.1875,37.25,36.333333333333336,36.5,36.0625,36.125,35.375,37.25,0.0,36.125,35.5625,36.833333333333336,37.875,37.125,37.6875,38.375,38.75,34.53125,35.4375,34.28125,35.625,34.916666666666664,36.3125,35.791666666666664,35.791666666666664,36.8125,37.375,36.333333333333336,37.875,38.166666666666664,38.375,37.0,38.541666666666664,37.5,37.0625,38.458333333333336,38.875,38.75,38.34375,36.0,36.5,36.5,36.5625,36.625,35.916666666666664,36.25,35.3125,35.666666666666664,36.875,36.5625,37.375,37.3125,37.0,37.125,36.125,38.041666666666664,37.666666666666664,38.0,37.041666666666664,36.3125,37.5,50.375,47.083333333333336,46.90625,46.375,45.125,44.708333333333336,45.25,36.916666666666664,35.875,36.5,26.125,24.166666666666668,27.208333333333332,29.666666666666668,32.0,29.041666666666668,30.8125,34.8125,34.5,36.541666666666664,34.625
4,2021-04-28,07:00:00,26.458333333333332,30.875,31.5,29.541666666666668,32.166666666666664,31.625,32.125,29.333333333333332,31.708333333333332,30.583333333333332,22.25,18.375,15.833333333333334,16.0,13.9375,42.875,62.583333333333336,62.416666666666664,64.125,63.916666666666664,62.625,63.5625,17.25,18.25,18.125,20.458333333333332,21.458333333333332,43.4375,47.1875,47.25,46.5625,47.0625,37.875,39.625,46.0,46.916666666666664,46.5,46.208333333333336,44.4375,32.875,29.166666666666668,34.375,31.958333333333332,50.125,65.08333333333333,71.8125,80.125,63.3125,50.25,49.6875,30.583333333333332,25.6875,27.75,28.791666666666668,26.625,26.166666666666668,24.416666666666668,25.9375,23.875,22.375,22.833333333333332,23.916666666666668,36.833333333333336,39.0,37.25,39.4375,39.75,41.0,39.9375,40.791666666666664,41.375,39.083333333333336,41.3125,40.5,41.708333333333336,43.125,43.0625,43.166666666666664,41.666666666666664,43.541666666666664,43.083333333333336,35.0625,36.291666666666664,36.208333333333336,35.958333333333336,38.25,37.1875,37.75,37.833333333333336,37.125,38.333333333333336,38.166666666666664,36.5,37.416666666666664,37.625,37.5,35.25,36.1875,37.125,36.458333333333336,36.166666666666664,38.291666666666664,37.25,36.59375,37.125,36.84375,36.541666666666664,37.125,36.625,36.666666666666664,36.8125,35.75,36.291666666666664,35.916666666666664,36.8125,35.833333333333336,36.875,37.333333333333336,38.25,37.625,37.8125,38.458333333333336,38.3125,34.125,34.5,34.9375,35.333333333333336,35.875,36.125,36.25,36.25,37.25,0.0,36.8125,37.65625,37.5625,38.0,37.75,38.666666666666664,37.6875,38.125,38.958333333333336,38.875,39.125,38.25,36.083333333333336,36.291666666666664,36.53125,37.125,37.041666666666664,36.25,36.75,36.75,35.791666666666664,37.166666666666664,36.791666666666664,37.65625,37.166666666666664,36.6875,37.083333333333336,36.083333333333336,37.5,37.0,37.75,37.8125,37.1875,37.625,66.75,54.21875,48.4375,46.78125,42.875,43.708333333333336,43.125,34.708333333333336,34.3125,33.333333333333336,24.958333333333332,23.65625,25.3125,28.875,29.375,26.875,29.458333333333332,33.041666666666664,33.041666666666664,35.458333333333336,33.75
5,2021-04-28,07:15:00,23.833333333333332,32.4375,33.0,29.5,33.25,33.291666666666664,33.8125,30.583333333333332,33.40625,33.125,28.5,24.333333333333332,16.4375,14.125,14.3125,56.375,55.166666666666664,56.5,56.208333333333336,56.0,55.541666666666664,56.583333333333336,9.75,12.09375,13.541666666666666,14.0,18.4375,39.34375,44.041666666666664,43.25,43.166666666666664,43.25,41.125,44.5,43.5,43.791666666666664,42.625,42.875,43.375,44.40625,45.09375,41.958333333333336,44.958333333333336,48.1875,51.25,48.75,58.3125,42.0625,48.125,52.041666666666664,51.791666666666664,43.958333333333336,41.666666666666664,46.583333333333336,33.5625,18.208333333333332,17.791666666666668,17.208333333333332,16.666666666666668,14.416666666666666,13.25,16.25,35.625,38.40625,37.75,39.25,39.5,40.1875,39.25,39.791666666666664,40.791666666666664,38.6875,40.625,40.916666666666664,41.75,42.375,43.416666666666664,42.916666666666664,41.916666666666664,43.375,43.75,35.0,35.625,36.0,35.791666666666664,37.541666666666664,37.125,37.0,37.458333333333336,37.708333333333336,37.541666666666664,37.583333333333336,36.791666666666664,37.291666666666664,37.71875,37.28125,36.0625,35.416666666666664,36.916666666666664,37.25,35.625,37.0,36.5,35.6875,37.041666666666664,35.9375,36.21875,36.0,36.125,36.0,35.416666666666664,35.375,35.25,35.375,36.166666666666664,35.75,35.875,36.958333333333336,37.458333333333336,37.6875,38.625,39.25,39.041666666666664,34.0,34.75,34.875,34.75,35.625,35.75,35.833333333333336,35.125,36.791666666666664,36.84375,36.375,37.1875,37.1875,37.875,37.875,38.0,37.583333333333336,37.625,38.666666666666664,38.916666666666664,38.833333333333336,38.291666666666664,0.0,35.8125,35.875,36.875,36.416666666666664,36.708333333333336,36.5625,36.25,35.666666666666664,36.4375,36.208333333333336,36.875,36.791666666666664,36.25,36.875,35.041666666666664,37.125,37.125,36.8125,37.5,36.708333333333336,37.8125,85.0,85.0,66.125,48.5,45.34375,42.875,41.541666666666664,30.583333333333332,30.041666666666668,30.125,23.125,21.375,22.625,24.75,26.375,24.083333333333332,26.09375,29.21875,29.3125,31.875,30.458333333333332
6,2021-04-28,07:30:00,18.25,34.65625,34.708333333333336,32.9375,35.0625,35.5625,36.0,32.3125,35.875,35.083333333333336,34.6875,35.0625,18.208333333333332,12.5,13.09375,51.84375,52.083333333333336,50.875,52.541666666666664,53.041666666666664,53.416666666666664,53.125,11.375,14.625,14.3125,16.916666666666668,16.15625,16.625,33.083333333333336,44.541666666666664,45.375,45.625,44.9375,45.125,46.3125,44.375,45.3125,46.5,46.791666666666664,45.875,47.708333333333336,46.1875,47.0,52.8125,51.5,44.916666666666664,44.291666666666664,46.5,47.0625,50.416666666666664,50.6875,51.625,49.75,47.083333333333336,43.958333333333336,34.625,17.0,15.0,15.375,13.166666666666666,13.625,14.416666666666666,35.708333333333336,37.6875,36.625,38.291666666666664,38.625,39.625,0.0,39.5,40.333333333333336,37.833333333333336,39.9375,40.791666666666664,41.583333333333336,43.0,44.1875,43.5625,42.875,44.083333333333336,43.875,35.333333333333336,36.041666666666664,36.4375,35.875,37.541666666666664,37.125,36.5,37.583333333333336,37.875,37.958333333333336,37.5,37.0,37.8125,37.3125,37.0625,35.791666666666664,34.625,37.125,36.916666666666664,35.5,37.375,38.333333333333336,0.0,40.666666666666664,38.0625,36.375,36.416666666666664,35.958333333333336,36.5625,35.708333333333336,34.75,34.25,35.25,36.125,35.0,36.625,36.03125,35.75,36.666666666666664,37.083333333333336,38.458333333333336,38.875,33.208333333333336,33.208333333333336,33.375,33.75,34.375,34.53125,34.375,34.25,36.21875,36.6875,36.4375,37.0625,36.75,37.625,37.8125,37.5,37.916666666666664,37.791666666666664,40.0625,40.1875,41.21875,42.3125,38.416666666666664,37.458333333333336,37.041666666666664,37.041666666666664,36.25,36.333333333333336,36.083333333333336,36.0625,35.75,36.9375,36.041666666666664,36.75,36.09375,35.791666666666664,36.4375,35.125,36.791666666666664,37.291666666666664,36.541666666666664,37.25,36.833333333333336,39.166666666666664,85.0,82.25,85.0,53.0,44.875,41.5625,40.5,27.291666666666668,25.25,27.166666666666668,19.8125,18.5,19.166666666666668,23.125,23.541666666666668,20.4375,22.5,24.75,26.625,26.375,26.416666666666668
7,2021-04-28,07:45:00,15.5,15.0,16.25,29.666666666666668,38.041666666666664,38.75,38.5,35.75,38.0,38.0625,36.708333333333336,36.46875,33.25,26.875,12.4375,51.4375,52.208333333333336,52.083333333333336,50.5,52.75,52.75,52.625,12.1875,12.5,12.125,15.875,15.625,17.5,24.375,45.791666666666664,46.166666666666664,46.625,46.25,46.3125,45.833333333333336,47.25,46.25,46.0,46.125,46.791666666666664,47.416666666666664,45.625,47.041666666666664,52.9375,25.1875,42.3125,56.90625,62.583333333333336,50.416666666666664,51.0,51.0,53.0,24.416666666666668,38.458333333333336,59.5625,17.666666666666668,16.875,17.8125,15.125,14.583333333333334,14.25,13.1875,34.625,37.1875,37.0,38.5,38.6875,39.625,39.0,40.4375,41.416666666666664,38.6875,41.1875,41.625,41.791666666666664,43.458333333333336,43.90625,43.75,42.9375,44.125,43.375,35.5,36.125,36.625,35.958333333333336,37.791666666666664,37.875,36.8125,37.75,37.8125,37.6875,37.583333333333336,37.0625,37.3125,37.25,36.875,36.25,35.0,36.75,36.625,35.25,34.125,37.25,76.1875,56.041666666666664,45.416666666666664,34.666666666666664,34.416666666666664,33.3125,33.166666666666664,33.4375,31.166666666666668,31.375,31.916666666666668,31.8125,30.625,32.75,31.4375,31.1875,31.0625,33.041666666666664,32.75,32.1875,27.0625,27.5,28.0,28.5,28.125,26.0,28.75,31.0625,33.5,31.666666666666668,32.791666666666664,34.208333333333336,32.78125,31.3125,34.75,32.25,33.5625,34.375,40.375,62.4375,63.625,76.54166666666667,69.54166666666667,60.5625,62.125,46.3125,37.9375,32.3125,34.375,33.53125,33.90625,32.166666666666664,34.0,31.25,28.875,28.75,31.041666666666668,31.875,30.333333333333332,27.833333333333332,28.833333333333332,26.78125,29.0,28.09375,81.96875,85.0,85.0,85.0,83.54166666666667,39.583333333333336,36.5,23.791666666666668,23.958333333333332,22.875,16.96875,16.541666666666668,17.71875,19.625,20.166666666666668,19.5625,21.1875,24.083333333333332,22.791666666666668,24.875,23.916666666666668
8,2021-04-28,08:00:00,26.125,28.375,30.5,37.375,36.625,37.4375,37.1875,36.125,36.5,36.125,35.9375,36.0,35.5,34.958333333333336,26.1875,43.958333333333336,45.0,44.166666666666664,44.25,41.0,42.791666666666664,45.291666666666664,18.5,22.916666666666668,24.28125,28.8125,27.083333333333332,31.0,33.9375,40.958333333333336,40.0625,41.875,42.25,41.125,41.791666666666664,41.666666666666664,39.958333333333336,41.0625,41.5,43.25,42.4375,42.375,42.46875,37.625,42.09375,44.0625,43.3125,46.583333333333336,42.916666666666664,44.625,39.3125,35.125,42.708333333333336,40.666666666666664,43.583333333333336,30.958333333333332,29.166666666666668,31.0,26.5,24.875,26.75,25.791666666666668,34.375,37.416666666666664,38.0,38.791666666666664,39.708333333333336,40.875,40.0625,40.6875,41.916666666666664,39.90625,41.416666666666664,41.9375,42.125,43.6875,43.5625,43.8125,43.3125,44.916666666666664,44.5625,36.833333333333336,38.25,38.25,38.541666666666664,38.90625,38.291666666666664,37.291666666666664,37.6875,37.5,37.041666666666664,37.583333333333336,36.833333333333336,37.333333333333336,37.041666666666664,37.25,36.5,35.291666666666664,36.458333333333336,36.708333333333336,35.083333333333336,37.5625,46.291666666666664,50.375,64.9375,38.875,35.5,35.125,34.6875,34.0625,34.0,33.375,32.875,33.75,35.0,33.041666666666664,34.833333333333336,35.25,35.625,35.375,35.875,37.1875,38.15625,31.3125,29.5625,29.5,32.0,31.083333333333332,31.5625,32.4375,33.125,34.5,34.5,31.1875,35.458333333333336,37.875,35.75,38.291666666666664,47.0,0.0,43.4375,52.65625,55.375,51.03125,43.708333333333336,36.875,37.53125,37.75,37.291666666666664,36.958333333333336,37.083333333333336,37.458333333333336,37.875,36.5,38.4375,37.0,37.583333333333336,37.375,37.541666666666664,37.958333333333336,36.0,38.5625,37.5,37.40625,37.416666666666664,33.1875,37.5,51.25,59.291666666666664,57.59375,59.25,70.125,48.40625,51.34375,29.125,32.15625,31.791666666666668,23.625,22.625,23.9375,22.0,25.416666666666668,25.333333333333332,27.625,32.666666666666664,31.166666666666668,36.291666666666664,31.78125
9,2021-04-28,08:15:00,25.125,35.541666666666664,36.25,36.416666666666664,36.583333333333336,36.375,36.541666666666664,35.5,35.916666666666664,36.0625,35.125,35.34375,34.4375,34.666666666666664,14.5,42.791666666666664,42.666666666666664,42.458333333333336,42.9375,43.833333333333336,43.625,44.166666666666664,13.125,15.958333333333334,17.3125,21.3125,20.375,25.375,32.53125,43.375,45.5,43.291666666666664,40.125,44.583333333333336,44.375,42.333333333333336,43.0,43.333333333333336,43.416666666666664,44.1875,44.458333333333336,44.333333333333336,43.6875,48.3125,49.6875,51.625,45.6875,49.15625,47.875,42.125,26.916666666666668,42.625,46.125,45.291666666666664,0.0,38.1875,20.0,22.25,20.875,17.25,16.3125,20.125,33.375,36.4375,36.458333333333336,37.8125,38.5,39.416666666666664,39.416666666666664,40.458333333333336,41.0,38.875,40.375,41.708333333333336,42.625,42.90625,44.333333333333336,44.125,46.0,49.708333333333336,47.25,33.916666666666664,57.291666666666664,54.25,72.4375,73.625,54.791666666666664,31.416666666666668,32.208333333333336,29.75,28.25,30.5,31.375,31.041666666666668,29.375,29.791666666666668,29.208333333333332,28.291666666666668,26.6875,28.3125,26.708333333333332,41.708333333333336,70.625,71.83333333333333,41.291666666666664,35.666666666666664,31.541666666666668,31.541666666666668,31.5,29.833333333333332,29.791666666666668,29.5,30.125,31.5,33.125,31.583333333333332,34.208333333333336,34.3125,36.25,36.333333333333336,33.625,36.416666666666664,34.75,15.125,16.375,16.0,26.875,33.21875,24.083333333333332,37.875,43.625,43.75,43.9375,44.125,42.65625,43.791666666666664,44.0625,43.875,43.75,42.65625,41.78125,44.4375,43.8125,43.583333333333336,43.0,37.375,37.375,37.416666666666664,37.583333333333336,37.6875,37.791666666666664,37.4375,37.46875,36.666666666666664,37.416666666666664,36.5,37.833333333333336,37.5625,36.791666666666664,37.125,36.25,38.0,37.4375,37.1875,37.208333333333336,34.625,37.875,65.41666666666667,67.40625,72.29166666666667,64.53125,64.625,67.125,72.375,25.333333333333332,23.291666666666668,25.958333333333332,23.5,13.125,19.75,19.625,23.9375,16.8125,19.375,23.333333333333332,24.6875,27.6875,26.25
