,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.10 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.15 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.7 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
0,2021-05-19,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-19,06:15:00,0.7937,7.4391,0.0,6.5078,1.59065,0.6422636363636364,4.8281,1.9734,0.0,4.2094,6.2,0.0,4.8648,8.7695,2.2453333333333334,2.6063,4.725,6.0117,5.8843499999999995,5.0652,0.0,2.48515,5.383038888888889,6.575,4.0477,8.5078,6.4625,0.7468666666666667,0.40468333333333334,0.0,1.4781,5.7375,4.5805,0.0,0.0,8.7656,3.16323,3.25,2.7687,6.6,6.4875,4.7812,8.525,6.5609,5.9367,5.444266666666667,3.0438,4.0391,1.9937476190476195,1.70702,8.2031,3.982104545454545,3.5,5.8828,4.1813,2.952,6.456250000000001,0.0,9.2812,6.3125,8.3438,1.13865,7.425,0.0,4.5188,9.8438,3.8281,9.6562,6.0625,4.357,3.9141,4.6969,0.33475,8.1562,3.05,5.5344,0.3469,4.6594,3.130675,1.9817666666666665,6.0313,0.7734,1.8051,4.8852,0.70376,2.829966666666667,5.3828,4.357,0.0,6.525,0.7625,3.0625,7.4953,0.0,7.5516,3.054382352941176,2.9062,0.45545,6.6141,1.6156,0.0,8.702119047619046,2.0127428571428574,6.3352,0.0,0.0,4.9969,6.6008,0.21627083333333333,7.1852,3.4640750000000002,3.189171428571428,0.5952454545454545,0.0,2.7625,1.45625,0.0,3.9961,5.35935,3.2938,2.1797,8.0625,1.3711,0.40705,0.5793576923076923,3.65472,3.7031,3.8672
2,2021-05-19,06:30:00,5.1276,11.0039,6.617733333333334,10.926833333333335,8.837766666666667,9.4469,10.6074,4.73475,6.098966666666667,8.970066666666666,12.248933333333333,8.4916,8.1719,12.691900000000002,12.3047,8.512533333333334,9.7474,12.442166666666665,13.64415,11.272133333333334,8.6828,12.1891,12.857833333333332,10.796066666666666,8.7211,9.5883,13.130733333333334,9.394266666666667,8.511466666666667,8.807033333333333,6.444533333333332,9.6328,8.0957,4.2411666666666665,6.0375,13.572133333333335,12.943375,13.175,7.232833333333333,10.565075,10.119266666666666,10.510166666666667,13.793766666666665,12.470833333333333,10.558866666666667,13.0531,9.471366666666666,8.607033333333334,12.0706,10.532833333333333,16.14923333333333,13.78045,7.175533333333334,9.64215,9.584633333333334,11.011733333333334,13.21055,9.2276,12.4422,8.315133333333334,15.776033333333336,11.0802,16.51093333333333,7.410433333333334,12.103525,14.4422,8.7668,12.801566666666668,11.4586,9.4125,9.0237,8.977333333333332,8.709133333333334,11.759366666666667,8.36175,11.2852,6.154166666666666,10.735166666666666,11.2852,9.329166666666666,13.2273,7.5057333333333345,8.803550000000001,10.087,10.345125,9.516399999999999,10.591166666666666,5.966433333333334,6.783200000000001,12.6,4.724466666666667,7.880199999999999,14.651833333333334,6.546633333333332,13.466166666666666,13.940399999999999,10.004166666666668,11.170725,14.645699999999998,8.254933333333334,7.4867333333333335,15.142433333333335,11.844266666666668,9.35275,6.3867,8.998199999999999,9.106766666666667,10.8297,8.290025,13.01485,13.739066666666668,9.97035,9.881766666666666,6.6168,8.1732,10.0625,6.926033333333334,9.924466666666666,12.32735,5.5547,6.360166666666667,12.6297,10.165633333333334,5.789066666666667,10.606,13.7738,8.362766666666667,7.849466666666667
3,2021-05-19,06:45:00,11.588566666666667,17.603633333333335,16.128899999999998,24.3445,22.317966666666667,20.892375,25.85785,0.0,17.569533333333336,15.88125,19.661466666666666,23.58635,22.5883,22.32603333333333,17.2112,16.1164,15.10745,19.160899999999998,17.5938,23.104966666666666,17.374233333333333,20.8229,25.7121,22.9526,18.48065,22.635700000000003,21.127066666666668,20.194,16.4688,23.9117,12.689066666666667,16.982533333333333,15.408866666666668,11.182033333333331,17.437725,24.153900000000004,32.8953,23.24335,17.2388,23.704666666666668,16.03635,20.540866666666666,23.437766666666665,25.8844,21.136433333333333,26.132033333333336,14.755849999999999,13.1367,22.727633333333333,20.601033333333334,27.4688,25.98515,16.866025,20.466133333333335,17.88165,19.6831,20.627066666666664,16.700266666666668,24.511200000000002,20.93535,29.278133333333333,22.957566666666665,29.5965,21.2316,28.3867,25.718733333333333,19.373433333333335,23.88865,21.51055,20.075266666666668,17.56276666666667,17.318466666666666,17.04725,21.031533333333332,17.977366666666665,20.363799999999998,15.230675000000002,21.110933333333335,22.1375,22.131266666666665,21.96326666666667,27.65,18.985666666666663,21.55756666666667,32.6367,24.08983333333333,18.54215,15.4362,18.438,19.51405,21.9332,16.032566666666668,25.532300000000003,17.023433333333333,28.427300000000002,25.2901,21.9823,21.11525,27.99025,21.49805,14.6044,29.33515,19.871100000000002,17.26175,14.7018,14.5961,18.4956,23.625,21.099233333333334,21.084366666666668,23.8617,18.732225,17.991666666666667,15.867375,16.57603333333333,16.980733333333333,14.797133333333333,18.579166666666666,19.351566666666667,13.597675,15.602866666666666,21.221866666666667,17.92396666666667,12.534400000000002,17.8094,22.362499999999997,16.106233333333332,15.428133333333335
4,2021-05-19,07:00:00,20.28905,23.386166666666668,27.7437,51.203633333333336,37.57855,30.1641,38.66693333333333,22.45035,50.56223333333333,50.0453,58.17815,53.7987,49.7443,61.97305,25.310399999999998,23.332800000000002,22.4801,24.99636666666667,42.80673333333334,69.0117,44.0535,48.229699999999994,51.470349999999996,53.99606666666667,57.0,52.487766666666666,47.90623333333334,50.334366666666675,36.804874999999996,49.772400000000005,19.808600000000002,25.379166666666666,25.3086,18.3172,50.6582,61.140249999999995,42.252900000000004,42.16043333333334,46.0047,41.582033333333335,56.22293333333334,53.85366666666666,55.0211,48.7422,47.87343333333333,64.05585,23.030733333333334,21.105733333333333,52.5745,52.21659999999999,56.66589999999999,57.59063333333334,46.41330000000001,30.901033333333334,24.9154,27.9492,32.574999999999996,26.99376666666667,56.40106666666667,62.88245,64.2573,59.7052,64.8703,43.59373333333334,47.21953333333334,60.315333333333335,42.689049999999995,52.64373333333333,52.0922,53.352599999999995,28.771833333333333,28.954700000000003,26.601066666666668,30.2651,46.97733333333334,54.93256666666667,53.8617,40.4018,47.44219999999999,58.43306666666666,45.97136666666666,51.68675,49.34375,67.357,52.773399999999995,59.6763,24.691666666666666,25.9031,26.926566666666663,30.212899999999998,51.41563333333334,54.190866666666665,79.6125,44.009899999999995,52.483066666666666,49.539100000000005,49.0641,45.43125,58.346475,49.003133333333324,40.969899999999996,53.43620000000001,29.7888,29.150233333333333,20.235433333333333,21.1669,45.7012,56.730450000000005,56.06565,46.35336666666666,56.39476666666667,44.45545,34.50236666666667,33.484633333333335,30.946633333333335,31.176266666666663,31.925,33.271100000000004,35.08845,30.005733333333335,30.777599999999996,37.4328,32.400800000000004,30.052066666666665,29.4746,38.40315,27.696633333333335,35.88865
5,2021-05-19,07:15:00,25.449466666666666,32.680733333333336,40.5133,88.175,87.4047,86.77863333333335,87.3456,85.04896666666667,87.02293333333334,85.31716666666667,91.7883,86.93853333333334,85.21823333333334,89.43646666666666,48.37473333333333,38.49166666666667,28.8086,34.71586666666666,90.44515000000001,81.27345,81.7961,88.90183333333334,97.62423333333334,90.6315,88.22083333333335,88.3154,88.64816666666667,87.9029,90.36196666666667,82.23904999999999,46.419266666666665,47.982033333333334,30.524466666666665,25.5477,79.08123333333333,83.76485,90.04480000000001,87.887,83.1875,87.30990000000001,84.20235,86.92916666666667,85.1824,93.73256666666667,89.85470000000001,85.3836,47.27523333333334,31.0578,94.6203,97.4293,104.0865,93.20703333333334,92.90390000000001,45.1133,35.1216,40.731766666666665,42.101,38.965825,95.98983333333335,89.39116666666666,105.79805,94.90106666666667,97.9289,88.63983333333333,89.9219,97.54976666666666,95.13125,93.86716666666666,93.51666666666667,95.06835,39.5724,39.0659,38.62863333333333,44.3844,91.59973333333333,98.88126666666666,87.53646666666667,85.55234999999999,90.71356666666667,93.6125,90.78864999999999,97.0781,86.11876666666667,86.47895,90.23046666666669,93.28176666666667,38.800533333333334,34.233066666666666,39.259366666666665,41.44845,91.67654999999999,91.33986666666668,93.5746,82.3146,92.56483333333334,98.05496666666666,91.4547,91.32316666666667,92.0898,84.08856666666667,89.69920000000002,102.04140000000001,42.1156,38.94805,29.282566666666668,30.357033333333334,82.4578,82.10040000000001,85.37213333333334,84.16356666666665,89.79090000000001,71.86835,59.165633333333325,60.00785,57.30783333333333,0.0,53.04896666666667,57.64506666666666,64.3313,51.52863333333334,55.00836666666667,62.96483333333333,56.3664,46.5418,54.656625000000005,57.54893333333333,52.978633333333335,53.99143333333333
6,2021-05-19,07:30:00,30.3188,36.85263333333333,108.27446666666667,119.67655,120.21146666666665,118.4953,116.8177,112.08646666666668,110.65155,111.65235,120.49885,108.3164,114.79610000000001,110.6016,72.24063333333334,69.2047,33.2539,36.7969,123.82369999999999,119.61456666666668,114.20389999999999,121.51253333333334,129.2754,121.64036666666668,117.68256666666666,117.60883333333334,117.80986666666666,118.32086666666667,109.84020000000001,105.8555,67.5258,72.89893333333333,36.1633,28.74475,108.26043333333332,121.65646666666667,117.82656666666666,119.88776666666666,98.4074,117.49376666666667,120.39479999999999,118.39269999999999,115.018175,119.3802,115.21795,119.1961,68.77086666666668,62.8638,121.02473333333334,124.36196666666667,131.47735,124.32813333333333,124.525,130.67770000000002,42.8836,96.3172,88.61693333333334,115.37966666666667,119.85315,119.97786666666666,127.818,124.61773333333333,129.16955000000002,119.51093333333334,125.5547,125.72916666666667,120.16120000000001,118.46875,121.75336666666668,127.47264999999999,97.69530000000002,91.431,102.496675,83.6168,121.87579999999998,127.41120000000001,126.01376666666665,117.54672500000001,119.39403333333333,123.33087499999999,125.46795,122.47836666666666,120.2562,123.80573333333332,126.56605,121.34923333333332,94.68673333333334,65.4609,88.98245,84.4422,124.60040000000001,121.5836,132.04845,112.23803333333332,125.66223333333333,119.77265,115.51910000000001,132.5195,129.2461,120.63463333333334,121.88306666666666,130.74456666666666,57.981766666666665,60.98615,33.51456666666667,33.769,120.2211,112.97735,114.23543333333333,116.13256666666666,119.84506666666668,97.16746666666666,84.26223333333333,78.30465,80.46525,77.03205,75.17345,83.22786666666666,82.59530000000001,78.24506666666666,78.55233333333335,85.16326666666667,77.92056666666667,74.158025,79.5402,81.68830000000001,71.86760000000001,75.2504
7,2021-05-19,07:45:00,31.540650000000003,41.712500000000006,145.27526666666668,149.9625,146.6469,147.56253333333333,145.42606666666666,142.43019999999999,147.2211,147.31796666666665,153.40313333333333,145.01380000000003,145.05416666666665,146.9461,87.33383333333335,88.90679999999999,38.28045,42.50275,154.90236666666667,151.3977,147.3039,151.84946666666667,154.47656666666668,146.26095,149.1617,151.58386666666664,150.80416666666667,146.3448,143.96269999999998,141.47346666666667,80.8,89.50079999999998,43.0133,33.691399999999994,138.62816666666666,156.4672,155.84220000000002,148.54063333333332,128.89816666666667,151.723625,149.0078,152.4844,149.71093333333332,154.12775,146.7633,149.33853333333332,82.12854999999999,85.22890000000001,147.4469,152.6996,160.49583333333334,142.5938,154.1719,150.83595,62.3391,151.71953333333332,155.8086,158.28285,161.525,152.5752666666667,161.1875,156.36093333333335,164.4792,150.0336,139.6781,168.62189999999998,149.2659,163.53555,162.7047,151.066,151.60739999999998,151.607,160.62734999999998,152.9547,158.92579999999998,155.87656666666666,155.44805,150.10705000000002,150.06405,158.775,155.83710000000002,146.9418,150.51755,154.04296666666667,154.02263333333335,152.1919,157.9700333333333,145.62763333333334,152.29219999999998,159.2862,151.4672,155.32656666666665,160.08906666666667,147.9763,155.2833666666667,158.76876666666666,162.6172,166.2544333333333,161.189075,147.8013,152.28696666666667,164.21276666666665,160.38386666666668,151.68176666666668,38.65753333333333,38.4138,145.8362,143.59216666666666,143.41276666666667,145.08023333333333,150.08153333333334,123.92446666666667,113.04586666666667,105.77946666666666,108.34609999999999,106.73983333333332,101.476775,110.6672,108.67150000000001,105.20936666666667,101.0195,112.48516666666667,107.3893,97.03205,104.59925,110.31329999999998,102.09922499999999,99.6672
8,2021-05-19,08:00:00,36.0685,41.0371,173.1771,176.45395,176.83646666666664,172.16090000000003,181.47735,171.2216,177.18906666666666,184.48570000000004,186.42396666666664,183.67615,176.40286666666668,175.5918,105.4302,103.00913333333334,42.89896666666667,45.218,178.92185,176.45153333333334,177.34713333333332,166.2375,186.5640666666667,178.55263333333332,176.01693333333333,171.55270000000002,180.18413333333334,169.9414,180.7461,170.4094,101.31800000000001,107.5971,45.5711,34.3984,164.11903333333333,182.0094,188.68630000000002,174.5172,151.17316666666667,183.3457,177.81043333333332,179.1324,184.2656,178.26954999999998,178.75546666666665,172.0469,99.40076666666666,97.1508,187.00352499999997,186.95103333333336,194.0086,184.7026,183.91663333333335,189.78386666666665,183.46586666666667,186.35076666666666,186.2903666666667,185.31456666666668,190.89766666666665,180.64973333333333,193.5035,186.19036666666668,193.77476666666666,180.55313333333334,187.73933333333335,192.72083333333333,186.41015,183.1078,189.17970000000003,184.91796666666664,182.95286666666667,172.6664,186.97056666666666,191.48595,176.8711,192.45286666666667,174.6551,178.812875,188.40235,191.65886666666665,176.5547,186.3901,182.2031333333333,186.82033333333334,186.6297,187.30665,191.55986666666664,180.35653333333335,189.1492333333333,189.95000000000002,180.94113333333334,185.71196666666665,189.20860000000002,177.68383333333335,187.73906666666667,182.5031,186.17243333333332,193.33319999999998,197.7763,181.01173333333335,185.94375000000002,200.376175,191.62003333333334,187.3927,40.878899999999994,42.330733333333335,172.89143333333334,176.5781333333333,173.85133333333337,177.98176666666666,176.82943333333333,147.25756666666666,140.14456666666663,145.36406666666667,133.4332,136.39323333333334,135.26716666666667,139.4229,138.62633333333335,131.10233333333335,129.01425,142.82809999999998,135.587,127.17675,131.16536666666667,137.65756666666667,127.9039,133.31223333333332
9,2021-05-19,08:15:00,37.525,49.7656,204.0324,209.1172,211.46696666666665,212.9760666666667,210.65493333333333,206.744,204.33205,216.72655,218.83960000000002,216.41693333333333,208.8174333333333,214.4198,124.64816666666667,123.93723333333332,45.54025,50.91875,213.51760000000002,201.91795000000002,209.88490000000002,215.46563333333333,219.14610000000002,215.2539,211.5703,217.48773333333335,217.24923333333334,213.31796666666665,215.28903333333332,205.95883333333333,118.77736666666665,125.4172,49.139649999999996,39.38715,208.2871,217.94335,225.14243333333334,209.8065,178.12839999999997,212.8617,215.07465,214.55156666666667,217.56746666666666,213.5828,196.65,206.82683333333333,120.87916666666668,115.0664,222.69065,216.96445,224.47136666666665,216.27890000000002,211.49804999999998,224.5422,230.45625,225.19535,220.03306666666666,217.8627,224.8036666666667,215.43593333333334,219.1562666666667,216.65573333333336,228.77346666666668,208.07446666666667,221.62087499999998,224.84113333333335,214.95600000000002,223.12136666666666,221.91405,215.81223333333332,215.6598,213.8277,215.53983333333335,220.06173333333334,213.54193333333333,219.06119999999999,205.28046666666668,212.38085,217.85625,222.20895000000002,214.09846666666667,218.4166,226.5555,218.55783333333332,214.0856666666667,223.8082,224.15443333333334,209.91819999999998,222.56456666666668,224.96303333333333,215.00966666666667,212.93985,221.1549666666667,212.68945,216.73045000000002,221.2823,216.67579999999998,223.132625,228.84025,212.26823333333334,214.7578,233.7187,229.97653333333332,223.5130333333333,44.824600000000004,43.71066666666667,203.81823333333332,214.70340000000002,202.9171666666667,206.7523666666667,214.81995,176.7187666666667,169.1652,172.21095,166.41505,161.3711,167.09816666666666,170.24606666666668,168.9875,165.47603333333333,170.44140000000002,172.99793333333332,167.28203333333332,161.082,164.06456666666665,169.35313333333332,157.83595,166.52446666666665
