,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-03-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-06,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,52.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.895833333333336,0.0,16.125,51.75,0.0,0.0,32.875,0.0,0.0,0.0,10.932692307692308,0.0,0.0,15.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,3.2992424242424243,83.25,0.0,0.0,22.125,0.0,0.0,0.0,29.125,0.0,46.1875,0.0,47.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0,38.5,0.0,37.5,0.0,0.0,0.0,0.0,0.0,42.75,37.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.375,0.0,46.625,0.0,0.0,0.0,0.0,0.0,7.676136363636363,31.0,0.0,0.0,0.0,0.0,0.0,0.0,39.375,0.0,42.75,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,23.975,0.0,21.390625,2.4669117647058822,49.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-03-06,06:30:00,30.791666666666668,30.5,46.958333333333336,33.375,31.708333333333332,33.3125,34.4375,37.75,1.0416666666666667,29.8125,31.9375,33.916666666666664,31.3125,35.458333333333336,39.583333333333336,46.75,47.625,12.625,61.083333333333336,47.8125,44.125,52.375,15.75,48.40625,19.333333333333332,19.8125,51.125,33.125,27.0,24.75,50.166666666666664,38.333333333333336,56.1875,26.1875,49.833333333333336,29.333333333333332,26.9375,38.5,50.333333333333336,33.916666666666664,31.208333333333332,42.9375,32.333333333333336,27.5,39.75,43.375,36.5,41.25,34.6875,40.125,36.8125,34.625,37.541666666666664,46.84375,35.625,34.8125,37.6875,34.666666666666664,41.125,37.8125,41.5,31.375,30.708333333333332,36.25,33.0,30.958333333333332,31.892857142857142,43.25,40.0,29.1875,39.0,33.375,40.625,32.75,40.8125,44.625,49.791666666666664,19.5,42.8125,47.6875,45.3125,56.75,56.833333333333336,49.5,50.208333333333336,46.375,32.5,25.958333333333332,36.875,33.5,36.125,56.416666666666664,41.041666666666664,23.791666666666668,40.291666666666664,38.5625,41.3125,38.875,30.75,44.833333333333336,47.3125,32.875,60.6,35.875,28.3125,39.291666666666664,36.625,28.875,35.083333333333336,28.9375,6.25,30.875,34.208333333333336,31.5,38.9375,36.125,29.0,36.625,37.375,30.75,39.1875,42.0,40.625,38.291666666666664,33.583333333333336,43.625,46.9375,48.458333333333336,28.8125,36.15625,28.0,36.75,37.3125,40.375,29.625,47.34375,45.75,58.041666666666664,40.0,39.416666666666664,42.3125,42.833333333333336,34.75,10.805555555555555,55.6,41.5,40.333333333333336,44.0,31.25,39.21875,40.78125,30.4375,40.958333333333336,39.125,44.9375,39.3125,39.083333333333336,37.75,41.0,40.90625,41.791666666666664,35.96875,31.125,37.25,43.4375,18.375,38.5,57.90625,60.75,53.4375,62.083333333333336,46.333333333333336,38.083333333333336,60.75,27.875,19.5,17.4375,19.03125,27.0,23.4375,24.75,23.333333333333332,53.25,41.75,28.583333333333332
3,2021-03-06,06:45:00,26.0,24.625,30.208333333333332,29.9375,28.875,30.583333333333332,31.375,30.0,24.25,29.5625,30.0,30.8125,27.1875,29.9375,16.5625,57.375,58.416666666666664,50.791666666666664,49.791666666666664,48.958333333333336,55.125,54.416666666666664,22.041666666666668,26.4375,29.708333333333332,33.333333333333336,36.3125,39.25,40.375,39.25,41.416666666666664,41.541666666666664,39.333333333333336,40.25,39.875,36.5,36.5,36.875,38.666666666666664,38.041666666666664,38.541666666666664,39.041666666666664,37.9375,37.208333333333336,41.25,41.5,39.708333333333336,40.1875,39.583333333333336,39.958333333333336,39.083333333333336,36.625,36.291666666666664,33.541666666666664,36.1875,35.416666666666664,36.8125,36.916666666666664,35.0,34.208333333333336,34.5,30.9375,34.25,35.958333333333336,35.5,35.75,32.875,37.25,38.958333333333336,31.791666666666668,38.208333333333336,40.541666666666664,41.541666666666664,37.541666666666664,39.791666666666664,43.416666666666664,41.666666666666664,38.125,40.583333333333336,43.125,44.75,44.333333333333336,44.0625,43.40625,44.458333333333336,44.75,35.666666666666664,35.5,36.166666666666664,37.8125,35.0625,38.625,37.3125,35.5,36.5,36.1875,37.0,36.125,37.625,38.3125,38.5625,36.25,37.25,38.333333333333336,34.333333333333336,36.0625,35.25,36.21875,36.166666666666664,33.8125,24.8125,34.291666666666664,33.541666666666664,32.666666666666664,37.125,37.9375,35.8125,34.75,34.875,37.5,38.25,38.333333333333336,38.458333333333336,39.625,40.5,40.833333333333336,42.75,43.041666666666664,33.041666666666664,34.541666666666664,34.5,35.166666666666664,35.041666666666664,35.4375,31.25,36.625,36.78125,37.0625,37.75,38.0625,38.75,38.5625,36.625,37.4375,36.875,38.875,39.333333333333336,39.375,34.6875,35.8125,34.0,32.666666666666664,35.75,34.0,35.9375,34.5,35.041666666666664,36.0,36.291666666666664,34.291666666666664,36.1875,35.75,37.291666666666664,39.375,41.875,36.125,48.0625,55.125,44.666666666666664,49.958333333333336,48.208333333333336,46.875,50.75,34.6875,35.0,22.625,23.583333333333332,22.875,27.75,30.5625,28.5,28.625,35.25,34.5,33.0
4,2021-03-06,07:00:00,21.0,23.625,22.5625,25.375,29.833333333333332,30.791666666666668,31.0,29.875,30.833333333333332,30.25,31.46875,31.59375,25.666666666666668,23.583333333333332,22.0,61.333333333333336,59.833333333333336,57.75,59.708333333333336,57.3125,58.125,45.1875,17.75,18.791666666666668,21.125,22.458333333333332,26.208333333333332,27.25,28.041666666666668,30.25,45.0,44.958333333333336,38.3125,44.9375,44.3125,45.833333333333336,44.0625,44.5,47.25,42.416666666666664,46.291666666666664,47.333333333333336,40.25,39.125,43.75,41.25,39.5,42.458333333333336,45.625,45.416666666666664,45.75,42.0,36.25,31.916666666666668,33.25,33.78125,34.0625,32.25,34.5,31.0625,31.583333333333332,28.875,25.625,28.375,28.0,31.0,36.0,36.5,37.0625,36.5625,39.166666666666664,39.1875,40.166666666666664,39.25,40.875,41.375,38.9375,40.5625,41.375,41.4375,43.083333333333336,42.75,42.625,42.125,44.4375,43.5,36.375,35.4375,35.375,36.40625,33.291666666666664,38.416666666666664,37.1875,36.666666666666664,37.208333333333336,36.208333333333336,38.041666666666664,36.916666666666664,35.875,37.875,37.083333333333336,36.583333333333336,37.5,38.25,37.166666666666664,36.5625,36.458333333333336,37.9375,33.75,36.125,32.625,33.958333333333336,36.25,35.375,35.541666666666664,35.833333333333336,35.75,35.4375,33.875,37.041666666666664,37.625,37.458333333333336,38.125,39.583333333333336,38.625,39.666666666666664,39.75,41.0,33.5,34.875,34.125,34.875,35.166666666666664,35.875,36.458333333333336,36.0,37.125,37.458333333333336,37.375,38.125,37.5625,38.46875,37.21875,37.625,38.375,38.458333333333336,38.8125,38.71875,32.041666666666664,32.8125,32.4375,31.0625,33.041666666666664,32.5,32.5,32.791666666666664,31.75,32.875,33.166666666666664,31.875,33.375,35.3125,39.0,39.0625,58.875,36.375,64.79166666666667,59.291666666666664,58.541666666666664,61.125,61.958333333333336,62.041666666666664,59.083333333333336,28.916666666666668,29.625,19.666666666666668,19.833333333333332,19.916666666666668,23.041666666666668,24.375,20.875,24.9375,27.208333333333332,27.458333333333332,28.416666666666668
5,2021-03-06,07:15:00,16.9375,18.15625,18.5625,19.625,21.875,35.583333333333336,37.4375,36.1875,38.0625,37.5,38.416666666666664,38.0625,37.916666666666664,31.1875,20.708333333333332,66.75,63.5,63.708333333333336,65.6875,44.75,26.75,25.708333333333332,13.6875,14.791666666666666,17.9375,19.75,20.291666666666668,21.75,24.375,23.458333333333332,28.625,48.333333333333336,41.833333333333336,46.625,47.916666666666664,0.0,49.208333333333336,45.1875,48.291666666666664,49.166666666666664,50.1875,50.708333333333336,45.666666666666664,48.416666666666664,45.083333333333336,45.75,47.375,47.708333333333336,46.666666666666664,41.791666666666664,44.291666666666664,42.583333333333336,47.375,45.708333333333336,47.166666666666664,47.5,44.40625,36.03125,31.0,24.5,26.03125,35.75,19.125,21.5625,19.333333333333332,19.625,36.25,36.916666666666664,37.416666666666664,37.875,39.666666666666664,39.5,40.708333333333336,38.916666666666664,40.5,41.625,38.583333333333336,40.416666666666664,41.333333333333336,39.0625,43.083333333333336,42.166666666666664,42.375,41.5,0.0,43.375,36.0,35.15625,35.5625,35.8125,34.875,38.25,36.5,37.125,37.0,37.166666666666664,37.5,36.1875,35.3125,37.5625,37.166666666666664,36.3125,37.166666666666664,38.333333333333336,38.25,36.0,37.0,36.583333333333336,34.625,35.40625,34.875,34.541666666666664,35.958333333333336,35.8125,36.041666666666664,36.6875,35.416666666666664,35.5,34.75,36.25,35.8125,36.958333333333336,37.5625,39.083333333333336,38.583333333333336,39.041666666666664,39.875,40.8125,34.75,34.708333333333336,34.5625,35.0625,35.6875,36.25,36.5,35.4375,36.791666666666664,36.833333333333336,37.458333333333336,37.375,37.541666666666664,38.25,37.625,37.416666666666664,38.875,37.0,38.90625,38.958333333333336,29.666666666666668,29.0,29.9375,29.8125,30.75,31.375,30.125,29.4375,30.5,31.958333333333332,29.75,30.333333333333332,32.375,33.6875,36.3125,38.8125,77.75,35.625,78.5,67.25,64.04166666666667,70.70833333333333,71.33333333333333,69.3125,66.5,25.125,24.4375,17.1875,17.541666666666668,17.75,19.791666666666668,21.333333333333332,19.78125,20.59375,23.125,23.416666666666668,23.0
6,2021-03-06,07:30:00,17.0,16.125,17.333333333333332,17.6875,18.3125,20.208333333333332,30.75,41.791666666666664,48.34375,48.791666666666664,48.875,47.041666666666664,50.625,52.541666666666664,40.208333333333336,74.29166666666667,57.25,47.9375,28.958333333333332,24.8125,24.541666666666668,21.125,12.125,13.208333333333334,14.958333333333334,15.75,17.0,18.5625,19.96875,19.125,23.6875,21.125,49.583333333333336,52.25,53.791666666666664,52.5625,54.666666666666664,52.9375,52.0,52.25,54.333333333333336,55.541666666666664,51.4375,53.0,42.1875,38.5,41.8125,36.625,42.416666666666664,42.25,40.875,32.5,42.125,41.625,41.125,41.083333333333336,41.0,42.9375,34.041666666666664,33.291666666666664,39.458333333333336,42.75,40.25,30.875,15.4375,15.25,35.25,37.375,38.0,38.041666666666664,39.9375,39.333333333333336,40.6875,38.666666666666664,40.9375,41.333333333333336,39.1875,39.916666666666664,40.791666666666664,40.0,43.166666666666664,43.208333333333336,42.083333333333336,41.25,43.041666666666664,43.65625,34.75,35.5,34.541666666666664,35.75,34.625,38.4375,36.0,36.75,36.541666666666664,36.6875,38.40625,35.4375,35.0,37.875,37.0,36.458333333333336,37.166666666666664,38.75,37.9375,35.71875,37.0,35.375,34.291666666666664,35.125,34.958333333333336,34.625,35.208333333333336,34.833333333333336,35.375,35.958333333333336,34.916666666666664,35.0,35.0,36.25,35.9375,38.666666666666664,38.9375,39.375,38.875,39.625,40.5,41.125,35.041666666666664,35.0,34.75,34.875,35.916666666666664,36.25,37.041666666666664,36.1875,36.666666666666664,36.75,36.75,37.416666666666664,37.041666666666664,38.666666666666664,37.8125,36.625,39.375,36.4375,38.583333333333336,39.125,25.416666666666668,25.125,25.708333333333332,25.3125,25.4375,25.5,26.4375,24.75,24.458333333333332,27.208333333333332,27.125,27.9375,29.1875,30.9375,35.9375,67.65625,72.59375,30.3125,79.4375,73.25,74.70833333333333,75.41666666666667,73.125,69.8125,71.84375,22.166666666666668,0.0,16.166666666666668,14.583333333333334,15.625,18.25,19.125,17.25,18.625,21.0,21.541666666666668,21.375
7,2021-03-06,07:45:00,17.3125,18.083333333333332,17.708333333333332,19.333333333333332,18.375,19.8125,20.75,46.8125,39.0,37.6875,60.083333333333336,60.0625,62.5,59.5625,54.875,79.09375,44.875,25.791666666666668,22.916666666666668,20.625,19.458333333333332,19.583333333333332,11.5,11.375,12.75,13.25,14.875,14.708333333333334,17.041666666666668,15.25,17.375,21.0625,46.9375,56.541666666666664,56.5,54.0,53.416666666666664,0.0,54.875,55.708333333333336,54.916666666666664,56.5,56.0,57.0,51.5,42.65625,42.666666666666664,42.84375,34.0,38.5,48.833333333333336,39.75,42.125,41.625,43.416666666666664,40.0,42.083333333333336,26.208333333333332,25.125,33.75,40.1875,41.28125,38.833333333333336,26.458333333333332,13.166666666666666,12.125,34.9375,36.625,37.666666666666664,38.0625,39.6875,39.625,40.5,39.0,40.5,41.25,38.9375,40.416666666666664,41.5,40.5625,43.59375,44.75,43.291666666666664,42.5,44.958333333333336,44.875,35.875,36.25,35.25,36.25,34.666666666666664,39.0,0.0,36.833333333333336,37.125,37.25,38.8125,36.125,36.125,37.5,37.25,36.416666666666664,37.25,37.5,38.5625,37.0,38.8125,36.0,34.875,35.375,35.0625,35.0,35.375,35.25,34.8125,35.375,35.166666666666664,34.875,35.125,36.958333333333336,36.208333333333336,38.5,38.5625,39.958333333333336,39.875,40.708333333333336,41.875,42.375,32.6875,32.21875,34.541666666666664,34.0625,36.0,32.333333333333336,33.916666666666664,35.25,37.25,36.875,37.4375,39.208333333333336,39.666666666666664,40.041666666666664,39.041666666666664,36.208333333333336,37.21875,35.6875,37.875,39.166666666666664,20.833333333333332,20.583333333333332,21.40625,21.875,20.59375,21.75,23.5,20.416666666666668,20.625,22.25,24.3125,26.125,40.75,70.58333333333333,71.79166666666667,74.875,67.5,28.833333333333332,72.5,81.9375,80.375,82.45833333333333,80.54166666666667,77.375,81.125,19.0625,19.28125,13.5,12.1875,14.25,14.6875,19.458333333333332,14.5,15.875,17.291666666666668,0.0,17.916666666666668
8,2021-03-06,08:00:00,12.666666666666666,12.291666666666666,11.125,12.9375,11.958333333333334,11.0625,11.6875,13.916666666666666,18.125,33.9375,57.875,50.75,54.4375,55.8125,58.458333333333336,75.0625,73.65625,70.59375,70.875,53.916666666666664,35.0625,13.75,8.625,9.416666666666666,10.291666666666666,11.1875,11.59375,11.75,13.541666666666666,12.875,14.291666666666666,18.59375,21.958333333333332,61.833333333333336,61.6875,59.5,59.333333333333336,60.875,60.5625,60.541666666666664,60.166666666666664,61.083333333333336,62.0625,60.666666666666664,48.083333333333336,47.708333333333336,42.291666666666664,33.5,37.041666666666664,46.8125,44.6875,43.875,40.666666666666664,38.3125,40.25,38.625,16.8125,30.75,47.25,39.208333333333336,37.833333333333336,39.041666666666664,41.458333333333336,29.041666666666668,11.8125,18.5,35.625,36.5,38.0,37.75,40.25,39.75,41.0,38.541666666666664,40.0,41.0,39.458333333333336,40.708333333333336,41.458333333333336,40.208333333333336,43.1875,43.375,43.25,41.4375,44.291666666666664,44.1875,34.5625,35.875,35.25,35.75,33.5,38.583333333333336,36.583333333333336,36.875,36.1875,36.75,38.5625,36.25,35.375,37.9375,36.958333333333336,36.375,35.583333333333336,37.75,40.416666666666664,38.541666666666664,40.5,37.166666666666664,35.25,35.0,33.125,33.875,35.458333333333336,34.666666666666664,35.083333333333336,35.25,35.25,34.958333333333336,34.65625,36.0,36.4375,39.0,38.125,39.3125,39.1875,40.3125,41.5625,42.5,11.291666666666666,11.333333333333334,20.6875,16.791666666666668,11.625,12.4375,12.3125,14.625,17.8125,23.166666666666668,48.9375,78.45833333333333,71.45833333333333,78.66666666666667,83.25,78.5,55.041666666666664,52.291666666666664,38.708333333333336,52.541666666666664,28.0,28.541666666666668,39.625,35.125,38.8125,34.625,39.9375,41.25,40.25,30.1875,29.25,29.5,35.083333333333336,36.541666666666664,41.166666666666664,38.375,48.333333333333336,19.083333333333332,56.25,84.70833333333333,84.95833333333333,85.0,84.54166666666667,82.4375,85.0,16.875,17.0,12.041666666666666,11.25,11.84375,13.791666666666666,14.125,13.8125,13.75,15.458333333333334,15.75,15.458333333333334
9,2021-03-06,08:15:00,7.875,7.5625,7.4375,8.1875,7.8125,8.625,29.875,15.375,45.125,43.5,43.958333333333336,44.958333333333336,45.791666666666664,46.8125,46.166666666666664,59.875,56.583333333333336,54.8125,55.916666666666664,55.125,55.25,57.625,7.4375,8.0,9.5625,9.0625,9.916666666666666,10.5625,11.0625,11.083333333333334,12.0,13.625,25.166666666666668,62.916666666666664,63.708333333333336,61.875,60.625,62.75,62.333333333333336,62.125,61.875,62.0,63.041666666666664,62.375,41.875,43.8125,43.75,43.3125,43.3125,42.208333333333336,42.791666666666664,40.875,36.25,32.583333333333336,19.0,22.0,42.75,40.625,42.791666666666664,42.0625,33.84375,32.458333333333336,19.708333333333332,31.40625,43.9375,43.0625,32.09375,33.291666666666664,35.625,34.625,36.125,38.25,38.0,36.333333333333336,38.1875,39.291666666666664,36.46875,37.125,40.875,43.958333333333336,47.5,48.8125,46.3125,46.78125,46.125,53.75,36.8125,35.666666666666664,34.541666666666664,36.1875,32.875,38.5,38.25,36.5625,36.125,36.166666666666664,38.25,35.5,34.5625,37.125,35.8125,34.791666666666664,34.291666666666664,38.125,40.25,39.3125,41.041666666666664,45.9375,38.78125,35.291666666666664,35.375,34.583333333333336,34.041666666666664,33.375,33.8125,34.041666666666664,34.25,34.125,33.75,35.8125,35.666666666666664,38.4375,38.375,39.375,38.791666666666664,39.625,41.125,42.21875,8.3125,7.666666666666667,7.625,9.083333333333334,10.25,18.6875,39.25,45.5,50.125,54.0625,58.0,57.666666666666664,54.5,52.4375,52.5625,0.0,51.041666666666664,51.5,51.75,50.25,37.541666666666664,37.0,39.0,38.5625,38.708333333333336,38.666666666666664,38.916666666666664,37.0,37.9375,39.5,38.125,35.9375,37.541666666666664,36.375,37.875,37.833333333333336,36.666666666666664,22.8125,37.03125,73.5,81.08333333333333,81.16666666666667,82.16666666666667,81.90625,73.375,28.8125,58.875,9.708333333333334,8.666666666666666,8.1875,11.125,11.166666666666666,10.8125,12.125,13.166666666666666,14.583333333333334,12.75
