,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.13 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-04-29,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-29,06:15:00,49.25,47.71875,51.0,54.40625,57.875,50.125,51.375,53.666666666666664,42.625,42.166666666666664,40.0625,42.541666666666664,42.375,41.541666666666664,40.5625,41.5,47.9375,49.833333333333336,48.125,48.4375,50.25,50.25,51.625,46.291666666666664,50.333333333333336,47.375,37.75,50.125,48.5625,34.1875,33.041666666666664,50.59375,51.65625,50.3125,49.458333333333336,49.583333333333336,52.083333333333336,52.125,49.8125,47.625,39.0,49.75,50.1875,35.125,31.083333333333332,46.4375
2,2021-04-29,06:30:00,54.875,58.541666666666664,56.916666666666664,60.5625,57.84375,59.25,56.708333333333336,56.28125,37.583333333333336,37.291666666666664,39.5,37.208333333333336,37.208333333333336,36.583333333333336,34.333333333333336,35.3125,48.875,50.125,48.75,49.25,49.916666666666664,52.4375,50.166666666666664,49.625,50.916666666666664,45.208333333333336,39.958333333333336,50.291666666666664,48.21875,37.5,31.208333333333332,46.6875,59.0,56.1875,52.4375,56.875,57.25,52.5,49.791666666666664,40.541666666666664,33.458333333333336,46.75,47.875,31.0,29.4375,36.791666666666664
3,2021-04-29,06:45:00,57.3125,54.375,57.5,58.75,55.375,56.59375,55.46875,58.75,39.458333333333336,33.5,34.28125,36.833333333333336,36.96875,34.791666666666664,35.625,38.5,50.916666666666664,52.541666666666664,50.833333333333336,51.09375,51.583333333333336,53.59375,51.5,50.5,53.5,40.03125,35.75,54.0625,50.0,32.458333333333336,28.541666666666668,44.916666666666664,53.8125,59.5,54.416666666666664,55.0625,55.75,54.5,53.875,37.5,29.4375,54.5625,49.125,27.5,19.5625,37.791666666666664
4,2021-04-29,07:00:00,55.46875,56.083333333333336,56.458333333333336,59.875,56.875,57.0,57.25,58.25,38.375,37.041666666666664,35.4375,36.708333333333336,41.25,35.083333333333336,36.583333333333336,33.625,51.083333333333336,53.0,51.208333333333336,50.958333333333336,52.0625,54.416666666666664,53.125,50.875,52.75,33.3125,30.041666666666668,55.0,53.84375,26.416666666666668,25.083333333333332,53.083333333333336,55.75,59.1875,54.75,55.0625,55.1875,54.8125,54.916666666666664,30.375,22.166666666666668,54.5,56.875,20.5625,24.4375,52.0
5,2021-04-29,07:15:00,57.0,56.25,57.666666666666664,60.125,58.708333333333336,57.291666666666664,57.125,58.166666666666664,38.03125,35.9375,35.083333333333336,36.25,36.625,36.458333333333336,36.5,36.625,53.041666666666664,55.416666666666664,54.833333333333336,55.0,54.75,59.25,56.541666666666664,54.5,56.333333333333336,23.25,22.083333333333332,57.9375,57.375,21.875,16.583333333333332,58.375,55.78125,57.5,55.083333333333336,55.25,57.541666666666664,55.875,56.333333333333336,35.0,14.1875,56.375,57.5625,12.625,13.46875,54.6875
6,2021-04-29,07:30:00,54.916666666666664,54.8125,55.5625,57.53125,56.5625,55.3125,55.1875,56.75,39.5625,37.291666666666664,35.875,38.25,38.96875,36.625,37.75,38.666666666666664,54.708333333333336,57.25,56.125,55.5,55.9375,59.0625,57.125,55.125,57.25,23.9375,15.5,58.125,57.625,14.5625,13.583333333333334,58.875,55.125,57.375,54.291666666666664,55.291666666666664,56.6875,55.5,56.3125,52.583333333333336,11.3125,56.0,57.0,10.208333333333334,9.3125,53.708333333333336
7,2021-04-29,07:45:00,53.25,53.1875,53.875,55.5,54.5,53.625,53.916666666666664,54.59375,40.875,38.833333333333336,37.625,40.0,40.625,38.958333333333336,39.125,40.375,54.5,56.625,55.875,55.041666666666664,55.375,57.75,56.6875,54.8125,57.0,38.8125,12.75,57.5625,57.083333333333336,11.75,10.75,58.083333333333336,55.59375,57.5625,54.75,55.583333333333336,56.666666666666664,55.625,56.5,54.375,10.583333333333334,56.208333333333336,57.125,9.25,8.40625,54.375
8,2021-04-29,08:00:00,52.25,52.03125,52.375,53.875,53.3125,52.333333333333336,52.291666666666664,52.875,42.03125,40.46875,39.5,41.25,41.333333333333336,40.291666666666664,40.5,41.333333333333336,54.25,56.041666666666664,55.4375,54.833333333333336,54.875,57.3125,56.125,54.5625,56.375,49.5625,11.291666666666666,56.875,56.3125,10.333333333333334,9.333333333333334,57.1875,55.8125,57.166666666666664,55.0625,55.375,56.25,55.833333333333336,56.25,54.6875,9.791666666666666,56.0,56.875,8.708333333333334,7.8125,54.833333333333336
9,2021-04-29,08:15:00,51.166666666666664,51.0,51.875,52.5625,52.25,51.1875,0.0,52.291666666666664,43.0,41.8125,40.583333333333336,42.458333333333336,42.75,41.416666666666664,41.5,42.416666666666664,54.25,55.625,55.375,54.541666666666664,55.0,57.125,55.791666666666664,54.416666666666664,56.25,53.625,9.875,56.9375,56.5,9.333333333333334,8.458333333333334,56.96875,55.125,55.9375,54.375,54.25,55.083333333333336,55.125,55.25,53.875,25.4375,55.125,55.75,7.9375,7.208333333333333,54.0
