,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-04-15,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-15,06:15:00,66.8125,57.75,66.25,62.833333333333336,69.625,53.625,72.125,73.375,57.625,61.958333333333336,63.75,61.28125,57.291666666666664,55.9375,62.75,60.583333333333336,62.916666666666664,64.0,60.3125,62.166666666666664,64.1875,59.5625,66.5,58.625,55.9375,67.75,47.125,55.4375,62.0,51.75,53.3125,60.708333333333336,69.15625,62.3125,52.0625,68.0625,58.625,56.4375,69.4375,59.291666666666664,63.0625,62.333333333333336,65.875,61.5,61.875,71.875,61.6875,56.625,61.0,63.275,48.75,52.3125,71.375,67.21875,53.625,67.79166666666667,65.75,66.125,65.75,60.791666666666664,66.66666666666667,69.20833333333333,52.5,69.54166666666667,64.4375,39.75,61.333333333333336,63.1875,67.54166666666667,70.33333333333333,68.5,64.20833333333333,70.08333333333333,67.75,67.875,69.8125,64.4375,62.125,67.5,73.125,54.75,66.1875,73.125,54.15625,63.125,62.9375,56.875,56.25,69.0625,62.125,64.3125,69.4375,65.6875,53.25,61.125,67.0,69.125,59.458333333333336,64.83333333333333,64.1875,65.95833333333333,63.083333333333336,64.9375,50.375,64.4375,41.25,48.5625,48.8125,61.375,54.1875,59.166666666666664,66.09375,58.375,53.5,72.703125,58.5,61.25,58.625,64.0,61.875,57.375,65.5,68.91666666666667,56.625,60.208333333333336,52.8125,54.458333333333336,55.166666666666664,60.125,58.34375,56.6875,58.208333333333336,36.5,55.958333333333336,65.9375,62.708333333333336,62.666666666666664,58.875,52.25,65.29166666666667,50.9375,54.833333333333336,72.25,58.041666666666664,65.20833333333333,60.0,63.125,65.0625,64.75,61.458333333333336,53.5625,56.166666666666664,57.625,64.875,61.0625,56.9375,64.33333333333333,61.25,61.6875,62.625,60.625,65.6875,64.28125,70.225,68.10416666666667,63.4375,70.0625,69.85416666666667,63.3125,59.625,60.25,66.0,52.833333333333336,60.041666666666664,59.5,69.6875,58.9375,64.83333333333333,41.5,47.0,64.70833333333333,58.375,59.1875,63.5625,54.25,62.208333333333336,70.5625,69.47916666666667,62.1875,61.5
2,2021-04-15,06:30:00,60.8125,55.5625,59.625,53.291666666666664,64.75,56.833333333333336,58.25,61.1875,64.75,63.125,59.625,59.25,56.875,49.375,58.875,63.875,63.666666666666664,59.583333333333336,54.0,58.0,61.6875,46.4375,59.375,54.791666666666664,59.625,61.5,56.333333333333336,58.916666666666664,63.541666666666664,59.208333333333336,58.0625,64.25,66.78571428571429,60.6875,50.541666666666664,69.26785714285714,55.0,49.6875,58.9375,60.25,63.125,60.1875,64.325,58.125,59.5,46.208333333333336,57.25,55.625,59.708333333333336,58.125,41.625,59.5,61.375,54.791666666666664,55.166666666666664,54.958333333333336,63.5625,64.16666666666667,64.65625,57.25,61.375,62.083333333333336,54.958333333333336,60.34375,59.5,43.333333333333336,56.125,64.5625,61.708333333333336,63.25,63.791666666666664,62.75,60.291666666666664,60.6875,65.41666666666667,60.34375,62.09375,62.375,64.75,61.75,59.5,0.0,60.791666666666664,50.4375,61.375,46.166666666666664,53.9375,58.9375,62.041666666666664,63.5,58.75,60.916666666666664,56.34375,61.9375,54.875,59.041666666666664,59.85,63.833333333333336,55.583333333333336,48.625,59.708333333333336,54.25,64.875,55.875,55.6875,40.3125,57.875,54.75,65.45833333333333,61.75,47.5,60.5,62.65625,56.791666666666664,62.833333333333336,55.958333333333336,62.625,58.75,59.583333333333336,62.083333333333336,63.75,62.8125,59.708333333333336,57.3125,55.041666666666664,55.666666666666664,57.96875,55.583333333333336,52.0625,56.875,57.71875,62.125,45.0,58.4375,58.5,59.75,63.166666666666664,61.75,59.6875,62.5,55.791666666666664,54.541666666666664,51.0,62.0,63.583333333333336,64.25,61.0625,55.875,63.958333333333336,61.25,57.166666666666664,59.0,56.791666666666664,59.416666666666664,61.875,54.3125,56.625,63.458333333333336,61.90625,58.333333333333336,58.708333333333336,63.125,58.375,58.333333333333336,59.416666666666664,61.375,50.708333333333336,60.5625,62.0625,61.0625,59.125,60.583333333333336,57.208333333333336,58.75,61.083333333333336,61.666666666666664,58.666666666666664,50.708333333333336,43.625,51.5,53.8125,46.25,57.1875,54.1875,54.4375,59.3125,62.625,61.125,60.5,64.625
3,2021-04-15,06:45:00,67.66666666666667,67.25,67.625,69.29166666666667,68.1875,67.125,67.5,65.4375,67.79166666666667,68.20833333333333,67.70833333333333,66.5,68.5,67.0625,71.41666666666667,68.875,67.3125,69.83333333333333,69.5,68.70833333333333,65.41666666666667,70.625,70.5,70.54166666666667,70.5,72.25,70.125,70.41666666666667,69.5,68.45833333333333,69.16666666666667,69.54166666666667,68.75,69.6875,66.5625,71.91666666666667,65.125,70.66666666666667,69.5,69.41666666666667,69.6875,69.5,68.29166666666667,66.0625,68.3125,69.375,69.29166666666667,68.375,69.75,69.25,69.66666666666667,72.5,70.65625,70.41666666666667,68.4375,69.125,71.1875,70.3125,70.875,70.33333333333333,70.5,69.66666666666667,66.625,69.75,67.75,70.0625,67.875,66.5,67.08333333333333,69.6875,68.625,68.0,71.0,70.58333333333333,70.0625,71.8125,70.1875,69.125,70.95833333333333,68.9375,68.29166666666667,66.16666666666667,69.875,69.58333333333333,69.20833333333333,67.0,70.0,68.5,69.54166666666667,68.375,68.91666666666667,69.0,69.375,66.66666666666667,67.375,69.75,70.16666666666667,70.83333333333333,68.0,63.041666666666664,67.375,69.25,69.25,68.125,69.25,66.34375,69.375,67.625,69.5,66.75,67.29166666666667,69.70833333333333,69.3125,70.75,70.625,68.0,68.625,67.0,70.95833333333333,70.5,67.0,69.83333333333333,69.08333333333333,68.625,65.70833333333333,68.70833333333333,67.125,70.33333333333333,69.9375,65.83333333333333,65.75,71.25,67.90625,70.375,70.54166666666667,72.875,67.375,69.0,70.5,68.4375,70.0625,70.625,65.625,69.5625,67.875,69.25,70.375,70.0,71.1875,65.25,66.95833333333333,69.25,69.0,71.29166666666667,70.66666666666667,69.625,69.625,70.0625,69.5625,72.29166666666667,69.125,71.25,68.66666666666667,67.0,67.0,69.5,66.83333333333333,68.21875,68.75,66.125,66.625,68.95833333333333,69.625,68.875,68.3125,69.58333333333333,68.70833333333333,70.75,66.41666666666667,67.625,69.29166666666667,66.09375,68.25,69.375,68.5,67.25,67.8125,67.29166666666667,69.3125,69.04166666666667
4,2021-04-15,07:00:00,71.41666666666667,70.625,70.875,70.83333333333333,70.8125,69.54166666666667,71.16666666666667,70.625,73.70833333333333,71.9375,71.1875,71.34375,71.0,71.16666666666667,76.75,72.5,73.41666666666667,71.9375,72.16666666666667,71.625,71.33333333333333,73.0,74.0,74.75,73.34375,73.70833333333333,74.125,72.70833333333333,72.125,71.91666666666667,71.9375,72.08333333333333,73.0,72.41666666666667,68.625,73.54166666666667,72.0,73.25,72.08333333333333,73.08333333333333,71.125,71.125,71.58333333333333,73.25,73.28125,74.66666666666667,73.04166666666667,71.70833333333333,74.375,74.125,74.625,76.0625,75.0625,72.91666666666667,72.79166666666667,71.70833333333333,73.25,73.875,0.0,73.75,73.66666666666667,72.25,71.8125,71.875,70.3125,72.0625,70.875,70.91666666666667,71.5,71.90625,71.54166666666667,71.83333333333333,73.5,73.625,73.3125,73.3125,72.0,72.0,72.70833333333333,71.54166666666667,70.75,71.1875,71.91666666666667,72.54166666666667,73.75,71.0,72.75,69.83333333333333,72.0625,71.83333333333333,71.75,71.25,72.0625,71.29166666666667,70.41666666666667,70.70833333333333,71.625,73.25,70.83333333333333,70.125,70.40625,71.6875,72.5,72.75,71.3125,71.3125,73.20833333333333,72.29166666666667,73.375,70.83333333333333,70.125,72.25,73.8125,73.83333333333333,73.25,70.58333333333333,72.1875,72.03125,72.8125,71.1875,72.625,71.625,70.625,70.45833333333333,70.33333333333333,71.1875,70.28125,74.33333333333333,71.75,71.25,71.0625,72.95833333333333,74.125,72.8125,71.875,72.5,72.625,72.25,72.0625,71.25,71.875,73.5,72.20833333333333,71.125,70.08333333333333,71.95833333333333,73.0625,73.125,72.0,69.625,69.54166666666667,71.75,70.84375,71.9375,73.25,72.125,72.08333333333333,72.54166666666667,72.75,74.625,70.875,73.95833333333333,71.625,70.0,71.3125,71.625,70.83333333333333,70.625,71.16666666666667,69.70833333333333,70.25,71.25,71.91666666666667,69.75,69.5625,72.5,74.0625,73.41666666666667,71.6875,68.75,73.54166666666667,71.3125,69.41666666666667,72.0,70.6875,70.41666666666667,72.5,71.83333333333333,71.125,70.625
5,2021-04-15,07:15:00,70.45833333333333,70.5,71.20833333333333,70.33333333333333,70.40625,71.16666666666667,70.875,70.45833333333333,71.875,71.125,74.9375,70.91666666666667,71.66666666666667,70.70833333333333,72.625,71.45833333333333,70.5625,70.83333333333333,69.875,71.45833333333333,71.08333333333333,73.6875,72.96875,72.125,72.95833333333333,73.95833333333333,73.4375,72.75,73.75,72.33333333333333,72.25,72.79166666666667,72.1875,72.66666666666667,72.16666666666667,73.91666666666667,74.09375,73.58333333333333,72.79166666666667,72.125,71.75,72.1875,72.33333333333333,73.0,73.625,74.75,73.5625,72.66666666666667,73.6875,74.0,75.0625,76.125,73.875,73.79166666666667,76.25,72.66666666666667,74.04166666666667,74.66666666666667,75.0,76.25,73.79166666666667,72.5625,73.0,72.90625,70.65625,73.375,71.4375,71.9375,71.625,73.25,71.6875,72.08333333333333,75.125,74.125,75.08333333333333,74.75,72.41666666666667,73.25,73.0625,74.71875,72.9375,72.45833333333333,73.20833333333333,74.3125,73.70833333333333,74.125,74.29166666666667,71.25,73.0625,73.54166666666667,73.6875,71.5,71.5625,72.78125,71.41666666666667,71.58333333333333,72.0,73.25,71.9375,70.75,71.6875,73.4375,73.28125,73.625,72.375,71.70833333333333,72.6875,73.875,73.375,72.08333333333333,71.5,73.5,74.5,74.625,73.75,72.04166666666667,74.0625,72.75,73.9375,72.33333333333333,73.1875,71.9375,70.58333333333333,72.25,71.5,71.08333333333333,71.6875,74.5,72.4375,72.0,71.5,73.5,72.45833333333333,74.1875,72.58333333333333,74.08333333333333,71.25,73.875,73.375,71.84375,71.25,73.375,72.125,72.6875,71.875,72.875,73.4375,72.66666666666667,73.16666666666667,71.66666666666667,0.0,72.0625,71.25,71.59375,74.0,72.28125,73.70833333333333,72.79166666666667,73.5625,74.875,73.21875,74.5,73.125,71.66666666666667,72.5,72.04166666666667,70.9375,72.0,71.16666666666667,71.29166666666667,71.1875,71.25,72.4375,71.25,71.34375,72.75,73.5625,74.25,73.08333333333333,73.125,75.125,71.25,70.70833333333333,71.25,71.58333333333333,68.625,72.41666666666667,72.0625,72.3125,70.875
6,2021-04-15,07:30:00,70.8125,70.9375,70.875,71.91666666666667,70.83333333333333,71.0625,70.16666666666667,71.04166666666667,71.08333333333333,70.75,71.33333333333333,68.625,70.33333333333333,69.375,70.25,71.5,69.75,72.625,71.0,70.125,70.375,73.5,74.75,73.125,72.3125,73.8125,73.66666666666667,73.3125,73.125,72.45833333333333,71.0,72.8125,72.75,72.95833333333333,68.6875,73.125,73.0625,74.0,72.41666666666667,72.9375,72.0625,72.33333333333333,72.75,72.79166666666667,73.95833333333333,74.0,72.25,72.1875,73.95833333333333,74.125,74.25,75.04166666666667,73.66666666666667,73.4375,75.125,73.09375,74.04166666666667,74.58333333333333,74.58333333333333,74.125,73.75,73.8125,73.58333333333333,72.1875,70.40625,72.875,71.20833333333333,71.9375,71.91666666666667,73.4375,0.0,71.16666666666667,73.9375,74.09375,74.0,74.16666666666667,72.70833333333333,72.70833333333333,71.91666666666667,74.0,72.66666666666667,71.04166666666667,73.5625,73.625,74.28125,73.375,74.04166666666667,72.1875,72.41666666666667,73.4375,73.25,71.875,71.125,72.875,71.33333333333333,70.4375,71.20833333333333,73.5,71.95833333333333,71.70833333333333,72.3125,72.5,73.375,73.33333333333333,72.0,71.16666666666667,73.125,72.875,73.9375,72.9375,71.91666666666667,72.79166666666667,73.66666666666667,74.04166666666667,72.79166666666667,71.20833333333333,73.4375,72.66666666666667,73.875,72.29166666666667,72.41666666666667,72.375,71.21875,71.91666666666667,69.875,71.0,71.5,73.95833333333333,72.3125,71.4375,71.45833333333333,73.58333333333333,72.0625,73.1875,73.5625,74.625,71.4375,73.8125,72.5625,71.875,71.08333333333333,73.375,70.33333333333333,72.20833333333333,71.5,72.41666666666667,73.25,73.5,71.0625,71.5,70.59375,71.91666666666667,72.0,71.625,74.04166666666667,71.5,73.75,72.9375,73.83333333333333,74.5,72.41666666666667,74.08333333333333,72.6875,71.6875,72.375,71.5,70.20833333333333,70.5,69.83333333333333,70.04166666666667,71.75,71.3125,73.125,70.6875,71.375,73.5,73.20833333333333,74.125,73.25,73.16666666666667,74.0,71.0,69.83333333333333,72.3125,71.875,71.625,73.0,71.75,72.875,71.90625
7,2021-04-15,07:45:00,70.83333333333333,70.1875,70.29166666666667,70.5,70.125,69.8125,72.375,68.95833333333333,70.75,70.66666666666667,71.3125,70.125,71.6875,69.54166666666667,69.75,71.0,71.125,70.75,70.125,70.375,70.625,72.75,74.20833333333333,72.58333333333333,72.375,74.20833333333333,72.9375,72.28125,72.95833333333333,71.375,70.125,72.125,72.625,72.29166666666667,69.83333333333333,73.66666666666667,73.375,73.875,71.25,72.125,71.20833333333333,71.75,72.08333333333333,71.95833333333333,73.45833333333333,73.625,73.5,71.5625,73.375,73.16666666666667,73.75,74.70833333333333,73.5,73.375,74.04166666666667,72.1875,73.1875,74.25,74.0625,73.95833333333333,73.4375,72.04166666666667,72.1875,73.4375,71.0,71.83333333333333,70.33333333333333,71.6875,71.875,73.41666666666667,70.625,71.45833333333333,73.53125,73.75,74.58333333333333,74.83333333333333,72.375,72.83333333333333,72.45833333333333,73.91666666666667,72.375,71.91666666666667,73.66666666666667,73.45833333333333,73.9375,72.70833333333333,73.8125,71.8125,71.25,72.65625,72.6875,70.625,70.90625,72.58333333333333,69.875,70.5,0.0,73.25,71.625,70.375,71.95833333333333,72.375,73.9375,73.41666666666667,71.54166666666667,71.8125,72.45833333333333,73.5,73.20833333333333,72.41666666666667,71.91666666666667,72.4375,74.29166666666667,74.70833333333333,73.04166666666667,70.0,72.8125,71.91666666666667,73.75,72.29166666666667,71.96875,72.875,72.0,71.95833333333333,71.03125,70.58333333333333,70.5625,73.25,71.625,71.33333333333333,70.75,74.0,72.9375,73.25,73.5,73.625,71.875,72.5,73.25,71.45833333333333,71.0,72.58333333333333,70.75,72.29166666666667,71.09375,72.875,73.8125,72.91666666666667,72.375,70.20833333333333,69.875,72.16666666666667,71.125,72.75,73.5,71.0625,73.625,72.66666666666667,73.5,73.20833333333333,71.33333333333333,74.54166666666667,72.0,70.8125,71.75,71.54166666666667,72.0625,70.375,70.125,71.16666666666667,69.5625,70.95833333333333,71.75,70.75,70.34375,72.91666666666667,73.875,72.875,71.375,72.0,74.33333333333333,70.625,70.0,71.25,70.875,71.125,71.29166666666667,71.16666666666667,71.9375,70.75
8,2021-04-15,08:00:00,70.4375,69.53125,70.25,69.79166666666667,71.3125,70.4375,69.625,69.45833333333333,70.21875,70.16666666666667,72.0,69.9375,71.125,69.5,71.29166666666667,70.83333333333333,70.625,70.08333333333333,70.58333333333333,70.79166666666667,70.20833333333333,72.75,73.375,72.16666666666667,72.29166666666667,73.75,73.5625,72.5,73.75,70.875,71.41666666666667,72.0,72.58333333333333,72.33333333333333,71.83333333333333,73.125,73.29166666666667,73.0,72.0,72.0,72.04166666666667,72.125,71.8125,71.875,72.8125,73.875,72.54166666666667,72.33333333333333,73.29166666666667,73.8125,74.0625,74.5625,73.625,72.4375,75.33333333333333,72.83333333333333,73.95833333333333,74.08333333333333,73.9375,74.54166666666667,73.79166666666667,72.9375,73.34375,71.45833333333333,70.625,72.5,70.33333333333333,71.375,71.375,73.125,0.0,71.66666666666667,74.45833333333333,73.70833333333333,74.125,73.0625,72.08333333333333,72.70833333333333,73.0,72.79166666666667,72.08333333333333,70.96875,72.66666666666667,72.41666666666667,74.20833333333333,72.0,73.41666666666667,71.25,72.5,72.3125,73.0,71.4375,71.75,71.79166666666667,70.91666666666667,71.21875,71.29166666666667,72.45833333333333,70.875,71.70833333333333,71.08333333333333,72.29166666666667,73.08333333333333,73.625,72.25,72.25,72.25,72.58333333333333,73.66666666666667,0.0,71.29166666666667,72.0,73.625,74.08333333333333,73.0,70.0,74.75,72.08333333333333,73.375,71.33333333333333,72.1875,72.5625,71.625,71.75,70.9375,71.625,70.65625,73.875,72.0625,71.41666666666667,71.125,73.25,71.875,73.1875,72.5,73.45833333333333,71.5,72.0625,73.08333333333333,72.0625,71.79166666666667,73.5,70.41666666666667,71.58333333333333,72.125,72.6875,73.75,71.66666666666667,72.33333333333333,71.0,70.45833333333333,71.75,70.95833333333333,71.625,73.25,71.25,73.29166666666667,72.83333333333333,72.75,73.625,72.375,74.25,71.66666666666667,71.21875,72.20833333333333,71.1875,71.75,71.16666666666667,70.3125,71.0625,70.5,70.54166666666667,71.625,70.33333333333333,70.125,73.25,73.625,74.75,72.5,72.66666666666667,73.46875,71.45833333333333,70.45833333333333,70.625,71.25,70.625,71.91666666666667,70.875,70.75,70.375
9,2021-04-15,08:15:00,70.6875,70.5,71.125,68.875,70.59375,70.54166666666667,68.66666666666667,70.04166666666667,72.625,70.25,71.25,70.25,70.875,70.625,71.58333333333333,71.75,68.625,69.4375,70.5625,70.83333333333333,71.4375,74.08333333333333,74.0625,73.125,72.375,74.875,73.625,73.125,73.4375,71.90625,71.91666666666667,72.70833333333333,73.5,73.0,74.0,73.95833333333333,74.04166666666667,74.625,72.33333333333333,73.125,72.25,72.25,73.4375,72.45833333333333,73.5625,74.0,73.54166666666667,70.6875,73.70833333333333,74.66666666666667,74.3125,75.41666666666667,74.04166666666667,73.8125,76.54166666666667,73.125,73.9375,74.83333333333333,75.16666666666667,75.70833333333333,74.75,73.25,73.41666666666667,70.875,70.08333333333333,73.0,70.875,71.625,71.66666666666667,73.375,72.5625,72.04166666666667,75.0,73.70833333333333,74.75,75.625,72.5625,72.625,73.25,75.1875,72.41666666666667,71.375,73.9375,73.66666666666667,74.0,73.75,74.4375,71.75,73.0625,73.58333333333333,72.75,72.08333333333333,72.20833333333333,72.3125,71.625,70.125,72.45833333333333,73.5625,72.04166666666667,71.79166666666667,72.29166666666667,73.41666666666667,73.29166666666667,73.6875,72.25,72.15625,73.9375,73.5,74.16666666666667,72.625,72.08333333333333,72.83333333333333,74.54166666666667,74.875,73.20833333333333,71.125,74.75,72.79166666666667,74.33333333333333,72.54166666666667,72.95833333333333,74.83333333333333,72.15625,72.25,71.1875,71.25,72.125,74.3125,73.0,71.9375,72.20833333333333,74.08333333333333,72.625,73.66666666666667,73.625,74.45833333333333,72.84375,73.25,73.625,72.25,72.375,73.5625,72.125,71.9375,71.9375,73.1875,73.65625,73.53125,72.95833333333333,71.91666666666667,70.1875,72.0,72.29166666666667,71.875,74.04166666666667,72.20833333333333,73.625,73.125,74.54166666666667,75.04166666666667,73.125,75.3125,72.375,72.125,73.125,72.54166666666667,70.96875,71.20833333333333,70.75,71.375,71.33333333333333,70.9375,72.4375,72.16666666666667,71.4375,73.5,73.91666666666667,74.6875,73.5625,72.79166666666667,74.83333333333333,72.1875,71.40625,71.83333333333333,71.625,72.25,71.95833333333333,70.5625,72.21875,71.83333333333333
