,Data,Hora,P2.1.1 P (W),P2.1.2 P (W),P2.1.3 P (W),P2.1.4 P (W),P2.1.5 P (W),P2.1.6 P (W),P2.1.7 P (W),P2.1.8 P (W),P2.1.9 P (W),P2.1.10 P (W),P2.1.11 P (W),P2.1.12 P (W),P2.1.13 P (W),P2.1.14 P (W),P2.1.15 P (W),P2.1.16 P (W),P2.2.1 P (W),P2.2.2 P (W),P2.2.3 P (W),P2.2.4 P (W),P2.2.5 P (W),P2.2.6 P (W),P2.2.7 P (W),P2.2.8 P (W),P2.2.9 P (W),P2.2.10 P (W),P2.2.11 P (W),P2.2.12 P (W),P2.2.13 P (W),P2.2.14 P (W),P2.2.15 P (W),P2.2.16 P (W),P2.3.1 P (W),P2.3.2 P (W),P2.3.3 P (W),P2.3.4 P (W),P2.3.5 P (W),P2.3.6 P (W),P2.3.7 P (W),P2.3.8 P (W),P2.3.9 P (W),P2.3.10 P (W),P2.3.11 P (W),P2.3.12 P (W),P2.3.13 P (W),P2.3.14 P (W),P2.3.15 P (W),P2.3.16 P (W)
0,2021-12-02,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-12-02,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-12-02,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-12-02,06:45:00,1.1508,1.0828,0.2418086956521739,0.0,8.4375,0.0,0.0,3.8594,2.2621,6.5211,6.79105,2.6992,1.125,2.1234,0.0,8.1406,2.0711,0.0,4.7168,0.0,8.2672,6.6406,1.47236,0.7328,2.356,5.6836,3.2938,10.0391,4.9102,5.0156,0.0,2.25,0.0,3.6063,2.3344,3.703125,5.2305,3.1031500000000003,4.9461,6.1227,6.4414,3.8203,2.8375,7.24645,1.0852,14.01915,8.0289,9.354700000000001
4,2021-12-02,07:00:00,9.19725,9.842166666666666,11.78905,4.086966666666666,18.571866666666665,15.403133333333335,17.3625,9.704166666666666,12.4633,13.31915,16.3121,11.879433333333333,7.051066666666666,9.956249999999999,4.77815,16.801833333333335,13.696866666666667,11.190366666666668,12.93675,14.5784,15.886125,15.671874999999998,15.803133333333333,11.364075,15.755849999999999,14.05275,13.676566666666666,19.801,12.610133333333332,12.719533333333333,12.885399999999999,11.095066666666668,10.5629,16.20573333333333,16.4062,15.380733333333334,11.200800000000001,12.889050000000001,16.618233333333333,14.209633333333334,13.291400000000001,18.3758,10.806625,16.0785,8.799999999999999,24.392200000000003,13.4824,16.1289
5,2021-12-02,07:15:00,24.025399999999998,23.47775,23.036199999999997,16.4193,37.85315,30.74805,32.282833333333336,23.015366666666665,24.030966666666668,30.79335,32.474599999999995,29.27183333333333,21.859133333333332,23.655733333333334,17.0203,33.692025,29.23635,26.9349,27.975800000000003,33.266799999999996,31.58865,34.76513333333333,29.3703,27.005466666666667,30.824966666666665,29.155074999999997,27.334400000000002,33.61796666666667,24.40233333333333,25.9268,26.117966666666664,25.48675,26.876299999999997,31.397399999999994,25.416133333333335,32.102866666666664,31.0535,28.121066666666664,28.2469,29.899766666666665,31.5789,27.379433333333335,29.621633333333335,27.8146,24.410933333333332,38.1562,32.6242,33.81093333333333
6,2021-12-02,07:30:00,39.9766,35.67343333333333,38.7328,29.7457,48.78176666666667,42.90493333333333,46.474733333333326,37.74583333333333,37.71066666666667,47.843925000000006,41.42895,41.87996666666666,40.15115,37.71196666666667,30.5896,47.86953333333333,43.03853333333333,39.42293333333333,43.7795,47.6875,42.1934,48.93383333333333,43.233866666666664,43.784866666666666,46.483066666666666,44.2797,44.785666666666664,50.40936666666667,38.222674999999995,44.177099999999996,41.37213333333333,44.313875,40.0008,46.996100000000006,40.24793333333333,45.919000000000004,45.543350000000004,39.677350000000004,48.6492,45.72710000000001,44.3496,45.50183333333333,42.275400000000005,43.4965,35.21015,52.65837500000001,44.33306666666666,47.9316
7,2021-12-02,07:45:00,54.91643333333334,53.43126666666666,58.9127,48.709900000000005,69.5724,62.75806666666667,68.32656666666666,61.432599999999994,57.4315,69.8039,62.65366666666666,60.51746666666667,60.955733333333335,57.614066666666666,50.168733333333336,67.14845,63.4974,64.118,66.24260000000001,81.3492,70.70209999999999,70.87889999999999,63.92346666666666,68.87385,72.99923333333334,69.224625,65.22136666666667,73.26456666666667,58.9051,66.33985,70.367375,67.52345,63.022933333333334,68.76666666666667,65.36135,71.66226666666667,66.78593333333333,66.572275,69.6498,70.08023333333334,63.912233333333326,71.561925,62.34685,65.20883333333335,59.55286666666666,76.50784999999999,72.29515,72.536325
8,2021-12-02,08:00:00,73.92654999999999,81.12032500000001,84.3664,73.13486666666667,98.51955000000001,84.91693333333332,89.89845,90.7242,79.7276,89.77893333333334,82.8352,84.11276666666667,84.6927,81.05416666666666,69.6879,86.96795,94.09609999999999,93.8039,92.40623333333333,103.28073333333333,95.49323333333332,94.4565,93.3513,89.68336666666666,99.592575,99.07499999999999,91.6617,101.10993333333333,79.9242,94.37537499999999,96.8781,96.46693333333333,88.17150000000001,97.11876666666667,90.7242,93.86015,92.18253333333332,88.8332,101.3469,93.83566666666667,90.61846666666668,102.5062,84.8957,95.43619999999999,86.93696666666666,106.37110000000001,97.8203,96.68245
9,2021-12-02,08:15:00,108.02553333333333,116.31565,109.85544999999999,102.95037499999998,117.4862,118.18475000000001,118.21600000000001,114.62615,109.44846666666666,119.64063333333333,114.22695,110.0531,109.89295,112.07815,102.55106666666667,115.586725,118.9699,136.51149999999998,127.3117,127.22425,122.6203,121.48044999999999,131.5078,132.91506666666666,0.0,124.15496666666667,122.41093333333333,141.392175,104.2242,128.8414,125.45706666666666,124.6937,124.38073333333334,142.67476666666667,128.27656666666667,126.40705,135.27185,123.916,123.03023333333334,131.16406666666668,114.52029999999999,122.2448,123.59375,131.8551,128.162,134.83100000000002,124.49006666666666,133.53176666666667
10,2021-12-02,08:30:00,166.91563333333332,163.92245,170.8438,167.57895000000002,178.57503333333332,175.55470000000003,165.41485,174.9505,165.8802,184.888,173.58985,181.9578,152.16174999999998,174.4332,156.47136666666668,178.04025000000001,191.81055,208.9258,202.43125,190.9422,209.48205000000002,203.3828,215.99246666666667,210.8828,212.21094999999997,211.00936666666666,207.55180000000004,220.97225,162.47133333333335,194.5495,200.1354,200.1629,201.95313333333334,211.7656,204.97225,207.4707,166.5,203.87943333333337,207.62136666666666,209.38145,199.9688,209.48084999999998,195.63595,206.1458,201.8203,215.46903333333333,200.93555,220.33165000000002
11,2021-12-02,08:45:00,168.34455,172.82815,175.94476666666665,165.3594,179.35936666666666,179.75493333333335,191.34294999999997,171.90412500000002,170.01485000000002,176.52710000000002,185.3495,179.02993333333333,176.81876666666665,174.50053333333335,150.28475,173.58176666666668,198.945325,212.7578,205.8302,216.3679666666667,207.68439999999998,210.87396666666666,207.218,195.4172,210.75,211.92145,203.50390000000002,221.9168,171.25963333333334,205.8938,204.38880000000003,207.00155,192.76743333333332,203.819,189.34143333333336,205.356,197.09725,198.00363333333334,212.29604999999998,197.09529999999998,200.274225,187.30079999999998,197.43107500000002,197.00676666666666,204.2237,215.2646,210.86746666666667,203.584
12,2021-12-02,09:00:00,150.56835,147.487725,145.80780000000001,136.8021,167.19925,155.19844999999998,162.65313333333336,157.343,155.61276666666666,161.3168,158.29215,158.38543333333334,144.79999999999998,149.0738,138.64713333333333,155.14845,164.59846666666667,164.0335666666667,163.07293333333334,163.6945,166.81955,166.50313333333332,168.85565,161.66383333333332,168.14739999999998,165.63253333333333,163.5773333333333,182.10003333333336,138.20183333333333,164.6719,162.27446666666668,158.45860000000002,156.07006666666666,164.71693333333334,162.0539,158.3438,165.88945,154.21223333333333,162.7825333333333,166.30315000000002,164.6168,168.38864999999998,158.52965,169.64453333333333,153.125,174.59013333333334,170.90665,167.8776
13,2021-12-02,09:15:00,178.81445,190.75336666666666,171.12550000000002,165.7206,196.73543333333336,180.08333333333334,194.42149999999998,171.4453,193.20206666666664,183.57293333333334,195.78125,180.71720000000002,179.94375000000002,179.31616666666665,166.26250000000002,185.89415000000002,201.72930000000002,187.5646,186.83436666666668,201.2629,207.65255000000002,202.96616666666668,196.6203,191.90545,202.7328,189.25126666666665,196.72993333333332,212.0086,174.98253333333332,202.9805,196.56173333333334,202.10155,197.0453,195.9305,189.21640000000002,202.92849999999999,213.36923333333334,183.50390000000002,198.13436666666666,207.73125,190.62813333333335,209.20625,198.26143333333334,210.04013333333333,197.03242500000002,220.7682,211.6867333333333,198.25130000000001
14,2021-12-02,09:30:00,229.16287499999999,229.53244999999998,228.332025,205.71325000000002,245.25936666666666,238.803325,240.77343333333337,229.0898666666667,233.01565,238.29583333333335,237.3797,237.59350000000003,236.38123333333337,228.35546666666667,217.67500000000004,220.74335,254.61066666666667,248.94583333333333,253.30780000000001,257.37775,265.7737,252.7315,253.26433333333333,243.54139999999998,254.40625,256.784,255.73023333333333,269.13394999999997,208.5008,257.37656666666663,253.79845,251.9112,257.23985,264.2598,254.02305,249.04503333333332,269.0677,244.93906666666666,251.68383333333335,259.1164,253.93230000000003,264.3039,246.916,269.0414,260.6286666666667,261.1266,258.06759999999997,260.95363333333336
15,2021-12-02,09:45:00,236.1862,238.31146666666666,232.6422,225.332625,260.56303333333335,242.60354999999998,255.1488,246.5974,241.5,257.33164999999997,254.53105,244.34765,256.1289,239.02855,224.67425,242.8255333333333,256.5161333333333,264.8435,266.9824,266.5297,281.75,272.01175,265.524,258.3221333333334,262.39765,262.37030000000004,265.7812,279.72293333333334,219.8880333333333,266.0708333333333,265.5349,264.5328333333334,258.1166666666667,264.1195,257.78596666666664,261.6383,262.57345,256.9148666666666,268.91095,270.2390666666667,274.14300000000003,275.613,262.85235,268.9042,254.10000000000002,281.20975,271.18983333333335,281.70705
