,Data,Hora,OP1.1.1 I (A),OP1.1.2 I (A),OP1.1.3 I (A),OP1.1.4 I (A),OP1.1.5 I (A),OP1.1.6 I (A),OP1.1.7 I (A),OP1.1.8 I (A),OP1.1.9 I (A),OP1.1.10 I (A),OP1.1.11 I (A),OP1.1.12 I (A),OP1.1.13 I (A),OP1.1.14 I (A),OP1.1.15 I (A),OP1.1.16 I (A),OP1.2.1 I (A),OP1.2.2 I (A),OP1.2.3 I (A),OP1.2.4 I (A),OP1.2.5 I (A),OP1.2.6 I (A),OP1.2.7 I (A),OP1.2.8 I (A),OP1.2.9 I (A),OP1.2.10 I (A),OP1.2.11 I (A),OP1.2.12 I (A),OP1.2.13 I (A),OP1.2.14 I (A),OP1.2.15 I (A),OP1.2.16 I (A),OP1.3.1 I (A),OP1.3.2 I (A),OP1.3.3 I (A),OP1.3.4 I (A),OP1.3.5 I (A),OP1.3.6 I (A),OP1.3.7 I (A),OP1.3.8 I (A),OP1.3.9 I (A),OP1.3.10 I (A),OP1.3.11 I (A),OP1.3.12 I (A),OP1.3.13 I (A),OP1.3.14 I (A),OP1.3.15 I (A),OP1.3.16 I (A)
0,2021-06-17,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-17,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014100000000000001,0.0,0.0,0.0,0.0,0.0
2,2021-06-17,06:30:00,0.025,0.0938,0.0063,0.075,0.05,0.0020952380952380953,0.075,0.0,0.0,0.1375,0.0281,0.1375,0.075,0.0094,0.0,0.0,0.0688,0.075,0.0,0.0,0.01062,0.0,0.00168,0.0,0.00030000000000000003,0.10253999999999999,0.1,0.0,0.0688,0.075,0.0,0.1063,0.0,0.0813,0.0125,0.0,0.0125,0.0,0.0,0.075,0.0,0.0375,0.007584210526315791,0.0,0.0,0.1063,0.125,0.0
3,2021-06-17,06:45:00,0.05625,0.12916666666666668,0.056266666666666666,0.1469,0.09376666666666666,0.10626666666666668,0.08333333333333333,0.05000000000000001,0.1578,0.15623333333333334,0.12713333333333335,0.1812666666666667,0.14170000000000002,0.10315,0.0781,0.075,0.14166666666666666,0.1,0.07970000000000001,0.075,0.10210000000000001,0.0521,0.09999999999999999,0.008366666666666666,0.1063,0.19375,0.15,0.0844,0.09376666666666666,0.12083333333333335,0.025,0.12083333333333335,0.0172,0.0875,0.06046666666666667,0.12293333333333334,0.0406,0.18125000000000002,0.0396,0.13333333333333333,0.041666666666666664,0.11873333333333334,0.08543333333333332,0.17659999999999998,0.04376666666666667,0.16876666666666665,0.15416666666666667,0.0625
4,2021-06-17,07:00:00,0.22293333333333334,0.3354333333333333,0.3438,0.3312,0.31043333333333334,0.25315,0.28540000000000004,0.32815,0.3521,0.29064999999999996,0.30310000000000004,0.3666666666666667,0.3063,0.2437666666666667,0.2667,0.26565,0.29064999999999996,0.27190000000000003,0.2813,0.24065,0.2187,0.1875,0.3021,0.1729333333333333,0.3146,0.41043333333333337,0.31456666666666666,0.28905000000000003,0.30833333333333335,0.2521,0.12815,0.32083333333333336,0.20210000000000003,0.2937666666666667,0.20005,0.33130000000000004,0.198475,0.38434999999999997,0.2000333333333333,0.32503333333333334,0.2479,0.3271,0.2187,0.36255,0.21459999999999999,0.23750000000000002,0.3,0.3104
5,2021-06-17,07:15:00,0.365625,0.4437333333333333,0.4,0.46410000000000007,0.43333333333333335,0.426575,0.4250333333333334,0.3688,0.46456666666666663,0.43435,0.4083666666666666,0.4520666666666666,0.4234,0.3541666666666667,0.35005,0.35314999999999996,0.3937333333333333,0.4145666666666667,0.326575,0.34375,0.4062666666666666,0.31565,0.37706666666666666,0.27815,0.3771,0.5020666666666667,0.3625,0.41039999999999993,0.37185,0.3125,0.19793333333333332,0.4145666666666667,0.34065,0.41873333333333335,0.345325,0.4313,0.3958333333333333,0.5208666666666667,0.3646,0.4594,0.34065,0.45626666666666665,0.375,0.55,0.33435,0.3938,0.3563,0.3667
6,2021-06-17,07:30:00,0.4625000000000001,0.5562666666666667,0.4499666666666666,0.5270666666666667,0.4938,0.51875,0.50005,0.43122499999999997,0.5187666666666667,0.49375,0.45836666666666664,0.5042000000000001,0.49065000000000003,0.42706666666666665,0.3729,0.4375,0.47345,0.50315,0.4229,0.3833666666666667,0.4656,0.3937333333333333,0.4406,0.3333333333333333,0.4541666666666666,0.5625,0.406275,0.46875,0.44847499999999996,0.3521,0.23753333333333335,0.4771,0.3958,0.5083666666666667,0.4813,0.525,0.45625,0.5854333333333334,0.4375,0.5,0.3875,0.49583333333333335,0.4062333333333334,0.5958333333333333,0.407825,0.39065,0.3917,0.44376666666666664
7,2021-06-17,07:45:00,1.0813,1.24375,0.9833666666666666,1.2979666666666667,1.13595,0.8937666666666667,1.2646333333333335,1.0563,1.1104666666666667,0.8718999999999999,0.9604333333333334,1.2812,1.06095,0.81565,0.8250500000000001,1.1854333333333333,0.9895999999999999,0.5813,0.9375333333333334,1.06565,0.9458333333333334,0.9021,0.839075,1.05315,0.9688000000000001,0.6667,0.5083666666666667,0.8000499999999999,1.11255,0.41559999999999997,0.3125,0.85935,1.3562666666666667,1.2833666666666668,1.01255,0.9354333333333334,1.2604333333333333,1.6313,1.2515749999999999,1.2521333333333333,1.15625,0.8312666666666667,0.5063,1.4062666666666666,1.2417,0.5000333333333333,0.4666666666666666,0.9813000000000001
8,2021-06-17,08:00:00,1.9265750000000001,2.06875,2.006266666666667,2.2396333333333334,2.1854333333333336,2.0875000000000004,2.1646,2.15,1.8437999999999999,1.66255,1.6646,1.9062999999999999,1.8103999999999998,1.4271,1.4937333333333334,1.66875,1.8094000000000001,1.6375,1.82505,1.5344000000000002,1.6125,1.6687666666666665,1.5718999999999999,1.4854333333333332,1.9187500000000002,0.7719,0.6229,1.6671999999999998,1.6438,0.48439999999999994,0.3656,1.8313,1.8937499999999998,2.2125,2.0875000000000004,2.01565,1.8813,2.325,2.13125,2.1937666666666664,2.0719,0.0,0.5594,2.279166666666667,2.0125333333333333,0.6083666666666666,0.5344,1.8833666666666666
9,2021-06-17,08:15:00,2.0916666666666663,2.2766,2.4208333333333334,2.660433333333333,2.7229333333333336,2.035433333333333,2.5375,2.3020666666666667,1.6708333333333332,1.846875,2.1375333333333333,1.7333666666666667,1.8333666666666666,1.9297,2.091666666666667,1.932825,2.14065,1.64065,2.0469,1.760975,1.6354333333333333,1.6666666666666667,1.7708333333333333,1.7958666666666667,1.9124999999999999,1.0718999999999999,0.6771333333333334,1.8500333333333334,1.9791666666666667,0.5875,0.37815,2.1083333333333334,2.35,2.6125333333333334,2.2344,2.4250333333333334,2.0333666666666668,2.2219,2.158333333333333,2.664633333333333,2.168766666666667,2.4208333333333334,0.7521,2.7229333333333336,2.1125333333333334,0.6542,0.5771000000000001,2.375
10,2021-06-17,08:30:00,1.4656500000000001,1.6542000000000001,1.4125,1.5521333333333331,1.3875333333333335,2.070866666666667,1.6250333333333333,1.2979333333333334,1.7458333333333336,1.725,2.20315,1.4688,1.5208666666666666,1.6531500000000001,1.45315,1.3271333333333333,2.2750333333333335,1.6333666666666666,1.6297000000000001,1.57505,1.2604333333333333,1.4938,1.325,1.21875,1.6083666666666667,1.4297,1.0219,1.3979,1.5667,0.8938,0.67815,1.3958333333333333,1.3729333333333333,1.4583333333333333,1.9391,1.4875333333333334,1.7718500000000001,1.495866666666667,1.3396333333333332,2.0094000000000003,1.4062999999999999,1.3812666666666666,1.0438,1.4813,1.4417,1.0250000000000001,0.9083333333333333,1.8
11,2021-06-17,08:45:00,1.4791666666666667,1.7833666666666668,1.7750333333333332,2.4271333333333334,2.66565,2.4125333333333336,2.617225,1.7688,1.625,2.6656500000000003,1.55315,1.876575,2.2094,2.3437666666666668,1.8219,2.64375,1.4812666666666665,1.5958333333333332,1.7479000000000002,1.65625,2.5271000000000003,1.5458666666666667,1.4417,1.38755,1.5750000000000002,1.86875,1.1729,2.164633333333333,1.8125,1.0083666666666666,0.7500333333333332,2.835433333333333,1.3406500000000001,1.8145999999999998,2.1146333333333334,2.85005,1.9166666666666667,4.2187,1.7479333333333333,2.0417,2.95625,2.591666666666667,1.27345,2.2020666666666666,2.2417,1.1625,1.025,1.6604333333333334
