,Data,Hora,P2.1.1 P (W),P2.1.2 P (W),P2.1.3 P (W),P2.1.4 P (W),P2.1.5 P (W),P2.1.6 P (W),P2.1.7 P (W),P2.1.8 P (W),P2.1.9 P (W),P2.1.10 P (W),P2.1.11 P (W),P2.1.12 P (W),P2.1.13 P (W),P2.1.14 P (W),P2.1.15 P (W),P2.1.16 P (W),P2.2.1 P (W),P2.2.2 P (W),P2.2.3 P (W),P2.2.4 P (W),P2.2.5 P (W),P2.2.6 P (W),P2.2.7 P (W),P2.2.8 P (W),P2.2.9 P (W),P2.2.10 P (W),P2.2.11 P (W),P2.2.12 P (W),P2.2.13 P (W),P2.2.14 P (W),P2.2.15 P (W),P2.2.16 P (W),P2.3.1 P (W),P2.3.2 P (W),P2.3.3 P (W),P2.3.4 P (W),P2.3.5 P (W),P2.3.6 P (W),P2.3.7 P (W),P2.3.8 P (W),P2.3.9 P (W),P2.3.10 P (W),P2.3.11 P (W),P2.3.12 P (W),P2.3.13 P (W),P2.3.14 P (W),P2.3.15 P (W),P2.3.16 P (W)
0,2021-02-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-05,06:15:00,0.975,0.0,0.6661214285714286,0.0,6.5531500000000005,3.8594,8.15545,2.9438,1.8773499999999999,5.4141,5.784400000000001,2.7797,1.0805,1.1883,0.0,6.475,1.3969,1.46485,3.21565,6.69375,6.9328,6.082,1.576128571428571,1.6875,3.1022571428571433,2.4328,3.3375,9.55115,3.4219,5.4887,0.25283636363636364,4.102633333333333,1.4875,6.6402,2.28985,4.034728571428571,5.1676,1.99685,3.4289,5.6484,5.0,4.4771,1.2938,4.4969,2.3625,11.08005,4.800050000000001,7.63205
2,2021-02-05,06:30:00,4.067433333333334,5.20115,8.251033333333334,2.970333333333333,15.627333333333334,9.119,15.518233333333333,8.024025,8.5664,16.577350000000003,13.594266666666668,5.56365,2.253666666666667,5.414675,4.7016,10.523666666666665,8.928133333333333,9.2466,9.302066666666667,11.272633333333332,9.134575,9.916666666666666,6.019550000000001,5.664333333333334,11.144,11.2285,8.59845,15.2336,8.6682,8.822133333333333,6.55035,9.416,5.43905,11.247449999999999,5.6008000000000004,6.1008,13.69375,6.311966666666667,8.601833333333333,10.411466666666668,11.158333333333333,10.551833333333333,5.497275,9.926066666666665,4.618200000000001,15.6763,8.4047,13.5328
3,2021-02-05,06:45:00,17.61525,19.4966,20.4466,14.3698,30.857033333333334,21.3227,26.896900000000002,17.90195,19.863,26.593733333333333,27.007566666666662,21.9125,15.197666666666668,20.18466666666667,12.83945,23.926575,22.468,22.33785,22.238566666666667,22.878133333333334,22.6445,23.113566666666667,22.9716,16.224733333333333,23.775000000000002,21.8344,23.95545,28.6091,18.74976666666667,20.987900000000003,19.10175,20.556533333333334,19.4344,24.691933333333335,17.76135,21.1651,23.638800000000003,17.760933333333334,20.48515,22.658549999999998,23.401300000000003,24.18985,18.64636666666667,21.980999999999998,17.75665,29.8469,23.29583333333333,24.16173333333333
4,2021-02-05,07:00:00,36.8242,40.42680000000001,38.078500000000005,30.6969,49.74196666666668,41.349425,47.85210000000001,36.579875,39.0831,47.58906666666667,47.0781,36.77345,33.09785,41.0685,31.755466666666667,44.00833333333333,40.077725,39.46666666666667,47.0812,38.967200000000005,45.4637,41.484750000000005,40.72343333333333,34.23165,39.66015,42.5279,39.20756666666667,49.50626666666667,33.352866666666664,38.465425,34.5883,37.2552,39.1216,42.9516,30.884366666666665,34.625,38.0871,36.195033333333335,37.444125,40.178925,40.534400000000005,45.585433333333334,44.7371,40.78803333333334,38.06483333333333,47.06043333333333,36.79375,44.43283333333333
5,2021-02-05,07:15:00,42.9461,40.5234,41.5051,38.259775000000005,56.58825,46.906499999999994,50.80233333333334,45.9457,45.5273,49.5146,49.33125,46.29583333333333,39.76773333333333,44.10975,33.085433333333334,49.420566666666666,45.116,44.5388,44.63165,48.424733333333336,46.89105,47.9646,42.47225,40.041133333333335,48.969533333333324,46.269949999999994,38.3625,53.49870000000001,40.0957,44.76043333333333,46.957033333333335,45.634899999999995,43.68883333333334,52.1199,44.342575000000004,47.80936666666667,53.1266,42.65705,42.47293333333334,45.3151,48.7666,49.515633333333334,42.565650000000005,45.0414,48.8984,54.587766666666674,44.2766,51.6797
6,2021-02-05,07:30:00,38.8031,37.65023333333334,37.369233333333334,31.412233333333333,47.6625,44.08646666666667,46.94556666666667,38.2203,38.3104,43.89713333333333,45.4055,42.697399999999995,32.22553333333334,39.2457,27.28515,42.50195,39.33123333333333,39.768,43.3711,43.69766666666667,40.016000000000005,43.5156,41.79586666666667,36.14476666666667,43.0336,41.91846666666667,40.4271,46.91226666666666,35.791799999999995,41.31223333333333,37.703950000000006,39.650999999999996,38.1051,43.775,37.92476666666666,44.3949,39.878400000000006,37.18383333333333,41.868,47.2547,43.0505,45.2349,36.09725,40.64793333333333,38.5416,47.637100000000004,42.84246666666667,45.53436666666666
7,2021-02-05,07:45:00,56.9289,57.202866666666665,58.16055,51.341049999999996,67.59583333333332,63.4375,66.72345,62.7859,60.09793333333334,66.56043333333332,61.58646666666667,60.8711,53.26976666666667,52.867700000000006,48.05676666666667,61.3801,59.9664,56.6137,61.24793333333333,66.06055,60.209775,65.41226666666667,59.034,60.78675,63.568,58.67343333333333,63.85549999999999,70.95783333333333,51.4099,62.4508,54.60040000000001,61.699250000000006,60.5534,69.75,56.568466666666666,60.08853333333334,64.87106666666666,58.738033333333334,61.2953,64.84323333333333,63.9099,65.70235,55.94326666666666,65.193,61.357,67.22695,62.8396,66.07553333333334
8,2021-02-05,08:00:00,67.0535,67.1633,64.87943333333334,58.8487,80.69923333333334,78.55115,83.5656,67.58770000000001,68.97460000000001,74.08749999999999,67.49143333333332,61.4824,59.631249999999994,65.342,55.547133333333335,71.31953333333333,69.92660000000001,68.02603333333333,71.85493333333334,74.6078,73.5849,74.33726666666666,72.29533333333335,68.63073333333334,74.6078,70.87887500000001,65.32709999999999,78.39243333333333,56.78673333333333,74.1426,66.3086,61.7094,65.39323333333333,64.44843333333333,67.82499999999999,69.7435,71.502,62.833600000000004,71.5227,72.74605,71.57576666666667,73.01485,59.8969,69.240025,65.88306666666666,77.45195000000001,73.05076666666668,75.36483333333332
9,2021-02-05,08:15:00,64.80363333333334,68.2609,51.806000000000004,55.842600000000004,69.64116666666666,61.3422,52.9477,64.98830000000001,61.76835,58.673966666666665,66.80975,59.5208,62.80156666666667,57.96666666666667,46.89736666666667,53.822649999999996,54.066,61.0289,58.92993333333333,64.45309999999999,59.98749999999999,60.06895,57.45236666666667,54.884366666666665,55.7676,54.0215,61.498450000000005,69.53593333333333,46.02760000000001,59.36716666666666,52.918000000000006,61.7466,53.6484,53.3883,53.12446666666667,56.336999999999996,58.239850000000004,55.13356666666667,58.7836,55.987500000000004,57.4938,61.08903333333333,61.808225,61.59663333333333,58.7763,66.46143333333333,59.02576666666666,61.902866666666675
10,2021-02-05,08:30:00,71.14763333333333,59.79745,68.9383,51.6813,80.46873333333333,58.8516,78.5724,63.23555,62.046899999999994,70.72540000000001,77.52943333333333,81.86019999999999,65.7659,58.7461,55.918499999999995,77.49116666666667,66.39426666666667,71.42473333333334,68.25523333333332,90.9297,71.8242,80.8211,70.92655,65.9062,75.20936666666665,59.449999999999996,65.55623333333334,77.94765000000001,60.77213333333333,65.61353333333334,66.8969,64.65653333333334,64.8823,75.83229999999999,64.56746666666668,71.14973333333334,67.23984999999999,65.2297,55.40493333333333,69.1284,63.391400000000004,74.9901,57.3926,68.97240000000001,57.462500000000006,79.00416666666666,64.74583333333334,78.48723333333334
