,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.2 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-06-20,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-20,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1607142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.097222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.982142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6875,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.375,0.0,0.0
2,2021-06-20,06:30:00,43.5,0.0,48.5,36.25,33.75,42.0,0.0,0.0,1.0104166666666667,0.0,43.0,36.1875,37.25,0.0,25.5,43.6875,40.5,2.239864864864865,38.1875,46.5,0.0,42.0,20.5,8.125,13.875,36.25,24.25,35.625,63.8125,0.0,39.125,0.0,85.0,28.796875,54.5,0.0,39.25,42.625,85.0,6.375,0.0,36.75,85.0,9.210227272727273,30.375,0.0,66.21875,0.0,0.0,44.25,0.0,37.1875,75.375,0.0,2.298780487804878,42.09375,0.0,71.375,35.416666666666664,56.0,85.0,85.0,41.375,30.25,36.8125,0.0,41.17307692307692,41.0,0.0,0.0,0.0,0.0,43.875,28.5,0.0,46.25,44.0,15.7734375,29.5,0.0,45.0,62.25,57.875,0.0,36.625,0.0,0.0,0.0,0.0,0.0,0.0,34.375,71.46875,21.515625,0.0,0.0,0.0,68.1875,0.0,28.5,54.916666666666664,42.375,0.0,66.71875,0.0,0.0,0.0,0.0,39.59375,78.75,35.75,0.0,0.0,0.0,0.0,35.375,70.625,28.125,0.0,7.704861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,44.166666666666664,85.0,58.333333333333336,35.625,0.0,0.0,0.0,0.0,8.155303030303031,37.166666666666664,0.0,35.125,0.0,56.5,0.0,31.25,43.875,22.75,40.0,85.0,57.875,37.625,43.625,37.875,85.0,0.0,81.875,0.0,0.0,32.625,20.636363636363637,37.236111111111114,0.0,22.420454545454547,2.6339285714285716,85.0,0.0,0.0,0.0,0.0,0.0,0.0,7.609848484848484,0.0,15.75,0.0,0.0,51.5,58.0,0.0,33.541666666666664,0.0,38.30555555555556,35.34375,0.0,0.0
3,2021-06-20,06:45:00,39.5625,34.0625,35.8125,36.708333333333336,39.46875,39.125,34.0,34.125,31.125,32.416666666666664,36.041666666666664,32.125,34.625,31.083333333333332,18.125,38.125,43.291666666666664,41.875,42.625,44.125,42.083333333333336,55.375,24.666666666666668,27.0,30.916666666666668,36.1875,38.0,37.1875,41.958333333333336,38.625,39.375,37.791666666666664,40.0,41.583333333333336,40.25,34.666666666666664,34.791666666666664,36.6875,36.46875,38.9375,37.333333333333336,36.041666666666664,40.791666666666664,37.4375,37.125,40.625,33.916666666666664,36.1875,39.0625,39.333333333333336,38.958333333333336,36.5,35.5625,31.25,37.75,35.625,38.6875,36.375,37.25,35.9375,34.916666666666664,34.625,33.9375,35.208333333333336,37.958333333333336,33.875,29.75,34.0,39.708333333333336,38.25,36.625,42.041666666666664,0.0,38.5,38.166666666666664,43.9375,43.0625,44.75,43.3125,45.791666666666664,44.708333333333336,41.041666666666664,45.5625,44.875,36.6875,44.21875,34.3125,35.125,36.5,35.958333333333336,36.291666666666664,39.0,38.708333333333336,36.875,36.083333333333336,37.958333333333336,39.625,38.4375,36.59375,35.5,37.9375,38.375,40.541666666666664,32.875,37.8125,29.875,37.458333333333336,34.125,36.5,36.083333333333336,30.5,19.125,37.4375,37.583333333333336,32.9375,31.375,36.75,36.375,37.1875,35.125,37.46875,39.458333333333336,41.0,41.5,36.21875,36.625,43.416666666666664,43.75,34.541666666666664,37.25,39.625,0.0,40.125,38.3125,40.583333333333336,33.625,32.791666666666664,34.041666666666664,38.75,35.083333333333336,36.416666666666664,36.916666666666664,40.0,35.625,40.416666666666664,35.958333333333336,39.541666666666664,37.375,37.416666666666664,36.083333333333336,36.90625,36.791666666666664,39.8125,36.28125,34.375,32.875,32.708333333333336,36.25,35.875,37.0,35.625,38.125,35.625,41.791666666666664,37.59375,42.916666666666664,43.083333333333336,41.625,41.78125,43.75,34.3125,34.083333333333336,38.0625,24.791666666666668,25.916666666666668,27.625,33.625,34.083333333333336,29.5,35.75,39.041666666666664,41.0625,40.5,40.333333333333336
4,2021-06-20,07:00:00,36.53125,37.083333333333336,36.458333333333336,37.375,37.375,37.09375,36.875,36.375,34.875,35.458333333333336,34.875,35.5625,32.84375,35.625,28.0,39.125,39.333333333333336,39.5,40.208333333333336,39.25,39.875,38.625,26.5,29.9375,32.625,35.166666666666664,37.25,35.0625,38.5,38.25,36.8125,37.375,38.666666666666664,39.458333333333336,38.625,37.9375,37.208333333333336,37.875,37.75,38.666666666666664,36.8125,36.1875,37.3125,38.458333333333336,37.875,38.458333333333336,36.625,38.375,37.875,38.166666666666664,37.75,36.3125,35.916666666666664,34.1875,36.4375,36.125,36.166666666666664,36.25,36.125,36.9375,37.4375,37.25,34.583333333333336,36.166666666666664,37.3125,36.5,32.1875,35.75,39.125,37.71875,39.083333333333336,39.4375,41.208333333333336,38.5,40.625,41.3125,40.75,42.0625,41.21875,42.0,42.375,43.5,43.6875,41.3125,42.3125,42.1875,35.083333333333336,36.125,36.75,36.291666666666664,35.0,37.916666666666664,37.9375,38.1875,36.34375,36.71875,38.25,37.791666666666664,36.0,34.3125,37.25,38.34375,37.416666666666664,35.03125,37.59375,36.416666666666664,36.5,36.625,36.25,34.416666666666664,34.09375,29.4375,35.625,36.666666666666664,35.916666666666664,35.208333333333336,35.75,36.5,36.8125,36.84375,36.541666666666664,36.84375,37.666666666666664,37.5,38.6875,36.4375,38.5,39.583333333333336,37.5625,36.46875,0.0,37.375,37.666666666666664,36.5,0.0,35.71875,36.875,37.375,37.8125,37.25,37.03125,37.25,36.84375,37.0,37.625,37.666666666666664,37.375,37.0,37.1875,36.125,37.4375,36.041666666666664,37.708333333333336,36.6875,33.666666666666664,35.708333333333336,35.125,37.916666666666664,36.75,36.0,36.4375,36.666666666666664,36.25,42.291666666666664,40.0625,41.25,41.375,41.1875,40.583333333333336,41.4375,36.25,36.875,37.0,29.875,27.416666666666668,31.0625,32.875,34.9375,31.5,34.6875,37.9375,39.4375,37.5625,37.125
5,2021-06-20,07:15:00,37.4375,37.125,37.916666666666664,37.458333333333336,37.5,37.5,36.916666666666664,36.333333333333336,36.625,35.708333333333336,34.75,34.09375,33.791666666666664,33.6875,32.75,37.6875,37.8125,37.5,38.541666666666664,38.53125,39.0,38.625,27.0,29.708333333333332,32.875,35.125,37.125,36.5,38.75,37.666666666666664,36.75,38.0,38.875,39.75,39.083333333333336,38.0,36.625,38.291666666666664,38.375,39.0,36.958333333333336,37.041666666666664,39.0,38.625,37.125,38.416666666666664,37.9375,37.9375,37.34375,37.75,36.84375,37.0,36.333333333333336,34.083333333333336,36.583333333333336,35.8125,36.3125,35.21875,36.791666666666664,37.5,37.333333333333336,36.9375,34.5625,36.625,37.833333333333336,37.125,32.8125,36.125,36.875,38.5625,38.708333333333336,40.083333333333336,41.3125,39.125,39.875,41.333333333333336,40.25,41.625,41.416666666666664,41.333333333333336,43.0,43.875,43.53125,42.0625,42.541666666666664,42.3125,35.5,36.041666666666664,36.4375,36.125,34.8125,38.25,37.75,37.125,36.625,37.0,38.125,38.166666666666664,36.666666666666664,35.208333333333336,37.5,37.4375,37.208333333333336,34.375,37.0,37.0,36.75,37.25,35.541666666666664,34.0625,32.625,33.75,34.458333333333336,35.8125,34.666666666666664,34.5625,36.041666666666664,35.9375,37.1875,36.1875,38.3125,37.375,39.3125,38.75,38.625,37.125,40.083333333333336,40.4375,37.4375,36.791666666666664,37.375,37.375,37.375,36.75,37.666666666666664,35.6875,36.4375,37.375,36.5,36.916666666666664,36.5,37.458333333333336,37.541666666666664,36.5,38.458333333333336,37.875,37.84375,37.375,36.833333333333336,36.125,38.208333333333336,37.0,38.0,36.708333333333336,33.0,35.25,34.375,37.0,35.9375,35.875,36.0,37.3125,35.40625,41.041666666666664,39.75,40.375,41.1875,41.0,40.5,40.625,35.916666666666664,37.0,37.25,30.041666666666668,27.166666666666668,29.0,33.25,34.458333333333336,31.25,35.083333333333336,38.333333333333336,39.1875,38.9375,37.1875
6,2021-06-20,07:30:00,36.5625,37.125,36.4375,36.625,37.46875,37.25,36.75,36.09375,36.208333333333336,35.541666666666664,34.833333333333336,34.0,34.0,35.125,31.875,38.208333333333336,37.6875,38.416666666666664,38.875,39.666666666666664,39.375,39.833333333333336,24.6875,28.916666666666668,32.0625,35.375,35.8125,36.166666666666664,38.5625,38.1875,37.041666666666664,38.5,39.125,39.666666666666664,40.041666666666664,37.75,36.375,39.666666666666664,38.375,39.25,37.25,37.291666666666664,39.291666666666664,38.75,38.1875,38.0,38.333333333333336,37.958333333333336,38.4375,37.666666666666664,36.958333333333336,37.541666666666664,36.625,34.125,37.0,35.125,36.53125,34.1875,36.541666666666664,36.541666666666664,36.875,36.625,34.458333333333336,35.5,37.5,36.416666666666664,31.375,35.708333333333336,36.708333333333336,38.166666666666664,38.875,39.916666666666664,41.5625,39.208333333333336,39.625,41.6875,40.1875,41.833333333333336,41.3125,41.0,44.0625,44.458333333333336,44.541666666666664,42.21875,42.78125,42.5,35.3125,36.5,36.28125,36.125,34.916666666666664,37.916666666666664,38.125,37.25,36.75,36.9375,38.416666666666664,38.25,36.5,35.3125,37.375,37.625,37.458333333333336,34.6875,37.083333333333336,37.333333333333336,36.041666666666664,37.75,35.1875,34.625,32.78125,33.3125,33.833333333333336,34.8125,34.291666666666664,34.21875,34.708333333333336,35.75,35.958333333333336,37.166666666666664,37.96875,36.71875,39.958333333333336,39.46875,39.916666666666664,37.625,40.583333333333336,41.833333333333336,37.59375,37.041666666666664,37.75,37.8125,37.833333333333336,37.5,37.8125,36.25,36.5,38.041666666666664,37.291666666666664,37.291666666666664,37.333333333333336,37.166666666666664,37.625,36.65625,37.916666666666664,37.875,37.625,37.5,36.875,36.333333333333336,37.875,36.75,38.208333333333336,36.65625,33.4375,35.6875,35.28125,37.21875,36.208333333333336,35.8125,36.25,37.125,36.125,42.5,40.9375,41.6875,42.5,41.4375,41.791666666666664,42.25,35.3125,36.5625,37.083333333333336,29.541666666666668,26.916666666666668,28.458333333333332,32.0,33.166666666666664,30.4375,33.90625,38.625,39.75,38.65625,37.375
7,2021-06-20,07:45:00,34.625,34.59375,34.333333333333336,35.9375,36.0,36.21875,35.3125,35.8125,36.375,36.0,39.208333333333336,34.5,35.958333333333336,34.46875,34.25,40.5,40.0625,39.166666666666664,38.78125,38.5625,38.875,36.75,23.0,25.375,27.53125,31.791666666666668,33.208333333333336,32.5625,38.291666666666664,36.8125,36.375,36.625,38.708333333333336,41.791666666666664,40.166666666666664,39.125,37.666666666666664,40.0625,42.458333333333336,40.375,40.1875,42.0,39.958333333333336,42.958333333333336,38.291666666666664,40.166666666666664,38.875,40.0625,38.708333333333336,38.416666666666664,36.916666666666664,37.666666666666664,37.25,35.916666666666664,36.875,33.625,36.541666666666664,35.708333333333336,36.125,0.0,37.375,36.5,33.375,37.0,35.5,28.25,32.5625,36.25,36.666666666666664,38.5625,38.333333333333336,39.375,40.708333333333336,40.625,40.0625,41.583333333333336,40.333333333333336,41.9375,41.333333333333336,42.083333333333336,43.791666666666664,43.791666666666664,44.208333333333336,42.3125,42.625,42.666666666666664,35.625,36.25,36.375,36.125,35.25,37.5,38.0625,37.9375,36.375,36.8125,38.375,37.9375,37.03125,35.708333333333336,37.5,37.5,36.875,34.5625,37.6875,38.0625,36.125,37.125,35.5625,34.666666666666664,32.8125,33.375,34.0625,35.5625,33.625,34.25,34.8125,35.0,36.625,37.041666666666664,38.375,36.5,39.166666666666664,39.8125,39.5,37.1875,41.125,41.958333333333336,37.3125,36.8125,37.416666666666664,37.916666666666664,38.0,37.625,38.1875,36.125,37.5,38.53125,37.5,37.5,37.4375,35.208333333333336,36.0,35.083333333333336,35.666666666666664,36.625,36.0,37.125,35.625,31.8125,35.208333333333336,35.6875,36.541666666666664,36.958333333333336,37.583333333333336,37.708333333333336,37.5,39.875,37.333333333333336,40.875,41.666666666666664,37.5625,41.5,45.916666666666664,45.625,44.875,45.0625,43.0,43.208333333333336,49.9375,35.25,35.291666666666664,36.125,28.333333333333332,23.875,26.916666666666668,31.1875,32.0625,29.791666666666668,32.666666666666664,37.125,39.5,32.9375,32.8125
8,2021-06-20,08:00:00,34.541666666666664,29.25,28.625,35.625,36.8125,34.5,33.46875,36.6875,31.958333333333332,35.875,38.0625,34.5,38.09375,35.8125,33.0,51.208333333333336,45.125,42.3125,39.875,40.041666666666664,35.083333333333336,37.083333333333336,20.458333333333332,22.541666666666668,30.4375,32.125,30.25,30.166666666666668,37.75,0.0,36.5,35.09375,40.0625,41.458333333333336,44.458333333333336,39.875,41.583333333333336,40.9375,40.458333333333336,41.5625,39.875,40.90625,40.0,44.833333333333336,39.208333333333336,40.333333333333336,40.125,39.8125,38.9375,38.458333333333336,36.541666666666664,38.25,36.708333333333336,35.083333333333336,37.166666666666664,34.75,32.291666666666664,36.71875,37.25,37.40625,34.875,36.625,33.8125,37.0,32.78125,36.875,32.5,35.833333333333336,36.5,38.625,38.583333333333336,39.541666666666664,41.1875,39.708333333333336,40.25,41.0,40.25,41.84375,41.4375,41.5,43.958333333333336,44.916666666666664,44.375,42.375,43.125,43.375,35.666666666666664,36.5,36.4375,36.5,34.78125,37.625,37.8125,37.125,36.71875,36.75,38.25,38.041666666666664,36.375,35.875,37.375,37.791666666666664,36.791666666666664,36.3125,38.041666666666664,38.6875,39.0,37.5,35.0,34.1875,32.125,32.916666666666664,32.666666666666664,34.833333333333336,33.5,33.6875,35.166666666666664,35.583333333333336,36.541666666666664,36.958333333333336,37.375,37.416666666666664,40.1875,40.166666666666664,40.6875,38.416666666666664,42.125,43.8125,35.125,37.3125,39.0,38.458333333333336,40.5625,38.666666666666664,40.125,36.958333333333336,36.8125,40.5625,42.791666666666664,43.041666666666664,38.416666666666664,36.958333333333336,37.78125,36.916666666666664,38.458333333333336,37.583333333333336,38.375,37.5625,37.708333333333336,36.375,37.875,37.4375,38.3125,36.375,34.041666666666664,36.125,35.25,38.0,37.166666666666664,36.34375,36.75,36.958333333333336,36.0,48.166666666666664,49.25,48.083333333333336,44.791666666666664,42.8125,44.3125,49.78125,33.3125,35.21875,37.59375,28.958333333333332,23.583333333333332,22.583333333333332,28.125,32.125,25.791666666666668,28.583333333333332,35.6875,36.333333333333336,37.791666666666664,33.90625
9,2021-06-20,08:15:00,14.0,15.041666666666666,14.4375,11.541666666666666,17.3125,17.75,14.875,27.125,29.708333333333332,40.416666666666664,45.4375,47.541666666666664,47.458333333333336,46.666666666666664,46.458333333333336,59.0625,59.666666666666664,59.125,60.375,57.3125,58.1875,24.5625,10.625,10.916666666666666,13.125,17.25,15.333333333333334,14.958333333333334,21.75,17.458333333333332,18.416666666666668,18.833333333333332,19.4375,45.875,62.75,58.5,57.75,59.416666666666664,57.3125,62.3125,57.125,50.375,57.708333333333336,59.9375,41.875,42.3125,42.5,43.125,41.9375,41.5625,39.8125,42.708333333333336,43.25,35.0,36.375,16.5625,41.5,41.4375,41.541666666666664,42.083333333333336,37.791666666666664,33.5625,36.208333333333336,13.833333333333334,41.25,42.1875,32.1875,36.4375,36.458333333333336,38.0625,38.0,39.416666666666664,40.8125,38.625,39.958333333333336,40.75,40.125,40.75,41.375,44.875,48.083333333333336,47.5,47.5,45.333333333333336,43.291666666666664,42.9375,35.25,36.375,36.416666666666664,36.0625,34.625,37.791666666666664,37.40625,36.5,35.5625,36.5,37.75,37.5,36.583333333333336,34.666666666666664,37.5,37.75,37.1875,36.958333333333336,40.5625,42.291666666666664,40.3125,41.666666666666664,43.9375,38.25,33.708333333333336,34.3125,33.625,34.21875,33.791666666666664,33.03125,34.9375,35.5,36.583333333333336,36.666666666666664,37.833333333333336,37.3125,40.333333333333336,41.166666666666664,39.75,38.791666666666664,42.666666666666664,43.333333333333336,22.3125,42.541666666666664,52.75,53.458333333333336,53.34375,53.125,55.125,50.0625,51.15625,55.25,50.9375,52.0625,50.958333333333336,38.5625,39.375,38.958333333333336,39.875,38.75,38.4375,39.15625,39.4375,37.875,39.25,38.291666666666664,39.875,38.083333333333336,34.875,36.8125,36.53125,39.0625,38.25,36.875,37.458333333333336,23.958333333333332,37.708333333333336,69.1875,68.875,69.0,67.79166666666667,67.9375,68.25,70.5,22.625,45.4375,70.33333333333333,14.09375,10.375,10.875,14.458333333333334,15.59375,12.75,15.375,20.916666666666668,15.25,20.666666666666668,16.0
