,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.6 V (V),P3.4.7 V (V),P3.4.8 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.5 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.10 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.2 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.10 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.6.16 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.12 V (V),P3.8.13 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
0,2021-07-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-07-06,06:15:00,0.0,0.0,0.0,0.0,0.0,68.2109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.49305555555556,0.0,68.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3125,69.375,0.0,68.61184210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.50961538461539,0.0,0.0,0.0,65.1875,68.17708333333333,69.25,0.0,0.0,0.0,0.0,0.0,68.405,0.0,0.0,0.0,67.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.125,0.0,0.0,0.0
2,2021-07-06,06:30:00,51.375,0.0,0.0,66.125,73.75,71.94642857142857,63.0,0.0,0.0,67.0,63.0,0.0,60.75,62.6875,55.5,56.0,66.0,51.75,63.625,68.25,70.84166666666667,70.66666666666667,72.04464285714286,67.875,67.25,62.75,62.875,70.6875,68.79166666666667,62.625,50.875,61.75,54.25,65.125,61.625,68.0,71.65625,68.375,53.375,64.125,66.625,62.875,63.375,60.5,0.0,67.29166666666667,53.75,57.125,71.17708333333333,71.3125,63.75,71.03676470588235,60.4375,61.625,63.375,65.625,63.8125,67.8125,65.25,64.5,66.5,72.5625,69.25,71.95833333333333,68.9375,69.0,65.375,64.1875,61.625,60.125,56.0,60.25,68.59375,63.5,61.375,68.6875,63.0,66.25,69.4,71.0,62.8125,66.25,51.0,65.0,71.91071428571429,69.703125,62.625,0.0,52.125,57.75,62.5,63.125,65.25,56.5,62.625,71.34375,73.75,69.0625,65.625,70.68055555555556,70.04375,70.5,62.25,54.75,56.0,62.0,61.0,71.53977272727273,65.5,68.42857142857143,60.104166666666664,71.5875,64.75,67.125,59.5,62.4375,62.5,64.6875,61.375,67.25,66.75,64.625,69.29861111111111,70.63888888888889,61.625,62.875
3,2021-07-06,06:45:00,66.20833333333333,69.16666666666667,66.75,70.25,67.0625,67.66666666666667,70.6875,66.125,59.375,67.625,65.41666666666667,65.45833333333333,64.33333333333333,69.0625,60.708333333333336,63.666666666666664,67.1875,67.25,72.875,67.54166666666667,66.5625,66.6875,67.9375,66.16666666666667,63.541666666666664,67.15625,66.25,68.16666666666667,64.375,64.0,64.75,65.25,69.1875,63.5625,69.5,68.875,67.04166666666667,66.675,60.5625,65.5625,66.16666666666667,65.04166666666667,68.95833333333333,68.58333333333333,66.33333333333333,68.625,60.5,61.5,68.5,66.54166666666667,72.58333333333333,69.0,68.625,67.45833333333333,67.84375,66.8125,67.6875,67.20833333333333,71.09375,69.625,67.91666666666667,68.0,70.125,66.46875,68.91666666666667,67.5,67.79166666666667,70.54166666666667,69.79166666666667,66.29166666666667,67.6875,62.9375,65.0625,67.46875,61.625,70.20833333333333,67.70833333333333,67.54166666666667,66.4375,66.95833333333333,67.25,67.25,67.58333333333333,64.875,67.875,71.6875,66.375,66.9375,65.125,65.70833333333333,63.291666666666664,67.5,70.65625,69.5625,68.125,68.58333333333333,67.90625,68.75,66.0,70.875,69.9375,67.9375,67.25,65.0,64.125,68.70833333333333,68.33333333333333,66.1875,71.0625,69.58333333333333,56.8125,67.0,66.25,67.33333333333333,67.0,65.6875,67.41666666666667,68.3125,67.875,64.91666666666667,66.91666666666667,63.916666666666664,66.3125,67.0,65.20833333333333,64.375
4,2021-07-06,07:00:00,72.04166666666667,71.45833333333333,74.3125,74.3125,72.83333333333333,78.125,74.5,73.45833333333333,71.0625,72.5,71.3125,71.16666666666667,71.66666666666667,72.875,65.875,66.08333333333333,70.625,70.96875,76.20833333333333,75.66666666666667,72.58333333333333,73.25,73.0,72.28125,73.34375,71.5,71.75,72.5,71.91666666666667,71.5,67.20833333333333,70.0625,71.33333333333333,70.8125,72.25,75.40625,73.16666666666667,74.20833333333333,60.75,71.41666666666667,73.79166666666667,72.375,73.1875,74.125,73.875,73.25,66.79166666666667,65.25,77.0,74.5625,72.75,72.625,71.84375,75.875,72.4375,72.33333333333333,73.41666666666667,73.875,73.25,74.5,72.0,73.25,72.1875,73.0625,72.5625,72.75,71.96875,72.3125,71.5,71.66666666666667,72.29166666666667,69.75,71.25,73.375,71.0,71.9375,71.875,70.8125,71.8125,72.54166666666667,71.0,73.33333333333333,72.0,71.875,73.0625,72.91666666666667,73.95833333333333,70.33333333333333,73.20833333333333,72.41666666666667,72.20833333333333,72.875,72.91666666666667,71.78125,72.4375,72.66666666666667,72.5625,72.875,72.625,71.625,73.83333333333333,73.04166666666667,73.08333333333333,71.20833333333333,69.0,75.0,73.875,72.625,74.84375,73.08333333333333,59.75,70.41666666666667,74.45833333333333,71.25,70.08333333333333,71.54166666666667,70.83333333333333,72.875,71.08333333333333,69.79166666666667,70.91666666666667,69.33333333333333,69.0,72.41666666666667,72.58333333333333,71.5
5,2021-07-06,07:15:00,73.5,74.9375,79.625,75.0625,73.75,75.9375,75.3125,73.375,72.875,72.875,72.5,72.58333333333333,71.79166666666667,73.21875,69.75,69.75,74.125,73.375,74.75,72.84375,73.375,74.125,73.70833333333333,73.1875,73.5,72.08333333333333,73.70833333333333,72.75,72.125,73.625,71.25,70.25,73.4375,72.20833333333333,73.875,74.5625,73.25,75.875,61.916666666666664,73.25,73.83333333333333,73.45833333333333,74.125,74.9375,74.4375,73.79166666666667,70.29166666666667,71.15625,77.9375,74.41666666666667,74.75,73.08333333333333,73.4375,81.625,74.33333333333333,76.29166666666667,77.45833333333333,78.33333333333333,74.78125,73.5,73.375,74.04166666666667,72.625,73.8125,73.08333333333333,72.9375,73.125,72.4375,72.5,71.875,76.4375,76.625,76.3125,77.625,72.66666666666667,73.0,73.21875,72.91666666666667,70.75,74.1875,72.40625,73.1875,72.83333333333333,72.25,72.625,73.45833333333333,76.70833333333333,76.75,75.66666666666667,76.91666666666667,72.75,73.66666666666667,73.75,71.9375,73.16666666666667,0.0,72.91666666666667,73.25,73.375,72.9375,74.5,77.66666666666667,77.75,72.5625,72.125,74.6875,73.625,73.5,74.5,74.83333333333333,60.375,73.41666666666667,75.0,74.125,71.875,74.6875,73.5625,73.78125,72.83333333333333,71.4375,72.33333333333333,71.45833333333333,71.45833333333333,72.875,73.5,72.95833333333333
6,2021-07-06,07:30:00,75.75,78.04166666666667,73.0,74.4375,74.375,74.375,75.125,73.95833333333333,73.70833333333333,74.125,73.75,72.875,72.95833333333333,72.9375,73.9375,73.3125,76.41666666666667,77.58333333333333,75.16666666666667,73.875,73.6875,74.08333333333333,75.4375,73.625,73.91666666666667,73.25,73.125,73.95833333333333,73.0625,74.58333333333333,68.79166666666667,69.5,75.5,74.08333333333333,74.58333333333333,75.375,73.25,75.75,61.291666666666664,74.125,74.5625,73.75,74.70833333333333,75.08333333333333,74.16666666666667,74.75,72.8125,74.20833333333333,77.75,73.625,74.16666666666667,74.25,73.41666666666667,66.0,79.16666666666667,80.04166666666667,81.15625,80.875,74.375,73.75,74.25,74.0,73.8125,73.33333333333333,74.25,73.5625,74.125,73.40625,73.3125,72.0625,81.0,80.41666666666667,79.54166666666667,80.0,72.875,72.5,73.5625,73.25,73.1875,73.65625,72.875,73.875,72.95833333333333,72.75,73.20833333333333,74.20833333333333,80.41666666666667,80.125,79.91666666666667,81.8125,73.04166666666667,73.875,74.25,73.41666666666667,73.5625,73.78125,73.75,73.34375,73.125,72.95833333333333,73.875,81.375,80.83333333333333,76.04166666666667,75.83333333333333,74.21875,73.65625,74.0,75.04166666666667,75.45833333333333,61.1875,73.25,75.70833333333333,74.41666666666667,72.70833333333333,74.08333333333333,74.3125,74.625,73.875,72.08333333333333,72.9375,72.16666666666667,72.83333333333333,73.66666666666667,74.5,72.875
7,2021-07-06,07:45:00,79.5,79.29166666666667,74.29166666666667,74.125,73.53125,73.45833333333333,74.625,73.8125,72.4375,74.45833333333333,74.0625,73.375,73.20833333333333,74.1875,73.3125,72.66666666666667,77.75,78.66666666666667,75.79166666666667,73.91666666666667,74.4375,74.16666666666667,73.33333333333333,73.9375,73.71875,73.95833333333333,74.125,73.25,74.0,74.875,72.75,73.25,77.75,77.625,74.66666666666667,75.375,74.20833333333333,75.125,61.125,74.25,74.5,74.54166666666667,74.45833333333333,75.25,74.66666666666667,73.875,72.91666666666667,73.0625,77.78125,73.71875,73.33333333333333,73.125,72.375,74.0,83.58333333333333,76.125,76.25,76.66666666666667,74.41666666666667,74.25,73.04166666666667,74.375,74.5625,73.58333333333333,73.25,73.53125,73.96875,73.4375,73.0625,73.125,78.58333333333333,78.20833333333333,76.375,81.25,72.3125,72.95833333333333,72.79166666666667,72.75,72.70833333333333,73.125,73.375,72.8125,73.25,72.95833333333333,74.125,73.375,78.625,79.3125,80.125,82.5,72.125,73.66666666666667,73.25,73.4375,74.0,73.70833333333333,73.75,73.83333333333333,73.28125,72.70833333333333,73.54166666666667,81.75,81.625,77.70833333333333,77.0625,74.1875,73.625,74.58333333333333,75.08333333333333,75.125,59.625,74.16666666666667,74.625,74.79166666666667,72.70833333333333,74.58333333333333,73.41666666666667,74.20833333333333,74.08333333333333,73.125,72.6875,73.0625,73.5,74.08333333333333,74.20833333333333,73.70833333333333
8,2021-07-06,08:00:00,77.9375,81.45833333333333,74.25,74.0625,72.6875,73.5,73.58333333333333,73.91666666666667,73.0,73.66666666666667,72.5,73.45833333333333,73.70833333333333,73.625,73.5,72.1875,80.4375,80.08333333333333,74.875,73.8125,73.04166666666667,72.875,73.0625,73.70833333333333,73.1875,73.71875,73.71875,73.58333333333333,73.625,74.125,73.375,73.0,79.375,79.5625,74.04166666666667,74.4375,73.45833333333333,74.45833333333333,61.3125,74.0,74.16666666666667,73.875,74.3125,74.16666666666667,74.8125,74.45833333333333,72.58333333333333,72.58333333333333,76.625,73.375,72.45833333333333,72.40625,73.375,73.0,78.0625,0.0,74.75,73.75,73.875,73.4375,72.16666666666667,73.875,73.8125,73.04166666666667,72.875,72.875,72.875,72.84375,72.5625,72.375,73.0625,72.25,0.0,72.75,71.8125,71.75,72.375,72.45833333333333,72.70833333333333,72.29166666666667,72.625,74.875,71.95833333333333,72.125,72.25,72.29166666666667,72.91666666666667,73.125,73.125,74.5625,72.08333333333333,72.75,73.375,72.5,73.0625,72.875,72.58333333333333,73.0,71.8125,71.95833333333333,71.95833333333333,75.0625,74.79166666666667,79.20833333333333,78.5,73.20833333333333,72.875,73.91666666666667,74.54166666666667,74.9375,60.1875,72.29166666666667,74.33333333333333,74.16666666666667,72.95833333333333,73.95833333333333,72.875,73.58333333333333,72.66666666666667,72.625,72.3125,72.08333333333333,72.95833333333333,73.5,73.83333333333333,73.375
9,2021-07-06,08:15:00,80.625,81.875,73.58333333333333,73.0,72.33333333333333,72.75,72.41666666666667,73.1875,72.5,73.08333333333333,72.08333333333333,72.75,72.40625,73.0,73.5625,72.5,78.6875,79.78125,74.0,72.375,72.625,73.5625,72.875,73.0625,73.91666666666667,73.25,73.625,73.4375,73.29166666666667,73.3125,72.29166666666667,73.125,80.5625,79.0,73.375,73.625,72.83333333333333,73.09375,59.958333333333336,72.1875,73.95833333333333,72.9375,73.625,72.875,72.8125,73.9375,72.75,72.3125,76.58333333333333,72.33333333333333,72.03125,72.25,71.54166666666667,72.33333333333333,74.29166666666667,73.0,73.66666666666667,72.625,72.5625,72.75,71.625,72.66666666666667,72.90625,71.9375,72.04166666666667,71.9375,71.875,71.875,71.95833333333333,71.16666666666667,72.125,71.5,72.33333333333333,72.20833333333333,71.29166666666667,71.875,71.33333333333333,71.375,71.5,71.1875,71.1875,72.0625,71.375,71.125,72.125,70.79166666666667,71.875,72.5,72.83333333333333,73.29166666666667,72.3125,71.41666666666667,71.54166666666667,71.6875,72.0,71.54166666666667,71.8125,72.0,71.08333333333333,71.5625,71.78125,73.8125,72.91666666666667,80.08333333333333,79.0,72.04166666666667,72.8125,71.83333333333333,73.0,73.6875,60.375,72.625,73.25,73.5,72.75,73.58333333333333,72.0,72.58333333333333,72.66666666666667,72.41666666666667,72.375,71.95833333333333,72.0,72.375,72.83333333333333,73.16666666666667
