,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.12 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.5 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.11 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.3 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-04-24,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-24,06:15:00,0.0667,0.13755,0.11666666666666665,0.125,0.08755,0.029183333333333335,0.11463333333333332,0.1688,0.10005,0.14583333333333334,0.11249999999999999,0.13125,0.11565,0.17504999999999998,0.08960000000000001,0.07815,0.08755,0.1625,0.08543333333333332,0.01875,0.10210000000000001,0.1594,0.075,0.1469,0.025,0.024999999999999998,0.11560000000000001,0.07500000000000001,0.08125,0.0844,0.07500000000000001,0.025,0.16043333333333334,0.128125,0.07815,0.0844,0.1667,0.11565,0.1094,0.15,0.1531,0.15,0.10210000000000001,0.10003333333333335,0.0594,0.14793333333333333,0.09847500000000001,0.1875,0.0375,0.1094,0.14685,0.09065000000000001,0.13333333333333333,0.14376666666666668,0.09373333333333334,0.1531,0.075,0.1844,0.04874,0.1344,0.0,0.11249999999999999,0.20209999999999997,0.125,0.14685,0.1396,0.075,0.1594,0.05313333333333333,0.19065,0.09793333333333333,0.1542,0.11456666666666666,0.035949999999999996,0.10625000000000001,0.0719,0.1042,0.09999999999999999,0.04583333333333334,0.05624,0.1063,0.09583333333333333,0.0938,0.11565,0.075,0.1625,0.04065,0.18746666666666667,0.06559999999999999,0.07500000000000001,0.075,0.17815,0.0719,0.01875,0.14876,0.05521666666666667,0.13543333333333332,0.09065000000000001,0.09375,0.14376666666666668,0.125,0.05836666666666667,0.11875,0.06251428571428572,0.07678571428571428,0.06485,0.10625000000000001,0.1031,0.09065000000000001,0.0896,0.13440000000000002,0.09375,0.07500000000000001,0.17500000000000002,0.15625,0.0469,0.0226625,0.09911428571428571,0.1281,0.11875000000000001
2,2021-04-24,06:30:00,0.1594,0.25,0.2437666666666667,0.37812500000000004,0.2937666666666667,0.30315000000000003,0.3031,0.29373333333333335,0.370325,0.4094,0.36407500000000004,0.30416666666666664,0.35309999999999997,0.3917,0.2604,0.24375000000000002,0.20626666666666668,0.4094,0.40315,0.353175,0.3854333333333333,0.37185,0.39376666666666665,0.3521,0.3000333333333333,0.30416666666666664,0.35,0.22970000000000002,0.26666666666666666,0.2438,0.16663333333333333,0.24583333333333335,0.39065,0.3375,0.371875,0.34065,0.35624999999999996,0.35315,0.4062666666666666,0.37503333333333333,0.3719,0.4396,0.35000000000000003,0.23754999999999998,0.22814999999999996,0.375,0.5125,0.39685,0.37812500000000004,0.3646,0.31876666666666664,0.2041666666666667,0.29374999999999996,0.30315000000000003,0.2812,0.35833333333333334,0.30416666666666664,0.49065000000000003,0.4437,0.3625,0.27086666666666664,0.3208,0.46460000000000007,0.39376666666666665,0.4521333333333333,0.45,0.24793333333333334,0.28123333333333334,0.27286666666666665,0.325,0.3187,0.4708333333333334,0.375,0.3719,0.4271,0.346875,0.4292,0.28745,0.35005,0.35833333333333334,0.26565,0.25625,0.270325,0.29995,0.39586666666666664,0.481275,0.3125,0.40625,0.39375,0.37706666666666666,0.30625,0.40315,0.35314999999999996,0.33336666666666664,0.49793333333333334,0.3146,0.2895666666666667,0.21876666666666666,0.2354333333333333,0.4271,0.37185,0.3896,0.39685000000000004,0.35413333333333336,0.414075,0.2781,0.2521,0.23753333333333335,0.23123333333333332,0.29064999999999996,0.3354333333333333,0.23749999999999996,0.26880000000000004,0.3063,0.25939999999999996,0.20833333333333334,0.27086666666666664,0.31875,0.25206666666666666,0.24166666666666667
3,2021-04-24,06:45:00,0.317225,0.36456666666666665,0.39065,0.85625,0.851575,0.5354333333333333,0.8172250000000001,0.7646333333333333,1.0,0.825,0.92815,0.8041666666666667,0.7750333333333334,0.8645666666666667,0.4146,0.44375,0.3437333333333334,0.7896333333333333,0.8719,0.77815,0.9521000000000001,0.7750333333333334,0.80005,0.8938,0.7583333333333334,0.85625,0.7271000000000001,0.49793333333333334,0.48125,0.3583,0.33907499999999996,0.77815,0.7833333333333333,0.8062666666666667,0.8625,0.8000333333333334,0.8375,0.7583666666666667,0.79375,0.8292,0.7395999999999999,0.8438,0.7688,0.3979333333333333,0.46459999999999996,0.8958666666666666,0.9083666666666668,0.5594,0.8875,0.95625,0.47505,0.38336666666666663,0.471875,0.4666666666666666,0.3979333333333333,0.94845,0.75315,0.9844,0.7792,0.90315,0.8083666666666668,0.9094,0.875,0.8666666666666667,0.9792,0.9375500000000001,0.3979333333333333,0.4437,0.5146000000000001,0.5666666666666667,0.9208333333333334,0.9562999999999999,0.9354333333333334,0.7375333333333334,0.9270999999999999,0.84065,0.81565,0.8229333333333333,1.0187666666666668,0.8812666666666665,0.5281250000000001,0.49793333333333334,0.4969,0.52505,0.8469,1.0479333333333332,0.6562666666666667,0.8333333333333334,0.7937666666666668,0.8646333333333334,0.8609500000000001,0.94065,0.9344,0.7812666666666667,0.9344,0.4812666666666667,0.4875,0.3969,0.41043333333333337,0.84065,0.8167,0.77815,0.8875000000000001,0.7812666666666667,1.05,0.46875,0.5479333333333334,0.4604333333333333,0.4458333333333333,0.59065,0.6646,0.5375,0.5271,0.596875,0.5354666666666666,0.46460000000000007,0.5312666666666667,0.5791666666666667,0.4719,0.61565
4,2021-04-24,07:00:00,0.7708666666666667,0.7167,0.7813000000000001,1.5844,1.51255,1.3625,1.55625,1.46875,1.4271,1.462525,1.5833333333333333,1.4417,1.4104333333333334,1.4208666666666667,1.0791666666666666,1.1625333333333334,0.695325,1.54065,1.5291666666666668,1.3843999999999999,1.425,1.4041666666666668,1.5438,1.479675,1.539075,1.54375,1.498475,1.1229666666666667,1.1687666666666667,0.7938000000000001,0.7313000000000001,1.4344000000000001,1.56565,1.683366666666667,1.2875,1.6687500000000002,1.6041999999999998,1.4208333333333334,1.3916666666666666,1.5969,1.5969,1.4291666666666665,1.4083666666666668,1.00315,0.9874999999999999,1.43125,1.67815,1.6125333333333334,1.5344,1.65005,1.0250000000000001,0.7646000000000001,1.49375,0.7594000000000001,0.8812500000000001,1.6688,1.4583666666666666,1.5281500000000001,1.52185,1.620325,1.5688,1.65005,1.5729333333333333,1.6125,1.6541666666666668,1.7375333333333334,0.7281500000000001,0.9667,1.025,0.90625,1.56875,1.5979666666666665,1.75,1.49375,1.597966666666667,1.5406499999999999,1.64065,1.4916999999999998,1.625,1.5125,1.0844,0.7063,0.9344250000000001,0.8875,1.5000499999999999,1.66565,1.27505,1.5271000000000001,1.5479,1.5437666666666665,1.54375,1.6109749999999998,1.60935,1.5438,1.6083333333333334,0.9562666666666667,0.8604333333333333,0.6854333333333332,0.7469,1.4354333333333333,1.4541666666666666,1.4187666666666665,1.6500333333333332,1.4541666666666666,1.4125333333333332,1.0729333333333333,1.125,1.0354666666666665,1.0250333333333332,1.0083333333333335,1.1792,0.9854333333333334,1.0625,1.2594,1.0687666666666666,0.9979333333333334,1.225,1.1125,0.9708333333333333,1.1125
5,2021-04-24,07:15:00,0.8166666666666668,0.9249999999999999,0.9469000000000001,1.3917000000000002,1.3104333333333333,1.3708666666666665,1.3094000000000001,1.2146000000000001,1.05,1.3094000000000001,0.9500500000000001,1.4708666666666665,1.225,1.5625333333333333,1.1083333333333334,1.0021,0.91255,1.245325,1.0344,1.3396000000000001,1.3375333333333332,1.4813,1.4666666666666668,1.32815,1.1531500000000001,1.3958666666666666,1.25315,0.9469,1.0000333333333333,0.9390750000000001,0.8417,1.225,1.2781500000000001,1.1937666666666666,1.4646000000000001,1.2333666666666667,1.2583666666666666,1.5406499999999999,1.260925,1.0469,1.5416999999999998,1.5104666666666666,1.2438,0.9875333333333334,0.9896000000000001,1.2796999999999998,1.26875,1.4187666666666667,1.26565,1.2979,1.10315,0.99375,1.1458666666666668,1.2042,1.190625,1.4844,1.29065,1.4562333333333333,1.4229333333333332,1.4541666666666668,1.2125,1.3688,1.2625333333333335,1.2063000000000001,1.2833333333333332,1.38755,1.3104333333333333,1.5145666666666668,1.025,1.2406499999999998,1.4729666666666665,1.6313,1.2291666666666667,1.42815,1.1479333333333333,1.3250333333333333,1.23905,1.5375,1.4958666666666665,1.398475,1.4708666666666668,1.0828250000000001,0.9875,1.26565,1.21875,1.6000333333333334,1.4458666666666666,1.4687999999999999,1.2562666666666666,1.1895999999999998,1.4000333333333332,1.13125,1.22505,1.27815,1.6208333333333333,1.2021,1.062525,0.90005,0.89535,1.5375,1.25,1.2667,1.1500333333333332,1.4854333333333332,1.5271,0.996875,1.1563,1.1031499999999999,1.0167,1.1020999999999999,1.06565,1.0417,1.1021333333333334,1.2604333333333333,1.0479666666666667,0.9021,1.0541666666666667,1.2812666666666668,1.1666666666666667,0.9791666666666669
6,2021-04-24,07:30:00,0.8666666666666667,0.9958666666666667,2.1104333333333334,1.8406500000000001,1.6172,1.1375,1.571925,1.1531500000000001,2.0094000000000003,1.714075,1.5031500000000002,1.3521,1.4791666666666667,1.9104333333333334,1.150025,1.3437999999999999,0.9812333333333334,1.87815,1.5844,0.99065,1.6594,1.6854000000000002,1.54375,1.1031499999999999,1.6719249999999999,1.6000333333333334,1.6000333333333332,1.0969,1.3188,1.0083333333333335,0.8833333333333334,1.356275,1.7187000000000001,1.3063,1.7771000000000001,1.525,1.3531499999999999,1.3896,1.7719,1.717225,1.7297250000000002,1.703125,1.4479333333333333,1.2896,1.0333333333333334,1.4166666666666667,2.03125,1.8625333333333334,1.45005,1.9312333333333334,1.3854,1.0854333333333333,1.4094,1.51875,1.28125,1.5875,1.4781250000000001,1.7750333333333332,1.4625333333333332,1.9500333333333335,1.89065,1.701575,1.35,1.9208333333333334,2.2188,1.664075,1.3021,1.532825,1.1792,1.4125,1.3979333333333333,1.7937750000000001,1.55315,1.8937333333333335,1.7291999999999998,1.808366666666667,1.6375,1.4000000000000001,1.2479333333333333,1.6437666666666668,1.44535,1.30315,1.45005,1.41875,1.46875,1.3979333333333333,1.2729333333333333,1.69535,1.35,1.6469,1.6844000000000001,1.4083666666666668,1.435975,1.4094,1.5687666666666666,1.75785,1.9969000000000001,0.9625,0.9875,1.6729333333333336,1.5812666666666668,1.433366666666667,1.6291666666666667,1.4833333333333334,1.3958333333333333,1.225,1.3458333333333332,1.25,1.3062666666666667,1.334425,1.4458666666666666,1.2646,1.3146,1.5667,1.4562666666666668,1.3854666666666666,1.6354,1.175,1.4958333333333336,1.3021
7,2021-04-24,07:45:00,0.80315,0.95625,2.789633333333333,2.931266666666667,2.82815,2.9917000000000002,3.02185,2.6640750000000004,2.9416666666666664,3.0625,3.1125000000000003,2.9219,2.96565,2.9354333333333336,1.8406500000000001,1.818775,0.8672,2.6296999999999997,2.80315,3.008366666666667,3.16875,3.04375,3.0437999999999996,3.0604,2.9562666666666666,2.6208333333333336,2.762525,1.7781500000000001,1.8937666666666668,0.9094,0.7791666666666668,2.88125,3.0167,3.0687999999999995,3.025033333333333,3.0521,3.0229666666666666,3.00625,2.92815,3.03755,3.0,3.1,2.9062666666666668,1.825,1.5125333333333335,2.9625,3.0604333333333336,3.28755,3.1281499999999998,3.15315,3.1124666666666667,1.6479666666666664,3.0666666666666664,3.01875,3.0646,2.8000000000000003,3.0125,2.9812666666666665,2.8312666666666666,3.23125,2.8396000000000003,3.2,2.8828250000000004,3.154166666666667,2.6666666666666665,3.125,3.047966666666667,3.006266666666667,3.095833333333333,2.8312666666666666,3.02815,3.21565,2.3521,3.1229333333333336,3.17185,3.1531000000000002,2.8015999999999996,3.139566666666667,3.0458666666666665,3.15625,2.7687666666666666,3.0354333333333336,3.17655,3.0666333333333333,3.0875250000000003,2.9468750000000004,3.0438,3.0937333333333332,2.8969,3.1896,2.8531500000000003,3.2656,2.6917000000000004,2.9562666666666666,3.3146,3.2094,2.7395666666666667,0.8937666666666667,0.9417,2.95625,2.975,2.9396,2.9969,2.85,3.006266666666667,2.437533333333333,2.3291999999999997,2.2625333333333333,2.2479333333333336,2.08125,2.1792,2.254166666666667,2.281275,2.4333666666666667,2.3906,2.2292,2.0021,2.3458666666666668,2.3021,2.1187666666666662
8,2021-04-24,08:00:00,0.675,0.8,3.1417,2.931266666666667,3.0219,3.1219,2.85,3.24065,3.1187333333333336,3.2406500000000005,2.1281499999999998,3.249966666666667,2.8062500000000004,2.8968749999999996,1.6146,1.7938,0.75315,3.2094,2.922933333333333,3.248425,3.325,3.2734500000000004,1.9281000000000001,3.022933333333333,3.3083333333333336,3.3125,1.9188,1.731275,1.9094000000000002,0.9375,0.75315,3.06875,2.8479333333333336,2.8646,2.8688,3.1646,3.1479666666666666,3.0708333333333333,3.3062750000000003,3.2104,2.96255,1.74375,2.846875,1.792225,1.1250499999999999,2.2375499999999997,3.0875,2.9313000000000002,3.377133333333333,3.34535,3.337533333333333,3.32505,2.9333666666666667,3.02815,2.9250000000000003,3.27185,3.4718999999999998,2.960433333333333,3.289566666666667,2.9344,2.554675,3.467175,3.029166666666667,2.6916999999999995,3.40315,2.4625500000000002,3.0594,2.7938,2.1437666666666666,3.4250499999999997,2.0021333333333335,3.048425,3.3156499999999998,3.422933333333333,2.9625,2.2938,1.7812,3.5625,3.0109500000000002,3.0083333333333333,3.429166666666667,3.1229333333333336,2.76255,3.4922250000000004,3.0656499999999998,3.5542000000000002,3.1563,3.31875,2.7656,3.118766666666667,3.4917000000000002,3.0666999999999995,2.9250000000000003,3.2000333333333333,2.806266666666667,3.5354333333333336,2.875,0.7625500000000001,1.0187666666666668,2.7375000000000003,2.5125,2.7896,2.820866666666667,2.5333666666666668,2.868766666666667,2.654166666666667,2.2167,2.0958666666666663,2.532825,2.1583666666666668,2.3266,2.4875333333333334,2.6094,2.7208333333333337,2.1125333333333334,2.0625,2.606266666666667,2.3333666666666666,2.3937666666666666,2.070866666666667
9,2021-04-24,08:15:00,1.30315,1.5375333333333334,3.52815,3.5938,3.5687666666666664,3.5375,3.7417000000000002,3.51405,3.5844,3.79375,3.6844,3.618766666666667,3.6229333333333336,3.72505,2.1562666666666668,2.1021,1.6062666666666667,3.6906499999999998,3.6688,3.59065,3.7000333333333337,3.65,3.6031500000000003,3.7094,3.6625333333333336,3.5750000000000006,3.4479333333333333,2.4375,2.4250333333333334,2.2938,2.3969,3.4250499999999997,3.6562333333333332,3.7937666666666665,3.6125333333333334,3.5812999999999997,3.5,3.6125499999999997,3.63125,3.6125000000000003,3.7469,3.5666666666666664,3.6563,2.506266666666667,2.06875,3.529675,3.8292,3.7812,3.8156499999999998,3.66875,3.8391,3.687533333333333,3.6688,3.7250250000000005,3.7625000000000006,3.575,3.7916666666666665,3.9187666666666665,3.8125,3.8390500000000003,3.7062999999999997,3.797966666666667,3.9167,3.7313,3.702066666666667,3.7453250000000002,3.670833333333333,3.72815,3.79375,3.7969,3.6458333333333335,3.866666666666667,3.7594,3.7937666666666665,3.7563,3.6792000000000002,3.7396,3.820866666666667,3.75,3.69375,3.7125,3.7438000000000002,3.8771,3.8875,3.7479333333333336,3.8771,3.6844,3.8541333333333334,3.7541666666666664,3.7218999999999998,3.7938,3.8562999999999996,3.7843999999999998,3.8166666666666664,3.9422,3.983333333333333,3.8562666666666665,2.1,2.5906000000000002,3.6520999999999995,3.6312666666666664,3.5172,3.6219,3.5041333333333333,3.6166666666666667,3.0750333333333337,2.9938,2.94375,2.97505,2.9625,3.06875,2.8812666666666664,2.9271,3.0500499999999997,2.9604666666666666,2.7979333333333334,2.9979333333333336,2.8813,2.9844,2.9500333333333333
