,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.6 V (V),P3.4.7 V (V),P3.4.8 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.5 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.10 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.2 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.10 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.6.16 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.12 V (V),P3.8.13 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
0,2021-06-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-06,06:15:00,0.0,0.0,0.0,0.0,0.0,69.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.69444444444444,0.0,69.0,0.0,0.0,0.0,0.0,0.0,65.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.515,61.875,0.0,68.8804347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.375,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58088235294117,0.0,0.0,0.0,67.4375,67.95,62.875,0.0,0.0,0.0,0.0,0.0,68.48660714285714,0.0,0.0,0.0,66.39285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.23684210526316,69.25,0.0,0.0
2,2021-06-06,06:30:00,68.0,64.3125,64.375,63.875,66.4375,67.54166666666667,62.375,62.5625,58.0,59.625,60.125,63.375,59.5,63.9375,67.5,61.875,68.8125,64.3125,61.8125,67.875,72.25,69.45833333333333,70.70833333333333,64.25,60.625,62.125,62.6875,69.53125,68.525,59.0,63.1875,67.9375,63.0625,65.6875,62.9375,64.5,68.925,55.3125,57.8125,64.375,58.5625,61.5,61.5,62.125,60.75,67.875,58.1875,61.4375,71.225,71.0,65.3125,71.04166666666667,61.125,63.75,62.75,68.08333333333333,64.125,67.75,63.6875,61.75,64.875,70.234375,66.9375,68.54166666666667,59.1875,64.58333333333333,60.916666666666664,61.6875,60.3125,64.0,64.0,63.333333333333336,68.375,63.583333333333336,60.375,60.75,61.4375,64.0,69.325,69.125,56.875,57.75,62.875,59.958333333333336,68.55,69.33333333333333,63.25,62.958333333333336,62.4375,65.6875,66.0625,65.75,66.9375,55.125,65.1875,71.01785714285714,73.0,66.3125,64.5625,70.234375,71.0625,70.175,64.5,63.0,61.125,64.0,64.9375,70.32142857142857,63.125,68.66666666666667,58.214285714285715,70.5,65.9375,58.375,60.666666666666664,64.08333333333333,64.58333333333333,65.4375,61.375,60.375,61.666666666666664,65.625,66.94444444444444,70.0,62.75,62.8125
3,2021-06-06,06:45:00,69.1875,70.66666666666667,67.33333333333333,66.95833333333333,66.75,65.625,66.0625,65.375,65.0625,62.0,65.95833333333333,62.75,66.70833333333333,66.54166666666667,66.125,65.04166666666667,68.875,71.125,69.58333333333333,69.25,64.09375,68.25,67.3125,68.875,63.708333333333336,68.125,65.45833333333333,65.75,63.0,66.9375,66.20833333333333,68.3125,68.45833333333333,69.58333333333333,65.16666666666667,69.375,65.6875,64.84375,55.666666666666664,64.125,65.375,65.125,66.29166666666667,66.79166666666667,66.91666666666667,67.25,63.75,66.25,68.4375,66.75,67.125,65.46875,64.25,67.6875,68.25,68.6875,66.9375,66.75,67.75,67.45833333333333,66.6875,69.25,68.375,62.125,66.625,67.79166666666667,67.125,67.75,67.25,63.8125,66.08333333333333,66.83333333333333,67.16666666666667,67.75,63.416666666666664,66.95833333333333,64.1875,64.375,66.25,65.75,65.66666666666667,66.3125,65.5,65.75,67.0625,66.875,68.9375,67.91666666666667,66.41666666666667,67.5625,64.45833333333333,66.625,66.15625,65.28125,66.33333333333333,66.66666666666667,66.58333333333333,65.54166666666667,67.375,64.58333333333333,68.83333333333333,68.875,68.04166666666667,69.5,68.5625,66.04166666666667,66.625,65.5,65.6875,66.70833333333333,54.90625,66.91666666666667,68.16666666666667,67.16666666666667,65.8125,65.91666666666667,67.9375,66.20833333333333,67.125,64.125,66.0625,65.0,66.0625,66.8125,65.375,64.66666666666667
4,2021-06-06,07:00:00,69.54166666666667,72.875,70.125,68.875,69.03125,71.04166666666667,68.3125,67.91666666666667,69.1875,67.16666666666667,68.70833333333333,67.0625,67.16666666666667,68.16666666666667,67.75,68.4375,70.70833333333333,70.79166666666667,70.90625,68.25,67.5,69.25,70.16666666666667,68.08333333333333,66.125,68.1875,68.125,68.9375,67.04166666666667,66.20833333333333,67.75,68.58333333333333,71.125,69.90625,68.28125,70.375,69.75,68.6875,57.208333333333336,66.375,67.75,67.3125,67.9375,69.375,68.125,68.29166666666667,68.3125,68.96875,69.95833333333333,70.375,69.125,68.375,66.625,71.1875,72.66666666666667,71.125,70.29166666666667,69.1875,68.0,68.5625,66.66666666666667,70.125,70.75,66.91666666666667,69.4375,68.8125,67.91666666666667,68.375,67.875,67.6875,67.95833333333333,71.75,69.875,70.78125,66.1875,69.375,66.70833333333333,68.33333333333333,66.91666666666667,66.75,67.65625,67.75,67.08333333333333,66.83333333333333,67.83333333333333,68.125,71.0,70.625,69.375,70.16666666666667,67.75,68.0,66.58333333333333,64.0625,69.41666666666667,66.5625,68.95833333333333,67.95833333333333,66.875,67.25,68.3125,69.1875,71.3125,69.4375,69.41666666666667,67.58333333333333,70.375,66.625,68.91666666666667,68.5,56.9375,67.625,69.375,67.25,68.25,66.0,68.54166666666667,68.1875,68.83333333333333,66.20833333333333,67.70833333333333,65.75,67.84375,66.125,68.66666666666667,67.375
5,2021-06-06,07:15:00,75.625,75.375,79.45833333333333,73.125,72.8125,74.8125,74.125,73.1875,72.0625,72.875,73.04166666666667,72.125,72.84375,72.66666666666667,71.79166666666667,70.9375,74.125,74.66666666666667,74.0,71.78125,72.75,72.625,72.25,72.91666666666667,72.66666666666667,71.875,72.29166666666667,72.4375,71.375,71.96875,73.125,72.96875,74.5625,72.4375,73.75,73.75,73.0,74.6875,60.25,71.625,73.91666666666667,72.45833333333333,72.45833333333333,75.375,73.16666666666667,72.41666666666667,72.5,72.4375,76.125,73.375,73.375,72.4375,72.83333333333333,80.5,77.875,78.625,78.04166666666667,76.375,73.125,72.75,72.9375,73.04166666666667,72.75,72.4375,72.625,72.375,72.4375,72.79166666666667,71.75,72.5,77.16666666666667,77.25,77.95833333333333,77.625,71.875,72.625,71.9375,70.8125,72.125,72.08333333333333,70.95833333333333,73.16666666666667,72.625,71.54166666666667,71.25,72.0,77.3125,77.625,77.75,77.125,72.41666666666667,72.54166666666667,73.6875,71.91666666666667,72.125,74.375,72.5,72.625,73.0,71.45833333333333,73.0,76.875,77.70833333333333,74.25,74.375,73.04166666666667,72.79166666666667,72.125,72.8125,73.0625,59.458333333333336,72.625,73.0,72.54166666666667,72.04166666666667,73.53125,72.6875,73.75,73.04166666666667,70.66666666666667,72.25,70.6875,71.25,72.375,73.25,72.75
6,2021-06-06,07:30:00,77.79166666666667,78.125,76.8125,0.0,72.5,72.0,73.25,72.91666666666667,72.75,73.25,73.0,71.70833333333333,71.375,71.875,72.83333333333333,77.5,76.83333333333333,76.45833333333333,73.40625,72.6875,72.66666666666667,71.875,72.0,72.20833333333333,73.25,72.625,73.20833333333333,71.625,72.5,72.0,72.0,72.75,76.54166666666667,76.0,72.95833333333333,72.625,72.375,74.0,59.9375,72.125,73.0,72.75,73.54166666666667,73.04166666666667,72.75,73.125,73.625,76.04166666666667,75.875,71.8125,72.16666666666667,72.0,71.79166666666667,67.9375,80.9375,80.4375,80.58333333333333,79.84375,72.25,71.9375,71.95833333333333,72.875,72.66666666666667,72.29166666666667,71.5,72.46875,71.90625,72.16666666666667,71.45833333333333,71.75,79.29166666666667,79.0,79.75,79.79166666666667,71.83333333333333,71.20833333333333,71.5625,71.83333333333333,71.91666666666667,71.5625,71.125,72.75,70.90625,70.95833333333333,71.41666666666667,71.45833333333333,79.33333333333333,79.33333333333333,78.91666666666667,78.875,72.20833333333333,71.58333333333333,72.20833333333333,71.6875,72.5,72.78125,72.25,72.375,71.4375,71.5,72.08333333333333,78.625,79.0,76.0,75.66666666666667,72.625,71.75,71.875,72.66666666666667,72.8125,59.333333333333336,72.33333333333333,73.58333333333333,72.41666666666667,71.95833333333333,73.25,71.625,73.20833333333333,72.9375,71.33333333333333,71.1875,71.25,71.6875,73.20833333333333,73.16666666666667,72.70833333333333
7,2021-06-06,07:45:00,77.08333333333333,79.41666666666667,73.125,71.29166666666667,71.875,72.0625,72.33333333333333,72.75,71.95833333333333,72.5,71.91666666666667,71.375,72.45833333333333,71.83333333333333,72.28125,72.375,77.95833333333333,78.79166666666667,73.3125,71.875,71.0,71.54166666666667,71.58333333333333,71.53125,71.875,71.4375,73.04166666666667,71.40625,72.0625,71.75,72.16666666666667,71.125,78.45833333333333,76.5,71.5625,72.29166666666667,72.29166666666667,73.4375,59.583333333333336,72.5,72.41666666666667,71.625,72.41666666666667,73.375,72.5,72.29166666666667,72.25,72.5,75.84375,72.04166666666667,72.16666666666667,72.21875,72.375,72.66666666666667,81.6875,76.875,78.08333333333333,77.0625,0.0,72.0,71.91666666666667,72.75,72.58333333333333,71.41666666666667,71.625,72.1875,71.5625,71.6875,72.125,72.16666666666667,76.79166666666667,76.375,77.0,78.875,71.25,71.25,70.75,71.125,71.66666666666667,71.45833333333333,70.83333333333333,71.5,71.5,70.4375,71.0,70.875,76.375,78.75,78.0,78.83333333333333,71.58333333333333,71.75,71.45833333333333,71.125,72.15625,71.625,71.4375,72.5,71.46875,70.79166666666667,71.75,78.75,80.125,78.3125,77.16666666666667,71.625,72.625,72.21875,72.58333333333333,72.625,59.5,71.4375,73.16666666666667,72.79166666666667,71.95833333333333,72.95833333333333,71.6875,72.75,72.375,70.25,71.21875,71.59375,72.1875,72.79166666666667,72.625,72.83333333333333
8,2021-06-06,08:00:00,77.1875,80.0,71.25,72.16666666666667,72.0,71.75,71.75,71.5,71.75,71.875,71.70833333333333,71.875,71.03125,72.29166666666667,71.625,71.625,78.54166666666667,79.41666666666667,72.28125,72.0625,71.34375,71.0625,71.70833333333333,71.5625,72.41666666666667,71.3125,71.91666666666667,71.3125,71.03125,72.45833333333333,71.25,71.125,78.875,77.33333333333333,71.16666666666667,71.95833333333333,72.04166666666667,71.40625,58.458333333333336,70.83333333333333,72.75,71.875,72.91666666666667,72.45833333333333,72.4375,72.45833333333333,72.5,72.16666666666667,75.9375,71.6875,71.8125,71.25,72.1875,72.125,75.46875,72.6875,72.45833333333333,72.375,72.16666666666667,72.375,71.03125,71.79166666666667,72.59375,71.0,71.25,71.6875,70.5,70.96875,71.5,70.5625,71.5625,70.875,71.58333333333333,71.875,70.625,70.4375,69.9375,71.0,71.0,70.83333333333333,70.5,70.875,70.65625,70.75,71.20833333333333,71.625,71.16666666666667,71.0625,71.6875,72.70833333333333,71.66666666666667,71.04166666666667,71.29166666666667,70.9375,71.375,71.46875,71.79166666666667,71.20833333333333,71.375,71.5,71.75,72.95833333333333,72.9375,77.83333333333333,75.83333333333333,70.58333333333333,73.0,71.0,72.125,71.79166666666667,58.666666666666664,70.91666666666667,72.875,71.95833333333333,71.75,72.54166666666667,71.3125,72.1875,72.08333333333333,69.9375,71.16666666666667,70.6875,72.5,71.375,71.75,71.83333333333333
9,2021-06-06,08:15:00,78.25,81.1875,71.0,71.9375,71.0625,71.5,70.875,71.5,70.95833333333333,72.08333333333333,71.45833333333333,71.625,71.25,71.9375,71.625,71.625,78.5,79.875,71.54166666666667,71.04166666666667,70.5625,70.75,71.1875,70.875,71.0625,71.25,71.91666666666667,70.25,71.8125,71.875,72.04166666666667,70.66666666666667,78.9375,78.79166666666667,71.25,71.375,71.375,70.375,58.125,71.5,71.5625,71.83333333333333,71.9375,71.9375,71.58333333333333,71.70833333333333,71.625,71.25,75.0,70.625,71.0625,71.58333333333333,71.125,71.25,72.125,72.125,72.45833333333333,71.53125,72.0625,71.375,70.625,71.96875,71.6875,71.0,71.15625,70.45833333333333,70.125,70.75,70.875,71.04166666666667,70.79166666666667,70.8125,70.84375,71.41666666666667,70.45833333333333,70.8125,70.25,71.41666666666667,70.45833333333333,70.0,70.25,70.91666666666667,70.4375,70.20833333333333,71.20833333333333,70.25,70.5625,71.25,72.0,72.5,71.4375,70.54166666666667,70.875,70.9375,71.625,71.3125,71.66666666666667,70.90625,70.75,70.95833333333333,70.95833333333333,73.3125,72.95833333333333,79.54166666666667,79.45833333333333,70.625,72.0625,71.33333333333333,71.6875,72.0,58.375,71.375,72.91666666666667,71.5625,71.9375,71.90625,71.91666666666667,71.91666666666667,71.125,70.0,71.20833333333333,70.8125,71.20833333333333,71.28125,71.20833333333333,71.08333333333333
