,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-04-29,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-29,06:15:00,62.166666666666664,52.416666666666664,62.3125,58.458333333333336,62.875,56.75,60.5,60.0,63.8125,58.416666666666664,61.625,60.458333333333336,59.875,62.5,60.916666666666664,67.54166666666667,67.54166666666667,69.9375,66.83333333333333,61.208333333333336,60.208333333333336,58.8125,63.416666666666664,65.16666666666667,60.0,66.875,61.166666666666664,60.791666666666664,64.125,63.125,62.625,61.833333333333336,66.29166666666667,65.04166666666667,72.375,69.125,55.916666666666664,65.71875,67.25,59.0,64.125,61.9375,65.875,54.0,64.04166666666667,68.1875,65.70833333333333,56.916666666666664,62.833333333333336,62.34375,57.5,61.208333333333336,68.58333333333333,68.625,59.375,63.09375,60.75,67.83333333333333,59.541666666666664,64.5,65.0,56.166666666666664,68.0,60.0625,52.0625,62.625,60.25,62.0,63.875,63.666666666666664,64.875,58.5,69.625,67.375,63.75,65.1875,57.3125,65.125,63.625,58.5,64.125,57.125,63.166666666666664,56.083333333333336,57.375,62.208333333333336,66.20833333333333,67.90625,63.625,63.416666666666664,63.916666666666664,63.375,65.54166666666667,66.0,62.083333333333336,57.208333333333336,43.4375,63.708333333333336,54.5,66.20833333333333,59.541666666666664,66.0625,64.125,61.0625,61.458333333333336,64.875,61.0,55.166666666666664,65.75,63.291666666666664,59.0,68.0,57.8125,67.5625,62.666666666666664,66.5,60.0,64.875,63.5,68.09375,60.625,62.625,61.125,58.708333333333336,64.8125,54.25,62.75,66.125,62.875,51.375,63.708333333333336,62.8125,65.45833333333333,66.8125,64.8125,62.708333333333336,59.208333333333336,54.541666666666664,65.875,61.9375,63.916666666666664,67.0,64.91666666666667,64.125,64.0,63.541666666666664,62.791666666666664,67.8125,62.1875,68.4375,63.75,65.41666666666667,63.375,69.0,66.33333333333333,63.8125,65.45833333333333,64.125,66.79166666666667,63.666666666666664,68.25,61.75,65.375,66.70833333333333,65.25,67.0,63.5,61.208333333333336,65.04166666666667,65.41666666666667,53.75,65.45833333333333
2,2021-04-29,06:30:00,67.625,67.54166666666667,64.1875,64.83333333333333,68.33333333333333,67.3125,65.125,60.166666666666664,67.0,71.125,66.3125,65.125,67.625,50.25,69.5625,71.75,69.83333333333333,69.375,0.0,68.5,69.16666666666667,69.375,67.20833333333333,65.45833333333333,65.66666666666667,68.91666666666667,67.16666666666667,68.16666666666667,70.1875,69.9375,68.75,67.75,65.04166666666667,64.3125,63.541666666666664,68.5,67.375,68.5625,66.375,67.08333333333333,66.625,67.25,69.0,68.79166666666667,70.1875,61.958333333333336,65.66666666666667,67.5,69.0,68.33333333333333,64.0,70.875,67.125,68.625,67.3125,67.0,69.5625,69.75,63.916666666666664,67.25,68.375,66.375,66.75,64.90625,59.4375,64.5,68.25,62.5,68.58333333333333,66.625,68.375,66.6875,70.125,70.41666666666667,66.625,66.125,70.1875,68.375,66.625,66.375,66.0625,65.95833333333333,67.6875,66.9375,60.5625,66.5625,67.25,68.8125,68.125,67.6875,65.41666666666667,67.125,62.583333333333336,65.29166666666667,67.16666666666667,64.375,61.1875,66.0625,63.875,68.375,67.875,70.25,49.875,64.54166666666667,64.5625,67.25,66.1875,60.0,67.5,69.0,69.75,66.0,64.875,65.875,64.20833333333333,67.16666666666667,66.375,68.125,66.0,67.3125,68.25,67.9375,62.625,67.6875,67.875,61.625,66.625,66.16666666666667,67.45833333333333,67.08333333333333,68.4375,65.33333333333333,68.0625,67.41666666666667,68.875,66.29166666666667,66.8125,64.875,64.6875,66.5,65.54166666666667,67.0,68.29166666666667,66.0,64.875,67.79166666666667,68.5,62.708333333333336,68.08333333333333,68.0,65.45833333333333,69.45833333333333,65.375,64.3125,69.29166666666667,66.625,68.20833333333333,65.5,69.1875,67.29166666666667,68.125,66.625,68.0,66.875,66.4375,63.083333333333336,64.25,66.5625,66.9375,66.625,65.34375,67.125
3,2021-04-29,06:45:00,69.3125,69.5,71.375,69.0625,68.58333333333333,72.3125,72.45833333333333,69.25,72.16666666666667,70.91666666666667,69.25,68.375,68.79166666666667,67.70833333333333,73.25,75.66666666666667,72.5,71.45833333333333,70.83333333333333,69.5,70.41666666666667,69.875,73.16666666666667,71.41666666666667,71.54166666666667,74.20833333333333,71.95833333333333,70.5,71.53125,72.0,70.125,71.375,71.70833333333333,70.16666666666667,67.9375,72.8125,73.33333333333333,70.83333333333333,69.125,69.70833333333333,69.0625,69.5625,71.45833333333333,73.20833333333333,74.5,68.70833333333333,73.0625,73.125,71.25,71.6875,67.29166666666667,74.875,71.25,67.625,66.75,70.75,70.9375,71.95833333333333,72.625,71.875,69.79166666666667,67.16666666666667,68.875,67.625,67.875,68.4375,67.375,68.0,70.20833333333333,69.4375,69.875,71.0625,71.79166666666667,70.66666666666667,68.375,69.54166666666667,70.04166666666667,70.75,68.83333333333333,67.59375,70.9375,66.9375,70.79166666666667,68.28125,71.5,68.8125,70.58333333333333,72.125,69.04166666666667,69.29166666666667,69.625,69.29166666666667,67.5,68.375,67.95833333333333,67.125,66.79166666666667,69.8125,69.0,69.625,70.0625,69.1875,67.66666666666667,70.125,0.0,70.0,68.6875,67.9375,70.34375,71.0,70.625,69.70833333333333,68.4375,68.5,67.375,69.54166666666667,68.875,69.09375,69.625,68.21875,68.91666666666667,69.16666666666667,69.25,67.83333333333333,69.16666666666667,68.29166666666667,68.875,68.0,71.5,69.20833333333333,70.875,69.91666666666667,70.33333333333333,69.9375,72.0,69.625,69.9375,69.0,70.66666666666667,67.875,69.5625,68.25,69.79166666666667,70.375,70.8125,67.375,68.33333333333333,66.875,70.0,69.8125,69.0625,71.16666666666667,68.33333333333333,69.08333333333333,69.45833333333333,71.4375,71.83333333333333,68.375,71.83333333333333,70.375,69.33333333333333,68.375,68.58333333333333,67.79166666666667,67.83333333333333,68.5625,68.45833333333333,69.875,68.70833333333333,67.5625,67.91666666666667,68.54166666666667
4,2021-04-29,07:00:00,69.875,69.1875,68.58333333333333,67.625,67.5625,71.8125,71.6875,68.29166666666667,69.75,71.375,73.375,69.41666666666667,69.08333333333333,66.25,74.375,70.0625,0.0,71.16666666666667,68.0,69.5625,69.20833333333333,70.625,72.83333333333333,69.91666666666667,73.20833333333333,74.3125,72.59375,70.29166666666667,71.0,70.875,71.08333333333333,70.95833333333333,71.58333333333333,71.375,66.5,72.1875,68.5,70.29166666666667,70.54166666666667,71.59375,69.125,71.04166666666667,71.20833333333333,73.95833333333333,73.0,71.91666666666667,70.08333333333333,67.04166666666667,70.79166666666667,72.0,66.54166666666667,59.833333333333336,69.41666666666667,70.375,69.8125,69.79166666666667,69.45833333333333,71.29166666666667,69.20833333333333,70.75,69.125,66.5625,68.75,67.5,68.16666666666667,65.46875,67.79166666666667,67.59375,70.125,69.08333333333333,69.29166666666667,70.1875,67.75,70.45833333333333,71.625,68.5,68.375,69.875,69.25,68.6875,69.5625,65.8125,69.95833333333333,66.33333333333333,70.125,66.9375,69.29166666666667,69.4375,67.6875,68.375,67.6875,65.6875,68.0,67.4375,67.5,66.625,63.416666666666664,68.41666666666667,67.04166666666667,69.28125,68.625,69.3125,65.8125,67.125,69.75,68.75,67.1875,67.0,70.41666666666667,70.125,69.6875,68.58333333333333,65.66666666666667,65.625,65.125,67.84375,68.375,64.45833333333333,69.5625,67.33333333333333,67.91666666666667,67.625,66.91666666666667,66.16666666666667,68.3125,66.04166666666667,66.625,69.0625,70.91666666666667,67.375,69.375,68.3125,70.25,69.8125,67.875,69.0,69.33333333333333,68.6875,69.75,66.16666666666667,67.5,66.875,70.5,69.8125,68.91666666666667,68.79166666666667,68.41666666666667,64.95833333333333,68.6875,68.20833333333333,70.125,70.54166666666667,68.83333333333333,69.58333333333333,70.6875,68.91666666666667,67.25,69.41666666666667,70.125,68.375,69.33333333333333,66.875,69.91666666666667,69.1875,68.16666666666667,69.58333333333333,70.0,70.6875,69.41666666666667,66.95833333333333,66.66666666666667,67.25
5,2021-04-29,07:15:00,76.125,0.0,72.0,73.45833333333333,70.375,71.08333333333333,75.75,72.25,71.70833333333333,73.6875,76.33333333333333,78.0,77.33333333333333,71.66666666666667,71.875,72.79166666666667,72.20833333333333,72.5,71.875,72.04166666666667,72.0,72.25,74.41666666666667,74.9375,76.1875,79.83333333333333,75.3125,77.625,74.54166666666667,71.66666666666667,72.79166666666667,73.125,73.45833333333333,73.125,70.75,75.5,74.625,74.3125,72.91666666666667,73.5,71.0,73.125,73.25,76.375,76.04166666666667,75.875,75.25,73.75,77.25,76.28125,76.8125,76.4375,72.1875,72.95833333333333,73.08333333333333,79.4375,74.875,75.5,72.58333333333333,72.4375,69.75,65.5,67.90625,66.625,65.5625,67.5,67.8125,67.83333333333333,70.6875,69.5,70.25,66.625,71.04166666666667,70.5625,70.125,69.58333333333333,69.375,68.70833333333333,68.875,69.625,71.0625,66.5625,71.04166666666667,67.125,70.625,68.0,69.41666666666667,70.78125,68.5,68.58333333333333,67.5,67.8125,69.6875,66.25,69.16666666666667,68.03125,67.29166666666667,69.16666666666667,67.5,69.0,69.25,68.25,66.78125,69.3125,68.20833333333333,68.84375,68.71875,67.125,70.625,69.5625,71.04166666666667,69.5,69.03125,66.20833333333333,68.1875,69.83333333333333,65.625,68.3125,69.125,67.6875,67.0,68.625,69.25,68.0,70.9375,69.8125,65.4375,67.75,70.875,69.29166666666667,70.375,69.33333333333333,69.875,68.9375,70.33333333333333,69.59375,70.6875,67.95833333333333,71.04166666666667,67.3125,69.83333333333333,67.79166666666667,70.95833333333333,70.91666666666667,70.0625,68.5,69.08333333333333,68.33333333333333,70.0,68.875,70.0,70.3125,64.75,69.3125,70.5,71.0625,70.8125,69.04166666666667,70.95833333333333,69.95833333333333,70.75,69.54166666666667,69.75,68.84375,68.29166666666667,79.54166666666667,79.375,80.0,68.95833333333333,68.08333333333333,67.875,68.375
6,2021-04-29,07:30:00,79.16666666666667,73.83333333333333,71.5,72.70833333333333,72.125,71.875,75.29166666666667,70.9375,72.58333333333333,70.70833333333333,70.75,79.125,76.58333333333333,74.20833333333333,71.33333333333333,71.625,70.8125,71.29166666666667,71.5,71.45833333333333,70.875,73.125,74.20833333333333,76.0,74.375,79.45833333333333,78.5,80.29166666666667,73.95833333333333,72.75,73.0625,72.95833333333333,73.25,72.0,74.125,75.04166666666667,73.95833333333333,74.16666666666667,73.1875,73.58333333333333,71.625,72.33333333333333,73.3125,76.5,77.04166666666667,77.625,77.0,75.70833333333333,77.375,76.9375,76.5625,76.41666666666667,76.29166666666667,74.875,77.75,78.20833333333333,77.125,74.25,70.125,72.96875,70.79166666666667,64.75,69.0,68.4375,68.41666666666667,68.08333333333333,68.45833333333333,68.625,69.79166666666667,69.70833333333333,69.6875,70.375,70.375,71.5,70.625,70.125,68.6875,68.875,68.8125,68.91666666666667,71.625,68.5,72.125,69.20833333333333,62.1875,67.5,68.5,70.75,70.04166666666667,69.91666666666667,68.8125,68.58333333333333,68.8125,67.625,69.5,66.9375,68.0,69.33333333333333,69.125,69.6875,69.45833333333333,70.75,71.9375,71.58333333333333,70.0625,70.0,68.8125,69.70833333333333,70.5,71.375,68.25,70.41666666666667,67.75,68.6875,69.25,70.29166666666667,69.15625,69.08333333333333,70.125,68.125,68.0,69.04166666666667,69.33333333333333,68.5,70.66666666666667,68.41666666666667,69.625,69.41666666666667,71.4375,70.04166666666667,69.375,69.25,71.16666666666667,69.21875,69.95833333333333,69.5,70.375,69.875,71.79166666666667,68.79166666666667,69.83333333333333,70.45833333333333,70.25,71.79166666666667,71.08333333333333,70.0,70.08333333333333,66.125,69.75,70.625,69.25,71.9375,69.25,71.6875,71.0,69.625,71.5,71.375,72.33333333333333,70.0625,69.91666666666667,71.0,70.25,71.25,77.125,79.125,79.28125,79.5,70.5,68.70833333333333,66.875,69.3125
7,2021-04-29,07:45:00,72.70833333333333,75.08333333333333,78.25,71.0,71.20833333333333,70.79166666666667,74.20833333333333,70.41666666666667,71.875,71.0625,71.66666666666667,74.5,76.25,77.875,70.375,69.5,71.0,70.25,70.45833333333333,70.375,70.33333333333333,73.54166666666667,71.875,73.625,75.875,75.20833333333333,78.29166666666667,80.29166666666667,74.3125,73.0,72.79166666666667,72.875,73.3125,72.9375,74.3125,75.1875,73.70833333333333,74.04166666666667,73.95833333333333,73.375,72.0625,72.5,73.33333333333333,76.5,78.8125,78.25,74.08333333333333,73.04166666666667,0.0,77.20833333333333,78.0,77.5,79.70833333333333,76.5,78.6875,79.79166666666667,76.125,76.125,74.79166666666667,73.1875,71.54166666666667,69.75,69.33333333333333,67.9375,68.90625,67.25,67.75,69.125,70.84375,70.0,70.45833333333333,70.83333333333333,70.95833333333333,71.125,70.8125,69.95833333333333,70.41666666666667,70.375,68.4375,69.25,72.46875,69.29166666666667,71.04166666666667,69.125,71.625,68.66666666666667,70.875,71.0625,70.375,69.625,69.875,69.96875,69.625,67.125,69.5,68.75,67.75,69.5625,70.375,68.54166666666667,75.0,81.8125,80.08333333333333,80.5,71.375,71.20833333333333,70.75,0.0,71.70833333333333,71.125,71.65625,69.75,68.83333333333333,66.66666666666667,67.45833333333333,70.375,68.54166666666667,68.75,69.08333333333333,69.0,68.3125,69.4375,69.75,69.3125,70.8125,67.66666666666667,70.6875,69.25,71.75,68.5,71.5625,70.0625,71.16666666666667,70.9375,70.0,71.625,71.66666666666667,72.08333333333333,77.0,81.875,78.91666666666667,81.25,81.125,80.33333333333333,80.58333333333333,80.5,74.375,74.66666666666667,74.66666666666667,73.45833333333333,74.875,76.41666666666667,75.25,76.08333333333333,76.58333333333333,76.70833333333333,75.83333333333333,77.0,76.6875,75.875,75.33333333333333,73.66666666666667,73.91666666666667,75.25,76.08333333333333,79.5,79.25,79.54166666666667,69.95833333333333,68.58333333333333,68.8125,69.875
8,2021-04-29,08:00:00,67.75,70.1875,74.58333333333333,70.9375,70.0625,70.20833333333333,73.20833333333333,70.70833333333333,70.9375,70.5,70.75,69.8125,71.125,71.1875,70.20833333333333,69.125,69.04166666666667,69.625,69.625,69.375,69.5,70.79166666666667,73.375,74.3125,73.16666666666667,76.04166666666667,78.75,80.625,74.25,73.125,72.95833333333333,73.0,73.16666666666667,71.8125,74.16666666666667,74.70833333333333,74.20833333333333,74.25,73.20833333333333,73.375,71.79166666666667,72.375,73.29166666666667,79.0625,75.6875,73.6875,72.70833333333333,72.66666666666667,74.04166666666667,76.95833333333333,78.6875,77.25,74.125,74.08333333333333,78.0,78.95833333333333,79.875,78.45833333333333,70.58333333333333,75.625,72.25,63.25,68.33333333333333,68.79166666666667,69.75,68.41666666666667,69.125,68.29166666666667,71.25,70.5625,70.1875,69.5,71.875,71.41666666666667,71.58333333333333,70.4375,69.75,70.875,71.70833333333333,72.375,75.54166666666667,75.45833333333333,74.75,74.46875,71.125,69.66666666666667,71.33333333333333,71.9375,69.375,70.0,69.16666666666667,69.8125,69.875,68.0,69.54166666666667,70.125,70.0,69.5,70.66666666666667,72.1875,81.08333333333333,80.875,80.20833333333333,76.75,74.1875,74.0,70.5,69.08333333333333,71.58333333333333,72.0,71.375,70.34375,70.0,67.625,69.75,70.0625,69.875,69.25,70.75,69.45833333333333,69.16666666666667,69.5,69.41666666666667,69.875,71.95833333333333,68.91666666666667,70.33333333333333,70.3125,75.8125,73.54166666666667,77.33333333333333,76.625,75.3125,76.5,76.91666666666667,77.5,79.04166666666667,77.25,75.0,77.125,75.6875,78.9375,76.16666666666667,73.75,72.625,72.45833333333333,72.20833333333333,73.08333333333333,73.70833333333333,72.75,73.20833333333333,75.33333333333333,73.375,74.1875,73.91666666666667,74.1875,75.04166666666667,73.29166666666667,75.0,72.9375,72.29166666666667,73.79166666666667,72.70833333333333,77.5,75.3125,77.45833333333333,77.91666666666667,77.58333333333333,70.08333333333333,69.0,69.29166666666667,69.91666666666667
9,2021-04-29,08:15:00,78.33333333333333,72.45833333333333,69.54166666666667,69.875,69.54166666666667,69.4375,71.91666666666667,69.1875,69.875,69.5625,69.66666666666667,69.29166666666667,70.0,79.875,69.4375,68.9375,68.83333333333333,69.08333333333333,68.5,67.66666666666667,69.4375,71.91666666666667,73.66666666666667,72.03125,74.16666666666667,75.25,77.875,80.33333333333333,73.41666666666667,72.125,71.375,72.0,72.41666666666667,71.6875,73.625,74.5,73.375,73.625,72.375,72.75,71.54166666666667,71.1875,72.125,72.125,72.375,72.875,72.9375,72.125,72.625,77.09375,80.04166666666667,76.0625,73.58333333333333,73.375,76.90625,77.25,79.08333333333333,80.9375,66.4375,77.78125,75.6875,67.33333333333333,70.125,69.125,69.25,68.45833333333333,68.5625,68.875,68.6875,69.70833333333333,69.875,71.54166666666667,71.41666666666667,70.6875,70.625,70.41666666666667,70.5625,73.29166666666667,75.75,79.4375,82.0625,73.875,81.21875,80.3125,81.1875,81.625,79.5625,77.25,73.70833333333333,74.46875,73.75,72.03125,73.875,71.79166666666667,70.875,71.5,69.75,70.75,71.5,79.5625,80.79166666666667,76.90625,78.0625,75.0625,71.75,72.0,69.625,69.625,70.16666666666667,71.65625,71.91666666666667,71.0,70.875,69.875,68.625,71.54166666666667,71.41666666666667,69.9375,70.625,69.75,71.75,72.0,71.0,73.125,78.58333333333333,75.04166666666667,76.125,77.25,78.0,75.54166666666667,74.41666666666667,72.5,74.08333333333333,72.96875,73.53125,73.20833333333333,72.54166666666667,72.875,74.3125,70.9375,70.625,70.66666666666667,73.25,73.25,71.95833333333333,71.375,71.1875,71.79166666666667,72.25,71.16666666666667,72.4375,74.125,71.625,73.41666666666667,72.25,73.8125,74.08333333333333,72.375,74.5,71.0,71.375,72.20833333333333,71.58333333333333,75.0625,70.79166666666667,77.1875,77.0625,74.375,71.58333333333333,75.125,75.84375,73.83333333333333
