,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.10 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.15 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.7 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W)
0,2021-03-31,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-31,06:15:00,1.5536333333333332,6.1453,3.41405,5.62345,0.0,1.6069000000000002,2.8202999999999996,1.58325,4.3594,4.457800000000001,5.87185,4.4168,4.8414,8.125,4.184175,3.86915,4.0177000000000005,7.1949000000000005,5.94805,3.44025,0.4781333333333333,2.899225,4.064875000000001,7.10585,3.45005,5.5285,7.6406,0.9386142857142856,1.0328199999999998,1.3062,3.85,6.146100000000001,0.3812,1.0969,8.0039,3.90672,4.88675,2.753725,6.97265,5.5621,4.5281,7.0875,7.8551,5.9617,6.646866666666667,3.025,3.243,3.210033333333333,2.736385714285714,9.1094,1.5317833333333333,2.9121,7.14375,5.0168,2.6668,5.715249999999999,3.550033333333333,9.5027,4.0547,12.51015,2.9796714285714287,8.910350000000001,0.9748,4.759399999999999,9.4422,3.1844,7.41325,5.7656,5.427,5.4719,2.9813,1.742642857142857,8.2711,3.8249999999999997,0.8473,4.0224,3.7948,0.8624999999999999,5.14885,3.025,2.59375,3.5926,2.3639571428571426,1.7172,6.06095,3.3531500000000003,4.5844,6.784,1.5213333333333334,2.4718999999999998,10.16095,1.0992,7.46875,2.6925833333333333,2.263675,4.309375,9.780100000000001,3.06095,0.3703125,8.9633,4.0665000000000004,4.8648,4.7063,4.3313,5.27655,6.707,0.0,4.6,4.42566,2.577825,4.63125,3.025,1.9023,4.5094,3.3841,6.8294,3.491,2.10705,5.40705,1.5614333333333335,1.24048,5.257033333333333,4.5070500000000004
2,2021-03-31,06:30:00,5.808949999999999,11.1129,7.293749999999999,14.3922,8.191666666666666,11.735949999999999,10.368766666666668,5.94295,10.708333333333334,9.03205,11.872133333333332,10.214066666666666,11.0391,18.1391,10.685133333333335,8.2156,8.72265,13.1466,13.843233333333336,12.796866666666666,8.482566666666665,11.924999999999999,14.4013,11.9766,9.647666666666668,12.569533333333332,13.724733333333333,8.794925,9.3164,6.552350000000001,8.842699999999999,8.99765,5.776033333333333,6.07385,15.7965,11.6625,9.743733333333333,9.9495,13.289066666666665,11.176566666666666,8.9219,13.14845,11.518350000000002,13.451566666666666,15.2724,9.257533333333333,8.8185,15.801033333333335,11.596066666666667,16.357566666666667,11.3974,11.8125,13.372399999999999,8.357800000000001,10.463275,13.2427,7.659800000000001,14.716666666666667,8.434366666666667,17.455233333333336,14.9297,19.0026,6.4734,11.160900000000002,14.595566666666665,9.14845,14.2284,11.303133333333335,11.7836,9.197899999999999,8.23985,9.501566666666667,13.882033333333332,9.6164,7.684633333333333,9.262500000000001,13.363533333333331,9.0154,13.906233333333333,8.056266666666666,10.8369,9.680733333333334,12.19925,11.554433333333334,10.669266666666665,7.325033333333334,11.166166666666667,12.613,10.969533333333333,10.725266666666665,18.85155,7.868200000000001,13.981266666666665,14.8802,11.388566666666668,12.62305,11.8828,8.7094,9.64375,16.54375,14.4604,11.901950000000001,5.68125,8.392733333333334,11.808833333333334,12.801566666666666,7.6742,12.406,14.133066666666666,11.183333333333332,10.4133,8.49765,7.167166666666667,9.6129,10.940633333333333,13.4583,9.588533333333332,8.689333333333332,10.0568,6.555733333333333,11.391666666666666,13.427100000000001,11.28245
3,2021-03-31,06:45:00,29.56566666666667,33.920300000000005,28.566399999999998,77.2949,64.45833333333333,49.41460000000001,67.11926666666666,90.76926666666668,75.83983333333333,61.521366666666665,82.5229,88.3138,79.8414,95.80756666666667,60.934400000000004,42.58045,40.395833333333336,33.0906,76.74816666666668,51.5293,66.0203,68.70183333333334,92.34845,66.61926666666666,71.66246666666666,70.85806666666666,76.1332,58.12655,76.05286666666666,37.813075,53.036699999999996,30.219125,30.442433333333337,80.15496666666667,71.91246666666666,73.67813333333334,65.47786666666667,74.4883,74.46276666666667,76.35745,61.40313333333334,91.2547,83.4495,61.625,68.8711,47.41015,55.4258,85.69335000000001,79.881075,57.65286666666666,76.62553333333334,60.58983333333333,37.667966666666665,31.41875,75.0823,108.5461,78.33800000000001,87.35703333333333,80.8479,93.70703333333334,60.788266666666665,75.18803333333334,65.95756666666666,83.6349,81.863,71.34766666666667,66.24846666666667,58.3359,65.73333333333333,70.22136666666667,76.0198,18.8789,76.26513333333334,29.52735,97.93245,123.0703,83.6172,92.42965000000001,89.5002,72.93203333333334,95.0121,89.54556666666667,46.2094,83.30130000000001,82.17110000000001,73.46383333333334,94.6312,80.08566666666667,71.80510000000001,104.83125000000001,82.91409999999999,70.1574,71.04950000000001,79.34575,85.55913333333332,84.63245,74.33023333333334,79.8073,61.60783333333333,77.7271,80.356,72.37266666666666,24.874466666666667,37.92373333333333,79.51903333333333,58.93435,50.540099999999995,62.32683333333333,74.5935,54.78176666666667,35.4594,59.883333333333326,39.125175,40.9185,54.26743333333334,72.32815,44.79793333333333,37.22425,47.99825,46.740633333333335,49.918200000000006,53.04946666666666,42.70316666666667
4,2021-03-31,07:00:00,58.639849999999996,66.85886666666666,67.75833333333333,114.87893333333334,92.48853333333334,112.82075,107.35756666666667,120.4531,120.5979,111.1146,120.16590000000001,117.22083333333332,80.8363,99.50546666666666,78.93646666666666,76.93466666666666,65.27136666666667,67.79065,111.4801,93.95859999999999,86.0297,102.22186666666666,117.6344,98.21453333333334,119.46666666666668,96.61303333333335,119.4221,98.2682,134.0258,80.70936666666667,87.44805,66.6562,60.17733333333333,86.08386666666667,106.65780000000001,141.00315,108.7146,94.01955000000001,115.34323333333334,90.37240000000001,95.36616666666667,119.91290000000001,102.96955,104.71640000000002,102.36055,80.005475,72.7099,103.0987,114.17425,121.6242,116.58673333333333,117.46563333333334,75.04376666666667,65.06954999999999,118.71643333333334,78.86485,121.95623333333333,114.14375,93.04896666666667,131.68516666666667,112.618,130.3812333333333,98.76953333333331,111.08595,127.40026666666665,115.5328,122.10886666666666,95.47083333333332,103.75393333333334,113.02866666666667,96.39949999999999,94.8539,116.62190000000002,106.83285000000001,137.0797,107.9594,114.01746666666668,94.46456666666667,109.6344,79.27345,92.73493333333333,99.25836666666667,122.23513333333334,147.15,78.08595,114.34793333333334,123.36406666666666,122.51755,107.77786666666668,103.34816666666666,101.73336666666667,94.6586,122.05286666666666,126.10443333333335,94.22606666666667,141.22109999999998,128.84166666666667,107.75155,123.79426666666667,151.48595,127.0531,143.6672,61.683575000000005,65.7547,93.4396,114.86483333333332,88.55366666666667,93.3789,125.62735,76.85363333333333,87.910375,84.76926666666667,93.6,85.69376666666666,84.61716666666666,81.1945,76.6281,75.668375,77.5586,70.2362,80.6031,87.83543333333334,83.8156
5,2021-03-31,07:15:00,84.547675,94.7565,99.11066666666666,145.31743333333333,113.72863333333333,142.640825,114.01146666666666,111.266,105.08516666666667,123.36560000000001,180.1555,172.2332,138.54036666666667,148.36563333333334,113.55053333333335,97.19376666666666,94.6271,93.70026666666666,126.47266666666667,147.49429999999998,103.7609,118.8309,168.2237,116.9456,152.3203,125.22056666666667,131.1008,145.52946666666665,98.48673333333333,93.12083333333334,105.38435000000001,84.58903333333335,89.07615,161.63985,142.0276,156.24793333333332,131.92345,103.2375,155.10183333333333,160.5947666666667,129.01524999999998,106.4715,147.27136666666667,110.6313,147.8961,115.4268,102.40886666666667,139.3086,117.60520000000001,160.289275,155.6448333333333,155.9052333333333,133.6184,92.69506666666666,199.5469,142.6729,114.90000000000002,145.48933333333335,104.91953333333333,161.98986666666667,152.6916666666667,132.79870000000003,167.5711,120.63206666666667,156.66196666666667,159.6448,119.0237,155.39086666666668,128.38903333333334,152.85806666666667,162.8763,122.71043333333334,124.81953333333333,180.1,116.26093333333331,109.59036666666667,111.52553333333333,124.0521,144.42916666666667,111.70519999999999,178.639875,169.8969,114.12056666666666,128.57476666666665,111.76196666666665,116.9672,150.27343333333332,147.97263333333333,123.75,110.74296666666667,153.78776666666667,133.58933333333331,110.09663333333333,146.529075,143.0536666666667,110.45233333333333,154.5513,163.80076666666665,114.62373333333333,149.366825,151.775775,137.037925,92.3461,95.7539,121.32213333333334,139.44633333333334,151.14453333333333,206.4742,112.65103333333333,127.40573333333334,145.22996666666668,131.15470000000002,112.859175,100.2242,127.50676666666668,129.4477,112.8349,112.49925,114.10210000000001,116.04506666666667,114.1469,104.20989999999999,93.67186666666667
6,2021-03-31,07:30:00,114.86795000000001,93.25600000000001,208.84452499999998,219.1336,243.3672,240.26639999999998,220.4331,243.89739999999998,237.2184,233.6916666666667,243.76405,226.78206666666665,217.18566666666666,240.3422,148.9185,155.76956666666666,122.6906,149.85005,247.24376666666663,189.12109999999998,200.03593333333333,235.88723333333334,244.4641,216.01406666666665,228.90664999999998,213.45256666666668,206.81616666666665,175.93803333333332,238.96353333333332,161.67603333333332,130.4354,152.78044999999997,157.16093333333333,219.41226666666668,232.5406,210.66873333333334,239.28905,208.37655,240.52735,227.1445,212.76796666666667,224.5112,213.19506666666666,237.05155,213.90156666666667,138.62396666666666,125.13960000000002,221.5797,246.0672,124.2422,239.6081,217.99636666666666,241.17993333333334,100.3344,196.6406,245.13493333333335,204.6046666666667,233.28670000000002,222.00546666666665,246.30886666666666,236.4996,230.25053333333335,239.11995000000002,226.15623333333335,258.9535,252.3789,255.59375,239.3815,245.3656,216.07526666666664,228.57213333333334,233.8528666666667,240.5297,245.55730000000003,235.8344,213.3198,251.86915,235.64024999999998,212.33723333333333,226.60493333333332,207.75585,236.7629,239.38046666666665,232.28826666666666,256.9219,247.612,243.67653333333337,196.4244666666667,251.25443333333337,227.97293333333332,233.23440000000002,224.56796666666665,176.87316666666666,202.0137,213.3948,239.12866666666665,258.58746666666667,233.45573333333334,240.94426666666664,215.55336666666665,262.7604333333333,208.5494666666667,133.08262499999998,139.0651,242.2664,202.22775000000001,190.7435,248.11995000000002,228.864425,174.1218666666667,190.77813333333333,184.2023333333333,167.18906666666666,188.34506666666667,157.29765,194.9531,181.45206666666664,157.4795,138.3555,122.51483333333333,174.79945,193.0435,177.4234333333333
7,2021-03-31,07:45:00,182.3341333333333,211.32966666666667,237.97940000000003,244.9969,203.9312666666667,228.43616666666665,207.62913333333336,229.375,233.6000333333333,251.43176666666668,236.56175000000002,221.5406,211.88253333333333,233.50050000000002,177.79556666666667,179.22656666666668,189.30057499999998,209.14785,232.73983333333334,226.85,225.20989999999998,226.18673333333334,211.62815,241.0625,234.05263333333335,224.8078,221.4164,205.0674333333333,250.86445,195.50390000000002,189.65236666666667,195.333425,217.8599,208.9322666666667,244.5148333333333,233.89583333333334,226.38555000000002,201.61066666666667,235.382,233.63436666666666,241.64100000000002,221.87839999999997,234.15443333333334,236.3621,234.28566666666666,217.7721333333333,215.02855,250.45585,243.94335,249.87343333333334,209.53853333333333,237.5554666666667,216.1406,130.55,220.4101333333333,247.82656666666665,244.35676666666666,250.17656666666667,209.49533333333332,252.79659999999998,210.42346666666666,270.3027,235.53594999999999,246.9401,253.98750000000004,234.1719,237.11433333333335,240.05156666666667,260.00625,228.6632666666667,223.6984,234.29065,226.86755,226.70003333333332,257.0496,237.40076666666664,244.32655,226.6271,255.37706666666668,224.28933333333336,235.38434999999998,225.52606666666665,228.70544999999998,257.2359,251.61130000000003,226.2807,238.93773333333334,248.71616666666668,241.325975,246.78123333333335,249.79237500000002,255.9461,260.532,249.08259999999999,246.4935,244.51096666666663,255.1656,219.15313333333333,231.12369999999999,248.11406666666667,221.9988,211.856,222.91276666666667,224.61953333333335,234.101,214.94827500000002,256.4789,194.44896666666668,219.79725000000002,184.4645,174.1523,183.3987,186.82136666666668,176.69973333333334,191.7541666666667,185.12754999999999,182.13046666666665,186.3708,200.4263,183.63956666666664,195.39059999999998,199.75119999999998,182.0669
8,2021-03-31,08:00:00,229.5797,250.46536666666665,265.0367,238.2578,256.31663333333336,288.31759999999997,152.36876666666666,276.9093666666667,247.00469999999999,255.55886666666666,161.69896666666668,254.44845,273.8754,202.64843333333332,187.30393333333333,239.78933333333336,251.69946666666667,264.66016666666667,223.74805,246.18699999999998,281.50803333333334,267.7359333333333,263.16326666666663,283.2758,247.23856666666666,230.54976666666667,183.91910000000001,276.4984,283.86525,261.37033333333335,274.86016666666666,271.64845,269.79816666666665,267.2508,229.5411333333333,260.0778666666667,225.9284,216.73005,278.4672,235.63206666666667,238.83620000000005,288.3419333333334,239.53646666666668,254.5646,259.5296666666666,225.99426666666668,178.97133333333332,240.5205,289.0244666666667,267.72706666666664,287.9297,289.532825,264.816025,283.4104,276.65990000000005,251.39686666666668,222.73046666666667,295.06666666666666,287.693375,217.78100000000003,221.81640000000002,200.6008,246.51954999999998,294.2598666666667,240.69885,258.791,286.1333333333334,234.32083333333335,252.2343666666667,227.61563333333334,178.40076666666667,258.23047499999996,256.70570000000004,207.12239999999997,244.35806666666667,279.60519999999997,288.4375,298.3786333333333,247.42783333333333,224.88285,228.43360000000004,241.86146666666664,246.91639999999998,232.93253333333334,296.49636666666663,214.05703333333335,226.2668,298.11826666666667,252.0961,273.7599,291.37966666666665,286.77160000000003,277.21066666666667,255.5996,295.7833333333333,232.15679999999998,275.3156333333333,282.26250000000005,267.41433333333333,298.5427333333334,299.01303333333334,208.77003333333334,225.10784999999998,229.1934666666667,195.59685,263.32003333333336,283.9738,259.62425,225.39923333333334,231.8536333333333,208.766975,229.4187,187.01353333333336,228.4244666666667,137.96066666666667,193.8445,226.76693333333333,225.18515000000002,175.11433333333332,182.78910000000002,224.4211,193.838,180.85076666666666
9,2021-03-31,08:15:00,281.3942666666667,294.1427,283.41013333333336,295.1074,288.59090000000003,292.21746666666667,295.09454999999997,281.89845,288.31510000000003,296.84296666666665,294.2567666666667,293.46116666666666,285.6492333333333,289.6387,286.5708333333334,281.33543333333336,290.43985,291.62236666666666,291.07695,291.8297,292.5453,298.83985,297.84766666666667,300.2656,292.36693333333335,287.2539,293.67969999999997,287.014825,292.1080666666667,277.43306666666666,279.20315,282.1166666666667,285.93285000000003,281.882425,296.6627666666667,299.99426666666665,295.6351666666667,246.41510000000002,293.0244666666667,284.31645,287.39375,291.97965,290.01043333333337,287.01875,282.08905,279.2815,278.23635,307.71015,300.14869999999996,311.3734,296.3621,299.03435,306.7844,306.1757666666667,300.2510333333333,299.5119666666667,300.1073,310.6281333333333,299.25,305.9534,291.1422,310.9492333333333,291.1849,298.11560000000003,305.48746666666665,294.6013,296.8043,297.98363333333333,295.5668,296.77343333333334,289.3830666666667,306.65549999999996,302.11249999999995,305.72850000000005,289.6633,301.01054999999997,306.5625,299.8164,298.6656,300.44946666666664,297.56485,296.97786666666667,297.98925,304.38710000000003,299.1117,282.5,307.7448,306.13933333333335,295.69166666666666,297.03933333333333,310.577,290.6950666666667,300.0950666666667,306.66290000000004,305.0083333333333,297.2418,309.84766666666667,300.72499999999997,302.18879999999996,315.15726666666666,314.64215,307.3668,281.6044333333333,279.72996666666666,289.9997666666667,292.48865,287.70210000000003,295.8242,291.8546666666667,252.72240000000002,255.8737,238.87597499999998,244.22553333333335,233.168,241.32655,248.4716,232.94805000000002,235.52049999999997,244.94636666666665,227.88615,245.60206666666667,244.53179999999998,241.14843333333337
