,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-06-19,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-19,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-06-19,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.375,73.0,0.0,0.0,0.0,71.75,0.0,72.375,0.0,72.875,0.0,69.125,0.0,0.0,0.0,69.25,0.0,71.875,72.125,0.0,0.0,72.0,0.0,0.0,0.0,67.38541666666667,0.0,0.0,61.3125,0.0,0.0,72.5,0.0,0.0,72.375,72.25,69.11824324324324,71.5,0.0,70.875,0.0,0.0,70.75,0.0,72.125,72.625,0.0,0.0,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.06818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.125,69.72222222222223,0.0,0.0,0.0,71.625,0.0,0.0,70.5,0.0,0.0,71.05,0.0,0.0,0.0,0.0,72.125,0.0,0.0,0.0,0.0,0.0,72.375,72.375,0.0,0.0,69.04411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,72.875,0.0,71.625,0.0,0.0,0.0,0.0,73.125,0.0,56.375,0.0,72.875,0.0,0.0,0.0,0.0,0.0,69.04464285714286,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,59.75,72.625,0.0,0.0,72.5,52.625,0.0,72.625,0.0,0.0,72.875,67.77083333333333,68.5,0.0,67.525,68.73076923076923,71.875,0.0,0.0,0.0,0.0,0.0,0.0,68.21666666666667,0.0,71.75,0.0,0.0,71.5,0.0,0.0,71.125,0.0,71.5,70.0,67.28125,0.0,0.0
3,2021-06-19,06:45:00,59.625,55.0,64.33333333333333,63.166666666666664,63.416666666666664,64.625,56.125,69.875,64.3125,61.75,62.25,62.375,59.5,52.9375,48.041666666666664,60.583333333333336,61.375,69.91666666666667,66.66666666666667,64.8125,57.0,63.0625,54.5625,57.0625,59.375,62.5,64.9375,55.125,57.3125,65.125,57.8125,63.5,69.55,64.375,62.75,70.29166666666667,63.125,50.1875,61.25,0.0,66.375,64.41666666666667,70.1875,65.6875,63.916666666666664,63.5,67.34375,58.21875,64.125,66.53125,64.75,62.375,63.8125,63.1875,61.8125,67.75,57.75,63.125,66.25,70.45833333333333,68.125,56.75,67.75,63.5625,60.166666666666664,70.5,68.5625,65.8125,45.9375,57.4375,65.29166666666667,61.9375,69.8125,66.375,65.4375,66.20833333333333,69.15625,67.83333333333333,65.1875,59.5625,52.5625,69.25,67.54166666666667,50.625,61.5,63.958333333333336,61.041666666666664,63.125,60.416666666666664,56.375,63.9375,68.84375,72.5,67.29166666666667,67.33333333333333,65.125,66.04166666666667,64.3125,66.375,68.875,68.0,58.6875,71.41666666666667,55.0,37.0,62.625,67.70833333333333,59.916666666666664,49.125,60.4375,65.90625,64.9375,60.0625,57.041666666666664,66.4375,68.5,61.125,67.0,61.333333333333336,65.45833333333333,71.4375,68.25,66.5,65.54166666666667,67.5,65.625,63.125,69.3125,57.75,62.125,65.375,59.75,62.125,64.0625,73.125,58.875,72.5,62.4375,68.04166666666667,63.875,69.125,67.91666666666667,52.125,56.375,66.1875,65.66666666666667,67.58333333333333,68.83333333333333,64.9375,61.875,66.0,62.0,53.041666666666664,62.625,66.0,0.0,66.21875,63.5625,59.833333333333336,65.04166666666667,65.71875,58.0625,59.416666666666664,62.5625,66.5,65.20833333333333,69.0,60.375,63.25,63.875,64.29166666666667,66.3125,62.625,66.58333333333333,50.125,65.375,62.583333333333336,72.0625,59.6875,0.0,49.875,63.75,69.25,58.333333333333336,60.4375,55.6875,60.25,62.333333333333336,69.9375,66.25,64.9375,65.8125
4,2021-06-19,07:00:00,67.125,64.375,67.29166666666667,67.54166666666667,65.8125,69.54166666666667,68.625,68.1875,64.6875,67.83333333333333,68.66666666666667,68.33333333333333,68.33333333333333,65.33333333333333,64.91666666666667,67.08333333333333,67.33333333333333,66.375,69.5,66.875,67.54166666666667,67.375,69.20833333333333,67.0625,69.08333333333333,69.8125,70.875,69.5,67.75,69.625,69.5,67.79166666666667,68.875,67.41666666666667,66.4375,68.96875,67.09375,68.20833333333333,67.33333333333333,68.75,70.0,67.125,68.75,68.5,69.8125,68.25,65.875,67.3125,69.625,66.875,68.16666666666667,68.625,69.58333333333333,70.45833333333333,68.04166666666667,68.0625,70.1875,68.9375,68.91666666666667,69.875,70.3125,70.79166666666667,69.375,67.45833333333333,65.4375,71.29166666666667,68.375,67.78125,68.95833333333333,68.625,68.25,67.79166666666667,68.79166666666667,69.0625,70.08333333333333,67.4375,70.75,69.83333333333333,70.5,69.0,65.5,69.58333333333333,66.16666666666667,64.6875,68.5,70.5,68.25,69.84375,66.375,67.84375,68.1875,68.79166666666667,68.91666666666667,70.6875,70.125,68.33333333333333,66.33333333333333,67.5625,68.4375,67.6875,68.5,68.1875,70.34375,67.45833333333333,64.33333333333333,68.54166666666667,67.875,71.25,68.54166666666667,69.25,68.75,70.25,71.3125,70.25,70.1875,69.95833333333333,70.8125,71.04166666666667,68.125,69.5625,68.29166666666667,69.375,68.875,71.5625,68.20833333333333,68.58333333333333,68.75,65.8125,67.5625,66.78125,70.8125,69.0625,69.375,68.70833333333333,70.91666666666667,69.04166666666667,67.875,68.91666666666667,69.20833333333333,69.375,69.8125,68.91666666666667,70.375,70.625,67.79166666666667,69.71875,69.0,68.75,69.375,68.875,71.625,68.70833333333333,65.45833333333333,68.0,69.375,69.5,71.625,66.29166666666667,70.08333333333333,69.70833333333333,69.9375,66.5625,72.5,71.875,69.5625,70.875,70.75,71.75,68.91666666666667,68.625,67.0625,68.70833333333333,67.875,67.125,67.1875,68.1875,68.58333333333333,69.625,69.125,69.45833333333333,66.90625,67.1875,70.5,66.125,66.125,69.375,66.29166666666667,67.95833333333333,66.75,68.58333333333333,67.15625,69.08333333333333
5,2021-06-19,07:15:00,66.70833333333333,68.625,65.875,68.5625,66.875,69.25,67.20833333333333,67.75,64.75,68.20833333333333,67.54166666666667,68.33333333333333,69.375,69.0,64.25,67.79166666666667,67.8125,66.125,68.33333333333333,66.08333333333333,68.79166666666667,68.125,69.71875,69.46875,69.41666666666667,67.0625,70.75,70.33333333333333,69.53125,70.54166666666667,71.04166666666667,68.08333333333333,68.83333333333333,68.96875,67.875,70.75,67.625,72.125,69.66666666666667,69.54166666666667,71.1875,69.5625,70.125,68.65625,67.45833333333333,69.75,68.79166666666667,68.125,69.5,70.5625,69.0,71.125,70.58333333333333,70.0,69.875,68.375,68.4375,70.75,69.70833333333333,71.5625,71.46875,73.9375,69.70833333333333,68.96875,68.91666666666667,72.0,68.875,69.66666666666667,69.375,70.25,67.875,68.75,70.4375,70.6875,70.625,71.54166666666667,71.625,71.0,69.91666666666667,70.5,69.875,71.83333333333333,65.9375,68.625,69.5625,0.0,69.8125,69.95833333333333,67.0625,67.8125,69.29166666666667,69.75,71.79166666666667,71.33333333333333,71.625,68.20833333333333,68.25,68.71875,70.91666666666667,71.0,68.66666666666667,69.1875,72.125,68.875,66.9375,69.625,64.0,70.5,68.96875,70.5,69.8125,72.25,70.0,70.29166666666667,70.46875,70.96875,71.875,70.75,69.375,68.0,68.95833333333333,69.45833333333333,69.79166666666667,72.5,68.9375,68.70833333333333,71.125,68.375,67.83333333333333,67.875,70.95833333333333,68.625,70.9375,70.54166666666667,71.0,69.5,69.75,69.79166666666667,69.33333333333333,69.875,71.70833333333333,70.125,70.45833333333333,72.5625,66.5,70.875,69.375,70.45833333333333,69.16666666666667,69.54166666666667,72.0,68.875,67.8125,69.75,71.21875,71.125,70.9375,69.20833333333333,71.5625,70.375,71.16666666666667,62.75,70.4375,72.625,70.3125,71.75,68.375,72.83333333333333,67.29166666666667,70.34375,68.41666666666667,68.70833333333333,69.4375,68.29166666666667,71.0625,68.3125,69.75,68.54166666666667,71.375,71.5,67.0,68.91666666666667,71.5,66.84375,67.0,69.79166666666667,69.4375,66.33333333333333,69.41666666666667,68.16666666666667,68.08333333333333,69.25
6,2021-06-19,07:30:00,66.75,66.41666666666667,64.54166666666667,67.25,66.875,67.8125,64.54166666666667,0.0,65.125,67.25,67.83333333333333,66.75,65.91666666666667,65.5625,62.333333333333336,67.25,66.375,64.375,66.66666666666667,68.125,64.91666666666667,67.875,68.625,67.0,70.08333333333333,69.04166666666667,70.8125,70.0,67.125,69.625,69.33333333333333,66.41666666666667,68.08333333333333,67.875,65.20833333333333,69.1875,67.08333333333333,63.333333333333336,67.04166666666667,67.0,70.58333333333333,67.8125,64.375,68.625,69.25,67.33333333333333,69.5625,66.25,68.16666666666667,68.65625,69.0,66.625,70.29166666666667,67.625,67.29166666666667,67.5,68.375,68.375,69.0625,70.4375,72.25,69.75,71.875,68.375,66.875,70.625,68.25,69.0625,68.29166666666667,66.90625,66.125,66.875,69.875,71.25,70.125,69.25,68.70833333333333,69.90625,69.125,0.0,70.25,68.84375,66.375,69.375,68.45833333333333,71.16666666666667,66.5,71.04166666666667,65.5625,65.91666666666667,68.33333333333333,68.625,70.5,71.5,69.29166666666667,68.0,65.375,69.875,64.54166666666667,67.91666666666667,69.375,68.25,70.20833333333333,68.5625,65.40625,68.45833333333333,69.29166666666667,70.58333333333333,69.8125,71.20833333333333,69.54166666666667,69.79166666666667,69.5625,67.20833333333333,70.125,68.5625,69.125,69.375,68.03125,66.75,68.33333333333333,70.46875,69.33333333333333,70.58333333333333,69.53125,67.20833333333333,69.75,68.625,67.83333333333333,66.90625,70.04166666666667,67.25,69.875,68.75,69.20833333333333,69.1875,67.8125,69.75,68.04166666666667,69.75,69.0,68.125,68.8125,70.0,67.4375,69.08333333333333,68.5625,69.1875,69.33333333333333,69.04166666666667,71.09375,67.25,65.54166666666667,69.5625,68.9375,70.8125,71.79166666666667,66.45833333333333,67.08333333333333,67.75,70.3125,67.125,70.95833333333333,71.5625,69.95833333333333,69.91666666666667,71.6875,70.79166666666667,67.625,68.75,0.0,69.1875,68.15625,67.25,67.95833333333333,68.25,68.5,69.0,69.75,70.04166666666667,63.96875,67.875,69.5,67.125,66.1875,67.78125,68.75,67.16666666666667,66.41666666666667,68.45833333333333,64.625,68.3125
7,2021-06-19,07:45:00,65.625,63.791666666666664,64.75,67.875,67.625,68.29166666666667,65.0625,66.125,63.75,66.54166666666667,65.08333333333333,67.03125,62.625,65.70833333333333,61.8125,66.0625,67.6875,66.875,67.58333333333333,66.25,66.4375,65.33333333333333,68.5,68.25,68.21875,65.4375,69.9375,70.125,68.8125,69.875,68.41666666666667,67.5625,68.125,67.8125,64.90625,69.5,67.28125,65.54166666666667,67.75,69.46875,69.21875,66.25,66.20833333333333,66.125,68.75,67.1875,67.0,65.53125,68.33333333333333,69.625,68.625,67.95833333333333,67.6875,68.83333333333333,68.41666666666667,67.08333333333333,67.125,69.70833333333333,69.0,69.21875,68.25,70.5625,68.70833333333333,67.53125,64.8125,69.96875,69.125,67.54166666666667,68.625,68.125,67.54166666666667,66.875,66.54166666666667,70.3125,68.9375,69.5,69.0,0.0,69.625,68.53125,67.84375,69.375,66.95833333333333,66.1875,69.04166666666667,70.0,66.125,67.875,65.41666666666667,65.6875,67.08333333333333,67.75,69.625,70.125,69.15625,67.65625,66.9375,68.33333333333333,71.125,66.83333333333333,66.25,68.75,70.25,66.04166666666667,62.8125,66.875,69.3125,67.875,65.375,67.08333333333333,66.29166666666667,69.66666666666667,69.625,67.70833333333333,69.25,69.16666666666667,68.375,67.125,62.0,65.375,68.41666666666667,68.875,69.04166666666667,71.75,68.125,67.8125,68.625,67.625,66.70833333333333,67.5,68.875,65.0,69.29166666666667,68.1875,64.5,69.75,68.03125,69.5625,69.0625,68.16666666666667,69.08333333333333,67.08333333333333,65.875,69.25,67.20833333333333,69.75,68.125,69.5625,68.59375,67.8125,70.45833333333333,69.15625,65.90625,68.75,69.0,69.1875,69.91666666666667,66.5,67.875,69.90625,69.625,63.083333333333336,71.04166666666667,71.41666666666667,69.875,70.83333333333333,71.125,70.16666666666667,66.125,68.125,67.375,67.5,66.1875,65.54166666666667,63.125,67.58333333333333,68.45833333333333,68.4375,67.45833333333333,68.875,64.875,65.0,69.79166666666667,66.58333333333333,66.875,66.1875,65.75,64.9375,67.9375,66.875,68.875,68.6875
8,2021-06-19,08:00:00,67.33333333333333,66.5625,65.08333333333333,66.875,66.4375,69.375,66.75,66.375,62.8125,67.625,66.6875,68.45833333333333,67.625,66.66666666666667,60.958333333333336,66.21875,68.0,68.16666666666667,68.625,67.45833333333333,66.125,64.5,68.70833333333333,69.70833333333333,68.83333333333333,67.46875,70.79166666666667,69.875,68.6875,69.1875,69.34375,67.875,66.95833333333333,66.79166666666667,65.5,69.79166666666667,67.25,68.04166666666667,68.375,69.125,70.3125,68.75,68.8125,67.29166666666667,68.625,67.75,67.4375,68.0,68.75,69.3125,69.0,68.46875,69.16666666666667,69.0,69.5,70.5625,69.04166666666667,68.41666666666667,68.25,68.9375,70.33333333333333,70.79166666666667,70.28125,67.75,65.83333333333333,71.33333333333333,67.375,65.375,68.875,68.58333333333333,66.75,66.16666666666667,70.375,71.25,69.45833333333333,69.375,70.3125,70.625,70.75,70.1875,68.375,68.66666666666667,67.25,66.41666666666667,69.4375,71.0625,69.4375,69.75,67.0,66.0625,67.79166666666667,69.8125,69.04166666666667,70.79166666666667,66.75,69.375,66.08333333333333,70.25,71.625,65.125,68.33333333333333,67.45833333333333,70.5,67.3125,63.96875,67.75,70.08333333333333,70.20833333333333,67.5,69.25,69.3125,70.54166666666667,69.0,66.4375,67.625,69.46875,70.25,69.5,64.4375,66.20833333333333,67.0,69.8125,69.29166666666667,70.875,70.125,65.66666666666667,68.34375,68.04166666666667,66.3125,66.6875,68.08333333333333,65.75,70.91666666666667,68.66666666666667,69.375,69.0625,68.66666666666667,69.875,68.40625,68.70833333333333,70.25,68.75,0.0,70.66666666666667,67.96875,69.08333333333333,69.95833333333333,69.0625,70.125,67.65625,70.625,68.375,65.125,67.375,70.9375,68.625,68.5,67.75,65.25,70.20833333333333,71.0,68.0625,71.0,70.375,69.0,70.08333333333333,69.03125,71.5625,67.4375,69.58333333333333,68.04166666666667,67.04166666666667,67.29166666666667,65.91666666666667,68.875,66.25,66.75,69.5,69.8125,69.875,65.08333333333333,65.9375,68.3125,68.375,67.6875,65.5,66.625,68.54166666666667,67.29166666666667,67.9375,68.125,67.625
9,2021-06-19,08:15:00,68.25,66.58333333333333,68.16666666666667,70.5625,66.45833333333333,70.70833333333333,68.125,67.75,63.875,68.0,65.8125,69.75,69.0,67.75,69.6875,69.41666666666667,68.21875,68.41666666666667,69.625,66.25,67.125,68.5,70.16666666666667,71.5,70.0,70.75,71.75,68.625,69.0625,71.3125,70.25,68.375,68.625,67.125,67.6875,69.625,65.91666666666667,70.53125,72.125,69.875,69.58333333333333,68.25,71.0625,67.8125,0.0,68.875,70.5,66.75,70.125,70.5625,70.375,70.70833333333333,71.9375,70.58333333333333,70.21875,69.875,70.0,71.20833333333333,71.5,71.625,70.375,70.375,71.66666666666667,68.33333333333333,69.20833333333333,71.5,71.375,68.0,67.625,68.625,68.375,68.0625,70.625,70.65625,68.83333333333333,72.04166666666667,71.95833333333333,69.875,73.375,70.16666666666667,69.5,70.0,68.41666666666667,69.45833333333333,68.875,70.83333333333333,71.33333333333333,70.9375,69.1875,67.875,70.0625,69.09375,68.25,69.75,71.75,68.84375,66.6875,70.1875,70.58333333333333,67.625,70.125,67.25,71.25,66.875,68.66666666666667,69.5,70.6875,69.875,69.125,70.95833333333333,69.04166666666667,70.54166666666667,69.41666666666667,68.25,69.65625,71.1875,69.79166666666667,69.08333333333333,66.25,70.16666666666667,68.3125,70.08333333333333,71.09375,72.08333333333333,69.375,69.5,69.625,69.0625,66.875,68.125,70.5,69.25,70.625,70.58333333333333,71.5625,69.4375,70.875,71.41666666666667,71.375,68.65625,71.4375,69.5,69.3125,71.625,69.3125,69.75,70.09375,69.6875,69.58333333333333,70.58333333333333,71.45833333333333,69.875,68.625,69.3125,69.9375,70.6875,71.0625,67.79166666666667,69.45833333333333,69.625,70.66666666666667,70.0,71.58333333333333,72.5,69.95833333333333,71.5,71.91666666666667,69.125,67.5,69.54166666666667,67.875,67.95833333333333,68.375,68.08333333333333,70.25,68.33333333333333,69.125,71.8125,71.1875,70.75,66.75,69.0,70.125,66.20833333333333,66.375,68.16666666666667,70.5625,65.3125,71.75,65.8125,69.16666666666667,0.0
