,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.10 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.15 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.7 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
0,2021-02-28,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-28,06:15:00,14.656233333333333,18.431649999999998,15.581533333333333,17.552149999999997,13.3371,15.757533333333333,17.849999999999998,14.066133333333333,18.7263,17.9297,17.112125,11.146066666666664,16.77735,25.2466,13.914066666666665,20.98776666666667,14.439799999999998,15.607,18.82735,18.529700000000002,12.322666666666668,17.83495,20.0211,21.52263333333333,15.736699999999999,16.6848,18.80155,13.803124999999998,17.662000000000003,11.9531,14.323825,10.328100000000001,20.55,8.909633333333334,8.318766666666667,17.84495,10.7367,14.216933333333335,11.055466666666668,15.10315,18.5758,17.156000000000002,21.015866666666668,14.511966666666666,19.692433333333334,17.91645,13.9301,11.458599999999999,22.1293,18.559366666666666,22.474425,18.09025,0.0,19.45103333333333,17.810575,16.2918,18.2625,12.35935,17.2391,12.968,23.3918,19.573166666666665,23.03933333333333,7.8711,11.480733333333333,20.944,10.970833333333333,24.199966666666665,16.279933333333332,19.3552,11.373666666666665,17.785933333333336,15.978900000000001,16.210549999999998,13.820033333333333,16.842433333333332,13.727633333333335,18.0813,15.509366666666665,20.92343333333333,11.710749999999999,16.122366666666665,11.31605,14.13985,15.184000000000001,21.102333333333334,14.133333333333335,19.1427,23.871100000000002,10.77225,12.347650000000002,19.369,12.634900000000002,21.397166666666667,20.2463,11.741933333333334,14.65155,22.679933333333334,16.4362,10.679875,28.17655,19.017775,19.860433333333333,17.224233333333334,11.693466666666666,13.630099999999999,19.345299999999998,20.3074,15.298825,18.17365,11.084633333333331,15.705100000000002,18.206233333333333,16.74375,19.111433333333334,17.8646,24.0896,18.33165,11.182033333333331,19.0823,22.23126666666667,13.815633333333333,11.26485,16.700975,21.756466666666668,16.3539,13.536349999999999
2,2021-02-28,06:30:00,50.79376666666667,42.1125,48.95366666666666,66.0172,51.225975000000005,55.64335,67.4332,56.1824,61.916,54.7232,87.9055,57.044000000000004,62.28073333333333,65.3784,47.8074,56.4871,52.462900000000005,68.7094,54.47205000000001,59.94455,54.802600000000005,54.1016,71.41770000000001,60.06123333333333,76.66364999999999,69.19375,57.34355,54.3414,70.32446666666667,60.17815,51.3883,52.416825,59.978899999999996,50.359750000000005,57.1807,54.140825,63.64685,67.2094,65.12266666666666,52.19923333333333,66.67345,52.670566666666666,64.04535,59.081624999999995,65.3573,56.54946666666666,43.6927,54.09063333333334,59.18593333333333,59.60156666666666,66.11875,68.918,63.243,58.3784,61.9867,50.24166666666667,55.495525,50.95496666666667,54.972300000000004,56.974799999999995,61.882299999999994,60.82775,62.95236666666667,63.4562,52.16915,59.41873333333334,55.104166666666664,57.95493333333334,57.99295,52.058366666666664,52.60156666666666,63.7547,57.32243333333333,63.205233333333325,56.25730000000001,52.74266666666667,58.0219,54.627100000000006,58.773849999999996,63.86146666666667,61.66015,52.487500000000004,53.4224,60.9832,56.40389999999999,67.532,58.3276,65.8629,65.12136666666667,63.20545,70.8094,71.25286666666666,54.4505,57.43436666666667,60.593733333333326,58.31066666666666,55.887499999999996,62.5667,61.65103333333334,51.79713333333333,62.96510000000001,54.1008,64.98125,57.75546666666667,49.337500000000006,52.2414,61.85393333333334,53.05195,60.09609999999999,61.07163333333333,50.105466666666665,52.275949999999995,56.14403333333333,49.399233333333335,50.958333333333336,51.2849,52.858599999999996,55.32916666666667,48.83153333333333,56.3828,57.370599999999996,51.91173333333333,44.17006666666666,59.06215,58.634366666666665,47.8043,49.9133
3,2021-02-28,06:45:00,70.6466,69.33945,53.433600000000006,46.91536666666667,76.83643333333333,92.48984999999999,102.13945,77.0293,68.8086,79.54063333333333,43.5781,46.7719,80.37503333333333,99.9094,65.75392500000001,45.91875,67.05625,72.1922,79.39819999999999,81.1456,41.726600000000005,42.7414,98.0344,77.83596666666666,44.34896666666666,43.90886666666666,47.375,64.454275,72.61955,73.77656666666667,72.58073333333333,67.78696666666667,43.03515,40.48165,41.7125,72.75313333333334,83.9005,76.22343333333333,75.46326666666667,62.7344,41.3021,97.16405,72.5223,55.945350000000005,46.36095,43.98566666666667,72.70416666666667,70.0492,82.23853333333334,79.26303333333334,39.7414,72.61387500000001,81.88543333333334,62.9292,53.291133333333335,70.68956666666666,81.57316666666667,67.17265,46.837500000000006,79.96303333333333,50.337500000000006,48.9961,91.57895,79.61903333333333,69.53359999999999,87.93543333333334,62.2836,96.7707,53.1398,83.29036666666667,69.186125,39.0305,70.4016,100.17655,48.6055,102.125,78.1422,78.70989999999999,43.499500000000005,51.97293333333334,55.755075000000005,43.86755,77.79113333333333,43.59685,41.87733333333333,46.69685,71.36563333333334,82.79896666666666,85.54453333333333,64.3166,78.2862,53.332,37.949600000000004,84.31666666666666,91.40883333333333,99.33980000000001,82.78750000000001,46.144549999999995,77.78906666666667,64.65206666666667,81.77526666666667,83.42603333333334,47.266000000000005,76.23046666666666,75.41956666666667,77.5586,80.96486666666667,45.116,57.98965,50.28515,58.95003333333333,46.394549999999995,57.322649999999996,72.35573333333333,43.9062,41.3926,88.81693333333334,64.14512500000001,58.679475,64.58123333333333,78.18096666666666,48.2503,38.02916666666667,44.056000000000004,66.62346666666667,66.1023,38.69116666666667
4,2021-02-28,07:00:00,153.95703333333333,83.6973,84.94766666666668,161.144,161.97213333333335,160.94453333333334,148.4453,134.31640000000002,155.7891,149.55745000000002,177.8690333333333,143.4168,169.08880000000002,156.9409,150.10075,137.28126666666665,149.0762,172.05493333333334,172.83776666666665,165.1676,161.09957500000002,169.59636666666668,177.39530000000002,153.16796666666664,167.57576666666668,136.5113,145.02620000000002,130.934,171.46015,120.275,144.20000000000002,156.85913333333332,156.17083333333332,144.905875,146.879875,156.80936666666668,150.80730000000003,151.01015,170.42786666666666,146.90443333333334,140.0442666666667,151.89296666666667,169.26250000000002,159.7617333333333,161.73850000000002,137.72056666666666,141.8073,139.80270000000002,166.62136666666666,156.7703,174.2763,147.0,172.97656666666668,88.32345000000001,84.6495,169.82266666666666,171.10209999999998,160.37396666666666,167.270125,168.53856666666667,167.880875,166.28535,172.3146,168.0996,171.5828333333333,142.0383,173.19255,168.54166666666666,154.64923333333334,168.04870000000003,161.76405,151.98123333333334,148.1875,165.17656666666667,178.67423333333332,163.7988,152.27384999999998,163.3945,156.7698,135.64375,166.7789,152.959975,171.02735,168.41876666666664,157.5612,136.6594,160.85363333333333,173.39765,173.90806666666666,161.5875,166.6812666666667,172.015225,156.66055,0.0,159.91663333333335,180.0969,159.40963333333335,167.928875,143.0781,116.55315,175.2112,167.81746666666666,169.18635,165.48513333333332,152.16643333333332,134.6715,127.84299999999999,161.8028666666667,177.1418,167.3099,139.3229,120.88883333333332,114.3375,128.1621,134.24663333333334,109.7654,125.70975000000001,112.68244999999999,128.39610000000002,100.8047,134.13856666666666,130.21095,113.43623333333333,112.25315,127.7224,100.6691,119.3805
5,2021-02-28,07:15:00,182.16043333333334,81.95106666666668,146.67656666666664,160.79335,173.46146666666667,205.65806666666666,222.135925,223.5599,217.29323333333332,206.1625,231.8391,231.4438,216.3143,176.81146666666666,213.956075,185.15625,201.081,204.31835,239.9414,177.23714999999999,212.5195,191.41135,217.41835,227.6552,221.060925,235.37576666666666,175.31095,201.7256,241.40235,164.55363333333335,209.96640000000002,163.93125,166.06365,229.6172,217.02293333333333,221.7005,220.1953,173.84816666666666,239.30155,203.4008,211.83489999999998,231.3883,223.45195,214.6357,184.49922500000002,206.775,215.32003333333333,212.33906666666667,192.18280000000001,224.8896,194.47163333333333,212.6535,205.4515666666667,123.30106666666666,85.63283333333334,219.51173333333335,237.50545,217.291,243.1406,206.19140000000002,223.11823333333334,181.6711,236.23593333333335,214.31769999999997,226.91639999999998,223.7211,239.625,216.26605,241.26835,191.2406,235.1,211.42943333333332,205.53649999999996,238.9414,233.7953,241.65465,217.648625,226.28593333333333,227.334975,209.80650000000003,184.24296666666666,174.2563,224.424825,213.4297,216.96456666666668,225.926575,157.78320000000002,219.83985,206.6177,233.625,220.64843333333337,203.38543333333334,217.21485,234.1791,210.60676666666666,179.0906,221.3315,229.5242333333333,228.86406666666667,195.3961,234.51196666666667,197.6625,240.9784,197.5746,202.5104,189.7457,174.583,192.7039,231.1802,185.25074999999998,177.26456666666664,153.75676666666666,176.43495,160.1498,172.14139999999998,158.415625,180.8198,167.23495,137.29645,167.0487,172.3563,180.841,123.68594999999999,151.56276666666668,150.2383,144.5422,176.64113333333333
6,2021-02-28,07:30:00,141.907,89.3688,175.1453,168.95315,198.16143333333335,184.95806666666667,220.9375,201.6719,226.50676666666664,171.0992,180.42993333333334,197.1957,154.4801,198.20159999999998,151.4211,230.13463333333334,208.20550000000003,190.33415,170.625,191.33515,203.645925,238.83960000000002,145.0813,209.69375,169.2516,230.4072666666667,224.42943333333335,154.16565,161.15157499999998,186.25966666666667,171.64193333333333,207.3898333333333,197.67970000000003,227.8594,190.66485,194.50570000000002,219.16016666666667,184.038,261.4312,156.9719,205.52733333333333,217.70653333333334,158.88826666666668,159.74606666666668,172.8487,199.191,218.957,148.7539,237.7661333333333,164.2841,216.7027,235.3812,235.47655,171.766025,63.06876666666667,193.06406666666666,199.74630000000002,232.23555,209.00665,210.6945333333333,220.54065,193.13750000000002,238.57786666666667,193.95003333333332,189.9422,222.8093666666667,190.186525,212.3879,214.832825,244.791,216.6557,207.89403333333334,201.48592499999998,214.51146666666668,236.6188,240.8125,196.32815,176.85026666666667,199.0385666666667,193.17786666666666,213.52814999999998,199.015225,196.6034,183.16563333333332,208.9293,208.5344,202.7789,211.65,200.93413333333334,212.55742499999997,183.5828,208.5421666666667,197.92345,205.64506666666668,215.506,178.15685,237.2234,193.22473333333335,242.3094,205.12735,212.95115,235.12993333333335,212.13596666666663,164.05026666666666,155.92863333333332,205.55653333333336,168.31563333333335,208.80355,196.92396666666664,204.31212499999998,164.7883,160.19025,194.16915,157.8363,126.08750000000002,143.0875,157.6052,107.4938,153.963,134.53905,155.3323333333333,150.141825,140.56486666666666,169.29495,144.01876666666666,187.6461,163.89793333333333
7,2021-02-28,07:45:00,137.4469,104.6008,188.98153333333335,172.02836666666667,207.23595,173.1291666666667,184.1200666666667,149.0176,209.88125,179.19089999999997,179.6438,141.95363333333333,162.34805,215.10103333333333,201.93125,147.91879999999998,194.3109,195.966,202.71016666666665,201.01170000000002,152.24453333333335,171.08204999999998,192.65155,191.9254,115.3523,166.96093333333334,164.86043333333333,143.68283333333332,150.7344,212.1539,159.1552,143.40545,222.15234999999998,151.9005,136.9332,225.7344,180.51743333333334,145.75856666666667,187.33555,143.37373333333335,196.8851666666667,156.08360000000002,186.6836,234.11276666666666,164.96846666666667,173.91055,191.40263333333334,170.0312,179.56605000000002,167.91196666666667,189.80313333333334,165.175,177.01545000000002,189.2078,103.76405,172.75519999999997,192.3516,183.68632499999998,164.11015,144.55075,204.0833,179.99869999999999,183.2129,181.06146666666666,164.81504999999999,204.88856666666666,173.4984,154.53285,178.9534,174.58182499999998,244.91405,225.9047,185.78515,195.79163333333335,163.70705,221.23853333333332,168.7143,209.63593333333333,193.45966666666664,193.50103333333334,143.44025,145.06645,170.03256666666667,177.5172,160.64976666666666,134.04592499999998,182.95936666666668,224.4055,229.04375,286.5,185.57450000000003,174.88543333333334,142.01485,197.8232,176.28333333333333,204.51613333333333,194.703125,141.12633333333335,161.060375,165.3651,198.53555,154.7945,161.72786666666667,161.4867,226.84845,209.22735,170.3409,180.44025,180.82396666666668,204.14805,152.8666,157.00900000000001,148.3831,155.536925,118.22110000000002,204.5215,108.44902499999999,156.910925,120.0521,182.97735,174.16383333333332,158.05075,163.54022499999996,128.1101666666667,154.0073,132.838,117.21613333333333
8,2021-02-28,08:00:00,194.18555,225.55175000000003,184.4168,280.1771,183.5125,220.8513,229.73389999999998,290.12850000000003,214.2164,206.60705000000002,187.6875,245.71072500000002,238.79479999999998,228.2047,216.725,146.8305,184.41146666666668,281.0979,299.72499999999997,238.52759999999998,274.96215,231.06835,216.9617,283.1271,209.77133333333333,222.7219,193.1293,261.5273666666667,214.0787,168.75183333333334,217.9875,183.61874999999998,226.08776666666668,202.58572499999997,240.22889999999998,210.23986666666667,240.54885000000002,231.81409999999997,156.2578,193.24099999999999,351.09455,229.76250000000002,186.8039,258.2528666666667,211.39610000000002,191.38475,206.68230000000003,213.57265,184.614275,187.51173333333335,189.47654999999997,190.51445,241.7036666666667,193.1162,252.575225,246.39453333333336,176.79063333333332,210.4666666666667,155.16215,265.4078,220.4828,213.40573333333336,198.52929999999998,223.80700000000002,230.57396666666668,213.5203333333333,176.15660000000003,150.43359999999998,248.38830000000002,211.75753333333333,165.68776666666668,285.9133,181.0113,290.0515666666667,185.25626666666668,209.73593333333335,200.0172,226.79869999999997,181.23355,208.94644999999997,160.51666666666665,218.8297,191.08474999999999,210.25626666666668,168.26433333333333,187.12465,208.18555,193.479875,224.537,175.863675,224.49216666666666,209.10413333333335,260.03776666666664,201.75443333333337,168.26600000000002,0.0,236.6719,246.59900000000002,193.28475,248.98436666666666,230.5729,165.80753333333334,249.31873333333337,197.59395,282.2695,139.184,322.1711,159.52736666666667,187.2543,294.1888,199.82966666666667,166.4854,181.7698,180.93009999999998,188.39842499999997,214.31955,182.53905,200.3004,259.8385666666666,194.364625,240.61146666666664,162.27213333333333,175.06055,216.691825,258.7781,163.91403333333332,174.36976666666666
9,2021-02-28,08:15:00,362.1995,331.1901,382.7508,403.10233333333326,379.6699,319.2171666666667,394.08395,260.96406666666667,312.57655,352.07136666666673,366.78595,245.7859,410.3367,369.30235,365.5672,416.35470000000004,395.61723333333333,298.07576666666665,365.46143333333333,318.06119999999993,343.27580000000006,350.8141,317.08463333333333,396.8961,381.6586,362.686925,350.717575,343.48409999999996,314.268,389.39142499999997,357.3070333333333,371.45,391.72603333333336,311.9945333333333,346.0902,325.3789,410.01875,322.10703333333333,394.7679666666666,374.26956666666666,345.04376666666667,324.4492,373.878525,346.4203,387.93572500000005,329.92706666666663,348.84323333333333,401.62092500000006,316.55626666666666,262.76955,343.34315000000004,354.03046666666665,353.0460666666667,330.2133,408.67075,354.1403666666667,400.5422,380.10126666666673,389.96855,344.68944999999997,318.38463333333334,407.4055,430.3778333333333,330.76590000000004,291.7547,414.4164333333333,383.9996,323.3832,410.03279999999995,379.11095,337.6828,377.90779999999995,425.48204999999996,357.38149999999996,299.3244,288.99805,333.45079999999996,283.0594,362.63105,401.644525,383.90682499999997,364.25975,339.30155,384.33750000000003,400.59905,368.21405,354.0625,334.0793,298.04295,399.32579999999996,379.12733333333335,366.1744999999999,364.8836,289.3494666666666,354.46074999999996,295.09843333333333,316.233775,385.5067666666667,349.925025,409.6390333333334,270.77866666666665,346.7570333333333,322.318,289.79415,340.07186666666666,332.1304666666667,327.4547,340.16405,380.623275,295.5677,315.0106666666666,339.0211,349.19845,299.58566666666667,296.11055,312.94534999999996,275.5263,293.98516666666666,344.84765000000004,273.68359999999996,363.8677333333333,246.8582,342.4162,312.78383333333335,306.34583333333336,360.2185,279.56093333333337
