,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.9 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-05-21,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-21,06:15:00,0.0,63.5,60.875,0.0,0.0,69.925,0.0,0.0,0.0,0.0,57.75,0.0,63.875,57.625,0.0,0.0,65.0,0.0,0.0,72.39285714285714,72.60416666666667,73.1875,69.96052631578948,0.0,69.66847826086956,60.625,0.0,65.75,0.0,0.0,0.0,0.0,60.0,0.0,0.0,56.0,0.0,0.0,69.13636363636364,0.0,69.84375,0.0,55.0,0.0,50.375,0.0
2,2021-05-21,06:30:00,61.291666666666664,64.58333333333333,62.9375,66.95833333333333,64.20833333333333,62.3125,59.958333333333336,58.25,64.9375,66.09375,65.9375,64.09375,67.25,63.75,63.375,64.90625,67.625,62.875,62.5625,66.5625,66.08333333333333,63.4375,65.625,56.59375,64.1875,68.29166666666667,62.791666666666664,65.875,68.5,52.75,63.875,58.75,67.75,0.0,65.34375,63.083333333333336,67.375,64.25,65.91666666666667,66.0,67.83333333333333,64.3125,64.5,63.78125,67.6875,63.25
3,2021-05-21,06:45:00,68.75,69.79166666666667,70.625,69.875,70.45833333333333,70.0625,67.90625,67.9375,68.83333333333333,67.3125,68.20833333333333,68.95833333333333,68.625,68.4375,65.84375,68.6875,67.91666666666667,68.5,67.3125,67.3125,66.91666666666667,67.66666666666667,69.25,64.3125,67.83333333333333,69.875,67.71875,69.625,72.6875,57.1875,67.41666666666667,67.1875,67.875,66.75,70.375,68.04166666666667,69.5625,67.41666666666667,69.1875,73.95833333333333,72.75,72.04166666666667,72.70833333333333,72.66666666666667,72.40625,70.5
4,2021-05-21,07:00:00,70.40625,71.41666666666667,70.8125,71.3125,72.1875,70.9375,70.95833333333333,70.9375,70.45833333333333,69.875,70.5,69.75,71.09375,69.9375,0.0,70.21875,69.5,69.84375,69.75,70.91666666666667,71.20833333333333,71.5,70.875,69.79166666666667,69.20833333333333,74.83333333333333,70.375,73.4375,75.46875,60.833333333333336,72.3125,69.04166666666667,70.875,71.33333333333333,70.125,70.79166666666667,70.79166666666667,70.6875,70.1875,74.41666666666667,75.9375,70.95833333333333,72.3125,76.1875,73.5,76.9375
5,2021-05-21,07:15:00,69.91666666666667,69.875,71.375,69.8125,69.75,70.3125,70.375,70.54166666666667,69.54166666666667,70.34375,70.70833333333333,71.125,71.875,69.375,69.84375,73.0,69.65625,69.91666666666667,71.4375,71.91666666666667,69.75,70.875,73.25,70.625,70.16666666666667,75.4375,0.0,71.03125,76.25,61.875,71.16666666666667,70.375,71.375,71.75,69.91666666666667,70.3125,71.375,69.375,70.5625,76.16666666666667,75.25,71.25,71.09375,77.58333333333333,76.125,73.45833333333333
6,2021-05-21,07:30:00,71.4375,72.91666666666667,71.95833333333333,72.08333333333333,71.0625,69.9375,69.91666666666667,69.9375,72.125,70.875,70.0,71.0,71.125,70.375,70.75,71.59375,69.95833333333333,72.125,71.125,69.625,72.29166666666667,70.625,71.25,70.09375,70.91666666666667,77.375,70.41666666666667,72.75,76.125,62.90625,71.75,70.91666666666667,72.41666666666667,69.58333333333333,70.9375,71.15625,71.875,71.34375,70.125,75.0,77.3125,71.70833333333333,71.16666666666667,77.0,77.0,72.375
7,2021-05-21,07:45:00,72.0,73.4375,74.0,73.21875,72.9375,72.78125,73.83333333333333,73.9375,72.25,72.16666666666667,72.08333333333333,73.16666666666667,72.15625,72.5625,72.34375,72.125,72.04166666666667,71.9375,72.79166666666667,72.5,72.8125,72.08333333333333,74.04166666666667,71.3125,72.5,79.125,73.28125,73.66666666666667,78.75,64.9375,72.875,72.3125,73.625,72.40625,72.5,73.375,72.5,72.54166666666667,73.28125,77.0,81.58333333333333,73.0,72.79166666666667,79.95833333333333,78.75,74.5625
8,2021-05-21,08:00:00,71.875,73.33333333333333,72.875,72.4375,73.0,73.41666666666667,73.0,73.0625,73.5,72.84375,72.25,73.20833333333333,73.29166666666667,72.875,73.125,73.6875,71.6875,72.625,72.70833333333333,73.20833333333333,74.29166666666667,73.25,73.375,72.95833333333333,72.75,81.0,73.5,73.5625,80.25,65.5,73.25,72.375,74.3125,74.0,72.95833333333333,72.70833333333333,73.1875,73.08333333333333,72.83333333333333,73.21875,82.33333333333333,73.66666666666667,72.83333333333333,80.6875,79.15625,73.79166666666667
9,2021-05-21,08:15:00,72.875,73.16666666666667,72.5625,73.125,71.9375,72.66666666666667,72.20833333333333,72.20833333333333,73.33333333333333,72.75,72.04166666666667,73.0625,73.0625,72.75,72.4375,73.625,72.20833333333333,72.20833333333333,73.375,73.125,73.33333333333333,73.125,73.58333333333333,73.0,73.25,81.625,73.54166666666667,73.875,80.28125,67.0,72.75,72.33333333333333,73.875,73.41666666666667,73.04166666666667,73.08333333333333,72.79166666666667,72.41666666666667,72.9375,72.91666666666667,83.1875,73.875,72.83333333333333,81.59375,80.3125,74.875
10,2021-05-21,08:30:00,72.16666666666667,72.41666666666667,72.54166666666667,71.5,72.04166666666667,71.75,72.5625,72.125,73.0,71.875,73.4375,72.9375,72.08333333333333,72.29166666666667,73.29166666666667,72.625,71.5,71.375,73.41666666666667,73.33333333333333,73.375,72.66666666666667,72.375,72.75,72.58333333333333,81.70833333333333,72.75,73.875,80.8125,66.45833333333333,73.125,71.95833333333333,72.79166666666667,72.6875,72.5,72.5,71.70833333333333,71.875,71.9375,72.0,83.0,72.71875,72.79166666666667,80.8125,79.625,73.6875
11,2021-05-21,08:45:00,71.29166666666667,71.375,71.375,71.125,70.625,70.9375,70.625,70.54166666666667,71.90625,72.20833333333333,71.9375,71.6875,71.29166666666667,71.66666666666667,71.1875,72.95833333333333,71.70833333333333,71.83333333333333,72.5625,72.875,72.1875,71.79166666666667,72.91666666666667,72.45833333333333,71.125,82.33333333333333,72.16666666666667,73.375,80.5,67.875,72.25,70.95833333333333,70.875,71.0,71.8125,71.5625,71.3125,70.5,71.75,70.90625,80.8125,71.25,70.25,81.04166666666667,79.91666666666667,72.0625
12,2021-05-21,09:00:00,69.45833333333333,70.0,70.16666666666667,70.08333333333333,69.66666666666667,69.8125,69.375,69.58333333333333,70.5,69.79166666666667,69.91666666666667,71.25,69.91666666666667,69.79166666666667,70.3125,71.3125,69.25,69.75,70.6875,71.6875,71.125,70.875,70.65625,70.16666666666667,71.08333333333333,81.8125,71.70833333333333,72.33333333333333,80.9375,67.29166666666667,70.75,69.08333333333333,70.625,70.40625,70.0,69.875,69.6875,69.04166666666667,70.0625,69.0,78.0,70.375,69.16666666666667,80.125,79.125,70.5625
13,2021-05-21,09:15:00,67.75,69.4375,69.16666666666667,69.29166666666667,69.0,69.29166666666667,67.875,68.5,69.75,69.875,69.0625,69.83333333333333,69.33333333333333,68.83333333333333,69.25,69.75,68.95833333333333,69.0625,69.4375,70.0,70.125,69.70833333333333,69.5,69.5,69.41666666666667,80.5625,69.75,70.625,79.875,66.75,69.58333333333333,68.375,69.66666666666667,69.45833333333333,69.25,69.45833333333333,68.625,68.66666666666667,69.1875,69.70833333333333,75.375,69.5,68.75,79.78125,79.0,70.34375
14,2021-05-21,09:30:00,67.875,68.375,68.91666666666667,68.5,67.375,68.1875,67.25,67.375,68.58333333333333,68.0625,68.58333333333333,69.0,68.25,67.8125,67.75,68.79166666666667,67.65625,68.41666666666667,68.45833333333333,69.9375,68.0,69.125,69.58333333333333,68.84375,68.79166666666667,78.5,69.09375,70.04166666666667,79.79166666666667,66.75,68.9375,67.40625,69.33333333333333,68.375,67.95833333333333,67.8125,67.66666666666667,68.6875,67.875,68.20833333333333,71.70833333333333,68.58333333333333,68.375,79.4375,78.71875,69.25
15,2021-05-21,09:45:00,67.16666666666667,68.25,67.0,68.1875,67.625,67.25,66.95833333333333,67.5625,68.9375,68.9375,67.625,68.6875,67.875,67.4375,67.5,68.375,67.3125,68.4375,67.9375,68.6875,68.25,67.875,68.25,68.33333333333333,68.5,76.6875,68.66666666666667,69.375,79.41666666666667,64.375,68.79166666666667,67.375,68.91666666666667,67.125,67.5,68.0625,67.5,66.75,67.875,67.79166666666667,69.625,68.3125,67.75,79.625,77.875,69.125
16,2021-05-21,10:00:00,67.1875,67.70833333333333,67.58333333333333,67.20833333333333,67.3125,66.75,67.20833333333333,67.0625,67.83333333333333,68.33333333333333,66.84375,68.04166666666667,66.66666666666667,67.5625,67.3125,68.0,68.0,67.90625,67.65625,68.0625,68.41666666666667,68.5,67.9375,68.0625,68.28125,75.125,68.1875,67.875,79.125,63.375,67.625,67.29166666666667,68.0625,67.25,67.25,67.0625,66.33333333333333,66.9375,67.25,66.625,0.0,67.21875,66.75,79.25,77.625,68.0
17,2021-05-21,10:15:00,67.09375,67.5,67.875,67.5625,67.54166666666667,67.9375,67.25,66.5625,68.375,68.15625,67.83333333333333,68.41666666666667,67.1875,67.58333333333333,67.25,67.70833333333333,67.29166666666667,68.75,68.5,68.625,67.9375,67.875,68.33333333333333,68.0625,67.875,73.0,68.16666666666667,68.03125,77.9375,60.875,67.6875,67.41666666666667,68.875,67.66666666666667,67.3125,67.71875,67.0,67.1875,67.79166666666667,67.70833333333333,68.0,67.95833333333333,67.20833333333333,78.33333333333333,78.65625,67.875
18,2021-05-21,10:30:00,66.9375,67.84375,67.75,67.5,67.58333333333333,67.33333333333333,67.6875,67.0,68.25,67.5,67.4375,67.625,67.3125,67.3125,67.04166666666667,67.90625,67.375,67.91666666666667,68.25,68.08333333333333,68.125,68.04166666666667,68.625,68.625,68.25,72.1875,67.58333333333333,67.6875,79.125,58.791666666666664,67.125,67.33333333333333,68.58333333333333,68.5,67.25,67.79166666666667,67.53125,68.0,68.75,66.70833333333333,66.83333333333333,68.0625,67.375,76.875,78.375,67.625
19,2021-05-21,10:45:00,67.25,67.5,67.625,67.8125,67.5,68.5,67.20833333333333,67.21875,67.71875,68.16666666666667,67.5625,67.45833333333333,67.58333333333333,67.25,67.5625,67.54166666666667,67.45833333333333,67.9375,67.4375,68.375,68.1875,67.95833333333333,68.875,67.625,68.91666666666667,70.29166666666667,68.125,67.79166666666667,78.84375,55.416666666666664,67.53125,67.125,69.125,67.84375,67.59375,67.4375,67.0,67.6875,67.5,66.5,66.66666666666667,67.25,66.78125,75.125,78.5625,68.375
20,2021-05-21,11:00:00,67.0,67.5625,67.4375,68.0,67.5625,67.5625,67.375,67.75,68.25,67.53125,67.25,67.625,66.9375,67.29166666666667,67.09375,67.54166666666667,66.5625,67.79166666666667,67.1875,68.08333333333333,67.5,68.0,67.53125,67.71875,68.0,66.25,67.3125,67.375,78.625,55.041666666666664,67.33333333333333,67.375,68.54166666666667,67.83333333333333,67.625,67.66666666666667,66.875,67.75,68.1875,66.25,66.875,67.78125,66.5,74.0,79.08333333333333,68.25
21,2021-05-21,11:15:00,66.875,67.25,67.29166666666667,67.625,66.5,67.375,67.125,67.0625,67.78125,67.25,66.8125,67.33333333333333,67.41666666666667,66.79166666666667,67.5,67.625,66.4375,66.41666666666667,67.40625,67.9375,66.84375,67.41666666666667,68.1875,67.9375,67.75,66.41666666666667,67.125,67.16666666666667,77.3125,55.0,67.0625,67.28125,68.125,67.33333333333333,67.33333333333333,67.8125,66.95833333333333,67.5,67.25,66.5,66.16666666666667,68.25,67.3125,72.3125,78.5625,67.8125
22,2021-05-21,11:30:00,66.625,67.16666666666667,67.45833333333333,66.58333333333333,66.375,66.375,66.16666666666667,65.8125,66.625,66.5625,65.875,65.5,66.125,66.3125,66.33333333333333,66.90625,65.75,66.25,66.66666666666667,67.08333333333333,67.16666666666667,66.75,67.29166666666667,67.95833333333333,66.625,65.3125,66.95833333333333,67.25,76.70833333333333,54.625,66.41666666666667,66.41666666666667,67.70833333333333,67.125,66.79166666666667,66.875,66.75,66.15625,66.91666666666667,65.75,65.21875,66.6875,66.04166666666667,69.875,77.79166666666667,66.70833333333333
23,2021-05-21,11:45:00,66.41666666666667,67.58333333333333,66.25,66.58333333333333,65.9375,66.6875,66.375,66.0,67.0625,66.25,66.25,66.15625,65.5,65.70833333333333,66.3125,66.0,65.5625,65.625,66.375,67.25,67.625,66.4375,66.8125,67.45833333333333,67.79166666666667,66.3125,67.0,66.125,76.25,54.5,66.125,66.91666666666667,68.04166666666667,67.58333333333333,66.03125,66.125,66.0625,66.0,66.58333333333333,65.5625,66.0,67.03125,65.79166666666667,67.6875,77.25,67.3125
24,2021-05-21,12:00:00,66.54166666666667,67.33333333333333,66.625,66.375,65.29166666666667,66.5625,65.875,65.125,66.03125,65.4375,65.25,65.625,65.91666666666667,65.9375,66.95833333333333,66.40625,65.08333333333333,65.6875,65.5,66.625,66.71875,66.29166666666667,66.66666666666667,67.0,66.95833333333333,65.79166666666667,66.95833333333333,66.9375,74.96875,54.9375,66.375,66.0,67.8125,66.75,66.0,67.125,66.125,65.75,66.0,65.16666666666667,65.71875,65.5,65.96875,65.79166666666667,76.04166666666667,67.78125
