,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-05-17,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-17,06:15:00,0.0,0.0,46.5,0.0,36.25,46.0,44.125,42.5,1.0,37.75,30.25,33.0625,32.375,28.875,24.0,45.0,41.75,2.6761363636363638,29.125,49.25,45.25,51.6875,10.375,35.3125,24.125,30.1875,62.5,36.0,58.25,32.875,37.125,36.0,45.0,37.7125,39.75,85.0,21.0625,43.125,85.0,40.375,43.625,45.0,0.0,10.8625,42.0,45.875,55.0,40.875,37.375,85.0,35.125,34.75,39.375,55.25,2.5384615384615383,48.583333333333336,28.0,47.0,34.625,40.25,30.75,28.75,34.75,16.5,25.0,37.770833333333336,0.0,0.0,0.0,45.0,0.0,42.875,44.0,0.0,29.375,41.25,19.21527777777778,46.0,52.0,48.625,47.291666666666664,64.3125,44.75,55.0625,0.0,0.0,0.0,0.0,0.0,0.0,44.0,36.791666666666664,23.35,0.0,41.25,42.5,81.5625,0.0,46.125,63.392857142857146,30.75,0.0,36.375,0.0,0.0,0.0,34.458333333333336,36.375,21.125,0.0,0.0,37.25,0.0,29.5,24.625,85.0,59.5,0.0,7.902777777777778,42.25,31.5,44.125,44.375,0.0,38.75,36.5,17.75,83.25,38.8125,42.25,30.75,34.875,36.625,34.25,16.0,40.875,35.625,46.65625,62.0,39.5625,37.125,43.75,0.0,43.5625,38.125,9.220238095238095,68.225,44.625,45.0,0.0,29.625,42.375,45.125,54.8125,0.0,0.0,54.25,34.125,0.0,85.0,85.0,0.0,45.5625,0.0,36.8125,35.75,22.759615384615383,46.35,34.875,23.770833333333332,2.9537037037037037,66.8125,52.0,48.625,85.0,43.125,49.6875,49.625,8.125,30.375,18.8125,0.0,0.0,27.25,28.375,40.5625,0.0,35.4375,54.388888888888886,44.52272727272727,0.0,30.0625
2,2021-05-17,06:30:00,31.1875,31.583333333333332,35.625,35.791666666666664,33.84375,31.625,33.458333333333336,32.8125,31.041666666666668,33.25,30.8125,30.5,29.833333333333332,30.666666666666668,22.75,54.166666666666664,52.4375,47.958333333333336,47.1875,43.833333333333336,47.583333333333336,48.958333333333336,24.083333333333332,29.3125,33.375,33.75,35.416666666666664,37.5,38.291666666666664,35.5,39.75,39.25,40.75,40.583333333333336,41.208333333333336,31.53125,35.9375,38.291666666666664,37.5,38.625,40.333333333333336,41.75,38.5,39.625,43.5,42.458333333333336,38.166666666666664,40.625,38.791666666666664,38.75,37.208333333333336,36.5625,36.84375,35.25,39.208333333333336,36.208333333333336,35.625,35.75,35.625,33.666666666666664,34.8125,31.71875,33.25,35.125,35.0,30.5,34.75,38.583333333333336,34.875,39.0,39.9375,43.25,36.833333333333336,41.78125,40.5,41.833333333333336,43.375,41.958333333333336,43.5625,41.75,43.5,45.5,43.625,43.75,45.083333333333336,34.9375,32.8125,36.708333333333336,37.125,36.46875,40.583333333333336,38.333333333333336,36.583333333333336,35.875,0.0,40.791666666666664,37.5,36.46875,36.75,41.25,40.0625,33.333333333333336,40.25,28.833333333333332,36.8125,33.375,36.458333333333336,38.1875,35.5625,23.46875,33.6875,35.0625,34.0625,35.291666666666664,32.583333333333336,36.458333333333336,36.0625,37.666666666666664,37.208333333333336,35.958333333333336,40.3125,39.583333333333336,40.125,38.208333333333336,41.9375,39.833333333333336,43.4375,41.125,33.4375,33.875,36.458333333333336,35.25,34.375,37.5,35.166666666666664,36.625,32.708333333333336,35.875,38.0,39.375,36.833333333333336,38.333333333333336,37.333333333333336,39.125,38.333333333333336,37.541666666666664,35.125,36.8125,39.583333333333336,36.0,35.125,35.791666666666664,39.458333333333336,33.875,34.75,39.333333333333336,38.5,35.375,36.78125,36.8125,35.791666666666664,36.8125,34.791666666666664,36.583333333333336,34.0,36.0,36.708333333333336,36.75,38.166666666666664,28.875,37.875,45.75,47.208333333333336,47.0,47.5625,46.0,47.125,44.8125,39.5,35.791666666666664,35.75,26.208333333333332,23.875,29.75,32.458333333333336,28.375,30.75,35.5,38.375,38.791666666666664,38.0625,34.6875
3,2021-05-17,06:45:00,25.59375,27.5,29.541666666666668,25.375,26.75,28.833333333333332,27.28125,26.75,25.916666666666668,28.416666666666668,26.833333333333332,24.625,21.5625,20.791666666666668,17.875,63.333333333333336,60.25,60.666666666666664,60.541666666666664,63.25,54.59375,61.541666666666664,22.3125,24.958333333333332,28.333333333333332,30.25,34.125,31.041666666666668,38.833333333333336,40.8125,39.833333333333336,41.0625,34.041666666666664,40.958333333333336,34.28125,32.4375,37.166666666666664,37.8125,34.6875,42.875,46.375,45.708333333333336,42.84375,45.333333333333336,40.041666666666664,39.0,38.916666666666664,48.0,39.25,43.5625,38.34375,39.125,35.625,32.84375,39.5,36.916666666666664,37.5625,33.708333333333336,36.6875,36.0,33.75,33.0625,32.958333333333336,32.416666666666664,31.0625,33.333333333333336,35.416666666666664,36.875,35.875,39.6875,39.875,40.75,39.208333333333336,40.291666666666664,39.75,39.458333333333336,41.333333333333336,41.541666666666664,41.59375,42.791666666666664,43.25,43.416666666666664,42.0,43.125,43.291666666666664,35.25,36.291666666666664,35.75,36.46875,35.125,37.166666666666664,36.833333333333336,37.625,37.916666666666664,36.958333333333336,37.875,37.875,35.0625,36.208333333333336,36.6875,37.5625,35.916666666666664,37.09375,35.8125,36.46875,37.0625,36.5625,35.0625,34.71875,30.875,33.0,35.291666666666664,35.791666666666664,35.416666666666664,35.375,35.208333333333336,36.5625,36.5625,37.541666666666664,37.5,35.53125,36.8125,37.875,38.875,37.916666666666664,38.625,39.375,40.125,35.09375,35.0625,35.083333333333336,35.833333333333336,35.5625,36.375,35.5,36.083333333333336,36.0,36.3125,37.333333333333336,37.666666666666664,37.0,38.0,37.75,38.333333333333336,36.0,38.0625,37.125,38.333333333333336,37.6875,37.541666666666664,35.6875,36.1875,36.625,36.3125,35.75,36.0,36.125,36.0,36.4375,35.5625,37.708333333333336,36.25,35.375,36.4375,35.375,36.90625,37.166666666666664,36.9375,37.666666666666664,37.0,39.958333333333336,67.58333333333333,63.083333333333336,64.79166666666667,61.0625,53.583333333333336,47.875,41.625,31.166666666666668,24.375,27.8125,20.583333333333332,21.1875,23.125,25.3125,22.4375,26.125,30.458333333333332,30.041666666666668,31.875,31.9375,28.375
4,2021-05-17,07:00:00,17.5625,20.583333333333332,28.96875,28.53125,30.708333333333332,30.458333333333332,30.8125,29.0,29.875,31.375,30.375,23.208333333333332,16.9375,16.208333333333332,15.0625,62.5,61.375,61.8125,62.6875,61.125,61.6875,61.875,13.25,17.25,18.0625,19.375,21.041666666666668,20.833333333333332,29.916666666666668,44.96875,48.0,48.75,38.875,47.5625,46.958333333333336,44.916666666666664,47.9375,41.75,48.625,44.458333333333336,48.875,46.125,39.5,41.625,41.625,43.6875,51.0625,56.375,59.25,55.4375,55.125,43.65625,42.916666666666664,45.9375,42.78125,29.5625,30.625,23.541666666666668,26.916666666666668,27.125,24.625,24.0,21.75,21.416666666666668,22.1875,35.625,37.0625,38.666666666666664,38.0,39.333333333333336,39.53125,40.791666666666664,39.875,40.5,40.875,39.875,40.5,40.041666666666664,42.333333333333336,42.3125,43.25,43.208333333333336,42.0,43.083333333333336,42.8125,35.375,36.3125,36.875,37.0625,36.125,36.875,37.25,37.75,37.0625,37.375,38.125,37.625,37.0,36.0,37.6875,37.5,36.0,37.1875,36.0,35.875,36.5,36.875,35.5,36.25,34.333333333333336,33.6875,35.125,35.625,35.5,35.791666666666664,35.916666666666664,36.25,35.75,37.0625,36.916666666666664,36.75,37.375,37.833333333333336,38.666666666666664,37.9375,38.0,39.083333333333336,39.958333333333336,35.125,34.833333333333336,34.875,35.708333333333336,35.78125,35.625,35.916666666666664,35.791666666666664,36.958333333333336,37.0625,36.916666666666664,37.958333333333336,37.4375,37.5,37.0625,38.25,36.6875,37.916666666666664,37.916666666666664,38.041666666666664,38.125,37.666666666666664,35.25,35.25,35.375,34.0,34.958333333333336,35.15625,35.416666666666664,34.958333333333336,34.75,35.21875,36.46875,35.5,34.75,34.5,35.208333333333336,37.0,37.458333333333336,39.125,40.541666666666664,40.0625,44.75,69.625,66.54166666666667,76.83333333333333,73.9375,77.6875,69.95833333333333,70.75,23.625,22.25,22.90625,17.625,16.5,19.583333333333332,21.625,19.25,20.0,22.708333333333332,22.84375,23.916666666666668,23.375,23.125
5,2021-05-17,07:15:00,13.625,14.875,15.0,32.0625,33.916666666666664,32.6875,33.75,31.8125,31.916666666666668,33.1875,34.583333333333336,33.0625,27.916666666666668,18.166666666666668,14.625,60.0,58.375,59.291666666666664,59.46875,58.4375,58.458333333333336,57.25,11.1875,12.15625,13.75,14.4375,15.541666666666666,16.5625,18.5,18.8125,49.25,50.875,43.375,47.5625,49.3125,48.541666666666664,48.875,48.0,49.416666666666664,50.208333333333336,49.96875,50.625,45.25,49.291666666666664,39.0,36.166666666666664,42.0,38.75,49.8125,47.291666666666664,46.916666666666664,47.0,49.208333333333336,48.8125,46.958333333333336,49.0625,55.25,46.25,37.333333333333336,28.5,18.5,16.208333333333332,14.9375,15.375,15.75,35.375,36.8125,37.833333333333336,36.625,39.125,38.75,40.416666666666664,39.416666666666664,39.9375,40.916666666666664,39.25,40.625,40.916666666666664,42.083333333333336,43.0625,43.5625,43.25,41.9375,44.03125,43.583333333333336,35.21875,36.041666666666664,36.375,36.75,34.75,37.3125,36.833333333333336,37.5625,37.333333333333336,37.958333333333336,37.75,37.208333333333336,36.6875,36.4375,37.125,37.5,35.166666666666664,36.875,37.125,36.208333333333336,36.375,37.5,36.5,35.25,33.458333333333336,33.833333333333336,35.875,35.458333333333336,35.3125,35.9375,35.75,35.791666666666664,35.666666666666664,36.5,36.958333333333336,36.5,37.9375,38.1875,39.25,38.208333333333336,39.0,39.291666666666664,40.75,34.5,34.791666666666664,34.708333333333336,35.291666666666664,35.875,35.333333333333336,35.333333333333336,35.583333333333336,36.958333333333336,37.0625,37.0,37.458333333333336,37.291666666666664,38.0,37.375,38.1875,37.3125,37.416666666666664,38.25,37.958333333333336,38.0625,38.125,34.8125,34.5,34.875,34.791666666666664,35.25,34.208333333333336,34.625,34.5,35.75,33.6875,35.625,34.541666666666664,33.666666666666664,35.041666666666664,34.21875,36.375,37.541666666666664,38.333333333333336,40.416666666666664,38.875,45.625,78.54166666666667,80.08333333333333,78.625,80.25,77.66666666666667,72.4375,77.875,20.083333333333332,19.90625,19.8125,14.583333333333334,12.625,15.666666666666666,17.875,16.5625,16.708333333333332,18.416666666666668,18.75,19.791666666666668,19.958333333333332,20.5
6,2021-05-17,07:30:00,12.40625,13.3125,14.0625,15.125,34.875,41.96875,41.0,41.5,39.791666666666664,39.916666666666664,42.75,41.083333333333336,41.541666666666664,33.625,13.9375,66.75,65.1875,64.71875,68.0,20.375,41.875,17.6875,9.208333333333334,9.875,11.708333333333334,12.875,13.958333333333334,13.25,14.875,15.25,37.40625,52.375,48.3125,51.125,51.666666666666664,51.041666666666664,51.25,50.916666666666664,51.5,52.291666666666664,52.333333333333336,52.6875,50.25,52.4375,45.208333333333336,46.041666666666664,48.25,47.291666666666664,48.666666666666664,31.75,35.5,34.75,45.166666666666664,43.5,45.625,46.458333333333336,48.333333333333336,38.0,23.375,43.166666666666664,44.416666666666664,32.375,13.25,13.333333333333334,13.291666666666666,35.21875,36.416666666666664,38.46875,36.666666666666664,39.166666666666664,39.125,39.875,39.1875,39.458333333333336,40.375,38.75,40.5,40.375,41.625,42.40625,43.541666666666664,43.208333333333336,42.916666666666664,44.125,43.625,35.3125,36.166666666666664,35.333333333333336,35.75,34.958333333333336,37.666666666666664,37.125,36.75,37.0625,37.25,37.916666666666664,37.40625,36.583333333333336,36.0,37.6875,37.25,35.208333333333336,37.625,37.4375,36.041666666666664,36.75,37.3125,35.666666666666664,35.083333333333336,34.541666666666664,33.625,35.041666666666664,35.041666666666664,34.875,35.3125,35.75,35.208333333333336,35.625,36.208333333333336,37.0,36.1875,38.09375,38.25,38.6875,38.75,39.25,40.166666666666664,40.958333333333336,33.5,34.833333333333336,34.3125,34.9375,35.5,35.416666666666664,35.708333333333336,35.375,36.958333333333336,37.0,36.791666666666664,37.125,37.208333333333336,37.25,37.6875,38.125,37.75,37.708333333333336,38.375,37.8125,38.5625,37.96875,32.5,31.75,32.416666666666664,31.5,31.916666666666668,30.5,30.0,32.291666666666664,32.3125,31.3125,33.375,0.0,31.875,32.333333333333336,32.25,34.5625,36.791666666666664,37.5,55.125,44.208333333333336,85.0,82.45833333333333,82.66666666666667,82.75,82.125,82.0,81.625,82.0,17.125,16.375,16.833333333333332,12.791666666666666,11.75,14.625,15.041666666666666,13.541666666666666,14.666666666666666,16.1875,16.625,17.1875,17.0625,16.3125
7,2021-05-17,07:45:00,11.625,11.958333333333334,11.6875,12.541666666666666,14.5,23.333333333333332,29.53125,33.1875,44.791666666666664,44.8125,44.916666666666664,44.8125,44.1875,39.0,22.125,66.0,64.6875,62.8125,64.5625,62.25,38.90625,30.625,8.9375,9.625,10.583333333333334,11.583333333333334,12.083333333333334,12.5,13.375,15.625,26.375,52.791666666666664,52.34375,53.4375,53.25,51.6875,52.5625,52.791666666666664,53.791666666666664,51.25,52.5,53.625,54.583333333333336,53.5,49.958333333333336,48.5,39.458333333333336,34.125,39.59375,58.083333333333336,42.541666666666664,47.625,49.0625,46.375,45.375,51.625,30.8125,32.833333333333336,40.3125,42.6875,44.75,13.208333333333334,12.8125,12.6875,12.166666666666666,33.5,35.958333333333336,38.166666666666664,36.958333333333336,38.5,39.25,40.125,39.125,38.9375,40.125,38.4375,40.28125,39.666666666666664,41.6875,44.0,44.625,44.125,43.666666666666664,44.1875,44.1875,35.6875,36.3125,36.6875,36.4375,34.958333333333336,37.5,37.5,37.208333333333336,36.708333333333336,36.833333333333336,37.625,37.5,36.958333333333336,36.625,37.541666666666664,37.416666666666664,34.8125,37.625,37.5,35.541666666666664,36.5625,39.458333333333336,37.0625,35.375,34.75,34.1875,34.25,33.541666666666664,34.5625,35.4375,35.5625,34.875,34.625,35.416666666666664,37.0,36.458333333333336,38.541666666666664,38.541666666666664,39.041666666666664,39.458333333333336,39.75,41.0,41.958333333333336,26.75,28.875,26.53125,23.666666666666668,25.4375,28.0625,28.416666666666668,29.791666666666668,31.291666666666668,32.375,30.875,30.166666666666668,32.541666666666664,31.5,31.75,37.083333333333336,62.40625,55.958333333333336,69.33333333333333,69.125,70.375,32.75,27.375,28.291666666666668,26.458333333333332,26.15625,28.833333333333332,30.375,28.666666666666668,28.25,28.833333333333332,29.583333333333332,29.541666666666668,28.541666666666668,28.5,28.166666666666668,29.166666666666668,30.375,31.75,58.1875,85.0,54.3125,85.0,83.75,82.58333333333333,85.0,84.16666666666667,83.1875,82.625,83.0,17.083333333333332,17.125,16.833333333333332,12.0,10.916666666666666,13.291666666666666,14.0,13.208333333333334,14.166666666666666,16.041666666666668,16.0,17.375,16.8125,16.0
8,2021-05-17,08:00:00,8.708333333333334,8.25,8.875,8.458333333333334,9.875,10.625,27.958333333333332,34.65625,42.125,42.4375,42.5625,43.4375,42.5,43.666666666666664,43.15625,57.1875,56.5,55.9375,58.083333333333336,54.708333333333336,55.333333333333336,55.8125,7.6875,8.28125,9.0,9.416666666666666,10.5625,11.583333333333334,12.25,13.5625,13.125,49.0,55.25,55.583333333333336,57.0,53.625,53.375,54.4375,57.375,56.25,55.0,54.875,0.0,56.53125,51.291666666666664,46.291666666666664,38.625,46.916666666666664,51.5,52.0,51.708333333333336,39.875,40.75,41.5625,14.666666666666666,30.8125,50.9375,47.916666666666664,43.3125,38.541666666666664,39.791666666666664,40.333333333333336,8.833333333333334,9.3125,8.78125,33.666666666666664,35.625,38.6875,37.666666666666664,38.958333333333336,38.916666666666664,40.75,39.125,39.5,40.75,38.0,39.375,39.375,41.3125,43.333333333333336,44.208333333333336,44.333333333333336,46.083333333333336,44.375,46.166666666666664,36.333333333333336,37.625,36.833333333333336,36.583333333333336,33.916666666666664,37.25,37.625,36.083333333333336,35.5,36.125,37.666666666666664,37.875,36.791666666666664,36.375,38.0,37.583333333333336,35.166666666666664,38.0625,37.791666666666664,36.6875,37.71875,85.0,66.58333333333333,36.75,31.375,31.25,30.6875,32.0,30.708333333333332,31.291666666666668,34.875,31.4375,30.3125,31.75,33.166666666666664,32.208333333333336,34.625,34.1875,33.375,36.041666666666664,36.75,36.375,37.583333333333336,12.46875,11.84375,11.125,12.625,13.416666666666666,13.5,13.375,13.4375,14.375,15.208333333333334,17.083333333333332,15.791666666666666,43.208333333333336,23.291666666666668,74.375,71.54166666666667,74.875,71.9375,77.875,69.0625,71.90625,76.25,37.8125,35.458333333333336,38.791666666666664,38.291666666666664,36.5,39.125,43.083333333333336,37.625,39.78125,38.5,39.6875,40.291666666666664,37.416666666666664,38.375,35.9375,37.125,35.0,35.375,37.916666666666664,22.78125,36.0,85.0,85.0,85.0,85.0,85.0,84.83333333333333,85.0,16.583333333333332,16.916666666666668,16.791666666666668,10.875,10.541666666666666,12.9375,13.666666666666666,12.125,13.0,15.125,15.416666666666666,17.125,16.208333333333332,15.333333333333334
9,2021-05-17,08:15:00,6.21875,6.333333333333333,6.78125,16.25,24.53125,39.78125,39.625,40.0625,39.5,40.4375,39.8125,40.4375,39.65625,41.25,40.416666666666664,51.15625,50.9375,49.625,51.916666666666664,49.8125,49.166666666666664,50.708333333333336,6.416666666666667,6.375,7.3125,7.833333333333333,9.3125,8.125,9.416666666666666,10.666666666666666,21.21875,55.375,56.9375,57.208333333333336,57.15625,55.833333333333336,53.9375,56.0,56.4375,55.791666666666664,54.75,56.375,56.6875,56.25,46.53125,45.875,47.6875,44.875,47.666666666666664,48.041666666666664,48.291666666666664,40.958333333333336,37.5,23.6875,44.4375,46.583333333333336,46.666666666666664,43.666666666666664,45.958333333333336,34.25,35.375,10.375,40.25,18.458333333333332,9.5,32.416666666666664,34.416666666666664,37.34375,36.375,37.4375,37.8125,38.6875,35.8125,37.75,38.375,36.541666666666664,38.208333333333336,37.96875,39.0,43.625,48.625,48.8125,52.25,47.208333333333336,54.083333333333336,85.0,70.41666666666667,34.833333333333336,33.083333333333336,32.208333333333336,35.0,33.75,31.8125,33.5,31.666666666666668,34.125,33.25,32.375,30.75,34.125,32.125,30.041666666666668,33.625,32.0,32.09375,31.583333333333332,85.0,53.0,35.875,32.708333333333336,33.875,32.041666666666664,31.625,30.125,31.75,31.125,31.125,31.0,32.375,32.583333333333336,32.875,35.25,34.333333333333336,35.416666666666664,35.625,36.125,37.25,37.708333333333336,6.75,7.0625,8.083333333333334,14.25,24.71875,11.041666666666666,21.333333333333332,47.75,36.958333333333336,51.083333333333336,46.5,50.583333333333336,0.0,49.458333333333336,48.875,50.75,48.25,46.125,53.78125,47.5,45.0625,52.708333333333336,37.541666666666664,37.291666666666664,38.5,38.1875,38.5625,38.5625,38.541666666666664,37.0625,38.583333333333336,37.708333333333336,39.333333333333336,38.0,35.6875,37.375,36.25,37.65625,37.5,36.166666666666664,36.75,27.875,36.916666666666664,82.6875,83.79166666666667,85.0,83.54166666666667,83.0625,82.125,82.25,13.541666666666666,14.875,15.25,9.625,8.6875,12.5,11.53125,10.03125,9.5,14.75,12.875,0.0,15.5,12.5625
