,Data,Hora,OP2.1.1 I (A),OP2.1.2 I (A),OP2.1.3 I (A),OP2.1.4 I (A),OP2.1.5 I (A),OP2.1.6 I (A),OP2.1.7 I (A),OP2.1.8 I (A),OP2.1.9 I (A),OP2.1.10 I (A),OP2.1.11 I (A),OP2.1.12 I (A),OP2.1.13 I (A),OP2.1.14 I (A),OP2.1.16 I (A),OP2.2.1 I (A),OP2.2.2 I (A),OP2.2.3 I (A),OP2.2.4 I (A),OP2.2.5 I (A),OP2.2.6 I (A),OP2.2.7 I (A),OP2.2.8 I (A),OP2.2.9 I (A),OP2.2.10 I (A),OP2.2.11 I (A),OP2.2.12 I (A),OP2.2.13 I (A),OP2.2.14 I (A),OP2.2.15 I (A),OP2.2.16 I (A),OP2.3.1 I (A),OP2.3.2 I (A),OP2.3.3 I (A),OP2.3.4 I (A),OP2.3.5 I (A),OP2.3.6 I (A),OP2.3.7 I (A),OP2.3.8 I (A),OP2.3.9 I (A),OP2.3.10 I (A),OP2.3.11 I (A),OP2.3.12 I (A),OP2.3.13 I (A),OP2.3.14 I (A),OP2.3.15 I (A),OP2.3.16 I (A)
0,2021-06-19,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-19,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-06-19,06:30:00,0.0,0.0,0.008924242424242423,0.0,0.06565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.017212500000000002,0.0,0.0,0.0,0.0,0.0,0.0024076923076923077,0.0,0.0,0.0,0.0,0.043725,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-06-19,06:45:00,0.09376666666666666,0.05315,0.053125000000000006,0.024999999999999998,0.22293333333333334,0.1667,0.19583333333333333,0.11043333333333334,0.0469,0.18543333333333334,0.14376666666666668,0.1146,0.08750000000000001,0.10623333333333333,0.2041666666666667,0.09586666666666667,0.07500000000000001,0.08543333333333332,0.17503333333333335,0.15003333333333332,0.16876666666666665,0.076575,0.04685,0.10627500000000001,0.11666666666666665,0.1188,0.2146,0.17086666666666664,0.07815,0.087525,0.11876666666666667,0.0594,0.1771,0.08960000000000001,0.16043333333333334,0.1094,0.075,0.0938,0.14376666666666668,0.12083333333333333,0.16253333333333334,0.10315,0.0969,0.10416666666666667,0.1844,0.12293333333333334,0.125
4,2021-06-19,07:00:00,0.23125,0.23126666666666665,0.2813,0.17503333333333335,0.43753333333333333,0.3458333333333334,0.41255,0.30833333333333335,0.2667,0.3708333333333333,0.33749999999999997,0.31253333333333333,0.2188,0.25625,0.3594,0.325,0.25,0.3083333333333333,0.3594,0.30625,0.34170000000000006,0.30833333333333335,0.25626666666666664,0.3375,0.325,0.3000333333333333,0.4166666666666667,0.3583333333333334,0.2917,0.31253333333333333,0.30000000000000004,0.2396,0.32189999999999996,0.2791666666666667,0.3812333333333333,0.34375,0.2708,0.26663333333333333,0.36669999999999997,0.3125,0.3594,0.2281,0.3333333333333333,0.27185,0.4083333333333334,0.32503333333333334,0.40315
5,2021-06-19,07:15:00,0.35003333333333336,0.2833666666666667,0.33960000000000007,0.26565,0.45625,0.3687666666666667,0.425,0.3354333333333333,0.317225,0.46565,0.43435,0.4531,0.2969,0.36565,0.38434999999999997,0.35623333333333335,0.339075,0.36043333333333333,0.5188,0.46565,0.42815000000000003,0.39376666666666665,0.4062,0.4146,0.3854333333333333,0.3625,0.52815,0.41043333333333326,0.3625,0.32083333333333336,0.3645666666666667,0.37293333333333334,0.43282499999999996,0.30833333333333335,0.34375,0.3937,0.3687666666666667,0.4083666666666667,0.4594,0.4062,0.40206666666666663,0.33336666666666664,0.3958333333333333,0.3083666666666667,0.4781,0.41043333333333337,0.4458333333333333
6,2021-06-19,07:30:00,0.26456666666666667,0.2583333333333333,0.2875,0.157825,0.4313,0.3521,0.4145666666666667,0.29793333333333333,0.2667,0.36043333333333333,0.3812333333333333,0.2813,0.2203,0.2896,0.36246666666666666,0.29793333333333333,0.26875,0.34375,0.3156,0.3,0.3375000000000001,0.32706666666666667,0.25625,0.25,0.2656,0.265625,0.40627499999999994,0.33749999999999997,0.32289999999999996,0.3146,0.31043333333333334,0.3063,0.35625,0.2729333333333333,0.3499666666666667,0.3938,0.2625,0.276575,0.34375,0.3687666666666667,0.35782499999999995,0.3031,0.3062666666666667,0.29793333333333333,0.425,0.33440000000000003,0.3833333333333333
7,2021-06-19,07:45:00,0.2,0.2146,0.225,0.11876666666666667,0.3687666666666667,0.2624666666666667,0.38336666666666663,0.23754999999999998,0.22086666666666668,0.3416666666666666,0.31875,0.275,0.1562,0.21046666666666666,0.3167,0.26039999999999996,0.22293333333333334,0.24793333333333334,0.3062666666666667,0.27706666666666663,0.29064999999999996,0.27499999999999997,0.218775,0.3,0.25939999999999996,0.23753333333333335,0.37185,0.27499999999999997,0.26043333333333335,0.2562,0.2688,0.2344,0.31043333333333334,0.22713333333333333,0.29583333333333334,0.2687333333333333,0.217225,0.23963333333333334,0.293725,0.2896,0.2895666666666667,0.23336666666666664,0.29059999999999997,0.2271,0.3469,0.27709999999999996,0.3437333333333333
8,2021-06-19,08:00:00,0.24064999999999998,0.2438,0.26456666666666667,0.1646,0.4083333333333334,0.3354333333333333,0.4041666666666666,0.28123333333333334,0.26565,0.36877499999999996,0.3813,0.3083333333333333,0.22660000000000002,0.23126666666666665,0.3708666666666667,0.27913333333333334,0.2729333333333333,0.28755,0.3416666666666666,0.303125,0.3375,0.2979,0.26565,0.3375,0.2922,0.28750000000000003,0.401575,0.31043333333333334,0.325,0.27969999999999995,0.2729333333333333,0.24583333333333335,0.3594,0.26043333333333335,0.33125,0.32189999999999996,0.2719,0.29059999999999997,0.34685,0.3625,0.3406,0.2729,0.3041333333333333,0.2625,0.39376666666666665,0.3125,0.3708666666666667
9,2021-06-19,08:15:00,0.343775,0.39690000000000003,0.2469,0.2,0.4719,0.4458666666666667,0.5125000000000001,0.3969,0.3469,0.5020666666666667,0.4687666666666666,0.5188,0.0,0.4396,0.4771,0.43125,0.36875,0.4625,0.4937666666666667,0.55625,0.44375,0.3125,0.2396,0.3937333333333333,0.4937666666666667,0.4167,0.5145666666666667,0.4563,0.379675,0.45626666666666665,0.3922,0.38125,0.432825,0.4344,0.44065,0.3416666666666666,0.3,0.38282499999999997,0.426575,0.4749999999999999,0.46565,0.42919999999999997,0.5208666666666667,0.34687500000000004,0.5453250000000001,0.5146000000000001,0.4396333333333333
