,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
0,2021-04-22,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-22,06:15:00,4.193175,8.618233333333334,5.393766666666667,8.220066666666666,6.1172,8.27345,5.8672,6.050533333333334,8.209366666666666,9.664449999999999,11.809375,8.476033333333334,6.974733333333333,10.277633333333334,7.76135,4.880199999999999,7.44255,8.268733333333333,9.66795,9.978633333333333,11.4633,14.8793,9.4305,11.6877,11.092733333333333,10.1346,14.3797,4.5844,2.9688,5.0625,7.992733333333334,6.75935,3.3854333333333333,12.2578,14.4488,11.6648,9.913675,11.4459,9.613266666666666,14.29725,13.698050000000002,7.1753,11.6215,5.19375,4.5901,14.134799999999998,14.343766666666667,11.812733333333334,10.5164,4.755733333333333,9.080449999999999,9.059366666666667,7.7188,8.13045,11.474733333333333,10.513475,15.188533333333334,15.1914,9.475,15.5802,14.215633333333335,6.7754,14.305733333333334,5.189066666666666,6.640366666666668,8.107624999999999,7.9638333333333335,10.510933333333334,7.510375,10.04765,12.202333333333334,13.3367,14.83595,10.130849999999999,10.1883,13.11405,8.7883,11.973933333333335,7.45505,14.356233333333334,6.67815,4.4006,8.920066666666665,10.662533333333334,3.6226499999999997,20.26406666666667,6.8005,14.05,18.570066666666666,13.0422,15.789066666666665,10.6758,6.95935,15.41875,11.638533333333333,9.506233333333332,5.202525,6.278099999999999,6.428133333333334,4.8488500000000005,12.355733333333333,13.159575,15.759400000000001,12.8781,8.275,6.6437333333333335,6.212000000000001,4.8785,5.923966666666666,5.835933333333333,7.34065,5.9294,4.7091,9.617975,6.79685,4.1776,8.67895,8.43435,5.891166666666667,6.643733333333333
2,2021-04-22,06:30:00,9.759366666666667,13.596875,10.71035,16.530733333333334,26.7656,17.1966,14.479433333333333,29.68535,28.7117,27.016399999999997,35.39426666666667,29.722933333333334,27.5646,29.0125,12.600266666666665,11.520866666666668,13.83925,34.0541,23.255049999999997,28.748849999999997,32.857625,34.18085,25.28985,30.17505,27.270866666666667,31.876033333333336,29.9531,26.776833333333332,26.6465,10.7781,12.2,11.9336,22.223399999999998,24.865633333333335,37.37033333333333,26.8422,30.06095,36.4393,26.543233333333333,30.783549999999998,34.17305,31.561750000000004,29.063266666666664,10.554433333333334,9.4422,34.922250000000005,37.542966666666665,22.93985,29.6297,21.958599999999997,15.904166666666669,12.6289,13.68205,14.791,33.91146666666666,34.1332,45.5453,35.40625,32.786966666666665,44.9406,36.0867,32.7125,35.251599999999996,28.8198,35.3623,13.2,12.54375,16.372366666666668,30.82735,40.33165,28.41875,33.9625,36.97735,33.5453,32.11666666666667,35.3375,32.91095,35.085899999999995,29.4349,39.57815,14.6664,10.17615,13.0312,16.85155,30.4375,36.69965,29.480499999999996,31.7543,39.0633,34.25626666666667,32.8566,22.6711,32.506825,44.26645,16.72225,14.989066666666666,11.9602,11.160933333333332,22.3776,27.53985,31.37996666666667,35.786699999999996,33.9125,26.267966666666666,17.33045,16.316166666666668,14.776033333333336,15.104675,13.438675,15.400533333333334,15.628099999999998,12.5737,16.14255,20.947400000000002,15.957299999999998,10.191666666666666,15.877099999999999,19.82265,15.3984,13.050766666666666
3,2021-04-22,06:45:00,12.6141,18.5758,16.17385,55.07656666666666,55.40056666666667,22.4969,60.949766666666655,46.8703,59.979099999999995,55.73726666666666,63.492599999999996,62.5822,60.33515,63.66015,20.2091,14.275,19.277,62.7172,64.57889999999999,65.4766,70.17423333333333,61.536525,56.37396666666666,63.4031,58.564099999999996,62.381074999999996,56.897400000000005,61.8963,52.21383333333333,21.728524999999998,21.12755,17.4082,49.37033333333333,57.730466666666665,65.72449999999999,63.21875,55.590625,61.58253333333334,54.30236666666667,62.1426,59.87370000000001,55.0958,59.304966666666665,18.281499999999998,14.920333333333334,57.3805,67.2578,59.64243333333334,64.9375,60.773450000000004,22.0078,17.3409,20.25275,21.32786666666667,72.51326666666667,50.28905,70.93417500000001,65.61465,60.7422,66.3828,69.88596666666666,55.6641,69.98493333333333,64.47579999999999,61.4125,20.403133333333333,18.1941,23.8707,52.5844,75.23984999999999,55.652366666666666,55.647400000000005,66.99216666666668,73.08933333333333,68.6219,63.650266666666674,64.3957,61.207033333333335,68.71873333333333,68.07655,20.4188,16.2547,20.6957,20.4586,59.599733333333326,74.44116666666666,53.26536666666667,75.29765,63.38125,63.18176666666667,67.34089999999999,61.8117,67.72346666666667,75.00195,22.4401,22.103399999999997,15.388800000000002,16.884366666666665,56.08826666666667,64.40156666666667,58.241800000000005,60.01015,60.7789,49.1961,30.038533333333334,33.9208,32.8033,32.657399999999996,27.593,30.3612,29.56613333333333,27.0211,30.662233333333333,34.93905,32.99033333333333,26.2349,31.19973333333333,33.9844,29.280275000000003,34.71015
4,2021-04-22,07:00:00,14.7828,23.2367,21.101566666666667,95.432625,89.85156666666667,70.50524999999999,97.54296666666669,91.8352,98.0729,83.7422,97.23535000000001,107.259,88.96995,96.1873,53.86536666666667,43.46146666666667,23.465366666666668,98.66015,90.56559999999999,94.28615,101.39789999999999,104.0957,96.9162,93.15,89.6854,102.79033333333332,87.52815,102.7488,92.27346666666666,51.0766,54.7094,19.946066666666667,90.82852500000001,98.30699999999999,104.36926666666666,88.6641,76.0031,98.3664,87.88280000000002,95.1117,100.96755,96.75507499999999,90.5354,47.318999999999996,45.39295,93.41326666666664,88.8,113.65545,98.43865,95.95286666666668,26.9555,22.00685,30.0,74.9461,106.0203,98.52187500000001,106.207,101.8461,89.32695000000001,98.20363333333334,107.37889999999999,94.09816666666666,110.00233333333334,97.33956666666666,97.1387,78.7948,37.8199,41.41433333333334,95.67346666666667,108.06043333333332,94.59255,99.00115,98.54885,117.4906,93.7191,106.89747499999999,98.79816666666666,94.8805,101.87735,91.33125,38.164833333333334,39.1922,26.2266,33.36976666666667,94.438,114.49793333333332,98.09512500000001,105.2508,100.40703333333333,99.73023333333333,108.61326666666668,97.36955,104.64323333333334,121.1012,31.16365,31.335166666666666,18.884633333333333,19.361966666666667,89.48436666666667,94.6336,89.38280000000002,90.78493333333331,96.19355000000002,78.03906666666667,53.315400000000004,67.14295,60.4957,52.705733333333335,47.580733333333335,58.9152,55.183375000000005,49.70206666666667,53.7388,57.50935,49.5836,48.46276666666666,56.74870000000001,58.243750000000006,54.54323333333334,52.144533333333335
5,2021-04-22,07:15:00,15.9281,23.60155,55.340599999999995,135.90120000000002,129.2505,138.50783333333334,135.06403333333333,125.42266666666666,130.6125,127.74480000000001,134.68205,135.8504,122.78620000000001,136.21875,78.5313,73.0582,26.1539,130.2651,127.13049999999998,134.26356666666666,136.0,136.18486666666666,130.4453,137.59879999999998,137.66196666666667,132.61955,129.191,129.78776666666667,127.43555,66.87655000000001,77.8281,24.0878,127.34375,133.1857,140.17446666666666,128.64415,111.0953,131.17895,131.01513333333332,135.19273333333334,133.838275,140.23675,128.7211,69.13413333333334,69.63356666666668,140.68535,133.81796666666665,140.30493333333334,138.1604,140.730475,62.7979,26.9961,134.17759999999998,136.3949,146.36406666666667,141.6479,150.98466666666664,128.9051,137.0732,143.50313333333335,143.445725,134.146075,147.1273666666667,139.290225,133.72266666666667,140.5371,142.35260000000002,128.24415,134.39426666666665,146.64086666666665,126.57576666666667,138.1037,140.96876666666665,150.0932333333333,137.88670000000002,144.00074999999998,133.49846666666667,140.767175,134.90443333333334,149.16723333333331,139.99824999999998,132.98512499999998,135.8630333333333,139.53635,131.59609999999998,143.64335,138.62786666666668,153.60235,141.545725,142.4246,145.55665,139.1223,139.1918,148.71823333333333,135.51585,141.01536666666667,23.1785,22.255466666666667,125.54193333333335,126.44556666666666,127.04193333333335,134.7055,139.13153333333332,102.67654999999999,83.44896666666666,92.89793333333334,84.60416666666667,82.53410000000001,78.71486666666667,83.47813333333333,87.69725,78.35156666666667,78.41456666666666,83.08475,83.55,80.16120000000001,85.93723333333332,89.91796666666666,86.85,83.3656
6,2021-04-22,07:30:00,20.93885,28.963533333333334,163.5332,165.4302,161.92706666666666,173.73360000000002,168.26433333333333,165.303925,165.37553333333335,174.35236666666665,172.3545,162.64973333333333,157.29843333333335,165.79180000000002,92.75206666666668,95.0,28.770833333333332,166.8143,164.56815,167.04295,172.5211,177.83433333333335,169.68439999999998,167.785925,171.5625,166.96876666666665,166.36974999999998,167.3763,158.80156666666667,88.907825,94.925375,28.91605,158.16565,165.4573,171.20589999999999,170.86605,138.27473333333333,168.126575,164.72473333333335,171.42913333333334,174.22580000000002,169.34550000000002,162.33463333333336,86.5401,87.61796666666667,174.24480000000003,174.4707,183.21955000000003,174.4453,180.64196666666666,177.0039,29.635550000000002,173.1828,170.62683333333334,181.92849999999999,172.03475,185.7812,171.3513,175.4426,179.14376666666666,183.72070000000002,168.14294999999998,181.15235,175.8086,166.3948,168.21876666666665,173.56796666666665,173.7541666666667,167.49476666666666,181.302525,164.78153333333333,170.53825,173.5531,176.69845,162.70156666666665,177.6200666666667,176.771875,169.84570000000002,167.30756666666667,174.84845,177.0285,169.06445,179.980475,172.61146666666664,168.2823,180.13535000000002,169.04065,177.48569999999998,179.76445,177.44636666666668,183.72393333333332,168.1754,175.6553,184.6822666666667,180.607,182.52052500000002,25.534,25.70703333333333,164.3047,171.51430000000002,168.47943333333333,169.994525,169.59455,136.66093333333333,117.60523333333333,122.66199999999999,115.33229999999999,110.71849999999999,110.67396666666667,122.9164,120.934775,115.34299999999999,111.09426666666667,122.94296666666666,113.1099,107.0901,116.29973333333334,127.74375,116.28535000000001,115.22425
7,2021-04-22,07:45:00,21.36525,29.34885,205.0841333333333,197.18229999999997,197.83616666666668,208.29639999999998,205.08985,206.34765,195.90443333333334,214.0664,211.57150000000001,192.66135,197.5078,199.41666666666666,0.0,109.14552499999999,30.546875,197.1781,195.89065,195.33306666666667,207.9445,216.794,212.48023333333333,202.55275,204.02695,206.21642500000002,206.62813333333335,202.20783333333335,190.60313333333332,107.56055,114.8758,30.906233333333333,194.575375,204.5755333333333,207.66972500000003,211.6625,174.26170000000002,211.73046666666664,197.75313333333335,209.76433333333333,207.58905,203.41015,200.64845,106.96820000000001,103.25079999999998,214.90576666666666,218.38306666666668,224.84376666666665,208.78515,215.7363,223.60416666666666,122.03555,220.5916666666667,207.86926666666668,209.85936666666666,206.64727499999998,217.7586,213.15705000000003,206.5474,211.0594,210.49216666666666,201.81823333333332,211.607225,202.49009999999998,208.01013333333333,203.56876666666665,220.29415,211.11456666666666,202.51926666666668,221.56525,201.4154,201.7651,211.98555,214.79885000000002,205.77813333333333,226.1172,211.6488,207.11276666666666,214.27943333333334,216.6879,218.619125,209.712,216.46875,211.76896666666667,207.62075,201.8883,206.174225,222.4,209.96743333333333,212.631,212.90195,202.9325666666667,217.05573333333334,222.6744666666667,223.6248,221.33205,26.592166666666667,28.01406666666667,194.7388,206.6148333333333,206.28203333333332,207.26565,199.12656666666666,166.1469,153.38696666666667,157.7841,150.65756666666667,147.37783333333334,150.820925,153.6018,157.98435,143.91746666666668,145.61276666666666,157.582,152.3547,144.80053333333333,155.06483333333333,161.41173333333336,149.06644999999997,149.3289
8,2021-04-22,08:00:00,32.8293,75.62656666666668,236.69885,238.1033,237.274225,239.9203,230.65833333333333,228.62343333333334,244.9246,245.5676,246.544,236.45856666666668,232.83595,234.369,130.59295,131.89805,70.4273,233.3789,227.72966666666665,238.88126666666668,241.4504,250.30363333333332,241.74295,235.3276,238.83646666666664,245.26799999999997,245.2841,236.6953,225.4872333333333,118.5555,138.82656666666665,59.82316666666666,232.7508,238.27083333333334,232.375,236.11405000000002,200.46640000000002,246.55259999999998,237.005675,240.79685,243.80313333333334,238.942175,240.49435,124.72449999999999,126.1219,241.42265,257.07265,254.2031,244.444725,245.0049333333333,252.20114999999998,247.01875,250.09893333333332,233.8379,251.26955,242.16755,251.05783333333332,249.67500000000004,238.48203333333333,245.22539999999998,244.79686666666666,238.426175,253.26796666666667,243.77967500000003,240.49193333333332,233.74689999999998,242.6851333333333,247.40416666666667,240.375,248.45546666666667,235.8547,235.56875,244.83495,239.9254,242.34279999999998,245.5026,233.7188,246.6094,250.6641,243.3338666666667,250.27030000000002,243.98073333333332,246.3531,252.85585,236.95833333333334,248.243925,237.20585,250.23829999999998,249.947275,252.09216666666666,248.27783333333332,237.05103333333332,240.29495,253.89373333333333,261.6539,249.65649999999997,62.08956666666666,82.49455,235.7344,251.3672,232.27735,235.53537500000002,228.91823333333332,194.92343333333335,188.70313333333334,194.06876666666668,184.75779999999997,182.83853333333332,187.0313,185.91666666666666,190.319,177.09713333333335,181.9159,191.11115,182.29713333333333,181.26620000000003,188.40626666666665,194.55466666666666,178.85183333333336,184.82863333333333
9,2021-04-22,08:15:00,96.22603333333332,192.42706666666666,270.3492,272.0039,273.54816666666665,272.29025,263.14376666666664,266.7051,275.45705,273.99113333333327,285.12916666666666,268.86976666666664,265.3023333333333,274.27316666666667,172.399025,146.5469,187.00115,276.457,261.6143666666667,271.9898333333333,278.4651,281.5015333333333,269.4721666666667,264.0961,262.6367,273.5049333333333,276.1193,268.3541666666667,262.0554666666667,179.8648333333333,223.5,179.475,260.7211,270.87919999999997,267.6158666666667,268.134775,224.975,275.5973,277.5351666666667,276.32755,275.54255,272.3477,280.62385,180.11246666666668,192.066025,279.219725,283.90389999999996,281.87943333333334,275.33635000000004,280.2013,276.44713333333334,282.43515,283.1203,276.76582499999995,279.05103333333335,270.32916666666665,281.34335,277.58945,265.7568,277.93165,282.55705,278.8919333333334,279.025,279.25210000000004,274.596675,275.99879999999996,276.66980000000007,280.1937666666667,270.9953,278.5765666666667,260.5906333333333,271.924425,282.2086,283.75466666666665,280.1473,275.7495,274.644325,278.6226666666667,273.1211,274.7908,281.35745,273.2281666666667,283.721075,289.5312,273.384,282.8409,265.47343333333333,275.15740000000005,287.3227,285.23905,279.377,267.90676666666667,268.93100000000004,287.7653666666667,295.3521,285.40233333333333,203.58577499999998,201.8207,264.71112500000004,271.65274999999997,261.4094,272.79885,262.9591,222.903325,224.1078,231.05363333333335,218.79713333333333,218.40313333333333,215.10260000000002,217.3054666666667,227.41955000000002,214.062,222.37656666666666,228.17579999999998,224.4848,216.10039999999998,219.88883333333334,223.55745000000002,215.94036666666668,221.3476333333333
