,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
0,2021-04-19,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-19,06:15:00,4.5742,9.315249999999999,8.1237,7.4219,2.0742,7.509133333333334,8.245566666666667,8.8516,10.496866666666667,10.635549999999999,9.297649999999999,8.68285,10.537,13.258866666666668,2.0625,5.664333333333334,8.3789,8.8191,11.844899999999999,4.967433333333333,3.974425,12.3047,16.8449,16.98635,8.9891,12.95,4.358974999999999,6.5732,8.0844,4.3203,7.193766666666666,7.7812,2.00235,10.67225,15.6035,10.755466666666669,3.102866666666667,13.213799999999999,13.971866666666665,14.003499999999999,17.0938,9.901033333333332,7.0193,6.571633333333334,5.5195,13.1107,10.714033333333333,13.469100000000001,3.980233333333333,5.078099999999999,10.882033333333332,7.53005,4.6406,7.32615,16.3401,11.311466666666666,21.072933333333335,10.755766666666666,2.732425,9.19335,16.938833333333335,11.5974,16.551533333333335,5.12345,11.780466666666664,7.987233333333333,4.707033333333333,12.118233333333334,5.8188,15.506250000000001,5.9926,10.423666666666668,4.5169999999999995,3.0708333333333333,6.3141,11.676566666666666,12.1948,7.59845,8.576833333333333,11.405733333333332,9.508600000000001,4.0422,7.316666666666667,9.5987,9.681766666666666,14.7211,6.9195,15.086966666666667,12.4547,7.69925,8.641580000000001,10.660933333333332,1.230475,17.102866666666667,4.58672,10.0582,5.3145999999999995,6.5742,9.7488,9.796866666666666,5.7425,8.198450000000001,5.5614,6.728014285714285,3.52344,7.875,6.28125,4.939333333333334,6.956266666666667,7.622933333333333,9.152099999999999,5.51485,6.212466666666667,11.813533333333332,8.42655,1.747275,0.14973333333333333,7.501833333333333,6.311466666666667,6.171600000000001
2,2021-04-19,06:30:00,7.9711,13.072133333333335,14.087499999999999,22.60215,24.0891,16.348966666666666,25.746633333333335,31.674999999999997,32.05523333333333,34.838033333333335,32.71365,25.416633333333333,31.84885,36.75626666666667,12.14025,13.086466666666666,13.773399999999999,25.3969,37.01405,30.3125,34.24745,40.194266666666664,28.3359,36.22683333333334,33.8125,27.532049999999998,32.202925,37.6957,28.3594,9.502949999999998,11.4117,14.04005,21.200200000000002,26.26135,33.83226666666667,31.6711,25.531266666666667,28.385199999999998,35.103899999999996,29.5711,30.8857,35.4594,35.0578,12.667200000000001,10.170325,37.12733333333333,35.626,22.810924999999997,31.490425,30.11095,15.65625,12.05,14.59215,12.79805,36.7539,30.54335,44.2414,35.3638,27.0245,30.398466666666668,41.358599999999996,36.5229,39.550000000000004,32.48905,36.87425,14.6367,15.686733333333335,19.778133333333333,26.01795,42.2711,21.3961,32.59243333333333,32.338300000000004,33.390825,38.28673333333333,31.96875,37.203133333333334,26.6398,35.75416666666666,39.318733333333334,17.421366666666668,12.256,14.45235,16.600266666666666,34.3688,39.722633333333334,30.01405,40.81483333333333,34.639066666666665,33.4461,31.991,29.829700000000003,31.511899999999997,42.81666666666666,16.27893333333333,16.545333333333335,11.790633333333332,12.679166666666665,33.8297,26.6301,32.56693333333333,32.67305,29.858066666666662,30.891133333333332,18.591166666666666,21.797933333333333,12.895066666666665,14.90075,15.943733333333334,16.475,20.530433333333335,14.411750000000001,12.371500000000001,22.1336,16.689833333333333,10.77035,13.238033333333334,18.96485,16.939333333333334,16.517433333333333
3,2021-04-19,06:45:00,13.282425,18.0578,18.333599999999997,63.5602,58.945925,24.047133333333335,57.019149999999996,49.3594,58.896100000000004,63.53803333333334,67.1668,60.26055,50.86095,68.33123333333333,19.675800000000002,22.29273333333333,19.2737,60.80917500000001,52.7438,54.65505,62.63205,68.00836666666667,52.08355,60.4563,56.2,61.209025,61.86605,57.3125,52.206500000000005,26.035666666666668,25.996499999999997,18.478633333333335,56.75315,60.473825000000005,64.73466666666667,62.26586666666666,51.64816666666667,57.9258,58.2336,51.95155,59.982425,64.6828,56.76693333333333,16.7188,23.4547,65.98643333333332,56.351600000000005,46.07655,69.51666666666667,62.98883333333333,25.421333333333333,18.04685,21.261325,18.0763,67.4795,63.32305,68.45909999999999,61.5043,59.059,65.40235,79.7883,62.737500000000004,67.64246666666666,65.07006666666666,67.78630000000001,19.3469,21.89476666666667,26.1026,60.44766666666667,61.3453,66.91095,62.958366666666656,59.7514,69.06173333333334,67.0948,66.7206,66.10026666666666,59.28333333333333,68.50473333333333,66.9453,25.531000000000002,18.248966666666668,23.0081,25.1495,63.1195,72.85023333333334,59.14116666666666,67.64113333333333,60.85573333333334,67.28333333333333,66.397475,64.6487,55.55115,77.51723333333332,25.21485,23.217950000000002,17.138833333333334,19.544533333333334,65.95545,59.05155,60.745066666666666,61.56773333333333,59.2289,50.3785,37.806000000000004,41.443000000000005,32.909549999999996,28.90625,27.286299999999997,30.69335,38.51273333333333,28.461466666666666,29.003899999999998,36.658566666666665,31.84426666666667,24.874733333333335,32.539075,32.818733333333334,35.18785,31.85005
4,2021-04-19,07:00:00,17.290366666666667,21.28125,24.8371,92.94415,97.92396666666667,74.57056666666666,97.825,0.0,85.74816666666668,94.6099,94.69685000000001,87.8535,91.88655000000001,89.10585,53.53256666666667,56.3362,26.3613,98.3422,91.44116666666667,92.7629,95.45897500000001,98.8758,89.97133333333333,80.1,96.20336666666667,98.08569999999999,94.3664,92.87889999999999,88.7006,53.05585,55.65883333333333,23.600749999999998,82.2793,97.9961,103.3594,98.22213333333333,86.27916666666668,95.1896,87.39059999999999,96.481,97.25274999999999,94.8008,87.89609999999999,50.881075,53.41483333333334,102.93746666666668,98.78516666666667,105.77695,100.01066666666668,101.0594,30.107033333333334,23.230449999999998,81.95913333333333,59.053325,95.36019999999999,106.3957,101.25235,87.9203,102.28126666666667,104.46016666666667,118.08635000000001,100.6977,103.42500000000001,97.48904999999999,105.47916666666667,61.8996,84.56670000000001,48.97265,88.67500000000001,103.00366666666666,94.52083333333333,97.2547,98.9,101.7641,96.51875000000001,100.71929999999999,104.38983333333333,96.92052500000001,104.78555,101.99065,70.9875,33.737899999999996,58.52760000000001,29.2031,96.474225,107.05505,90.8742,104.66173333333334,105.273425,101.48593333333334,108.07083333333333,99.03516666666667,90.0133,107.35470000000001,29.4078,50.950266666666664,20.37385,22.460549999999998,96.18020000000001,97.45053333333334,91.76095000000001,99.38646666666666,94.3586,79.207825,62.396366666666665,63.8086,54.582049999999995,54.90645000000001,51.89960000000001,50.98903333333334,61.84556666666666,57.2185,51.23933333333334,54.8,52.52943333333334,51.518550000000005,57.899249999999995,55.2172,60.65665,54.9002
5,2021-04-19,07:15:00,19.811733333333333,26.882266666666666,67.82225,134.7885666666667,135.10546666666667,130.5815,127.38245,125.94296666666666,129.19036666666668,133.4245,141.86586666666668,127.249825,130.11513333333335,134.96486666666667,73.9371,76.16616666666665,28.029933333333332,135.67003333333332,129.1957,129.26485,137.06719999999999,138.64530000000002,132.376375,129.33466666666666,136.2312,134.368,131.9785,128.59805,123.99610000000001,70.33283333333333,75.56693333333334,27.2869,119.4246,140.69403333333332,140.31189999999998,130.92345,113.27393333333333,132.20023333333333,131.93515,136.15936666666667,127.49633333333334,130.47105,122.39663333333334,77.37655000000001,69.29065,137.8957,136.9664,146.27553333333333,138.6297,141.88516666666666,102.92476666666668,27.6074,140.82813333333334,136.08853333333334,135.69346666666667,128.9234,144.19745,130.3641,133.69845,133.41795,149.38516666666666,136.37576666666666,141.07993333333334,120.959,127.5805,125.06873333333334,140.11214999999999,136.81155,136.6039,138.1771,133.25653333333332,131.39999999999998,134.8926,138.032625,139.57266666666666,135.21953333333332,139.47526666666667,147.2789,144.69495,140.49923333333334,131.78333333333333,129.61505,143.6119666666667,138.29190000000003,139.84036666666668,134.75076666666666,125.25450000000001,131.043,144.34846666666667,138.4768333333333,143.07163333333332,138.90233333333333,130.21485,138.22606666666664,141.7297,147.9992,24.35,27.579933333333333,132.3828,129.3586,122.11693333333334,133.90779999999998,123.20446666666668,111.47553333333333,92.33750000000002,90.50836666666667,79.67943333333334,84.90625,82.06795,81.63306666666666,88.2344,80.84845,82.81795,82.081,82.80236666666667,83.2762,86.72345000000001,82.61693333333334,84.69059999999999,86.31795
6,2021-04-19,07:30:00,21.2656,29.472933333333334,157.09277500000002,163.125,169.7296666666667,177.65235,166.475375,161.90103333333332,167.54845,171.5453,169.91095,163.93945000000002,166.95274999999998,174.76796666666667,92.452175,93.27385,29.7666,169.26835,165.53064999999998,157.7172,170.98595,175.52032499999999,177.1141,167.85000000000002,155.7344,167.330675,165.6002,172.9051,158.03956666666667,88.84190000000001,96.5594,32.1995,159.77239999999998,165.9961,178.20114999999998,167.933975,0.0,165.40195,164.1815,171.43696666666665,169.71015,169.17872500000001,160.3573,93.56875,88.441225,168.289275,176.4328,189.1417,173.9125,175.21276666666668,168.3039,30.839100000000002,178.737,169.37810000000002,185.6531,175.19533333333334,184.5422,177.06796666666665,162.0112,170.627175,170.8242,171.48905000000002,179.91873333333334,170.18165,176.14685,170.76192500000002,169.35389999999998,179.9281,170.8447666666667,180.0016,165.3758,168.837475,175.20883333333336,182.26016666666666,175.43830000000003,178.94246666666666,171.94375,169.992775,182.8047,175.01330000000002,178.43965,158.6406,178.43945000000002,175.2055,179.33123333333333,183.7909,158.23084999999998,173.889275,175.6695,181.5216333333333,177.90825,178.8379,177.56820000000002,177.37576666666666,186.59373333333335,183.356,25.560433333333332,28.0199,167.4484,168.035175,158.2332,165.0703,159.00676666666666,140.9198,127.1086,127.78595,119.68203333333334,104.15355,116.2184,117.44323333333334,130.1729,108.7719,115.2156,127.17916666666667,119.7039,112.63884999999999,128.93125,119.55469999999998,117.56565,116.4117
7,2021-04-19,07:45:00,23.96095,33.18306666666667,200.58023333333335,200.03085,197.09025,199.89143333333334,199.24415,196.8456,197.9669333333333,204.2379,207.44716666666667,193.1893,197.44529999999997,203.96096666666668,111.2156,110.65214999999999,35.08515,198.78515,198.42656666666667,196.87577499999998,196.89423333333335,210.2966,206.02293333333333,204.6594,201.7711,210.3965,208.00504999999998,203.89736666666667,193.731475,108.33493333333332,107.61326666666666,34.47225,192.68593333333334,197.10546666666664,205.2812666666667,200.44113333333334,170.69395,203.33125,198.319725,214.69455,208.07446666666667,203.7822666666667,200.183225,108.11135,0.0,211.5461,210.2414,215.48714999999999,206.74686666666665,203.3457,211.96407500000004,110.909175,214.8237,206.277925,213.18595000000002,208.66823333333332,218.95520000000002,211.3456,194.0505333333333,215.9062,216.1373,205.6742,220.8,208.7354,205.9742,211.97965,212.17112500000002,207.98126666666667,205.8211,211.0348,189.62695,207.5629,210.0026333333333,202.4883,211.7882666666667,210.65313333333333,198.69844999999998,213.6739666666667,206.29296666666667,213.98596666666666,220.4,203.42993333333334,212.95573333333334,210.44782500000002,212.50519999999997,215.2279,196.65416666666667,217.13670000000002,213.24257500000002,214.6042,206.83253333333334,208.58856666666668,202.1336,217.36090000000002,225.12996666666666,215.76486666666665,28.57815,31.170833333333334,195.732425,200.9591,182.58985,203.82136666666668,207.81875,165.8492,146.32580000000002,160.595125,156.19323333333332,149.63320000000002,141.83983333333333,155.90785,155.57580000000002,152.39793333333333,146.07136666666665,160.31196666666668,156.24065,146.83435,154.61175,157.35,148.99157499999998,158.65120000000002
8,2021-04-19,08:00:00,41.04583333333333,73.13513333333333,232.6211,242.92775,227.2688,236.85183333333336,231.92656666666664,228.58303333333333,236.05859999999998,237.24009999999998,243.21955,229.34946666666667,229.42107500000003,242.9375,127.55155,136.2039,109.78803333333333,238.4403666666667,241.93045,241.71564999999998,234.93650000000002,248.8039,242.60493333333332,242.08245,247.49793333333332,245.53933333333336,246.8555,242.37866666666665,232.09805,139.7215,151.97365000000002,103.41613333333332,228.44219999999999,233.48749999999998,240.98256666666668,238.4416666666667,195.2988,241.81746666666666,246.2578,242.3039,246.17033333333333,241.70703333333336,243.34113333333335,127.78516666666667,127.043,248.82735000000002,244.9573,242.65780000000004,242.12655,240.72473333333332,243.6543,247.7582,245.27579999999998,244.22966666666665,245.63905,240.56484999999998,250.2125,242.1994666666667,231.515425,240.6138,254.70523333333335,239.6698,242.45745,244.8133,234.61565000000002,242.9039,247.85806666666667,253.9591333333333,241.3862,246.9594,230.02325000000002,238.15706666666665,241.24725,239.3075666666667,244.19455,246.26995,234.35625,247.70000000000002,239.82343333333333,241.40855,249.91016666666667,238.58203333333336,250.60416666666666,247.191,242.86303333333333,256.07815,233.8672,251.02290000000002,246.8746,248.03646666666668,247.31015,244.1786666666667,230.82473333333334,245.48256666666666,253.4289,251.40363333333335,72.5948,118.06353333333334,235.07033333333334,234.1297,229.49480000000003,237.9677,234.4469,199.28696666666667,185.37553333333335,202.40256666666664,195.9687666666667,184.73125,184.86467499999998,179.13555,194.97916666666666,187.0221333333333,184.3512,195.2164,188.09472499999998,182.605075,185.51456666666664,195.37706666666668,191.3289,186.368
9,2021-04-19,08:15:00,132.54082499999998,187.8203,255.08985,264.15366666666665,249.80332500000003,251.1232,266.9547,269.625,261.98435,259.363,264.6549,261.82030000000003,249.61055,282.3344,175.1435,163.03073333333333,196.56875,258.1344,243.3184,250.96850000000003,266.2466333333333,262.07109999999994,0.0,266.662,276.318,275.82655,265.57735,253.95806666666667,254.22783333333336,0.0,211.83555,242.41095,252.53356666666664,253.62265000000002,265.42305,238.45780000000002,219.2755,263.21090000000004,258.63205,269.3921666666667,268.75783333333334,270.75509999999997,265.25235,214.17163333333335,183.57683333333333,274.55465000000004,272.08399999999995,282.1707,269.5582,263.4035,259.8612,274.1857,272.54970000000003,270.85993333333334,275.5328,272.09166666666664,273.3815,270.8020666666667,265.51914999999997,277.1742,270.4796666666667,262.5582,274.3875,269.6099,259.6596333333334,257.3072666666667,276.84415,277.36835,269.3809,270.7039,261.7617333333333,272.0266,262.7828333333333,266.19512499999996,273.58515,260.4718666666667,259.9283666666667,268.3638,269.2898333333333,268.2047,277.59844999999996,244.04896666666664,273.80854999999997,260.1544333333333,267.26533333333333,265.1672,264.3211,279.29766666666666,274.6802333333333,278.3083666666667,273.79375,266.4809666666667,269.0958333333333,262.2101666666667,278.42382499999997,278.11176666666665,212.992975,213.18673333333334,244.98436666666666,262.87305000000003,257.8924666666667,257.08046666666667,262.09220000000005,216.3705666666667,223.3213,229.6273,215.1078,214.45000000000002,214.631,216.43789999999998,221.36485,216.80155000000002,212.3619666666667,223.42755,223.19335,194.66563333333332,218.81273333333334,224.75206666666668,217.9328,217.3862
