,Data,Hora,OP2.1.1 I (A),OP2.1.2 I (A),OP2.1.3 I (A),OP2.1.4 I (A),OP2.1.5 I (A),OP2.1.6 I (A),OP2.1.7 I (A),OP2.1.8 I (A),OP2.1.9 I (A),OP2.1.10 I (A),OP2.1.11 I (A),OP2.1.12 I (A),OP2.1.13 I (A),OP2.1.14 I (A),OP2.1.15 I (A),OP2.1.16 I (A),OP2.2.1 I (A),OP2.2.2 I (A),OP2.2.3 I (A),OP2.2.4 I (A),OP2.2.5 I (A),OP2.2.6 I (A),OP2.2.7 I (A),OP2.2.8 I (A),OP2.2.9 I (A),OP2.2.10 I (A),OP2.2.11 I (A),OP2.2.12 I (A),OP2.2.13 I (A),OP2.2.14 I (A),OP2.2.15 I (A),OP2.2.16 I (A),OP2.3.1 I (A),OP2.3.2 I (A),OP2.3.3 I (A),OP2.3.4 I (A),OP2.3.5 I (A),OP2.3.6 I (A),OP2.3.7 I (A),OP2.3.8 I (A),OP2.3.9 I (A),OP2.3.10 I (A),OP2.3.11 I (A),OP2.3.12 I (A),OP2.3.13 I (A),OP2.3.14 I (A),OP2.3.15 I (A),OP2.3.16 I (A)
0,2021-05-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-05,06:15:00,0.0625,0.0344,0.01,0.0,0.12913333333333335,0.12190000000000001,0.18543333333333334,0.09065000000000001,0.0375,0.1594,0.10416666666666667,0.06043333333333334,0.056249999999999994,0.07189999999999999,0.0,0.15315,0.08750000000000001,0.03752,0.10003333333333335,0.1792,0.14685,0.16876666666666665,0.05500000000000001,0.04685,0.08252,0.10626666666666666,0.09375,0.1875,0.14065,0.07500000000000001,0.015633333333333332,0.08125,0.056249999999999994,0.1646,0.08125,0.08853333333333334,0.11565,0.07083333333333333,0.07189999999999999,0.13755,0.1469,0.09065000000000001,0.07293333333333334,0.07189999999999999,0.0771,0.19375,0.1146,0.14685
2,2021-05-05,06:30:00,0.14376666666666668,0.1172,0.13753333333333334,0.056249999999999994,0.27709999999999996,0.19586666666666666,0.28959999999999997,0.178175,0.12916666666666668,0.2604666666666667,0.25630000000000003,0.19996666666666665,0.10416666666666667,0.15,0.03336666666666666,0.19586666666666666,0.3719,0.31043333333333334,0.41564999999999996,0.4542,0.34375,0.35314999999999996,0.3812666666666667,0.2917,0.41875,0.37703333333333333,0.2854,0.3875,0.3458333333333334,0.37655,0.4563,0.375,0.2891,0.4875,0.26456666666666667,0.25,0.2,0.27815,0.2,0.25939999999999996,0.20420000000000002,0.20005,0.1375,0.16717500000000002,0.1469,0.24170000000000003,0.20315,0.23125
3,2021-05-05,06:45:00,0.30622499999999997,0.2813,0.28126666666666666,0.15626666666666666,0.4458666666666667,0.3771,0.41875,0.3125,0.30315,0.4062333333333334,0.38434999999999997,0.3833,0.30419999999999997,0.2896,0.2031,0.2833333333333334,0.6937666666666668,0.7437666666666667,0.7521,0.8313,0.7531,0.8583666666666666,0.8094,0.6979333333333333,0.7469,0.7854666666666668,0.6396000000000001,0.8938,0.6896,0.875,0.690625,0.8,0.6125,0.7604333333333333,0.6542,0.5500499999999999,0.7078249999999999,0.64375,0.65315,0.5625,0.3,0.2708333333333333,0.20210000000000003,0.25315,0.23754999999999998,0.3625,0.2937666666666667,0.2937
4,2021-05-05,07:00:00,0.65315,0.5458333333333333,0.5218499999999999,0.478125,0.7292,0.5875333333333334,0.8188,0.60625,0.5104333333333334,0.75315,0.7375000000000002,0.7063,0.5250333333333334,0.5437666666666666,0.37185,0.35000000000000003,1.10315,0.0,1.2916666666666667,1.25,1.04065,1.2667,1.2583333333333335,1.0469,1.1979333333333333,1.1594,1.1344,1.2396,1.2333666666666667,1.21565,1.2969,1.11875,1.1375,1.0979333333333334,1.1104333333333332,1.1844000000000001,1.13125,0.9792,1.1229333333333333,0.9042,0.3875,0.35003333333333336,0.27919999999999995,0.2895666666666667,0.2833333333333334,0.4719,0.3625,0.3687666666666667
5,2021-05-05,07:15:00,0.953125,0.94065,0.7563,0.8625,1.1063,0.9875333333333334,1.0646333333333333,0.9687749999999999,0.8937666666666667,1.1344,1.0687333333333333,1.0333666666666665,0.8771,0.9437666666666668,0.8313,0.37185,1.6812666666666667,1.685975,1.825,1.7729333333333335,1.6062666666666665,1.7313,1.7583666666666666,1.512533333333333,1.7,1.6375,1.70315,1.7187999999999999,1.7125,1.7312666666666667,1.5937999999999999,1.64065,1.4604666666666668,1.5791666666666666,1.5313,1.625025,1.626575,1.4771333333333334,1.61565,1.5906500000000001,0.9437666666666668,0.41095,0.3271,0.3516,0.35314999999999996,0.5719000000000001,0.4166666666666667,0.0
6,2021-05-05,07:30:00,1.45,1.25,1.38755,1.218775,1.5542,1.45315,1.6375,1.4,1.2708333333333333,1.558366666666667,1.5021000000000002,1.5000333333333333,1.3844,1.381275,1.2167000000000001,0.425,2.2,2.325,2.1083666666666665,2.2271,2.0667,2.0979333333333336,2.2188,1.9437666666666666,2.1271,2.1375,2.1375,2.24845,2.1666666666666665,2.05315,2.076575,1.9979333333333333,1.9458666666666666,2.131266666666667,2.0359499999999997,2.1031500000000003,2.0812999999999997,1.9333666666666665,2.0438,2.14065,1.8843999999999999,0.66875,0.373425,0.41565,0.37503333333333333,1.0708666666666666,0.4562666666666666,0.4313
7,2021-05-05,07:45:00,1.9125,1.8021333333333331,1.6719,1.6938,2.01565,1.8271,1.979725,1.7625000000000002,1.8104333333333333,1.95315,1.9687666666666666,1.9520666666666668,1.8104333333333333,1.94375,1.6395666666666668,0.47503333333333336,2.5813,2.591666666666667,2.5896,2.6,2.6,2.591666666666667,2.60625,2.42815,2.696875,2.625,2.7344,2.8021,2.73435,2.4979333333333336,2.6229333333333336,2.6229333333333336,2.570866666666667,2.6500333333333335,2.5437666666666665,2.4875000000000003,2.5594,2.443766666666667,2.4375,2.6328500000000004,2.6312666666666664,2.45,0.4124666666666667,0.4291666666666667,2.1666333333333334,2.376575,0.6625,0.5042
8,2021-05-05,08:00:00,2.27815,2.2218999999999998,2.220833333333333,2.0625,2.4604666666666666,2.4406499999999998,2.6375,2.3437666666666668,2.325025,2.4542,2.507825,2.4969,2.3719,2.254166666666667,2.0812666666666666,0.47657499999999997,3.0688,3.00625,3.137525,3.10625,3.0312,3.04375,3.1172250000000004,2.8312999999999997,3.212533333333333,3.0833666666666666,3.10625,3.2812,3.0938,2.9916666666666667,2.975,3.1021,2.9958333333333336,3.0656499999999998,3.0031499999999998,2.897933333333333,2.931266666666667,2.9250499999999997,3.07815,3.06875,3.0771,3.2719,0.95625,0.44789999999999996,2.9968999999999997,3.17815,2.09065,0.5406500000000001
9,2021-05-05,08:15:00,2.5875,2.7021,2.7062666666666666,2.575,2.897933333333333,2.73125,2.8969,2.85,2.75625,2.95005,3.0125,2.8875,2.76875,2.6792000000000002,2.59065,0.925,3.5187666666666666,3.5781,3.7313,3.5958333333333337,3.4146,3.575,3.54065,3.4219,3.6375,3.60625,3.459375,3.76565,3.5156,3.4187666666666665,3.3729333333333336,3.5229,3.4791666666666665,3.4396,3.3208333333333333,3.38755,3.4021000000000003,3.3375250000000003,3.475025,3.451575,3.5062666666666664,3.631266666666667,3.4078250000000003,0.47814999999999996,3.5968999999999998,3.6406,3.5562500000000004,1.3604333333333336
10,2021-05-05,08:30:00,3.225,3.1499666666666664,3.1219,3.0187666666666666,3.4771,3.36565,3.4979666666666667,3.45,3.1791666666666667,3.4667,3.375033333333333,3.3437,3.2625000000000006,3.075,3.1688,2.3874999999999997,3.931266666666667,4.09375,4.06095,4.0417,3.8937333333333335,4.091666666666667,3.9625,3.7646,4.05,3.9093999999999998,3.9833666666666665,4.0875,3.9734499999999997,3.8937666666666666,3.8375,3.86565,3.8344,3.99065,3.775,3.9172,3.8562666666666665,3.82815,3.9688,3.9593999999999996,4.025,4.04685,3.925,0.4791666666666667,3.9688,4.133333333333334,3.9938000000000002,3.4271
11,2021-05-05,08:45:00,3.7062666666666666,3.681266666666667,3.6125000000000003,3.4906,3.8781499999999998,3.743766666666667,3.9375,3.7520666666666664,3.6542,3.9156,3.900033333333333,3.73125,3.7146333333333335,3.6969000000000003,3.3875,3.809375,4.383333333333333,4.395833333333333,4.4344,4.3979333333333335,4.2875000000000005,4.520866666666667,4.479166666666667,4.232825,4.4875,4.343766666666666,4.3594,4.6417,4.4229,4.39375,4.3422,4.2562999999999995,4.2520999999999995,4.2895666666666665,4.24845,4.30935,4.2687333333333335,4.195866666666666,4.34845,4.329166666666667,4.49375,4.5047,4.302066666666667,0.5146333333333334,4.264600000000001,4.520866666666667,4.34065,4.393766666666667
