,Data,Hora,P2.1.1 V (V),P2.1.2 V (V),P2.1.3 V (V),P2.1.4 V (V),P2.1.5 V (V),P2.1.6 V (V),P2.1.7 V (V),P2.1.8 V (V),P2.1.9 V (V),P2.1.10 V (V),P2.1.11 V (V),P2.1.12 V (V),P2.1.13 V (V),P2.1.14 V (V),P2.1.15 V (V),P2.1.16 V (V),P2.2.1 V (V),P2.2.2 V (V),P2.2.3 V (V),P2.2.4 V (V),P2.2.5 V (V),P2.2.6 V (V),P2.2.7 V (V),P2.2.8 V (V),P2.2.9 V (V),P2.2.10 V (V),P2.2.11 V (V),P2.2.12 V (V),P2.2.13 V (V),P2.2.14 V (V),P2.2.15 V (V),P2.2.16 V (V),P2.3.1 V (V),P2.3.2 V (V),P2.3.3 V (V),P2.3.4 V (V),P2.3.5 V (V),P2.3.6 V (V),P2.3.7 V (V),P2.3.8 V (V),P2.3.9 V (V),P2.3.10 V (V),P2.3.11 V (V),P2.3.12 V (V),P2.3.13 V (V),P2.3.14 V (V),P2.3.15 V (V),P2.3.16 V (V)
0,2021-04-30,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-30,06:15:00,57.0625,60.25,66.78125,57.583333333333336,68.5,65.70833333333333,63.5,62.5,57.25,65.70833333333333,63.541666666666664,59.625,60.958333333333336,65.0,46.625,64.9375,61.125,66.29166666666667,63.791666666666664,63.833333333333336,63.875,64.79166666666667,63.5,57.791666666666664,63.875,67.91666666666667,58.625,65.375,55.0,65.09375,62.875,62.625,58.5,64.58333333333333,59.666666666666664,64.25,64.58333333333333,60.3125,57.125,60.9375,66.1875,61.75,59.25,64.125,57.3125,65.84375,64.83333333333333,65.25
2,2021-04-30,06:30:00,66.125,64.83333333333333,65.79166666666667,65.75,67.91666666666667,66.91666666666667,67.625,68.5,63.5,67.5625,68.33333333333333,67.41666666666667,64.5625,65.5625,62.3125,67.6875,67.25,66.54166666666667,67.75,67.3125,68.20833333333333,68.54166666666667,69.375,66.8125,68.875,67.46875,65.66666666666667,69.33333333333333,55.5,68.0,66.8125,68.20833333333333,66.70833333333333,67.125,66.375,66.75,65.25,65.25,66.5,64.875,69.25,67.9375,68.0625,67.5,66.45833333333333,69.5,67.625,68.66666666666667
3,2021-04-30,06:45:00,67.875,66.75,66.20833333333333,69.125,68.54166666666667,69.04166666666667,68.5625,67.125,67.5,68.25,67.25,67.125,67.70833333333333,65.29166666666667,67.41666666666667,69.79166666666667,65.96875,68.5625,69.0625,69.875,69.41666666666667,70.66666666666667,66.54166666666667,67.75,68.04166666666667,69.4375,68.40625,69.45833333333333,57.666666666666664,68.1875,68.125,66.8125,67.79166666666667,68.6875,66.70833333333333,66.75,67.65625,67.95833333333333,67.75,69.08333333333333,68.70833333333333,68.3125,68.41666666666667,67.875,66.45833333333333,69.0,70.04166666666667,70.5625
4,2021-04-30,07:00:00,67.8125,67.66666666666667,67.25,67.75,69.25,68.79166666666667,69.33333333333333,68.91666666666667,67.58333333333333,67.625,70.3125,68.45833333333333,69.4375,68.58333333333333,69.4375,71.25,68.75,68.70833333333333,69.125,70.66666666666667,69.875,69.1875,69.375,67.3125,69.4375,70.29166666666667,70.5,68.66666666666667,57.625,70.04166666666667,70.4375,68.875,68.1875,68.95833333333333,69.70833333333333,69.25,68.79166666666667,68.58333333333333,68.20833333333333,69.0,69.5,70.41666666666667,70.95833333333333,70.20833333333333,69.5,72.0625,70.29166666666667,72.0
5,2021-04-30,07:15:00,69.58333333333333,69.29166666666667,69.70833333333333,69.3125,70.91666666666667,70.875,70.66666666666667,71.25,69.29166666666667,69.20833333333333,69.29166666666667,69.5,70.16666666666667,68.3125,70.71875,72.83333333333333,70.16666666666667,69.25,71.375,72.125,70.875,70.70833333333333,69.16666666666667,70.84375,71.375,69.75,71.5625,71.9375,58.75,70.75,70.25,70.95833333333333,69.6875,70.58333333333333,70.16666666666667,71.08333333333333,70.70833333333333,69.04166666666667,71.29166666666667,70.3125,70.95833333333333,73.0,70.4375,69.5625,70.29166666666667,70.33333333333333,73.54166666666667,71.5625
6,2021-04-30,07:30:00,71.0,71.33333333333333,70.45833333333333,71.875,71.58333333333333,72.08333333333333,72.29166666666667,71.8125,69.375,72.4375,72.5,72.375,71.70833333333333,70.91666666666667,72.875,76.75,72.29166666666667,74.29166666666667,73.0625,72.5,72.625,73.3125,73.125,72.70833333333333,74.0625,72.625,73.3125,72.125,60.375,72.125,72.875,72.04166666666667,70.25,73.6875,73.625,71.875,71.29166666666667,71.95833333333333,72.5,73.9375,72.9375,73.4375,73.4375,71.25,78.25,77.625,81.20833333333333,76.5
7,2021-04-30,07:45:00,71.5,70.375,71.875,72.29166666666667,72.625,72.125,72.33333333333333,71.79166666666667,72.03125,73.375,72.16666666666667,72.79166666666667,71.625,72.5625,71.25,77.83333333333333,72.875,72.91666666666667,72.66666666666667,72.66666666666667,73.54166666666667,72.8125,73.45833333333333,72.79166666666667,72.29166666666667,73.08333333333333,72.375,72.45833333333333,60.416666666666664,72.70833333333333,73.21875,72.91666666666667,72.40625,73.96875,72.70833333333333,73.5,72.625,73.04166666666667,72.875,73.34375,73.0,71.875,76.625,74.58333333333333,75.4375,75.0,79.91666666666667,81.875
8,2021-04-30,08:00:00,71.75,72.29166666666667,72.54166666666667,72.66666666666667,72.16666666666667,72.58333333333333,72.75,72.91666666666667,72.5625,71.75,71.58333333333333,72.375,73.29166666666667,72.70833333333333,72.375,81.04166666666667,73.0625,73.33333333333333,72.75,72.78125,73.0,72.5,73.5,73.20833333333333,73.08333333333333,72.6875,73.3125,72.79166666666667,60.208333333333336,72.5625,72.25,72.375,73.0,73.3125,72.54166666666667,72.75,72.04166666666667,72.70833333333333,73.375,73.25,71.95833333333333,72.25,80.125,76.79166666666667,72.625,72.45833333333333,73.41666666666667,81.625
9,2021-04-30,08:15:00,71.6875,71.45833333333333,72.125,70.3125,72.25,72.375,72.58333333333333,71.8125,71.25,71.0,71.79166666666667,71.95833333333333,72.16666666666667,71.95833333333333,72.16666666666667,79.33333333333333,72.58333333333333,71.95833333333333,71.79166666666667,72.54166666666667,72.6875,72.41666666666667,73.125,72.625,73.70833333333333,72.875,72.625,72.875,60.0625,72.58333333333333,73.375,71.875,73.20833333333333,72.29166666666667,72.33333333333333,72.1875,71.5,73.16666666666667,73.5,72.41666666666667,73.0625,72.16666666666667,74.20833333333333,78.5,72.33333333333333,71.125,72.66666666666667,78.375
10,2021-04-30,08:30:00,71.79166666666667,70.25,70.5,71.91666666666667,71.5,71.58333333333333,71.5,72.0,70.75,71.9375,71.25,71.25,71.16666666666667,71.58333333333333,71.8125,73.0,72.54166666666667,71.625,72.1875,73.25,72.40625,72.54166666666667,71.75,71.4375,72.45833333333333,72.5,72.08333333333333,72.1875,59.666666666666664,70.875,72.45833333333333,71.79166666666667,71.75,72.33333333333333,72.83333333333333,72.41666666666667,71.58333333333333,72.25,73.41666666666667,72.25,71.90625,71.5625,73.0,80.41666666666667,72.66666666666667,72.29166666666667,71.5625,73.54166666666667
11,2021-04-30,08:45:00,71.58333333333333,70.65625,71.70833333333333,71.58333333333333,71.625,72.75,71.5,71.75,71.58333333333333,71.16666666666667,70.25,70.91666666666667,71.70833333333333,71.95833333333333,71.29166666666667,70.41666666666667,71.41666666666667,71.54166666666667,70.9375,71.83333333333333,71.875,71.91666666666667,72.5,72.5,72.58333333333333,72.0,71.625,71.95833333333333,59.916666666666664,71.375,72.125,71.45833333333333,71.59375,72.375,72.58333333333333,72.58333333333333,72.375,71.75,72.91666666666667,71.9375,70.25,71.53125,71.0,79.95833333333333,71.20833333333333,72.08333333333333,70.96875,71.29166666666667
12,2021-04-30,09:00:00,70.6875,70.375,70.75,71.04166666666667,70.75,71.3125,71.0,71.5,70.75,71.375,70.41666666666667,70.79166666666667,70.875,71.875,70.65625,71.625,71.375,70.16666666666667,70.5,71.75,71.45833333333333,71.04166666666667,71.70833333333333,71.6875,71.0,71.5,71.21875,71.45833333333333,58.5,71.5625,70.625,70.875,71.70833333333333,72.29166666666667,71.875,71.3125,71.34375,71.875,72.58333333333333,71.5,71.25,70.08333333333333,70.1875,70.58333333333333,70.875,71.20833333333333,70.25,70.75
13,2021-04-30,09:15:00,70.54166666666667,69.875,70.83333333333333,70.5,70.6875,70.79166666666667,70.91666666666667,70.70833333333333,70.3125,70.5,70.125,71.08333333333333,71.25,70.5625,70.75,70.79166666666667,70.6875,70.16666666666667,70.5,71.54166666666667,71.54166666666667,70.66666666666667,72.04166666666667,72.16666666666667,71.5,71.8125,70.625,71.375,58.625,70.5,72.125,71.125,71.25,71.58333333333333,71.66666666666667,71.04166666666667,71.5,71.875,72.45833333333333,71.5,70.20833333333333,69.5625,70.0,69.8125,69.83333333333333,70.25,70.5,70.90625
14,2021-04-30,09:30:00,70.66666666666667,70.54166666666667,70.91666666666667,70.04166666666667,70.45833333333333,70.66666666666667,70.29166666666667,71.16666666666667,69.83333333333333,70.08333333333333,69.75,70.5,70.83333333333333,70.45833333333333,70.45833333333333,70.79166666666667,69.25,69.75,69.875,71.20833333333333,70.83333333333333,70.16666666666667,72.04166666666667,71.375,71.125,71.45833333333333,73.0625,70.375,59.0625,69.91666666666667,69.625,69.79166666666667,70.875,71.375,72.5,71.16666666666667,71.625,71.70833333333333,72.33333333333333,71.20833333333333,70.5625,70.125,69.5,70.28125,70.16666666666667,71.0,69.91666666666667,71.0
15,2021-04-30,09:45:00,68.3125,69.66666666666667,70.625,70.75,69.625,65.9375,70.1875,70.70833333333333,69.5,68.70833333333333,70.25,71.40625,70.08333333333333,71.08333333333333,72.875,70.5,69.875,67.875,70.41666666666667,70.4375,69.20833333333333,69.70833333333333,70.90625,71.25,71.28125,71.625,69.5,69.25,58.291666666666664,71.625,69.125,66.25,68.70833333333333,70.41666666666667,72.41666666666667,71.75,71.375,72.0625,73.16666666666667,71.29166666666667,67.75,70.9375,70.20833333333333,70.04166666666667,70.5,70.875,69.9375,69.45833333333333
16,2021-04-30,10:00:00,69.41666666666667,69.125,69.8125,69.96875,68.75,67.79166666666667,69.83333333333333,69.5625,68.83333333333333,69.5,69.29166666666667,69.54166666666667,69.95833333333333,69.0,69.6875,69.1875,69.5625,69.125,68.83333333333333,68.6875,66.95833333333333,70.125,70.4375,70.0,70.25,68.4375,70.21875,69.70833333333333,57.333333333333336,71.5,71.58333333333333,69.125,70.875,71.45833333333333,71.5625,71.29166666666667,70.0,70.8125,71.25,72.0,67.9375,69.5625,68.40625,68.16666666666667,69.75,68.8125,69.3125,69.66666666666667
17,2021-04-30,10:15:00,68.54166666666667,67.5,68.125,69.5625,69.5,68.4375,68.75,68.9375,68.58333333333333,69.375,68.25,69.25,68.70833333333333,68.6875,69.0,69.25,69.125,67.95833333333333,68.625,69.25,69.79166666666667,69.25,70.08333333333333,70.875,69.54166666666667,69.70833333333333,69.0625,69.8125,57.5,69.83333333333333,70.29166666666667,69.0,70.41666666666667,70.66666666666667,70.54166666666667,70.4375,70.45833333333333,70.375,70.9375,69.96875,69.65625,67.58333333333333,67.625,69.0,69.375,69.66666666666667,69.25,68.70833333333333
18,2021-04-30,10:30:00,68.6875,67.875,67.5,67.54166666666667,69.45833333333333,67.75,67.91666666666667,68.625,67.75,67.875,67.78125,68.5625,68.20833333333333,67.33333333333333,68.66666666666667,68.16666666666667,68.125,67.5,67.0,69.0,69.875,66.625,69.375,69.4375,69.75,69.29166666666667,68.95833333333333,68.79166666666667,57.416666666666664,67.875,67.95833333333333,67.70833333333333,70.4375,69.54166666666667,70.54166666666667,71.125,69.20833333333333,71.41666666666667,70.625,69.70833333333333,68.75,71.45833333333333,67.625,68.4375,68.25,69.16666666666667,67.5,67.16666666666667
19,2021-04-30,10:45:00,68.65625,69.0625,69.33333333333333,69.875,69.08333333333333,68.84375,69.6875,69.75,64.0625,68.1875,68.0,70.25,70.5625,70.0,69.58333333333333,69.875,70.5,69.83333333333333,69.45833333333333,70.04166666666667,71.20833333333333,69.45833333333333,70.625,71.41666666666667,69.875,70.8125,69.33333333333333,69.79166666666667,57.083333333333336,66.25,68.0,67.58333333333333,70.125,71.125,72.0,71.0,71.0,71.125,69.75,71.29166666666667,70.75,68.6875,68.96875,70.08333333333333,69.875,69.20833333333333,67.25,63.791666666666664
20,2021-04-30,11:00:00,69.6875,69.125,69.25,68.91666666666667,69.66666666666667,68.95833333333333,69.16666666666667,69.20833333333333,69.125,68.66666666666667,68.125,71.20833333333333,69.8125,69.625,68.5,68.875,69.79166666666667,68.375,68.1875,69.5625,70.625,69.70833333333333,69.83333333333333,70.875,70.66666666666667,70.875,69.5625,69.625,57.75,69.91666666666667,69.4375,68.66666666666667,70.66666666666667,70.58333333333333,70.71875,70.08333333333333,69.875,70.70833333333333,70.875,70.4375,69.125,68.125,68.4375,69.0,69.25,69.4375,64.04166666666667,69.125
