,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.7 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-02-24,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-24,06:15:00,64.75,65.0,60.083333333333336,65.0,64.8125,65.625,61.5,62.583333333333336,43.291666666666664,65.34375,63.5,64.70833333333333,64.04166666666667,63.0,27.375,66.1875,65.875,64.20833333333333,64.59375,63.1875,64.4375,66.75,67.54166666666667,62.666666666666664,66.875,53.041666666666664,67.75,67.29166666666667,69.25,67.5,68.625,61.25,64.375,66.1875,63.5,66.20833333333333,63.708333333333336,53.6875,63.625,60.458333333333336,67.0,65.875,64.33333333333333,66.4375,67.45833333333333,63.5625,64.0625,62.083333333333336,67.25,67.20833333333333,64.0,55.5625,66.625,63.083333333333336,61.9375,61.666666666666664,66.0,65.375,66.45833333333333,66.375,61.53125,65.41666666666667,65.66666666666667,59.3125,67.9375,55.53125,61.375,59.875,65.4375,64.625,61.458333333333336,66.125,66.4375,66.375,65.5,62.375,66.625,64.41666666666667,61.625,64.08333333333333,66.25,61.041666666666664,64.5,61.0,59.458333333333336,63.125,65.91666666666667,63.916666666666664,65.40625,63.5625,62.375,65.09375,64.16666666666667,62.666666666666664,64.45833333333333,66.125,62.791666666666664,64.83333333333333,63.208333333333336,49.291666666666664,63.0625,60.75,66.375,65.16666666666667,65.625,55.833333333333336,60.9375,64.5,64.65625,65.08333333333333,63.75,68.0,66.25,61.958333333333336,64.0,64.21875,70.75,66.25,67.20833333333333,66.625,61.9375,65.45833333333333,63.125,66.5625,60.875,67.3125,63.916666666666664,64.34375,64.625,65.25,64.0,65.0,62.541666666666664,66.3125,65.375,63.916666666666664,65.4375,61.0,62.166666666666664,60.5,63.5625,67.25,66.875,67.0,63.71875,64.5,66.25,62.75,65.20833333333333,65.29166666666667,65.125,67.75,64.03125,63.833333333333336,66.6875,66.0,66.08333333333333,64.375,67.625,66.25,65.875,65.875,63.4375,66.25,65.6875,64.875,66.875,63.9375,55.5,66.25,66.4375,66.5,61.6875,66.0,52.125,59.041666666666664,63.875,61.583333333333336,65.4375,61.041666666666664,63.208333333333336,61.291666666666664,63.958333333333336,64.4375,61.833333333333336,65.9375
2,2021-02-24,06:30:00,68.625,68.5,70.875,68.54166666666667,70.3125,69.0625,68.375,66.625,60.583333333333336,66.20833333333333,65.6875,66.08333333333333,65.08333333333333,64.29166666666667,57.25,66.09375,65.75,68.8125,70.0625,68.70833333333333,70.125,67.875,67.4375,67.04166666666667,67.5625,56.125,68.375,68.58333333333333,69.5,67.34375,66.33333333333333,63.625,64.58333333333333,65.875,64.9375,67.5,64.875,64.29166666666667,65.75,66.375,66.625,66.875,67.08333333333333,66.0,67.75,60.75,64.4375,62.0625,66.1875,68.33333333333333,67.41666666666667,66.5,66.59375,66.375,67.46875,66.125,67.25,67.9375,67.91666666666667,68.16666666666667,61.75,69.25,67.45833333333333,63.0,69.125,60.5625,62.5,64.29166666666667,66.0,65.625,66.58333333333333,68.33333333333333,66.125,65.79166666666667,65.0625,63.958333333333336,68.5,62.5,62.96875,65.625,68.875,65.41666666666667,65.33333333333333,64.15625,64.625,63.25,67.0,67.20833333333333,65.5,65.5,64.91666666666667,64.75,64.375,65.8125,63.625,66.25,65.875,67.45833333333333,58.875,61.4375,64.4375,66.625,70.3125,78.0,67.54166666666667,67.875,70.20833333333333,66.95833333333333,66.8125,65.0625,62.583333333333336,68.21875,66.58333333333333,67.625,67.0,67.75,67.95833333333333,67.625,66.1875,66.5625,65.16666666666667,68.3125,66.4375,64.29166666666667,65.625,62.96875,65.16666666666667,65.75,62.75,65.54166666666667,66.75,66.875,66.29166666666667,66.5,67.875,66.125,66.8125,64.625,67.625,65.08333333333333,66.04166666666667,64.70833333333333,66.875,67.4375,65.08333333333333,66.0,65.40625,63.875,65.625,65.9375,67.4375,68.95833333333333,64.83333333333333,65.75,66.5625,66.95833333333333,66.25,69.25,68.625,67.04166666666667,66.75,66.1875,0.0,72.58333333333333,67.5,65.625,66.95833333333333,65.5,67.0625,65.45833333333333,66.20833333333333,67.375,64.33333333333333,67.54166666666667,62.958333333333336,65.58333333333333,66.625,64.1875,63.625,65.6875,65.0,61.833333333333336,63.75,63.75,64.45833333333333,66.875
3,2021-02-24,06:45:00,70.16666666666667,71.78125,71.3125,71.08333333333333,75.875,72.91666666666667,68.29166666666667,67.125,65.08333333333333,67.25,67.875,65.875,68.0,66.6875,65.54166666666667,68.6875,66.5,69.0,70.5625,71.0,70.875,73.25,75.25,76.70833333333333,79.25,62.0625,74.33333333333333,74.625,73.75,70.0,69.375,65.04166666666667,68.0,66.8125,64.125,67.875,67.0,67.0,66.125,66.3125,66.375,66.8125,64.6875,66.0,68.5,64.16666666666667,66.79166666666667,66.41666666666667,67.75,68.875,67.375,66.70833333333333,69.0625,66.29166666666667,68.04166666666667,63.4375,67.1875,68.58333333333333,68.6875,69.75,67.66666666666667,69.875,66.75,61.5625,68.5625,64.28125,65.125,64.6875,67.75,65.16666666666667,68.125,65.625,68.16666666666667,68.4375,0.0,67.16666666666667,67.34375,65.66666666666667,65.125,65.875,67.8125,64.91666666666667,68.375,62.625,68.08333333333333,65.5625,67.29166666666667,67.3125,66.75,66.66666666666667,66.125,66.8125,65.1875,65.25,64.375,67.125,65.6875,69.08333333333333,64.91666666666667,62.9375,67.95833333333333,66.79166666666667,80.34375,80.0,77.75,72.6875,72.20833333333333,67.83333333333333,67.75,67.5,65.66666666666667,68.5,68.79166666666667,68.66666666666667,70.29166666666667,69.5,0.0,67.0625,67.96875,68.9375,67.96875,67.16666666666667,66.8125,66.20833333333333,65.875,66.95833333333333,66.375,66.5,64.95833333333333,65.25,67.125,64.91666666666667,63.875,66.8125,67.5,66.9375,67.95833333333333,63.375,68.3125,65.16666666666667,68.20833333333333,66.79166666666667,69.0,68.79166666666667,0.0,66.125,66.1875,66.3125,66.875,65.95833333333333,69.125,69.25,65.79166666666667,67.04166666666667,67.58333333333333,67.29166666666667,68.875,66.91666666666667,69.5625,67.75,66.78125,68.3125,64.8125,66.75,65.5,68.4375,65.5,66.0,64.96875,64.875,65.70833333333333,68.15625,68.45833333333333,68.375,63.9375,63.416666666666664,68.0,67.0,64.83333333333333,64.9375,64.5625,63.125,67.0625,63.916666666666664,65.125,66.25
4,2021-02-24,07:00:00,70.1875,70.4375,70.375,70.4375,71.125,78.41666666666667,77.46875,74.625,71.08333333333333,69.91666666666667,69.3125,67.21875,66.25,66.66666666666667,65.75,68.5,69.0,73.0,71.875,73.1875,76.08333333333333,76.83333333333333,80.1875,77.41666666666667,77.66666666666667,61.25,77.5,79.4375,78.58333333333333,78.5,81.41666666666667,73.1875,67.4375,67.91666666666667,0.0,68.875,66.9375,67.875,67.375,67.54166666666667,67.5625,68.0,66.0,79.03125,76.125,72.33333333333333,76.0,69.0,68.08333333333333,73.04166666666667,66.70833333333333,66.0,66.6875,67.58333333333333,67.875,63.6875,68.875,69.0,69.0,70.0,70.375,71.29166666666667,67.54166666666667,65.15625,66.875,63.25,63.833333333333336,65.625,67.0625,66.9375,64.59375,69.5,68.33333333333333,67.91666666666667,67.0625,67.8125,69.3125,67.28125,64.08333333333333,67.375,70.5,67.45833333333333,67.83333333333333,67.375,67.16666666666667,67.75,68.16666666666667,67.625,65.5625,67.54166666666667,67.53125,65.5,65.5,65.1875,65.125,67.25,67.3125,68.8125,65.15625,66.66666666666667,67.6875,65.6875,82.20833333333333,81.25,78.875,73.0,69.83333333333333,67.3125,66.5,67.4375,66.16666666666667,69.54166666666667,70.0,68.15625,66.875,69.58333333333333,67.34375,65.625,71.875,68.6875,69.6875,67.9375,67.70833333333333,69.3125,69.34375,69.9375,72.25,71.54166666666667,69.29166666666667,65.91666666666667,66.875,66.91666666666667,66.71875,66.125,67.20833333333333,65.375,67.83333333333333,66.16666666666667,68.3125,65.375,67.125,66.0625,68.875,69.03125,67.33333333333333,65.3125,67.08333333333333,65.66666666666667,68.75,66.83333333333333,67.41666666666667,68.91666666666667,67.08333333333333,67.625,67.375,66.78125,67.8125,67.375,70.95833333333333,67.91666666666667,68.1875,67.125,67.0625,66.29166666666667,65.29166666666667,68.375,65.25,65.41666666666667,65.125,68.4375,65.79166666666667,67.625,68.58333333333333,69.375,65.4375,63.416666666666664,68.58333333333333,63.833333333333336,65.75,66.58333333333333,65.45833333333333,63.875,66.95833333333333,64.5,65.5,65.875
5,2021-02-24,07:15:00,72.625,70.95833333333333,73.0,73.625,74.5,74.29166666666667,80.70833333333333,74.4375,71.0,70.125,69.33333333333333,68.875,68.875,68.125,66.0,69.53125,69.66666666666667,70.875,72.25,78.125,80.5625,82.5,80.91666666666667,77.5,76.375,60.4375,77.04166666666667,76.08333333333333,77.0,76.54166666666667,80.09375,77.8125,69.04166666666667,67.8125,63.125,70.5625,66.75,68.375,67.25,68.33333333333333,67.0,67.75,67.54166666666667,81.83333333333333,82.16666666666667,82.04166666666667,81.8125,81.75,78.65625,73.5625,68.875,69.5,68.8125,66.90625,68.28125,65.91666666666667,68.08333333333333,69.04166666666667,70.0,69.75,68.84375,71.875,68.125,63.0625,73.04166666666667,66.29166666666667,65.33333333333333,65.54166666666667,66.66666666666667,68.0625,69.375,69.15625,68.4375,68.16666666666667,67.54166666666667,66.75,69.20833333333333,68.0,66.59375,67.41666666666667,69.625,68.125,68.04166666666667,65.5625,67.58333333333333,66.125,68.1875,67.70833333333333,65.75,66.04166666666667,67.58333333333333,67.625,66.1875,66.125,65.79166666666667,66.66666666666667,67.41666666666667,68.875,66.8125,63.75,67.0625,66.16666666666667,82.75,80.875,74.9375,70.65625,70.0,65.4375,66.75,66.875,66.54166666666667,67.75,71.16666666666667,71.625,72.875,70.1875,70.9375,69.6875,69.625,69.125,69.875,69.1875,68.75,68.5625,69.9375,67.9375,65.0625,69.5,67.8125,67.875,67.04166666666667,65.625,66.375,68.53125,66.125,68.70833333333333,67.83333333333333,66.90625,69.91666666666667,64.5,67.5625,67.75,69.0625,68.625,66.4375,68.0625,67.125,65.58333333333333,66.625,66.70833333333333,68.75,69.125,66.0,67.875,67.70833333333333,68.375,67.4375,67.75,70.4375,69.0625,67.75,68.5,66.54166666666667,66.91666666666667,67.0625,65.375,66.8125,66.79166666666667,68.28125,66.41666666666667,66.0,68.66666666666667,67.83333333333333,68.96875,64.25,63.875,68.25,64.16666666666667,66.16666666666667,64.16666666666667,65.58333333333333,65.4375,65.25,66.16666666666667,66.75,67.58333333333333
6,2021-02-24,07:30:00,71.0,72.375,71.21875,71.875,72.0,71.625,81.625,78.41666666666667,76.875,76.8125,70.625,71.125,68.6875,68.375,66.20833333333333,72.25,70.4375,74.1875,78.875,81.5625,71.5625,79.34375,80.875,76.1875,74.625,60.25,75.625,75.375,75.25,74.75,74.9375,81.0625,70.125,68.53125,62.666666666666664,70.875,64.875,69.375,67.4375,68.04166666666667,68.0,68.3125,67.1875,82.4375,82.625,82.4375,82.21875,82.0,78.75,71.91666666666667,68.58333333333333,69.45833333333333,70.0,67.9375,69.375,62.833333333333336,68.0625,69.66666666666667,69.20833333333333,71.0,68.75,69.91666666666667,66.75,63.708333333333336,79.0,66.5625,64.75,65.125,67.28125,68.6875,67.625,68.8125,69.04166666666667,70.5625,68.375,68.5,69.71875,67.375,67.125,64.875,70.0625,65.70833333333333,68.20833333333333,0.0,70.25,67.75,67.58333333333333,67.8125,67.16666666666667,65.125,68.375,66.78125,66.0,67.125,66.6875,66.29166666666667,67.375,69.5,66.5,66.95833333333333,66.4375,68.625,81.58333333333333,79.33333333333333,74.875,69.625,68.54166666666667,66.08333333333333,65.875,67.95833333333333,67.5,70.125,77.3125,78.53125,76.29166666666667,75.90625,71.875,68.33333333333333,69.5625,69.08333333333333,67.91666666666667,67.08333333333333,69.875,69.75,67.375,65.59375,66.83333333333333,67.70833333333333,67.79166666666667,69.75,73.08333333333333,66.25,67.66666666666667,67.875,69.25,66.96875,68.1875,66.29166666666667,68.45833333333333,65.75,67.0,67.125,68.79166666666667,69.625,67.70833333333333,67.375,68.875,67.0625,67.70833333333333,66.0,68.54166666666667,69.33333333333333,68.20833333333333,68.08333333333333,69.54166666666667,68.875,68.41666666666667,68.83333333333333,72.625,73.125,73.16666666666667,70.0,66.375,68.0,66.41666666666667,66.875,67.16666666666667,67.9375,69.125,65.83333333333333,67.125,68.625,67.375,69.1875,65.9375,66.3125,68.41666666666667,65.83333333333333,66.79166666666667,66.0,67.33333333333333,65.375,67.29166666666667,67.125,65.4375,66.375
7,2021-02-24,07:45:00,70.5625,70.45833333333333,70.25,70.78125,70.58333333333333,71.75,71.125,79.95833333333333,79.3125,79.375,71.25,71.03125,69.29166666666667,69.41666666666667,68.29166666666667,74.625,77.5,79.0,82.41666666666667,74.125,74.91666666666667,72.5625,81.70833333333333,77.125,73.625,60.25,74.79166666666667,76.5625,75.5,74.58333333333333,74.75,68.54166666666667,74.5,68.41666666666667,63.5625,68.41666666666667,65.25,66.9375,67.125,68.66666666666667,68.375,68.0625,68.9375,82.83333333333333,83.125,82.79166666666667,82.66666666666667,82.375,75.375,70.875,68.70833333333333,67.79166666666667,69.0,67.33333333333333,68.25,64.875,68.0625,69.875,69.625,70.125,70.5,70.875,67.9375,63.75,75.08333333333333,67.375,67.0,66.125,66.625,67.95833333333333,69.75,69.33333333333333,69.96875,66.83333333333333,68.0,66.6875,69.33333333333333,67.0625,66.625,67.625,71.0,66.0,68.875,64.625,69.875,67.5625,67.5,68.16666666666667,69.125,0.0,68.4375,67.79166666666667,67.375,66.5,66.125,67.45833333333333,67.75,69.70833333333333,66.58333333333333,65.5625,67.70833333333333,67.46875,69.03125,78.625,73.4375,68.16666666666667,68.5625,66.625,67.8125,68.0,67.58333333333333,73.6875,80.0,82.0,80.40625,75.16666666666667,69.3125,66.375,66.875,68.625,67.0625,69.0,70.70833333333333,67.83333333333333,66.70833333333333,67.625,67.625,68.125,68.375,73.125,73.33333333333333,66.875,69.25,68.0,68.75,67.45833333333333,68.83333333333333,67.5625,69.75,67.65625,70.1875,70.54166666666667,71.08333333333333,74.45833333333333,71.79166666666667,74.20833333333333,74.875,73.0625,73.54166666666667,75.58333333333333,76.5625,77.125,72.3125,79.8125,79.33333333333333,79.25,75.125,75.0,78.125,79.70833333333333,78.625,80.83333333333333,76.375,70.875,66.33333333333333,67.25,68.79166666666667,68.375,68.71875,67.79166666666667,71.0,66.125,68.91666666666667,70.125,65.20833333333333,65.04166666666667,67.54166666666667,66.375,66.125,65.41666666666667,66.20833333333333,65.15625,67.79166666666667,64.3125,66.66666666666667,66.0
8,2021-02-24,08:00:00,69.375,69.5,69.79166666666667,69.25,70.0,70.25,69.5625,69.95833333333333,74.75,80.25,74.65625,73.08333333333333,68.0,70.0,68.70833333333333,79.875,81.375,81.125,81.4375,69.25,68.83333333333333,68.5,82.33333333333333,75.66666666666667,73.875,71.5,74.625,76.25,74.9375,74.4375,75.1875,72.6875,74.66666666666667,71.04166666666667,69.875,74.5,66.16666666666667,72.0,73.79166666666667,77.25,80.0,77.5,76.6875,83.125,83.41666666666667,83.04166666666667,82.91666666666667,74.66666666666667,72.5,72.625,69.33333333333333,66.95833333333333,68.78125,67.4375,68.375,68.28125,68.25,69.25,69.0,71.0,71.08333333333333,70.125,67.375,65.54166666666667,71.9375,67.1875,66.1875,64.16666666666667,67.5,66.79166666666667,67.45833333333333,69.83333333333333,68.9375,69.28125,67.70833333333333,68.375,70.375,67.8125,66.45833333333333,69.33333333333333,70.45833333333333,67.4375,68.33333333333333,67.0625,69.0,67.5,69.0,68.875,67.5,68.4375,73.875,68.66666666666667,68.0,68.16666666666667,67.375,68.08333333333333,68.1875,68.625,66.625,65.6875,67.4375,68.5,80.75,76.75,71.58333333333333,66.875,69.1875,67.20833333333333,67.5,72.0,73.58333333333333,83.125,83.0625,81.03125,78.08333333333333,70.45833333333333,66.0,65.5625,66.75,68.08333333333333,70.8125,70.75,71.125,71.125,68.25,67.0625,68.0,68.875,80.125,73.91666666666667,79.91666666666667,71.83333333333333,73.33333333333333,74.875,74.875,80.75,78.54166666666667,76.96875,82.625,78.4375,81.25,79.25,78.33333333333333,76.25,75.70833333333333,72.3125,72.3125,75.53125,75.40625,73.125,76.375,75.95833333333333,73.4375,74.5,73.16666666666667,73.375,74.25,73.9375,76.54166666666667,73.75,73.5625,73.8125,71.9375,80.04166666666667,82.0,79.0625,80.0,80.1875,82.1875,83.375,83.375,68.79166666666667,69.4375,69.0625,64.8125,66.45833333333333,68.5,65.9375,66.83333333333333,67.3125,64.5,0.0,64.8125,67.33333333333333,66.75,67.625
9,2021-02-24,08:15:00,68.0,69.58333333333333,68.20833333333333,68.9375,69.625,69.0625,68.45833333333333,69.125,69.0,80.16666666666667,78.375,75.95833333333333,74.625,73.3125,67.875,75.25,80.70833333333333,80.875,79.8125,68.45833333333333,68.25,68.09375,80.83333333333333,75.41666666666667,73.125,71.95833333333333,74.3125,76.29166666666667,74.875,74.33333333333333,75.66666666666667,73.4375,77.25,79.125,77.8125,76.4375,76.75,77.625,73.04166666666667,77.79166666666667,73.4375,72.75,72.71875,82.875,83.29166666666667,82.875,82.75,81.25,75.1875,74.625,69.875,69.0,69.375,68.5,69.1875,66.125,69.0625,69.58333333333333,69.58333333333333,69.95833333333333,70.58333333333333,71.5,68.58333333333333,65.375,69.20833333333333,71.4375,69.625,68.6875,68.125,68.375,68.9375,69.75,69.625,66.8125,67.4375,69.0625,70.3125,68.83333333333333,67.3125,67.625,70.9375,68.375,69.625,67.4375,69.125,67.25,70.375,69.5625,69.375,69.9375,78.5,81.875,76.9375,80.625,78.20833333333333,77.83333333333333,78.70833333333333,78.29166666666667,78.0625,79.125,69.1875,66.875,79.8125,77.0625,73.1875,71.0625,70.625,77.375,81.29166666666667,81.5,78.95833333333333,82.25,79.625,76.75,75.0,68.0,67.33333333333333,65.45833333333333,69.45833333333333,72.41666666666667,71.70833333333333,74.0,72.625,72.16666666666667,72.4375,74.25,73.3125,81.95833333333333,74.9375,72.54166666666667,72.75,74.58333333333333,72.5625,76.625,72.4375,72.66666666666667,73.16666666666667,72.91666666666667,74.875,72.1875,72.125,72.96875,73.95833333333333,73.41666666666667,71.6875,71.6875,72.20833333333333,73.375,72.1875,72.375,73.625,74.625,71.78125,73.125,72.45833333333333,72.79166666666667,73.375,73.53125,75.16666666666667,73.04166666666667,73.5,73.70833333333333,71.625,73.0625,83.125,83.66666666666667,83.70833333333333,82.125,82.29166666666667,82.25,83.08333333333333,68.53125,68.125,69.83333333333333,66.625,66.41666666666667,68.04166666666667,63.96875,64.1875,64.91666666666667,65.41666666666667,66.03125,67.83333333333333,65.4375,65.79166666666667,68.0625
