,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-06-16,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-16,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.31818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,0.0,0.0,48.75,0.0,0.0,0.0,69.49264705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.90760869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.45833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.36805555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.07142857142857,0.0,0.0,69.625,69.88839285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.14880952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-06-16,06:30:00,52.625,0.0,67.0,64.375,64.25,63.4375,63.875,74.5625,71.66666666666667,55.5,53.125,50.9375,64.0,50.9375,72.25,76.0,68.25,72.35,74.875,64.75,66.375,56.3125,0.0,68.625,67.33333333333333,51.8125,71.625,54.0625,61.0,64.1875,64.875,59.6875,72.859375,63.125,70.625,74.3125,62.1875,65.3125,73.5625,55.0,61.5,67.5625,72.75,59.25,66.0625,65.6875,61.125,51.3125,67.3125,67.8125,66.4375,74.625,52.125,72.9423076923077,70.8125,64.0,68.0,72.2,59.625,65.3125,58.25,74.1875,52.625,66.75,51.25,71.64583333333333,64.625,58.75,46.75,65.875,0.0,60.125,74.25,58.0,63.625,66.5,71.56547619047619,0.0,0.0,0.0,69.83333333333333,72.75,56.0,63.75,57.875,55.875,0.0,64.875,0.0,52.0,66.125,71.775,70.55,61.0,66.375,0.0,72.875,0.0,64.5625,68.41071428571429,65.5625,0.0,71.41666666666667,47.75,46.5,48.875,69.0,0.0,64.45833333333333,0.0,49.75,60.5,0.0,48.875,62.375,71.66666666666667,68.9375,51.25,73.05,63.25,66.75,58.5,64.0,64.75,62.75,64.875,74.625,66.8125,64.0625,63.125,50.875,60.125,50.0,53.0625,75.0,70.125,0.0,74.54166666666667,69.125,71.5625,66.75,59.375,65.375,60.625,53.5,71.29807692307692,73.125,66.625,64.0,64.625,74.375,61.75,65.875,63.8125,52.5,63.5,69.5625,64.875,64.25,65.875,74.75,75.125,61.5625,64.3125,54.625,66.6875,65.125,72.3375,71.52777777777777,67.5,69.875,72.34027777777777,70.25,61.375,53.0,68.25,48.5625,65.0,66.25,72.1953125,53.75,0.0,0.0,73.125,59.4375,60.0,0.0,60.0,52.5,61.875,72.25,70.775,60.8125,65.125
3,2021-06-16,06:45:00,65.375,65.70833333333333,62.8125,66.91666666666667,61.0625,67.375,66.5625,64.125,55.75,69.375,64.28125,67.75,70.625,66.91666666666667,63.833333333333336,63.416666666666664,67.5,69.9375,72.40625,69.58333333333333,65.58333333333333,70.54166666666667,61.583333333333336,57.0,66.79166666666667,66.95833333333333,70.21875,67.0,71.58333333333333,71.125,65.83333333333333,66.875,69.3125,62.875,50.416666666666664,67.4375,63.083333333333336,57.125,66.0,65.70833333333333,66.34375,64.16666666666667,63.53125,66.5,66.3125,63.75,64.95833333333333,62.958333333333336,66.83333333333333,69.20833333333333,68.0625,57.625,60.6875,66.0,68.375,68.95833333333333,60.5,67.58333333333333,68.54166666666667,69.45833333333333,69.25,62.833333333333336,64.0,67.8125,59.75,69.5625,66.08333333333333,68.1875,57.125,66.3125,64.21875,63.375,67.0,67.08333333333333,68.0,63.916666666666664,63.375,68.9375,66.6875,66.4375,55.666666666666664,64.125,67.75,52.833333333333336,66.5,62.375,59.71875,65.66666666666667,60.041666666666664,63.25,63.0,61.916666666666664,68.25,66.875,66.0,66.875,59.875,64.6875,67.5,65.75,66.83333333333333,67.25,65.66666666666667,54.375,50.041666666666664,61.25,65.83333333333333,56.125,53.625,29.3125,60.541666666666664,62.625,63.541666666666664,63.708333333333336,56.083333333333336,66.91666666666667,65.5625,58.3125,63.5,63.416666666666664,66.75,66.0,66.9375,65.70833333333333,68.54166666666667,66.95833333333333,66.25,65.25,64.70833333333333,62.0625,67.25,67.15625,66.41666666666667,67.5,66.54166666666667,64.0,58.416666666666664,61.5625,65.75,61.6875,66.0625,68.75,68.15625,67.5,61.40625,59.5,62.25,68.1875,66.41666666666667,68.29166666666667,66.5,68.20833333333333,66.1875,64.41666666666667,59.708333333333336,67.33333333333333,64.33333333333333,65.08333333333333,68.04166666666667,65.5625,66.75,67.20833333333333,63.875,63.916666666666664,67.79166666666667,66.91666666666667,71.25,67.9375,67.95833333333333,69.25,68.83333333333333,65.70833333333333,66.6875,64.66666666666667,66.41666666666667,65.125,67.16666666666667,66.25,67.75,64.875,68.375,67.66666666666667,58.03125,56.833333333333336,67.625,59.291666666666664,63.791666666666664,66.625,64.09375,64.5,63.5,66.25,64.45833333333333,65.95833333333333
4,2021-06-16,07:00:00,71.08333333333333,66.5,68.95833333333333,73.08333333333333,69.0,71.5625,71.40625,70.6875,69.20833333333333,71.33333333333333,71.6875,71.95833333333333,72.70833333333333,74.04166666666667,64.0,72.58333333333333,71.66666666666667,73.375,72.8125,72.5,70.5625,64.9375,71.75,74.33333333333333,73.75,70.25,74.08333333333333,75.4375,74.58333333333333,73.875,65.08333333333333,76.3125,71.5625,71.5,71.79166666666667,73.625,71.25,70.875,72.03125,72.54166666666667,73.33333333333333,75.375,71.625,73.5625,72.29166666666667,65.875,73.25,70.375,71.0,73.375,71.33333333333333,71.5,71.5,70.9375,72.0,69.0625,70.25,74.625,72.75,74.25,76.20833333333333,74.0625,70.95833333333333,70.375,64.4375,70.9375,68.875,68.4375,63.0,68.6875,68.625,66.95833333333333,68.125,69.33333333333333,70.0,64.91666666666667,69.28125,67.20833333333333,69.125,69.25,62.666666666666664,69.58333333333333,58.375,68.66666666666667,67.625,70.20833333333333,66.58333333333333,69.45833333333333,64.95833333333333,66.8125,66.20833333333333,69.25,69.5,70.75,70.45833333333333,69.375,66.625,68.5,68.8125,67.875,67.375,70.6875,71.125,67.125,64.125,67.95833333333333,68.6875,69.79166666666667,67.75,66.6875,68.125,68.79166666666667,71.20833333333333,68.83333333333333,65.20833333333333,69.0,69.875,70.91666666666667,69.5,68.5,68.5625,66.79166666666667,69.33333333333333,70.41666666666667,71.08333333333333,70.0,70.3125,67.70833333333333,69.29166666666667,68.08333333333333,67.41666666666667,71.16666666666667,69.75,70.8125,69.5625,70.0625,67.21875,66.6875,70.25,69.75,68.125,69.75,69.6875,71.5625,68.0,69.0625,67.78125,71.1875,68.75,69.3125,70.83333333333333,68.125,71.375,68.125,66.1875,68.0,70.91666666666667,70.875,71.375,65.58333333333333,67.91666666666667,70.91666666666667,68.25,70.875,72.83333333333333,73.5625,76.70833333333333,76.54166666666667,73.875,73.75,75.5625,75.04166666666667,71.75,72.375,73.25,73.4375,73.375,73.04166666666667,73.75,65.58333333333333,69.16666666666667,74.1875,59.0,66.3125,71.6875,65.5,66.95833333333333,67.25,68.875,67.0,66.0,68.5,67.375,68.58333333333333
5,2021-06-16,07:15:00,69.83333333333333,69.375,72.75,72.75,74.41666666666667,78.125,72.75,75.125,73.83333333333333,73.75,74.375,74.41666666666667,75.0,78.4375,73.375,74.08333333333333,75.0625,73.75,76.625,74.66666666666667,75.25,75.0,72.375,73.4375,72.375,73.41666666666667,75.45833333333333,76.04166666666667,77.79166666666667,76.70833333333333,77.0,76.33333333333333,72.25,73.375,73.5,75.1875,72.125,73.91666666666667,72.91666666666667,75.29166666666667,75.5,76.375,72.125,75.75,77.875,76.08333333333333,77.5,76.25,75.875,77.08333333333333,78.5,76.04166666666667,78.3125,77.0,73.375,76.5,77.375,78.8125,77.83333333333333,78.8125,78.5625,66.1875,80.0,76.96875,72.625,71.83333333333333,69.0,68.0,67.58333333333333,66.45833333333333,67.6875,69.5,70.875,71.04166666666667,71.28125,72.375,70.91666666666667,71.5625,69.20833333333333,70.25,66.29166666666667,70.5,68.75,69.4375,70.375,71.375,69.79166666666667,70.75,68.0,68.20833333333333,66.1875,70.04166666666667,70.875,71.125,71.33333333333333,68.91666666666667,69.375,69.95833333333333,72.70833333333333,67.20833333333333,70.25,71.125,71.70833333333333,66.41666666666667,65.625,69.75,71.04166666666667,71.0,71.8125,69.45833333333333,71.91666666666667,70.625,72.29166666666667,69.375,69.91666666666667,71.5,71.70833333333333,68.125,70.5625,65.25,70.375,69.08333333333333,69.34375,0.0,71.54166666666667,69.875,70.3125,68.4375,68.5625,66.91666666666667,67.5625,70.4375,68.58333333333333,70.70833333333333,69.75,71.95833333333333,69.125,68.5,70.71875,68.75,70.6875,66.875,71.95833333333333,71.0,73.4375,71.1875,66.625,70.25,69.16666666666667,71.45833333333333,71.5625,70.5,71.91666666666667,68.9375,68.0,69.5625,71.29166666666667,70.83333333333333,72.29166666666667,69.875,69.08333333333333,71.0,72.95833333333333,69.6875,75.375,76.5625,80.16666666666667,78.08333333333333,77.1875,75.875,79.70833333333333,75.5,72.625,73.5,75.375,74.375,73.9375,74.04166666666667,74.25,72.125,72.125,75.16666666666667,67.1875,67.04166666666667,71.75,68.0,68.41666666666667,69.08333333333333,68.1875,68.16666666666667,65.6875,68.53125,68.0,69.83333333333333
6,2021-06-16,07:30:00,68.875,69.20833333333333,70.04166666666667,73.75,74.75,77.6875,80.20833333333333,76.875,74.41666666666667,73.3125,75.125,75.3125,75.09375,75.25,75.08333333333333,71.58333333333333,74.0,78.0625,78.6875,76.91666666666667,74.75,71.41666666666667,72.1875,73.8125,72.875,72.84375,73.6875,75.5,77.375,79.4375,77.625,79.04166666666667,73.0625,72.6875,75.33333333333333,76.54166666666667,76.0,76.0,74.29166666666667,75.91666666666667,76.04166666666667,75.91666666666667,74.0,75.1875,78.0,77.8125,79.375,78.83333333333333,78.5,78.83333333333333,78.70833333333333,79.70833333333333,78.625,78.5,77.9375,78.5,79.5,78.375,78.75,79.75,79.0,72.59375,79.125,79.5625,75.79166666666667,72.0,69.66666666666667,67.9375,68.70833333333333,68.6875,70.4375,68.75,71.5,72.20833333333333,71.6875,69.875,72.83333333333333,73.75,71.91666666666667,71.04166666666667,70.125,70.875,70.1875,69.20833333333333,71.34375,70.9375,69.58333333333333,72.375,71.4375,73.0,69.5,69.70833333333333,72.0,72.91666666666667,72.3125,70.08333333333333,69.66666666666667,69.6875,71.20833333333333,69.15625,70.3125,72.1875,71.16666666666667,68.54166666666667,67.83333333333333,68.95833333333333,71.29166666666667,71.0,71.33333333333333,69.20833333333333,72.75,70.5,72.70833333333333,70.58333333333333,69.79166666666667,71.875,70.29166666666667,70.75,70.79166666666667,68.125,68.45833333333333,70.9375,70.70833333333333,70.29166666666667,71.8125,68.91666666666667,68.1875,70.875,68.375,69.91666666666667,69.45833333333333,70.25,70.9375,72.29166666666667,70.90625,72.25,70.79166666666667,71.3125,70.5625,72.0,70.8125,71.125,70.25,71.25,70.125,71.8125,70.125,71.8125,70.91666666666667,71.25,72.5,70.33333333333333,72.125,69.625,68.78125,71.1875,71.0,71.625,72.79166666666667,70.625,72.25,75.875,76.6875,77.125,80.8125,80.78125,77.375,76.41666666666667,76.45833333333333,75.6875,80.75,76.33333333333333,72.6875,73.6875,73.34375,72.70833333333333,74.08333333333333,72.83333333333333,74.0,70.95833333333333,74.66666666666667,80.04166666666667,72.375,68.0625,72.5,68.83333333333333,70.29166666666667,68.6875,69.4375,67.1875,70.5625,69.375,70.0,69.125
7,2021-06-16,07:45:00,68.16666666666667,68.29166666666667,68.83333333333333,70.66666666666667,71.75,74.03125,76.0,80.6875,78.0,74.625,75.04166666666667,75.125,74.83333333333333,74.375,74.41666666666667,81.29166666666667,78.25,0.0,72.83333333333333,71.91666666666667,72.33333333333333,69.5625,73.29166666666667,73.33333333333333,72.0,73.6875,74.375,76.125,77.04166666666667,78.08333333333333,78.125,81.70833333333333,74.1875,73.375,75.375,77.20833333333333,74.5,76.08333333333333,75.875,77.125,76.375,75.625,74.66666666666667,74.5,74.625,78.75,78.20833333333333,79.0,80.75,79.04166666666667,80.875,79.04166666666667,79.625,79.4375,78.9375,79.29166666666667,79.25,80.75,79.83333333333333,80.16666666666667,80.4375,78.875,78.9375,80.375,76.0,72.5625,69.91666666666667,70.09375,69.125,69.95833333333333,68.20833333333333,69.75,72.1875,74.3125,72.08333333333333,72.41666666666667,73.1875,73.16666666666667,71.875,71.375,70.95833333333333,72.04166666666667,70.54166666666667,69.625,70.375,72.5,71.3125,71.375,68.58333333333333,67.5,70.91666666666667,71.875,70.9375,70.95833333333333,72.16666666666667,70.4375,69.54166666666667,71.54166666666667,70.75,69.125,70.6875,72.04166666666667,72.45833333333333,67.75,66.66666666666667,71.5,72.29166666666667,71.08333333333333,72.75,71.95833333333333,70.9375,70.75,73.58333333333333,71.375,69.20833333333333,70.4375,70.58333333333333,71.125,72.71875,69.75,70.04166666666667,69.9375,69.9375,71.6875,72.375,70.45833333333333,70.25,71.0,71.375,70.375,69.29166666666667,71.66666666666667,69.75,72.125,70.8125,72.5625,69.58333333333333,72.0,72.40625,72.45833333333333,71.29166666666667,72.41666666666667,75.78125,71.8125,72.6875,72.4375,67.70833333333333,71.75,71.16666666666667,71.84375,72.375,71.75,71.625,71.16666666666667,70.1875,71.375,73.0,73.375,75.0,70.4375,75.54166666666667,79.41666666666667,81.29166666666667,83.75,77.29166666666667,77.91666666666667,77.58333333333333,77.0,76.75,75.5625,83.125,76.04166666666667,73.375,73.96875,73.54166666666667,73.75,75.1875,73.5625,74.5,73.04166666666667,76.8125,78.5625,65.0625,70.875,72.625,69.3125,68.625,69.45833333333333,68.95833333333333,69.625,70.75,70.54166666666667,69.95833333333333,70.3125
8,2021-06-16,08:00:00,71.25,71.125,69.33333333333333,70.9375,70.875,70.0,73.0625,72.5625,72.41666666666667,79.59375,79.41666666666667,75.33333333333333,74.75,74.5,74.25,78.45833333333333,79.6875,77.71875,77.4375,75.08333333333333,71.71875,70.40625,76.0,71.6875,72.75,73.4375,74.5625,76.25,76.08333333333333,77.875,79.54166666666667,80.25,75.0,73.95833333333333,76.33333333333333,77.75,76.0,76.91666666666667,75.6875,78.70833333333333,76.0,74.625,75.66666666666667,74.16666666666667,75.08333333333333,77.125,79.5,77.5,74.6875,76.16666666666667,76.625,80.03125,80.625,79.71875,79.53125,80.5,82.70833333333333,76.875,80.0,80.04166666666667,80.20833333333333,80.09375,80.04166666666667,78.20833333333333,76.875,73.25,69.125,69.58333333333333,71.25,67.6875,71.375,69.125,73.125,72.125,72.875,70.91666666666667,73.25,72.08333333333333,71.375,71.29166666666667,70.125,71.29166666666667,70.58333333333333,69.875,71.75,73.20833333333333,72.0,71.625,69.20833333333333,67.375,69.66666666666667,72.125,72.375,73.08333333333333,73.125,70.95833333333333,70.58333333333333,72.3125,72.75,69.625,71.5,73.9375,74.91666666666667,73.125,72.8125,76.5625,71.3125,71.70833333333333,73.0,73.08333333333333,71.91666666666667,72.375,72.875,72.875,71.375,71.45833333333333,71.58333333333333,72.04166666666667,71.375,70.0,71.6875,71.125,71.0,71.8125,72.66666666666667,71.75,71.79166666666667,70.875,69.78125,70.125,70.33333333333333,72.6875,71.625,73.25,71.0,72.71875,71.41666666666667,72.875,78.25,81.41666666666667,80.6875,79.0,79.375,81.0,78.5625,77.275,75.125,82.0625,78.54166666666667,78.41666666666667,75.625,77.875,76.875,76.78125,76.20833333333333,76.0,0.0,78.66666666666667,78.16666666666667,75.125,79.6875,78.66666666666667,80.125,79.5625,77.0,78.625,77.5,76.83333333333333,78.08333333333333,77.25,83.1875,76.25,76.45833333333333,74.125,76.0,75.95833333333333,76.6875,75.20833333333333,75.40625,74.0,81.0625,82.0,70.875,70.83333333333333,73.09375,69.04166666666667,69.5,70.45833333333333,71.0625,69.04166666666667,71.5625,70.125,70.20833333333333,69.66666666666667
9,2021-06-16,08:15:00,68.4375,68.5,69.25,70.41666666666667,70.08333333333333,71.0,78.25,74.125,75.20833333333333,74.375,74.0,74.5,73.58333333333333,74.0625,73.875,73.5,73.59375,73.79166666666667,73.46875,73.125,74.45833333333333,78.5625,70.33333333333333,71.5,71.41666666666667,71.29166666666667,73.83333333333333,72.33333333333333,74.8125,79.625,80.4375,82.5,77.0625,76.25,76.125,77.8125,77.125,78.875,77.16666666666667,78.5,76.6875,74.41666666666667,75.91666666666667,74.875,75.04166666666667,75.0625,74.70833333333333,73.83333333333333,75.5,75.875,76.125,76.41666666666667,80.03125,79.625,82.58333333333333,79.04166666666667,77.125,76.4375,75.90625,78.625,80.20833333333333,81.91666666666667,83.58333333333333,76.625,76.45833333333333,72.375,71.625,69.625,72.125,70.4375,69.75,69.125,73.5625,73.75,73.16666666666667,71.625,73.29166666666667,76.5625,78.5,78.875,79.125,78.625,75.41666666666667,71.25,71.58333333333333,72.875,71.125,72.25,70.75,71.16666666666667,73.91666666666667,72.125,75.25,74.375,73.54166666666667,71.79166666666667,69.25,71.325,71.875,70.79166666666667,71.3125,75.45833333333333,77.8125,76.29166666666667,79.125,80.54166666666667,79.0625,73.375,74.125,73.125,71.95833333333333,72.3125,72.4375,70.95833333333333,70.3125,70.79166666666667,71.29166666666667,72.875,73.66666666666667,71.3125,70.625,68.0,69.8125,72.1875,73.0625,71.33333333333333,72.20833333333333,70.59375,70.54166666666667,71.125,72.75,75.25,73.20833333333333,76.5,79.79166666666667,81.125,78.375,80.5,80.6875,78.03125,75.3125,76.5,77.08333333333333,75.41666666666667,79.0,77.125,74.625,77.08333333333333,74.75,76.20833333333333,75.58333333333333,74.91666666666667,77.4375,74.25,74.75,74.625,76.16666666666667,75.91666666666667,77.375,74.75,77.125,75.375,77.9375,80.95833333333333,78.0625,78.9375,77.0,78.1875,78.0,76.625,82.5,75.5,74.0625,74.875,75.15625,73.5,77.125,74.5,75.875,79.58333333333333,79.33333333333333,81.125,70.3125,70.125,73.75,69.625,68.45833333333333,69.91666666666667,69.6875,71.58333333333333,74.875,72.5,69.125,70.1875
