,Data,Hora,OP3.1.1 V (V),OP3.1.2 V (V),OP3.1.3 V (V),OP3.1.4 V (V),OP3.1.5 V (V),OP3.1.6 V (V),OP3.1.7 V (V),OP3.1.8 V (V),OP3.1.9 V (V),OP3.1.10 V (V),OP3.1.11 V (V),OP3.1.12 V (V),OP3.1.13 V (V),OP3.1.14 V (V),OP3.1.15 V (V),OP3.1.16 V (V),OP3.2.1 V (V),OP3.2.2 V (V),OP3.2.3 V (V),OP3.2.4 V (V),OP3.2.5 V (V),OP3.2.6 V (V),OP3.2.7 V (V),OP3.2.8 V (V),OP3.2.9 V (V),OP3.2.10 V (V),OP3.2.11 V (V),OP3.2.12 V (V),OP3.2.14 V (V),OP3.2.15 V (V),OP3.2.16 V (V),OP3.3.1 V (V),OP3.3.2 V (V),OP3.3.3 V (V),OP3.3.4 V (V),OP3.3.5 V (V),OP3.3.6 V (V),OP3.3.7 V (V),OP3.3.8 V (V),OP3.3.9 V (V),OP3.3.10 V (V),OP3.3.11 V (V),OP3.3.12 V (V),OP3.3.13 V (V),OP3.3.14 V (V),OP3.3.15 V (V),OP3.3.16 V (V),OP3.4.1 V (V),OP3.4.2 V (V),OP3.4.3 V (V),OP3.4.4 V (V),OP3.4.5 V (V),OP3.4.6 V (V),OP3.4.7 V (V),OP3.4.8 V (V),OP3.4.9 V (V),OP3.4.10 V (V),OP3.4.11 V (V),OP3.4.12 V (V),OP3.4.13 V (V),OP3.4.14 V (V),OP3.4.15 V (V),OP3.4.16 V (V),OP3.5.1 V (V),OP3.5.2 V (V),OP3.5.3 V (V),OP3.5.4 V (V),OP3.5.5 V (V),OP3.5.6 V (V),OP3.5.7 V (V),OP3.5.8 V (V),OP3.5.9 V (V),OP3.5.10 V (V),OP3.5.11 V (V),OP3.5.12 V (V),OP3.5.13 V (V),OP3.5.14 V (V),OP3.5.15 V (V),OP3.5.16 V (V),OP3.6.1 V (V),OP3.6.2 V (V),OP3.6.3 V (V),OP3.6.4 V (V),OP3.6.5 V (V),OP3.6.6 V (V),OP3.6.7 V (V),OP3.6.8 V (V),OP3.6.9 V (V),OP3.6.10 V (V),OP3.6.11 V (V),OP3.6.12 V (V),OP3.6.13 V (V),OP3.6.14 V (V),OP3.6.15 V (V),OP3.6.16 V (V),OP3.7.1 V (V),OP3.7.2 V (V),OP3.7.4 V (V),OP3.7.5 V (V),OP3.7.6 V (V),OP3.7.7 V (V),OP3.7.8 V (V),OP3.7.9 V (V),OP3.7.10 V (V),OP3.7.11 V (V),OP3.7.12 V (V),OP3.7.13 V (V),OP3.7.14 V (V),OP3.7.15 V (V),OP3.7.16 V (V),OP3.8.1 V (V),OP3.8.2 V (V),OP3.8.3 V (V),OP3.8.4 V (V),OP3.8.5 V (V),OP3.8.6 V (V),OP3.8.7 V (V),OP3.8.8 V (V),OP3.8.9 V (V),OP3.8.10 V (V),OP3.8.11 V (V),OP3.8.12 V (V),OP3.8.14 V (V),OP3.8.15 V (V),OP3.8.16 V (V)
10,2021-04-22,08:30:00,37.875,46.25,48.0,48.65625,48.75,48.875,48.84375,49.25,49.625,49.416666666666664,50.375,49.791666666666664,47.916666666666664,48.75,43.1875,38.458333333333336,43.625,44.916666666666664,47.875,47.75,48.5,48.0625,48.0,47.916666666666664,48.375,48.666666666666664,48.458333333333336,48.708333333333336,47.958333333333336,44.375,42.5,44.666666666666664,44.708333333333336,47.625,48.375,49.166666666666664,48.583333333333336,40.791666666666664,48.541666666666664,48.8125,48.9375,48.9375,49.375,49.166666666666664,48.583333333333336,45.84375,39.1875,46.458333333333336,47.541666666666664,47.041666666666664,47.125,47.5,47.208333333333336,47.625,47.25,47.25,47.4375,47.208333333333336,47.1875,46.333333333333336,46.875,47.40625,46.958333333333336,47.041666666666664,47.125,47.291666666666664,46.875,47.0625,46.916666666666664,47.0,46.90625,47.5625,47.09375,46.666666666666664,47.916666666666664,46.875,46.75,47.0625,47.9375,46.458333333333336,47.375,47.1875,46.875,46.791666666666664,46.791666666666664,47.458333333333336,46.8125,48.0,47.4375,47.375,47.291666666666664,47.0625,46.916666666666664,47.0,47.166666666666664,48.8125,48.53125,48.46875,48.78125,49.458333333333336,49.75,49.5625,46.5625,45.1875,46.1875,46.84375,46.875,47.0,46.0,37.958333333333336,47.25,48.75,47.333333333333336,46.625,46.625,47.208333333333336,47.0625,46.625,46.4375,46.75,46.541666666666664,46.28125,46.75,47.25,47.125
11,2021-04-22,08:45:00,47.0,47.083333333333336,46.9375,47.0,47.291666666666664,47.25,47.208333333333336,47.25,47.791666666666664,47.583333333333336,48.59375,47.9375,47.0625,47.208333333333336,47.125,42.541666666666664,46.75,46.833333333333336,46.791666666666664,46.5625,47.041666666666664,47.166666666666664,46.96875,46.5,47.375,47.28125,47.166666666666664,48.0625,46.791666666666664,46.458333333333336,47.125,46.03125,46.75,47.0625,47.40625,48.041666666666664,47.875,39.75,47.375,48.208333333333336,48.125,48.21875,48.375,48.416666666666664,47.916666666666664,47.125,45.0,46.6875,47.625,47.1875,47.0,47.46875,47.125,47.666666666666664,47.25,47.15625,47.3125,47.083333333333336,47.25,46.375,46.875,47.5,47.0625,0.0,47.25,47.25,46.875,47.083333333333336,47.0,47.083333333333336,47.125,47.5,47.25,46.708333333333336,47.791666666666664,46.8125,46.708333333333336,47.09375,47.875,46.5625,47.291666666666664,47.125,46.84375,46.75,46.75,47.583333333333336,46.958333333333336,48.0,47.583333333333336,47.333333333333336,47.1875,47.083333333333336,46.9375,47.125,47.25,48.625,48.375,48.291666666666664,48.333333333333336,49.208333333333336,49.708333333333336,49.3125,46.6875,46.0,46.208333333333336,46.9375,46.90625,47.0,45.875,37.9375,47.291666666666664,48.583333333333336,47.21875,46.791666666666664,46.75,47.125,47.0625,46.791666666666664,46.583333333333336,46.9375,46.708333333333336,46.375,46.875,47.208333333333336,47.208333333333336
12,2021-04-22,09:00:00,46.875,47.0,46.5,46.65625,46.708333333333336,47.041666666666664,47.083333333333336,46.75,47.5,47.291666666666664,48.25,47.875,47.083333333333336,47.0,47.0,46.75,46.8125,46.875,46.791666666666664,46.541666666666664,46.958333333333336,47.041666666666664,46.75,46.333333333333336,47.458333333333336,47.25,47.1875,48.041666666666664,47.0,46.708333333333336,47.25,46.0,46.65625,46.875,47.25,47.75,47.5,39.583333333333336,47.1875,48.166666666666664,48.0625,48.125,48.3125,48.291666666666664,47.9375,47.333333333333336,47.541666666666664,46.916666666666664,47.78125,47.125,47.125,47.375,47.166666666666664,47.625,47.1875,47.25,47.333333333333336,47.208333333333336,47.25,46.333333333333336,47.0,47.583333333333336,47.1875,47.1875,47.375,47.3125,46.9375,47.09375,47.0,47.125,47.083333333333336,47.5,47.4375,46.75,47.833333333333336,46.8125,46.75,47.125,47.708333333333336,46.5625,47.25,47.1875,46.875,46.833333333333336,46.78125,47.625,47.0,48.0625,47.625,47.375,47.3125,47.041666666666664,47.0625,47.25,47.208333333333336,48.625,48.1875,48.3125,48.375,49.03125,49.583333333333336,49.333333333333336,46.8125,46.208333333333336,46.34375,47.083333333333336,47.0,47.041666666666664,45.916666666666664,38.0,47.25,48.416666666666664,47.1875,46.875,46.791666666666664,47.125,47.1875,47.0,46.625,47.0,46.791666666666664,46.375,47.125,47.34375,47.166666666666664
13,2021-04-22,09:15:00,46.75,47.0,46.59375,46.458333333333336,46.583333333333336,47.125,47.0,46.59375,47.375,47.333333333333336,48.208333333333336,47.791666666666664,47.25,47.041666666666664,47.208333333333336,46.916666666666664,46.75,46.78125,46.625,46.541666666666664,46.8125,46.90625,46.583333333333336,46.291666666666664,47.583333333333336,47.375,47.34375,48.1875,47.083333333333336,46.875,47.416666666666664,46.125,46.625,46.833333333333336,47.25,47.5,47.40625,39.25,47.0,48.125,48.0625,48.416666666666664,48.3125,48.416666666666664,48.21875,47.791666666666664,47.8125,47.0,47.916666666666664,47.15625,47.0,47.458333333333336,47.25,47.75,47.1875,47.25,47.4375,47.166666666666664,47.34375,46.375,47.0,47.46875,46.958333333333336,47.083333333333336,47.166666666666664,47.291666666666664,47.0,47.25,47.041666666666664,47.25,47.208333333333336,47.5,47.541666666666664,46.96875,47.666666666666664,46.75,46.875,47.1875,47.625,46.5625,47.333333333333336,47.166666666666664,46.875,46.875,46.708333333333336,47.59375,47.208333333333336,48.0,47.791666666666664,47.458333333333336,47.25,46.958333333333336,47.083333333333336,47.25,47.21875,48.5625,48.1875,48.25,48.3125,48.958333333333336,49.5625,49.25,46.958333333333336,46.291666666666664,46.3125,47.25,47.0625,47.0625,45.8125,38.0,47.25,48.208333333333336,47.0625,46.875,46.875,46.916666666666664,47.041666666666664,46.875,46.625,47.0625,46.916666666666664,46.5,47.166666666666664,47.375,47.25
14,2021-04-22,09:30:00,46.75,46.9375,47.875,47.375,46.9375,46.625,46.291666666666664,46.6875,53.0,46.5625,47.03125,47.8125,47.875,47.1875,47.125,45.625,46.083333333333336,48.75,47.125,47.5,47.166666666666664,47.416666666666664,47.5625,46.3125,47.625,39.125,47.0,48.3125,47.5,46.958333333333336,41.208333333333336,43.59375,42.375,49.0,47.0,48.208333333333336,47.541666666666664,39.75,47.208333333333336,48.208333333333336,47.708333333333336,48.333333333333336,48.125,47.5625,48.125,46.1875,47.833333333333336,47.0,49.541666666666664,47.25,47.166666666666664,48.333333333333336,45.916666666666664,52.0625,48.666666666666664,46.875,36.625,50.375,47.375,46.1875,47.125,44.4375,47.166666666666664,47.125,47.03125,47.375,47.041666666666664,47.1875,47.041666666666664,46.583333333333336,46.458333333333336,47.5,47.708333333333336,46.75,47.458333333333336,47.166666666666664,50.666666666666664,47.09375,47.0625,46.625,47.333333333333336,47.125,46.75,47.0,46.75,45.875,47.083333333333336,47.8125,46.5625,50.625,47.125,46.75,48.1875,47.333333333333336,47.3125,48.8125,46.40625,48.375,48.25,49.125,49.0625,48.833333333333336,45.0,44.958333333333336,46.625,47.375,47.125,50.28125,46.333333333333336,41.166666666666664,47.333333333333336,47.708333333333336,47.541666666666664,46.916666666666664,46.166666666666664,46.8125,47.083333333333336,44.25,46.625,47.25,47.208333333333336,46.416666666666664,47.291666666666664,49.53125,47.3125
15,2021-04-22,09:45:00,46.375,48.40625,46.4375,46.958333333333336,47.75,52.125,48.0,50.041666666666664,47.3125,47.625,50.3125,47.0,46.875,47.625,47.583333333333336,46.166666666666664,47.166666666666664,46.40625,47.5,43.375,48.75,45.875,43.458333333333336,48.125,45.708333333333336,46.125,48.833333333333336,49.375,46.25,44.5,46.791666666666664,45.6875,48.6875,44.625,47.6875,49.125,45.125,39.25,47.25,47.916666666666664,47.75,53.0,53.25,49.208333333333336,47.3125,46.291666666666664,47.125,48.458333333333336,47.0,46.34375,46.5,47.375,47.6875,47.0625,46.75,44.208333333333336,51.5,47.75,45.708333333333336,47.125,47.75,45.65625,44.5,47.708333333333336,48.0,48.3125,46.3125,47.75,45.6875,46.416666666666664,47.15625,46.0625,47.375,47.125,47.416666666666664,45.5,46.375,46.9375,44.583333333333336,47.65625,45.541666666666664,45.833333333333336,46.375,47.458333333333336,47.0,49.21875,46.166666666666664,46.5,56.5,44.6875,47.4375,46.875,46.4375,46.166666666666664,46.5,47.833333333333336,48.0625,50.8125,50.791666666666664,51.375,48.5,50.875,45.166666666666664,45.458333333333336,46.0,47.166666666666664,46.5,45.791666666666664,44.375,45.666666666666664,47.458333333333336,48.041666666666664,46.666666666666664,47.291666666666664,46.625,46.708333333333336,43.5,46.708333333333336,46.291666666666664,47.1875,50.416666666666664,46.833333333333336,46.541666666666664,48.041666666666664,46.6875
16,2021-04-22,10:00:00,45.875,46.5,46.90625,45.875,46.75,48.25,43.96875,45.0,48.375,48.083333333333336,45.9375,48.53125,46.291666666666664,46.25,46.625,48.083333333333336,48.583333333333336,50.291666666666664,50.541666666666664,46.34375,46.916666666666664,45.71875,46.4375,45.083333333333336,47.0625,48.59375,48.6875,48.208333333333336,48.5,46.708333333333336,46.8125,45.458333333333336,45.9375,47.78125,47.25,48.208333333333336,47.125,38.958333333333336,47.625,48.0,50.458333333333336,49.125,46.166666666666664,48.625,44.791666666666664,48.125,48.083333333333336,46.0,48.166666666666664,47.375,46.625,46.0,47.4375,46.375,49.1875,47.25,47.375,47.625,46.25,46.125,44.291666666666664,46.875,46.833333333333336,48.291666666666664,47.96875,46.666666666666664,47.375,47.958333333333336,47.125,47.041666666666664,47.875,46.625,48.1875,49.958333333333336,47.75,46.791666666666664,47.333333333333336,47.625,47.291666666666664,46.6875,46.416666666666664,46.916666666666664,47.0,47.208333333333336,49.083333333333336,45.916666666666664,47.1875,51.875,48.041666666666664,43.78125,47.541666666666664,47.25,47.4375,47.416666666666664,47.875,48.75,46.0,50.59375,48.125,46.75,52.28125,48.166666666666664,46.416666666666664,44.6875,44.083333333333336,48.875,49.583333333333336,48.75,45.5,36.4375,45.666666666666664,47.666666666666664,47.375,46.666666666666664,47.25,47.09375,47.0625,47.208333333333336,47.625,47.25,47.333333333333336,46.708333333333336,47.59375,47.75,42.125
17,2021-04-22,10:15:00,46.875,43.75,47.1875,48.625,47.3125,47.25,47.75,47.25,47.375,47.125,50.75,47.75,46.875,47.083333333333336,44.625,45.166666666666664,44.5,44.3125,49.75,47.5,47.333333333333336,50.125,46.875,46.8125,45.166666666666664,47.375,47.375,47.4375,47.1875,44.708333333333336,47.40625,44.958333333333336,45.0625,47.5625,47.25,48.0,48.0,39.541666666666664,47.9375,47.75,47.791666666666664,48.083333333333336,48.0,47.875,47.791666666666664,45.5,45.3125,46.458333333333336,49.4375,46.916666666666664,46.6875,49.09375,46.291666666666664,46.6875,49.25,46.75,47.0625,47.0,47.041666666666664,47.1875,49.833333333333336,51.666666666666664,46.625,47.083333333333336,46.958333333333336,47.0,46.71875,47.78125,46.541666666666664,46.25,46.75,46.625,47.041666666666664,46.375,47.0,45.9375,45.5625,46.96875,47.0,45.708333333333336,47.25,46.75,49.875,46.791666666666664,46.458333333333336,47.375,46.46875,47.125,47.25,45.5625,46.9375,46.65625,47.4375,47.0,46.875,48.6875,48.28125,48.25,48.125,49.84375,48.6875,48.291666666666664,44.75,44.791666666666664,46.541666666666664,47.25,46.875,47.25,46.458333333333336,38.375,47.375,46.875,45.416666666666664,46.958333333333336,46.875,46.3125,46.1875,46.583333333333336,46.3125,46.25,46.708333333333336,46.166666666666664,47.0,49.458333333333336,47.65625
18,2021-04-22,10:30:00,46.5625,49.375,49.25,49.4375,53.0,43.708333333333336,51.208333333333336,45.5625,50.03125,51.833333333333336,52.0625,48.5625,50.34375,50.8125,54.458333333333336,53.625,50.625,53.25,46.125,49.125,49.875,49.875,48.083333333333336,52.333333333333336,50.333333333333336,52.0,48.375,50.916666666666664,49.375,49.458333333333336,47.875,47.5625,50.208333333333336,48.375,51.0,52.09375,50.916666666666664,38.5625,50.6875,52.0,50.375,48.0,48.75,49.1875,48.375,50.75,49.708333333333336,50.75,49.916666666666664,49.375,49.958333333333336,48.5625,47.875,51.25,47.375,51.125,50.8125,49.84375,49.0,49.9375,47.75,51.25,48.208333333333336,49.375,47.708333333333336,50.625,47.375,54.25,46.791666666666664,50.208333333333336,48.25,45.416666666666664,52.708333333333336,47.666666666666664,50.083333333333336,46.625,49.916666666666664,47.875,50.9375,46.625,52.166666666666664,46.875,47.541666666666664,49.5,48.21875,51.15625,50.3125,52.958333333333336,48.375,48.40625,49.833333333333336,49.125,50.9375,47.666666666666664,52.666666666666664,48.041666666666664,47.375,48.416666666666664,48.5,48.875,49.666666666666664,49.9375,46.916666666666664,46.8125,46.791666666666664,47.625,47.8125,45.75,45.28125,38.375,47.75,46.291666666666664,46.96875,47.833333333333336,47.25,47.791666666666664,47.0625,48.125,46.4375,47.25,47.25,46.75,47.958333333333336,47.3125,47.041666666666664
19,2021-04-22,10:45:00,51.0,47.458333333333336,48.0,48.083333333333336,49.40625,50.625,45.541666666666664,50.125,50.375,54.166666666666664,58.375,53.5,55.625,56.3125,54.5,51.5,48.5,48.3125,48.53125,53.0,46.291666666666664,48.40625,46.708333333333336,49.65625,47.875,55.583333333333336,53.25,55.6875,53.125,52.166666666666664,53.0,49.625,49.5,46.75,49.75,52.083333333333336,51.3125,40.958333333333336,46.125,53.208333333333336,49.5,50.208333333333336,55.666666666666664,53.125,51.083333333333336,54.0625,55.166666666666664,48.75,49.125,50.791666666666664,51.583333333333336,50.5625,50.125,52.833333333333336,51.958333333333336,53.5,51.875,52.416666666666664,53.125,48.916666666666664,53.541666666666664,56.25,48.958333333333336,53.8125,51.541666666666664,49.5,51.583333333333336,49.583333333333336,51.0625,48.875,50.291666666666664,51.4375,52.75,48.15625,49.625,51.208333333333336,48.75,50.5,52.416666666666664,49.375,48.208333333333336,50.9375,53.875,51.9375,49.9375,55.3125,51.625,52.5625,53.083333333333336,50.666666666666664,54.375,47.8125,49.208333333333336,49.083333333333336,51.03125,48.875,48.083333333333336,49.166666666666664,49.125,48.75,48.958333333333336,48.291666666666664,47.041666666666664,46.71875,47.75,47.166666666666664,49.53125,46.958333333333336,45.75,37.916666666666664,47.9375,47.875,46.375,47.583333333333336,47.375,46.916666666666664,46.09375,46.8125,48.75,47.34375,46.25,46.916666666666664,50.083333333333336,50.458333333333336,46.125
20,2021-04-22,11:00:00,45.875,45.21875,45.75,47.125,47.125,47.0,47.75,47.625,47.5625,47.0625,47.25,47.875,46.9375,46.625,45.333333333333336,45.666666666666664,45.583333333333336,45.9375,46.416666666666664,46.958333333333336,46.625,47.5,47.0,46.5,47.0,46.583333333333336,46.75,46.875,46.8125,45.958333333333336,46.25,47.083333333333336,46.5,47.583333333333336,47.4375,47.5,47.625,39.125,47.25,47.625,47.291666666666664,47.375,47.65625,47.9375,47.375,46.416666666666664,46.6875,46.5,46.625,47.0,46.958333333333336,47.125,46.958333333333336,46.916666666666664,46.791666666666664,46.875,46.791666666666664,48.375,47.0625,46.0,46.875,47.5,46.666666666666664,47.125,47.5,47.0,46.625,46.9375,46.75,46.541666666666664,46.791666666666664,46.75,46.9375,46.375,46.916666666666664,46.583333333333336,46.291666666666664,47.0,47.3125,46.3125,47.0,46.9375,46.25,46.625,46.5,46.96875,46.541666666666664,47.3125,47.25,46.625,47.041666666666664,46.625,46.791666666666664,47.0,47.125,48.083333333333336,47.875,47.5,47.5,48.083333333333336,48.4375,47.583333333333336,46.083333333333336,46.0,46.71875,47.375,47.625,47.625,0.0,38.40625,47.0,45.5,46.125,46.875,46.875,46.291666666666664,47.375,47.458333333333336,46.541666666666664,47.3125,46.791666666666664,46.166666666666664,46.8125,47.09375,46.875
21,2021-04-22,11:15:00,45.458333333333336,45.125,46.708333333333336,47.1875,47.166666666666664,47.3125,48.666666666666664,47.5,47.5,47.166666666666664,47.291666666666664,47.625,47.041666666666664,46.833333333333336,45.0,45.583333333333336,45.375,45.458333333333336,47.3125,47.041666666666664,46.958333333333336,47.4375,47.125,46.666666666666664,47.375,46.833333333333336,46.875,47.958333333333336,46.8125,45.3125,46.125,45.791666666666664,46.125,47.75,47.40625,47.833333333333336,47.9375,39.5,47.625,48.208333333333336,47.75,47.6875,48.0,48.125,47.53125,46.125,46.458333333333336,46.375,47.1875,47.125,47.083333333333336,47.4375,46.96875,47.125,46.791666666666664,46.875,46.666666666666664,46.875,47.25,46.3125,46.875,47.25,46.6875,47.0625,47.5,47.375,46.53125,47.0,47.09375,47.28125,46.5,46.5,46.791666666666664,46.8125,47.166666666666664,46.75,46.46875,46.875,47.3125,46.291666666666664,47.1875,47.1875,46.34375,46.75,46.75,47.0,46.53125,46.875,47.166666666666664,46.75,47.166666666666664,47.0,46.75,46.875,47.125,48.083333333333336,47.958333333333336,47.791666666666664,47.708333333333336,48.458333333333336,48.1875,47.583333333333336,45.75,45.75,46.9375,47.458333333333336,47.375,47.583333333333336,46.708333333333336,38.5625,46.875,46.333333333333336,46.25,46.916666666666664,47.0,46.8125,47.666666666666664,47.541666666666664,46.583333333333336,47.291666666666664,46.875,46.25,47.3125,47.0625,46.75
22,2021-04-22,11:30:00,48.4375,46.0625,48.5,48.5,51.4375,45.75,53.0,47.041666666666664,53.46875,46.625,48.0,55.708333333333336,50.375,49.5,45.625,45.958333333333336,52.4375,50.083333333333336,47.53125,48.125,50.125,50.041666666666664,49.041666666666664,49.625,52.125,53.125,50.75,47.625,54.5,55.333333333333336,51.708333333333336,48.541666666666664,50.708333333333336,47.958333333333336,50.4375,51.541666666666664,47.8125,42.125,49.625,50.625,57.375,54.541666666666664,53.916666666666664,54.458333333333336,52.8125,52.833333333333336,53.875,46.791666666666664,47.125,51.3125,53.208333333333336,48.8125,48.875,48.0,48.5,48.541666666666664,50.90625,50.625,49.3125,50.9375,51.65625,52.9375,49.6875,48.916666666666664,48.28125,49.583333333333336,53.1875,54.6875,48.875,0.0,54.25,53.916666666666664,53.875,52.5,54.5,51.75,52.125,50.375,49.78125,51.25,50.375,54.625,53.875,49.375,49.416666666666664,53.625,52.458333333333336,56.0,46.75,48.458333333333336,49.791666666666664,51.25,49.416666666666664,49.458333333333336,51.5,48.625,48.333333333333336,47.90625,48.25,48.833333333333336,48.833333333333336,48.333333333333336,46.53125,45.25,46.75,45.0,47.291666666666664,47.791666666666664,47.3125,39.291666666666664,47.0625,46.75,47.25,47.125,46.875,47.416666666666664,48.291666666666664,47.791666666666664,47.0,47.541666666666664,47.166666666666664,47.375,47.3125,47.208333333333336,46.9375
23,2021-04-22,11:45:00,45.208333333333336,44.5625,46.6875,47.375,47.333333333333336,47.28125,47.8125,47.583333333333336,47.625,47.083333333333336,47.46875,48.083333333333336,47.25,46.791666666666664,44.708333333333336,45.166666666666664,44.708333333333336,45.333333333333336,47.625,47.25,47.041666666666664,47.666666666666664,47.416666666666664,46.6875,47.041666666666664,46.833333333333336,46.9375,47.791666666666664,46.916666666666664,45.03125,45.75,45.666666666666664,46.083333333333336,47.8125,47.666666666666664,47.75,48.125,39.458333333333336,47.583333333333336,47.4375,47.208333333333336,47.625,47.916666666666664,48.041666666666664,47.5625,45.791666666666664,46.416666666666664,46.625,47.166666666666664,0.0,47.125,47.25,47.083333333333336,46.6875,46.333333333333336,46.625,46.375,46.8125,47.166666666666664,46.458333333333336,46.9375,47.5,47.0,47.166666666666664,47.8125,47.4375,46.6875,46.78125,47.125,46.458333333333336,46.333333333333336,46.416666666666664,46.708333333333336,46.375,47.166666666666664,46.916666666666664,46.333333333333336,46.96875,47.5,46.375,47.333333333333336,47.208333333333336,46.375,46.5,46.875,47.0,46.4375,47.21875,46.9375,46.625,47.166666666666664,46.96875,46.791666666666664,46.958333333333336,47.1875,48.291666666666664,48.25,47.916666666666664,47.833333333333336,48.5,48.416666666666664,47.625,44.9375,45.40625,46.833333333333336,47.1875,47.0625,47.541666666666664,46.666666666666664,38.25,46.583333333333336,46.6875,46.75,46.75,46.875,46.583333333333336,47.541666666666664,47.458333333333336,46.583333333333336,47.291666666666664,46.833333333333336,46.25,46.875,46.791666666666664,46.53125
24,2021-04-22,12:00:00,45.5,45.625,47.75,47.1875,47.25,46.9375,48.1875,47.458333333333336,47.541666666666664,47.208333333333336,47.625,48.0,47.166666666666664,50.1875,45.125,46.375,44.958333333333336,45.78125,47.083333333333336,48.75,47.0,47.625,50.125,46.625,47.125,46.916666666666664,47.25,47.625,47.125,50.875,46.708333333333336,45.75,44.59375,47.416666666666664,49.15625,47.75,49.375,39.458333333333336,47.75,49.75,49.666666666666664,47.041666666666664,47.40625,48.125,47.583333333333336,46.291666666666664,46.5,46.875,45.958333333333336,46.875,47.75,47.1875,47.166666666666664,53.0,49.4375,49.833333333333336,50.916666666666664,48.0625,57.0,46.125,47.125,54.0,46.5625,46.4375,47.625,49.583333333333336,46.333333333333336,50.333333333333336,47.458333333333336,47.458333333333336,46.5,46.708333333333336,47.375,46.5625,47.083333333333336,46.958333333333336,45.875,47.25,47.375,47.25,47.291666666666664,47.25,48.0,46.75,47.541666666666664,49.583333333333336,46.75,47.3125,47.375,46.75,48.25,46.8125,46.916666666666664,51.875,46.84375,48.75,48.0,48.625,47.666666666666664,48.041666666666664,48.875,48.5,46.375,44.125,46.583333333333336,47.333333333333336,44.75,47.291666666666664,44.0,38.416666666666664,46.6875,45.625,46.25,46.9375,47.208333333333336,46.375,47.791666666666664,46.916666666666664,46.625,47.5625,46.958333333333336,46.708333333333336,47.416666666666664,46.916666666666664,46.6875
25,2021-04-22,12:15:00,45.458333333333336,46.958333333333336,45.833333333333336,47.0625,49.5,49.333333333333336,50.625,47.25,63.625,47.1875,48.375,52.125,47.875,46.041666666666664,52.3125,47.40625,45.9375,45.75,47.083333333333336,46.875,47.75,48.5,47.1875,51.5625,53.75,52.25,51.59375,50.75,50.625,44.5625,50.25,44.0,49.833333333333336,49.75,50.8125,50.0625,46.208333333333336,38.625,50.166666666666664,51.0625,50.083333333333336,47.708333333333336,48.0,48.0625,47.333333333333336,46.125,51.1875,49.25,47.25,48.458333333333336,49.0,50.25,49.9375,51.875,46.916666666666664,46.9375,47.375,46.8125,47.333333333333336,48.5625,47.083333333333336,50.1875,46.625,46.75,48.25,48.3125,47.125,51.625,49.375,43.6875,45.791666666666664,51.1875,47.166666666666664,45.8125,48.541666666666664,46.6875,46.041666666666664,47.5625,50.0,50.625,48.041666666666664,51.21875,49.5,46.916666666666664,46.708333333333336,47.0625,50.34375,49.5,53.166666666666664,49.541666666666664,47.708333333333336,47.583333333333336,47.8125,46.083333333333336,47.5625,48.125,48.25,49.25,47.9375,47.8125,47.0,50.625,46.59375,46.6875,46.375,47.458333333333336,45.5,47.208333333333336,47.083333333333336,38.166666666666664,47.0625,46.791666666666664,45.916666666666664,47.166666666666664,47.125,46.791666666666664,46.3125,47.5,46.916666666666664,48.1875,47.583333333333336,46.666666666666664,46.8125,45.75,46.708333333333336
26,2021-04-22,12:30:00,43.833333333333336,45.416666666666664,47.90625,46.5,46.708333333333336,49.125,46.4375,49.25,51.0,52.9375,47.375,51.875,51.15625,48.75,47.083333333333336,50.1875,48.5625,46.625,46.208333333333336,49.0625,48.708333333333336,50.1875,46.166666666666664,46.0,47.5,47.625,51.125,49.96875,47.375,50.416666666666664,47.375,48.291666666666664,46.916666666666664,49.333333333333336,47.291666666666664,47.9375,47.46875,41.25,50.25,49.09375,48.3125,49.333333333333336,51.375,48.5,49.125,47.0,46.8125,46.291666666666664,50.416666666666664,47.458333333333336,49.916666666666664,51.375,45.5,47.375,45.583333333333336,48.25,47.166666666666664,47.666666666666664,49.666666666666664,49.5,52.375,59.875,47.90625,47.583333333333336,50.3125,47.8125,49.708333333333336,47.6875,46.458333333333336,46.9375,48.0,46.8125,46.5,50.8125,47.375,46.75,46.541666666666664,49.666666666666664,52.0625,46.75,50.041666666666664,46.9375,50.4375,46.90625,49.0,50.833333333333336,50.458333333333336,50.666666666666664,49.375,50.0,47.541666666666664,47.0,46.875,50.416666666666664,47.666666666666664,48.6875,48.25,48.458333333333336,47.875,50.9375,48.90625,48.791666666666664,46.5625,47.5,46.791666666666664,47.291666666666664,46.041666666666664,47.75,46.75,38.625,47.291666666666664,47.041666666666664,49.875,47.208333333333336,47.125,47.416666666666664,47.625,47.75,47.375,47.916666666666664,45.4375,46.75,47.333333333333336,47.28125,47.125
