,Data,Hora,OP1.1.1 I (A),OP1.1.2 I (A),OP1.1.3 I (A),OP1.1.4 I (A),OP1.1.5 I (A),OP1.1.6 I (A),OP1.1.7 I (A),OP1.1.8 I (A),OP1.1.9 I (A),OP1.1.10 I (A),OP1.1.11 I (A),OP1.1.12 I (A),OP1.1.13 I (A),OP1.1.14 I (A),OP1.1.15 I (A),OP1.1.16 I (A),OP1.2.1 I (A),OP1.2.2 I (A),OP1.2.3 I (A),OP1.2.4 I (A),OP1.2.5 I (A),OP1.2.6 I (A),OP1.2.7 I (A),OP1.2.8 I (A),OP1.2.9 I (A),OP1.2.10 I (A),OP1.2.11 I (A),OP1.2.12 I (A),OP1.2.13 I (A),OP1.2.14 I (A),OP1.2.15 I (A),OP1.2.16 I (A),OP1.3.1 I (A),OP1.3.2 I (A),OP1.3.3 I (A),OP1.3.4 I (A),OP1.3.5 I (A),OP1.3.6 I (A),OP1.3.7 I (A),OP1.3.9 I (A),OP1.3.10 I (A),OP1.3.11 I (A),OP1.3.12 I (A),OP1.3.13 I (A),OP1.3.14 I (A),OP1.3.15 I (A),OP1.3.16 I (A)
0,2021-03-30,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-30,06:15:00,0.09375,0.1781,0.12086666666666668,0.2271,0.1469,0.19583333333333333,0.17710000000000004,0.19583333333333333,0.22293333333333334,0.24065,0.16456666666666667,0.2396,0.17815,0.1297,0.10315,0.15315,0.20210000000000003,0.13956666666666667,0.11253333333333333,0.12185,0.125,0.07189999999999999,0.1375,0.022933333333333333,0.1375,0.2895666666666667,0.1875,0.15625,0.17920000000000003,0.18336666666666668,0.07035,0.15315,0.1,0.1375,0.1396,0.22503333333333334,0.14376666666666668,0.2895666666666667,0.26253333333333334,0.2396,0.19379999999999997,0.14166666666666666,0.37293333333333334,0.17916666666666667,0.2094,0.19166666666666665,0.10833333333333332
2,2021-03-30,06:30:00,0.2937666666666667,0.48750000000000004,0.60625,0.7833666666666667,0.5938,0.8281499999999999,0.6646,0.6969000000000001,0.34375,0.3437,0.30779999999999996,0.3375,0.312525,0.25,0.1781,0.33336666666666664,0.39375,0.3041333333333333,0.2313,0.2875,0.27815,0.25,0.27505,0.23435,0.28435,0.39065,0.27499999999999997,0.31876666666666664,0.37293333333333334,0.2563,0.16875,0.3094,0.6313,0.585925,0.7916666666666666,0.8041999999999999,0.6854666666666667,0.9874999999999999,0.7375,0.7271000000000001,0.29059999999999997,0.2521,0.9104333333333333,0.7583666666666667,0.29163333333333336,0.30626666666666663,0.4812666666666667
3,2021-03-30,06:45:00,1.1791999999999998,1.3125333333333333,1.1672,1.3125,1.3312666666666666,1.30315,1.2312500000000002,1.1968999999999999,0.7375333333333334,0.6333666666666667,0.575,0.6708333333333334,0.6437999999999999,0.5563,0.451575,0.6187666666666667,0.6063000000000001,0.6354666666666667,0.47503333333333336,0.528125,0.5229333333333334,0.5156499999999999,0.6396000000000001,0.43125,0.5583333333333332,0.4688,0.3469,0.6145999999999999,0.6604333333333333,0.28755,0.1844,0.5833666666666667,1.0250333333333332,1.2771000000000001,1.2708333333333333,1.2896,1.2021,1.3166666666666667,1.217225,1.2208666666666668,0.846875,0.3062666666666667,1.35,1.1438,0.3375333333333333,0.33755,1.1208666666666667
4,2021-03-30,07:00:00,1.4937333333333331,1.5813,1.5291666666666668,1.55,1.6812666666666667,1.7396,1.6562666666666666,1.3624999999999998,0.9563,0.9396,0.7594000000000001,1.0083666666666666,0.9146000000000001,0.71565,0.8083666666666667,0.6438,0.8688,0.9042,0.9187666666666666,0.6,0.8062666666666667,0.9312499999999999,0.0,0.6031500000000001,0.9166666666666666,0.64375,0.34793333333333337,0.8792,0.7219,0.3375,0.20210000000000003,0.96095,1.3062666666666667,1.7083666666666666,1.66255,1.7125,1.43125,1.6291666666666667,1.3688,1.564075,1.4562666666666668,0.33125,1.59065,1.4146,0.35005,0.357825,1.2979333333333332
5,2021-03-30,07:15:00,2.1792,2.145325,2.1062666666666665,2.23125,2.17815,2.225,2.1750333333333334,2.0729333333333333,1.5833666666666666,1.4667000000000001,1.3229333333333333,1.4438,1.4797249999999997,1.2938,1.2188,1.30315,1.3094000000000001,1.5375,1.3125499999999999,1.1958333333333335,1.3708333333333333,1.32815,1.3563,1.168775,1.2938,1.20005,0.38439999999999996,1.3457999999999999,1.428125,0.3666666666666667,0.23753333333333335,1.4313,2.047966666666667,2.13125,2.2271,2.2041999999999997,2.1229333333333336,2.3875,2.168775,2.26565,2.1125499999999997,0.47500000000000003,2.27815,2.0583333333333336,0.3896,0.41043333333333337,2.025
6,2021-03-30,07:30:00,2.6844,2.8666666666666667,2.7062333333333335,2.71565,2.6687999999999996,2.7562999999999995,2.7229333333333336,2.6395666666666666,2.0771333333333333,2.0844,1.8843999999999999,1.8833666666666666,1.9593500000000001,1.9187666666666667,1.8937666666666668,1.8667,1.8922,1.7958333333333334,1.7859749999999999,1.775025,0.0,1.81875,1.9250333333333334,1.66875,1.7958666666666667,1.9344000000000001,0.425,1.9249999999999998,2.0208333333333335,0.3938,0.2542,1.9156499999999999,2.5844,2.695866666666667,2.766666666666667,2.743766666666667,2.65,2.9250333333333334,2.67815,2.7187333333333332,2.72035,1.2344,2.812525,2.70005,0.4145666666666667,0.4406,2.5719000000000003
7,2021-03-30,07:45:00,3.1750000000000003,3.3094,3.210433333333333,3.2469,3.35625,3.3000333333333334,3.3719,3.193725,2.4968500000000002,2.4093999999999998,2.2708666666666666,2.4125,2.4708666666666668,2.3344,2.3937666666666666,2.5031499999999998,2.4062,2.39375,2.32505,2.3875333333333333,2.3937666666666666,2.375,2.5,2.1229333333333336,2.272933333333333,2.4922,0.6979333333333333,2.41875,2.41255,0.425,0.29793333333333333,2.3729666666666667,3.1125,3.20625,3.3104333333333336,3.3563,3.1729333333333334,3.4281,3.2833666666666663,3.2541999999999995,3.3166999999999995,2.5333666666666663,3.4344,3.2625333333333337,0.44689999999999996,0.47293333333333337,3.125
8,2021-03-30,08:00:00,3.7833666666666663,3.702066666666667,3.8396000000000003,3.80315,3.9499999999999997,3.8688000000000002,3.9062,3.8875,3.1203250000000002,3.00625,3.000033333333333,3.0,3.0500000000000003,2.9281750000000004,2.95,3.01255,2.9146,3.0792,2.8208333333333333,2.95625,2.99065,2.9917000000000002,3.1687666666666665,2.7125,2.8333333333333335,3.1062666666666665,1.6771,2.9229333333333334,3.014075,0.5417,0.4250333333333334,3.1,3.6344000000000003,3.75625,3.9062666666666668,3.5438,3.8021333333333334,3.9771,3.8000000000000003,3.812533333333333,3.9521333333333337,3.658333333333333,3.8594,3.8812666666666664,0.5750333333333333,0.5521333333333334,3.4375
9,2021-03-30,08:15:00,3.8969,3.284375,2.835433333333333,3.5354333333333336,3.6625,2.7271,3.2167,3.81565,3.4594,3.1312666666666664,2.441666666666667,3.4771,3.41875,2.9729333333333336,3.1999999999999997,3.189075,3.20005,3.158366666666667,2.7417000000000002,2.404166666666667,2.8719,3.41875,2.8375,2.654166666666667,3.2125,2.4688,2.1521333333333335,3.3625249999999998,2.0125,1.2125,0.90005,1.8563,3.4250000000000003,3.932825,2.606266666666667,4.03435,2.95,2.727066666666667,3.2646333333333337,3.3812666666666664,4.09375,4.131266666666667,3.7609250000000003,3.785433333333333,2.1437999999999997,1.3937499999999998,4.0437666666666665
