,Data,Hora,OP2.1.1 I (A),OP2.1.2 I (A),OP2.1.3 I (A),OP2.1.4 I (A),OP2.1.5 I (A),OP2.1.6 I (A),OP2.1.7 I (A),OP2.1.8 I (A),OP2.1.9 I (A),OP2.1.10 I (A),OP2.1.11 I (A),OP2.1.12 I (A),OP2.1.13 I (A),OP2.1.14 I (A),OP2.1.16 I (A),OP2.2.1 I (A),OP2.2.2 I (A),OP2.2.3 I (A),OP2.2.4 I (A),OP2.2.5 I (A),OP2.2.6 I (A),OP2.2.7 I (A),OP2.2.8 I (A),OP2.2.9 I (A),OP2.2.10 I (A),OP2.2.11 I (A),OP2.2.12 I (A),OP2.2.13 I (A),OP2.2.14 I (A),OP2.2.15 I (A),OP2.2.16 I (A),OP2.3.1 I (A),OP2.3.2 I (A),OP2.3.3 I (A),OP2.3.4 I (A),OP2.3.5 I (A),OP2.3.6 I (A),OP2.3.7 I (A),OP2.3.8 I (A),OP2.3.9 I (A),OP2.3.10 I (A),OP2.3.11 I (A),OP2.3.12 I (A),OP2.3.13 I (A),OP2.3.14 I (A),OP2.3.15 I (A),OP2.3.16 I (A)
0,2021-06-17,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-17,06:15:00,0.0,0.0,0.013399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-06-17,06:30:00,0.0188,0.0,0.004900000000000001,0.0,0.0938,0.0,0.1562,0.05,0.0188,0.1063,0.0375,0.0625,0.0,0.05,0.0,0.01255,0.012516666666666667,0.0188,0.0938,0.0813,0.0,0.0116,0.0188,0.01751,0.0469,0.0,0.0,0.125,0.0,0.00156875,0.0375,0.0,0.0688,0.0375,0.04498,0.0,0.0063,0.0688,0.1063,0.0625,0.04065,0.05,0.075,0.0312,0.0,0.1063,0.14685
3,2021-06-17,06:45:00,0.06043333333333334,0.05,0.075,0.0021,0.2167,0.15315,0.19065,0.09376666666666666,0.0375,0.1781,0.15,0.1,0.0521,0.05416666666666667,0.1708333333333333,0.1125,0.1094,0.07293333333333334,0.14373333333333335,0.13755,0.1396,0.11669999999999998,0.0625,0.14583333333333334,0.11875000000000001,0.11875,0.21666666666666667,0.13125,0.1146,0.07189999999999999,0.09376666666666666,0.085975,0.15416666666666667,0.09065000000000001,0.1354,0.13125,0.08125,0.10210000000000001,0.15416666666666667,0.0813,0.125,0.06043333333333334,0.12706666666666666,0.0771,0.218775,0.1063,0.1688
4,2021-06-17,07:00:00,0.2542,0.20833333333333334,0.17815,0.14166666666666666,0.0,0.30310000000000004,0.40315,0.2844,0.22083333333333335,0.32293333333333335,0.34375,0.3,0.24064999999999998,0.21875,0.3687666666666667,0.3437666666666666,0.33749999999999997,0.29375,0.34793333333333337,0.3021,0.0,0.25625,0.15000000000000002,0.36043333333333333,0.3438,0.3083666666666667,0.4312666666666667,0.3297,0.26875,0.282825,0.31565,0.3021,0.39166666666666666,0.275,0.37293333333333334,0.299975,0.2416666666666667,0.28755,0.31875,0.3375,0.3646,0.2895666666666667,0.31253333333333333,0.26565,0.0,0.3416666666666666,0.3859
5,2021-06-17,07:15:00,0.33959999999999996,0.29996666666666666,0.3437666666666666,0.24065,0.49169999999999997,0.4375,0.47814999999999996,0.35,0.4031,0.4666666666666666,0.46565,0.39065,0.31565,0.3688,0.42187500000000006,0.4416666666666667,0.4083333333333334,0.3906,0.5,0.4406,0.4719,0.39690000000000003,0.3625,0.47814999999999996,0.446875,0.43746666666666667,0.56875,0.47293333333333337,0.44065,0.42086666666666667,0.43125,0.3958333333333333,0.0,0.4000000000000001,0.47815,0.45004999999999995,0.37503333333333333,0.4375,0.4896,0.4719,0.4771,0.3719,0.4083333333333334,0.3667,0.5354666666666666,0.45206666666666667,0.47815
6,2021-06-17,07:30:00,0.3906,0.3833333333333333,0.41565,0.29373333333333335,0.56565,0.4875333333333334,0.5417000000000001,0.4166666666666667,0.39586666666666664,0.4875,0.5271,0.44999999999999996,0.38125,0.3906,0.4313,0.49065000000000003,0.47503333333333336,0.48129999999999995,0.5875333333333334,0.5458333333333334,0.55625,0.515625,0.41663333333333336,0.5292,0.50935,0.5188,0.6500333333333334,0.5417,0.5078250000000001,0.0,0.5,0.44166666666666665,0.5708333333333334,0.46046666666666664,0.5458666666666666,0.5375,0.4291666666666667,0.4729666666666666,0.5104666666666667,0.5229333333333334,0.5271,0.43595,0.48546666666666666,0.4417,0.6047,0.5104333333333334,0.52815
7,2021-06-17,07:45:00,0.8729666666666667,0.9145666666666665,1.05625,0.7219,0.8625,0.8406499999999999,1.0646,1.1438,0.9250333333333334,0.8999999999999999,0.6625,0.9292000000000001,0.8937333333333334,1.1208666666666667,0.5770666666666666,1.2562666666666666,1.0313,1.3750333333333333,1.3208333333333335,1.3208666666666666,1.3792,1.1562,1.2291666666666667,1.3563,0.9958666666666667,1.2729333333333333,1.4396333333333333,1.66255,1.3104333333333333,1.003175,1.6656499999999999,1.2125333333333332,1.15005,1.6063,1.15005,0.9437666666666665,1.4562499999999998,1.2104333333333333,1.2688,0.9499999999999998,0.7374999999999999,0.6083333333333333,0.5812666666666667,0.5875333333333334,0.0,0.59685,0.6333333333333333
8,2021-06-17,08:00:00,1.6646333333333334,1.4563,1.5292000000000001,1.433366666666667,1.6531500000000001,1.6375,1.7125000000000001,1.5979333333333334,1.57815,1.7771000000000001,1.6271000000000002,1.5813,1.5469,1.7375,0.7479333333333334,2.1833666666666667,2.070866666666667,2.29375,2.1229666666666667,2.2146000000000003,2.3250333333333333,2.220833333333333,1.9875333333333334,2.11875,2.070866666666667,2.106266666666667,2.32505,2.2469,2.1646,2.158333333333333,2.08125,2.1354333333333333,2.0312666666666668,2.0812666666666666,2.13125,2.0265750000000002,2.085433333333333,2.168766666666667,2.1896,2.0542,0.86875,0.6813,0.7479333333333334,0.7604333333333333,2.0125,0.74375,0.8297
9,2021-06-17,08:15:00,2.0,1.6624999999999999,2.0,1.7833333333333332,1.7937500000000002,1.8219,1.6219000000000001,1.7250333333333332,2.0646,2.1917,2.006266666666667,2.222933333333333,2.0396,1.3531499999999999,0.875,2.3125,2.1708333333333334,2.4188,2.3719,1.875,2.71565,2.6219,2.4875499999999997,2.091666666666667,1.9781499999999999,1.375,2.5375,2.4718999999999998,2.1521,2.231266666666667,2.0749999999999997,2.4396,2.0854333333333335,2.5125,2.50625,2.106266666666667,1.9083666666666668,2.59065,2.5219,2.5812333333333335,1.975,1.5271000000000001,0.8729333333333334,1.4219,2.1792000000000002,1.0125000000000002,0.8938
10,2021-06-17,08:30:00,1.5125333333333335,1.2958333333333334,1.3125333333333333,1.8104333333333333,1.4458666666666666,1.3958666666666666,1.8208666666666666,1.6812666666666667,1.2708333333333333,1.4271,1.4166666666666667,1.3250333333333335,1.3750499999999999,1.5792,1.1603999999999999,2.1281499999999998,1.6645999999999999,1.9953500000000002,1.5896,1.4771,1.654725,1.407825,2.0,1.7719,1.475,1.5354666666666665,1.6021,2.25625,1.45,1.5333333333333334,1.6167,1.2812,1.9104333333333334,1.3417000000000001,1.4604333333333335,1.4219,2.0437666666666665,1.97345,1.48125,2.0125,1.4958333333333333,1.45315,1.1562333333333334,1.5458333333333334,1.6833333333333333,1.3208333333333335,1.2896
11,2021-06-17,08:45:00,2.4344,2.2792,1.4875333333333334,1.3437666666666666,1.6969,1.5271,1.5729333333333333,1.7937666666666667,1.5604666666666667,1.7583333333333335,1.4938,2.7312999999999996,2.1750000000000003,2.131266666666667,1.36875,1.9771,2.7375333333333334,1.9729333333333334,2.0917,2.5416666666666665,1.9021000000000001,2.000033333333333,1.7979333333333332,2.5458333333333334,1.9000000000000001,1.6625,2.4917000000000002,2.7094,2.397933333333333,2.8646,2.3666666666666667,1.9890750000000001,1.7937666666666667,1.3,2.5656499999999998,2.9479666666666673,2.575,1.7979333333333336,1.8604333333333336,2.6999999999999997,0.0,1.8229333333333333,1.4583666666666666,1.55315,2.2875333333333336,1.5750333333333335,1.5792000000000002
12,2021-06-17,09:00:00,2.0750333333333333,2.120833333333333,2.31875,2.4042,3.1062333333333334,2.1708666666666665,2.7291666666666665,2.320866666666667,2.2792,3.087533333333333,3.022933333333333,2.0667,2.5875333333333335,2.0708333333333333,2.0646,2.6781,2.6500333333333335,2.535433333333333,2.45625,2.835433333333333,2.8219,2.591666666666667,2.9896,3.85625,2.8313,3.6156,2.6083333333333334,3.7354333333333334,3.56565,2.15315,2.15935,2.5542000000000002,3.2812333333333332,2.939633333333333,2.192225,2.341666666666667,2.504166666666667,2.3291666666666666,2.5937,2.84375,2.466666666666667,2.3281,2.1156,3.2083666666666666,3.0562750000000003,3.0562333333333336,2.162533333333333
13,2021-06-17,09:15:00,2.1750333333333334,3.2375000000000003,2.6593999999999998,2.7437333333333336,2.8062333333333336,3.3896333333333337,2.712533333333333,2.2104333333333335,2.1646,2.2771,2.25625,3.2125,2.9292000000000002,2.2218999999999998,2.0812666666666666,2.3375333333333335,2.3812666666666664,3.8771,2.3458666666666663,2.9343500000000002,2.56095,4.8625,2.2375333333333334,2.335975,2.7469,2.3625333333333334,3.306266666666667,2.5250250000000003,2.27185,2.8438,3.1875,2.2313,2.4229333333333334,2.35,2.39375,2.231266666666667,3.8000000000000003,3.0958666666666663,2.654166666666667,3.50625,2.4312666666666667,2.254166666666667,2.1583333333333337,2.633366666666667,2.4625,4.26565,2.2708333333333335
14,2021-06-17,09:30:00,3.414566666666667,3.05,2.9520999999999997,3.3000000000000003,3.5771,2.6146,2.687533333333333,3.0417,3.3000333333333334,3.4969,2.7521,3.4938,4.0813,4.277066666666667,4.0938,3.6833666666666667,4.96875,4.01565,3.4156,3.860433333333333,3.125,4.3,3.6167000000000002,3.822966666666666,4.101575,4.475,3.7917,2.0,4.200025,5.2688,3.2687666666666666,3.1395666666666666,4.59375,3.0938,3.7312666666666665,2.3375,4.297933333333333,3.0646,3.45315,4.10935,3.4968500000000002,4.418749999999999,4.425,3.6771,4.5,2.9375,3.1458333333333335
