,Data,Hora,P4.1.1 P (W),P4.1.2 P (W),P4.1.3 P (W),P4.1.4 P (W),P4.1.5 P (W),P4.1.6 P (W),P4.1.7 P (W),P4.1.9 P (W),P4.1.10 P (W),P4.1.11 P (W),P4.1.12 P (W),P4.1.13 P (W),P4.1.14 P (W),P4.1.15 P (W),P4.1.16 P (W),P4.1.17 P (W),P4.1.18 P (W),P4.1.19 P (W),P4.1.20 P (W),P4.1.21 P (W),P4.1.22 P (W),P4.2.1 P (W),P4.2.2 P (W),P4.2.3 P (W),P4.2.4 P (W),P4.2.5 P (W),P4.2.6 P (W),P4.2.7 P (W),P4.2.8 P (W),P4.2.9 P (W),P4.2.10 P (W),P4.2.11 P (W),P4.2.12 P (W),P4.2.13 P (W),P4.2.14 P (W),P4.2.15 P (W),P4.2.16 P (W),P4.2.17 P (W),P4.2.18 P (W),P4.2.19 P (W),P4.2.20 P (W),P4.2.21 P (W),P4.2.22 P (W),P4.3.1 P (W),P4.3.2 P (W),P4.3.3 P (W),P4.3.4 P (W),P4.3.5 P (W),P4.3.6 P (W),P4.3.7 P (W),P4.3.8 P (W),P4.3.9 P (W),P4.3.10 P (W),P4.3.11 P (W),P4.3.12 P (W),P4.3.13 P (W),P4.3.14 P (W),P4.3.15 P (W),P4.3.16 P (W),P4.3.17 P (W),P4.3.18 P (W),P4.3.19 P (W),P4.3.20 P (W),P4.3.21 P (W),P4.3.22 P (W),P4.4.1 P (W),P4.4.2 P (W),P4.4.3 P (W),P4.4.4 P (W),P4.4.5 P (W),P4.4.6 P (W),P4.4.7 P (W),P4.4.8 P (W),P4.4.9 P (W),P4.4.10 P (W),P4.4.11 P (W),P4.4.12 P (W),P4.4.13 P (W),P4.4.14 P (W),P4.4.15 P (W),P4.4.16 P (W),P4.4.17 P (W),P4.4.18 P (W),P4.4.19 P (W),P4.4.20 P (W),P4.5.1 P (W),P4.5.2 P (W),P4.5.3 P (W),P4.5.4 P (W),P4.5.5 P (W),P4.5.6 P (W),P4.5.7 P (W),P4.5.8 P (W),P4.5.9 P (W),P4.5.10 P (W),P4.5.11 P (W),P4.5.12 P (W),P4.5.13 P (W),P4.5.14 P (W),P4.5.15 P (W),P4.5.16 P (W),P4.5.17 P (W),P4.5.18 P (W),P4.5.19 P (W),P4.5.20 P (W),P4.5.21 P (W),P4.5.22 P (W),P4.6.1 P (W),P4.6.2 P (W),P4.6.3 P (W),P4.6.4 P (W),P4.6.5 P (W),P4.6.6 P (W),P4.6.7 P (W),P4.6.8 P (W),P4.6.9 P (W),P4.6.10 P (W),P4.6.11 P (W),P4.6.12 P (W),P4.6.13 P (W),P4.6.14 P (W),P4.6.15 P (W),P4.6.16 P (W),P4.6.17 P (W),P4.6.18 P (W),P4.6.19 P (W),P4.6.20 P (W),P4.6.21 P (W),P4.6.22 P (W),P4.7.1 P (W),P4.7.2 P (W),P4.7.3 P (W),P4.7.4 P (W),P4.7.5 P (W),P4.7.6 P (W),P4.7.7 P (W),P4.7.8 P (W),P4.7.9 P (W),P4.7.10 P (W),P4.7.11 P (W),P4.7.12 P (W),P4.7.13 P (W),P4.7.14 P (W),P4.7.15 P (W),P4.7.16 P (W),P4.7.17 P (W),P4.7.18 P (W),P4.7.19 P (W),P4.7.20 P (W),P4.7.21 P (W),P4.7.22 P (W),P4.8.1 P (W),P4.8.3 P (W),P4.8.4 P (W),P4.8.5 P (W),P4.8.6 P (W),P4.8.7 P (W),P4.8.8 P (W),P4.8.9 P (W),P4.8.10 P (W),P4.8.11 P (W),P4.8.12 P (W),P4.8.13 P (W),P4.8.14 P (W),P4.8.15 P (W),P4.8.16 P (W),P4.8.17 P (W),P4.8.18 P (W),P4.8.19 P (W),P4.8.20 P (W),P4.8.21 P (W),P4.8.22 P (W),P4.9.1 P (W),P4.9.2 P (W),P4.9.3 P (W),P4.9.4 P (W),P4.9.5 P (W),P4.9.6 P (W),P4.9.7 P (W),P4.9.8 P (W),P4.9.9 P (W),P4.9.10 P (W),P4.9.11 P (W),P4.9.12 P (W),P4.9.13 P (W),P4.9.14 P (W),P4.9.15 P (W),P4.9.16 P (W),P4.9.17 P (W),P4.9.18 P (W),P4.9.19 P (W),P4.9.20 P (W),P4.9.21 P (W),P4.9.22 P (W)
0,2021-04-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-05,06:15:00,6.50235,1.4593500000000001,2.1469,10.293,3.7812,8.3531,3.6875,0.017883333333333334,6.8995999999999995,5.9234,3.81525,1.9219,0.0,0.0,3.9504,4.9766,6.613841176470587,1.357,1.832,1.4813,3.8488499999999997,2.3746,2.2742,2.6742,5.122249999999999,3.6437,2.4375,3.56095,5.72345,2.625,2.51405,6.6008,1.7927399999999998,5.09065,0.0,6.1297,3.9581999999999997,0.6047,3.4479,4.853149999999999,7.77305,4.735166666666667,0.37427692307692306,3.3007999999999997,5.56095,0.178525,6.185666666666667,1.25,4.7168,4.6453500000000005,2.8541666666666665,1.2956,2.0723,7.852340000000001,0.66565,5.5664,3.1349,2.655466666666667,6.5568,3.675,7.6141000000000005,2.7621,3.999233333333333,8.4535,2.2906,8.62042,0.0,4.7719,0.2812,0.0,4.8563,5.2254,3.5852,6.9785,6.9062,5.6848,1.2175812499999998,7.3547,5.5266,6.4215,0.09805,5.448449999999999,3.64065,1.56485,3.1688,4.09535,2.0016,4.7344,1.0781,1.7906,3.2875,3.4,1.5016363636363637,5.734366666666667,4.175766666666667,4.24765,2.1711,3.85785,2.2547,2.570125,2.959,6.5375,6.8073999999999995,0.7074,0.4547,2.8375,0.8883,4.112,2.08595,2.8023666666666665,0.0,2.8785499999999997,3.0265500000000003,6.7008,2.49375,0.8177,4.73555,3.31285,2.2922000000000002,4.24081111111111,2.3578,5.2828,4.3715,7.439450000000001,8.6625,3.0812,5.98945,2.08125,1.9750333333333334,4.665649999999999,3.2979,2.46175,2.78945,1.3633,6.7336,0.0,3.2258,0.2766,1.9010333333333334,3.54845,1.1885666666666665,9.32265,5.755050000000001,4.2992,5.5125,2.0875,0.3888888888888889,0.0,8.542433333333333,7.629433333333334,10.1219,7.7172,6.1523,5.88045,0.3086,5.831250000000001,3.4766,7.7918,6.216799999999999,0.0,2.3,12.3375,7.8547,6.7633,6.7,11.25,7.9844,3.7383307692307692,0.37075714285714284,9.083549999999999,0.3039071428571428,5.422838461538461,2.467175,6.0074000000000005,6.3816500000000005,6.3617,2.4563,7.25,5.5543,7.489841176470589,4.8469,1.9969,0.2844,0.0,3.9400999999999997,0.0,4.225,2.9254,0.0,3.0594,0.2898461538461538,2.459485714285715,6.266,11.571850000000001
2,2021-04-05,06:30:00,0.0,6.6016,7.2836,12.1357,10.048433333333334,14.1375,10.889050000000001,3.4246,14.4926,9.551566666666666,12.393,5.152066666666666,5.682,0.99025,10.0526,9.181766666666666,15.183333333333332,12.1047,9.4949,6.501333333333332,9.9953,6.273166666666666,6.8364666666666665,5.321899999999999,12.059400000000002,15.324625000000001,8.5828,9.718733333333333,13.056825,9.429733333333333,10.3414,11.802366666666666,15.153099999999998,11.207299999999998,4.705275,12.659975,10.30235,6.974825,12.3047,9.566933333333333,11.2828,11.50625,6.4969,9.8086,15.9516,6.754733333333333,11.914100000000001,6.397166666666666,9.65315,10.51835,11.475,6.048433333333333,6.208600000000001,11.59375,11.950800000000001,15.4648,12.5961,9.601833333333333,13.619499999999999,14.56875,15.9156,8.084,0.0,15.086966666666667,6.351833333333334,15.61795,8.7492,9.213833333333334,4.2578249999999995,6.864833333333333,9.213299999999998,8.3875,10.609366666666666,13.155766666666667,11.224599999999999,8.97385,7.1719,13.704666666666666,12.3078,10.7258,4.45155,14.427866666666667,12.6094,5.165366666666666,7.7133,11.793925,5.0862,9.82365,7.670866666666666,6.5098,8.723466666666667,11.577924999999999,11.2055,14.5254,11.49025,11.5875,8.666,8.781533333333334,9.083833333333333,10.26175,11.276575000000001,8.7289,16.16445,3.5984499999999997,4.3094,9.332025000000002,6.0156,11.7797,10.0914,10.15,1.88555,7.9435,7.3246,12.808333333333332,10.809633333333332,6.23435,10.7297,10.957533333333332,8.78475,11.179699999999999,7.59805,11.98985,10.303399999999998,12.847933333333335,16.331075,9.0422,10.207,10.3573,9.02305,11.842466666666667,12.625,7.498466666666666,11.4008,8.261700000000001,14.0504,10.1045,11.22185,4.0447999999999995,7.581500000000001,10.852866666666666,11.378633333333333,18.226566666666667,12.654933333333332,10.269525,12.75,5.782033333333334,6.2365,4.40355,15.43945,15.104966666666668,18.093500000000002,13.926175,13.5176,14.220866666666666,7.3937333333333335,13.885433333333333,10.614625,16.33073333333333,12.191400000000002,10.6922,9.389833333333334,17.55,15.545333333333332,14.480766666666668,13.855733333333333,17.994266666666665,14.099799999999998,18.0734,12.8393,15.243233333333334,9.49805,13.140625,11.6,11.1465,11.35235,12.5578,9.146366666666665,13.003499999999999,13.894300000000001,15.958866666666665,7.8870000000000005,9.8455,1.9323333333333335,3.2489666666666666,8.6625,5.322666666666667,8.8383,9.10235,13.527633333333334,13.276833333333334,8.790424999999999,13.310400000000001,13.1719,17.3112
3,2021-04-05,06:45:00,19.784666666666666,15.4935,12.885933333333332,25.47815,19.69375,23.4176,20.918766666666667,10.9677,17.929666666666666,22.1203,15.867966666666668,11.95505,14.066666666666668,7.940624999999999,25.852066666666662,30.348200000000002,30.3977,26.157833333333333,32.5484,20.029700000000002,35.0508,14.054700000000002,15.172666666666666,15.615366666666667,16.6547,27.680733333333336,16.036733333333334,10.2938,33.3052,28.7578,26.1859,26.204500000000003,29.842775000000003,26.14455,21.175800000000002,26.175800000000002,19.01835,22.989099999999997,24.493775,21.869533333333333,24.394550000000002,15.663033333333331,20.338266666666666,19.995566666666665,19.796866666666666,17.295833333333334,30.396366666666665,15.347633333333334,17.05155,22.976566666666667,21.89063333333333,12.66875,13.490866666666667,22.5377,17.213566666666665,19.9334,15.5312,20.3301,20.0961,25.42186666666667,23.0534,15.099233333333332,13.85005,21.0323,11.619566666666666,25.884349999999998,17.1875,13.3,10.6523,13.73675,19.57775,12.9854,14.875533333333331,19.36325,21.537500000000005,15.5216,15.46075,20.5966,19.9453,15.15235,6.84765,23.254433333333335,16.60745,12.18395,15.15625,16.37695,11.577600000000002,21.17305,15.220333333333334,15.1758,15.181,19.06875,17.224999999999998,17.2578,23.5898,19.691000000000003,12.797649999999999,17.9935,15.842699999999999,15.1652,22.6875,17.437533333333334,21.95935,13.759633333333333,10.526175,16.2703,15.6094,17.6172,12.85,10.6887,11.3018,10.698450000000001,12.488475000000001,21.377066666666668,15.578949999999999,14.282399999999999,18.073825,19.940649999999998,13.66175,18.1599,11.9651,15.32815,13.825399999999998,23.0594,22.819499999999998,14.760166666666668,18.095299999999998,18.2549,15.1758,16.857566666666667,16.118,14.5768,19.373433333333335,20.4057,19.849733333333333,16.241,15.5625,9.667966666666667,15.269533333333333,19.694266666666667,20.139850000000003,26.66015,17.4427,16.9336,20.4797,14.541425,16.753525,13.740633333333335,22.365825,24.31835,25.366966666666666,22.4492,21.0156,21.07775,13.295066666666665,22.5771,20.9375,17.6703,18.43435,20.569533333333336,14.8125,25.2594,19.190649999999998,19.0898,17.10625,28.32003333333333,22.6125,24.700775,23.209666666666667,23.7207,15.649999999999999,25.098433333333332,20.08455,15.569533333333334,21.14395,0.0,12.31915,19.729133333333333,18.2785,24.19453333333333,16.458566666666666,17.78386666666667,9.6289,8.435666666666668,16.427599999999998,10.86135,13.24415,17.8672,16.9824,18.668,16.9406,18.415999999999997,17.01445,24.196866666666665
4,2021-04-05,07:00:00,43.2578,39.96143333333333,34.201575000000005,44.53065000000001,35.3875,46.27733333333333,41.85,26.45,45.0625,41.67815,34.194100000000006,37.4344,36.9906,24.44335,39.8125,41.517966666666666,51.64455,51.703950000000006,41.263475,40.87916666666667,49.0703,29.192700000000002,39.26365,34.07186666666667,38.2664,47.2859,40.105050000000006,38.06876666666667,42.675,38.2676,40.861525,45.35745,48.53555,48.8641,38.84375,44.863275,42.459575,42.7943,43.0146,45.25156666666666,45.53646666666666,46.5656,47.657799999999995,43.04403333333334,46.16955,37.66955,42.293733333333336,33.4547,41.03386666666666,42.3185,46.59455,38.4645,37.60705,49.98696666666666,41.385933333333334,42.856766666666665,35.726575000000004,37.65545,44.16616666666667,52.3828,48.167950000000005,36.588300000000004,37.2867,46.544925,34.81693333333333,40.8078,34.46823333333333,32.38023333333334,29.00235,37.5081,42.0328,47.3344,35.358999999999995,41.88245,43.8344,26.6883,44.4062,44.3641,42.480450000000005,39.32305,32.24583333333333,42.540366666666664,43.0711,31.815866666666665,38.028933333333335,41.57396666666667,35.81276666666667,48.363299999999995,40.725,37.05363333333333,41.2766,46.74843333333333,43.52576666666667,45.8539,38.55355,42.094766666666665,44.27185,39.877100000000006,38.9552,41.8732,41.4273,41.83555,44.9849,38.85523333333333,33.389849999999996,35.582449999999994,33.1906,36.835166666666666,34.952149999999996,36.6041,24.4562,31.974375,38.1172,42.983900000000006,46.56095,36.0625,37.84335,35.4578,37.8005,41.1328,39.16015,39.77576666666666,41.984100000000005,47.3547,41.1547,37.67285,40.66746666666666,38.67345,36.91035,41.15935,43.5715,41.2065,42.68325,46.12225,47.7801,39.8508,44.83985,33.2086,34.93515,45.87446666666667,43.1047,41.325,46.5237,47.012766666666664,48.869550000000004,39.21093333333334,40.4625,45.46055,49.68333333333334,45.48945,55.88165,46.75975,41.533775,50.71356666666667,41.2332,46.315200000000004,45.981425,50.3388,46.743233333333336,47.0289,42.34376666666666,49.6276,42.286433333333335,49.3891,55.125,56.9336,48.69685,43.4109,49.8349,47.582049999999995,45.1276,47.235166666666665,46.9172,42.61173333333333,50.83125,45.7043,46.1891,50.7081,50.30315,51.34255,41.59453333333334,44.5268,23.433333333333334,26.223966666666666,35.4995,31.633333333333336,36.27266666666667,30.123799999999996,42.602866666666664,38.8388,40.6047,40.1459,38.9377,47.9836
5,2021-04-05,07:15:00,41.198166666666665,36.6117,44.898849999999996,51.858599999999996,41.009175,46.050799999999995,43.152125,35.586733333333335,42.70395,37.19143333333333,44.537,34.77656666666667,34.79885,27.349600000000002,40.5883,47.82655,40.56356666666667,47.37479999999999,44.595333333333336,32.4906,41.5084,31.937150000000003,35.176566666666666,42.5418,40.0336,48.6526,46.045566666666666,47.73245,44.202333333333335,45.429700000000004,39.40585,51.012100000000004,52.30443333333333,48.73635,42.01875,53.71093333333334,46.8396,46.93279999999999,45.02576666666667,45.3588,53.693999999999996,37.676199999999994,39.94766666666667,43.626175,46.3078,35.53985,45.3668,37.65573333333333,42.41093333333333,39.57775,39.709133333333334,33.0406,37.01820000000001,44.3801,39.913000000000004,45.486733333333326,39.561350000000004,43.22855,46.86066666666667,44.976375,37.186350000000004,38.21055,37.475,53.27473333333333,41.2086,47.75625,36.8211,40.158,25.6703,39.01303333333333,40.1711,33.1563,41.17615,45.00703333333333,44.177366666666664,33.0449,40.32362499999999,43.6824,41.67836666666667,44.560925,33.24843333333333,42.63395,42.114599999999996,40.3504,34.675399999999996,41.628366666666665,33.6638,40.573166666666665,37.20936666666667,34.618500000000004,49.7461,45.828950000000006,34.79065,43.08983333333333,34.244550000000004,44.996100000000006,40.6629,44.0276,41.18123333333333,38.790333333333336,39.75470000000001,43.93436666666667,51.1672,36.69296666666667,37.4164,40.66636666666667,32.1715,34.1582,39.8276,38.301566666666666,27.3693,36.434666666666665,37.4369,45.05,40.243233333333336,38.0871,46.21565,46.44605,34.59845,40.50005,35.71823333333333,40.06093333333333,44.68306666666667,43.9594,48.8078,44.68593333333334,41.559,39.566700000000004,51.43045,47.26016666666667,38.764066666666665,39.73826666666667,44.62969999999999,41.28125,50.1437,41.636700000000005,44.733599999999996,42.975766666666665,41.7664,46.8539,47.214333333333336,60.6984,41.76955,45.498999999999995,50.0008,37.9902,43.6406,47.3438,55.44323333333333,54.93879999999999,51.42396666666667,51.1922,55.6406,54.1008,40.2516,52.58646666666667,48.9707,54.8695,48.643233333333335,42.4371,40.685950000000005,53.45,48.9246,47.678124999999994,49.908,56.518550000000005,45.27993333333333,56.3449,51.00313333333333,55.6172,51.37969999999999,46.036699999999996,42.84036666666666,43.541799999999995,40.0591,53.34243333333333,40.181625,54.21953333333334,46.11135,37.119550000000004,42.137499999999996,37.684799999999996,25.692700000000002,27.026533333333333,37.5332,31.2992,42.3281,30.43555,40.918775000000004,40.763075,36.18593333333333,47.067433333333334,42.806200000000004,54.1969
6,2021-04-05,07:30:00,90.3664,94.6164,117.58205000000001,123.20363333333334,134.6012,113.04845,102.45275000000001,102.06094999999999,109.36016666666666,89.08879999999999,134.1375,88.7457,83.8706,61.724999999999994,133.25313333333335,141.07866666666666,114.50742500000001,122.7849,154.9258,107.05785,93.3586,50.8887,58.0362,73.55545000000001,84.09885,89.663275,0.0,95.7008,94.7375,125.57423333333332,59.257,127.0961,138.15913333333333,120.325,101.69766666666665,163.5625,101.99166666666666,113.74533333333333,142.1875,138.67606666666666,123.9453,113.63646666666666,134.28073333333333,117.2547,133.0266,107.7004,108.83205000000001,109.1995,140.5852,137.57735,121.32185,131.47265,106.3715,105.2344,141.20625,124.49066666666666,115.18383333333333,102.41406666666667,99.52393333333333,82.40625,77.025,63.80705,71.66640000000001,85.42866666666667,67.7562,61.612766666666666,57.9,67.3969,60.260549999999995,62.3527,68.09825000000001,70.7242,70.132,70.95545,69.03933333333333,68.1086,74.5793,74.8379,77.37305,70.0664,60.78516666666667,79.66385,68.88126666666666,74.1771,70.0461,76.31616666666667,60.8664,71.39556666666665,62.78776666666667,82.51303333333334,80.73124999999999,79.89846666666666,75.83879999999999,74.0917,73.34896666666667,76.9531,67.466425,74.0516,73.59376666666667,65.19725,73.3164,76.20936666666667,72.52006666666666,69.61953333333334,62.3125,61.21640000000001,63.37393333333333,73.4857,67.34885,67.68090000000001,52.037,68.3742,70.73386666666667,70.1409,68.37106666666666,76.26915,73.0266,73.294,58.871875,60.95806666666667,65.29636666666667,64.63126666666666,75.36685,72.974425,78.53853333333335,75.3375,91.0086,67.24793333333334,72.5758,78.94586666666667,73.446675,69.62916666666666,71.31055,64.45573333333333,95.2797,68.24260000000001,79.65883333333333,68.36565,82.4008,86.71055,80.63513333333333,93.5668,78.97035,82.03435,94.7737,72.69273333333332,80.48885000000001,85.58285000000001,100.31330000000001,82.6164,97.56536666666666,86.7,91.70313333333333,83.8461,84.58906666666667,87.5582,86.70665,70.64295,78.52615,83.632625,75.1555,83.27735000000001,78.3518,77.6344,86.6328,87.034,80.02863333333333,85.05,84.98515,80.775,92.38853333333334,93.622675,86.28515,131.14766666666665,105.6258,165.9426,88.4813,100.6844,82.7922,70.9229,64.60194999999999,69.375,50.734366666666666,43.859633333333335,58.9836,59.63865,62.34375,55.60753333333334,76.62815,75.9414,67.4246,77.3328,64.02603333333333,78.97733333333333
7,2021-04-05,07:45:00,74.0625,58.6043,51.99583333333334,76.9344,92.51276666666666,140.5828,126.92150000000001,128.9828,151.8565,149.001975,126.04896666666666,123.3797,108.37425,39.6703,182.30886666666666,206.98985,208.07580000000002,178.42575,174.9969,163.09314999999998,188.23535,56.83956666666666,38.3422,39.489850000000004,58.676566666666666,47.9594,78.54166666666667,65.39113333333334,132.03513333333333,141.0348,156.87369999999999,160.43205,178.24689999999998,160.86563333333334,137.24455,145.31565,168.34506666666664,157.24689999999998,143.9922,150.65275000000003,161.45726666666667,153.4918,140.05003333333332,150.14453333333333,115.23046666666666,120.98165,143.85053333333335,181.44495,141.3965,134.86613333333332,134.73205000000002,135.5956,119.0867,125.23085,74.7367,129.8332,122.33229999999999,117.67916666666667,86.1668,85.12293333333334,92.58256666666666,45.13073333333333,55.03515,62.58593333333334,51.77003333333334,76.882,44.7176,58.72813333333334,46.24896666666667,58.0711,46.6594,63.677099999999996,54.070325000000004,40.6391,64.2383,55.77420000000001,82.5598,46.9383,67.47083333333335,55.25466666666667,43.433600000000006,50.780499999999996,61.8672,50.07695,55.24979999999999,39.08905,56.30156666666667,40.3008,65.6531,52.393,56.714333333333336,62.50545,68.51043333333334,52.198433333333334,59.44660000000001,57.017375,58.65573333333334,47.26246666666666,68.70286666666668,63.59923333333334,67.5695,68.63646666666666,57.3746,68.1281,56.2545,61.837500000000006,52.1164,65.97149999999999,79.76955,74.330675,60.2,58.555733333333336,32.9883,68.03205,45.6542,50.421633333333325,60.54435,38.4199,44.81693333333333,73.59086666666666,43.039566666666666,49.43019999999999,54.624500000000005,56.984366666666666,61.199466666666666,84.45,54.54946666666666,60.53125,70.2461,67.7,40.39843333333334,65.50156666666668,82.26823333333334,62.3599,41.025,83.66720000000001,68.0802,57.91563333333334,67.58593333333333,60.9383,80.64179999999999,73.02775,80.1039,66.938675,61.56406666666667,64.88395,62.721900000000005,95.8711,161.9043,154.2516,143.35545000000002,145.41955000000002,142.6227,90.21935,56.591,82.15543333333333,83.456,100.14415,111.43463333333334,91.775,57.2,109.9592,68.25234999999999,74.75035,106.4648,65.193,112.0219,69.0375,101.57894999999999,99.84660000000001,85.30275,74.925,141.1081,151.975,164.4141,170.64636666666667,148.93672500000002,163.35649999999998,125.86433333333333,77.6487,52.05883333333333,67.5547,18.5977,36.52656666666667,48.157425,50.07003333333333,63.340900000000005,51.256,59.4789,61.5258,62.126599999999996,49.180499999999995,60.7207,77.7461
8,2021-04-05,08:00:00,34.59765,30.16055,34.14335,131.81276666666668,128.3771,168.41093333333333,165.47735,152.8169,172.60936666666666,174.05785,167.19725,168.29295000000002,185.0437,73.86303333333335,223.4375,225.357625,222.06406666666666,224.5101666666667,218.0367,225.9141,223.39025,28.539599999999997,25.963800000000003,30.75215,30.97526666666667,41.18125,35.69415,40.31015,87.8588,180.2988,178.28566666666666,193.79295000000002,184.11846666666668,186.30076666666665,177.3789,190.50310000000002,183.6164,179.5152,180.3832,185.98905000000002,196.11483333333334,188.811725,179.19293333333334,199.33044999999998,127.78566666666666,183.33853333333332,194.49686666666665,189.45780000000002,191.38930000000002,152.02396666666667,148.8672,148.22786666666664,69.99636666666666,104.5211,189.4805,195.6224,155.3336,134.98985,154.65585,49.3828,42.387766666666664,27.0,33.6685,40.33755,26.7383,35.51616666666666,27.17186666666667,27.278933333333338,21.2,24.592466666666667,28.80565,26.97735,29.75975,31.974466666666668,34.708225,26.921675,29.068466666666666,28.7574,29.454433333333338,26.0625,25.344549999999998,34.539033333333336,27.8031,27.82656666666667,29.8371,34.90155,30.0578,36.62735,29.2771,27.726566666666667,29.3078,36.050266666666666,32.7082,32.48125,29.896900000000002,32.62575,30.264049999999997,28.9031,29.98475,30.9367,32.52305,31.9828,35.6203,26.463800000000003,21.5781,27.20103333333333,24.930966666666666,40.0513,79.35215,74.46289999999999,28.88746666666667,30.9042,29.828899999999997,36.3012,28.5719,20.7,29.507833333333334,30.7594,26.22083333333333,28.687899999999996,24.57553333333333,29.532,29.3914,35.61285,40.0668,27.215099999999996,34.125,33.267199999999995,32.643,32.71613333333333,30.54885,28.384133333333335,32.58905,30.86955,38.74323333333333,31.927599999999998,31.144550000000002,29.394266666666667,37.3672,36.66175,46.846900000000005,50.56303333333333,125.53755,188.13435,191.7352,135.818575,165.8828,164.72006666666667,188.28463333333335,190.2297,200.02775,187.5101666666667,182.6336,196.02575000000002,184.91376666666665,190.22305,195.21456666666666,189.28244999999998,178.2484,182.62189999999998,183.44143333333332,205.8125,187.67553333333333,181.90963333333335,186.05909999999997,189.9129,193.5762,194.632,182.183025,192.79426666666666,122.58964999999999,186.38785000000001,162.2969,142.70625,138.14403333333334,140.8016,141.3323,157.63905,154.94707499999998,36.5901,27.437766666666665,31.04556666666667,15.795833333333334,18.6224,28.7656,23.757399999999997,28.938299999999998,26.6094,31.631249999999998,31.2323,28.24455,33.375,33.47695,37.272075
9,2021-04-05,08:15:00,40.0414,40.19063333333333,176.03615,207.46405,200.5755333333333,212.53046666666668,198.769725,185.61696666666668,195.2844,200.97813333333332,207.83515,198.39567499999998,203.2031,76.97396666666667,248.03696666666667,252.0727,252.29745000000003,247.12003333333334,243.08360000000002,246.5422,244.55315000000002,25.7738,26.638266666666667,30.34086666666667,31.5461,42.002100000000006,33.7232,42.47656666666666,70.4555,216.53726666666668,209.6018,218.78853333333333,219.47653333333332,214.34215,195.64024999999998,215.1594,214.8966333333333,206.46095,214.572075,224.6719,224.3156333333333,229.08085,218.25,229.2328,217.49065,213.4336,232.50913333333332,216.16223333333335,221.8047,163.4977,170.72186666666664,67.21716666666667,103.29843333333334,226.59040000000002,221.16483333333335,0.0,205.495925,159.08280000000002,166.987,50.87425,135.53046666666668,48.734366666666666,31.196366666666666,44.6781,25.6871,33.63205,25.49295,26.410433333333334,18.272666666666666,24.138033333333336,27.697650000000003,24.74533333333333,28.699766666666665,28.32216666666667,33.4898,26.1906,27.120566666666672,31.0781,30.219324999999998,28.79296666666667,23.7466,32.95,30.504166666666663,27.30496666666667,30.190425000000005,103.5982,82.83096666666667,38.6737,33.4086,93.71613333333333,67.65,37.3844,30.651300000000003,33.3348,32.575,35.850766666666665,29.91755,32.47225,30.930433333333337,30.789599999999997,33.14896666666667,30.942433333333337,37.8688,29.3513,20.6742,26.4586,21.606233333333336,62.775800000000004,78.37185,50.93540000000001,29.9974,30.4801,28.3703,30.40703333333333,25.6176,21.374466666666667,30.66276666666667,26.61875,0.0,26.7435,24.84765,27.601566666666667,29.371066666666668,34.219766666666665,36.07385,28.644150000000003,33.8543,30.899025,26.0859,33.9794,32.39843333333334,32.736725,37.7824,36.1578,88.3578,169.12656666666666,163.7703,217.55275,190.7633,226.20783333333335,231.58550000000002,229.64586666666665,222.5641,233.6,0.0,223.5059,214.64532499999999,213.08595,228.84685000000002,219.2935,216.8789,217.2586,219.13555,223.0469,211.87109999999998,225.00676666666666,0.0,221.2082,210.4746,224.3820333333333,211.60195,235.98883333333333,209.29375,210.8573,225.86356666666666,221.09455,230.7742333333333,223.7021,214.7465,232.45274999999998,185.25289999999998,219.90994999999998,173.44456666666665,145.3555,178.0375333333333,179.5073,161.38475,157.97345,183.60860000000002,34.06326666666667,27.42185,27.485933333333335,15.083866666666665,16.92813333333333,26.125975,21.682799999999997,24.794766666666664,24.33165,28.0293,30.488033333333334,28.80295,39.48125,42.1875,41.59246666666667
