,Data,Hora,P2.1.1 P (W),P2.1.2 P (W),P2.1.3 P (W),P2.1.4 P (W),P2.1.5 P (W),P2.1.6 P (W),P2.1.7 P (W),P2.1.8 P (W),P2.1.9 P (W),P2.1.10 P (W),P2.1.11 P (W),P2.1.12 P (W),P2.1.13 P (W),P2.1.14 P (W),P2.1.15 P (W),P2.1.16 P (W),P2.2.1 P (W),P2.2.2 P (W),P2.2.3 P (W),P2.2.4 P (W),P2.2.5 P (W),P2.2.6 P (W),P2.2.7 P (W),P2.2.8 P (W),P2.2.9 P (W),P2.2.10 P (W),P2.2.11 P (W),P2.2.12 P (W),P2.2.13 P (W),P2.2.14 P (W),P2.2.15 P (W),P2.2.16 P (W),P2.3.1 P (W),P2.3.2 P (W),P2.3.3 P (W),P2.3.4 P (W),P2.3.5 P (W),P2.3.6 P (W),P2.3.7 P (W),P2.3.8 P (W),P2.3.9 P (W),P2.3.10 P (W),P2.3.11 P (W),P2.3.12 P (W),P2.3.13 P (W),P2.3.14 P (W),P2.3.15 P (W),P2.3.16 P (W)
0,2021-02-21,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-21,06:15:00,27.48176666666667,22.476950000000002,26.847133333333336,18.083066666666667,36.8039,36.6844,35.3122,28.072633333333332,27.077066666666667,31.8057,36.573049999999995,32.96066666666667,27.91095,27.675,15.718233333333336,35.2888,39.39373333333333,41.1729,39.9529,40.034975,37.274499999999996,42.1156,37.08595,32.84295,50.5203,32.35156666666666,30.977333333333334,56.31915,33.84843333333333,34.2203,37.624766666666666,38.56406666666667,31.91743333333333,38.0414,36.102066666666666,43.877100000000006,38.30883333333333,35.128550000000004,46.817949999999996,42.262,36.780100000000004,36.976533333333336,38.462266666666665,34.26303333333333,33.2659,51.83475,38.1289,43.18770000000001
2,2021-02-21,06:30:00,38.1422,37.3771,39.1159,31.445833333333336,48.825799999999994,43.89896666666667,50.33435,39.28333333333333,38.333866666666665,46.82147499999999,48.391400000000004,41.31746666666667,37.720333333333336,37.550266666666666,29.36325,44.27996666666667,46.974999999999994,44.99765,45.291666666666664,55.2406,49.623999999999995,49.9383,47.310399999999994,41.99843333333333,49.313266666666664,52.1039,47.62056666666666,59.994550000000004,38.61043333333333,50.30393333333333,44.51303333333334,47.905249999999995,46.21605,51.18085,45.71210000000001,50.28595,46.67943333333333,39.1617,46.71855,51.16746666666666,46.95625,0.0,43.9586,45.574999999999996,40.87786666666667,56.893175,47.3211,52.0363
3,2021-02-21,06:45:00,46.437733333333334,45.74793333333333,47.3508,39.5754,58.30676666666667,59.7125,58.35756666666666,49.319799999999994,47.18386666666667,56.1867,57.35493333333333,48.91095,45.48073333333334,48.08226666666667,37.386966666666666,51.28985,56.56563333333333,53.667950000000005,51.48593333333333,61.630849999999995,59.88903333333334,59.6063,55.054166666666674,56.03985,61.06119999999999,55.111925,60.7125,65.019525,50.5266,47.782,54.144125,59.6203,50.89215,57.411699999999996,52.236725,55.85496666666666,60.62735,51.39825,58.909400000000005,58.632533333333335,52.97396666666666,56.368766666666666,49.61873333333333,57.17442500000001,50.560966666666666,66.71143333333333,58.68906666666666,58.7213
4,2021-02-21,07:00:00,60.5357,62.7151,61.12656666666667,55.552175,76.9002,68.2185,73.04373333333334,64.51715,62.853133333333325,69.54766666666666,69.6367,65.90183333333333,60.508566666666674,64.18436666666666,51.37863333333333,66.5758,74.516,69.66823333333333,69.34376666666667,79.71090000000001,73.56846666666667,74.14116666666666,72.16326666666667,67.76926666666667,77.4922,73.17495,69.943,85.81563333333334,59.949733333333334,71.934575,74.33905,74.44395,69.318175,74.06666666666666,70.11330000000001,70.11796666666667,73.21560000000001,66.2461,75.3844,72.51716666666668,71.81915,73.02345,68.02266666666667,73.59060000000001,70.44346666666667,82.61760000000001,74.9008,75.04455
5,2021-02-21,07:15:00,94.09766666666667,77.7008,80.93753333333332,72.48755,109.3547,94.89013333333332,92.95286666666665,89.20076666666667,95.1237,101.496275,93.3703,85.81016666666666,91.6094,92.08749999999999,83.78673333333332,90.91846666666667,103.50026666666666,116.89353333333334,117.79766666666667,91.46015,124.59609999999999,102.9469,137.46303333333336,95.3543,112.6383,105.1107,117.22815,150.66406666666668,77.74145,140.4961,83.2664,121.7918,128.76170000000002,131.96445,113.12213333333334,106.42136666666666,128.8406,88.09845,96.73325,121.31643333333334,123.31645,122.383225,105.53283333333333,123.43945,123.2074,115.62579999999998,103.2521,143.3133
6,2021-02-21,07:30:00,150.95313333333334,141.471475,156.4164,154.99893333333333,154.96972499999998,121.71746666666667,129.6328,152.67813333333334,147.0677,175.5531,134.61303333333333,166.4112,148.62145,144.19793333333334,130.625,168.3984,194.75286666666668,227.70753333333332,209.7687666666667,185.90744999999998,212.38226666666665,213.50936666666666,185.36409999999998,200.09570000000002,181.417775,193.72603333333336,189.1477,242.60545000000002,161.88463333333334,233.375,231.62343333333334,230.04923333333332,210.005875,196.29065,183.68439999999998,210.70989999999998,211.14296666666667,204.95316666666668,191.5299666666667,194.35685,207.09743333333333,217.8383,186.40126666666666,210.2003,210.64713333333336,244.51875,177.11365,154.9547
7,2021-02-21,07:45:00,218.17305,202.4086333333333,199.4099,174.59530000000004,248.10939999999997,211.37340000000003,212.59583333333333,205.43753333333333,199.46406666666667,209.0813,223.04923333333332,218.5302,206.1013,200.55466666666666,205.06876666666668,224.4484,267.40076666666664,271.8015666666667,243.40625,260.65883333333335,274.49736666666666,271.8656,271.3104,248.9094,267.525,267.5091333333333,275.999225,277.21095,221.22813333333337,238.55523333333335,244.74633333333335,243.68073333333334,275.2219,272.5909,279.83322499999997,280.2332,262.5903666666666,251.59346666666667,248.56353333333334,311.38616666666667,274.6385,301.12190000000004,278.41364999999996,256.6200666666667,260.84426666666667,290.9975,268.26456666666667,297.05705
8,2021-02-21,08:00:00,300.8977,287.95286666666664,282.6510333333333,270.1315,315.76365,283.7612,292.8607,288.75936666666666,286.512,299.10339999999997,306.91693333333336,305.61303333333336,299.4481666666667,283.2390666666667,272.15,286.2830666666667,354.3973,362.23123333333325,372.61433333333326,368.89349999999996,364.2674666666667,349.55155,370.5429666666667,361.33799999999997,384.1656,377.13466666666665,372.61876666666666,381.280875,300.77473333333336,371.97185,357.31345,355.91563333333335,361.1419333333333,373.86983333333336,374.29375,377.65195,361.3445,349.0133,375.60909999999996,385.7961,360.9375,381.52345,369.88554999999997,376.4813,350.16565,381.06405,369.87656666666663,379.75115
9,2021-02-21,08:15:00,267.6323,236.0156,254.01365,300.4172,305.34296666666665,266.6719,297.7468666666667,273.8331,283.60026666666664,309.7541333333333,317.9492,313.5968666666667,321.2508,288.19896666666665,232.66879999999998,276.50393333333335,325.1082,378.3245,405.6016,364.3471333333334,358.6630333333333,341.3432,365.8711,356.51223333333337,330.75156666666663,401.5813,351.48595,387.29025,277.20605,317.58205,306.79375,318.36875,342.4122333333333,385.22136666666665,353.4518,316.0489666666667,331.292775,380.93985,382.2302333333334,263.7773,394.9166666666667,353.3338333333333,333.9552,315.412,392.8102,334.4375,320.52225,386.7492333333333
