,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-05-31,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-31,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.42788461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.24479166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2797619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.95416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.94318181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.34134615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5625,0.0,0.0,67.78125,67.73387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.52380952380952,0.0,0.0,0.0,0.0,61.125,0.0,0.0,0.0,0.0,0.0,68.75,0.0,0.0,0.0
2,2021-05-31,06:30:00,63.0,61.4375,45.375,66.0625,61.958333333333336,60.5625,49.5,66.33333333333333,63.925,63.125,61.125,61.125,61.6875,58.375,50.875,65.0625,64.75,69.46875,65.75,60.166666666666664,61.6875,61.25,63.833333333333336,56.25,62.90625,63.3125,59.6875,62.375,66.5,65.875,62.375,61.3125,62.916666666666664,68.6875,59.875,62.40625,64.75,59.0,58.625,65.5,61.958333333333336,63.041666666666664,54.458333333333336,69.725,64.45833333333333,63.625,63.541666666666664,63.791666666666664,60.0625,62.416666666666664,63.5,63.25,57.791666666666664,63.5,70.375,69.08333333333333,63.0,60.125,67.6875,62.916666666666664,60.5625,66.6875,62.5,60.416666666666664,68.125,53.791666666666664,68.59375,61.4375,59.875,61.8125,63.1875,62.375,62.8125,68.0625,64.4375,63.1875,66.375,70.0,68.125,66.1875,67.625,71.4375,68.125,60.75,54.1875,64.625,63.875,58.125,64.16666666666667,55.75,62.666666666666664,58.791666666666664,64.1875,68.45833333333333,65.75,61.0,58.916666666666664,63.5,60.25,66.125,63.75,65.375,60.5,64.16666666666667,58.666666666666664,48.6875,56.5625,52.75,66.0,62.0625,64.08333333333333,47.0,59.5625,65.66666666666667,65.5625,62.458333333333336,60.1875,65.53125,63.25,61.5,70.40277777777777,61.875,60.0,66.25,64.5625,64.6875,0.0,65.75,69.125,58.3125,60.291666666666664,59.791666666666664,57.5625,63.1875,58.5,63.125,68.1875,60.5,55.916666666666664,68.60416666666667,57.125,63.916666666666664,65.33333333333333,64.0,63.125,62.625,60.375,68.34375,64.83333333333333,65.6875,64.91666666666667,66.3125,63.1875,64.3125,62.0,64.91666666666667,66.0,62.125,61.75,61.875,65.20833333333333,55.9375,65.45833333333333,63.25,62.8125,65.75,63.0,65.9375,63.083333333333336,69.525,69.875,64.875,69.525,69.609375,0.0,61.5,65.95833333333333,62.75,60.458333333333336,63.458333333333336,64.08333333333333,69.63888888888889,62.625,67.5,57.625,57.708333333333336,63.925,58.0625,57.625,60.375,62.875,62.46875,69.08333333333333,67.9,64.6875,65.6875
3,2021-05-31,06:45:00,66.5625,65.91666666666667,64.16666666666667,66.0625,68.125,68.375,65.33333333333333,66.375,63.75,66.4375,67.04166666666667,67.625,67.9375,64.41666666666667,61.5,68.625,67.3125,67.70833333333333,68.375,67.1875,68.25,66.41666666666667,66.1875,67.54166666666667,66.29166666666667,67.9375,68.66666666666667,64.875,64.125,67.625,66.08333333333333,65.375,67.08333333333333,68.70833333333333,67.41666666666667,61.375,68.5,65.3125,65.375,64.6875,64.9375,65.75,66.25,65.66666666666667,64.125,67.20833333333333,64.125,65.41666666666667,65.375,66.29166666666667,68.6875,67.33333333333333,68.08333333333333,69.58333333333333,68.3125,64.75,64.125,67.54166666666667,0.0,71.0625,67.0,69.1875,66.65625,69.3125,66.95833333333333,56.375,67.83333333333333,66.1875,66.21875,64.96875,66.41666666666667,67.4375,64.41666666666667,66.46875,67.45833333333333,67.6875,62.333333333333336,70.66666666666667,69.5,66.54166666666667,66.375,66.375,68.0,67.21875,65.9375,67.375,68.0625,61.375,66.83333333333333,64.625,67.875,66.0625,65.58333333333333,68.25,69.375,66.625,66.33333333333333,66.5,64.08333333333333,65.84375,65.0,62.916666666666664,67.45833333333333,66.625,63.958333333333336,64.28125,67.70833333333333,64.0,66.25,66.0625,68.125,61.125,67.79166666666667,66.875,67.95833333333333,68.375,64.5,65.1875,68.125,67.375,67.16666666666667,65.0625,63.875,65.70833333333333,66.91666666666667,66.41666666666667,66.5625,67.0,65.0,62.875,65.5625,66.1875,64.4375,65.875,65.125,67.0625,65.54166666666667,68.0,63.1875,66.75,66.33333333333333,65.8125,68.625,64.08333333333333,65.25,66.125,65.0,66.5,64.29166666666667,67.16666666666667,67.625,67.66666666666667,66.83333333333333,67.375,67.5,66.6875,63.5,66.20833333333333,65.71875,65.3125,68.29166666666667,65.3125,64.5625,67.91666666666667,67.0,67.33333333333333,67.8125,69.375,68.33333333333333,67.6875,68.0,68.4375,67.75,64.625,64.70833333333333,66.04166666666667,66.125,67.20833333333333,63.75,65.5625,65.75,67.125,67.70833333333333,68.375,63.375,64.79166666666667,69.0,64.5625,65.25,66.375,64.125,65.58333333333333,64.5,65.65625,64.5625,65.54166666666667
4,2021-05-31,07:00:00,70.625,71.08333333333333,71.04166666666667,70.75,68.625,68.75,69.45833333333333,70.40625,69.08333333333333,70.125,68.5,68.625,70.91666666666667,71.08333333333333,67.66666666666667,71.125,70.8125,70.375,71.625,70.54166666666667,70.75,71.20833333333333,69.9375,69.03125,71.70833333333333,71.3125,73.125,70.875,72.33333333333333,73.79166666666667,70.875,71.6875,72.8125,70.875,69.75,68.9375,70.4375,69.625,70.25,69.6875,70.0625,70.75,71.45833333333333,70.9375,70.75,70.75,71.75,71.75,70.04166666666667,72.0,71.95833333333333,70.91666666666667,71.04166666666667,62.8125,72.03125,71.04166666666667,72.29166666666667,68.375,73.78125,74.16666666666667,71.8125,72.5625,63.583333333333336,71.41666666666667,71.04166666666667,67.28125,68.0625,66.0,67.25,67.875,67.08333333333333,67.125,66.625,69.875,69.95833333333333,69.125,70.6875,71.1875,70.75,69.79166666666667,66.6875,69.0625,68.66666666666667,68.375,64.90625,68.1875,69.375,67.125,68.25,67.25,71.0,67.25,67.66666666666667,70.25,69.20833333333333,66.875,69.25,66.91666666666667,68.25,67.125,66.66666666666667,67.1875,68.5,68.91666666666667,66.125,65.25,69.375,68.33333333333333,67.79166666666667,68.66666666666667,68.875,65.79166666666667,68.29166666666667,68.9375,69.25,68.0,66.83333333333333,66.53125,69.83333333333333,69.08333333333333,66.25,67.54166666666667,68.58333333333333,66.75,68.875,68.66666666666667,68.29166666666667,68.25,66.79166666666667,68.33333333333333,65.9375,65.58333333333333,61.125,69.04166666666667,66.83333333333333,66.75,67.1875,68.41666666666667,67.71875,67.29166666666667,68.5,68.75,68.1875,69.04166666666667,67.0,67.20833333333333,66.15625,67.91666666666667,66.41666666666667,68.375,66.375,67.96875,68.54166666666667,67.3125,68.66666666666667,66.625,68.125,68.20833333333333,67.3125,68.625,69.91666666666667,67.29166666666667,67.625,69.75,68.3125,69.625,70.125,71.58333333333333,73.375,71.79166666666667,73.54166666666667,72.0,74.625,71.53125,68.79166666666667,69.75,69.45833333333333,70.875,69.125,69.375,70.375,68.08333333333333,69.6875,70.45833333333333,63.958333333333336,66.83333333333333,68.54166666666667,67.21875,66.75,67.16666666666667,66.9375,65.875,67.5,65.91666666666667,64.25,67.25
5,2021-05-31,07:15:00,69.0,70.0,72.9375,75.9375,70.6875,71.6875,70.91666666666667,72.75,70.66666666666667,70.8125,71.375,71.75,70.66666666666667,75.95833333333333,72.66666666666667,72.1875,70.5625,71.375,72.5625,73.16666666666667,77.9375,74.96875,69.125,70.0,69.04166666666667,70.54166666666667,73.6875,73.83333333333333,75.58333333333333,75.04166666666667,69.33333333333333,73.5,73.625,72.125,72.16666666666667,70.58333333333333,71.54166666666667,73.16666666666667,72.95833333333333,72.75,72.08333333333333,70.83333333333333,73.83333333333333,70.9375,73.79166666666667,74.75,73.66666666666667,72.91666666666667,72.33333333333333,73.125,74.46875,74.125,74.20833333333333,74.625,73.9375,73.29166666666667,72.5,64.70833333333333,77.0,77.08333333333333,75.9375,76.03125,64.91666666666667,75.83333333333333,73.70833333333333,68.9375,68.91666666666667,65.79166666666667,67.20833333333333,66.25,67.5,67.41666666666667,67.5625,71.125,69.58333333333333,68.75,68.45833333333333,70.91666666666667,71.375,69.95833333333333,69.625,69.25,70.0,67.625,66.0,68.25,69.83333333333333,68.08333333333333,70.875,66.8125,61.125,67.0,68.33333333333333,70.125,70.75,71.0,69.125,68.6875,68.4375,69.875,66.79166666666667,67.25,69.0,69.25,67.75,67.375,68.9375,66.20833333333333,67.1875,68.04166666666667,69.8125,67.625,69.33333333333333,67.625,69.75,67.54166666666667,64.95833333333333,69.3125,70.8125,71.875,68.83333333333333,67.66666666666667,68.3125,68.875,68.91666666666667,68.41666666666667,68.0625,69.0625,68.95833333333333,67.6875,66.95833333333333,66.0,64.8125,70.29166666666667,66.625,66.75,68.16666666666667,69.4375,68.66666666666667,69.0625,69.28125,68.875,69.16666666666667,69.4375,68.70833333333333,67.4375,67.625,69.41666666666667,66.08333333333333,69.1875,68.3125,70.125,70.04166666666667,68.04166666666667,69.29166666666667,69.16666666666667,65.25,68.875,67.46875,68.375,70.29166666666667,67.125,69.75,68.78125,69.25,71.1875,69.375,0.0,75.08333333333333,76.54166666666667,76.46875,73.16666666666667,74.25,72.0,72.41666666666667,70.54166666666667,71.5,69.4375,70.375,69.1875,71.125,69.4375,72.41666666666667,72.25,66.375,67.125,69.375,66.4375,65.04166666666667,67.16666666666667,65.29166666666667,66.70833333333333,68.0,67.125,66.0,68.41666666666667
6,2021-05-31,07:30:00,69.0625,70.875,71.75,73.9375,77.4375,77.5625,74.25,74.125,72.875,72.45833333333333,71.75,72.25,72.25,72.45833333333333,72.25,72.75,74.95833333333333,76.125,80.8125,80.75,75.20833333333333,72.58333333333333,72.625,70.5,70.90625,71.9375,73.0,74.875,76.375,76.1875,77.95833333333333,79.75,73.70833333333333,71.625,0.0,71.5625,73.0,73.33333333333333,74.33333333333333,74.04166666666667,73.29166666666667,73.625,74.375,73.125,74.03125,75.0,75.54166666666667,75.625,75.03125,76.0625,78.4375,77.83333333333333,77.1875,75.95833333333333,76.0,76.08333333333333,75.91666666666667,75.79166666666667,77.625,77.0625,76.34375,77.0,76.375,75.58333333333333,77.875,71.0,69.79166666666667,67.58333333333333,68.08333333333333,68.4375,65.25,69.6875,68.66666666666667,71.16666666666667,70.9375,69.875,72.4375,71.75,73.125,72.4375,70.71875,69.75,70.9375,69.29166666666667,70.75,69.4375,71.6875,69.41666666666667,71.95833333333333,72.875,70.4375,69.45833333333333,68.79166666666667,71.21875,71.54166666666667,71.45833333333333,68.54166666666667,68.625,70.375,71.9375,68.91666666666667,67.83333333333333,68.58333333333333,71.29166666666667,67.875,65.75,69.45833333333333,70.66666666666667,70.16666666666667,70.6875,70.125,68.70833333333333,71.40625,70.34375,69.79166666666667,69.65625,68.5625,70.75,71.41666666666667,71.34375,70.0,69.125,71.625,69.5,70.29166666666667,69.70833333333333,68.95833333333333,66.625,69.75,69.95833333333333,68.95833333333333,68.125,0.0,71.375,68.04166666666667,69.5,68.375,71.20833333333333,69.375,71.16666666666667,70.375,71.59375,69.875,70.375,70.59375,70.71875,70.125,70.70833333333333,68.3125,71.04166666666667,68.91666666666667,70.33333333333333,70.79166666666667,70.75,71.08333333333333,70.79166666666667,69.625,69.16666666666667,68.6875,70.16666666666667,71.70833333333333,69.20833333333333,71.04166666666667,72.08333333333333,74.25,74.08333333333333,76.3125,77.28125,80.3125,75.8125,73.5,73.91666666666667,78.75,73.58333333333333,72.83333333333333,72.8125,72.3125,71.875,73.9375,72.83333333333333,73.40625,73.25,73.125,73.75,70.0,67.91666666666667,71.5,67.83333333333333,69.25,66.4375,68.70833333333333,68.4375,70.16666666666667,68.20833333333333,68.875,70.125
7,2021-05-31,07:45:00,69.83333333333333,69.54166666666667,71.04166666666667,72.25,74.79166666666667,76.3125,75.625,76.33333333333333,74.5,71.875,72.08333333333333,72.5,72.28125,73.0,77.9375,73.0,75.625,76.20833333333333,75.58333333333333,73.25,70.125,70.0,72.09375,71.65625,70.91666666666667,70.875,73.20833333333333,74.25,73.0,73.625,77.70833333333333,78.0,74.33333333333333,71.75,70.45833333333333,72.875,74.16666666666667,72.4375,73.0,73.04166666666667,73.1875,71.9375,72.1875,71.625,72.41666666666667,76.33333333333333,75.95833333333333,76.75,77.375,78.20833333333333,72.9375,76.375,75.75,75.875,75.58333333333333,76.16666666666667,76.1875,77.75,76.45833333333333,76.75,76.4375,76.46875,76.0,78.8125,77.25,76.1875,70.375,68.5,67.45833333333333,69.29166666666667,69.70833333333333,67.83333333333333,68.58333333333333,71.125,71.16666666666667,70.29166666666667,72.3125,72.70833333333333,73.04166666666667,72.20833333333333,70.3125,70.625,72.125,70.375,70.91666666666667,69.83333333333333,72.0,70.45833333333333,72.5625,70.95833333333333,72.83333333333333,71.0,70.3125,72.66666666666667,72.1875,71.8125,71.375,69.66666666666667,71.0625,71.625,69.125,69.375,71.125,71.5,70.1875,69.0625,71.25,72.9375,70.5625,71.34375,70.5,69.375,72.29166666666667,71.625,71.04166666666667,71.0,68.78125,69.08333333333333,71.83333333333333,71.375,70.875,69.0,71.45833333333333,67.875,70.375,70.21875,70.125,70.0,70.625,69.9375,69.6875,67.625,68.91666666666667,72.625,69.33333333333333,69.375,70.25,72.1875,71.4375,70.70833333333333,69.9375,70.875,71.54166666666667,75.15625,74.8125,75.4375,73.0625,74.625,70.34375,72.95833333333333,70.0625,71.0,71.54166666666667,73.0,73.66666666666667,72.16666666666667,71.625,71.8125,72.875,71.125,74.625,72.04166666666667,72.125,73.8125,75.0625,77.70833333333333,78.91666666666667,75.95833333333333,73.41666666666667,72.9375,73.625,0.0,79.33333333333333,72.125,71.08333333333333,71.79166666666667,70.625,71.1875,72.6875,71.6875,70.9375,73.70833333333333,76.0,76.625,70.29166666666667,69.75,72.625,68.54166666666667,69.125,68.95833333333333,68.125,68.4375,70.75,69.70833333333333,69.0625,69.8125
8,2021-05-31,08:00:00,70.0,70.0,70.75,71.1875,72.5,71.08333333333333,72.125,74.45833333333333,76.79166666666667,78.75,71.33333333333333,72.5625,69.8125,72.04166666666667,71.79166666666667,71.625,71.79166666666667,71.59375,72.45833333333333,72.0625,76.375,74.75,73.1875,71.91666666666667,71.9375,71.41666666666667,71.29166666666667,74.25,74.0,76.15625,78.625,77.1875,74.1875,72.3125,71.04166666666667,73.5,73.9375,73.45833333333333,73.46875,73.0625,72.95833333333333,72.66666666666667,71.33333333333333,72.375,72.91666666666667,72.96875,74.5,76.41666666666667,71.9375,72.54166666666667,72.75,74.41666666666667,75.58333333333333,75.75,74.08333333333333,78.5,76.5625,75.20833333333333,73.66666666666667,75.75,75.95833333333333,77.0,75.16666666666667,78.125,77.16666666666667,79.41666666666667,70.625,69.20833333333333,69.08333333333333,70.5,68.625,70.875,70.33333333333333,73.03125,71.78125,72.3125,74.15625,73.75,73.5,73.25,72.1875,71.75,73.25,72.5,71.3125,70.29166666666667,72.875,72.125,72.625,72.875,73.20833333333333,70.08333333333333,71.9375,0.0,72.75,72.5625,71.5625,70.375,71.54166666666667,72.79166666666667,69.5,70.16666666666667,71.79166666666667,71.83333333333333,71.0,72.5625,73.375,74.75,74.125,73.75,71.95833333333333,70.5,72.1875,72.0,72.125,70.91666666666667,70.0625,70.54166666666667,73.08333333333333,72.33333333333333,70.9375,70.29166666666667,73.29166666666667,69.58333333333333,71.125,71.5625,70.79166666666667,71.375,70.45833333333333,70.125,70.83333333333333,70.6875,69.125,72.08333333333333,68.625,70.9375,71.25,73.34375,71.83333333333333,74.0,74.5,77.0,76.625,72.6875,73.625,72.95833333333333,72.6875,73.33333333333333,74.20833333333333,75.66666666666667,76.125,74.75,72.8125,76.375,73.8125,74.625,74.20833333333333,75.16666666666667,73.125,73.875,74.375,71.5625,74.875,73.875,74.25,75.08333333333333,72.79166666666667,74.125,72.75,72.04166666666667,73.1875,72.5,78.04166666666667,71.8125,71.5,70.625,71.625,71.25,72.375,71.375,70.5625,76.95833333333333,78.1875,78.66666666666667,71.66666666666667,71.9375,73.75,69.71875,70.5625,69.83333333333333,69.53125,71.0,71.5,69.95833333333333,70.1875,69.875
9,2021-05-31,08:15:00,70.625,70.125,71.3125,70.4375,71.41666666666667,73.5,72.0625,73.25,69.54166666666667,69.96875,70.54166666666667,70.54166666666667,70.0,70.75,70.625,69.75,70.875,70.79166666666667,70.625,71.0,71.125,71.375,70.79166666666667,71.79166666666667,70.66666666666667,70.20833333333333,71.8125,74.58333333333333,76.375,74.5625,74.46875,76.9375,74.33333333333333,71.625,70.83333333333333,72.0,73.5625,72.21875,73.16666666666667,72.95833333333333,72.45833333333333,72.625,70.8125,72.25,72.41666666666667,72.95833333333333,72.875,72.9375,71.58333333333333,72.04166666666667,72.84375,72.66666666666667,75.08333333333333,76.0,78.4375,75.20833333333333,73.28125,74.875,72.75,73.1875,75.46875,77.25,78.5,76.375,72.0,72.75,71.90625,70.1875,68.45833333333333,70.875,69.20833333333333,70.04166666666667,70.25,72.75,71.8125,70.83333333333333,73.41666666666667,73.16666666666667,74.29166666666667,75.20833333333333,76.58333333333333,77.9375,76.375,76.53125,74.125,73.41666666666667,74.33333333333333,71.9375,72.5,73.3125,74.0,71.4375,74.375,73.25,74.0,74.08333333333333,71.25,72.875,72.0,73.58333333333333,70.66666666666667,72.4375,73.54166666666667,72.75,72.04166666666667,73.70833333333333,76.41666666666667,75.6875,77.33333333333333,74.70833333333333,73.08333333333333,71.70833333333333,72.5,71.45833333333333,72.3125,70.75,68.66666666666667,70.96875,72.20833333333333,71.75,71.5,70.125,73.625,69.20833333333333,71.9375,70.5625,71.25,72.0,70.79166666666667,70.70833333333333,70.9375,70.79166666666667,71.75,74.28125,73.0625,71.8125,74.625,78.25,74.125,74.41666666666667,71.5,72.9375,71.83333333333333,72.6875,73.25,72.6875,72.625,72.6875,71.54166666666667,72.9375,71.375,71.96875,71.375,71.1875,72.375,72.125,70.25,71.28125,71.75,71.0,73.33333333333333,71.4375,72.6875,72.0,73.0,74.0625,72.5625,73.95833333333333,72.4375,71.16666666666667,72.5,72.3125,77.0,70.0,71.28125,70.04166666666667,70.6875,70.375,72.45833333333333,71.66666666666667,71.3125,78.75,78.75,75.83333333333333,71.5,72.75,74.83333333333333,69.875,70.54166666666667,69.83333333333333,69.875,70.20833333333333,74.0,74.40625,70.625,70.20833333333333
