,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.2 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.6 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.11 I (A),OP3.2.12 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.5 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.5 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.13 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.5.16 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.3 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.12 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.2 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-05-14,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-14,06:15:00,0.0,0.0,0.0,0.0,0.0,0.007946153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07757727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021257142857142856,0.004183333333333333,0.0,0.021965116279069764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018766666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.03212857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04429565217391304,0.0,0.0,0.0,0.0,0.0,0.12555777777777777,0.0625,0.0,0.0,0.0,0.0,0.0,0.000252,0.0,0.059399999999999994,0.0375,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009970370370370372,0.059375000000000004,0.0,0.0
2,2021-05-14,06:30:00,0.024999999999999998,0.2125,0.12710000000000002,0.1,0.0375,0.040625,0.1396,0.0667,0.09065000000000001,0.0875,0.11875,0.09065000000000001,0.13126666666666667,0.1375,0.07500000000000001,0.0,0.0875,0.15315,0.09793333333333333,0.06565,0.0,0.056275,0.075,0.15416666666666667,0.10625000000000001,0.1406,0.1406,0.039075,0.0198,0.1146,0.0875,0.0469,0.09065000000000001,0.07815,0.0469,0.13333333333333333,0.110925,0.0844,0.04065,0.1406,0.1094,0.09065000000000001,0.15625,0.13125,0.1146,0.0969,0.125,0.08253999999999999,0.0,0.175,0.0453,0.11875000000000001,0.14065,0.075,0.1146,0.1625,0.064075,0.17500000000000002,0.07815,0.1875,0.08125,0.1719,0.003125,0.07293333333333334,0.1688,0.11876666666666667,0.13755,0.07815,0.12505,0.09375,0.12815,0.047933333333333335,0.1708333333333333,0.15,0.15003333333333332,0.0375,0.06043333333333334,0.05252,0.015633333333333332,0.075,0.0625,0.0979,0.11875000000000001,0.06405,0.05752,0.12190000000000001,0.10000000000000002,0.1375,0.11043333333333333,0.0646,0.056249999999999994,0.15625,0.016666666666666666,0.14065,0.08750000000000001,0.10625000000000001,0.0344,0.17815,0.0188,0.01376,0.13335,0.049114285714285714,0.13333333333333333,0.11043333333333333,0.0813,0.09065000000000001,0.13126666666666667,0.020325,0.125,0.06624000000000001,0.07411428571428572,0.06355,0.10314999999999999,0.09375,0.1031,0.07083333333333335,0.0844,0.13753333333333334,0.0875,0.0469,0.1896,0.1188,0.062525,0.0344,0.11251666666666667,0.13333333333333333,0.1146
3,2021-05-14,06:45:00,0.15833333333333333,0.2687333333333333,0.2604666666666667,0.27499999999999997,0.19166666666666665,0.282825,0.2313,0.1781,0.235975,0.22293333333333332,0.2521,0.2229,0.2188,0.2531,0.25003333333333333,0.2292,0.2271,0.28129999999999994,0.2812666666666666,0.27190000000000003,0.199975,0.23123333333333332,0.30155,0.25,0.18963333333333332,0.28750000000000003,0.27709999999999996,0.18963333333333332,0.19999999999999998,0.25005,0.2020666666666667,0.2188,0.2437666666666667,0.17815,0.17500000000000002,0.275,0.26875,0.19375,0.2375,0.25,0.22083333333333333,0.26565,0.26666666666666666,0.2542,0.28750000000000003,0.21666666666666667,0.2000333333333333,0.2469,0.2437666666666667,0.35833333333333334,0.237525,0.2437666666666667,0.228125,0.2167,0.26875,0.2656,0.2,0.2781,0.21565,0.3375,0.22505,0.34845,0.14793333333333333,0.23753333333333335,0.27709999999999996,0.21876666666666666,0.2667,0.24065,0.3,0.22293333333333334,0.2667,0.22970000000000002,0.29064999999999996,0.2437666666666667,0.28753333333333336,0.14583333333333334,0.28435,0.25206666666666666,0.232825,0.2521333333333333,0.203125,0.21565,0.22505,0.20625,0.2375333333333333,0.23750000000000002,0.22086666666666666,0.24586666666666668,0.2562666666666667,0.2188,0.22657500000000003,0.317175,0.1625,0.2667,0.27296666666666664,0.2292,0.2167,0.30467500000000003,0.19532499999999997,0.1969,0.2781,0.304725,0.30833333333333335,0.2281,0.21043333333333333,0.21873333333333334,0.23125,0.21095,0.24586666666666668,0.24793333333333334,0.27190000000000003,0.2646,0.2297,0.19586666666666666,0.2281,0.2167,0.2469,0.3,0.18543333333333334,0.2094,0.29685,0.2542,0.1875,0.2271,0.29059999999999997,0.23435,0.24586666666666668
4,2021-05-14,07:00:00,0.4041666666666666,0.5188,0.5688,0.59065,0.5541666666666667,0.6292000000000001,0.568775,0.4958666666666667,0.675,0.4625,0.5812333333333334,0.6093999999999999,0.5812666666666667,0.4625,0.5271,0.5187666666666667,0.5083333333333333,0.4,0.6390750000000001,0.6656500000000001,0.0,0.5375,0.7000500000000001,0.5354333333333333,0.5146000000000001,0.5646000000000001,0.5875,0.5021,0.562525,0.5229333333333334,0.43753333333333333,0.4875,0.5219,0.445325,0.4958,0.5250333333333334,0.59535,0.5406500000000001,0.6094,0.5292,0.5312666666666667,0.56565,0.625025,0.5187666666666667,0.6583333333333333,0.5750500000000001,0.495325,0.5719000000000001,0.6166666666666667,0.69065,0.5812999999999999,0.7063,0.6354333333333333,0.5083666666666667,0.5083333333333333,0.5666666666666668,0.4708666666666666,0.596875,0.5187666666666667,0.6229333333333334,0.5395666666666666,0.6656500000000001,0.506275,0.5687666666666666,0.67505,0.5344,0.50625,0.58125,0.5146000000000001,0.55005,0.6125,0.5438000000000001,0.6015750000000001,0.5688,0.575,0.5021,0.6438,0.5969,0.5344,0.579725,0.58125,0.5499999999999999,0.525,0.54065,0.54375,0.5609500000000001,0.5708333333333333,0.46255,0.5271,0.5344,0.5719000000000001,0.6375,0.41463333333333335,0.5812666666666667,0.5520999999999999,0.575025,0.6093999999999999,0.6562,0.5750500000000001,0.5688,0.5854333333333334,0.61565,0.5969,0.44065,0.50625,0.62815,0.5469,0.48129999999999995,0.6594,0.5594,0.60625,0.62815,0.5938,0.53285,0.4458333333333333,0.48333333333333334,0.48336666666666667,0.6219,0.5141,0.4666666666666666,0.5547,0.5146000000000001,0.4229333333333334,0.51095,0.5583333333333333,0.47503333333333336,0.5063
5,2021-05-14,07:15:00,0.6062666666666667,0.75,0.82345,0.9583666666666666,0.8719,1.125,0.8625,0.9021,0.9042,0.8344,0.8875,0.8833333333333333,0.9062666666666667,0.8958333333333334,0.75,0.8146,0.7062750000000001,0.7583666666666667,1.0437500000000002,0.9500000000000001,0.8874999999999998,0.975,1.1375,0.8729333333333334,0.9812500000000001,1.0313,0.9312666666666667,0.9016000000000001,0.96875,0.9265749999999999,0.7729333333333334,0.817225,0.7656499999999999,0.6688000000000001,0.8312666666666667,0.9125333333333333,1.0021000000000002,0.8625,0.94375,1.0167000000000002,0.8437666666666667,0.9188000000000001,0.9969,0.975,0.8958666666666666,0.7708666666666667,0.7469,0.8562666666666668,0.8875,0.9792,0.7906500000000001,0.92815,0.9937666666666667,0.825,0.8958666666666667,0.8708666666666667,0.8270666666666666,0.8938,0.8458666666666668,0.9438,0.9542,0.9916666666666666,0.8999999999999999,0.96095,0.9521000000000001,0.8719,0.9812333333333333,0.97505,0.9375333333333334,0.8583666666666666,0.8375,0.8375250000000001,0.8875500000000001,0.85,0.9458333333333333,0.7833333333333333,0.9438,0.8979333333333334,0.9437666666666668,0.9813000000000001,0.9734499999999999,0.9469,0.9146000000000001,0.87815,0.8750333333333334,0.8844000000000001,0.77815,0.8417,0.8229333333333333,0.9042,0.8645666666666667,0.99065,0.71565,0.9563,0.99065,0.91255,0.98755,0.956275,0.9249999999999999,0.8958333333333334,0.86875,0.8729333333333334,0.8437666666666667,0.6687666666666666,0.7281500000000001,0.8563000000000001,1.0354666666666668,0.8562666666666666,1.0167,0.8813,0.99065,0.8750333333333334,0.8563000000000001,0.8188,0.775,0.7958666666666666,0.7792,0.8333666666666667,0.8146,0.7812666666666667,0.9188000000000001,0.7896000000000001,0.7703500000000001,0.8312999999999999,0.8562666666666666,0.78125,0.7687666666666667
6,2021-05-14,07:30:00,0.6297250000000001,0.7583666666666667,0.7000500000000001,0.8062666666666667,0.8333666666666666,0.8265750000000001,0.76875,0.73125,0.84065,0.8271333333333334,0.8666666666666667,0.7666666666666666,0.81565,0.8344,0.7416999999999999,0.65315,0.6844,0.75315,0.8083333333333335,0.8125333333333332,0.7395999999999999,0.77815,0.8687666666666667,0.8313,0.7646000000000001,0.8437666666666667,0.85,0.67815,0.7687666666666667,0.75315,0.6219,0.6916666666666668,0.7375499999999999,0.6291666666666668,0.7083666666666666,0.7875,0.8062666666666667,0.7771333333333333,0.8521000000000001,0.7854333333333333,0.7583666666666667,0.781275,0.8062666666666667,0.7771,0.8208333333333334,0.7083333333333334,0.6729333333333334,0.7313000000000001,0.807825,0.87035,0.7563,0.8188,0.8,0.8041666666666667,0.7146,0.7792,0.7422,0.8313,0.7500333333333332,0.8531500000000001,0.7938000000000001,0.8937666666666667,0.7583666666666667,0.80625,0.8999999999999999,0.8208666666666667,0.81565,0.8187333333333333,0.7375,0.7625333333333334,0.7521,0.6969000000000001,0.8109500000000001,0.75315,0.8104333333333334,0.7437666666666667,0.8041666666666667,0.8312666666666667,0.7521333333333334,0.8,0.7469,0.7531500000000001,0.8531500000000001,0.7854333333333333,0.8000000000000002,0.7854333333333333,0.7219000000000001,0.7843749999999999,0.7922,0.7687666666666667,0.7979333333333334,0.8458333333333333,0.7395999999999999,0.8687666666666667,0.8375333333333334,0.8422000000000001,0.8708666666666667,0.80315,0.75315,0.7792,0.9063,0.7953,0.773475,0.6594,0.682825,0.7896333333333333,0.7531,0.7229333333333333,0.8062666666666667,0.81875,0.7625000000000001,0.7333666666666666,0.7083333333333334,0.75315,0.7229333333333333,0.7104333333333334,0.7771,0.775,0.7875,0.714075,0.8000000000000002,0.7791666666666668,0.6438,0.7656499999999999,0.8104,0.7708666666666666,0.675
7,2021-05-14,07:45:00,0.9042,0.9312666666666667,0.9218999999999999,0.86875,0.9146000000000001,0.97815,0.9125333333333333,0.8000333333333334,0.9146333333333333,1.0104333333333333,0.9146000000000001,0.9,0.9187666666666666,0.9750333333333332,0.9041666666666668,0.8604333333333333,0.8583666666666666,0.9312666666666667,1.0125,0.9188000000000001,0.8312666666666667,0.9292000000000001,0.9156500000000001,0.9531499999999999,0.9406,0.9094,0.9583666666666667,0.9062749999999999,0.9000333333333334,0.8625,0.84065,0.9624999999999999,1.0,0.7937666666666668,0.8437666666666667,0.8188,0.9531499999999999,0.9,0.8917,0.9406,0.9166666666666666,0.9813,0.9521000000000001,0.9521000000000001,0.9854333333333334,0.8375333333333334,0.8375,0.9344,1.0062666666666666,1.0812499999999998,0.921875,0.80625,0.8875,0.9146000000000001,0.9625333333333334,0.8854666666666667,0.925,1.0,0.9333333333333332,0.9854333333333334,0.8719,1.05625,0.8604333333333334,0.9771000000000001,0.85,0.9042,0.96875,0.8812666666666668,0.9937999999999999,0.9187666666666666,0.97815,0.8416666666666667,1.0312,0.85625,0.9271333333333334,0.8375,0.9188000000000001,0.9208666666666666,0.86565,0.9917000000000001,0.9083333333333332,0.9125,0.83125,0.8791666666666668,0.9166666666666666,0.93125,0.85005,0.9625,0.96565,0.8396333333333333,0.86875,0.9458333333333333,0.775,0.9531499999999999,0.9344,0.9875,0.9187333333333333,1.01565,0.8604333333333334,0.8344,0.9958333333333332,1.0187666666666668,0.96875,0.84065,0.8938,0.9166666666666666,0.9797250000000001,0.920325,0.975,0.9021333333333335,1.07815,0.95,0.8521000000000001,0.8625333333333334,0.8645999999999999,0.9156500000000001,0.909375,0.9593750000000001,0.8541666666666666,0.8875,1.000025,0.9500250000000001,0.8083666666666667,0.95,0.8313,0.8645999999999999,0.8312666666666667
8,2021-05-14,08:00:00,1.0375,1.1542000000000001,1.2125,1.2104333333333333,1.1958666666666666,1.1875,1.179166666666667,1.1396,1.1437666666666666,1.2125,1.2167000000000001,1.1968999999999999,1.1583666666666668,1.2,1.1625,1.0979333333333334,1.1250333333333333,1.1708666666666667,1.2458666666666665,1.1343999999999999,1.1229333333333333,1.1625,1.2083666666666666,1.1781,1.1844000000000001,1.2354333333333336,1.17815,1.14065,1.193775,1.1729333333333332,1.1,1.19065,1.1469,1.0395666666666665,1.0813,1.2041666666666666,1.217175,1.137525,1.1937666666666666,1.1646,1.1531500000000001,1.1656499999999999,1.2041666666666666,1.1625333333333334,1.2396,1.0646333333333333,1.1208666666666667,1.25,1.1813,1.25,1.2,1.1219000000000001,1.19375,1.1750333333333334,1.2354666666666665,1.1791666666666667,1.1417,1.2547249999999999,1.1875,1.290675,1.1729333333333332,1.2479000000000002,1.1021,1.2438,1.259425,1.2021,1.225025,1.184375,1.1969,1.1844000000000001,1.125,1.1771,1.256275,1.1375333333333335,1.2563,1.0958666666666665,1.19065,1.2041666666666668,1.1667,1.19375,1.1625,1.150025,1.125,1.0688,1.2125,1.1812666666666667,1.1271333333333333,1.2083666666666666,1.1958666666666666,1.13755,1.1417,1.2453,1.0791666666666666,1.225,1.253125,1.1563,1.1896000000000002,1.20315,1.1708666666666667,1.1063,1.2604666666666666,1.2781500000000001,1.2166666666666666,1.0603999999999998,1.0791666666666666,1.192225,1.2020666666666668,1.17185,1.1687666666666667,1.175,1.2458666666666665,1.1458666666666666,1.1646,1.0958666666666668,1.1208666666666667,1.1271,1.14065,1.1969,1.0562666666666667,1.125,1.25625,1.1688,1.0146333333333333,1.14375,1.2104333333333335,1.1671999999999998,1.1188
9,2021-05-14,08:15:00,1.575,1.5438,1.8437333333333334,2.0146,1.6594,1.6500333333333332,1.7354,1.3563,1.5625333333333333,1.6917,1.51565,1.7479333333333333,1.7156500000000001,1.7229333333333334,1.5479333333333336,1.7313,1.50315,1.3875,2.225,2.0812666666666666,1.7042000000000002,1.7083666666666666,1.7791666666666668,1.9219,1.95315,1.8104333333333333,1.620866666666667,1.7719,1.4813,1.6438,1.4437666666666666,1.6604333333333334,1.6937749999999998,1.4208666666666667,1.6292,1.6437666666666668,1.8854333333333333,1.5594000000000001,1.6687666666666667,1.6500333333333332,1.7922000000000002,1.8969,1.8687500000000001,1.6083666666666667,1.8313,1.5999999999999999,1.61565,1.7749999999999997,1.7187999999999999,1.8625333333333334,1.8172,1.8843750000000001,1.5646000000000002,2.2313,1.8145666666666667,1.7729333333333335,1.8437666666666666,1.78125,1.9666666666666668,2.0604333333333336,1.6729333333333336,1.6125,2.0781,2.0125333333333333,1.7781500000000001,1.9219,1.9375499999999999,1.6094,1.7604333333333333,1.75,1.9145666666666667,1.76565,2.1104333333333334,1.6125333333333334,1.9266,1.690625,1.8416666666666668,1.9656500000000001,1.7646333333333333,1.629133333333333,1.7313,1.375,1.7771,1.71095,1.7708666666666666,1.7500333333333333,1.7063000000000001,1.6521000000000001,1.889075,1.6844000000000001,1.6708333333333334,2.0104666666666664,1.651575,1.808366666666667,1.8792,1.7438,1.920325,1.4969000000000001,2.21565,1.4771,1.6375,1.9125,1.8771000000000002,1.5625333333333333,1.4375,2.0083333333333333,1.6844000000000001,1.6063,1.7844000000000002,1.5020999999999998,1.9594,1.6083666666666667,1.8437333333333334,1.785975,0.0,1.6479333333333333,1.4833666666666667,1.8141,1.4271,1.7781500000000001,1.9396333333333333,1.6604333333333334,1.8271,1.6021,1.7016,1.86565,1.45
