,Data,Hora,OP3.1.1 V (V),OP3.1.2 V (V),OP3.1.3 V (V),OP3.1.4 V (V),OP3.1.5 V (V),OP3.1.6 V (V),OP3.1.7 V (V),OP3.1.8 V (V),OP3.1.9 V (V),OP3.1.10 V (V),OP3.1.11 V (V),OP3.1.12 V (V),OP3.1.13 V (V),OP3.1.14 V (V),OP3.1.15 V (V),OP3.1.16 V (V),OP3.2.1 V (V),OP3.2.2 V (V),OP3.2.3 V (V),OP3.2.4 V (V),OP3.2.5 V (V),OP3.2.6 V (V),OP3.2.7 V (V),OP3.2.8 V (V),OP3.2.9 V (V),OP3.2.10 V (V),OP3.2.11 V (V),OP3.2.12 V (V),OP3.2.14 V (V),OP3.2.15 V (V),OP3.2.16 V (V),OP3.3.1 V (V),OP3.3.2 V (V),OP3.3.3 V (V),OP3.3.4 V (V),OP3.3.5 V (V),OP3.3.6 V (V),OP3.3.7 V (V),OP3.3.8 V (V),OP3.3.9 V (V),OP3.3.10 V (V),OP3.3.11 V (V),OP3.3.12 V (V),OP3.3.13 V (V),OP3.3.14 V (V),OP3.3.15 V (V),OP3.3.16 V (V),OP3.4.1 V (V),OP3.4.2 V (V),OP3.4.3 V (V),OP3.4.4 V (V),OP3.4.5 V (V),OP3.4.6 V (V),OP3.4.7 V (V),OP3.4.8 V (V),OP3.4.9 V (V),OP3.4.10 V (V),OP3.4.11 V (V),OP3.4.12 V (V),OP3.4.13 V (V),OP3.4.14 V (V),OP3.4.15 V (V),OP3.4.16 V (V),OP3.5.1 V (V),OP3.5.2 V (V),OP3.5.3 V (V),OP3.5.4 V (V),OP3.5.5 V (V),OP3.5.6 V (V),OP3.5.7 V (V),OP3.5.8 V (V),OP3.5.9 V (V),OP3.5.10 V (V),OP3.5.11 V (V),OP3.5.12 V (V),OP3.5.13 V (V),OP3.5.14 V (V),OP3.5.15 V (V),OP3.5.16 V (V),OP3.6.1 V (V),OP3.6.2 V (V),OP3.6.3 V (V),OP3.6.4 V (V),OP3.6.6 V (V),OP3.6.7 V (V),OP3.6.8 V (V),OP3.6.9 V (V),OP3.6.10 V (V),OP3.6.11 V (V),OP3.6.12 V (V),OP3.6.13 V (V),OP3.6.14 V (V),OP3.6.15 V (V),OP3.6.16 V (V),OP3.7.1 V (V),OP3.7.2 V (V),OP3.7.4 V (V),OP3.7.5 V (V),OP3.7.6 V (V),OP3.7.7 V (V),OP3.7.8 V (V),OP3.7.9 V (V),OP3.7.10 V (V),OP3.7.11 V (V),OP3.7.12 V (V),OP3.7.13 V (V),OP3.7.14 V (V),OP3.7.15 V (V),OP3.7.16 V (V),OP3.8.1 V (V),OP3.8.3 V (V),OP3.8.4 V (V),OP3.8.5 V (V),OP3.8.6 V (V),OP3.8.7 V (V),OP3.8.8 V (V),OP3.8.9 V (V),OP3.8.10 V (V),OP3.8.11 V (V),OP3.8.12 V (V),OP3.8.14 V (V),OP3.8.15 V (V),OP3.8.16 V (V)
0,2021-04-29,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-29,06:15:00,35.375,32.083333333333336,44.916666666666664,46.625,50.75,46.333333333333336,51.1875,56.125,55.3125,54.291666666666664,50.8125,52.125,44.625,45.75,38.708333333333336,38.375,35.125,35.375,43.25,45.9375,51.3125,53.625,56.333333333333336,54.458333333333336,52.25,52.6875,49.9375,52.9375,47.083333333333336,37.71875,37.666666666666664,35.75,37.083333333333336,49.0,49.125,52.6875,54.5,48.375,55.9375,52.75,51.375,49.458333333333336,50.708333333333336,45.25,46.0,34.625,38.375,52.4375,53.25,45.458333333333336,48.375,49.6875,42.208333333333336,34.125,39.25,41.708333333333336,41.0,47.9375,46.125,52.875,52.0,55.583333333333336,54.9375,53.5,52.291666666666664,52.291666666666664,50.666666666666664,47.458333333333336,45.25,40.625,39.8125,39.8125,41.1875,43.291666666666664,47.0625,54.5,48.0,51.3125,53.375,50.625,52.625,48.5,49.5625,46.208333333333336,41.65625,39.875,39.25,40.833333333333336,45.583333333333336,45.6875,52.583333333333336,49.833333333333336,52.208333333333336,50.1875,55.0,55.0,56.708333333333336,47.5625,49.208333333333336,43.8125,42.958333333333336,33.875,35.208333333333336,45.0,45.208333333333336,46.0625,51.666666666666664,52.0625,42.875,47.125,47.333333333333336,49.3125,46.3125,48.5,47.375,45.666666666666664,44.583333333333336,46.84375,48.3125,47.958333333333336,47.5,46.25,45.916666666666664
2,2021-04-29,06:30:00,32.041666666666664,29.375,40.666666666666664,45.125,58.375,42.375,50.333333333333336,57.208333333333336,55.333333333333336,54.75,56.75,55.333333333333336,48.5,48.875,32.75,34.5625,32.458333333333336,30.625,48.375,45.541666666666664,57.0625,56.125,57.5625,53.25,52.083333333333336,52.166666666666664,51.75,52.875,46.041666666666664,31.875,32.375,31.9375,31.875,48.75,46.541666666666664,54.75,56.75,49.125,54.25,54.0,53.875,50.5,54.5625,48.125,48.3125,32.291666666666664,33.708333333333336,50.5,54.166666666666664,41.15625,53.1875,47.90625,35.5,34.75,34.46875,34.4375,34.25,54.1875,53.458333333333336,54.375,54.5,55.125,54.083333333333336,50.708333333333336,50.833333333333336,51.666666666666664,50.625,51.208333333333336,50.75,33.25,32.0625,33.9375,34.125,50.166666666666664,53.541666666666664,51.75,50.25,49.708333333333336,53.875,49.666666666666664,52.25,52.583333333333336,50.5,52.4375,33.25,31.125,35.083333333333336,32.8125,51.875,52.208333333333336,51.625,49.708333333333336,50.708333333333336,52.125,54.166666666666664,54.375,53.375,53.78125,55.375,38.583333333333336,37.125,29.8125,30.5,44.541666666666664,47.1875,51.46875,52.416666666666664,51.03125,41.875,47.291666666666664,48.166666666666664,46.21875,46.09375,48.125,47.125,46.625,46.791666666666664,46.5625,45.791666666666664,45.625,45.875,46.5,47.041666666666664
3,2021-04-29,06:45:00,29.1875,29.333333333333332,39.25,55.0,58.708333333333336,35.9375,57.96875,58.583333333333336,54.09375,53.916666666666664,59.0,57.0,52.208333333333336,51.6875,30.708333333333332,32.5,29.625,28.6875,53.208333333333336,52.083333333333336,53.583333333333336,54.90625,55.46875,52.333333333333336,52.291666666666664,51.416666666666664,51.75,53.75,49.0,27.65625,32.0,25.03125,0.0,53.0,52.708333333333336,54.9375,56.375,48.458333333333336,53.75,53.208333333333336,52.0625,51.75,53.53125,51.958333333333336,52.375,33.625,27.5625,49.625,55.583333333333336,42.6875,54.4375,57.375,35.4375,27.0,33.791666666666664,34.833333333333336,35.541666666666664,55.541666666666664,54.75,54.21875,49.25,52.166666666666664,57.0,52.5,50.583333333333336,53.9375,50.125,51.0,51.875,28.75,33.041666666666664,30.0,31.5625,52.25,55.875,51.28125,50.9375,51.166666666666664,52.5625,51.75,51.6875,53.9375,50.875,0.0,27.333333333333332,30.28125,34.21875,31.3125,52.6875,52.125,53.708333333333336,50.875,50.375,52.3125,51.8125,55.0,56.375,53.083333333333336,55.125,36.458333333333336,34.46875,28.25,26.625,50.125,50.958333333333336,50.8125,52.75,51.125,41.25,46.583333333333336,48.34375,46.375,45.9375,48.21875,47.166666666666664,46.541666666666664,46.5,46.5,46.208333333333336,44.875,45.9375,46.28125,46.75
4,2021-04-29,07:00:00,23.75,25.25,30.625,55.875,58.25,44.0625,56.291666666666664,54.5,55.375,55.208333333333336,58.375,53.291666666666664,53.375,54.0,33.166666666666664,27.541666666666668,21.958333333333332,16.875,53.291666666666664,53.458333333333336,53.8125,54.0,55.25,53.625,51.958333333333336,53.125,50.59375,54.666666666666664,49.875,35.0,37.375,27.4375,23.708333333333332,54.291666666666664,54.0,54.9375,55.0,46.71875,54.3125,55.083333333333336,53.875,52.041666666666664,0.0,52.96875,52.916666666666664,33.25,28.708333333333332,50.083333333333336,54.875,52.208333333333336,56.25,57.041666666666664,36.1875,29.958333333333332,33.25,32.0625,31.9375,55.5625,57.333333333333336,58.625,54.666666666666664,54.625,55.125,51.9375,52.75,54.333333333333336,52.166666666666664,52.625,52.958333333333336,33.291666666666664,32.5,29.0,29.6875,48.75,56.166666666666664,54.0,51.1875,51.0,52.125,52.208333333333336,54.25,53.5,54.0,53.25,30.416666666666668,29.9375,29.4375,27.458333333333332,53.708333333333336,54.9375,54.208333333333336,52.15625,50.84375,51.125,57.5,57.0,56.125,55.5,55.625,35.0,37.375,23.083333333333332,23.583333333333332,51.958333333333336,50.9375,52.916666666666664,52.5,51.125,42.75,45.708333333333336,48.625,45.875,45.5625,48.4375,47.25,45.583333333333336,46.75,46.666666666666664,45.875,46.0625,46.458333333333336,45.625,46.6875
5,2021-04-29,07:15:00,15.041666666666666,15.541666666666666,22.5625,57.125,57.3125,58.25,57.791666666666664,58.291666666666664,57.625,53.875,59.6875,58.375,54.125,55.875,34.875,34.458333333333336,12.375,17.166666666666668,54.958333333333336,54.333333333333336,56.416666666666664,56.458333333333336,56.375,53.75,54.666666666666664,54.34375,53.375,56.25,52.125,31.541666666666668,32.916666666666664,15.375,13.666666666666666,54.416666666666664,54.75,56.40625,57.5625,48.75,55.9375,55.333333333333336,54.25,54.333333333333336,55.375,55.1875,53.75,32.375,33.125,47.958333333333336,52.458333333333336,51.8125,51.541666666666664,52.4375,35.0625,11.5,44.083333333333336,45.125,44.166666666666664,51.75,52.583333333333336,51.375,52.125,52.4375,51.458333333333336,47.9375,49.25,50.28125,47.9375,48.65625,49.875,46.25,46.25,43.8125,36.25,48.125,51.3125,50.916666666666664,48.5625,46.6875,50.125,48.375,50.875,51.375,49.416666666666664,49.083333333333336,42.65625,44.125,44.3125,33.75,50.166666666666664,52.6875,51.3125,48.9375,48.875,49.083333333333336,56.375,57.3125,56.125,57.0,57.333333333333336,34.666666666666664,32.291666666666664,18.875,15.75,52.791666666666664,52.541666666666664,53.25,53.125,50.75,43.583333333333336,47.458333333333336,48.166666666666664,46.083333333333336,44.958333333333336,48.0625,46.583333333333336,46.208333333333336,46.666666666666664,46.333333333333336,45.583333333333336,46.0,46.333333333333336,46.5625,47.5625
6,2021-04-29,07:30:00,10.5625,10.625,53.5625,55.5625,56.125,56.0625,55.791666666666664,56.375,55.6875,55.416666666666664,57.3125,55.4375,53.375,53.958333333333336,32.083333333333336,31.5,10.71875,11.25,55.125,55.0,56.5625,56.708333333333336,57.0625,55.541666666666664,55.1875,55.0625,53.84375,56.666666666666664,52.875,31.0,31.916666666666668,11.1875,11.25,55.416666666666664,55.625,57.4375,57.84375,48.625,56.458333333333336,55.75,55.6875,55.40625,55.75,55.708333333333336,54.25,31.666666666666668,32.5,46.6875,50.0,49.708333333333336,49.666666666666664,50.5,49.333333333333336,10.78125,49.65625,48.625,49.541666666666664,49.75,49.875,49.25,49.208333333333336,50.1875,49.5,46.875,47.0625,47.5625,46.6875,46.9375,46.875,46.1875,45.916666666666664,47.5625,45.9375,46.3125,48.833333333333336,47.5,46.625,46.75,48.791666666666664,46.083333333333336,47.708333333333336,47.583333333333336,47.0,47.25,47.125,46.0,47.375,46.208333333333336,47.333333333333336,47.708333333333336,47.125,46.5,46.5,47.125,53.916666666666664,54.15625,53.958333333333336,54.46875,55.708333333333336,54.708333333333336,55.416666666666664,10.958333333333334,10.416666666666666,49.791666666666664,50.3125,50.71875,50.75,49.6875,41.0,47.541666666666664,48.166666666666664,46.416666666666664,45.666666666666664,47.625,46.833333333333336,46.208333333333336,46.958333333333336,46.375,46.083333333333336,46.125,46.291666666666664,46.875,47.458333333333336
7,2021-04-29,07:45:00,9.5,9.0,55.0,55.791666666666664,56.375,56.1875,56.1875,56.5625,55.96875,55.708333333333336,57.25,55.791666666666664,53.9375,54.375,31.458333333333332,31.0,9.5625,9.583333333333334,55.458333333333336,55.25,57.0,56.625,57.0625,55.875,55.666666666666664,55.333333333333336,54.333333333333336,56.958333333333336,53.5,30.75,31.625,9.833333333333334,9.708333333333334,55.8125,56.208333333333336,57.5625,58.0,48.5625,56.75,55.8125,56.083333333333336,55.833333333333336,56.125,55.9375,55.0,31.333333333333332,31.833333333333332,45.083333333333336,48.291666666666664,48.041666666666664,48.5625,49.458333333333336,47.5625,31.541666666666668,47.958333333333336,48.375,48.6875,48.53125,48.75,48.166666666666664,48.0,49.458333333333336,48.125,46.833333333333336,46.875,47.333333333333336,46.708333333333336,46.875,46.791666666666664,46.4375,46.25,47.375,46.25,46.5,48.4375,47.125,46.5,46.75,48.541666666666664,46.25,47.5,47.4375,46.791666666666664,46.9375,47.125,46.291666666666664,47.6875,46.8125,47.25,47.5,47.25,46.708333333333336,46.625,47.166666666666664,54.1875,54.125,54.125,54.458333333333336,55.458333333333336,55.1875,55.4375,9.5,9.25,50.125,50.8125,51.0625,51.1875,50.125,41.458333333333336,47.5625,47.916666666666664,46.458333333333336,46.125,47.416666666666664,47.0,46.291666666666664,46.833333333333336,46.416666666666664,46.25,46.25,46.34375,46.916666666666664,47.333333333333336
8,2021-04-29,08:00:00,8.8125,8.84375,54.958333333333336,55.5,56.0,55.916666666666664,55.75,56.333333333333336,56.416666666666664,56.0,57.416666666666664,56.25,54.375,54.583333333333336,31.416666666666668,31.291666666666668,9.1875,9.125,55.208333333333336,55.166666666666664,56.541666666666664,56.3125,56.375,55.583333333333336,55.875,55.875,55.0,57.1875,53.958333333333336,30.75,31.8125,9.416666666666666,9.625,55.375,56.041666666666664,57.583333333333336,57.25,48.0625,56.708333333333336,56.15625,56.416666666666664,56.375,56.34375,56.15625,55.5,31.5,31.958333333333332,44.5,47.541666666666664,47.3125,47.15625,47.75,47.375,47.4375,47.166666666666664,46.96875,47.25,47.0625,47.25,46.541666666666664,46.916666666666664,47.416666666666664,46.75,46.9375,47.208333333333336,47.25,46.833333333333336,47.0625,46.791666666666664,46.59375,46.4375,47.208333333333336,46.5,46.541666666666664,48.1875,47.0,46.625,46.958333333333336,48.166666666666664,46.333333333333336,47.4375,47.25,46.84375,46.75,47.1875,46.458333333333336,47.75,47.0,47.3125,47.375,47.041666666666664,46.9375,46.875,47.15625,54.208333333333336,53.9375,54.0625,54.25,55.0,55.0625,55.333333333333336,9.5,9.166666666666666,50.541666666666664,51.125,51.458333333333336,51.4375,50.125,41.791666666666664,47.166666666666664,47.541666666666664,46.5,46.0625,47.166666666666664,46.833333333333336,46.291666666666664,46.625,46.5,46.291666666666664,46.09375,46.4375,46.875,47.25
9,2021-04-29,08:15:00,9.708333333333334,20.583333333333332,53.8125,54.4375,54.541666666666664,54.5,55.25,55.0,55.375,55.4375,56.916666666666664,55.833333333333336,54.375,54.4375,30.8125,30.875,17.875,19.6875,53.333333333333336,54.125,54.75,54.8125,54.75,54.208333333333336,55.3125,54.833333333333336,54.041666666666664,56.375,53.583333333333336,30.833333333333332,35.5,18.75,18.083333333333332,53.041666666666664,54.416666666666664,56.041666666666664,55.833333333333336,45.875,54.5625,53.9375,54.6875,54.125,54.75,54.25,53.8125,31.0,31.166666666666668,44.916666666666664,47.5,47.291666666666664,47.083333333333336,47.625,47.3125,48.833333333333336,47.208333333333336,47.0625,47.375,47.166666666666664,47.78125,46.291666666666664,47.0,47.541666666666664,46.75,46.90625,46.96875,47.125,46.75,47.166666666666664,46.6875,46.75,46.75,47.291666666666664,47.0,46.65625,48.0,46.84375,46.75,47.0,48.0,46.416666666666664,47.4375,47.09375,46.875,46.71875,47.1875,46.625,47.75,47.291666666666664,47.375,47.25,47.0,47.0,47.125,47.1875,52.0,52.25,52.791666666666664,53.125,53.916666666666664,53.6875,54.0625,20.53125,26.0,49.25,49.8125,50.5,50.125,49.208333333333336,41.0,47.25,47.541666666666664,46.541666666666664,46.4375,47.25,46.916666666666664,46.4375,46.5,46.5,46.375,46.125,46.75,46.875,47.125
