,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
0,2021-09-04,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-09-04,06:15:00,4.120299999999999,9.367700000000001,4.7979,7.979933333333332,6.929433333333333,8.794533333333334,5.9297,3.1604000000000005,6.1278999999999995,7.774466666666666,8.8574,7.5248,8.383866666666668,12.265366666666665,8.0422,8.217466666666667,6.861466666666668,9.306249999999999,11.34065,9.407033333333333,5.6146,8.1508,10.548166666666667,8.416025000000001,7.816933333333334,10.749733333333333,9.940999999999999,6.704166666666666,7.0281666666666665,6.00195,4.350025,8.078633333333334,5.4031,5.632033333333333,10.823166666666667,11.472449999999998,8.1908,7.108599999999999,8.7254,8.6302,12.658866666666666,10.744533333333331,7.3078,12.495799999999997,5.8535,5.470866666666667,9.566666666666668,9.259366666666667,11.497366666666666,10.479166666666666,6.20625,9.842975,8.3047,9.7914,8.005466666666665,7.31095,10.724733333333333,7.594266666666667,13.5469,9.869,5.096366666666667,10.614333333333333,11.2443,8.179966666666667,11.845566666666665,7.14845,9.282833333333334,9.0449,7.757033333333332,14.2641,6.751950000000001,8.9263,5.7875000000000005,7.5757666666666665,9.360433333333333,8.0534,6.6476500000000005,7.695749999999999,7.0313,8.746866666666667,9.7125,10.664850000000001,7.0578,5.331266666666666,7.1030999999999995,12.2242,5.646100000000001,14.1802,4.802599999999999,10.023466666666666,12.0742,10.176566666666668,8.813266666666665,12.186466666666666,6.2296499999999995,6.645833333333333,13.464566666666665,10.2586,9.75,5.7209,7.969,7.775,9.590633333333335,5.258333333333334,8.994266666666666,10.3172,7.9094,9.1716,5.5949,5.957224999999999,6.58165,7.220033333333333,7.5371500000000005,8.2,5.13125,6.1591,11.429166666666667,11.244150000000001,4.4625,8.3055,11.476566666666669,7.479466666666667,7.457833333333333
2,2021-09-04,06:30:00,10.460133333333333,17.552866666666663,13.188074999999998,28.08125,34.51846666666666,19.805966666666666,26.252724999999998,26.227175,33.69645,37.19636666666667,33.2297,46.18515,38.28543333333334,36.6094,14.950533333333333,15.533199999999999,15.229700000000001,16.8112,36.44636666666667,38.5992,35.3646,36.77656666666667,43.173700000000004,40.499199999999995,32.4164,34.886925,28.634349999999998,44.41015,32.7168,31.572825,15.166666666666666,17.01875,14.889600000000002,23.5898,29.7,40.8516,36.6156,32.608200000000004,34.84793333333334,33.6301,33.6766,41.013000000000005,34.02396666666667,41.1047,13.76525,13.412233333333333,37.540366666666664,39.496633333333335,23.89515,29.9375,23.053633333333334,18.560899999999997,14.082049999999999,17.265366666666665,19.67396666666667,17.189333333333334,33.57346666666667,33.8508,41.884,33.10155,43.2141,40.39606666666667,41.87786666666667,40.39606666666666,37.2224,35.9737,40.436733333333336,17.754966666666665,16.133066666666668,22.45443333333333,33.31483333333333,42.210433333333334,37.62813333333333,35.999233333333336,39.9206,34.53253333333333,37.5375,41.418733333333336,41.5052,40.91173333333334,31.587233333333334,42.93555,20.619533333333333,15.109933333333336,16.893466666666665,21.310166666666667,29.158866666666665,47.4762,29.32815,40.2641,47.05416666666667,40.352333333333334,40.0693,43.680733333333336,34.8427,37.30416666666667,46.088033333333335,21.422933333333333,18.43555,15.35975,14.0375,30.4758,36.67943333333333,31.213033333333332,35.078399999999995,37.81146666666667,34.67185,20.6638,19.224600000000002,19.653666666666666,16.4537,16.615133333333333,19.3973,18.771366666666665,13.931766666666666,20.084,22.7664,17.700400000000002,13.930275,19.421633333333336,22.181,16.675800000000002,17.63123333333333
3,2021-09-04,06:45:00,16.934366666666666,21.780999999999995,20.10336666666667,73.85756666666667,68.96509999999999,28.192700000000002,67.2435,66.59925,75.6078,68.58409999999999,72.4707,71.76093333333334,67.86276666666667,67.2998,31.226533333333332,32.512233333333334,18.625,24.060666666666663,65.48413333333333,70.2578,50.7305,74.048275,72.24946666666666,72.55833333333334,65.478125,73.09323333333334,60.81055,70.20349999999999,65.39116666666666,67.22993333333334,35.83776666666666,43.03205,21.184900000000003,52.859366666666666,74.16773333333333,68.19766666666668,64.41376666666666,47.139849999999996,63.84896666666666,65.27032500000001,73.31953333333333,67.2082,59.99335000000001,75.72863333333333,40.81406666666667,32.544000000000004,69.0245,65.8,59.63803333333334,74.4505,65.7133,26.497133333333334,20.128125,29.4211,47.7409,36.87345,79.3543,73.13803333333334,81.4888,73.20005,62.841449999999995,77.27266666666667,78.587,70.00363333333333,73.23516666666667,74.5591,67.1781,24.4234,41.03176666666667,31.27385,67.43986666666667,84.54973333333332,67.81276666666666,69.06223333333334,69.6664,70.93594999999999,70.74060000000001,0.0,73.85235,84.67695,69.25687500000001,77.13535,26.23085,23.682299999999998,24.992600000000003,30.945833333333336,58.3617,87.06565,67.35806666666666,83.30626666666666,78.8427,74.06406666666668,71.67656666666667,81.50026666666666,69.35153333333334,72.99013333333333,80.8406,31.4508,28.870566666666665,20.0237,19.4331,59.8813,71.64689999999999,69.8063,67.23826666666666,69.44193333333332,56.3484,42.557,42.95183333333333,36.225,36.302099999999996,36.0375,36.19065,37.291,32.049,34.36875,41.23673333333333,31.805200000000003,34.29923333333333,33.9461,40.25469999999999,32.82656666666667,34.109
4,2021-09-04,07:00:00,23.34086666666667,27.62655,30.14295,114.22346666666665,102.71249999999999,91.39326666666666,108.2802,104.50665,105.125,111.925,113.12136666666667,111.47603333333335,98.44295,106.45626666666665,64.018975,62.40275,25.849766666666667,30.371366666666663,106.6427,0.0,99.44166666666666,115.2629,120.68153333333335,109.66616666666665,110.19575,111.7109,110.46353333333333,97.44919999999999,110.1289,102.55833333333334,57.86055,68.9914,29.960549999999998,97.427175,103.35155,113.4724,106.49686666666666,90.2246,111.6879,99.7469,107.0449,114.89686666666667,96.41903333333335,106.99503333333332,62.57423333333333,56.291133333333335,113.75443333333332,112.71589999999999,122.35705,108.0625,119.72393333333332,37.2227,29.153133333333333,117.35,122.66485,110.707,120.0526,118.54575,128.60625,116.01146666666666,105.79005000000001,115.20546666666667,120.99220000000001,116.59063333333332,115.26095000000001,115.95443333333333,111.821675,106.000175,111.00975,110.78354999999999,114.51303333333333,119.9449,123.6438,107.40355,114.9285,119.71754999999999,104.41290000000001,111.208,110.52890000000001,115.92775,112.10275,115.28905,107.9073,95.69335,109.04375,105.01876666666668,104.6719,120.65270000000001,103.43803333333334,122.37305,122.03359999999999,113.40156666666667,117.07069999999999,111.4508,110.8956,111.52969999999999,129.0965,108.203125,113.9844,27.279433333333333,27.641666666666666,103.48125,109.67686666666667,103.5688,104.6604,108.94273333333335,87.52167500000002,69.42006666666667,73.95665,68.4909,62.0617,66.77735,68.05496666666666,68.7466,61.560900000000004,68.42699999999999,76.116,60.14725,58.3359,59.8802,62.2422,62.347633333333334,60.0516
5,2021-09-04,07:15:00,24.5625,32.06715,96.8961,152.9336,152.71955,140.8547,149.65156666666667,140.88905,140.1039,141.0281,157.04999999999998,150.29633333333334,136.90645,144.1293,88.16196666666667,84.84013333333333,30.405466666666666,32.72305,144.89686666666668,145.459175,144.24689999999998,149.0112,161.49063333333334,153.43773333333334,154.80233333333334,152.39090000000002,141.65705000000003,140.02213333333336,140.05235,138.05395,74.12346666666666,87.1996,31.38595,144.05236666666667,145.05642500000002,151.9703,153.03593333333333,126.2832,144.86849999999998,136.98543333333333,141.72755,150.9284,153.8094,153.59820000000002,79.3906,77.98903333333332,152.02033333333335,148.59885,147.5718666666667,155.16405,155.36276666666666,115.20833333333333,31.48515,144.90705,151.9754,146.73435,160.20416666666665,157.7375,163.34843333333333,147.7484,150.94973333333334,155.98436666666666,157.96666666666667,151.92866666666666,154.01616666666666,154.50053333333332,153.51093333333333,149.5008,150.987875,152.22695,151.93803333333332,157.315425,140.4266,146.767975,157.10155,159.4242,147.15233333333333,151.1016,147.64430000000002,157.7005,157.30129999999997,152.107425,158.66253333333333,140.54453333333333,153.4633,157.09766666666667,143.59169999999997,159.35836666666668,142.5344,157.13475,158.37186666666665,154.73386666666667,156.59843333333333,159.92365,148.30079999999998,148.05275,169.32423333333332,165.85,150.61616666666666,29.639049999999997,30.83176666666667,138.0156,141.24804999999998,147.2651,147.26953333333333,149.74453333333335,122.27526666666665,94.28905,99.1336,98.89920000000001,94.747825,93.09805,98.12774999999999,98.47265,98.52943333333333,100.2943,102.0367,93.61795000000001,88.56693333333334,92.11379999999998,99.8703,89.31015,93.832425
6,2021-09-04,07:30:00,26.509974999999997,32.9273,177.97655,183.59529999999998,175.90975,191.9354,187.81093333333334,0.0,185.34395,175.61716666666666,0.0,189.11433333333332,184.8047,184.126775,105.01016666666668,109.09063333333334,31.14845,38.075599999999994,199.26093333333333,186.92293333333336,185.84375,187.2338666666667,196.06926666666666,187.44063333333335,187.84973333333335,186.79025000000001,187.014675,189.12185,184.582425,178.637525,99.0211,104.53245,31.628899999999998,175.825,194.45653333333334,191.32006666666666,192.1961,160.07035,198.52759999999998,185.58126666666666,182.78825,189.15,180.914675,191.62940000000003,99.80235,102.170925,189.09503333333336,193.89193333333333,197.815425,192.56823333333332,196.32240000000002,197.06719999999999,34.806000000000004,192.37030000000001,197.23045000000002,190.6168,203.01094999999998,194.02476666666666,204.59716666666668,191.3295,190.80523333333335,193.99453333333335,203.89166666666665,189.55780000000001,199.28746666666666,198.26096666666663,195.62526666666668,179.0047,196.74403333333336,202.59326666666666,191.97186666666667,199.1276,191.45103333333336,194.7305,194.5580666666667,200.98986666666667,192.2302,195.558025,196.64335,195.48073333333332,199.83826666666667,186.7031,199.5107,184.26175,200.32925,203.07895,194.2109,203.12503333333333,191.88593333333333,189.59166666666667,205.43203333333335,204.25990000000002,200.23069999999998,205.4242,188.3621,191.72245,209.92370000000003,208.49300000000002,201.63646666666668,36.3021,44.41303333333334,184.4326,184.57385,183.68073333333334,184.375,197.38515,157.96666666666667,143.17033333333333,142.102925,133.7797,129.3664,129.72695,129.4219,143.13073333333332,135.72553333333335,121.1438,141.09376666666665,131.5215,118.98933333333333,128.86093333333335,139.21873333333332,133.09166666666667,134.0227
7,2021-09-04,07:45:00,65.75313333333334,101.32284999999999,221.2953,218.51146666666668,222.5755,226.9328,217.5,214.13723333333334,216.76795,232.14843333333337,230.054875,227.9013,218.42706666666666,220.40314999999998,125.85390000000001,126.35546666666666,87.81356666666666,111.57916666666665,227.09295,224.30023333333335,224.91645,229.05416666666667,235.75156666666666,228.72526666666667,220.2961,217.21746666666664,225.0957,219.61759999999998,225.18983333333335,218.9343666666667,126.13045,160.59013333333334,96.9896,215.7888,220.2914,239.35076666666666,226.1703,185.23019999999997,226.7563,224.24739999999997,227.59583333333333,223.234,225.28983333333335,224.875,122.87186666666666,121.63239999999999,229.03516666666667,234.92576666666665,238.2906,231.66719999999998,236.8307,241.3229,58.88945,233.8193,235.57909999999998,236.47316666666666,236.3623,228.68259999999998,240.45856666666668,232.1664,228.55573333333334,239.3156333333333,239.44036666666662,233.40783333333334,219.3125,231.7159,227.75975,227.36425000000003,232.69650000000001,231.5258,224.72385,244.14686666666668,228.26445,224.75585,234.8151,239.83960000000002,236.1572666666667,241.8438,233.88434999999998,227.0617,246.2812,228.78959999999998,244.29845,225.80263333333335,239.12706666666668,237.63126666666665,231.14395,238.52213333333336,225.96016666666665,235.33076666666668,241.3593666666667,237.49533333333332,237.35756666666668,238.04375,224.1246,234.74453333333335,249.2633,243.66510000000002,242.0258,121.00600000000001,136.6823,222.55156666666667,224.49476666666666,222.46353333333332,226.23983333333334,223.5078,188.09036666666668,173.2578,179.53359999999998,169.793,163.0445,175.06483333333333,174.50095,180.5375,169.19663333333335,166.78543333333332,180.14896666666664,170.452725,162.04713333333333,167.8708333333333,177.2005,165.50625,173.65573333333336
8,2021-09-04,08:00:00,177.0781,247.2359333333333,254.1028666666667,259.538675,259.1299333333333,258.23635,259.5707,261.63076666666666,262.5793,265.5,265.95895,267.8281,258.4914,247.4612333333333,182.7317666666667,201.28956666666667,203.27305,240.49713333333332,260.8914333333333,250.04725000000002,258.4119666666667,263.98336666666665,270.8836,263.6771,261.74687500000005,264.6185,269.23853333333335,263.36016666666666,270.7547,255.8971333333333,196.89495,213.90820000000002,211.7156,255.07775,258.6305,273.16094999999996,260.32213333333334,216.30505,259.37736666666666,255.8578,265.57006666666666,258.2668,252.87539999999998,256.168175,219.81972499999998,192.58933333333334,255.03519999999997,267.90676666666667,272.16796666666664,265.27343333333334,264.5679666666667,277.69453333333337,276.8276333333333,270.9902,275.52006666666665,259.34065,271.8926,267.638,269.23983333333337,273.91875,258.3086,265.08825,274.3041666666666,257.2711,270.74739999999997,265.3427,264.78457499999996,268.64880000000005,258.75753333333336,268.49435,261.47285,271.26486666666665,258.1182333333333,263.73126666666667,267.28906666666666,275.782,264.83983333333333,271.92966666666666,263.6703,263.8348,269.1807,267.44375,275.8427,257.90000000000003,276.61903333333333,275.0435,268.17810000000003,272.6729,257.35626666666667,278.8883,273.8424333333333,271.4133,271.0658666666667,280.7008,262.310375,270.2833333333333,282.4671666666666,272.3477,293.7328,213.275,234.36120000000003,260.1117,263.40986666666663,257.46613333333335,254.25366666666665,256.8026,219.83360000000002,211.3758,208.54166666666666,209.93710000000002,199.95676666666668,203.9922,215.0130333333333,213.46679999999998,207.86613333333332,209.2793,213.74009999999998,212.4982,200.94063333333335,212.4375,209.94770000000003,205.0755333333333,225.1547
9,2021-09-04,08:15:00,328.9088666666667,276.2703333333333,264.0094,272.4703,242.69495,249.10115000000002,363.93435,294.30665,262.9688,241.475575,247.21645,239.18673333333334,225.84609999999998,232.52969999999996,284.158775,243.3211,229.491425,248.1293,364.0094,332.3919333333333,298.4283666666667,277.47576666666663,259.29725,306.0031333333333,355.2492,269.4375,262.0867,307.64166666666665,285.92580000000004,261.73126666666667,258.0755,258.14959999999996,219.79243333333338,229.16774999999998,351.58050000000003,369.68165,337.4234333333333,158.2607,231.73149999999998,224.63230000000001,271.9383,290.4708333333333,268.84024999999997,319.6505333333334,297.45779999999996,249.839825,231.566625,284.2448,166.14685,290.5784,306.7744666666667,371.64885000000004,382.5067666666667,175.00315,397.90183333333334,349.6779,287.3729333333334,301.0416666666667,236.14376666666666,375.96209999999996,211.82683333333333,306.79314999999997,284.7562666666667,227.81015000000002,228.9457,286.6716,292.5849,247.96875,286.743175,271.3356,221.71586666666667,290.9721333333333,216.4416666666667,219.08436666666668,289.04426666666666,222.26616666666666,266.0246,233.7035,233.7955,227.52396666666667,377.53073333333333,232.36935,236.04919999999998,277.59506666666664,307.2880333333333,154.19650000000001,384.2437,253.57105,278.66095,380.27110000000005,269.5315333333333,377.17706666666663,214.9198,272.28945,261.3833333333333,375.95623333333333,392.95886666666667,318.37267499999996,404.93126666666666,237.88635,224.6531,281.4424666666667,296.91043333333334,197.7151,383.5383,279.72163333333333,166.0995,301.24583333333334,249.50260000000003,207.8426,190.61525,233.01697499999997,268.7617,206.22603333333333,246.2219,202.74865,269.1461,258.4807333333333,244.24104999999997,143.1602,311.74219999999997,195.6562,202.19556666666665
