,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.4 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-10-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-10-05,06:15:00,0.0,0.0,0.0,0.0,1.06875,0.015592,0.0,0.0,0.0,0.0,2.117975,0.0,0.0,0.0,0.0,0.0,2.9238,4.5,0.0,0.0,0.24666363636363633,0.0,0.02098095238095238,0.0,0.25680000000000003,7.322666666666667,0.0,4.7344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6770583333333333,0.0,0.0,0.0,5.09685,0.0
2,2021-10-05,06:30:00,2.0656499999999998,8.83985,2.6804666666666663,9.0328,7.26095,7.0313,5.244266666666667,1.1203,9.254966666666666,9.560966666666667,8.76015,10.150266666666665,7.876950000000001,4.8479,3.9072666666666667,6.1057,8.2453,6.6328499999999995,4.516225,4.1813,6.1742,2.922933333333333,4.36485,0.9312666666666667,6.782399999999999,14.222633333333333,5.662766666666666,9.81055,7.988849999999999,2.08985,5.3148333333333335,0.6390666666666667,6.108566666666666,2.898433333333333,8.176174999999999,1.86795,10.873966666666666,3.5093666666666667,6.822933333333334,3.8563,3.9125,7.180733333333333,10.180233333333334,1.9645666666666666,7.393800000000001,9.173449999999999,4.639066666666667
3,2021-10-05,06:45:00,11.079166666666666,16.5091,14.835575,16.94145,14.370525,12.9707,13.994124999999999,11.888075,18.32735,14.390866666666668,16.36835,15.772133333333334,14.157566666666668,10.512233333333334,8.56405,10.2043,14.868233333333334,12.15195,12.468699999999998,10.342975,13.2172,7.6078,13.2871,4.9656,13.669266666666667,18.7789,11.409899999999999,15.269266666666667,12.8688,3.05625,13.467699999999999,7.8039000000000005,15.63985,9.740366666666667,14.605049999999999,11.510133333333334,23.2414,11.890633333333334,14.841133333333332,12.826299999999998,13.5242,10.5273,24.255475000000004,7.5047,13.3867,15.443175,12.2004
4,2021-10-05,07:00:00,70.4534,86.43205,85.79065,89.376575,85.3449,81.9783,85.29243333333334,0.0,55.8375,41.5091,34.475033333333336,34.7297,43.45106666666667,31.581766666666667,36.5766,42.02265,30.571849999999998,39.5248,24.250349999999997,39.17056666666667,40.95053333333333,31.303325,34.1211,32.649499999999996,42.62473333333333,28.034399999999998,48.28153333333333,38.66365,18.5651,8.3776,28.33045,73.125,83.18125,75.58635000000001,78.25195,73.2047,93.47213333333332,77.49976666666667,53.0047,66.32733333333334,24.450000000000003,18.1531,98.18646666666666,61.00183333333333,20.1348,21.349233333333334,72.875
5,2021-10-05,07:15:00,114.11935,114.32263333333333,114.8383,130.16693333333333,114.65785,118.3078,115.4719,112.8112,78.2863,69.53776666666667,75.0234,69.9987,79.8551,62.989599999999996,61.93853333333333,0.0,68.60745,80.1773,61.37813333333333,64.67656666666666,60.4734,68.74273333333333,61.84295,54.09765,72.75416666666666,34.34503333333333,71.1586,69.61143333333332,22.040366666666667,12.5542,70.7438,98.02373333333333,0.0,117.12133333333333,107.3418,101.3582,127.54765,117.03436666666666,114.76405,111.97083333333335,31.610699999999998,20.501833333333334,130.85935,116.40183333333334,23.822475,25.4813,119.12786666666666
6,2021-10-05,07:30:00,152.66055,157.50605000000002,142.88909999999998,166.8594,153.8880333333333,148.53073333333336,143.425,149.28959999999998,112.430475,98.9341,92.00336666666665,105.2387,108.2198,88.0918,106.2,105.35685,100.57373333333334,104.4738,102.17033333333332,103.8426,93.2914,102.17575,94.91975000000001,87.18883333333333,103.04323333333332,38.460699999999996,99.31043333333332,109.12540000000001,23.886699999999998,14.465225,99.2453,145.7953,154.148625,151.67916666666665,147.26456666666667,147.83339999999998,156.99946666666668,155.83535,146.4927,148.7539,96.35079999999999,25.699466666666666,158.8539,154.04200000000003,26.9199,25.904700000000002,148.11525
7,2021-10-05,07:45:00,184.706875,189.55509999999998,183.567575,199.0373,191.05745000000002,185.83803333333333,180.97916666666666,182.83125,151.3512,135.36586666666668,128.20704999999998,139.4073,147.80910000000003,125.325,129.55733333333333,135.0,136.73646666666664,136.33030000000002,136.80155000000002,126.26095000000001,134.08363333333332,138.14845,134.32813333333334,115.26565,135.80509999999998,73.9371,136.64166666666665,136.2997333333333,27.106250000000003,19.1008,140.1888,182.4703,192.91405,195.25676666666666,188.43413333333334,183.7301,194.5203333333333,190.9203,180.2699,186.21970000000002,180.41146666666668,26.03785,200.46276666666668,193.60626666666667,29.122675,29.25,182.1573
8,2021-10-05,08:00:00,220.04065,221.61613333333335,221.1961,232.7591,230.4854,214.39430000000002,211.3568,224.08884999999998,175.21563333333333,167.41196666666667,163.78906666666668,176.81903333333335,184.09995,163.06433333333334,163.90429999999998,168.62266666666667,167.38085,178.26954999999998,164.11405000000002,161.715825,171.42499999999998,171.47633333333332,181.11525,155.05565,172.65466666666666,116.76995,177.15623333333335,174.5168,28.1836,17.285666666666668,179.293,201.54689999999997,224.07346666666663,224.87894999999997,229.76760000000002,207.58309999999997,229.30465,218.0521,226.46536666666668,223.38475,217.01445,30.7445,236.85469999999998,229.69296666666665,31.11915,30.863475,218.56875
9,2021-10-05,08:15:00,238.43165,259.881825,253.89965,272.15186666666665,258.78319999999997,251.04583333333335,247.4476666666667,256.5344,229.32943333333333,210.529675,196.9245,212.31566666666666,210.83983333333333,202.703725,0.0,206.6203,195.7953,207.0,196.24036666666666,198.35155,196.81875,203.4143333333333,200.409,189.74065000000002,206.6594,184.353525,214.3792,217.37633333333335,30.8959,20.157833333333333,218.3844,236.67603333333332,264.68126666666666,258.8305,249.82815,239.36014999999998,265.973625,259.08986666666664,253.38400000000001,244.875,248.7921666666667,31.763833333333334,256.9312,260.28515,34.29456666666667,34.6177,248.80416666666667
10,2021-10-05,08:30:00,177.8598,300.4379,138.17759999999998,226.45180000000002,234.17916666666667,305.6195,168.26276666666666,226.83723333333333,156.091,184.0535,177.09946666666667,154.263,142.89065,185.46326666666667,185.78906666666668,178.18596666666667,163.6594,255.6055,191.8828,175.12160000000003,197.7844,174.06175,158.81835,228.0297,186.69793333333337,240.73046666666664,150.53635,203.48153333333335,33.7422,24.0625,208.9896,138.1656,198.5332,157.77293333333333,270.9182333333333,262.87449999999995,200.61290000000002,231.62033333333332,142.6396,185.591225,230.96876666666665,89.86445,220.16250000000002,172.16639999999998,38.201,35.266400000000004,214.41903333333335
11,2021-10-05,08:45:00,305.6445333333333,310.3151,303.5265666666667,326.18635,314.1583666666666,315.70705,302.8266,312.69686666666666,295.8948,271.5547,249.03543333333334,294.22285,295.13750000000005,281.37579999999997,262.74219999999997,270.3958333333333,271.4898666666666,273.5617,267.88635,266.98557500000004,265.0609333333333,273.1469,263.41979999999995,250.96303333333333,271.541,283.61095,271.5831,285.41015,44.6258,29.1497,280.32809999999995,245.75706666666667,311.74805000000003,263.07385,305.1974333333333,304.5815,319.8013,333.6531,314.4883,320.6461,334.44145000000003,193.26250000000002,332.56055000000003,312.77656666666667,42.27186666666666,48.01035,314.2682
