,Data,Hora,OP2.1.1 I (A),OP2.1.2 I (A),OP2.1.3 I (A),OP2.1.4 I (A),OP2.1.5 I (A),OP2.1.6 I (A),OP2.1.7 I (A),OP2.1.8 I (A),OP2.1.9 I (A),OP2.1.10 I (A),OP2.1.11 I (A),OP2.1.12 I (A),OP2.1.13 I (A),OP2.1.14 I (A),OP2.1.15 I (A),OP2.1.16 I (A),OP2.2.1 I (A),OP2.2.2 I (A),OP2.2.3 I (A),OP2.2.4 I (A),OP2.2.5 I (A),OP2.2.6 I (A),OP2.2.7 I (A),OP2.2.8 I (A),OP2.2.9 I (A),OP2.2.10 I (A),OP2.2.11 I (A),OP2.2.12 I (A),OP2.2.13 I (A),OP2.2.14 I (A),OP2.2.15 I (A),OP2.2.16 I (A),OP2.3.1 I (A),OP2.3.2 I (A),OP2.3.3 I (A),OP2.3.4 I (A),OP2.3.5 I (A),OP2.3.6 I (A),OP2.3.7 I (A),OP2.3.8 I (A),OP2.3.9 I (A),OP2.3.10 I (A),OP2.3.11 I (A),OP2.3.12 I (A),OP2.3.13 I (A),OP2.3.14 I (A),OP2.3.15 I (A),OP2.3.16 I (A)
0,2021-07-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-07-06,06:15:00,0.0,0.0,0.009205882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-07-06,06:30:00,0.0188,0.0063,0.0034500000000000004,0.0125,0.13435,0.1,0.15,0.05,0.025,0.1375,0.0719,0.07815,0.0,0.01875,0.0,0.1063,0.0,0.012499999999999999,0.075,0.0,0.0938,0.1063,0.016666666666666666,0.025,0.015354545454545456,0.075,0.0,0.0,0.0,0.07189999999999999,0.0,0.0938,0.075,0.0844,0.0688,0.04626,0.0813,0.0,0.0688,0.0938,0.06565,0.07503333333333333,0.0,0.0938,0.0375,0.16875,0.0938,0.1375
3,2021-07-06,06:45:00,0.1562,0.10935,0.05315,0.0229,0.2781,0.19166666666666665,0.21873333333333334,0.15315,0.0937,0.2031,0.20935,0.20005,0.08333333333333333,0.11043333333333334,0.022933333333333333,0.1854,0.24586666666666668,0.1375,0.3375,0.23753333333333335,0.3438,0.41253333333333336,0.3562666666666667,0.3416666666666666,0.32189999999999996,0.2396,0.31043333333333334,0.41253333333333336,0.35,0.39166666666666666,0.27296666666666664,0.24166666666666667,0.1625,0.24793333333333334,0.15833333333333333,0.2000333333333333,0.1906,0.1625,0.20420000000000002,0.1719,0.19065,0.13125,0.12190000000000001,0.1646,0.09793333333333333,0.29163333333333336,0.1469,0.2
4,2021-07-06,07:00:00,0.2958,0.24793333333333334,0.2791666666666667,0.15315,0.41253333333333336,0.3604333333333334,0.38755,0.2958,0.28753333333333336,0.4531,0.4312666666666667,0.43543333333333334,0.3146,0.31043333333333334,0.17815,0.24583333333333335,0.65315,0.7229666666666668,0.7833,0.8229333333333333,0.77815,0.8937666666666667,0.79375,0.7063,0.87815,0.75315,0.6792000000000001,0.8458666666666667,0.675,0.73125,0.6833666666666667,0.7166666666666668,0.2271,0.5416666666666666,0.5312,0.29685,0.27190000000000003,0.464075,0.43125,0.26666666666666666,0.24065,0.267175,0.19375,0.23546666666666669,0.17815,0.0,0.24586666666666668,0.27185000000000004
5,2021-07-06,07:15:00,0.49793333333333334,0.5000333333333333,0.525,0.4062333333333334,0.6844,0.6021,0.6687666666666666,0.5750333333333334,0.5,0.775,0.7146,0.6708333333333334,0.6083666666666666,0.59065,0.44166666666666665,0.29374999999999996,1.11565,1.1208666666666667,1.1604333333333334,1.2187999999999999,1.0938,1.2375,1.1875,1.0854,1.1625,1.19065,1.1516,1.2354333333333332,1.114075,1.1333333333333335,1.0542,1.132825,0.40315,0.8604333333333333,0.8125,0.8729666666666667,0.3156,0.7625,0.77815,0.4145666666666667,0.3094,0.29059999999999997,0.22503333333333334,0.2542,0.22713333333333333,0.3833333333333333,0.29583333333333334,0.3
6,2021-07-06,07:30:00,0.8833333333333334,0.8354333333333334,0.8417,0.7219,1.0167000000000002,0.9521333333333333,1.0354666666666665,0.9624999999999999,0.875,1.0604333333333333,1.090625,1.0208666666666668,0.9469,0.8541666666666666,0.7646000000000001,0.32815,1.5604666666666667,1.6266,1.5469,1.600025,1.5354666666666665,1.7187999999999999,1.7,1.5594000000000001,1.6583333333333332,1.5187666666666668,1.5906500000000001,1.55005,1.61875,1.4437666666666666,1.4812666666666667,1.5718999999999999,1.3625,1.5458333333333334,1.4583666666666666,1.4771,1.0813,1.4937500000000001,1.3728999999999998,1.304166666666667,0.75315,0.33959999999999996,0.2646,0.3,0.26666666666666666,0.40935,0.3229,0.34845
7,2021-07-06,07:45:00,1.2521,1.3062333333333334,1.3937666666666668,1.1292,1.4687666666666666,1.3666999999999998,1.4416666666666667,1.3281500000000002,1.2520999999999998,1.5354333333333334,1.48125,1.4271,1.2937666666666667,1.2937666666666667,1.26255,0.3458333333333334,2.0771,2.08125,2.058333333333333,2.1333333333333333,1.9166666666666667,2.075,2.025,1.8687666666666667,2.1094,2.0166666666666666,1.9188,2.1458333333333335,2.00625,2.007825,1.9208666666666667,2.0312333333333332,1.93125,1.825,2.0094000000000003,1.9417,1.7625250000000001,1.9125,1.9041666666666668,1.9437666666666669,1.9750333333333334,0.3781,0.2916666666666667,0.3187666666666667,0.2937666666666667,1.92505,0.36875,0.3781
8,2021-07-06,08:00:00,1.7604333333333333,1.7479333333333333,1.8333666666666666,1.560975,1.89065,1.8146333333333333,1.8729333333333333,1.8344,1.61875,1.925,1.9187500000000002,1.8719000000000001,1.7104333333333335,1.7104333333333335,1.5469,0.3792,2.477133333333333,2.531275,2.5187666666666666,2.5229333333333335,2.32505,2.5343999999999998,2.4688,2.340675,2.5594,2.4166666666666665,2.356266666666667,2.656275,2.4541999999999997,2.5021,2.25625,2.4000333333333335,2.45625,2.45,2.3484499999999997,2.379166666666667,2.45935,2.312533333333333,2.3854333333333333,2.35625,2.4917,0.8458,0.3125,0.3520999999999999,0.31253333333333333,2.59065,0.36046666666666666,0.4031
9,2021-07-06,08:15:00,2.2167,2.1583333333333337,2.21565,2.04375,2.4979333333333336,2.2021,2.3354333333333335,2.2583333333333333,2.1375333333333333,2.3666666666666667,2.379166666666667,2.375033333333333,2.1667,2.187466666666667,1.8594,0.38749999999999996,2.9375,2.9438,2.966666666666667,2.960433333333333,2.7625,2.9020999999999995,3.0021,2.8375,2.990625,2.8625000000000003,2.92185,3.1688,2.8312666666666666,2.9479,2.73125,2.8021,2.7417000000000002,2.795833333333333,2.81875,2.7937999999999996,2.7771000000000003,2.8,2.8541666666666665,2.8521,2.8937333333333335,2.8479333333333336,1.7687333333333335,0.375,1.4062999999999999,2.9562666666666666,0.37293333333333334,0.4291333333333333
