,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.10 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.9 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-08-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-08-05,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-08-05,06:30:00,0.0,0.0,0.0,0.0,0.0,66.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.125,62.85,68.375,68.5,0.0,67.609375,68.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.43014705882354,0.0,67.92241379310344,0.0,0.0,0.0,0.0,0.0
3,2021-08-05,06:45:00,0.0,0.0,0.0,72.25,71.8125,69.42647058823529,0.0,0.0,0.0,0.0,54.3125,0.0,0.0,0.0,0.0,0.0,64.4375,0.0,0.0,70.975,71.36363636363636,71.75,70.23611111111111,0.0,70.15131578947368,71.125,0.0,0.0,64.875,0.0,0.0,0.0,0.0,0.0,66.75,0.0,0.0,0.0,0.0,69.57661290322581,0.0,70.205,0.0,61.25,0.0,63.75,0.0
4,2021-08-05,07:00:00,57.5625,62.625,55.5625,63.958333333333336,61.583333333333336,67.06944444444444,48.375,58.625,63.1875,61.541666666666664,65.875,65.1875,63.625,63.875,61.416666666666664,63.375,65.5,64.625,62.75,67.425,69.59375,67.375,69.0375,51.375,69.57142857142857,70.375,59.0625,66.875,61.0,64.70833333333333,61.0,63.3125,62.75,64.9375,60.958333333333336,65.0,72.25,64.625,62.5,69.54166666666667,62.625,69.75,66.75,52.375,0.0,61.875,57.125
5,2021-08-05,07:15:00,67.125,67.0,64.625,66.625,66.29166666666667,67.9375,66.95833333333333,64.04166666666667,66.4375,66.1875,68.0,67.83333333333333,68.0625,66.625,66.5,68.0,66.375,65.83333333333333,66.04166666666667,67.4375,66.9375,64.375,68.1875,65.91666666666667,65.83333333333333,68.0625,68.125,68.0,67.75,68.3125,67.04166666666667,65.5,62.5,66.58333333333333,65.75,65.83333333333333,64.54166666666667,65.45833333333333,65.8125,65.1875,66.25,64.95833333333333,65.45833333333333,64.375,68.875,68.0,68.1875
6,2021-08-05,07:30:00,68.0625,68.875,67.41666666666667,69.16666666666667,68.53125,68.41666666666667,68.125,68.3125,69.875,69.5,68.79166666666667,68.25,67.6875,67.25,66.875,69.25,68.25,67.75,69.5,68.125,68.4375,67.0,69.40625,64.875,68.5,69.0625,70.25,69.625,68.54166666666667,70.25,71.04166666666667,67.20833333333333,67.0,67.70833333333333,66.66666666666667,67.4375,67.5625,68.58333333333333,67.75,65.75,67.0,67.6875,68.58333333333333,67.125,70.125,69.875,66.16666666666667
7,2021-08-05,07:45:00,67.1875,67.8125,69.3125,68.625,66.875,69.75,67.08333333333333,67.95833333333333,68.75,67.45833333333333,68.20833333333333,68.5625,68.25,67.03125,68.16666666666667,68.65625,67.96875,67.125,68.375,69.3125,68.66666666666667,67.625,70.25,69.5625,68.66666666666667,69.8125,68.875,68.875,70.6875,69.9375,69.6875,70.125,67.41666666666667,68.625,67.625,67.70833333333333,66.625,67.875,68.16666666666667,67.20833333333333,68.3125,67.95833333333333,68.25,68.25,69.625,70.0,69.45833333333333
8,2021-08-05,08:00:00,67.5,69.75,68.59375,68.25,67.6875,69.0,67.25,67.5,68.625,68.59375,67.9375,69.1875,67.625,68.0,68.79166666666667,69.0,68.33333333333333,67.70833333333333,67.8125,68.75,68.5,69.40625,67.6875,67.54166666666667,68.65625,68.9375,69.6875,68.75,68.6875,69.75,70.125,68.45833333333333,67.625,69.0,67.15625,68.125,67.5625,68.33333333333333,67.5,67.125,68.75,67.4375,69.09375,68.25,69.1875,70.5,68.71875
9,2021-08-05,08:15:00,68.20833333333333,70.75,71.375,69.79166666666667,69.6875,70.9375,69.125,68.375,69.3125,70.20833333333333,69.70833333333333,69.5,71.0,69.79166666666667,69.08333333333333,69.375,67.75,68.91666666666667,69.125,70.875,70.04166666666667,69.6875,69.66666666666667,68.70833333333333,70.625,71.5625,69.71875,68.5,70.375,71.875,71.83333333333333,69.3125,67.6875,71.0,70.6875,68.54166666666667,69.5,69.125,70.08333333333333,67.08333333333333,69.125,68.9375,70.9375,68.5625,70.0,70.79166666666667,70.5
