,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.10 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.8 V (V),P1.3.9 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-03-14,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-14,06:15:00,73.16666666666667,67.20833333333333,66.95833333333333,73.625,71.45833333333333,66.95833333333333,67.5,68.625,67.75,65.79166666666667,66.125,68.875,68.04166666666667,65.71875,65.1875,66.04166666666667,64.4375,65.4375,63.125,67.25,64.625,63.625,67.0,62.71875,65.16666666666667,68.78125,66.5625,67.5,68.5625,68.75,68.59375,66.5,65.66666666666667,68.875,69.625,69.83333333333333,69.5,70.75,70.0,71.58333333333333,69.20833333333333,68.875,71.20833333333333,69.79166666666667,66.45833333333333,69.79166666666667,70.25,71.20833333333333
2,2021-03-14,06:30:00,71.33333333333333,72.70833333333333,69.70833333333333,71.83333333333333,70.16666666666667,71.54166666666667,72.04166666666667,71.04166666666667,69.0,68.5,69.79166666666667,70.20833333333333,69.08333333333333,69.875,68.25,70.41666666666667,69.25,68.6875,68.875,70.25,70.6875,68.4375,68.45833333333333,67.625,68.46875,72.0,72.04166666666667,71.1875,70.5,72.25,70.375,71.5,68.25,72.625,72.79166666666667,71.125,69.625,70.79166666666667,68.83333333333333,70.75,69.1875,66.29166666666667,75.125,69.625,70.45833333333333,75.25,73.58333333333333,72.83333333333333
3,2021-03-14,06:45:00,69.3125,70.91666666666667,69.3125,71.29166666666667,71.0,69.5,70.41666666666667,70.125,69.91666666666667,68.375,69.5625,70.33333333333333,71.0,70.0,69.6875,70.8125,69.125,69.33333333333333,69.33333333333333,69.70833333333333,70.90625,69.5,70.71875,68.1875,70.0625,71.4375,72.75,71.0,69.5,73.75,73.9375,69.8125,69.20833333333333,69.625,70.04166666666667,69.75,70.21875,69.375,69.91666666666667,69.375,69.5,70.5625,75.625,70.5,69.16666666666667,74.66666666666667,74.5,71.29166666666667
4,2021-03-14,07:00:00,71.08333333333333,0.0,71.125,71.16666666666667,71.45833333333333,71.25,70.625,70.79166666666667,70.625,71.16666666666667,71.25,71.04166666666667,71.28125,69.625,71.0,71.25,70.83333333333333,70.0,69.6875,71.41666666666667,70.5,70.9375,71.54166666666667,71.75,70.83333333333333,70.58333333333333,75.79166666666667,71.4375,72.0625,76.5,77.0,71.5,70.33333333333333,72.08333333333333,70.9375,71.08333333333333,70.54166666666667,70.625,70.41666666666667,71.58333333333333,69.625,70.875,77.25,70.8125,71.0,78.53125,76.33333333333333,73.25
5,2021-03-14,07:15:00,71.91666666666667,72.25,72.875,73.125,72.08333333333333,72.625,72.08333333333333,71.75,72.21875,72.375,71.875,72.25,71.9375,71.45833333333333,72.625,71.9375,71.33333333333333,71.16666666666667,71.34375,73.04166666666667,72.16666666666667,72.08333333333333,73.5625,71.20833333333333,72.1875,72.16666666666667,79.8125,73.29166666666667,73.625,80.75,79.91666666666667,71.6875,71.95833333333333,72.5625,72.15625,72.25,73.0,71.91666666666667,71.95833333333333,72.875,71.54166666666667,72.0625,75.375,72.4375,71.25,81.875,79.625,73.33333333333333
6,2021-03-14,07:30:00,71.125,71.125,71.75,71.75,70.9375,72.3125,71.4375,71.40625,71.66666666666667,71.3125,71.25,72.04166666666667,72.0,71.91666666666667,71.79166666666667,71.6875,71.8125,71.75,71.75,72.4375,72.66666666666667,72.625,72.5,72.1875,71.33333333333333,71.625,77.16666666666667,72.29166666666667,72.0625,81.625,80.21875,72.1875,71.375,72.375,72.4375,71.54166666666667,72.29166666666667,71.29166666666667,71.125,72.54166666666667,71.625,72.0,71.41666666666667,72.0,73.5,80.5,80.25,72.5
7,2021-03-14,07:45:00,69.58333333333333,71.625,70.58333333333333,71.54166666666667,70.75,71.0,70.91666666666667,69.875,70.125,70.45833333333333,69.91666666666667,70.83333333333333,71.125,70.6875,70.33333333333333,71.08333333333333,70.0625,71.125,70.95833333333333,70.625,70.375,71.625,72.08333333333333,71.09375,70.79166666666667,70.08333333333333,73.9375,71.58333333333333,70.375,80.65625,79.875,71.375,69.9375,71.0,71.75,70.125,70.58333333333333,70.08333333333333,70.91666666666667,71.375,70.95833333333333,69.79166666666667,70.125,70.83333333333333,70.0625,76.6875,79.875,70.91666666666667
8,2021-03-14,08:00:00,69.08333333333333,69.28125,70.5,70.375,69.5,70.5625,70.41666666666667,69.08333333333333,70.5,70.29166666666667,70.25,70.5,70.16666666666667,69.875,69.91666666666667,70.375,69.58333333333333,70.20833333333333,70.125,71.45833333333333,71.125,71.625,70.8125,70.83333333333333,70.29166666666667,70.0625,70.20833333333333,70.79166666666667,70.125,77.95833333333333,79.5625,70.41666666666667,69.4375,70.70833333333333,70.33333333333333,69.9375,70.16666666666667,70.375,69.91666666666667,70.45833333333333,70.83333333333333,69.25,69.04166666666667,70.375,69.3125,74.5,78.375,70.08333333333333
9,2021-03-14,08:15:00,69.125,69.95833333333333,70.45833333333333,70.125,70.3125,71.0,70.625,69.58333333333333,70.70833333333333,70.375,70.5,71.375,71.125,70.625,70.1875,70.41666666666667,69.8125,70.45833333333333,71.08333333333333,71.29166666666667,71.20833333333333,70.0625,70.625,70.16666666666667,70.4375,69.75,69.41666666666667,70.29166666666667,70.375,77.66666666666667,80.08333333333333,70.625,69.45833333333333,71.0625,70.45833333333333,69.6875,70.375,69.5,70.125,71.79166666666667,69.95833333333333,69.83333333333333,70.125,70.5625,69.83333333333333,70.96875,78.58333333333333,70.8125
