,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.6 V (V),P3.4.7 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.10 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.4 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.11 V (V),P3.8.12 V (V),P3.8.13 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
0,2021-03-17,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-17,06:15:00,65.70833333333333,68.125,65.83333333333333,70.25,70.58333333333333,66.125,72.4375,70.79166666666667,70.58333333333333,68.79166666666667,71.125,68.5,69.25,69.04166666666667,67.25,64.20833333333333,67.41666666666667,69.375,72.125,72.0,68.53125,71.45833333333333,71.25,70.0,71.08333333333333,70.83333333333333,70.0,68.75,66.3125,68.125,62.1875,64.8125,69.33333333333333,68.41666666666667,69.375,70.54166666666667,68.75,70.5625,59.375,70.125,69.375,69.5,67.79166666666667,71.54166666666667,67.625,68.79166666666667,63.3125,65.04166666666667,71.79166666666667,72.75,70.1875,70.96875,71.9375,66.6875,66.83333333333333,72.9375,69.6875,70.6875,72.08333333333333,71.5625,69.25,72.1875,68.5,68.95833333333333,70.45833333333333,70.5625,69.25,70.25,70.58333333333333,72.875,69.96875,70.16666666666667,70.25,69.33333333333333,69.0625,68.58333333333333,71.65625,70.54166666666667,71.70833333333333,70.1875,70.625,69.54166666666667,69.20833333333333,68.125,71.83333333333333,69.1875,70.95833333333333,70.34375,70.4375,67.625,69.79166666666667,68.3125,71.5,71.375,69.3125,68.625,69.0,72.91666666666667,70.3125,70.0625,67.41666666666667,68.875,69.20833333333333,69.125,72.0625,70.79166666666667,58.541666666666664,66.58333333333333,67.33333333333333,64.6875,65.09375,66.70833333333333,64.0,67.29166666666667,64.875,64.04166666666667,64.1875,66.08333333333333,63.5,66.83333333333333,65.3125,65.75,67.125
2,2021-03-17,06:30:00,72.6875,71.08333333333333,69.45833333333333,73.75,72.9375,77.29166666666667,75.95833333333333,72.5,71.5,70.5625,70.3125,71.16666666666667,71.41666666666667,70.70833333333333,69.75,70.29166666666667,73.95833333333333,75.6875,72.375,73.0,73.5625,73.0625,73.375,74.0,72.625,72.4375,72.25,72.0,72.03125,70.625,69.40625,70.79166666666667,73.625,73.375,71.53125,70.875,71.875,73.375,60.1875,72.5625,71.5,71.625,70.70833333333333,72.53125,72.58333333333333,71.0,69.83333333333333,70.25,73.25,73.45833333333333,77.875,73.4375,74.66666666666667,75.125,69.25,73.3125,73.20833333333333,73.125,72.45833333333333,72.3125,73.79166666666667,72.875,71.4375,73.15625,72.54166666666667,71.58333333333333,73.6875,70.875,74.45833333333333,71.875,74.875,72.04166666666667,72.125,71.91666666666667,72.75,71.5625,72.125,71.21875,71.83333333333333,71.25,72.625,72.4375,73.78125,71.79166666666667,74.33333333333333,74.1875,71.875,71.5,71.875,71.54166666666667,71.875,73.125,72.53125,72.25,72.45833333333333,71.25,72.1875,75.375,75.95833333333333,73.21875,74.125,72.54166666666667,71.96875,72.125,73.625,71.91666666666667,58.75,68.91666666666667,72.25,69.08333333333333,70.25,69.79166666666667,69.0,69.70833333333333,68.58333333333333,68.875,67.84375,69.70833333333333,70.375,68.58333333333333,71.25,70.08333333333333,70.08333333333333
3,2021-03-17,06:45:00,78.16666666666667,73.8125,76.08333333333333,73.625,73.0,81.75,73.75,74.5,71.875,73.375,72.0,70.83333333333333,72.54166666666667,71.66666666666667,73.16666666666667,72.09375,78.0625,78.375,72.875,73.125,72.875,72.21875,71.9375,73.5,72.5,71.70833333333333,70.79166666666667,71.71875,71.0625,71.125,72.16666666666667,71.83333333333333,77.875,78.4375,71.0,72.91666666666667,72.9375,72.3125,59.875,72.20833333333333,72.41666666666667,72.45833333333333,71.83333333333333,72.875,71.66666666666667,71.125,72.08333333333333,73.3125,73.25,73.125,64.91666666666667,73.15625,72.875,75.84375,73.91666666666667,74.08333333333333,72.125,73.625,72.0,71.58333333333333,73.83333333333333,72.875,71.25,73.625,73.0625,71.0,73.58333333333333,71.66666666666667,71.79166666666667,71.66666666666667,72.5,72.5625,71.875,71.66666666666667,72.5,72.3125,72.16666666666667,72.375,71.375,71.75,71.625,71.0,72.8125,71.0625,72.0,72.0625,72.625,71.90625,71.75,71.91666666666667,73.41666666666667,73.83333333333333,73.1875,72.5,72.375,72.375,72.29166666666667,72.45833333333333,72.54166666666667,78.25,77.625,72.625,73.0,71.875,72.95833333333333,70.54166666666667,60.0625,69.25,72.1875,70.9375,69.0,69.91666666666667,71.6875,69.375,70.125,69.70833333333333,69.9375,72.25,72.54166666666667,70.66666666666667,70.3125,70.75,71.08333333333333
4,2021-03-17,07:00:00,78.125,78.1875,80.8125,72.375,72.04166666666667,72.625,71.70833333333333,73.16666666666667,70.75,72.875,72.20833333333333,68.20833333333333,71.91666666666667,71.33333333333333,72.75,72.5,80.29166666666667,81.4375,71.84375,72.79166666666667,72.8125,72.4375,72.25,71.66666666666667,72.3125,72.0,71.375,72.5625,71.5625,0.0,73.5,73.16666666666667,79.375,80.16666666666667,71.20833333333333,72.875,67.875,72.625,59.916666666666664,71.5,71.45833333333333,72.8125,72.16666666666667,70.95833333333333,70.25,70.83333333333333,73.25,70.75,72.875,72.375,72.8125,71.0,72.5,79.3125,78.3125,73.04166666666667,73.0,73.0,73.5,71.54166666666667,73.375,72.95833333333333,70.75,72.75,71.70833333333333,70.84375,73.0,70.54166666666667,71.1875,68.5625,72.875,71.83333333333333,70.79166666666667,71.16666666666667,72.08333333333333,71.875,69.4375,70.95833333333333,71.375,71.33333333333333,71.6875,71.1875,72.16666666666667,71.3125,71.78125,70.75,72.66666666666667,71.1875,71.9375,72.75,71.8125,72.79166666666667,71.75,72.66666666666667,71.5,69.6875,69.875,73.33333333333333,72.91666666666667,77.75,78.20833333333333,71.91666666666667,70.5,71.95833333333333,72.33333333333333,71.0625,59.8125,70.66666666666667,70.95833333333333,70.875,71.45833333333333,70.58333333333333,69.375,71.54166666666667,69.79166666666667,68.0,69.54166666666667,69.66666666666667,69.0,69.1875,71.58333333333333,70.29166666666667,70.625
5,2021-03-17,07:15:00,77.08333333333333,80.41666666666667,65.875,71.58333333333333,72.4375,72.0,72.41666666666667,0.0,71.5,72.0,71.375,71.66666666666667,71.70833333333333,71.95833333333333,73.20833333333333,72.1875,77.25,77.25,72.25,72.58333333333333,72.08333333333333,72.04166666666667,71.91666666666667,72.25,72.20833333333333,71.70833333333333,71.875,72.0,71.75,71.45833333333333,74.08333333333333,74.29166666666667,71.9375,75.33333333333333,71.1875,72.66666666666667,71.875,71.58333333333333,58.958333333333336,71.79166666666667,71.83333333333333,71.9375,71.625,72.16666666666667,72.9375,71.91666666666667,73.75,75.08333333333333,72.53125,71.9375,71.5,72.375,72.0,60.1875,79.83333333333333,71.75,71.875,72.45833333333333,71.83333333333333,71.625,72.70833333333333,73.0625,70.54166666666667,72.70833333333333,71.70833333333333,71.5,72.16666666666667,70.78125,71.375,71.25,71.79166666666667,70.79166666666667,71.16666666666667,70.91666666666667,71.125,71.59375,72.08333333333333,71.29166666666667,71.25,71.0625,71.625,71.625,72.25,72.3125,71.125,71.41666666666667,72.16666666666667,71.375,71.08333333333333,72.25,72.03125,72.25,72.29166666666667,72.08333333333333,71.41666666666667,71.66666666666667,72.20833333333333,72.0,72.45833333333333,75.20833333333333,73.5,71.70833333333333,72.1875,72.125,71.83333333333333,71.66666666666667,59.791666666666664,69.625,71.79166666666667,71.0,71.66666666666667,70.25,70.5625,71.41666666666667,70.79166666666667,70.29166666666667,70.875,70.875,70.125,69.875,72.5625,70.95833333333333,72.0
6,2021-03-17,07:30:00,70.5,81.5625,71.0625,70.83333333333333,70.91666666666667,70.875,69.5625,72.125,71.0,71.375,72.3125,71.04166666666667,70.4375,71.875,71.0,76.04166666666667,71.875,71.20833333333333,71.45833333333333,72.125,71.625,71.20833333333333,70.875,71.5,70.8125,71.5,71.5,71.625,71.1875,71.28125,70.8125,72.375,70.75,71.0,70.125,71.0,71.70833333333333,70.875,59.0,71.66666666666667,71.375,71.66666666666667,72.16666666666667,72.25,71.66666666666667,72.375,71.875,72.78125,70.875,71.625,71.29166666666667,71.75,71.91666666666667,72.83333333333333,81.15625,71.0,71.33333333333333,72.16666666666667,72.04166666666667,70.5,72.875,71.875,70.91666666666667,71.0625,71.0,70.6875,71.5,70.4375,71.08333333333333,70.25,70.75,71.54166666666667,71.3125,70.20833333333333,71.53125,70.8125,69.91666666666667,71.25,70.91666666666667,70.5,71.54166666666667,70.75,70.58333333333333,70.83333333333333,71.09375,71.1875,71.3125,70.70833333333333,70.90625,71.375,71.625,71.54166666666667,71.70833333333333,71.04166666666667,71.75,71.41666666666667,71.54166666666667,71.25,71.33333333333333,70.70833333333333,70.5,70.59375,71.70833333333333,71.29166666666667,71.875,70.54166666666667,58.125,69.91666666666667,72.58333333333333,71.375,71.45833333333333,70.66666666666667,71.4375,70.375,69.875,70.29166666666667,70.5,70.625,69.95833333333333,70.41666666666667,70.875,71.5,70.95833333333333
7,2021-03-17,07:45:00,70.625,76.125,70.25,70.66666666666667,70.5,70.125,70.66666666666667,71.0,69.875,70.95833333333333,71.9375,70.91666666666667,71.21875,70.625,71.6875,72.875,70.83333333333333,71.125,70.66666666666667,70.96875,70.95833333333333,70.41666666666667,69.5,71.16666666666667,70.6875,70.875,71.625,70.5,70.625,71.125,71.70833333333333,71.45833333333333,69.875,69.83333333333333,69.9375,71.08333333333333,70.91666666666667,70.5625,58.75,71.33333333333333,70.78125,71.41666666666667,70.875,71.28125,71.125,71.8125,71.625,70.625,71.0,70.25,70.875,70.90625,70.9375,72.6875,81.875,70.95833333333333,70.58333333333333,71.625,70.28125,69.70833333333333,71.54166666666667,71.75,70.4375,70.5,70.75,69.45833333333333,0.0,69.625,70.0,70.0625,69.58333333333333,70.66666666666667,70.75,70.09375,70.5625,70.78125,70.875,70.125,69.5,71.1875,70.5625,70.0,70.125,69.95833333333333,70.4375,70.125,70.75,69.83333333333333,70.125,70.71875,71.16666666666667,70.95833333333333,71.0,69.70833333333333,70.625,70.83333333333333,70.5,70.0,70.66666666666667,70.75,69.66666666666667,69.79166666666667,71.0,70.5,71.15625,70.25,57.6875,70.33333333333333,71.95833333333333,71.04166666666667,70.75,70.95833333333333,71.125,70.66666666666667,70.375,69.45833333333333,69.75,69.58333333333333,69.95833333333333,69.75,71.09375,71.04166666666667,70.375
8,2021-03-17,08:00:00,70.625,70.08333333333333,70.375,70.25,70.25,69.91666666666667,69.84375,70.6875,70.25,70.95833333333333,71.33333333333333,70.25,70.875,71.625,70.3125,70.375,70.20833333333333,69.95833333333333,69.9375,70.8125,70.25,69.625,69.875,70.375,70.65625,70.6875,71.70833333333333,70.04166666666667,71.0,71.45833333333333,71.375,70.125,69.91666666666667,69.70833333333333,69.79166666666667,70.84375,70.54166666666667,69.46875,57.958333333333336,70.41666666666667,71.25,71.16666666666667,71.125,71.4375,71.20833333333333,72.0625,71.0,71.25,71.0,70.54166666666667,70.0625,71.5,70.5625,70.78125,70.45833333333333,70.3125,70.53125,71.25,71.75,70.875,70.875,70.625,69.8125,70.41666666666667,70.375,70.25,70.29166666666667,69.5625,69.0,71.3125,70.0,70.41666666666667,70.4375,69.6875,70.0,70.875,70.25,70.29166666666667,69.75,70.45833333333333,70.53125,70.08333333333333,69.83333333333333,69.875,69.58333333333333,70.66666666666667,71.08333333333333,70.1875,69.75,70.75,70.45833333333333,71.0,70.4375,70.3125,70.5625,70.375,69.875,70.79166666666667,71.21875,69.95833333333333,69.95833333333333,69.75,71.08333333333333,70.125,71.25,70.41666666666667,58.0,69.70833333333333,71.79166666666667,71.04166666666667,70.8125,70.70833333333333,70.41666666666667,70.0,70.25,69.79166666666667,70.125,70.54166666666667,70.33333333333333,69.625,69.5625,70.75,70.625
9,2021-03-17,08:15:00,69.75,69.4375,69.58333333333333,69.59375,70.25,69.28125,69.375,69.625,70.375,71.25,70.45833333333333,70.45833333333333,70.125,70.54166666666667,71.5,70.375,69.45833333333333,69.0625,70.125,70.20833333333333,69.83333333333333,69.9375,69.25,69.4375,69.5625,70.6875,70.95833333333333,70.58333333333333,70.58333333333333,71.33333333333333,70.83333333333333,69.6875,69.375,68.875,68.75,70.1875,70.125,67.875,57.333333333333336,70.54166666666667,70.25,70.95833333333333,71.0625,70.91666666666667,70.95833333333333,71.33333333333333,70.58333333333333,70.54166666666667,70.9375,70.0,70.04166666666667,70.375,69.375,69.9375,70.45833333333333,70.0,70.25,70.625,70.25,69.5,70.0,70.75,69.29166666666667,70.0,70.08333333333333,69.3125,69.75,69.4375,69.20833333333333,70.04166666666667,69.16666666666667,70.0,69.625,68.91666666666667,70.375,70.1875,69.08333333333333,69.33333333333333,69.70833333333333,69.75,70.0,68.79166666666667,69.5,70.5,70.1875,70.45833333333333,71.0,69.125,69.375,70.08333333333333,70.25,70.75,70.1875,69.375,70.375,70.5,69.625,70.20833333333333,69.75,70.25,69.04166666666667,69.375,70.84375,69.75,69.33333333333333,69.83333333333333,57.833333333333336,69.5625,70.66666666666667,69.875,70.54166666666667,69.75,70.04166666666667,70.0,70.04166666666667,69.33333333333333,70.5,69.54166666666667,69.29166666666667,68.70833333333333,69.96875,70.08333333333333,69.41666666666667
