,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.2 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.12 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.5 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.11 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.5 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.3 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.12 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-04-18,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-18,06:15:00,0.03543333333333334,0.1416666666666667,0.08753333333333334,0.1406,0.07916666666666666,0.1406,0.08336666666666666,0.041666666666666664,0.10003333333333332,0.11253333333333333,0.12293333333333334,0.07500000000000001,0.11043333333333334,0.1708333333333333,0.08543333333333335,0.10210000000000001,0.059399999999999994,0.14373333333333335,0.12293333333333334,0.05836666666666666,0.0,0.1646,0.15,0.11043333333333333,0.15315,0.050025,0.0771,0.0792,0.05416666666666667,0.08126666666666667,0.10210000000000001,0.047933333333333335,0.02815,0.13749999999999998,0.0,0.0792,0.08336666666666666,0.14166666666666666,0.12083333333333335,0.11876666666666667,0.16876666666666665,0.1594,0.125,0.11560000000000001,0.10003333333333335,0.0594,0.1875,0.13125,0.1729333333333333,0.125,0.07086666666666668,0.14685,0.10625000000000001,0.09583333333333333,0.11876666666666667,0.07086666666666668,0.15416666666666667,0.08963333333333334,0.19999999999999998,0.08750000000000001,0.2125,0.041666666666666664,0.1094,0.1875,0.09376666666666666,0.1562,0.0896,0.10625000000000001,0.10836666666666667,0.107825,0.05315,0.14793333333333333,0.08126666666666667,0.10626666666666668,0.089075,0.125,0.12293333333333334,0.09586666666666667,0.09375,0.08543333333333332,0.06875,0.15,0.11253333333333333,0.05623333333333333,0.10836666666666667,0.1,0.03125,0.07293333333333334,0.21565,0.03543333333333334,0.16043333333333334,0.1792,0.12916666666666668,0.13956666666666667,0.14065,0.06876666666666666,0.0844,0.16255,0.10626666666666666,0.11043333333333334,0.0625,0.0938,0.10625000000000001,0.11043333333333333,0.09065000000000001,0.13333333333333333,0.12706666666666666,0.1344,0.0875,0.08543333333333332,0.05416666666666666,0.09583333333333333,0.09586666666666666,0.125,0.075,0.0667,0.13333333333333333,0.12190000000000001,0.029699999999999997,0.06565,0.128125,0.09583333333333333,0.06876666666666666
2,2021-04-18,06:30:00,0.11875000000000001,0.2313,0.1896,0.23126666666666665,0.21246666666666666,0.2313,0.20833333333333334,0.17654999999999998,0.1812666666666667,0.23750000000000002,0.23749999999999996,0.2167,0.2188,0.2917,0.18123333333333336,0.175,0.16875,0.21046666666666666,0.2344,0.19169999999999998,0.16876666666666665,0.26875,0.2344,0.20626666666666668,0.2563,0.2041666666666667,0.20833333333333334,0.22290000000000001,0.13126666666666667,0.14685,0.19583333333333333,0.11565,0.11876666666666667,0.2583666666666667,0.2895666666666667,0.2,0.2333333333333333,0.2542,0.24583333333333335,0.20210000000000003,0.2750333333333333,0.2562,0.24065,0.24065,0.16043333333333334,0.13440000000000002,0.24796666666666667,0.2438,0.2916666666666667,0.21565,0.21565,0.2271,0.16876666666666665,0.1844,0.2333333333333333,0.1938,0.3104,0.21666666666666667,0.3333,0.2437666666666667,0.33435,0.1812666666666667,0.17916666666666667,0.28755,0.2219,0.2729333333333333,0.2313,0.25,0.1625,0.19375,0.17500000000000002,0.23539999999999997,0.16876666666666665,0.26253333333333334,0.1938,0.29793333333333333,0.2729333333333333,0.2,0.26565,0.23129999999999998,0.2333333333333333,0.2542,0.20210000000000003,0.15213333333333334,0.20420000000000002,0.25625,0.15003333333333332,0.18543333333333334,0.3042,0.15833333333333333,0.2792,0.28125,0.2396,0.2813,0.2625,0.18543333333333334,0.22505,0.29583333333333334,0.2271,0.21565,0.14796666666666666,0.148425,0.22290000000000001,0.25939999999999996,0.20005,0.2333333333333333,0.25003333333333333,0.27709999999999996,0.2188,0.16875,0.17500000000000002,0.17920000000000003,0.2125,0.2271,0.1791666666666667,0.17920000000000003,0.22290000000000001,0.203125,0.14065,0.19796666666666665,0.225,0.18543333333333334,0.1646
3,2021-04-18,06:45:00,0.24996666666666667,0.42815,0.38126666666666664,0.5500333333333334,0.5458666666666666,0.3937333333333333,0.4333666666666667,0.47185,0.5646,0.5625333333333334,0.6146000000000001,0.5687666666666668,0.4922,0.6375000000000001,0.3917,0.40619999999999995,0.3646,0.3833333333333333,0.6208333333333333,0.5499999999999999,0.4145666666666667,0.5547,0.5583666666666667,0.45626666666666665,0.5562666666666667,0.46460000000000007,0.5417,0.5354333333333333,0.3499999999999999,0.4125,0.3625,0.25,0.41407499999999997,0.5958666666666667,0.5406500000000001,0.5,0.4875333333333333,0.617225,0.5771000000000001,0.5395666666666666,0.6000333333333333,0.5104333333333334,0.48333333333333334,0.46670000000000006,0.40420000000000006,0.3708666666666667,0.4854333333333334,0.4875,0.5,0.5875333333333334,0.4458666666666667,0.3281,0.4167,0.3812666666666667,0.45,0.4688,0.653125,0.4499666666666666,0.6749999999999999,0.55315,0.5500333333333334,0.5270666666666667,0.52185,0.6541666666666667,0.4062,0.637525,0.6375500000000001,0.49375,0.2875333333333333,0.4229,0.3812666666666667,0.42713333333333336,0.5333333333333333,0.6083333333333334,0.6046750000000001,0.5625,0.6291666666666667,0.32189999999999996,0.74065,0.55,0.606275,0.5219,0.4146,0.3271,0.425,0.425,0.5208666666666667,0.4312666666666667,0.5333666666666667,0.3833333333333333,0.6062666666666667,0.4937666666666667,0.5979333333333333,0.557825,0.5729333333333334,0.725,0.46456666666666663,0.5646,0.4437666666666667,0.4375,0.3396333333333333,0.3333,0.5833666666666666,0.5854333333333334,0.4000333333333333,0.5500333333333334,0.5667,0.5687500000000001,0.4792,0.38907500000000006,0.39796666666666664,0.4250333333333333,0.45,0.4895666666666667,0.3979333333333333,0.4521333333333333,0.4749999999999999,0.5208333333333334,0.3979333333333333,0.43543333333333334,0.451575,0.3875333333333333,0.4354
4,2021-04-18,07:00:00,0.5979333333333333,0.6375,0.75315,0.9000333333333334,0.8,0.8625499999999999,0.8469,0.7917,0.8812666666666665,0.8625499999999999,0.9250333333333334,0.9219,0.8833666666666667,0.9479333333333333,0.7458,0.7625,0.6458666666666667,0.7125333333333334,0.8645999999999999,0.9625,0.8667000000000001,1.0625,0.9479333333333333,0.8645999999999999,0.9187666666666666,0.8938,0.8416666666666667,0.7875,0.6895666666666666,0.7063,0.6844,0.6208333333333333,0.89375,0.9750333333333333,0.9104333333333333,0.8270666666666666,0.9188000000000001,0.9438,0.8625,0.8792,0.85005,1.0646000000000002,0.9500333333333333,0.956275,0.7229333333333333,0.7187666666666667,0.675,0.8958333333333334,1.0062666666666666,0.8687666666666667,0.6938,0.7833333333333333,0.7313000000000001,0.8500333333333333,0.8624999999999999,0.8000333333333334,1.1562666666666668,0.9396,0.9979333333333334,0.9250333333333334,0.9344000000000001,0.9,0.9791666666666666,0.9063000000000001,0.89065,1.0063,0.8792,0.9666666666666667,0.8000250000000001,0.9313,0.89375,0.92505,0.8729333333333334,1.0438,0.97815,1.0604333333333333,0.8999999999999999,0.8765750000000001,0.9125,0.875,1.0,0.9375,0.8729333333333334,0.7437666666666667,0.75315,0.8395999999999999,0.8729333333333334,0.88755,1.0437666666666667,0.85,0.9187666666666668,1.0000333333333333,1.0333333333333332,1.1354333333333333,0.8604333333333333,0.8687666666666667,0.98125,0.9979666666666667,0.975,0.8437333333333333,0.6604333333333333,0.6770999999999999,0.83125,0.8906499999999999,0.8416666666666667,0.9562666666666667,0.8937666666666667,0.93285,0.7771,0.83125,0.7219,0.7333666666666666,0.8104333333333334,0.8229333333333333,0.7437666666666667,0.71565,0.85,0.76875,0.7021000000000001,0.8312666666666667,0.8125333333333332,0.7021333333333334,0.7708333333333334
5,2021-04-18,07:15:00,0.7792,0.9406,1.0708333333333335,1.6937666666666666,1.6062666666666667,1.35625,1.5250333333333332,1.3042,1.3406500000000001,1.5666666666666667,1.30315,1.4625000000000001,1.4,1.3437999999999999,1.1729333333333332,1.26255,0.8313,0.86875,1.6531500000000001,1.6000333333333332,1.5062666666666666,1.43125,1.78755,1.6562666666666666,1.6229333333333333,1.5708333333333335,1.6750333333333334,1.4833666666666667,1.14065,1.2271333333333334,0.87815,0.7854333333333333,1.75315,1.6646333333333334,1.7542,1.5875333333333332,1.6292,1.29375,1.5083333333333335,1.700033333333333,1.2031,1.6292,1.6000333333333334,1.7281,1.2187333333333334,0.9688,1.6688,1.7000333333333335,1.6479666666666668,1.2969,1.7604333333333333,1.1125,0.8937999999999999,1.23125,1.3125,1.7146,1.4219,1.562475,1.75,1.6396333333333333,1.5625333333333333,1.714566666666667,1.7719,1.825033333333333,1.5333666666666668,1.6416666666666666,1.6021,1.9312666666666667,1.7021,1.5292000000000001,1.3770999999999998,1.5438,1.25625,1.5,1.6270999999999998,1.3500333333333334,1.3688,1.8875000000000002,1.85935,1.8094,1.9031500000000001,1.808366666666667,1.8844,1.6469,1.4521333333333333,1.6917,1.7521333333333333,2.05315,1.8521,1.406275,1.679166666666667,1.903175,1.8874999999999997,1.5125,1.7854333333333334,1.6125,1.5771,1.8104666666666664,1.8041666666666665,1.45,0.9062666666666667,0.8624999999999999,1.6208666666666665,1.5854333333333335,1.2187999999999999,1.6854666666666667,1.5854333333333335,1.6094,1.3271,1.36565,1.0563,1.32505,1.2521000000000002,1.2813,1.31875,1.3609499999999999,1.3229333333333333,1.137533333333333,1.0062666666666666,1.31565,1.3146333333333333,1.1917,1.04065
6,2021-04-18,07:30:00,0.9396,0.9843999999999999,1.2479666666666667,1.3437999999999999,1.3271,1.3062749999999999,1.3667,1.2313,1.3104333333333333,1.3667,1.347966666666667,1.3000333333333334,1.5093999999999999,1.3541666666666667,1.1604333333333334,1.1219000000000001,1.0250333333333332,1.037525,1.41875,1.4062,1.2688000000000001,1.3875333333333335,1.3896,1.3416666666666668,1.3094000000000001,1.29065,1.3979333333333335,1.2354333333333332,1.1062999999999998,1.1396,1.0250333333333332,0.9249999999999999,1.2437666666666667,1.4146333333333334,1.3875,1.3562666666666665,1.2979333333333334,1.3969,1.32815,1.3344,1.3583333333333334,1.3729333333333333,1.3458333333333332,1.345325,1.1041999999999998,1.1062666666666667,1.2958666666666667,1.4687999999999999,1.4583333333333333,1.41255,1.4541666666666666,1.312525,1.0750250000000001,1.3375333333333332,1.3479333333333334,1.2854333333333334,1.4146333333333334,1.3594,1.4646333333333335,1.3521,1.4395999999999998,1.2375,1.3875,1.63125,1.4188,1.34375,1.375,1.4688,1.31875,1.4604666666666664,1.3250333333333335,1.36565,1.3208666666666666,1.4234499999999999,1.4583666666666666,1.2188,1.3833333333333335,1.3672,1.3406500000000001,1.3896,1.3563,1.4021,1.34375,1.2062333333333333,1.6124999999999998,1.3688,1.4437333333333333,1.45005,1.5093999999999999,1.2125,1.4500333333333335,1.4156,1.33435,1.4416666666666667,1.4500333333333335,1.3562666666666667,1.3292,1.4437333333333333,1.3979666666666668,1.4031500000000001,1.0146333333333333,1.05625,1.2896,1.3604333333333336,1.2542,1.3541999999999998,1.3396,1.4187666666666665,1.2313,1.1687666666666667,1.1333666666666666,1.2313,1.1624999999999999,1.1896000000000002,1.1125,1.0718999999999999,1.1958666666666666,1.1479333333333335,1.0958666666666668,1.16565,1.1813,1.17815,1.1375333333333335
7,2021-04-18,07:45:00,0.7353999999999999,0.80005,1.9937333333333334,1.7844,2.0646,2.1563,2.0750333333333333,1.723425,1.9354333333333333,1.2375,2.0146,2.1062999999999996,2.24375,2.0604333333333336,1.5094,1.400025,0.8094000000000001,0.8458666666666668,1.375025,1.3396,2.0104333333333333,1.30315,1.9395999999999998,1.6624999999999999,2.0791999999999997,1.9500000000000002,1.683366666666667,1.5708666666666666,1.2916666666666667,1.3895999999999997,0.8250500000000001,0.7791666666666667,2.714633333333333,2.0167,2.0062666666666664,2.0187749999999998,2.0729333333333333,2.34065,2.1770666666666667,2.09375,2.029166666666667,2.0875333333333335,2.0313,2.0396,1.4896,1.3208666666666666,2.3792,2.32815,1.3813,1.9229333333333332,2.2854,2.6469,1.3125,2.7625,2.437466666666667,2.3781499999999998,1.6625000000000003,2.38125,1.8625333333333334,2.195866666666667,1.8645666666666667,2.058333333333333,1.3469,1.3063,1.9896,1.67505,1.3791666666666667,2.5125,1.5875000000000001,1.8375000000000001,2.1354666666666664,1.5396,2.091666666666667,2.7,1.2344,2.5094000000000003,2.4541999999999997,2.5,2.0594,1.9708333333333332,2.3594,2.1813000000000002,2.2667,2.49375,1.8094000000000001,2.668775,2.21565,2.0229666666666666,1.6083333333333334,2.440625,1.9354333333333333,1.3917000000000002,2.5021,1.9937666666666667,1.9833333333333334,1.3541999999999998,2.0875333333333335,2.2125333333333335,1.2500499999999999,2.6354333333333333,0.75315,0.8796999999999999,1.9500333333333335,1.8062666666666665,2.25935,2.34375,2.2250333333333336,1.9031500000000001,1.535975,1.7396333333333331,1.6646,1.7583333333333335,1.6729333333333336,1.6937666666666666,1.6708333333333332,1.5896000000000001,1.9208666666666667,1.7958666666666667,1.0094,1.1938,2.0833333333333335,1.3969,1.6333333333333335
8,2021-04-18,08:00:00,1.11565,1.8437666666666666,3.8125,4.1646,3.7708666666666666,4.0354,4.0417,4.1417,4.0938,3.9328250000000002,3.9500000000000006,4.20625,3.9604,4.04375,2.472933333333333,2.5594,1.33755,1.9708666666666668,4.110433333333333,3.7563,4.110433333333333,3.8671999999999995,4.1499999999999995,4.037533333333333,4.181266666666667,4.1062666666666665,4.21565,3.1833666666666667,2.38125,2.837533333333333,1.9578250000000001,1.45005,3.9594,3.4521,4.15,3.81565,4.183366666666667,4.068733333333333,4.0667,4.0854,4.0396,3.9604,4.058333333333334,4.108366666666667,2.5438,2.5604333333333336,4.1156500000000005,4.191633333333334,4.1917,4.0375,4.34685,2.96875,3.9969,4.1541999999999994,3.00625,4.2062333333333335,4.1625000000000005,4.259399999999999,4.293733333333333,3.868733333333333,4.134399999999999,4.0375499999999995,4.09065,4.33125,3.7422,4.43125,4.2020333333333335,4.2146,4.28125,4.175033333333333,4.316666666666667,4.225033333333333,4.185433333333333,4.395833333333333,4.018766666666667,4.225033333333333,4.2937666666666665,3.6843999999999997,4.3656500000000005,4.42185,4.0844000000000005,3.17815,4.4687,4.0469,3.16565,4.4531,4.4938,4.156300000000001,4.2344,4.2188,4.2031,3.81095,4.25,4.447933333333332,4.1833,4.247933333333333,4.1479333333333335,4.418749999999999,3.897933333333333,4.345833333333334,1.7645666666666668,2.1333333333333333,4.064633333333334,4.025,4.020866666666667,4.1062666666666665,4.125,4.3875,3.1562,3.4271333333333334,2.4979333333333336,3.3083333333333336,3.3625000000000003,3.40315,3.2291666666666665,3.2469,3.41875,3.1604000000000005,3.175,3.4292,3.2688,3.3417,2.73125
9,2021-04-18,08:15:00,2.1395999999999997,2.775033333333333,4.1604,3.6167000000000002,3.4771,4.129166666666666,3.2541999999999995,4.616633333333334,4.3125,4.7250499999999995,4.184374999999999,3.2562499999999996,3.5500000000000003,2.6125,2.2031,3.304166666666667,2.4375,2.8719,4.614566666666667,3.568733333333333,4.1771,4.502133333333334,4.016633333333334,3.6000333333333336,3.2417,3.9687666666666668,3.362533333333333,3.08125,3.1167000000000002,3.9313,3.7145666666666664,3.2021,3.9578249999999997,3.3833333333333333,3.875,3.0187666666666666,3.7833,4.18125,3.7437666666666662,3.1374999999999997,2.76255,3.7458333333333336,3.5167,3.847933333333333,3.422933333333333,3.4844,3.4,4.37185,3.6,4.0938,4.4906500000000005,3.4542,3.5375,4.168733333333333,4.475033333333333,4.170866666666666,4.915649999999999,3.9625,4.442200000000001,3.8604,3.7604333333333333,3.02815,3.9021333333333335,4.058333333333334,4.891666666666667,4.641666666666667,4.4125,3.193766666666667,3.6999750000000002,4.033366666666667,4.7031,4.025033333333333,3.8271333333333337,3.9166666666666665,4.158366666666667,3.9791666666666665,4.0000333333333336,4.668749999999999,4.1484749999999995,4.322933333333334,3.3292,4.116666666666666,3.525,3.7541666666666664,3.681266666666667,3.7000333333333337,4.483333333333333,3.2687666666666666,4.008333333333334,3.650033333333333,3.4437666666666664,4.7812,3.2938,4.2375,4.329725,3.3708666666666667,3.5208333333333335,4.6219,4.183366666666667,3.6437666666666666,3.4104666666666668,3.1687666666666665,4.122933333333333,3.6479,3.6583666666666663,4.120866666666667,3.8604333333333334,2.8719,3.5953,3.3146,3.5594,3.1844,2.8708333333333336,3.2354333333333334,3.4458333333333333,3.66565,3.4125333333333336,3.483333333333333,2.8166666666666664,2.64685,3.320866666666667,2.74065,2.6854666666666667
