,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.10 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.15 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.7 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
0,2021-02-21,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-21,06:15:00,29.94375,33.1565,31.68515,33.975500000000004,33.88046666666666,34.303875000000005,37.488033333333334,29.969300000000004,30.118233333333336,34.58826666666667,38.1004,32.7789,34.23043333333333,36.8758,32.802600000000005,32.68203333333333,36.0383,35.27863333333334,39.06720000000001,32.96835,32.8807,40.287850000000006,37.8276,40.5766,31.915425,32.123466666666666,41.7453,33.85466666666667,32.34843333333333,33.74166666666667,29.175533333333334,37.0539,34.77213333333333,28.627299999999998,30.920900000000003,35.64065,43.94925,35.15625,35.527525,36.40703333333334,31.88595,31.901300000000003,42.467600000000004,42.10313333333333,34.288650000000004,36.59893333333333,33.2625,28.677066666666672,35.2037,34.7672,40.206225,33.28125,30.125266666666665,34.066,34.11135,32.74373333333333,38.53643333333333,41.324600000000004,42.244550000000004,32.916666666666664,42.2901,32.51015,40.766425,29.66616666666667,39.46875,37.41956666666667,29.701800000000002,37.672133333333335,30.4521,33.0969,40.4695,30.924466666666664,32.387,36.249233333333336,30.8151,34.623200000000004,27.614866666666668,32.56015,36.8427,30.646366666666665,35.2297,27.974499999999995,30.64323333333333,38.1219,35.00806666666667,36.83256666666667,36.410666666666664,28.560933333333335,34.10443333333333,37.205466666666666,27.04645,29.357266666666664,38.15,29.762125,42.0797,38.558,36.46563333333333,35.86486666666667,36.73596666666666,31.213649999999998,30.931,40.89243333333334,34.237,34.16405,30.970566666666667,30.595066666666668,37.400000000000006,35.5469,28.532033333333334,36.356766666666665,35.32083333333333,28.151833333333332,34.4797,28.634800000000002,29.372899999999998,27.33125,28.007033333333336,29.965600000000002,34.1496,31.2672,28.388,33.16276666666666,32.97213333333333,24.359366666666663,33.96875,33.253166666666665,30.8052,29.0565
2,2021-02-21,06:30:00,40.3344,44.5628,40.43383333333333,48.020833333333336,43.431250000000006,47.4026,46.2094,37.1547,44.830733333333335,45.2167,45.38256666666667,43.554966666666665,44.486700000000006,50.1651,40.1789,39.893233333333335,45.95523333333333,44.51485,43.337500000000006,46.001775,45.14375,48.81693333333334,50.577349999999996,47.71666666666667,46.98205,46.2802,47.29243333333333,42.04873333333333,41.7797,43.4341,38.00233333333333,39.128150000000005,46.5406,36.32919999999999,40.25,47.510400000000004,47.37890000000001,44.1008,47.6953,45.1016,44.2695,43.814600000000006,49.166133333333335,47.75625,46.7996,49.78695,44.0969,39.67715,49.014849999999996,44.958,53.1617,43.50756666666666,43.1883,44.95545,43.018233333333335,46.132400000000004,46.45806666666667,45.31143333333333,46.833333333333336,44.55545,52.89335,47.0211,56.632000000000005,42.9703,45.47656666666668,51.67836666666667,42.61875,49.712500000000006,45.238,45.29659999999999,45.18776666666667,42.6102,43.72056666666666,47.2297,45.60235,48.725,41.05806666666667,43.13203333333333,43.50505,42.57305,46.91952499999999,42.97396666666666,43.242466666666665,45.1547,45.369,48.018233333333335,46.4763,41.15604999999999,45.443000000000005,48.26485,39.3271,45.9766,50.5594,40.3875,48.59713333333334,50.47695,47.2987,45.58670000000001,50.125025,38.38245,42.24816666666666,51.54843333333333,47.59243333333333,48.594033333333336,40.4964,39.72136666666666,45.41795,44.5216,41.171099999999996,44.19583333333333,45.75313333333333,40.8635,43.327333333333335,41.74636666666666,39.0276,38.933600000000006,40.2768,41.1284,44.464275,39.21953333333333,38.03333333333334,44.728899999999996,42.05975,35.5763,42.05443333333333,46.65546666666666,39.0344,40.0341
3,2021-02-21,06:45:00,46.06643333333333,56.50625,50.094,55.6466,54.9953,56.3754,53.52656666666667,49.24089999999999,52.566399999999994,53.85493333333333,53.41875,53.3438,54.209900000000005,62.706649999999996,49.65975,48.3961,53.90155,54.28933333333333,57.30103333333333,54.097300000000004,51.282000000000004,53.68256666666667,60.509899999999995,56.196333333333335,53.55806666666666,56.79243333333333,55.99453333333333,49.03046666666666,55.367575,50.10156666666666,45.756499999999996,49.7349,59.1852,48.059374999999996,47.13125,56.00183333333333,55.60545,49.1445,54.509,52.9375,51.71485,54.703133333333334,59.2,61.467200000000005,54.086466666666674,62.9625,49.8832,52.636966666666666,54.5893,58.113299999999995,60.824233333333325,50.552600000000005,51.97216666666666,54.79065,52.1539,48.863699999999994,57.94005,53.674733333333336,57.07216666666667,52.23256666666666,65.83595,54.49105,60.29976666666667,52.83905,55.29845,60.91405,53.36875,57.053133333333335,58.0289,52.77893333333333,52.34923333333334,53.00493333333333,51.80156666666667,60.02755,53.90989999999999,57.74793333333333,51.45443333333333,52.81823333333333,55.46383333333333,55.34713333333334,56.68005,49.5404,52.760933333333334,53.172666666666665,55.50313333333333,55.8716,54.70003333333333,55.487899999999996,53.475233333333335,56.862700000000004,49.91483333333333,49.056650000000005,61.77553333333333,53.28125,59.151599999999995,60.41992499999999,55.8555,56.00493333333333,61.10975,48.059900000000006,48.8832,62.425000000000004,59.987899999999996,57.811733333333336,49.5961,51.068999999999996,58.70236666666667,53.977866666666664,51.10413333333333,51.41120000000001,57.9766,50.67603333333333,52.481300000000005,52.54663333333334,50.31980000000001,49.91043333333332,48.1232,50.0974,53.89535,48.2138,47.78803333333334,57.083333333333336,53.55153333333334,43.80546666666667,51.5862,55.2789,48.59166666666666,48.54846666666666
4,2021-02-21,07:00:00,62.1496,73.79535,64.46719999999999,73.34065000000001,64.3453,70.2781,70.09846666666668,65.998625,71.43865,70.74273333333333,71.78205,70.21324999999999,67.08595,70.89965000000001,65.91405,65.12606666666666,70.33985,71.4789,72.9375,72.98519999999999,66.56287499999999,70.1602,76.18203333333334,71.9792,72.03333333333335,70.25286666666666,72.54060000000001,63.35745,70.875,68.02523333333333,61.7078,68.7715,71.2961,64.863,62.87630000000001,74.29556666666667,72.03960000000001,68.164475,67.53070000000001,73.810175,70.3107,69.5059,71.66173333333334,72.4362,72.83205000000001,74.6013,65.33933333333333,66.43635,72.10260000000001,69.87893333333334,75.759,67.90155,68.6465,72.8198,69.9844,69.7836,73.59455,70.0805,70.92293333333333,66.1685,77.5573,70.39583333333333,75.66406666666667,64.65883333333333,72.44323333333334,74.30625,64.6469,74.57606666666666,68.94426666666668,73.92035,69.83324999999999,67.94166666666666,73.84273333333333,72.832,69.93463333333334,71.53233333333334,69.7992,67.90106666666667,73.04294999999999,71.46055,74.57523333333334,64.99843333333334,69.14335,68.19476666666667,64.8828,67.4836,70.20665,66.702175,69.47236666666667,77.6875,64.05990000000001,66.39139999999999,78.3281,69.2082,80.6203,78.40966666666667,70.80233333333332,70.4456,76.23474999999999,67.9617,67.70783333333333,77.77343333333333,71.6276,70.93906666666666,65.36016666666666,63.19819999999999,74.0457,71.27305,67.4844,70.45546666666667,74.237,62.9777,67.27316666666667,65.65053333333333,66.19163333333333,66.28790000000001,65.35856666666666,63.95895,67.9888,65.6737,60.5789,72.8422,66.5958,59.9492,67.21016666666667,70.27866666666667,64.56016666666666,64.5125
5,2021-02-21,07:15:00,99.439075,77.32186666666666,80.11715,123.68185,93.49059999999999,108.014825,97.31146666666666,123.68164999999999,101.694,111.61173333333333,112.86016666666666,101.94246666666668,108.99869999999999,100.39946666666667,87.9758,98.36039999999998,109.53672499999999,102.02759999999999,120.21353333333333,108.2988,120.8656,104.34063333333332,101.8591,112.130475,101.39845,111.96663333333333,108.59086666666667,92.11773333333333,105.35443333333335,99.8771,84.44583333333333,95.4732,103.18516666666666,105.74334999999999,101.61643333333332,113.5125,120.583425,109.4414,110.8643,127.0271,106.52966666666667,122.7949,97.15703333333333,97.22266666666667,85.4922,110.44479999999999,81.9234,89.3224,91.65653333333334,95.12450000000001,92.88085,107.66095,95.86613333333332,102.31835000000001,75.6031,96.29535,112.83800000000001,107.041,114.9539,111.093,108.2615,100.59923333333332,110.09140000000001,89.96875,98.3531,116.98306666666667,95.93490000000001,111.55310000000001,117.517,102.70206666666667,116.14243333333333,115.14317500000001,113.73124999999999,103.33333333333333,102.18413333333332,95.23046666666666,113.43010000000001,117.0301,97.70366666666666,97.1125,105.27345,94.6284,112.16682499999999,108.99805,99.293,110.7969,100.0185,100.45705000000001,109.02539999999999,100.3026,107.55103333333334,111.21406666666667,104.5349,139.4305,120.876375,123.3625,119.69869999999999,109.0276,119.58593333333333,100.62813333333334,96.10076666666667,110.37783333333334,102.2297,96.40286666666667,90.24793333333332,126.43386666666667,101.8125,96.22500000000001,93.47343333333333,96.65313333333334,107.62916666666668,83.14456666666666,96.46743333333332,86.94506666666666,80.2531,95.57385,83.99086666666666,91.4104,85.22683333333333,104.1177,94.25630000000001,89.73176666666666,95.67863333333334,86.70756666666666,92.38413333333334,91.45963333333334,86.71016666666667,89.17136666666666
6,2021-02-21,07:30:00,196.61955,84.4711,203.84350000000003,131.7188,193.0583333333333,206.3156333333333,203.2953,191.69946666666667,159.88593333333333,191.33623333333333,206.4391,190.188,197.52920000000003,182.59570000000002,165.03673333333333,185.69893333333334,199.13595,191.85966666666664,178.7918,214.70195,174.55349999999999,171.22553333333335,167.19335,146.3441,161.71146666666667,147.443,182.3791666666667,188.28153333333333,211.29296666666664,159.1987,195.21425,183.08306666666667,177.61903333333336,207.38019999999997,201.1078,182.7065,178.59716666666668,216.75665,170.9291333333333,202.36090000000002,200.3406,199.9461,193.231,186.66404999999997,198.66292499999997,194.67656666666667,165.40157499999998,169.04713333333333,203.64426666666668,211.48749999999998,220.00525,195.44650000000001,189.6148333333333,205.61326666666665,79.4042,178.46095,205.48776666666666,196.29455,191.40625,192.58803333333333,185.65883333333332,204.8034,154.9086,146.72345,203.53945,195.53593333333333,168.27715,181.16743333333332,146.45316666666668,204.47473333333335,168.26364999999998,192.5594,220.52293333333333,208.39606666666668,215.57946666666666,228.50275,199.24394999999998,189.0656,213.55493333333334,187.54166666666666,189.11563333333334,187.395125,204.81923333333336,188.4914,185.02603333333332,184.7354333333333,199.25913333333332,167.15363333333332,165.50106666666667,181.748825,202.48239999999998,220.33306666666667,211.46485,201.38046666666665,219.5984,209.0414,191.9896,174.34924999999998,223.23306666666667,214.83589999999998,200.15605,216.7159,219.10783333333333,178.01823333333334,133.59335,169.81433333333334,138.84013333333334,205.59193333333334,209.2745,167.75153333333336,170.436725,150.9594,139.07695,150.3375,160.37655,101.32849999999999,158.54113333333333,143.99453333333335,127.4418,174.5330666666667,124.94843333333331,168.60975,170.06719999999999,123.5474,149.4125,159.60493333333332,151.1495,114.532
7,2021-02-21,07:45:00,241.92813333333334,217.32420000000002,210.6883,248.41680000000002,250.49102500000004,261.88125,250.90545,235.83356666666668,233.66563333333337,258.0988,247.23753333333332,263.0401,214.95510000000002,259.53715,240.86013333333335,235.63176666666666,264.40075,225.65275,243.26536666666667,213.6293,238.4922,238.7367,252.35833333333335,241.6864666666667,245.35756666666668,253.97969999999998,250.23643333333334,245.4588666666667,244.25676666666664,238.15283333333332,215.9766,222.88355,203.93905,255.8496,242.81276666666668,252.97786666666664,281.6474,251.98965,246.73046666666667,245.80026666666663,240.37006666666665,239.10625000000002,241.36513333333335,238.13643333333334,279.8516,245.53945,242.4289,236.82863333333333,281.91406666666666,218.7539,265.4367,267.32553333333334,231.97580000000002,248.10806666666667,188.3211,252.12189999999998,244.25103333333334,272.3789,258.88826666666665,244.92576666666665,252.33124999999998,226.4305,253.80596666666668,238.67399999999998,264.030475,257.11196666666666,239.57815,282.50053333333335,236.7484,249.9424333333333,239.0242333333333,232.60935,308.4551,247.85936666666666,262.9625,231.8508,250.891,291.6,245.20936666666663,266.464475,228.5958333333333,278.932,283.90233333333333,254.45000000000002,249.27083333333334,269.846475,269.60625,239.46096666666668,246.82783333333336,299.3875,244.83883333333333,246.47133333333332,260.51215,228.1137666666667,246.9351333333333,274.2961,251.26326666666668,251.4888,278.12895000000003,230.3438,240.2063,265.0237,261.2742333333333,245.00336666666666,246.8869666666667,239.0,241.94816666666665,249.09896666666668,274.92136666666664,214.7594,261.43944999999997,199.43566666666666,208.08306666666667,212.47109999999998,189.56054999999998,201.431,216.848225,207.7976666666667,199.21953333333332,212.44925,204.65623333333335,209.83165,185.6375,174.0469,206.3771,243.2031,232.1916666666667,199.46196666666665
8,2021-02-21,08:00:00,321.8328,334.19036666666665,338.56174999999996,351.812675,343.30935,331.2854,338.8301,332.2536666666667,334.12305000000003,345.2580666666667,338.32239999999996,333.1074,338.5083666666667,349.88206666666673,334.86510000000004,335.2393333333333,339.884375,338.52996666666667,335.99105,333.0921666666667,335.72266666666667,344.66253333333333,348.42319999999995,342.5705666666667,318.11135,337.35665,350.5924333333333,337.77006666666665,328.10235,332.4375,332.8958333333333,343.12393333333335,327.49036666666666,306.24375,322.41066666666666,344.53046666666665,352.19960000000003,329.6399,329.94065,343.7957,349.5914,333.70894999999996,346.9283666666667,341.24033333333335,344.38635,348.1965,334.29403333333335,340.20936666666665,359.2406,326.68629999999996,340.1953,357.3969,339.48045,348.43635,352.61992499999997,346.7168,352.81230000000005,355.2099,354.0107,336.5906,334.2188,345.0573,368.1807333333333,337.4536333333333,350.6328,330.43010000000004,343.72243333333336,368.35,354.1630333333333,340.0434666666667,345.9549333333334,352.74843333333337,356.53085,356.10762500000004,345.4375,335.50395000000003,328.0104333333333,349.5949,326.0813,357.76365,349.9231666666667,358.3574,354.7063,342.6531,318.95,353.625,351.65702500000003,339.8188,346.6307,335.4406333333333,330.3765666666667,329.91679999999997,350.51719999999995,320.28125,343.58486666666664,361.07809999999995,351.41613333333333,362.9055,357.4828333333333,336.2479,343.30372500000004,356.37553333333335,350.62606666666665,354.1596666666667,320.1852,334.73635,330.71276666666665,352.53145,344.1676,341.83386666666667,337.17216666666667,278.8093999999999,300.43126666666666,304.7156,284.6375,282.5361666666667,295.63475,288.1547,287.06445,281.08930000000004,282.7133,295.72450000000003,275.4762,280.95233333333334,292.88225,288.6807333333333,303.834,296.9742
9,2021-02-21,08:15:00,323.84923333333336,319.3703,297.6716333333334,327.4481666666666,316.7289,312.35605,291.6719,311.0789,365.13985,315.50496666666663,362.42706666666663,370.63710000000003,260.6691,331.9442666666667,320.7497666666667,278.8242,301.15545,329.9570333333333,294.954875,363.7919,327.8570333333333,321.6375,325.71846666666664,311.50236666666666,349.7211,318.56269999999995,380.93395,345.56850000000003,322.6875,304.69273333333336,340.60026666666664,299.7516,283.1211,309.1047333333333,307.30155,353.0594,347.6422,368.27265,299.9211,329.7164,357.1445,324.38355,381.6922,315.897275,332.7570333333333,281.20665,338.1651,280.4219,364.27866666666665,354.8591333333334,343.00910000000005,344.2166666666667,321.4586,299.0199,309.50350000000003,326.91406666666666,334.9836,286.06915,335.4919333333333,303.58887500000003,349.71093333333334,336.44530000000003,321.5219,318.0992,357.78753333333333,300.1664,354.49036666666666,351.21436666666665,231.1875,334.76445,348.3489333333334,378.7875,341.16903333333335,343.03985,333.6625,351.42423333333335,306.60355000000004,290.0254,336.1458,317.8215,294.2719,337.05103333333335,328.814075,327.43879999999996,350.02396666666664,357.99690000000004,360.23199999999997,301.002925,329.73383333333334,307.17575,316.9484666666667,324.4601666666667,349.2914333333333,317.27500000000003,307.36715,326.4437666666667,367.55745,327.3210666666667,385.68010000000004,340.2531333333333,329.08985,323.33205,352.14196666666663,326.58555,323.2651,362.8125,314.9354,333.8324,319.36719999999997,315.6875,273.4336,260.99946666666665,298.6143,275.35215,278.66895,270.51793333333336,276.10286666666667,290.58395,296.8398333333334,318.49530000000004,232.31485,301.88646666666665,293.0836,287.0758,295.0883,302.03046666666665,279.8901,274.04060000000004
