,Data,Hora,OP2.1.1 V (V),OP2.1.2 V (V),OP2.1.3 V (V),OP2.1.4 V (V),OP2.1.5 V (V),OP2.1.6 V (V),OP2.1.7 V (V),OP2.1.8 V (V),OP2.1.9 V (V),OP2.1.10 V (V),OP2.1.11 V (V),OP2.1.12 V (V),OP2.1.13 V (V),OP2.1.14 V (V),OP2.1.15 V (V),OP2.1.16 V (V),OP2.2.1 V (V),OP2.2.2 V (V),OP2.2.3 V (V),OP2.2.4 V (V),OP2.2.5 V (V),OP2.2.6 V (V),OP2.2.7 V (V),OP2.2.8 V (V),OP2.2.9 V (V),OP2.2.10 V (V),OP2.2.11 V (V),OP2.2.12 V (V),OP2.2.13 V (V),OP2.2.14 V (V),OP2.2.15 V (V),OP2.2.16 V (V),OP2.3.1 V (V),OP2.3.2 V (V),OP2.3.3 V (V),OP2.3.5 V (V),OP2.3.6 V (V),OP2.3.7 V (V),OP2.3.8 V (V),OP2.3.9 V (V),OP2.3.10 V (V),OP2.3.11 V (V),OP2.3.12 V (V),OP2.3.13 V (V),OP2.3.14 V (V),OP2.3.15 V (V),OP2.3.16 V (V)
0,2021-04-28,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-28,06:15:00,49.5,49.25,7.795454545454546,41.875,62.0,49.25,48.9375,52.375,50.0,49.1875,60.708333333333336,45.5,47.875,50.25,36.9375,46.375,69.25,58.666666666666664,47.0625,45.8125,48.125,47.125,48.520833333333336,45.5,40.8125,48.125,48.8125,41.1875,37.75,47.625,30.265625,48.1875,45.375,45.125,49.75,46.1875,45.3125,46.0625,47.625,49.75,62.541666666666664,46.25,45.3125,46.75,48.8125,47.0625,43.25
2,2021-04-28,06:30:00,47.8125,47.0,46.958333333333336,43.75,47.8125,45.625,47.708333333333336,48.125,47.625,49.291666666666664,48.666666666666664,46.0625,44.0,47.8125,43.9375,45.583333333333336,48.166666666666664,46.0,46.9375,47.291666666666664,47.15625,47.4375,47.9375,46.875,47.8125,47.34375,47.75,47.041666666666664,39.15625,47.291666666666664,47.9375,47.625,45.5,53.416666666666664,51.666666666666664,50.166666666666664,49.291666666666664,50.125,51.458333333333336,46.208333333333336,45.541666666666664,43.15625,39.0,45.083333333333336,48.708333333333336,44.5,47.375
3,2021-04-28,06:45:00,47.8125,47.708333333333336,46.458333333333336,44.0,46.375,44.9375,46.166666666666664,47.041666666666664,46.5,52.0,51.041666666666664,52.75,50.083333333333336,46.125,45.0,35.40625,47.875,50.625,50.083333333333336,47.833333333333336,45.333333333333336,48.5625,48.46875,45.041666666666664,48.291666666666664,47.25,46.375,47.375,39.333333333333336,47.125,44.96875,46.458333333333336,63.03125,69.45833333333333,69.875,66.125,67.125,71.5,65.375,28.916666666666668,26.5,24.916666666666668,24.416666666666668,28.333333333333332,30.84375,28.25,28.28125
4,2021-04-28,07:00:00,48.625,48.291666666666664,47.208333333333336,45.5,47.75,46.875,46.666666666666664,47.541666666666664,47.75,52.333333333333336,50.458333333333336,52.625,50.1875,46.875,46.5625,25.5,47.28125,50.1875,49.8125,47.458333333333336,45.5,48.958333333333336,48.875,46.25,48.75,47.666666666666664,46.791666666666664,47.541666666666664,39.291666666666664,47.28125,45.125,46.5,68.1875,70.9375,70.04166666666667,68.29166666666667,68.75,73.95833333333333,70.96875,31.375,22.125,19.916666666666668,19.041666666666668,21.0625,28.0,24.25,22.083333333333332
5,2021-04-28,07:15:00,48.84375,48.4375,47.583333333333336,46.0,48.083333333333336,47.583333333333336,47.666666666666664,48.5,47.833333333333336,52.375,49.958333333333336,52.375,50.375,47.25,47.0,20.625,47.125,49.53125,49.1875,47.416666666666664,46.03125,48.375,48.875,46.625,48.458333333333336,47.75,47.041666666666664,47.666666666666664,39.5625,47.375,45.84375,46.708333333333336,67.125,64.125,70.40625,64.5,64.125,68.4375,69.45833333333333,46.0625,24.291666666666668,17.541666666666668,20.125,21.875,31.541666666666668,28.0,20.375
6,2021-04-28,07:30:00,48.833333333333336,48.875,47.875,47.041666666666664,48.5625,48.0,48.458333333333336,48.625,48.5,51.083333333333336,49.625,51.25,50.375,48.0625,48.0,18.1875,46.958333333333336,48.8125,48.90625,47.291666666666664,46.6875,48.166666666666664,48.291666666666664,46.78125,48.583333333333336,47.375,47.125,47.541666666666664,39.28125,47.125,45.875,46.333333333333336,57.0625,60.1875,59.25,61.90625,58.083333333333336,63.6875,62.625,61.333333333333336,42.583333333333336,19.416666666666668,16.916666666666668,29.84375,47.875,28.583333333333332,19.416666666666668
7,2021-04-28,07:45:00,48.666666666666664,48.5625,47.875,47.25,48.541666666666664,48.083333333333336,47.75,48.5625,48.5,51.0625,49.75,51.125,49.916666666666664,48.0,48.0,19.125,47.208333333333336,48.666666666666664,48.708333333333336,47.125,46.541666666666664,48.0,48.583333333333336,46.8125,47.958333333333336,47.166666666666664,47.1875,47.5,39.4375,47.125,46.03125,46.791666666666664,52.958333333333336,53.0,54.40625,54.0,55.25,56.083333333333336,55.75,56.125,55.041666666666664,19.875,15.6875,52.125,54.4375,45.5625,19.6875
8,2021-04-28,08:00:00,47.625,47.416666666666664,46.916666666666664,46.666666666666664,47.291666666666664,47.125,47.041666666666664,47.53125,47.833333333333336,48.791666666666664,48.125,48.083333333333336,48.0625,47.541666666666664,47.125,35.0625,47.5,48.041666666666664,48.166666666666664,47.166666666666664,47.041666666666664,47.791666666666664,48.0,47.25,48.333333333333336,47.791666666666664,47.416666666666664,47.166666666666664,39.166666666666664,47.1875,46.666666666666664,46.875,49.916666666666664,49.875,48.958333333333336,48.375,49.875,50.125,50.375,50.5,48.5,36.0625,32.5,49.458333333333336,50.125,48.833333333333336,37.458333333333336
9,2021-04-28,08:15:00,47.333333333333336,47.8125,46.875,46.8125,47.3125,46.791666666666664,46.833333333333336,47.291666666666664,47.166666666666664,48.833333333333336,47.6875,48.5,48.333333333333336,46.958333333333336,46.875,42.458333333333336,47.4375,48.208333333333336,48.0,47.1875,47.041666666666664,48.041666666666664,48.416666666666664,47.625,48.25,47.8125,47.28125,47.5625,39.3125,47.083333333333336,46.791666666666664,46.75,48.75,49.1875,49.25,48.791666666666664,48.291666666666664,49.916666666666664,49.416666666666664,49.416666666666664,48.916666666666664,47.625,20.125,48.375,48.375,48.625,45.6875
