,Data,Hora,OP3.1.1 V (V),OP3.1.2 V (V),OP3.1.3 V (V),OP3.1.4 V (V),OP3.1.5 V (V),OP3.1.6 V (V),OP3.1.7 V (V),OP3.1.8 V (V),OP3.1.9 V (V),OP3.1.10 V (V),OP3.1.11 V (V),OP3.1.12 V (V),OP3.1.13 V (V),OP3.1.14 V (V),OP3.1.15 V (V),OP3.1.16 V (V),OP3.2.1 V (V),OP3.2.2 V (V),OP3.2.3 V (V),OP3.2.4 V (V),OP3.2.5 V (V),OP3.2.6 V (V),OP3.2.7 V (V),OP3.2.8 V (V),OP3.2.9 V (V),OP3.2.10 V (V),OP3.2.11 V (V),OP3.2.12 V (V),OP3.2.13 V (V),OP3.2.14 V (V),OP3.2.15 V (V),OP3.2.16 V (V),OP3.3.1 V (V),OP3.3.2 V (V),OP3.3.3 V (V),OP3.3.4 V (V),OP3.3.5 V (V),OP3.3.6 V (V),OP3.3.7 V (V),OP3.3.8 V (V),OP3.3.9 V (V),OP3.3.10 V (V),OP3.3.11 V (V),OP3.3.12 V (V),OP3.3.13 V (V),OP3.3.14 V (V),OP3.3.15 V (V),OP3.3.16 V (V),OP3.4.1 V (V),OP3.4.2 V (V),OP3.4.3 V (V),OP3.4.4 V (V),OP3.4.5 V (V),OP3.4.6 V (V),OP3.4.7 V (V),OP3.4.8 V (V),OP3.4.9 V (V),OP3.4.10 V (V),OP3.4.11 V (V),OP3.4.12 V (V),OP3.4.13 V (V),OP3.4.14 V (V),OP3.4.15 V (V),OP3.4.16 V (V),OP3.5.1 V (V),OP3.5.2 V (V),OP3.5.3 V (V),OP3.5.4 V (V),OP3.5.5 V (V),OP3.5.6 V (V),OP3.5.7 V (V),OP3.5.8 V (V),OP3.5.9 V (V),OP3.5.10 V (V),OP3.5.11 V (V),OP3.5.12 V (V),OP3.5.13 V (V),OP3.5.14 V (V),OP3.5.15 V (V),OP3.5.16 V (V),OP3.6.1 V (V),OP3.6.2 V (V),OP3.6.3 V (V),OP3.6.4 V (V),OP3.6.5 V (V),OP3.6.6 V (V),OP3.6.7 V (V),OP3.6.8 V (V),OP3.6.9 V (V),OP3.6.10 V (V),OP3.6.11 V (V),OP3.6.12 V (V),OP3.6.13 V (V),OP3.6.14 V (V),OP3.6.15 V (V),OP3.6.16 V (V),OP3.7.1 V (V),OP3.7.2 V (V),OP3.7.4 V (V),OP3.7.5 V (V),OP3.7.6 V (V),OP3.7.7 V (V),OP3.7.8 V (V),OP3.7.9 V (V),OP3.7.10 V (V),OP3.7.11 V (V),OP3.7.12 V (V),OP3.7.13 V (V),OP3.7.14 V (V),OP3.7.15 V (V),OP3.7.16 V (V),OP3.8.1 V (V),OP3.8.2 V (V),OP3.8.3 V (V),OP3.8.4 V (V),OP3.8.5 V (V),OP3.8.6 V (V),OP3.8.7 V (V),OP3.8.8 V (V),OP3.8.9 V (V),OP3.8.10 V (V),OP3.8.11 V (V),OP3.8.12 V (V),OP3.8.13 V (V),OP3.8.14 V (V),OP3.8.15 V (V),OP3.8.16 V (V)
0,2021-04-16,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-16,06:15:00,43.5,31.5,47.291666666666664,53.166666666666664,56.0,37.125,52.916666666666664,53.791666666666664,47.75,49.291666666666664,48.75,49.083333333333336,45.833333333333336,46.75,41.25,42.8125,42.25,38.75,53.416666666666664,50.8125,50.375,52.0625,28.1875,52.041666666666664,46.75,48.625,48.291666666666664,47.333333333333336,51.958333333333336,46.0,39.0625,36.416666666666664,41.833333333333336,39.791666666666664,50.791666666666664,51.666666666666664,41.791666666666664,53.0,44.75,53.291666666666664,48.75,49.78125,44.5,48.541666666666664,49.5,46.875,35.625,41.541666666666664,47.9375,48.8125,48.9375,48.875,46.8125,44.875,38.25,44.125,46.125,46.125,49.375,50.041666666666664,47.75,48.4375,50.166666666666664,48.125,48.833333333333336,48.875,48.333333333333336,47.333333333333336,49.791666666666664,48.666666666666664,45.083333333333336,43.166666666666664,46.458333333333336,45.0,47.3125,47.875,47.1875,48.0625,46.0625,48.3125,47.333333333333336,47.833333333333336,49.041666666666664,47.125,41.1875,46.375,45.458333333333336,44.833333333333336,45.833333333333336,47.875,45.875,48.8125,48.875,53.0,46.4375,48.708333333333336,50.25,50.708333333333336,51.125,49.875,50.833333333333336,43.208333333333336,46.625,34.625,35.0,47.083333333333336,47.958333333333336,48.5625,49.375,49.125,38.5,30.416666666666668,47.666666666666664,45.625,48.0,45.25,55.625,46.4375,49.333333333333336,51.125,45.833333333333336,49.4375,54.5625,33.833333333333336,45.8125,47.125,45.708333333333336
2,2021-04-16,06:30:00,28.5,24.0625,32.46875,45.458333333333336,60.541666666666664,39.125,50.458333333333336,58.34375,57.833333333333336,55.625,58.0,58.041666666666664,55.958333333333336,56.75,31.3125,31.9375,27.5,28.8125,55.4375,53.166666666666664,50.75,56.5625,57.0,53.708333333333336,52.375,52.4375,53.25,55.333333333333336,53.458333333333336,50.166666666666664,19.25,30.166666666666668,18.3125,27.875,55.166666666666664,54.53125,55.791666666666664,57.0625,48.791666666666664,55.666666666666664,0.0,55.458333333333336,49.9375,56.0,52.958333333333336,52.125,29.1875,26.625,53.833333333333336,59.1875,33.4375,58.8125,50.75,32.625,26.3125,29.916666666666668,32.083333333333336,32.5625,56.75,60.375,63.5,53.75,57.583333333333336,54.25,51.333333333333336,52.625,54.0625,52.25,52.65625,53.09375,32.458333333333336,28.875,30.125,36.75,53.0,56.458333333333336,53.166666666666664,49.791666666666664,51.083333333333336,52.833333333333336,51.666666666666664,53.791666666666664,57.375,50.75,51.9375,54.625,29.291666666666668,28.583333333333332,29.333333333333332,21.6875,55.625,55.041666666666664,53.291666666666664,52.333333333333336,50.5,54.0,52.791666666666664,58.125,53.0,56.875,60.0625,30.958333333333332,28.125,18.5625,25.708333333333332,50.958333333333336,51.4375,52.041666666666664,53.958333333333336,52.25,42.6875,45.916666666666664,53.0,47.833333333333336,44.333333333333336,45.5625,48.416666666666664,47.583333333333336,45.0,47.9375,48.083333333333336,46.125,45.458333333333336,45.75,46.875,46.708333333333336,46.0
3,2021-04-16,06:45:00,24.0,21.916666666666668,25.75,60.375,60.416666666666664,29.4375,61.25,60.875,59.21875,59.125,61.083333333333336,59.291666666666664,56.833333333333336,57.375,29.208333333333332,28.166666666666668,20.75,20.583333333333332,54.333333333333336,53.125,55.9375,55.1875,56.875,53.916666666666664,53.541666666666664,53.416666666666664,52.25,56.375,54.666666666666664,50.333333333333336,25.25,29.958333333333332,20.375,21.625,55.75,54.75,57.0,57.666666666666664,49.3125,54.3125,55.083333333333336,54.375,53.458333333333336,55.375,54.5,51.708333333333336,26.958333333333332,30.541666666666668,56.125,59.208333333333336,45.5,58.75,61.291666666666664,25.5,19.875,27.125,26.875,27.291666666666668,59.541666666666664,60.041666666666664,57.791666666666664,57.75,59.75,60.375,53.583333333333336,54.708333333333336,55.1875,53.125,54.0625,54.375,23.791666666666668,24.416666666666668,24.791666666666668,23.625,52.875,57.875,55.5,53.1875,53.1875,57.375,53.041666666666664,56.5,55.8125,54.5625,53.75,55.583333333333336,24.625,24.833333333333332,24.78125,23.958333333333332,55.0,56.291666666666664,56.208333333333336,53.791666666666664,53.125,53.708333333333336,55.5,57.458333333333336,56.3125,57.333333333333336,60.5625,26.125,26.5,22.375,21.0,52.416666666666664,52.75,54.3125,53.75,53.4375,43.875,46.75,53.041666666666664,48.333333333333336,44.916666666666664,44.208333333333336,48.5625,46.65625,45.625,47.25,47.625,45.75,45.333333333333336,45.625,46.708333333333336,46.65625,47.041666666666664
4,2021-04-16,07:00:00,25.625,27.0,37.9375,56.0625,51.666666666666664,50.458333333333336,54.333333333333336,56.0,52.3125,53.958333333333336,52.4375,52.041666666666664,52.708333333333336,52.791666666666664,39.125,39.625,31.75,23.916666666666668,53.0,50.5,52.666666666666664,54.0,53.5,50.291666666666664,51.166666666666664,51.166666666666664,50.1875,52.5,52.875,49.041666666666664,36.0,37.708333333333336,25.916666666666668,27.541666666666668,50.166666666666664,51.375,54.1875,53.125,45.5,53.0625,50.208333333333336,51.458333333333336,51.875,52.916666666666664,50.208333333333336,48.125,35.75,39.375,49.916666666666664,49.8125,50.875,52.125,53.208333333333336,25.5,26.4375,43.458333333333336,44.833333333333336,47.875,50.791666666666664,49.833333333333336,49.0625,51.5,52.666666666666664,50.5,47.541666666666664,47.3125,49.791666666666664,47.0,48.041666666666664,47.958333333333336,39.666666666666664,44.75,44.5625,39.0,48.666666666666664,49.583333333333336,47.8125,46.75,48.25,51.03125,46.9375,49.458333333333336,49.708333333333336,50.0,49.666666666666664,50.208333333333336,44.541666666666664,44.875,45.75,38.25,50.291666666666664,50.5,49.791666666666664,47.59375,48.46875,49.541666666666664,52.583333333333336,52.583333333333336,54.75,51.125,55.375,45.291666666666664,40.875,28.166666666666668,23.958333333333332,50.625,50.875,50.75,51.958333333333336,51.03125,41.3125,47.375,50.458333333333336,48.083333333333336,45.958333333333336,45.458333333333336,47.583333333333336,47.6875,46.25,46.708333333333336,47.0,46.75,45.708333333333336,46.416666666666664,46.583333333333336,47.1875,47.166666666666664
5,2021-04-16,07:15:00,11.541666666666666,12.4375,21.083333333333332,58.3125,59.1875,58.0,57.75,58.5625,56.125,57.208333333333336,59.375,58.0625,56.5,57.125,35.25,33.083333333333336,11.375,11.041666666666666,55.958333333333336,54.541666666666664,56.875,56.333333333333336,57.5,55.75,54.625,55.291666666666664,52.333333333333336,57.166666666666664,55.541666666666664,51.416666666666664,30.416666666666668,31.75,10.666666666666666,10.833333333333334,55.375,55.5,57.791666666666664,57.791666666666664,49.875,57.0625,56.041666666666664,54.125,54.833333333333336,55.28125,54.5,53.8125,31.291666666666668,32.166666666666664,47.875,51.375,51.083333333333336,51.041666666666664,52.083333333333336,28.125,9.8125,49.5,50.75,50.916666666666664,50.5625,51.25,50.791666666666664,50.666666666666664,50.5,51.09375,47.0,47.625,48.21875,46.583333333333336,46.916666666666664,47.625,46.0,45.875,47.4375,45.208333333333336,46.0,49.1875,48.291666666666664,46.333333333333336,46.6875,49.1875,46.083333333333336,48.583333333333336,48.1875,46.875,46.541666666666664,47.75,47.125,45.791666666666664,47.916666666666664,45.875,47.458333333333336,48.083333333333336,47.65625,46.4375,46.5625,47.15625,53.458333333333336,54.3125,52.833333333333336,53.458333333333336,54.708333333333336,54.458333333333336,55.583333333333336,10.875,10.541666666666666,49.791666666666664,50.208333333333336,50.875,51.0625,50.125,41.25,47.833333333333336,51.416666666666664,48.1875,46.166666666666664,45.625,47.583333333333336,46.875,46.708333333333336,47.0,46.625,45.708333333333336,45.833333333333336,46.708333333333336,45.875,46.958333333333336,47.791666666666664
6,2021-04-16,07:30:00,8.458333333333334,8.666666666666666,54.28125,56.125,56.625,56.458333333333336,56.541666666666664,56.8125,56.0625,55.458333333333336,57.333333333333336,55.958333333333336,54.166666666666664,54.583333333333336,31.083333333333332,30.625,9.916666666666666,9.083333333333334,55.708333333333336,55.34375,0.0,57.28125,57.5,56.125,54.9375,55.583333333333336,54.4375,57.25,55.916666666666664,53.0,30.1875,31.375,9.291666666666666,10.041666666666666,56.041666666666664,56.125,57.75,58.125,49.5,57.28125,55.583333333333336,56.3125,55.75,55.75,55.166666666666664,54.90625,31.083333333333332,31.625,47.208333333333336,50.125,49.875,49.75,50.541666666666664,49.03125,8.6875,49.375,49.083333333333336,49.5,50.0625,50.0,49.375,49.5,50.375,49.8125,46.9375,47.208333333333336,47.5,46.625,46.833333333333336,46.958333333333336,46.291666666666664,45.875,47.25,45.916666666666664,46.25,48.75,47.583333333333336,46.416666666666664,46.75,48.916666666666664,46.25,47.8125,47.583333333333336,46.9375,46.541666666666664,47.125,47.0,45.958333333333336,47.75,46.5625,47.333333333333336,47.583333333333336,47.125,46.5625,46.583333333333336,47.125,54.208333333333336,54.166666666666664,54.083333333333336,54.625,55.791666666666664,55.208333333333336,55.583333333333336,9.333333333333334,8.875,50.25,50.708333333333336,51.166666666666664,51.125,49.75,41.416666666666664,47.75,50.375,48.0,46.375,46.083333333333336,47.375,47.125,46.625,47.0,46.75,46.166666666666664,46.041666666666664,46.833333333333336,46.333333333333336,47.1875,47.5625
7,2021-04-16,07:45:00,7.4375,7.375,55.083333333333336,56.458333333333336,56.833333333333336,56.666666666666664,56.5,56.78125,56.5,55.583333333333336,57.541666666666664,56.458333333333336,54.53125,54.75,30.5,30.416666666666668,8.03125,9.125,55.9375,55.625,57.125,57.0625,57.25,56.083333333333336,55.375,55.625,54.46875,57.6875,56.5,53.5,29.958333333333332,31.375,9.708333333333334,11.5,56.0625,56.416666666666664,58.166666666666664,57.75,48.875,56.916666666666664,55.541666666666664,56.25,55.916666666666664,55.875,55.625,55.333333333333336,30.708333333333332,31.291666666666668,45.625,48.416666666666664,48.166666666666664,48.791666666666664,49.333333333333336,48.0,32.833333333333336,48.875,48.5,49.0625,48.875,48.6875,48.083333333333336,48.0625,49.291666666666664,48.1875,46.875,47.125,47.4375,46.75,46.958333333333336,46.958333333333336,46.5,46.208333333333336,47.458333333333336,46.375,46.5,48.5,47.166666666666664,46.5,46.8125,48.541666666666664,46.25,47.583333333333336,47.375,46.875,46.5625,47.0,47.166666666666664,46.25,47.8125,47.0,47.4375,47.625,47.25,46.791666666666664,46.75,47.125,54.208333333333336,54.166666666666664,54.041666666666664,53.9375,55.375,55.541666666666664,55.458333333333336,10.0625,10.5,50.291666666666664,51.0,51.125,51.1875,49.4375,41.583333333333336,47.5,49.791666666666664,47.5,46.416666666666664,46.25,46.958333333333336,46.6875,46.333333333333336,46.75,46.583333333333336,46.125,46.0,46.625,46.4375,47.083333333333336,47.375
8,2021-04-16,08:00:00,17.416666666666668,27.78125,52.291666666666664,53.59375,53.71875,54.041666666666664,54.416666666666664,53.208333333333336,54.34375,53.916666666666664,55.0625,54.25,53.3125,53.583333333333336,30.625,30.8125,22.666666666666668,25.041666666666668,52.75,52.833333333333336,52.458333333333336,53.09375,53.083333333333336,52.833333333333336,51.708333333333336,52.458333333333336,51.4375,54.208333333333336,53.5,51.291666666666664,31.125,37.0,27.791666666666668,31.0,52.375,52.1875,55.3125,53.875,44.3125,52.291666666666664,52.166666666666664,52.75,53.25,51.75,52.75,52.208333333333336,32.666666666666664,33.0,45.0,47.5,47.3125,47.208333333333336,47.75,47.25,47.3125,47.0,46.84375,47.1875,47.375,47.3125,46.458333333333336,47.0625,47.5625,46.833333333333336,46.875,46.916666666666664,47.1875,46.75,47.125,46.833333333333336,46.625,46.5,47.5,46.583333333333336,46.708333333333336,48.375,47.125,46.666666666666664,46.791666666666664,48.125,46.333333333333336,47.416666666666664,47.25,46.875,46.625,46.833333333333336,47.208333333333336,46.458333333333336,47.916666666666664,47.166666666666664,47.458333333333336,47.375,47.125,47.0,47.0,47.21875,51.5625,51.4375,51.541666666666664,51.3125,52.75,52.5,52.583333333333336,25.25,28.5,48.125,48.875,48.833333333333336,49.1875,47.625,39.791666666666664,47.458333333333336,49.333333333333336,47.375,46.666666666666664,46.458333333333336,46.9375,46.84375,46.5,46.541666666666664,46.5,46.291666666666664,46.125,46.708333333333336,46.5,47.0,47.333333333333336
9,2021-04-16,08:15:00,32.458333333333336,44.166666666666664,48.125,49.125,49.75,49.708333333333336,50.333333333333336,49.8125,49.1875,49.666666666666664,50.5,50.583333333333336,49.666666666666664,49.875,41.59375,36.875,41.333333333333336,42.041666666666664,48.041666666666664,48.3125,48.9375,48.208333333333336,48.833333333333336,48.458333333333336,48.375,47.875,48.458333333333336,50.166666666666664,49.791666666666664,48.0,42.166666666666664,40.958333333333336,43.166666666666664,43.375,48.25,49.166666666666664,50.0,49.875,41.541666666666664,48.8125,48.6875,48.8125,49.125,48.625,49.25,49.0,44.375,39.4375,45.208333333333336,47.5,47.3125,47.1875,47.75,47.375,47.291666666666664,47.041666666666664,46.9375,47.3125,47.5,47.3125,46.4375,47.1875,47.6875,46.666666666666664,47.125,46.958333333333336,47.0625,46.8125,47.25,46.71875,46.75,46.6875,47.3125,46.958333333333336,46.916666666666664,48.166666666666664,46.916666666666664,46.833333333333336,47.083333333333336,47.8125,46.4375,47.0,47.125,46.875,46.6875,46.875,47.3125,46.666666666666664,47.958333333333336,47.375,47.375,47.416666666666664,47.03125,47.0625,47.25,47.0625,49.25,49.1875,49.208333333333336,49.208333333333336,50.041666666666664,50.0,49.833333333333336,43.84375,42.291666666666664,46.291666666666664,47.083333333333336,46.958333333333336,46.9375,45.416666666666664,38.0,47.458333333333336,49.0,47.25,46.75,46.458333333333336,46.9375,46.9375,46.666666666666664,46.541666666666664,46.708333333333336,46.416666666666664,46.208333333333336,46.75,46.625,46.6875,47.416666666666664
