,Data,Hora,OP3.1.1 E (Wh),OP3.1.2 E (Wh),OP3.1.3 E (Wh),OP3.1.4 E (Wh),OP3.1.5 E (Wh),OP3.1.6 E (Wh),OP3.1.7 E (Wh),OP3.1.8 E (Wh),OP3.1.9 E (Wh),OP3.1.10 E (Wh),OP3.1.11 E (Wh),OP3.1.12 E (Wh),OP3.1.13 E (Wh),OP3.1.14 E (Wh),OP3.1.15 E (Wh),OP3.1.16 E (Wh),OP3.2.1 E (Wh),OP3.2.2 E (Wh),OP3.2.3 E (Wh),OP3.2.4 E (Wh),OP3.2.5 E (Wh),OP3.2.6 E (Wh),OP3.2.7 E (Wh),OP3.2.8 E (Wh),OP3.2.9 E (Wh),OP3.2.10 E (Wh),OP3.2.11 E (Wh),OP3.2.12 E (Wh),OP3.2.13 E (Wh),OP3.2.14 E (Wh),OP3.2.15 E (Wh),OP3.2.16 E (Wh),OP3.3.1 E (Wh),OP3.3.2 E (Wh),OP3.3.3 E (Wh),OP3.3.4 E (Wh),OP3.3.5 E (Wh),OP3.3.6 E (Wh),OP3.3.7 E (Wh),OP3.3.8 E (Wh),OP3.3.9 E (Wh),OP3.3.10 E (Wh),OP3.3.11 E (Wh),OP3.3.12 E (Wh),OP3.3.13 E (Wh),OP3.3.14 E (Wh),OP3.3.15 E (Wh),OP3.3.16 E (Wh),OP3.4.1 E (Wh),OP3.4.2 E (Wh),OP3.4.3 E (Wh),OP3.4.4 E (Wh),OP3.4.5 E (Wh),OP3.4.6 E (Wh),OP3.4.7 E (Wh),OP3.4.8 E (Wh),OP3.4.9 E (Wh),OP3.4.10 E (Wh),OP3.4.11 E (Wh),OP3.4.12 E (Wh),OP3.4.13 E (Wh),OP3.4.14 E (Wh),OP3.4.15 E (Wh),OP3.4.16 E (Wh),OP3.5.1 E (Wh),OP3.5.2 E (Wh),OP3.5.3 E (Wh),OP3.5.4 E (Wh),OP3.5.5 E (Wh),OP3.5.6 E (Wh),OP3.5.7 E (Wh),OP3.5.8 E (Wh),OP3.5.9 E (Wh),OP3.5.10 E (Wh),OP3.5.11 E (Wh),OP3.5.12 E (Wh),OP3.5.13 E (Wh),OP3.5.14 E (Wh),OP3.5.15 E (Wh),OP3.5.16 E (Wh),OP3.6.1 E (Wh),OP3.6.2 E (Wh),OP3.6.3 E (Wh),OP3.6.4 E (Wh),OP3.6.5 E (Wh),OP3.6.6 E (Wh),OP3.6.7 E (Wh),OP3.6.8 E (Wh),OP3.6.9 E (Wh),OP3.6.10 E (Wh),OP3.6.11 E (Wh),OP3.6.12 E (Wh),OP3.6.13 E (Wh),OP3.6.14 E (Wh),OP3.6.15 E (Wh),OP3.6.16 E (Wh),OP3.7.1 E (Wh),OP3.7.2 E (Wh),OP3.7.3 E (Wh),OP3.7.4 E (Wh),OP3.7.5 E (Wh),OP3.7.6 E (Wh),OP3.7.7 E (Wh),OP3.7.8 E (Wh),OP3.7.9 E (Wh),OP3.7.10 E (Wh),OP3.7.11 E (Wh),OP3.7.12 E (Wh),OP3.7.13 E (Wh),OP3.7.14 E (Wh),OP3.7.15 E (Wh),OP3.7.16 E (Wh),OP3.8.1 E (Wh),OP3.8.2 E (Wh),OP3.8.3 E (Wh),OP3.8.4 E (Wh),OP3.8.5 E (Wh),OP3.8.6 E (Wh),OP3.8.7 E (Wh),OP3.8.8 E (Wh),OP3.8.9 E (Wh),OP3.8.10 E (Wh),OP3.8.11 E (Wh),OP3.8.12 E (Wh),OP3.8.13 E (Wh),OP3.8.14 E (Wh),OP3.8.15 E (Wh),OP3.8.16 E (Wh)
0,2021-12-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-12-05,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-12-05,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-12-05,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2021-12-05,07:00:00,25.5,31.75,127.0,174.5,149.75,152.75,147.75,150.0,151.75,151.25,155.25,129.75,139.75,145.25,83.25,82.25,31.0,35.25,151.75,153.25,113.25,158.75,156.5,137.0,136.75,141.5,128.25,127.75,161.75,148.0,79.0,79.25,33.75,25.5,151.75,153.75,147.25,148.25,131.75,156.5,151.25,157.0,156.75,161.25,144.25,156.75,83.75,78.75,126.5,159.5,168.75,163.5,171.25,139.25,60.5,133.0,142.75,129.25,169.25,167.0,165.5,136.25,153.0,141.25,167.5,158.5,159.25,140.0,150.0,157.75,136.5,126.25,98.75,137.5,146.25,169.25,152.0,157.25,163.5,169.75,160.0,149.0,149.25,166.75,155.25,170.0,112.75,126.0,132.75,122.0,156.5,126.75,173.25,151.75,161.25,155.25,140.5,163.75,161.0,160.5,151.0,150.5,136.75,126.75,28.0,30.25,144.25,152.5,143.25,142.5,143.25,117.25,116.25,125.0,101.75,106.5,84.0,106.25,113.75,98.0,87.0,117.25,106.75,90.75,109.5,92.25,101.25,96.75
5,2021-12-05,07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2021-12-05,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2021-12-05,07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2021-12-05,08:00:00,79.5,90.25,279.75,291.5,296.0,289.75,295.25,275.25,293.0,302.5,310.5,300.25,266.25,306.5,150.25,171.0,92.25,102.25,296.0,287.75,318.75,282.0,271.75,311.0,300.75,291.5,315.0,304.75,296.25,298.25,146.75,188.5,128.0,115.5,261.25,267.25,258.75,257.75,249.0,278.5,286.25,258.5,304.5,291.0,304.75,281.5,171.5,174.5,329.25,301.25,316.25,259.25,263.5,304.5,318.0,313.25,297.0,295.25,291.5,275.75,296.25,299.75,313.25,275.5,285.5,308.0,304.25,313.75,275.5,296.75,274.5,269.5,332.5,297.0,305.25,306.75,292.75,296.0,258.0,209.25,297.0,298.25,297.25,253.5,296.25,292.75,330.0,300.0,291.0,302.75,284.75,299.5,287.5,281.75,298.75,312.0,292.0,288.5,306.75,279.5,293.5,325.75,280.0,314.25,126.0,130.5,298.0,256.75,242.75,295.75,289.75,242.5,214.25,228.75,253.5,239.75,252.75,237.25,245.75,244.0,219.25,237.0,189.5,235.5,233.25,234.0,217.0,235.5
9,2021-12-05,08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
