,Data,Hora,OP1.1.1 I (A),OP1.1.2 I (A),OP1.1.3 I (A),OP1.1.4 I (A),OP1.1.5 I (A),OP1.1.6 I (A),OP1.1.7 I (A),OP1.1.8 I (A),OP1.1.9 I (A),OP1.1.10 I (A),OP1.1.11 I (A),OP1.1.12 I (A),OP1.1.13 I (A),OP1.1.14 I (A),OP1.1.15 I (A),OP1.1.16 I (A),OP1.2.1 I (A),OP1.2.2 I (A),OP1.2.3 I (A),OP1.2.4 I (A),OP1.2.5 I (A),OP1.2.6 I (A),OP1.2.7 I (A),OP1.2.8 I (A),OP1.2.9 I (A),OP1.2.10 I (A),OP1.2.11 I (A),OP1.2.12 I (A),OP1.2.13 I (A),OP1.2.14 I (A),OP1.2.15 I (A),OP1.2.16 I (A),OP1.3.1 I (A),OP1.3.2 I (A),OP1.3.3 I (A),OP1.3.4 I (A),OP1.3.5 I (A),OP1.3.6 I (A),OP1.3.7 I (A),OP1.3.9 I (A),OP1.3.10 I (A),OP1.3.11 I (A),OP1.3.12 I (A),OP1.3.13 I (A),OP1.3.14 I (A),OP1.3.15 I (A),OP1.3.16 I (A)
0,2021-03-23,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-23,06:15:00,0.13336666666666666,0.23435,0.13336666666666666,0.2000333333333333,0.18123333333333336,0.2625,0.24793333333333334,0.14376666666666668,0.23123333333333332,0.19793333333333332,0.19586666666666666,0.2333333333333333,0.21876666666666666,0.14583333333333334,0.11043333333333334,0.14793333333333333,0.17500000000000002,0.16873333333333332,0.1094,0.1047,0.12916666666666668,0.06666666666666667,0.1396,0.029166666666666664,0.14376666666666668,0.2791666666666667,0.16876666666666665,0.2,0.14996666666666666,0.16040000000000001,0.07083333333333333,0.16876666666666665,0.06459999999999999,0.2375,0.11670000000000001,0.26043333333333335,0.19376666666666664,0.2667,0.2667,0.2271,0.17920000000000003,0.13336666666666666,0.2688,0.1,0.19583333333333333,0.1844,0.0938
2,2021-03-23,06:30:00,0.39375,0.56565,0.4844,0.7354666666666668,0.5958333333333333,0.9542,0.70625,0.5937666666666667,0.3833333333333333,0.26875,0.26876666666666665,0.2875,0.4062666666666666,0.2333333333333333,0.2812,0.3406,0.37296666666666667,0.32189999999999996,0.24372500000000002,0.2646,0.2833333333333333,0.19586666666666666,0.2333333333333333,0.12293333333333334,0.2,0.35624999999999996,0.246875,0.2917,0.3249666666666667,0.22293333333333334,0.15,0.37916666666666665,0.4688,0.9218999999999999,0.7292,0.9125333333333333,0.7833333333333333,0.9500333333333334,0.8667000000000001,0.93125,0.5208666666666667,0.1781,0.84065,0.8104333333333334,0.2583333333333333,0.25470000000000004,0.7166666666666668
3,2021-03-23,06:45:00,1.3042,1.2969,1.1958666666666666,1.4312666666666667,1.3406500000000001,1.42815,1.4062666666666666,1.3021,0.75315,0.662525,0.6125,0.6641,0.6438,0.6125,0.4563,0.6396000000000001,0.6458666666666667,0.6666666666666666,0.52815,0.5844,0.6354333333333333,0.6021,0.58125,0.49793333333333334,0.65315,0.45782500000000004,0.3094,0.6333333333333333,0.6687333333333334,0.26876666666666665,0.1844,0.65,1.1020999999999999,1.24065,1.4250333333333334,1.4354333333333333,1.3218999999999999,1.4208666666666667,1.3917000000000002,1.46255,1.3291666666666666,0.27499999999999997,1.55,1.4125000000000003,0.30625,0.3125,1.2375333333333334
4,2021-03-23,07:00:00,2.025,2.0812999999999997,1.80785,2.0,1.8875000000000002,1.9083666666666665,2.0604666666666667,1.8125,1.1666666666666667,1.1021,0.95,1.07815,1.16875,1.0583333333333333,1.0313,1.05625,1.0354333333333334,1.0458666666666667,0.9218999999999999,0.8781,1.0438,0.9916999999999999,1.0958333333333332,0.80625,1.05315,1.0666666666666667,0.3719,1.132825,1.01565,0.3125,0.22035,1.10625,1.7417,1.8917000000000002,1.9875,1.9625000000000001,1.8375000000000001,1.9937666666666667,1.9291666666666665,1.9146,1.9062666666666666,0.0,1.9896,1.9031500000000001,0.375,0.364075,1.76255
5,2021-03-23,07:15:00,2.4292000000000002,2.3979333333333335,2.379166666666667,2.5271000000000003,2.4979333333333336,2.4458,2.575,2.4458333333333333,1.683366666666667,1.6146,1.453125,1.54375,1.5969,1.5479333333333336,1.45005,1.506275,1.5374999999999999,1.6229333333333333,1.4708333333333332,1.3083333333333333,1.5030999999999999,1.42815,1.4979333333333333,1.276575,1.4979333333333333,1.6666999999999998,0.3874666666666666,1.6719,1.525025,0.34170000000000006,0.2583666666666667,1.58125,2.2062666666666666,2.4312666666666667,2.4916666666666667,2.5021,2.2938,2.5937666666666668,2.3625000000000003,2.410433333333333,2.3594,1.0479333333333334,2.6063,2.4250333333333334,0.41040000000000004,0.3937,2.3437333333333332
6,2021-03-23,07:30:00,3.01255,2.96565,2.9969,3.087533333333333,3.0812999999999997,3.047933333333333,3.0094250000000002,3.0021,2.25625,2.1271333333333335,2.085433333333333,1.9791999999999998,2.0968999999999998,2.0375333333333336,1.9604333333333335,2.1229333333333336,2.0062666666666664,2.0896000000000003,1.9375333333333333,1.9687999999999999,1.88435,1.893775,2.0312666666666668,1.8875,2.0833666666666666,2.164566666666667,0.7083666666666667,2.1396,2.0219,0.3937333333333333,0.28956666666666664,2.1422,2.8125,3.0354333333333336,3.0922,3.1125,2.9594,3.1895666666666664,2.9604,2.9875000000000003,3.1469,2.2188,3.0792,2.85625,0.4719,0.44376666666666664,2.8187666666666664
7,2021-03-23,07:45:00,3.6229333333333336,3.045833333333333,3.704166666666667,3.7291666666666665,3.775,2.7145999999999995,3.825,3.6875,2.71565,2.285433333333333,2.6125499999999997,2.351575,2.6854,2.1896,2.3708666666666667,2.8021,2.335433333333333,2.660433333333333,2.6375,2.4292000000000002,2.675,2.7354333333333334,2.67185,2.1104666666666665,2.56875,2.5656499999999998,1.675,2.8719,2.2250333333333336,0.7333666666666666,0.5521,2.3958333333333335,3.7313,3.408333333333333,2.8719,3.88125,2.9792,3.8708333333333336,3.4875499999999997,3.4521,3.7541999999999995,3.3875333333333333,3.7541999999999995,3.6062499999999997,0.6656,0.7437666666666667,2.8479666666666668
8,2021-03-23,08:00:00,4.135433333333333,4.402066666666666,4.237466666666666,4.5396,4.672899999999999,4.699999999999999,3.7729,4.095833333333333,3.8791666666666664,3.7896,3.6354,3.2916333333333334,3.587533333333333,3.70315,3.6781,3.5333333333333337,3.625033333333333,3.5124999999999997,3.4687666666666668,3.6333333333333333,3.4791666666666665,2.7594000000000003,3.7479333333333336,3.397933333333333,3.60005,3.8854666666666664,2.9729000000000005,3.373475,3.087533333333333,0.8625,0.6375333333333333,3.6854333333333336,3.5500000000000003,4.020833333333333,4.8562666666666665,3.7906,4.120833333333334,4.833366666666667,4.608366666666666,4.360433333333333,4.7229,4.3229,4.672933333333333,4.637499999999999,1.87345,0.9958666666666667,4.0375
9,2021-03-23,08:15:00,4.575,4.6594,4.537533333333333,3.743766666666667,4.6813,4.620866666666667,4.6328,4.5917,3.1229666666666667,3.818766666666667,3.76875,3.8375,3.9594,3.7000333333333333,2.7312999999999996,3.7896,3.725,3.7896,3.2000000000000006,3.7469,3.60005,3.7000333333333337,3.7812333333333332,3.5416666666666665,3.7479333333333336,3.9083333333333337,3.6167,3.825,3.7624999999999997,0.5969,0.3292,3.6906499999999998,3.6333333333333333,4.691666666666667,4.6020666666666665,3.5499999999999994,4.481233333333333,4.7667,4.6125,4.59685,4.625,4.568766666666667,3.3125,4.637499999999999,3.070866666666667,0.5458333333333333,4.085925
10,2021-03-23,08:30:00,3.9479333333333333,4.768766666666667,4.360433333333334,5.091666666666667,3.8062666666666662,5.003125,5.009399999999999,3.758366666666667,4.314566666666667,3.3729333333333336,4.0875,4.1797,4.266666666666667,3.772933333333334,3.1646,3.9344,4.1375,3.9938,3.9125,4.037466666666667,3.3187750000000005,4.14065,3.9416999999999995,3.7625,3.91565,3.9292,4.0437666666666665,4.23125,3.2000333333333333,1.2297,0.3646,3.507825,4.6219,5.01875,4.954199999999999,4.660466666666667,3.8395666666666664,4.7104333333333335,3.16875,3.7312666666666665,3.8922,3.7479,4.483333333333333,3.7396,3.8249999999999997,1.07185,4.8354
11,2021-03-23,08:45:00,5.2520999999999995,5.4625,5.29685,5.485433333333333,5.387499999999999,5.3812,5.4281500000000005,5.28435,4.8374999999999995,4.552066666666666,4.622933333333333,4.78435,4.443766666666666,4.583333333333333,4.4875,4.5917,4.716666666666667,4.5719,4.403125,4.495833333333333,4.493766666666667,4.5969,4.5729,4.3354333333333335,4.689566666666667,4.8187,4.45625,4.7042,4.683333333333334,2.506266666666667,0.0,4.543749999999999,5.127133333333333,5.372966666666667,5.4437999999999995,5.4271,5.181266666666667,5.456266666666667,5.2781,5.225,5.34065,5.383333333333333,5.574999999999999,5.2,5.4646,2.2354333333333334,4.793733333333333
12,2021-03-23,09:00:00,5.75,5.868766666666667,5.8083,5.9646,5.8521,5.854166666666667,5.83755,5.7250499999999995,5.19375,5.270833333333333,5.1146,5.2542,5.2896,5.0187,5.1021,5.170833333333333,5.141666666666667,5.143750000000001,4.96255,5.093733333333334,5.1146,5.0896,5.166666666666667,4.9125,5.165649999999999,5.125,5.040649999999999,5.1917,5.241633333333334,3.812466666666667,0.4313,5.117175,5.656266666666667,5.8374999999999995,5.783333333333334,5.866633333333333,5.700033333333334,5.8937333333333335,5.756266666666666,5.7542,5.827100000000001,5.8542,5.9083,5.6521,5.893766666666667,3.31875,5.756266666666666
13,2021-03-23,09:15:00,6.090625,6.175,6.19065,6.31565,6.3438,6.25,6.1125,6.1499999999999995,5.8563,5.616666666666667,5.5625,5.65005,5.6521,5.515599999999999,5.535433333333333,5.529166666666666,5.5229,5.6458,5.425,5.54685,5.51565,5.445866666666666,5.5281,5.2875000000000005,5.620833333333334,5.6021,5.46565,5.566666666666666,5.6771,4.866666666666666,1.0843749999999999,5.6646,6.008333333333333,6.1875,6.177066666666666,6.2375,6.074999999999999,6.297933333333333,6.07815,6.2280999999999995,6.11875,6.118733333333334,6.4625,6.017225,6.245833333333334,4.781275,6.1646
14,2021-03-23,09:30:00,6.54065,6.593766666666667,6.42495,6.767200000000001,6.6125,6.5375,6.5969,6.5219000000000005,6.179166666666667,6.0896,5.9729,6.11405,6.172933333333333,5.9719,5.893766666666667,6.004166666666667,6.070833333333333,6.102066666666666,5.8828499999999995,5.9125000000000005,5.9125,5.95315,5.981249999999999,5.62815,6.0125,6.2125,6.075,6.0312,6.068766666666666,6.018766666666667,2.4499999999999997,6.100033333333333,6.3875,6.645866666666667,6.4979000000000005,6.6270999999999995,6.4750499999999995,6.8145999999999995,6.570833333333333,6.504166666666666,6.542175,6.5417,6.700033333333333,6.516666666666667,6.5438,6.29685,6.4594000000000005
