,Data,Hora,P2.1.1 V (V),P2.1.2 V (V),P2.1.3 V (V),P2.1.4 V (V),P2.1.5 V (V),P2.1.6 V (V),P2.1.7 V (V),P2.1.8 V (V),P2.1.9 V (V),P2.1.10 V (V),P2.1.11 V (V),P2.1.12 V (V),P2.1.13 V (V),P2.1.14 V (V),P2.1.15 V (V),P2.1.16 V (V),P2.2.1 V (V),P2.2.2 V (V),P2.2.3 V (V),P2.2.4 V (V),P2.2.5 V (V),P2.2.6 V (V),P2.2.7 V (V),P2.2.8 V (V),P2.2.9 V (V),P2.2.10 V (V),P2.2.11 V (V),P2.2.12 V (V),P2.2.13 V (V),P2.2.14 V (V),P2.2.15 V (V),P2.2.16 V (V),P2.3.1 V (V),P2.3.2 V (V),P2.3.3 V (V),P2.3.4 V (V),P2.3.5 V (V),P2.3.6 V (V),P2.3.7 V (V),P2.3.8 V (V),P2.3.9 V (V),P2.3.10 V (V),P2.3.11 V (V),P2.3.12 V (V),P2.3.13 V (V),P2.3.14 V (V),P2.3.15 V (V),P2.3.16 V (V)
0,2021-06-19,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-19,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-06-19,06:30:00,0.0,0.0,69.33333333333333,0.0,71.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,72.83333333333333,0.0,0.0,0.0,0.0,68.234375,0.0,71.734375,0.0,0.0,0.0,0.0,0.0,68.26923076923077,0.0,0.0,0.0,0.0,69.6875,0.0,0.0,0.0,0.0,0.0,72.25,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-06-19,06:45:00,61.625,58.875,67.6875,51.625,66.375,64.25,65.79166666666667,62.958333333333336,57.0,65.5,68.04166666666667,62.583333333333336,60.8125,64.5,47.625,64.91666666666667,68.41666666666667,65.6875,59.5,64.16666666666667,63.041666666666664,65.20833333333333,67.25,63.75,68.15625,66.125,62.708333333333336,66.95833333333333,55.041666666666664,64.75,65.84375,65.25,58.4375,64.875,62.333333333333336,64.41666666666667,61.6875,56.958333333333336,56.875,64.04166666666667,63.166666666666664,62.208333333333336,64.4375,60.6875,62.625,66.5,64.04166666666667,64.875
4,2021-06-19,07:00:00,65.875,64.45833333333333,66.95833333333333,66.625,68.16666666666667,66.70833333333333,69.75,68.125,63.791666666666664,68.66666666666667,68.0,65.83333333333333,68.375,65.75,63.958333333333336,69.4375,68.125,69.25,67.29166666666667,67.4375,66.9375,69.20833333333333,67.04166666666667,68.0,68.125,69.25,68.04166666666667,69.95833333333333,56.166666666666664,67.95833333333333,68.58333333333333,67.33333333333333,66.33333333333333,68.25,69.625,65.33333333333333,65.75,66.83333333333333,65.79166666666667,66.54166666666667,68.375,68.6875,66.875,66.83333333333333,68.25,69.04166666666667,68.66666666666667,69.9375
5,2021-06-19,07:15:00,67.29166666666667,64.58333333333333,66.45833333333333,66.125,69.125,66.45833333333333,68.25,67.45833333333333,66.21875,69.3125,67.0625,68.375,68.125,68.1875,65.6875,70.375,68.875,67.125,67.625,68.0,68.8125,68.25,68.125,69.125,69.08333333333333,70.41666666666667,67.75,68.9375,57.166666666666664,66.25,69.83333333333333,66.875,66.875,68.0625,65.875,66.625,66.1875,68.83333333333333,67.70833333333333,68.875,70.625,68.20833333333333,67.5,67.79166666666667,66.41666666666667,68.75,67.70833333333333,67.875
6,2021-06-19,07:30:00,65.375,65.125,67.91666666666667,64.3125,67.0625,67.125,68.70833333333333,67.08333333333333,65.375,66.20833333333333,67.58333333333333,67.375,64.34375,66.125,64.29166666666667,67.04166666666667,66.70833333333333,67.6875,68.5625,67.5,68.4375,67.66666666666667,68.16666666666667,66.9375,70.0,67.3125,64.96875,67.84375,56.791666666666664,67.95833333333333,66.875,67.08333333333333,66.8125,66.6875,65.08333333333333,67.16666666666667,68.25,67.4375,66.625,66.25,68.125,67.3125,64.0,68.20833333333333,67.54166666666667,68.9375,66.0,67.66666666666667
7,2021-06-19,07:45:00,64.375,65.33333333333333,66.375,66.45833333333333,67.33333333333333,65.33333333333333,65.45833333333333,65.875,64.95833333333333,68.875,66.875,62.375,67.375,66.58333333333333,63.416666666666664,67.20833333333333,68.08333333333333,67.83333333333333,65.70833333333333,67.0,68.375,67.9375,65.70833333333333,66.90625,67.65625,68.75,67.41666666666667,68.8125,56.333333333333336,65.75,67.25,66.625,65.625,68.33333333333333,64.83333333333333,67.70833333333333,66.33333333333333,64.84375,68.0,65.84375,65.83333333333333,67.75,64.33333333333333,66.375,67.20833333333333,70.6875,65.0,66.0
8,2021-06-19,08:00:00,65.4375,67.375,64.75,64.83333333333333,68.54166666666667,66.91666666666667,67.58333333333333,67.25,65.0625,67.1875,68.375,68.45833333333333,65.375,67.16666666666667,63.833333333333336,66.79166666666667,68.95833333333333,68.20833333333333,66.625,70.0,67.34375,68.25,69.45833333333333,66.8125,68.25,66.96875,65.29166666666667,68.5,57.208333333333336,67.3125,66.53125,68.625,67.54166666666667,67.0,66.20833333333333,68.5,67.375,63.375,68.5,66.6875,69.125,66.875,67.75,68.29166666666667,67.5,68.91666666666667,66.45833333333333,67.625
9,2021-06-19,08:15:00,68.21875,68.3125,68.375,63.875,69.625,68.0,68.375,68.3125,67.28125,69.29166666666667,69.04166666666667,69.0,0.0,69.75,66.28125,68.04166666666667,67.9375,67.5,68.8125,69.125,70.125,69.0,68.25,67.375,69.58333333333333,69.83333333333333,68.79166666666667,68.91666666666667,57.083333333333336,68.65625,69.58333333333333,68.6875,67.625,68.875,68.625,66.0625,68.20833333333333,69.54166666666667,67.8125,68.90625,68.75,69.84375,68.79166666666667,68.20833333333333,67.34375,70.0625,68.875,69.91666666666667
