,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
10,2021-04-26,08:30:00,69.4375,69.54166666666667,69.375,69.6875,70.25,67.91666666666667,72.33333333333333,68.33333333333333,69.15625,68.625,68.625,69.5,69.58333333333333,72.75,68.70833333333333,68.79166666666667,68.16666666666667,68.70833333333333,68.34375,68.21875,68.1875,73.5625,72.875,72.25,74.375,74.875,80.25,80.25,71.375,70.91666666666667,70.0,71.95833333333333,71.83333333333333,69.95833333333333,72.125,72.75,72.04166666666667,71.375,70.75,71.5,70.91666666666667,70.25,70.875,71.3125,71.6875,72.54166666666667,71.70833333333333,70.5,71.8125,79.75,74.58333333333333,74.54166666666667,71.75,71.875,75.04166666666667,78.25,74.875,81.54166666666667,78.75,76.75,74.375,71.75,69.3125,68.0625,67.75,68.16666666666667,69.95833333333333,68.0,70.625,70.70833333333333,71.25,74.25,72.9375,75.34375,75.3125,77.95833333333333,77.03125,78.8125,76.0625,80.375,80.0,74.0,74.3125,75.08333333333333,75.625,69.875,72.875,72.375,75.5,75.375,74.29166666666667,75.33333333333333,74.5,75.0625,79.5,76.96875,77.29166666666667,77.83333333333333,75.3125,81.79166666666667,81.04166666666667,78.0625,71.0625,69.25,70.79166666666667,71.75,69.33333333333333,69.41666666666667,69.125,71.75,71.625,70.375,69.58333333333333,70.16666666666667,71.08333333333333,78.20833333333333,81.4375,79.625,77.45833333333333,78.0,77.95833333333333,73.5,68.8125,70.33333333333333,71.91666666666667,71.08333333333333,71.6875,71.58333333333333,73.91666666666667,70.66666666666667,72.125,70.66666666666667,70.75,70.66666666666667,71.54166666666667,71.25,70.5625,70.875,72.8125,70.0,70.5,70.625,71.40625,70.875,69.5,69.70833333333333,69.375,69.6875,70.0,70.5625,70.25,71.95833333333333,70.5,71.875,70.625,72.04166666666667,72.875,71.08333333333333,72.91666666666667,69.83333333333333,70.45833333333333,69.95833333333333,70.70833333333333,74.0,69.1875,70.125,73.45833333333333,71.54166666666667,69.45833333333333,70.75,70.83333333333333,72.375,74.1875,76.54166666666667,74.96875,68.8125,70.625,73.20833333333333,68.20833333333333,68.6875,68.45833333333333,67.875,68.125,70.53125,82.875,76.6875,79.875
11,2021-04-26,08:45:00,68.1875,67.58333333333333,67.75,67.5625,67.91666666666667,67.625,70.54166666666667,67.8125,67.5625,67.25,67.54166666666667,68.04166666666667,68.40625,68.875,68.41666666666667,67.4375,67.79166666666667,67.5,67.125,67.0,66.3125,74.16666666666667,70.70833333333333,72.8125,73.25,77.33333333333333,78.95833333333333,78.5,71.375,70.58333333333333,69.75,0.0,70.79166666666667,69.5625,71.83333333333333,72.16666666666667,71.04166666666667,71.0,70.95833333333333,70.79166666666667,69.875,69.41666666666667,70.0,70.75,71.08333333333333,71.83333333333333,71.08333333333333,70.41666666666667,71.125,72.375,72.375,74.04166666666667,71.75,71.16666666666667,74.9375,71.25,72.375,81.125,79.8125,77.875,75.0625,75.75,69.75,68.0,68.58333333333333,68.625,70.4375,71.66666666666667,74.75,77.3125,79.16666666666667,78.79166666666667,80.83333333333333,81.25,78.96875,79.83333333333333,80.4375,79.6875,77.66666666666667,79.08333333333333,79.625,72.625,72.66666666666667,72.5,73.4375,69.625,71.9375,71.25,72.125,70.75,70.25,71.08333333333333,71.04166666666667,70.125,70.75,80.70833333333333,78.84375,77.125,73.46875,78.625,79.33333333333333,72.58333333333333,70.0625,70.4375,71.33333333333333,70.16666666666667,69.91666666666667,69.16666666666667,70.75,72.5625,72.25,70.41666666666667,71.58333333333333,74.0,79.58333333333333,81.5,79.25,77.16666666666667,79.8125,78.29166666666667,78.5625,70.0,69.875,69.33333333333333,70.25,70.33333333333333,69.66666666666667,70.1875,73.0,69.4375,70.25,70.625,71.08333333333333,70.5,70.625,69.8125,70.0,70.25,72.70833333333333,70.125,69.6875,70.41666666666667,70.625,69.95833333333333,68.91666666666667,69.5,69.875,69.875,69.6875,70.25,70.08333333333333,70.95833333333333,70.4375,71.4375,70.29166666666667,71.375,72.03125,70.625,72.6875,69.41666666666667,69.625,69.9375,69.3125,71.0625,69.29166666666667,70.25,69.5,69.95833333333333,68.91666666666667,69.66666666666667,69.875,68.0625,74.625,76.6875,77.79166666666667,75.16666666666667,72.0625,75.08333333333333,70.33333333333333,69.125,68.875,68.375,74.16666666666667,79.625,69.9375,71.25,72.0
12,2021-04-26,09:00:00,67.03125,66.8125,66.70833333333333,67.125,66.91666666666667,67.125,69.625,67.20833333333333,66.66666666666667,67.0625,67.79166666666667,67.5,0.0,68.25,68.125,67.5,67.375,67.53125,66.0,66.5,67.25,73.125,71.45833333333333,72.0,74.5,77.625,78.9375,80.125,70.875,69.5,69.25,71.16666666666667,70.25,69.29166666666667,71.0,71.1875,70.625,70.75,70.16666666666667,70.45833333333333,69.79166666666667,69.29166666666667,70.0,70.41666666666667,70.75,71.45833333333333,70.1875,70.5,70.91666666666667,71.45833333333333,71.84375,72.91666666666667,70.70833333333333,70.91666666666667,73.58333333333333,70.29166666666667,72.125,71.90625,72.625,72.375,69.08333333333333,71.1875,70.79166666666667,70.66666666666667,75.625,74.83333333333333,77.84375,80.25,76.6875,73.83333333333333,69.66666666666667,73.29166666666667,72.41666666666667,72.59375,80.4375,70.75,70.375,70.25,72.5,70.1875,80.125,72.625,72.125,71.5625,72.375,69.5,72.125,70.8125,71.79166666666667,70.25,69.0,69.875,69.58333333333333,69.54166666666667,70.20833333333333,80.125,79.29166666666667,75.875,69.66666666666667,79.66666666666667,76.25,71.0625,71.125,71.5,70.83333333333333,72.16666666666667,70.875,70.04166666666667,71.15625,70.04166666666667,73.16666666666667,73.70833333333333,79.625,81.875,72.91666666666667,74.0,72.5,74.0,74.6875,72.4375,72.0625,68.91666666666667,68.95833333333333,69.29166666666667,69.375,69.625,69.75,70.375,71.25,69.33333333333333,70.625,69.1875,70.375,69.95833333333333,69.875,69.375,69.79166666666667,70.5,70.91666666666667,69.0,69.75,69.54166666666667,70.3125,69.75,68.29166666666667,68.375,68.75,68.8125,69.375,69.25,70.0625,71.125,70.08333333333333,71.4375,70.1875,71.0,71.5625,69.70833333333333,72.25,68.83333333333333,70.0,69.0,69.3125,69.625,69.16666666666667,68.6875,69.46875,68.875,68.54166666666667,69.3125,69.5,69.25,70.875,71.66666666666667,71.79166666666667,79.83333333333333,76.1875,73.54166666666667,70.58333333333333,70.41666666666667,68.125,75.1875,71.33333333333333,75.25,69.25,70.875,70.71875
13,2021-04-26,09:15:00,65.5,65.91666666666667,65.6875,66.0,66.125,66.33333333333333,68.625,66.33333333333333,67.0625,66.29166666666667,66.5,67.0,66.75,68.25,67.70833333333333,0.0,66.375,66.45833333333333,65.4375,66.5,66.20833333333333,73.41666666666667,73.0,73.54166666666667,75.125,78.0,79.79166666666667,72.58333333333333,70.79166666666667,69.75,69.3125,70.25,69.875,69.20833333333333,70.79166666666667,71.125,70.66666666666667,69.70833333333333,69.29166666666667,70.04166666666667,69.41666666666667,68.70833333333333,69.91666666666667,69.41666666666667,70.5,71.0,69.95833333333333,69.0,69.66666666666667,71.45833333333333,71.375,72.66666666666667,70.0,70.5,72.875,69.95833333333333,71.91666666666667,71.3125,72.1875,71.5,69.0,70.66666666666667,76.5625,76.54166666666667,75.5,72.28125,69.5,69.625,71.45833333333333,70.25,68.75,72.41666666666667,71.29166666666667,71.5625,74.21875,70.40625,69.8125,70.29166666666667,72.3125,69.875,75.125,71.125,71.58333333333333,71.25,72.0,68.875,70.875,69.8125,70.65625,69.875,69.625,70.0,69.6875,68.4375,69.66666666666667,68.75,78.5,70.375,69.29166666666667,76.83333333333333,73.75,72.5625,70.9375,73.40625,71.33333333333333,71.20833333333333,69.0,69.95833333333333,0.0,72.75,75.6875,78.375,75.125,72.91666666666667,68.41666666666667,70.29166666666667,69.375,69.66666666666667,69.83333333333333,69.0,69.125,69.04166666666667,68.6875,69.125,69.08333333333333,68.66666666666667,68.8125,69.20833333333333,71.5625,68.625,69.54166666666667,68.6875,70.20833333333333,69.0,69.33333333333333,69.08333333333333,68.875,69.29166666666667,70.41666666666667,68.79166666666667,68.83333333333333,69.1875,70.04166666666667,69.375,68.375,68.625,68.58333333333333,68.375,68.75,68.25,69.33333333333333,70.25,69.20833333333333,70.875,69.75,70.3125,71.125,69.70833333333333,71.29166666666667,67.4375,68.5,68.5,69.16666666666667,68.625,68.8125,69.04166666666667,69.1875,69.0,68.41666666666667,68.70833333333333,68.25,67.66666666666667,70.70833333333333,70.875,71.625,70.75,77.41666666666667,75.9375,74.4375,77.45833333333333,71.65625,77.4375,71.375,70.6875,69.875,70.41666666666667,70.33333333333333
14,2021-04-26,09:30:00,66.875,65.04166666666667,65.1875,65.5,67.125,65.4375,67.66666666666667,65.75,66.3125,65.5,65.8125,65.90625,66.875,67.5625,68.0625,66.16666666666667,66.4375,66.625,65.375,65.0625,66.58333333333333,73.5,73.70833333333333,72.41666666666667,74.08333333333333,77.875,77.0625,69.54166666666667,70.29166666666667,69.79166666666667,68.66666666666667,70.125,69.375,68.46875,70.375,71.09375,70.625,69.83333333333333,70.0625,69.875,68.875,68.25,69.54166666666667,69.33333333333333,70.45833333333333,71.125,69.6875,68.875,69.125,71.20833333333333,71.04166666666667,72.54166666666667,69.79166666666667,70.20833333333333,73.16666666666667,69.75,71.66666666666667,70.95833333333333,71.70833333333333,71.125,68.5,69.75,77.54166666666667,68.70833333333333,70.20833333333333,69.5625,69.04166666666667,69.58333333333333,71.125,69.375,69.5,72.58333333333333,71.375,71.0625,71.875,68.91666666666667,69.5,70.0,71.70833333333333,69.375,70.91666666666667,71.4375,71.29166666666667,70.5625,71.125,68.53125,70.66666666666667,69.125,70.75,69.125,69.83333333333333,69.29166666666667,68.28125,68.79166666666667,69.66666666666667,68.70833333333333,68.58333333333333,68.1875,68.75,74.0,71.58333333333333,72.28125,71.66666666666667,72.54166666666667,70.83333333333333,70.70833333333333,70.66666666666667,70.33333333333333,73.45833333333333,75.54166666666667,75.8125,79.08333333333333,69.5,72.08333333333333,68.125,69.95833333333333,69.70833333333333,70.20833333333333,69.33333333333333,68.16666666666667,68.375,68.625,67.625,68.375,69.54166666666667,68.625,68.25,69.58333333333333,70.79166666666667,68.5,69.625,69.0,69.8125,69.125,68.95833333333333,68.83333333333333,68.58333333333333,69.33333333333333,70.29166666666667,68.04166666666667,68.20833333333333,68.91666666666667,68.90625,69.45833333333333,68.0625,68.04166666666667,67.875,68.08333333333333,69.25,67.75,69.41666666666667,70.45833333333333,68.75,70.0,68.66666666666667,69.75,70.54166666666667,69.58333333333333,71.0,68.125,68.0625,68.33333333333333,69.75,68.875,67.5625,69.0,68.875,69.125,68.375,69.25,68.0,68.08333333333333,70.0,70.16666666666667,71.16666666666667,70.4375,77.8125,78.33333333333333,82.0,70.33333333333333,76.875,74.375,70.1875,70.04166666666667,70.08333333333333,69.95833333333333,69.875
15,2021-04-26,09:45:00,65.375,64.9375,64.79166666666667,65.04166666666667,65.54166666666667,65.375,67.0,65.625,66.1875,65.66666666666667,65.5625,65.58333333333333,66.375,67.3125,66.5625,66.08333333333333,66.0,65.9375,65.29166666666667,65.4375,65.5625,74.66666666666667,72.375,72.04166666666667,74.16666666666667,79.3125,70.5625,69.375,69.91666666666667,69.375,68.625,70.4375,69.375,68.8125,70.16666666666667,70.16666666666667,69.6875,69.29166666666667,69.75,69.5,68.20833333333333,68.75,69.5,69.41666666666667,70.29166666666667,70.25,69.29166666666667,68.70833333333333,70.375,70.70833333333333,71.25,71.66666666666667,69.5,70.0625,73.125,69.20833333333333,71.45833333333333,70.54166666666667,71.33333333333333,70.29166666666667,67.71875,68.875,69.54166666666667,68.6875,70.25,68.65625,68.83333333333333,68.95833333333333,70.0625,68.83333333333333,68.78125,71.75,70.6875,70.83333333333333,72.1875,68.875,69.34375,69.33333333333333,71.40625,68.875,71.0,70.3125,70.08333333333333,69.875,71.21875,68.25,70.08333333333333,68.8125,69.625,69.6875,68.4375,68.41666666666667,67.75,68.25,69.45833333333333,68.125,68.41666666666667,68.375,67.91666666666667,71.3125,70.5,72.625,73.4375,72.08333333333333,70.95833333333333,72.29166666666667,71.5,73.6875,78.58333333333333,77.95833333333333,77.3125,80.03125,69.45833333333333,72.5,68.58333333333333,69.875,69.0,69.83333333333333,69.3125,68.4375,68.375,68.33333333333333,68.5,68.70833333333333,68.66666666666667,68.375,68.45833333333333,68.8125,71.04166666666667,67.875,68.625,68.04166666666667,69.4375,69.0625,68.625,67.875,68.25,68.375,69.95833333333333,67.875,68.5,69.91666666666667,68.25,68.91666666666667,68.29166666666667,68.0625,67.70833333333333,69.45833333333333,68.16666666666667,68.0625,68.33333333333333,70.04166666666667,68.20833333333333,69.29166666666667,68.3125,69.25,70.375,68.0625,71.0,68.29166666666667,67.91666666666667,68.08333333333333,68.375,68.16666666666667,67.125,68.5625,68.84375,68.9375,67.8125,68.625,68.29166666666667,68.25,70.04166666666667,69.625,71.125,70.0,79.875,77.91666666666667,73.46875,69.875,79.875,74.83333333333333,70.75,70.5,68.9375,70.25,70.5
16,2021-04-26,10:00:00,64.95833333333333,64.625,64.125,65.1875,65.5,65.5,66.125,65.0,66.125,65.0,65.75,65.41666666666667,65.375,67.0625,65.5625,65.3125,65.125,65.1875,64.6875,64.95833333333333,64.75,74.45833333333333,72.66666666666667,72.375,75.5,81.25,69.66666666666667,68.625,69.79166666666667,68.33333333333333,68.625,69.83333333333333,68.625,67.9375,69.91666666666667,69.79166666666667,69.5625,69.125,68.625,69.0,68.25,67.79166666666667,68.5,68.91666666666667,69.25,70.58333333333333,68.66666666666667,67.875,69.16666666666667,70.45833333333333,70.9375,71.54166666666667,68.625,69.16666666666667,72.20833333333333,69.6875,70.625,70.375,70.70833333333333,70.3125,67.375,68.0,68.8125,68.6875,69.875,68.0,68.0,67.75,70.875,69.0,68.375,71.75,70.5,70.91666666666667,71.84375,68.9375,69.125,69.625,70.625,68.53125,70.875,70.04166666666667,69.8125,69.29166666666667,70.625,68.04166666666667,69.79166666666667,69.0,69.25,68.90625,68.375,68.4375,67.4375,68.46875,68.65625,67.66666666666667,68.29166666666667,67.625,67.4375,69.33333333333333,70.58333333333333,71.20833333333333,70.375,72.6875,73.625,72.79166666666667,74.83333333333333,80.0,80.5625,78.25,79.625,68.9375,68.41666666666667,71.25,67.75,69.875,68.83333333333333,69.1875,68.79166666666667,68.375,68.8125,68.08333333333333,67.33333333333333,67.875,68.66666666666667,68.0,68.0,68.45833333333333,70.04166666666667,68.20833333333333,68.79166666666667,68.125,69.0625,67.95833333333333,68.5,67.66666666666667,67.91666666666667,68.0,69.58333333333333,67.375,67.91666666666667,67.9375,68.25,67.95833333333333,68.1875,67.1875,68.33333333333333,67.75,68.0,67.33333333333333,68.25,68.625,67.75,68.6875,68.375,68.25,69.375,68.04166666666667,0.0,67.6875,67.3125,67.33333333333333,68.09375,67.8125,67.8125,68.375,68.25,68.125,67.875,68.5,67.375,68.1875,68.75,69.70833333333333,70.83333333333333,69.5,80.125,72.875,67.875,69.45833333333333,69.25,74.125,70.08333333333333,69.75,69.0,68.6875,70.0
17,2021-04-26,10:15:00,64.54166666666667,64.04166666666667,64.4375,63.125,64.9375,64.875,65.16666666666667,64.625,64.625,64.41666666666667,65.125,64.41666666666667,65.875,66.40625,65.79166666666667,64.75,65.16666666666667,64.875,64.5,64.45833333333333,64.375,74.4375,70.79166666666667,0.0,78.66666666666667,79.5625,69.0,68.375,69.125,67.875,67.125,69.20833333333333,68.16666666666667,67.875,69.25,69.625,68.375,68.95833333333333,67.75,67.83333333333333,67.5,66.625,68.0,68.16666666666667,68.75,69.5,68.16666666666667,67.66666666666667,68.04166666666667,69.66666666666667,69.96875,70.66666666666667,68.08333333333333,68.1875,71.25,68.5625,69.54166666666667,69.125,69.83333333333333,69.45833333333333,66.5625,67.45833333333333,68.0,67.45833333333333,68.4375,67.9375,66.5,67.66666666666667,69.625,67.79166666666667,67.90625,70.625,69.3125,69.9375,71.5625,68.15625,68.45833333333333,68.8125,70.0,68.1875,69.75,69.375,68.6875,68.4375,69.70833333333333,67.375,69.20833333333333,67.83333333333333,68.3125,67.875,67.5,67.75,66.625,67.29166666666667,66.75,67.75,67.20833333333333,66.5625,67.20833333333333,72.25,70.8125,71.375,72.83333333333333,75.91666666666667,76.54166666666667,73.75,77.16666666666667,80.25,76.33333333333333,80.0,70.3125,68.5,68.25,70.75,68.125,68.95833333333333,68.41666666666667,68.45833333333333,68.25,67.125,68.125,67.29166666666667,66.70833333333333,67.58333333333333,67.79166666666667,67.75,67.3125,68.08333333333333,70.20833333333333,67.25,68.16666666666667,67.33333333333333,68.375,67.91666666666667,67.5625,67.0,67.375,67.45833333333333,69.29166666666667,67.0,66.875,66.79166666666667,67.8125,68.0,67.41666666666667,66.84375,67.125,66.6875,68.125,67.3125,67.625,68.625,67.0,68.08333333333333,68.375,67.625,68.75,67.29166666666667,69.625,66.875,67.3125,67.25,67.20833333333333,66.83333333333333,66.875,67.70833333333333,67.6875,67.875,66.9375,67.125,66.66666666666667,66.79166666666667,68.5,68.8125,70.0,68.75,71.20833333333333,73.75,69.16666666666667,68.83333333333333,68.6875,74.8125,70.41666666666667,68.75,68.75,69.375,69.125
18,2021-04-26,10:30:00,64.4375,64.0625,63.625,63.75,64.08333333333333,64.0,65.5,63.9375,64.71875,64.1875,64.0625,64.70833333333333,65.16666666666667,65.5,66.0,64.91666666666667,64.3125,64.25,63.5,64.0625,63.791666666666664,73.625,72.0,75.875,80.125,70.75,68.16666666666667,67.70833333333333,68.625,67.66666666666667,67.375,68.91666666666667,67.58333333333333,67.75,68.45833333333333,69.3125,68.0,67.83333333333333,67.25,67.45833333333333,67.41666666666667,68.0,67.33333333333333,67.70833333333333,67.75,69.25,67.66666666666667,67.625,68.0625,69.58333333333333,68.9375,70.41666666666667,67.875,67.95833333333333,70.83333333333333,67.20833333333333,69.33333333333333,68.875,69.625,68.54166666666667,66.875,67.625,68.09375,66.84375,69.0,66.5625,67.4375,67.625,68.91666666666667,67.125,67.6875,69.8125,69.0,69.75,69.9375,67.95833333333333,68.1875,67.625,69.54166666666667,66.78125,68.91666666666667,69.375,68.58333333333333,67.71875,69.5,67.375,68.375,67.625,68.3125,67.46875,67.25,67.5,67.15625,67.0,67.66666666666667,67.28125,68.0,67.16666666666667,66.25,70.125,74.1875,76.08333333333333,76.0,75.4375,75.04166666666667,75.91666666666667,79.0,77.875,70.5,70.20833333333333,69.75,68.375,68.25,70.70833333333333,67.375,68.79166666666667,68.625,68.79166666666667,68.3125,67.20833333333333,67.41666666666667,67.08333333333333,66.625,67.58333333333333,66.91666666666667,67.25,66.6875,67.70833333333333,69.66666666666667,66.625,67.25,66.9375,0.0,67.70833333333333,67.125,66.33333333333333,67.625,67.58333333333333,68.375,66.375,67.125,67.25,67.53125,68.0,66.83333333333333,67.6875,67.0625,66.66666666666667,66.875,67.5625,66.8125,68.33333333333333,67.25,67.91666666666667,67.15625,67.20833333333333,68.875,67.125,69.41666666666667,67.16666666666667,67.0,66.70833333333333,66.75,66.83333333333333,66.6875,67.58333333333333,67.41666666666667,67.4375,67.125,66.9375,66.4375,66.70833333333333,68.08333333333333,68.33333333333333,69.125,68.66666666666667,67.91666666666667,73.625,68.04166666666667,68.20833333333333,68.29166666666667,74.875,69.625,0.0,68.29166666666667,69.125,69.0
19,2021-04-26,10:45:00,63.791666666666664,63.0,63.375,63.125,64.375,64.375,64.58333333333333,0.0,64.3125,64.4375,64.83333333333333,64.45833333333333,64.91666666666667,65.5625,65.25,65.0,64.16666666666667,64.5,63.625,64.625,64.375,73.20833333333333,73.5,76.91666666666667,80.75,69.25,68.70833333333333,68.375,68.70833333333333,67.8125,68.41666666666667,69.29166666666667,67.75,67.25,68.625,69.33333333333333,68.4375,69.0625,67.83333333333333,68.125,68.04166666666667,67.375,67.625,67.875,68.6875,68.58333333333333,67.83333333333333,68.08333333333333,67.84375,68.66666666666667,69.0,70.45833333333333,68.5,67.375,70.75,66.875,69.375,68.5,69.79166666666667,68.71875,66.9375,67.5,68.5,66.75,68.125,66.9375,67.41666666666667,67.25,68.83333333333333,67.375,67.58333333333333,70.33333333333333,69.3125,69.70833333333333,70.83333333333333,67.70833333333333,68.0,68.20833333333333,69.6875,67.25,69.625,68.91666666666667,68.83333333333333,68.54166666666667,69.53125,67.29166666666667,68.08333333333333,67.75,68.29166666666667,67.75,68.41666666666667,67.66666666666667,67.45833333333333,67.125,67.625,67.625,68.125,67.0625,66.91666666666667,75.34375,76.625,78.33333333333333,76.75,77.0,77.0,79.75,79.1875,68.8125,0.0,69.8125,70.04166666666667,68.29166666666667,68.125,70.1875,67.45833333333333,68.375,67.9375,68.0625,67.875,67.20833333333333,67.70833333333333,66.5,66.625,67.75,67.45833333333333,67.125,66.6875,67.33333333333333,69.125,66.9375,67.58333333333333,67.33333333333333,67.41666666666667,67.70833333333333,67.45833333333333,67.0625,66.75,67.125,68.375,66.5625,67.1875,67.25,66.875,67.16666666666667,67.25,66.875,67.41666666666667,67.0625,68.5,66.79166666666667,66.75,68.58333333333333,67.04166666666667,68.25,67.625,67.5,68.75,67.41666666666667,69.375,66.375,66.6875,66.66666666666667,67.58333333333333,67.08333333333333,67.375,67.29166666666667,67.125,66.9375,66.79166666666667,66.54166666666667,65.75,66.95833333333333,67.41666666666667,68.4375,69.4375,67.9375,68.25,74.29166666666667,68.66666666666667,68.16666666666667,68.29166666666667,75.625,69.5,68.5625,68.875,68.875,69.125
20,2021-04-26,11:00:00,63.6875,62.6875,63.25,62.541666666666664,63.583333333333336,63.25,64.8125,64.625,63.875,63.875,63.625,63.916666666666664,65.125,65.1875,65.625,64.125,64.1875,64.5,64.125,63.541666666666664,64.125,75.25,74.875,77.70833333333333,78.5,68.5,68.34375,68.41666666666667,68.5,67.83333333333333,68.125,69.25,67.125,67.375,69.0625,69.33333333333333,68.9375,68.25,67.8125,68.0625,67.8125,66.875,67.79166666666667,67.0625,67.75,67.6875,67.375,67.45833333333333,67.6875,68.70833333333333,68.33333333333333,70.5625,68.08333333333333,67.33333333333333,70.5625,67.5625,69.25,68.83333333333333,70.0625,67.75,67.20833333333333,67.3125,67.45833333333333,66.40625,67.78125,67.75,67.5,67.25,68.75,68.25,67.04166666666667,70.375,69.0,69.375,70.625,67.375,67.95833333333333,68.33333333333333,69.58333333333333,67.0,69.25,69.3125,68.8125,68.5,69.8125,66.875,69.5,67.625,67.79166666666667,68.04166666666667,67.8125,67.25,66.75,66.875,68.08333333333333,67.04166666666667,67.5,67.66666666666667,67.5,78.375,78.6875,78.0,79.875,78.125,79.0,73.29166666666667,68.29166666666667,68.5,69.3125,70.5,70.4375,69.1875,68.1875,70.6875,67.41666666666667,68.875,68.5,68.33333333333333,68.0,66.75,67.95833333333333,66.8125,66.54166666666667,66.875,67.625,67.75,66.79166666666667,67.875,69.375,67.6875,67.0625,67.0,67.75,67.5,66.33333333333333,67.125,67.29166666666667,67.08333333333333,68.5,66.45833333333333,65.75,66.5,67.5,67.6875,67.6875,67.0625,67.41666666666667,67.70833333333333,67.5,66.5,67.5625,68.125,67.6875,67.91666666666667,67.0,67.5,68.625,67.125,69.45833333333333,67.20833333333333,67.29166666666667,66.83333333333333,66.95833333333333,66.95833333333333,67.25,67.25,66.625,67.125,67.33333333333333,66.79166666666667,66.375,66.375,67.6875,68.375,69.125,69.25,68.83333333333333,76.16666666666667,68.70833333333333,68.6875,68.78125,75.125,69.70833333333333,68.5,68.0,68.41666666666667,68.9375
