,Data,Hora,OP4.1.1 I (A),OP4.1.2 I (A),OP4.1.3 I (A),OP4.1.4 I (A),OP4.1.5 I (A),OP4.1.6 I (A),OP4.1.7 I (A),OP4.1.8 I (A),OP4.1.9 I (A),OP4.1.10 I (A),OP4.1.11 I (A),OP4.1.12 I (A),OP4.1.13 I (A),OP4.1.14 I (A),OP4.1.15 I (A),OP4.1.16 I (A),OP4.1.17 I (A),OP4.1.18 I (A),OP4.1.19 I (A),OP4.1.20 I (A),OP4.1.21 I (A),OP4.1.22 I (A),OP4.2.1 I (A),OP4.2.2 I (A),OP4.2.3 I (A),OP4.2.4 I (A),OP4.2.5 I (A),OP4.2.6 I (A),OP4.2.7 I (A),OP4.2.8 I (A),OP4.2.9 I (A),OP4.2.10 I (A),OP4.2.11 I (A),OP4.2.12 I (A),OP4.2.13 I (A),OP4.2.14 I (A),OP4.2.15 I (A),OP4.2.16 I (A),OP4.2.17 I (A),OP4.2.18 I (A),OP4.2.19 I (A),OP4.2.20 I (A),OP4.2.21 I (A),OP4.2.22 I (A),OP4.3.1 I (A),OP4.3.2 I (A),OP4.3.3 I (A),OP4.3.4 I (A),OP4.3.5 I (A),OP4.3.6 I (A),OP4.3.7 I (A),OP4.3.8 I (A),OP4.3.9 I (A),OP4.3.10 I (A),OP4.3.11 I (A),OP4.3.12 I (A),OP4.3.13 I (A),OP4.3.14 I (A),OP4.3.15 I (A),OP4.3.16 I (A),OP4.3.17 I (A),OP4.3.18 I (A),OP4.3.19 I (A),OP4.3.20 I (A),OP4.3.21 I (A),OP4.3.22 I (A),OP4.4.1 I (A),OP4.4.2 I (A),OP4.4.3 I (A),OP4.4.4 I (A),OP4.4.5 I (A),OP4.4.6 I (A),OP4.4.7 I (A),OP4.4.8 I (A),OP4.4.9 I (A),OP4.4.10 I (A),OP4.4.11 I (A),OP4.4.12 I (A),OP4.4.13 I (A),OP4.4.14 I (A),OP4.4.15 I (A),OP4.4.16 I (A),OP4.4.17 I (A),OP4.4.18 I (A),OP4.4.19 I (A),OP4.4.20 I (A),OP4.5.1 I (A),OP4.5.2 I (A),OP4.5.3 I (A),OP4.5.4 I (A),OP4.5.5 I (A),OP4.5.6 I (A),OP4.5.7 I (A),OP4.5.8 I (A),OP4.5.9 I (A),OP4.5.10 I (A),OP4.5.11 I (A),OP4.5.12 I (A),OP4.5.13 I (A),OP4.5.14 I (A),OP4.5.15 I (A),OP4.5.16 I (A),OP4.5.17 I (A),OP4.5.18 I (A),OP4.5.19 I (A),OP4.5.20 I (A),OP4.5.21 I (A),OP4.5.22 I (A),OP4.6.1 I (A),OP4.6.2 I (A),OP4.6.3 I (A),OP4.6.4 I (A),OP4.6.5 I (A),OP4.6.6 I (A),OP4.6.7 I (A),OP4.6.8 I (A),OP4.6.9 I (A),OP4.6.10 I (A),OP4.6.11 I (A),OP4.6.12 I (A),OP4.6.13 I (A),OP4.6.14 I (A),OP4.6.15 I (A),OP4.6.16 I (A),OP4.6.17 I (A),OP4.6.18 I (A),OP4.6.19 I (A),OP4.6.20 I (A),OP4.6.21 I (A),OP4.6.22 I (A),OP4.7.1 I (A),OP4.7.2 I (A),OP4.7.3 I (A),OP4.7.4 I (A),OP4.7.5 I (A),OP4.7.6 I (A),OP4.7.7 I (A),OP4.7.8 I (A),OP4.7.9 I (A),OP4.7.10 I (A),OP4.7.11 I (A),OP4.7.12 I (A),OP4.7.13 I (A),OP4.7.14 I (A),OP4.7.15 I (A),OP4.7.16 I (A),OP4.7.17 I (A),OP4.7.18 I (A),OP4.7.19 I (A),OP4.7.20 I (A),OP4.7.21 I (A),OP4.7.22 I (A),OP4.8.1 I (A),OP4.8.2 I (A),OP4.8.3 I (A),OP4.8.4 I (A),OP4.8.5 I (A),OP4.8.6 I (A),OP4.8.7 I (A),OP4.8.8 I (A),OP4.8.9 I (A),OP4.8.10 I (A),OP4.8.11 I (A),OP4.8.12 I (A),OP4.8.13 I (A),OP4.8.14 I (A),OP4.8.15 I (A),OP4.8.16 I (A),OP4.8.17 I (A),OP4.8.18 I (A),OP4.8.19 I (A),OP4.8.20 I (A),OP4.8.21 I (A),OP4.8.22 I (A),OP4.9.1 I (A),OP4.9.2 I (A),OP4.9.3 I (A),OP4.9.4 I (A),OP4.9.5 I (A),OP4.9.6 I (A),OP4.9.7 I (A),OP4.9.8 I (A),OP4.9.9 I (A),OP4.9.10 I (A),OP4.9.11 I (A),OP4.9.12 I (A),OP4.9.13 I (A),OP4.9.14 I (A),OP4.9.15 I (A),OP4.9.16 I (A),OP4.9.17 I (A),OP4.9.18 I (A),OP4.9.19 I (A),OP4.9.20 I (A),OP4.9.21 I (A),OP4.9.22 I (A)
0,2021-08-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-08-05,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-08-05,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06839558823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11060461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032523076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044800000000000006,0.0,0.0,0.0,0.06015714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09854736842105265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-08-05,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060509999999999994,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.0,0.0,0.0396,0.0,0.0,0.0,0.0,0.0,0.0,0.0012096774193548388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099734693877551,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07505,0.0,0.12605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015780952380952385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05210000000000001,0.010013333333333334,0.0,0.0,0.0,0.0188,0.0,0.0,0.0,0.0,0.0,0.08305714285714286,0.0,0.0,0.0,0.0,0.02185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.033877777777777784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053333333333333344,0.006269230769230769,0.0,0.0,0.06094615384615384,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.10425405405405405,0.0,0.0063,0.0,0.0,0.056249999999999994,0.0,0.0,0.0312,0.0,0.0,0.0015666666666666667,0.029166666666666664,0.0,0.0
4,2021-08-05,07:00:00,0.14793333333333333,0.1,0.05,0.15315,0.0,0.15000000000000002,0.06255000000000001,0.1063,0.004166666666666667,0.25,0.0,0.09685,0.0563,0.1,0.0,0.1146,0.0,0.049999999999999996,0.09376666666666666,0.04583333333333334,0.06565,0.10625000000000001,0.075,0.025,0.0375,0.1125,0.1688,0.08333333333333333,0.05416666666666667,0.075,0.0719,0.07815,0.14065,0.0125,0.12190000000000001,0.00315,0.1063,0.04065,0.07185,0.0,0.07815,0.1469,0.09685,0.00126,0.09375,0.12190000000000001,0.05833333333333333,0.1094,0.1094,0.0969,0.1375,0.073425,0.05315,0.07503333333333333,0.11396153846153846,0.07083333333333335,0.1688,0.1,0.075,0.1875,0.14535,0.1875,0.0938,0.10625000000000001,0.1875,0.05315,0.1688,0.1562,0.125,0.01875,0.0125,0.14065,0.11873333333333332,0.1219,0.09793333333333332,0.1844,0.12815,0.012516666666666667,0.15,0.09999999999999999,0.11875000000000001,0.0594,0.17086666666666664,0.1,0.0792,0.08125,0.13755,0.05,0.0875,0.07185,0.075,0.0646,0.1063,0.01876,0.0,0.1063,0.1313,0.025,0.11666666666666665,0.075,0.05,0.13753333333333334,0.125,0.10625000000000001,0.0344,0.0292,0.0656,0.0844,0.1063,0.11560000000000001,0.12190000000000001,0.00625,0.0672,0.07503333333333333,0.1375,0.12083333333333335,0.05003333333333334,0.125,0.10626666666666668,0.08336666666666666,0.03681111111111111,0.06875,0.15005,0.09375,0.175,0.181275,0.1,0.14375,0.1125,0.1375,0.0688,0.10625,0.075,0.09375,0.0896,0.13753333333333334,0.075,0.101575,0.025,0.0906,0.1125,0.04845,0.2,0.1562,0.1,0.11253333333333333,0.053099999999999994,0.0,0.026574999999999998,0.125,0.14065,0.2313,0.12190000000000001,0.14065,0.11565,0.1375,0.0375,0.13543333333333332,0.1219,0.15625,0.0875,0.07189999999999999,0.05315,0.19375,0.1375333333333333,0.14166666666666666,0.13125,0.18435,0.1719,0.054380000000000005,0.027100000000000003,0.15416666666666667,0.0,0.05365000000000001,0.07815,0.11560000000000001,0.10625000000000001,0.1375,0.0469,0.1688,0.125,0.10835,0.10315,0.1,0.0625,0.056249999999999994,0.1063,0.07815,0.1375,0.1125,0.14065,0.09375,0.0,0.025033333333333335,0.16879999999999998,0.20939999999999998
5,2021-08-05,07:15:00,0.26875,0.20625,0.22293333333333334,0.31565,0.24845,0.2969,0.23595,0.27659999999999996,0.17504999999999998,0.31565,0.24583333333333335,0.275,0.21873333333333334,0.225,0.1375,0.2531,0.2687,0.2687333333333333,0.2895666666666667,0.24065,0.2313,0.26249999999999996,0.20629999999999998,0.2313,0.23750000000000002,0.275,0.31043333333333334,0.23753333333333335,0.2812,0.303125,0.20626666666666668,0.23754999999999998,0.28543333333333337,0.2833666666666666,0.26666666666666666,0.1844,0.2854,0.22293333333333332,0.22713333333333333,0.23539999999999997,0.26253333333333334,0.31043333333333334,0.2542,0.25003333333333333,0.23754999999999998,0.2844,0.21565,0.26043333333333335,0.225,0.25833333333333336,0.275,0.2688,0.1896,0.24065,0.35314999999999996,0.27815,0.27709999999999996,0.24166666666666667,0.24373333333333336,0.325,0.3313,0.3562666666666667,0.2313,0.26405,0.34065,0.21565,0.367175,0.267175,0.282825,0.18905,0.2469,0.3125,0.2781,0.30157500000000004,0.32083333333333336,0.32189999999999996,0.2812,0.2812,0.3354333333333333,0.2812,0.27185,0.2094,0.3469,0.26043333333333335,0.21565,0.225,0.2729333333333333,0.206275,0.262525,0.24586666666666668,0.23750000000000002,0.2708333333333333,0.2917,0.28746666666666665,0.29793333333333333,0.2333333333333333,0.28543333333333337,0.24065,0.25,0.23336666666666664,0.2812,0.3021,0.2937666666666667,0.33749999999999997,0.21095000000000003,0.16875,0.2292,0.2094,0.275,0.25005,0.24065,0.15209999999999999,0.2313,0.23754999999999998,0.31043333333333334,0.2875,0.2417,0.30833333333333335,0.2375,0.26249999999999996,0.25206666666666666,0.27190000000000003,0.2812,0.2791666666666666,0.35,0.36565000000000003,0.28543333333333337,0.33125,0.25315,0.2542,0.29375,0.2437666666666667,0.2292,0.26875,0.2469,0.3125,0.25833333333333336,0.2812,0.19583333333333333,0.24375,0.2729333333333333,0.275,0.34793333333333337,0.3062666666666667,0.2687333333333333,0.2646,0.20782500000000004,0.2219,0.2,0.3354333333333333,0.31253333333333333,0.3594,0.30206666666666665,0.3167,0.3063,0.276575,0.20210000000000003,0.30315000000000003,0.2625,0.3187,0.24793333333333334,0.24375,0.231275,0.3458333333333334,0.30833333333333335,0.3,0.303125,0.36092499999999994,0.31456666666666666,0.33126666666666665,0.2708333333333333,0.32189999999999996,0.2354333333333333,0.2792,0.2562,0.2812,0.26875,0.2812,0.2313,0.3313,0.32189999999999996,0.3219,0.23750000000000002,0.28123333333333334,0.15416666666666667,0.20836666666666667,0.2937666666666667,0.23126666666666665,0.25625,0.3000333333333333,0.32293333333333335,0.31565,0.249975,0.29375,0.32189999999999996,0.3906
6,2021-08-05,07:30:00,0.4166666666666667,0.353125,0.34375,0.44999999999999996,0.3625,0.46094999999999997,0.3646,0.40315,0.2854,0.44689999999999996,0.3729,0.3625,0.346875,0.3187333333333333,0.2344,0.375025,0.41565,0.4062,0.4219,0.37185,0.3594,0.38126666666666664,0.29374999999999996,0.35003333333333336,0.3812666666666667,0.4,0.46460000000000007,0.3594,0.36255,0.41559999999999997,0.325,0.3625,0.456275,0.4031,0.409375,0.3187,0.4312333333333333,0.3458666666666666,0.34375,0.39166666666666666,0.39690000000000003,0.43543333333333334,0.39999999999999997,0.3666666666666667,0.3719,0.43125,0.32815,0.34375,0.3625,0.390625,0.37706666666666666,0.3646,0.32189999999999996,0.3167,0.4719,0.42815000000000003,0.4083333333333334,0.3781,0.36456666666666665,0.4562333333333333,0.41250000000000003,0.49065000000000003,0.3354333333333333,0.3625,0.4958333333333333,0.3594,0.4770999999999999,0.41874999999999996,0.41559999999999997,0.3188,0.3333333333333333,0.43543333333333334,0.3937333333333333,0.40625,0.44689999999999996,0.4792,0.3729,0.39374999999999993,0.432825,0.39690000000000003,0.39163333333333333,0.32815,0.4375,0.3937333333333333,0.29793333333333333,0.3625,0.4000333333333333,0.3375,0.38749999999999996,0.3625,0.3594,0.425,0.425,0.4124999999999999,0.4333666666666667,0.3729,0.46255,0.3937,0.38126666666666664,0.3156,0.41719999999999996,0.4125,0.4166666666666667,0.45940000000000003,0.3437666666666666,0.2833,0.36255,0.3,0.41250000000000003,0.3666333333333333,0.35836666666666667,0.25005,0.33749999999999997,0.3125,0.4291666666666667,0.3875,0.3375,0.45940000000000003,0.38126666666666664,0.362525,0.3792,0.362525,0.42185,0.412475,0.49375,0.481275,0.4031,0.4344,0.41565,0.37032499999999996,0.4047,0.39586666666666664,0.38905,0.4187666666666667,0.3667,0.44065,0.3791666666666667,0.3958,0.34062500000000007,0.4031,0.4167,0.3895666666666666,0.44380000000000003,0.46565,0.425,0.4291666666666667,0.3594,0.3656,0.3375333333333333,0.47190000000000004,0.4458333333333333,0.48336666666666667,0.4291666666666667,0.43956666666666666,0.4563,0.44689999999999996,0.3625,0.4041666666666666,0.40209999999999996,0.4625,0.3833333333333333,0.4292,0.3833333333333333,0.5062666666666668,0.44065,0.4145666666666667,0.4437,0.5104333333333333,0.4396,0.48543333333333333,0.41874999999999996,0.42710000000000004,0.43125,0.44376666666666664,0.41565,0.41875,0.40780000000000005,0.4187666666666667,0.32503333333333334,0.49169999999999997,0.410925,0.4563,0.4,0.3781,0.2781,0.28123333333333334,0.41564999999999996,0.3771,0.36036666666666667,0.4041333333333334,0.4291666666666667,0.4531,0.40625,0.42293333333333333,0.4938,0.4969
7,2021-08-05,07:45:00,0.45625,0.3792,0.3916666666666666,0.4969,0.4031,0.55,0.38434999999999997,0.40625,0.3146,0.4729666666666666,0.41043333333333337,0.4229,0.3625,0.3854,0.2937666666666667,0.40625,0.4078,0.4312666666666667,0.4542,0.3984,0.3625,0.4,0.35833333333333334,0.34065,0.4375,0.425,0.50315,0.3906,0.4281,0.4542,0.3729,0.4062333333333334,0.5063,0.4813,0.4625,0.3594,0.4479333333333333,0.410925,0.3625,0.41564999999999996,0.4145666666666667,0.50005,0.4344,0.42500000000000004,0.4,0.4854333333333334,0.3875,0.4312666666666667,0.393725,0.4625,0.45315,0.42967500000000003,0.3437666666666666,0.35003333333333336,0.48907500000000004,0.4406,0.46670000000000006,0.4333333333333333,0.432825,0.4844,0.4792,0.4875333333333334,0.3313,0.42083333333333334,0.55,0.3938,0.5208666666666667,0.4375,0.44376666666666664,0.32916666666666666,0.39375,0.4375,0.4416333333333333,0.4542,0.4729666666666667,0.5125500000000001,0.4187666666666667,0.45315,0.4969,0.43543333333333334,0.4344,0.36875,0.4979,0.44689999999999996,0.3937333333333333,0.4396,0.44375,0.35833333333333334,0.428125,0.3833333333333333,0.3666666666666667,0.46255,0.46875,0.4062,0.4797,0.42812500000000003,0.47815,0.43956666666666666,0.43123333333333336,0.4166666666666667,0.4375,0.453125,0.45315,0.5000333333333333,0.3937,0.32706666666666667,0.4375,0.375,0.41875,0.3937333333333333,0.39996666666666664,0.25003333333333333,0.3646,0.37706666666666666,0.47659999999999997,0.42293333333333333,0.3729,0.5000333333333333,0.4375,0.39690000000000003,0.425,0.39690000000000003,0.425,0.4437,0.5208666666666667,0.51875,0.43543333333333334,0.0,0.49065000000000003,0.45005,0.45315,0.4458333333333333,0.4313,0.4417,0.4208,0.4771,0.4437666666666667,0.428125,0.38749999999999996,0.4438,0.478175,0.44532499999999997,0.5208666666666667,0.48124999999999996,0.43282499999999996,0.47814999999999996,0.38125,0.3833,0.3666666666666667,0.5188,0.49169999999999997,0.5291666666666667,0.45625,0.4875333333333334,0.493775,0.470325,0.3895666666666666,0.5,0.459375,0.47032500000000005,0.46565,0.4583333333333333,0.4,0.5521,0.46565,0.4625,0.4469,0.5188,0.50315,0.515625,0.4479666666666667,0.4875,0.4312666666666667,0.49065,0.4688,0.45782500000000004,0.44689999999999996,0.47034999999999993,0.4062,0.5083666666666667,0.5,0.48124999999999996,0.4375,0.43125,0.3146,0.3625333333333334,0.45940000000000003,0.375,0.453125,0.4313,0.49793333333333334,0.4896,0.44689999999999996,0.495325,0.48960000000000004,0.55
8,2021-08-05,08:00:00,0.4542,0.33125,0.35314999999999996,0.51875,0.40210000000000007,0.4688,0.3917,0.41717499999999996,0.34375,0.4896,0.375,0.4375,0.4166666666666667,0.3875,0.27190000000000003,0.39999999999999997,0.4125,0.4229,0.4271,0.3458333333333334,0.38125,0.40210000000000007,0.3688,0.38905,0.4041333333333333,0.42185,0.46565,0.390625,0.0,0.42505,0.39796666666666664,0.3625,0.48129999999999995,0.4770666666666667,0.41564999999999996,0.3406,0.4125,0.3688,0.4145666666666667,0.42919999999999997,0.4188,0.5083333333333334,0.41875,0.425,0.3719,0.4719,0.35624999999999996,0.42293333333333333,0.38749999999999996,0.459375,0.4604333333333333,0.4062,0.3667,0.3604333333333334,0.4958666666666667,0.42185,0.48336666666666667,0.4437,0.4187666666666667,0.50625,0.52815,0.4979,0.39166666666666666,0.4375,0.5125,0.3594,0.5125,0.4479333333333333,0.4547,0.32916666666666666,0.37916666666666665,0.4625333333333333,0.45625,0.43595,0.4890749999999999,0.5062666666666668,0.42293333333333333,0.42500000000000004,0.4906,0.43753333333333333,0.4229,0.3812666666666667,0.5146000000000001,0.40625,0.3729,0.4229333333333334,0.4479,0.35782499999999995,0.43125,0.37706666666666666,0.3875,0.41874999999999996,0.48124999999999996,0.4313,0.46565,0.42293333333333333,0.4438,0.40625,0.4250333333333334,0.41250000000000003,0.4458666666666667,0.45315,0.467225,0.4969,0.39999999999999997,0.3562666666666667,0.40829999999999994,0.3625,0.425,0.41873333333333335,0.3937333333333333,0.28750000000000003,0.3854,0.41043333333333337,0.45935,0.41250000000000003,0.3666666666666667,0.4812666666666667,0.4563,0.38125,0.41717499999999996,0.39376666666666665,0.4344,0.48336666666666667,0.5417000000000001,0.50935,0.4396,0.512525,0.4766,0.4438,0.4542,0.43543333333333334,0.41095,0.425,0.39375,0.46670000000000006,0.42967500000000003,0.39375,0.38125,0.4297,0.41874999999999996,0.40935,0.5125333333333333,0.4979333333333333,0.42815000000000003,0.481275,0.37706666666666666,0.3875,0.3604333333333334,0.50935,0.51875,0.5437333333333334,0.5125,0.4688,0.4500333333333333,0.44999999999999996,0.37185,0.0,0.46255,0.44689999999999996,0.4479333333333333,0.0,0.40625,0.54375,0.4719,0.45213333333333333,0.47503333333333336,0.5266,0.4938,0.49065000000000003,0.4416333333333333,0.48336666666666667,0.4291666666666667,0.4344,0.47505,0.42185,0.46249999999999997,0.4625,0.39376666666666665,0.5187666666666667,0.45626666666666665,0.5021333333333333,0.4249666666666667,0.375,0.33749999999999997,0.3666666666666667,0.45416666666666666,0.406275,0.4313,0.4666666666666666,0.5000000000000001,0.49377499999999996,0.4438,0.49379999999999996,0.4844,0.5666666666666667
9,2021-08-05,08:15:00,0.7750250000000001,0.6641,0.7791666666666668,0.8,0.7688,0.8359749999999999,0.5687666666666668,0.5688,0.6125499999999999,0.6770999999999999,0.6333666666666667,0.5771000000000001,0.6396333333333334,0.7,0.58125,0.425,0.734375,0.6833333333333332,0.8104333333333334,0.76875,0.48125,0.6938,0.6688000000000001,0.7437666666666667,0.6250333333333333,0.6833333333333332,0.7656499999999999,0.7469,0.73595,0.6375000000000001,0.70785,0.6146333333333334,0.789075,0.6271,0.71565,0.5166666666666667,0.682825,0.63435,0.7078249999999999,0.6729333333333333,0.6718999999999999,0.5094000000000001,0.6708666666666666,0.79375,0.5854333333333334,0.7041666666666666,0.5781499999999999,0.6229666666666667,0.6594,0.7281500000000001,0.48125,0.657825,0.5792,0.5041666666666667,0.81565,0.73125,0.5375000000000001,0.6031,0.8083333333333332,0.7292,0.748475,0.7000333333333333,0.5979333333333333,0.6833666666666667,0.8125249999999999,0.6563,0.6313,0.65,0.8125,0.5187999999999999,0.6688000000000001,0.7297,0.7281500000000001,0.7063,0.7375,0.7021333333333334,0.6020666666666666,0.77815,0.7281500000000001,0.6187666666666667,0.55,0.6124750000000001,0.7333666666666666,0.5750000000000001,0.6672,0.6124999999999999,0.6917,0.6188,0.5854333333333334,0.7,0.64375,0.6333666666666667,0.77505,0.6646333333333333,0.7609750000000001,0.5625,0.7469,0.703125,0.6854666666666667,0.6688000000000001,0.7833666666666668,0.75315,0.8094,0.6354333333333334,0.5729333333333333,0.39375,0.51255,0.5292,0.6604333333333333,0.5833333333333334,0.675,0.48336666666666667,0.6219,0.6594,0.76875,0.5938,0.6625,0.8250000000000001,0.6281,0.63595,0.72505,0.5562333333333332,0.7604666666666667,0.6187666666666667,0.9145666666666665,0.8062666666666667,0.6708666666666666,0.85,0.8250500000000001,0.52505,0.6438,0.7021333333333333,0.8208333333333334,0.7792,0.7708333333333334,0.5094000000000001,0.7938000000000001,0.66255,0.5437333333333333,0.67815,0.6604666666666666,0.6083333333333333,0.8062666666666667,0.7083666666666666,0.748475,0.8896000000000001,0.5958666666666667,0.7458333333333332,0.8229333333333333,0.8469,0.6500333333333334,0.8218749999999999,0.8375333333333334,0.7833333333333333,0.875,0.6770999999999999,0.6229333333333333,0.6958333333333334,0.8094,0.73125,0.6021000000000001,0.6354333333333334,0.667175,0.8063000000000001,0.7484500000000001,0.64375,0.6656500000000001,0.8094,0.80315,0.760975,0.7813,0.7375000000000002,0.6937500000000001,0.6458666666666667,0.69375,0.6812666666666667,0.8687666666666667,0.77815,0.7625500000000001,0.7844,0.73125,0.7416666666666667,0.0,0.6625,0.6,0.5844,0.6396000000000001,0.71565,0.65,0.5937666666666667,0.7,0.825,0.7020666666666666,0.8937333333333334,0.6521333333333333,0.835975
