,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.2 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.6 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.11 I (A),OP3.2.12 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.5 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.11 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.5 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.13 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.5.16 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.3 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.12 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.2 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-07-03,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-07-03,06:15:00,0.0,0.0,0.0,0.0,0.0,0.011470833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,0.0094,0.08403600000000001,0.0,0.0,0.0,0.0,0.0,0.010941666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023493103448275862,0.019275000000000004,0.0,0.011779411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016369230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315,0.0,0.0,0.0,0.0,0.0,0.040633333333333334,0.0,0.0,0.0,0.0,0.0,0.02313,0.024445454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03898095238095239,0.0,0.0125,0.0,0.0,0.0,0.119940625,0.028823076923076927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04583333333333334,0.05000909090909091,0.023425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017516,0.05625,0.0,0.0
2,2021-07-03,06:30:00,0.014600000000000002,0.0,0.05,0.09065000000000001,0.025,0.0344,0.035949999999999996,0.0375,0.075,0.0625,0.0813,0.05,0.0938,0.1562,0.04002,0.0396,0.045325,0.125,0.08127500000000001,0.026575,0.0,0.0375125,0.09467142857142859,0.1063,0.05,0.10315,0.0,0.006262500000000001,0.012038461538461541,0.07189999999999999,0.0375,0.03125,0.06875,0.05,0.02185,0.09793333333333333,0.125,0.05000000000000001,0.023425,0.0813,0.075,0.0688,0.1094,0.125,0.075,0.0948,0.06565,0.0344,0.0172,0.03126666666666667,0.15315,0.0156375,0.0312,0.1063,0.1125,0.04065,0.10314999999999999,0.06875,0.11875,0.05,0.1688,0.026799999999999997,0.11565,0.005,0.0938,0.13125,0.03435,0.11875,0.075,0.0813,0.10005,0.0813,0.0171875,0.125,0.05315,0.0594,0.0063,0.0396,0.06458888888888888,0.008130000000000002,0.10005,0.025,0.0,0.07505,0.03436666666666666,0.01876,0.07815,0.0375,0.075,0.09375,0.012499999999999999,0.0344,0.125,0.006266666666666667,0.1094,0.04285714285714286,0.049999999999999996,0.030385714285714287,0.1375,0.02815,0.002777777777777778,0.13037142857142858,0.0320625,0.0938,0.04375,0.075,0.0813,0.0875,0.010416666666666666,0.07500000000000001,0.044524999999999995,0.048749999999999995,0.035444444444444445,0.05,0.0688,0.02815,0.05,0.05833333333333333,0.10315,0.05,0.05625,0.1,0.0542,0.001575,0.020833333333333332,0.06093749999999999,0.075,0.0688
3,2021-07-03,06:45:00,0.19065,0.251575,0.23754999999999998,0.25626666666666664,0.16565,0.22916666666666666,0.2313,0.1813,0.2063,0.17815,0.2656,0.3,0.19845000000000002,0.32293333333333335,0.23750000000000002,0.18435,0.25,0.22496666666666668,0.2125,0.25,0.11875,0.2792,0.28543333333333337,0.17500000000000002,0.11875000000000001,0.2896,0.21565,0.1667,0.23750000000000002,0.20935,0.15416666666666667,0.217225,0.23126666666666665,0.1708333333333333,0.20629999999999998,0.24793333333333334,0.19793333333333332,0.2271,0.1625,0.2125,0.1844,0.16875,0.22916666666666666,0.2667,0.2125,0.28125,0.2438,0.17503333333333335,0.223425,0.2354333333333333,0.32916666666666666,0.2292,0.21565,0.24583333333333335,0.19845,0.201575,0.25206666666666666,0.18125,0.24793333333333334,0.18130000000000002,0.2891,0.23123333333333332,0.24170000000000003,0.19375,0.2625,0.29583333333333334,0.175,0.2896,0.2292,0.19845,0.2624666666666667,0.16666666666666666,0.200025,0.28123333333333334,0.1958333333333333,0.17815,0.156275,0.1063,0.2583666666666667,0.21565,0.2062,0.15625,0.17035,0.19586666666666666,0.21876666666666666,0.2563,0.20935,0.10833333333333334,0.24583333333333335,0.2125,0.1791666666666667,0.2313,0.28125,0.15315,0.30625,0.26875,0.234375,0.23126666666666665,0.29373333333333335,0.1875,0.1875,0.2708333333333333,0.22190000000000001,0.19166666666666665,0.16255,0.20627500000000001,0.21719999999999998,0.24166666666666667,0.1812666666666667,0.24375,0.2312,0.234375,0.20935,0.16456666666666667,0.17920000000000003,0.1625,0.1688,0.2125,0.2667,0.207825,0.19375,0.2656,0.21456666666666666,0.13749999999999998,0.25,0.22190000000000001,0.16253333333333334,0.17503333333333335
4,2021-07-03,07:00:00,0.4354,0.5646,0.4417,0.5125000000000001,0.4375,0.4958333333333333,0.481275,0.3896,0.44380000000000003,0.5166666666666666,0.5125500000000001,0.5625,0.5417000000000001,0.6187666666666667,0.47500000000000003,0.5156000000000001,0.5500333333333333,0.5344,0.5208333333333334,0.4145666666666667,0.4375,0.4625,0.59065,0.4604333333333333,0.495325,0.5792,0.5219,0.42086666666666667,0.5604333333333334,0.4437666666666667,0.45940000000000003,0.55,0.4666666666666666,0.43753333333333333,0.3719,0.6031500000000001,0.4896,0.5344,0.4770666666666667,0.5406500000000001,0.5062666666666668,0.4937666666666667,0.5396333333333333,0.5671999999999999,0.42815000000000003,0.5750333333333334,0.4812666666666667,0.45213333333333333,0.5229,0.48333333333333334,0.5750500000000001,0.59065,0.4229333333333334,0.4812666666666667,0.5562666666666667,0.5063,0.54375,0.4406,0.5562999999999999,0.48123333333333335,0.5938,0.525,0.5515749999999999,0.43956666666666666,0.5,0.56565,0.4437333333333333,0.5219,0.5125000000000001,0.4313,0.5271,0.4375333333333334,0.48124999999999996,0.55,0.5083000000000001,0.5146000000000001,0.4521,0.45940000000000003,0.5375333333333333,0.44845,0.5078,0.48333333333333334,0.40625,0.4563,0.5156499999999999,0.53125,0.4708666666666666,0.36873333333333336,0.5437333333333334,0.5,0.4791666666666667,0.44535,0.5812666666666667,0.3891,0.5292,0.51095,0.52815,0.5541999999999999,0.5896,0.5188,0.49375,0.525,0.5104333333333334,0.4708666666666666,0.44166666666666665,0.51875,0.5156499999999999,0.5208333333333334,0.4708333333333334,0.47502500000000003,0.4625333333333333,0.4844,0.5499999999999999,0.42919999999999997,0.4375333333333334,0.48907500000000004,0.460975,0.47503333333333336,0.5562666666666667,0.5396333333333333,0.43333333333333335,0.6104333333333334,0.5104333333333334,0.44375,0.48755,0.55625,0.49687499999999996,0.43543333333333334
5,2021-07-03,07:15:00,0.70625,0.8313,0.8020999999999999,0.9250333333333334,0.7604333333333333,0.8687666666666667,0.84065,0.8438000000000001,0.8265750000000001,0.8687666666666667,0.85,0.9083666666666668,0.9187666666666666,0.9146000000000001,0.8719,0.8625333333333334,0.8833333333333334,0.8938,0.9229666666666666,0.831275,0.8250500000000001,0.88595,0.8313,0.9270999999999999,0.8313,0.9656499999999999,0.8968750000000001,0.7729333333333335,0.775,0.7896000000000001,0.6938,0.7583666666666667,0.8999999999999999,0.7833333333333333,0.7479666666666667,0.9228999999999999,0.8583333333333334,0.8583666666666666,0.8541666666666666,0.9750333333333333,0.8479666666666668,0.8542,0.9250333333333334,0.9719,0.8313,0.85,0.8062666666666667,0.7875,0.81565,0.8250000000000001,1.0030999999999999,0.8958666666666667,0.71565,0.9187666666666666,0.86565,0.79375,0.9375333333333332,0.9000333333333334,0.8312666666666667,0.7958666666666666,0.9541666666666666,0.8833666666666667,0.9792000000000001,0.76875,0.7937666666666666,0.8687666666666667,0.7063,0.87815,0.8344,0.8000333333333334,0.80315,0.7896000000000001,0.7854333333333333,0.896875,0.77815,0.8833666666666667,0.8250000000000001,0.7542,0.9469000000000001,0.8958666666666666,0.8354666666666667,0.8667000000000001,0.80315,0.860975,0.8422000000000001,0.89,0.8641000000000001,0.7791666666666667,0.8792,0.8729333333333334,0.7625,0.8583333333333334,0.9646,0.7812666666666667,0.83125,0.8938,0.8667000000000001,0.7844,0.9270666666666667,0.79535,0.8521000000000001,0.8719,0.9781,0.80005,0.7547250000000001,0.8500333333333333,0.725,0.8917,0.7844,0.9,0.8167,0.9265749999999999,0.83125,0.7667,0.7437666666666667,0.81565,0.875,0.856275,0.8813,0.9042,0.7812666666666667,0.8531500000000001,0.8844000000000001,0.7292,0.8828499999999999,0.8396333333333333,0.8812666666666668,0.8125333333333332
6,2021-07-03,07:30:00,1.2646,1.3625,1.2792000000000001,1.30625,1.4042000000000001,1.3792,1.2708,1.2500333333333333,1.2999999999999998,1.3125,1.2719,1.2938,1.26565,1.4541666666666666,1.2719,1.3313,1.3770999999999998,1.357825,1.4021000000000001,1.32505,1.31255,1.3958666666666666,1.3125333333333333,1.3719000000000001,1.2916999999999998,1.4354666666666667,1.4187333333333332,1.2021333333333333,1.346875,1.2563,1.259375,1.2292,1.3083666666666667,1.2791666666666668,1.2687666666666668,1.4813,1.3229333333333333,1.4083666666666665,1.2812666666666668,1.4854333333333336,1.4125333333333334,1.29375,1.3437666666666666,1.3937666666666668,1.3396000000000001,1.3792,1.3469,1.2938,1.2667,1.3333666666666666,1.4938,1.2906,1.2594,1.26565,1.2646333333333333,1.27815,1.3875333333333335,1.325,1.39065,1.2979333333333334,1.4854333333333332,1.3979333333333335,1.4166999999999998,1.22815,1.2250333333333332,1.3688,1.075,1.36565,1.3266,1.3078,1.2687666666666666,1.2750333333333332,1.2687666666666668,1.5125,1.2687666666666668,1.383333333333333,1.2916999999999998,1.32345,1.32505,1.4,1.3917,1.2729666666666668,1.31875,0.0,1.4375333333333333,1.43125,1.4583333333333333,1.3312333333333335,0.0,1.4375,1.2625,1.3583666666666667,1.4791999999999998,1.2625,1.3125499999999999,1.35315,1.39065,1.3375249999999999,1.38755,1.2406,1.3416666666666668,1.3604333333333332,1.4031500000000001,1.3562999999999998,1.30315,1.3625333333333334,1.312525,1.3437666666666666,1.3125,1.26565,1.2469000000000001,1.3833666666666666,1.35,1.2833666666666668,1.30315,1.2958333333333334,1.3937666666666668,1.35315,1.4042000000000001,1.3094000000000001,1.2354333333333334,1.401575,1.4667000000000001,1.2083666666666666,1.4125,1.38595,1.3791666666666667,1.3094000000000001
7,2021-07-03,07:45:00,1.4166666666666667,1.6396,1.6333666666666666,1.7406,1.675,1.6729,1.535433333333333,1.7208666666666668,1.69065,1.6062666666666665,1.7666666666666666,1.7166666666666668,1.6437666666666668,1.7781500000000001,1.4062999999999999,1.8562500000000002,1.8188,1.3813,1.6063,1.82815,1.6979333333333333,1.5688000000000002,1.72345,1.6000333333333334,1.6578249999999999,2.01565,1.3531499999999999,1.6708666666666667,1.67185,1.7271333333333334,1.3780999999999999,1.6469,1.4937666666666667,1.6562,1.79065,1.8344,1.6729333333333332,1.7094,1.6041999999999998,1.9438,1.5521,1.79065,1.6895999999999998,1.7187333333333334,1.6958666666666666,1.8375000000000001,1.6875,1.7938,1.6021,1.81875,1.5833666666666666,1.64845,1.6062750000000001,1.75,1.7666666666666668,1.79065,1.9125,1.6750333333333334,1.6479333333333335,1.6833333333333336,1.6156,1.7156500000000001,1.96255,1.7646,1.7458333333333336,1.9166999999999998,1.701575,2.0031499999999998,1.7146,1.52185,1.8094000000000001,1.7438,1.6624999999999999,1.7104333333333333,1.7750333333333332,1.7937666666666665,1.5416999999999998,1.86875,1.95315,1.3344,1.7625,1.5042,1.5562749999999999,1.726575,1.9188,1.6896333333333333,1.975,1.7271,1.52035,1.6562666666666666,1.5344,1.84375,2.1063,1.7354333333333332,1.4062,1.8375333333333332,1.7249999999999999,1.6333666666666666,1.69065,1.51095,1.67815,1.6875,1.6833666666666665,1.5844,1.7312666666666665,1.7906499999999999,1.6625,1.7719,1.7271,1.6328250000000002,1.9479333333333333,1.85315,1.5515999999999999,1.6666999999999998,1.6083666666666667,1.651575,1.3844,1.6604333333333334,1.72815,1.7937666666666667,1.5219,1.88125,1.85,1.6771,1.8594,1.91565,1.6313,1.5297
8,2021-07-03,08:00:00,0.28125,0.48336666666666667,0.529725,0.5812999999999999,0.4916666666666667,0.41255000000000003,0.2812,0.41043333333333337,0.525,0.65935,0.4271,0.4469,0.4854333333333334,0.69065,0.6312500000000001,0.510925,0.5291666666666667,0.5875,0.40210000000000007,0.48333333333333334,0.25003333333333333,0.41043333333333337,0.5875333333333334,0.8938,0.49375,0.571875,0.40210000000000007,0.6354333333333334,0.6208333333333335,0.2875,0.5062500000000001,0.5333666666666667,0.5521333333333333,0.29586666666666667,0.61565,0.5521,0.6229333333333333,0.525,0.4229333333333334,0.5979666666666666,0.5156000000000001,0.551575,0.6896,0.6583333333333333,0.6375333333333334,0.5083,0.6281,0.49793333333333334,0.7031499999999999,0.6416999999999999,0.6396000000000001,0.5333333333333333,0.5021,0.61875,0.6270666666666668,0.6469,0.4250333333333334,0.3375,0.48435,0.5041666666666668,0.6219,0.7208666666666667,0.7521,0.5281250000000001,0.6375,0.6541666666666667,0.4521,0.5843999999999999,0.3937333333333333,0.5208333333333334,0.5562333333333334,0.6770666666666667,0.37185,0.43125,0.2812,0.6521,0.2844,0.5979333333333333,0.6646333333333333,0.5312,0.6437999999999999,0.46670000000000006,0.3063,0.5843499999999999,0.83125,0.5844,0.6896,0.36666666666666664,0.4625,0.4583333333333333,0.4625,0.6646000000000001,0.6375250000000001,0.2708333333333333,0.6146,0.48130000000000006,0.5812666666666667,0.4000333333333333,0.5292,0.5500499999999999,0.5515749999999999,0.5521333333333333,0.6166999999999999,0.4958666666666667,0.3666666666666667,0.503125,0.5208333333333334,0.7219,0.598475,0.4708333333333334,0.5594,0.5333666666666667,0.38439999999999996,0.5958666666666667,0.40315,0.36255,0.39376666666666665,0.6646,0.5984750000000001,0.5140750000000001,0.34065,0.7958666666666666,0.65,0.490625,0.6833666666666667,0.6354333333333334,0.6594,0.5094
9,2021-07-03,08:15:00,0.325,0.4687666666666666,0.4219,0.49169999999999997,0.32499999999999996,0.4479333333333333,0.44065,0.3646,0.4041333333333334,0.40625,0.4708333333333334,0.3416666666666666,0.40420000000000006,0.5229,0.37187499999999996,0.4292,0.4312333333333333,0.4437333333333333,0.475,0.4063,0.275,0.4531,0.3938,0.40625,0.3375333333333333,0.45,0.4916666666666667,0.28543333333333337,0.2875,0.41564999999999996,0.359375,0.3541666666666667,0.38749999999999996,0.3458333333333334,0.33960000000000007,0.54065,0.44065,0.4000333333333333,0.32815,0.4416666666666667,0.34065,0.4770666666666667,0.4229333333333334,0.4625,0.37496666666666667,0.4687666666666666,0.3958333333333333,0.4,0.395325,0.3812,0.47713333333333335,0.40315,0.3896,0.4458333333333333,0.3875,0.37815,0.4344,0.33749999999999997,0.4271,0.3937333333333333,0.4875333333333334,0.4229333333333334,0.5125333333333334,0.3604,0.39685,0.5,0.36875,0.42505,0.4063,0.4875333333333334,0.41255,0.46046666666666664,0.4521333333333333,0.3625,0.41564999999999996,0.45626666666666665,0.31255,0.379725,0.40315,0.33126666666666665,0.4312333333333333,0.42086666666666667,0.37916666666666665,0.3479666666666666,0.4375,0.4313,0.3645666666666667,0.37706666666666666,0.4104666666666667,0.4854,0.340675,0.3719,0.43125,0.34169999999999995,0.4791666666666667,0.4854333333333334,0.4969,0.4313,0.4812666666666667,0.2895666666666667,0.3875,0.48130000000000006,0.4312333333333333,0.4719,0.37185,0.4594,0.36669999999999997,0.45003333333333334,0.44628000000000007,0.4844,0.4812666666666667,0.4094,0.40935,0.35833333333333334,0.43125,0.4109750000000001,0.35315,0.4125,0.44375,0.48755000000000004,0.29793333333333333,0.4083666666666666,0.45315,0.3719,0.41043333333333337,0.5083333333333333,0.41405,0.40627500000000005
