,Data,Hora,OP3.1.1 V (V),OP3.1.2 V (V),OP3.1.3 V (V),OP3.1.4 V (V),OP3.1.5 V (V),OP3.1.6 V (V),OP3.1.7 V (V),OP3.1.8 V (V),OP3.1.9 V (V),OP3.1.10 V (V),OP3.1.11 V (V),OP3.1.12 V (V),OP3.1.13 V (V),OP3.1.14 V (V),OP3.1.15 V (V),OP3.1.16 V (V),OP3.2.1 V (V),OP3.2.2 V (V),OP3.2.3 V (V),OP3.2.4 V (V),OP3.2.5 V (V),OP3.2.6 V (V),OP3.2.7 V (V),OP3.2.8 V (V),OP3.2.9 V (V),OP3.2.10 V (V),OP3.2.11 V (V),OP3.2.12 V (V),OP3.2.13 V (V),OP3.2.14 V (V),OP3.2.15 V (V),OP3.2.16 V (V),OP3.3.1 V (V),OP3.3.2 V (V),OP3.3.3 V (V),OP3.3.4 V (V),OP3.3.5 V (V),OP3.3.6 V (V),OP3.3.7 V (V),OP3.3.8 V (V),OP3.3.9 V (V),OP3.3.10 V (V),OP3.3.11 V (V),OP3.3.12 V (V),OP3.3.13 V (V),OP3.3.14 V (V),OP3.3.15 V (V),OP3.3.16 V (V),OP3.4.1 V (V),OP3.4.2 V (V),OP3.4.3 V (V),OP3.4.4 V (V),OP3.4.5 V (V),OP3.4.6 V (V),OP3.4.7 V (V),OP3.4.8 V (V),OP3.4.9 V (V),OP3.4.10 V (V),OP3.4.11 V (V),OP3.4.12 V (V),OP3.4.13 V (V),OP3.4.14 V (V),OP3.4.15 V (V),OP3.4.16 V (V),OP3.5.1 V (V),OP3.5.2 V (V),OP3.5.3 V (V),OP3.5.4 V (V),OP3.5.5 V (V),OP3.5.6 V (V),OP3.5.7 V (V),OP3.5.8 V (V),OP3.5.9 V (V),OP3.5.10 V (V),OP3.5.11 V (V),OP3.5.12 V (V),OP3.5.13 V (V),OP3.5.14 V (V),OP3.5.15 V (V),OP3.5.16 V (V),OP3.6.1 V (V),OP3.6.2 V (V),OP3.6.3 V (V),OP3.6.4 V (V),OP3.6.5 V (V),OP3.6.6 V (V),OP3.6.7 V (V),OP3.6.8 V (V),OP3.6.9 V (V),OP3.6.10 V (V),OP3.6.11 V (V),OP3.6.12 V (V),OP3.6.13 V (V),OP3.6.14 V (V),OP3.6.15 V (V),OP3.6.16 V (V),OP3.7.1 V (V),OP3.7.2 V (V),OP3.7.3 V (V),OP3.7.4 V (V),OP3.7.5 V (V),OP3.7.6 V (V),OP3.7.7 V (V),OP3.7.8 V (V),OP3.7.9 V (V),OP3.7.10 V (V),OP3.7.11 V (V),OP3.7.12 V (V),OP3.7.13 V (V),OP3.7.14 V (V),OP3.7.15 V (V),OP3.7.16 V (V),OP3.8.1 V (V),OP3.8.2 V (V),OP3.8.3 V (V),OP3.8.4 V (V),OP3.8.5 V (V),OP3.8.6 V (V),OP3.8.7 V (V),OP3.8.8 V (V),OP3.8.9 V (V),OP3.8.10 V (V),OP3.8.11 V (V),OP3.8.12 V (V),OP3.8.13 V (V),OP3.8.14 V (V),OP3.8.15 V (V),OP3.8.16 V (V)
0,2021-12-03,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-12-03,06:15:00,42.625,38.125,41.541666666666664,47.1875,48.75,47.833333333333336,47.916666666666664,52.416666666666664,48.71875,50.0,55.5,47.791666666666664,48.9375,47.1875,42.958333333333336,42.875,40.416666666666664,42.958333333333336,48.5,48.166666666666664,48.666666666666664,50.125,49.666666666666664,48.25,47.0,47.5,47.291666666666664,47.0,47.166666666666664,46.8125,42.9375,42.75,38.875,38.375,49.125,48.833333333333336,50.25,48.708333333333336,49.625,48.5,46.9375,46.78125,47.208333333333336,47.3125,47.375,46.875,44.0,42.4375,49.958333333333336,47.9375,46.28125,49.6875,47.25,46.03125,41.375,42.1875,43.875,43.4375,52.9375,47.9375,47.625,46.6875,47.90625,48.625,47.4375,47.291666666666664,47.90625,47.375,47.84375,47.083333333333336,42.75,45.9375,46.708333333333336,42.25,46.6875,47.625,48.041666666666664,47.583333333333336,46.9375,51.625,47.25,48.21875,48.833333333333336,48.6875,48.875,47.166666666666664,46.0625,45.416666666666664,44.875,45.75,47.291666666666664,48.53125,48.8125,47.8125,47.375,47.5625,49.333333333333336,50.6875,49.65625,50.041666666666664,48.541666666666664,50.458333333333336,48.09375,47.375,44.25,41.708333333333336,47.041666666666664,47.833333333333336,48.125,48.083333333333336,47.25,39.1875,47.8125,47.75,46.416666666666664,46.375,47.125,47.125,46.25,47.166666666666664,46.333333333333336,47.25,47.125,45.083333333333336,46.125,46.625,47.1875,47.458333333333336
2,2021-12-03,06:30:00,45.208333333333336,43.291666666666664,47.666666666666664,47.75,48.375,48.625,48.833333333333336,48.5,47.0,47.0,47.625,47.208333333333336,46.125,46.541666666666664,44.125,44.0625,44.666666666666664,45.083333333333336,48.375,48.125,47.8125,48.583333333333336,48.3125,47.791666666666664,47.25,46.8125,46.75,47.458333333333336,47.25,46.291666666666664,43.8125,44.75,44.59375,44.78125,48.125,48.291666666666664,48.583333333333336,48.541666666666664,48.65625,48.3125,47.25,47.1875,46.166666666666664,47.34375,46.916666666666664,46.458333333333336,43.916666666666664,43.833333333333336,47.291666666666664,47.666666666666664,47.5,47.4375,47.416666666666664,46.1875,43.875,46.041666666666664,46.708333333333336,46.75,47.458333333333336,47.375,46.916666666666664,47.1875,47.75,47.208333333333336,46.78125,47.3125,47.583333333333336,47.083333333333336,47.4375,47.125,46.1875,45.9375,47.0,46.0,46.791666666666664,47.541666666666664,47.208333333333336,46.9375,47.125,47.5625,46.59375,47.3125,47.541666666666664,46.708333333333336,47.083333333333336,47.1875,46.5625,45.583333333333336,46.75,46.625,46.5,47.1875,47.375,47.1875,46.5,47.541666666666664,48.916666666666664,48.53125,48.3125,48.21875,48.0625,49.208333333333336,48.1875,47.4375,44.09375,43.71875,46.75,47.375,47.5,47.75,47.25,38.625,47.3125,47.916666666666664,46.71875,47.0,47.125,47.083333333333336,47.03125,47.125,46.416666666666664,47.0,46.583333333333336,45.291666666666664,46.4375,47.041666666666664,47.3125,47.25
3,2021-12-03,06:45:00,40.625,34.3125,46.875,50.666666666666664,49.3125,49.4375,49.75,51.25,48.375,48.0625,48.666666666666664,48.916666666666664,47.5,47.5,43.041666666666664,42.75,42.333333333333336,42.375,48.875,48.71875,49.333333333333336,49.4375,49.8125,48.6875,48.75,47.25,47.541666666666664,48.40625,48.125,46.90625,41.291666666666664,43.8125,37.9375,36.75,48.3125,47.958333333333336,50.375,49.291666666666664,50.75,49.541666666666664,48.125,47.5,47.71875,48.9375,47.458333333333336,47.041666666666664,42.458333333333336,42.125,47.625,48.083333333333336,48.458333333333336,47.78125,48.0,45.041666666666664,41.25,45.8125,46.875,46.625,47.916666666666664,47.8125,47.208333333333336,47.666666666666664,48.083333333333336,47.125,46.833333333333336,47.4375,47.75,47.041666666666664,47.166666666666664,47.0,45.5,45.875,47.1875,45.8125,46.1875,48.166666666666664,47.3125,46.875,47.125,48.458333333333336,46.5625,47.40625,47.75,46.791666666666664,47.0,47.375,46.25,45.8125,46.75,46.416666666666664,47.0625,47.458333333333336,47.625,47.166666666666664,46.958333333333336,47.6875,49.3125,0.0,49.125,49.0,48.416666666666664,50.291666666666664,49.25,48.416666666666664,41.3125,39.25,47.208333333333336,47.833333333333336,48.041666666666664,47.958333333333336,47.666666666666664,38.9375,47.375,48.9375,46.75,46.666666666666664,46.84375,47.125,47.25,46.833333333333336,46.583333333333336,46.875,46.916666666666664,46.25,46.625,46.625,47.041666666666664,47.125
4,2021-12-03,07:00:00,43.791666666666664,29.291666666666668,34.375,50.916666666666664,51.125,51.625,50.6875,51.208333333333336,48.9375,49.1875,52.25,54.25,48.75,49.333333333333336,42.625,42.125,41.666666666666664,41.541666666666664,49.083333333333336,48.6875,48.875,49.125,49.5,48.6875,48.333333333333336,47.75,47.416666666666664,49.3125,47.6875,46.5625,42.125,41.583333333333336,42.5625,42.75,48.583333333333336,48.75,49.40625,49.5,50.166666666666664,48.416666666666664,48.5625,47.875,47.375,48.166666666666664,47.708333333333336,46.5,42.583333333333336,41.333333333333336,50.458333333333336,50.041666666666664,49.375,49.9375,50.125,44.0,29.5,47.5625,47.5,48.333333333333336,49.59375,48.125,48.625,48.9375,48.25,49.541666666666664,47.0625,47.3125,47.541666666666664,46.9375,47.333333333333336,47.208333333333336,46.0,45.75,48.5,45.53125,46.3125,48.5,47.458333333333336,46.5,46.791666666666664,48.375,45.75,47.625,47.875,46.541666666666664,46.958333333333336,47.3125,46.166666666666664,45.416666666666664,48.041666666666664,46.166666666666664,46.625,47.75,47.666666666666664,46.833333333333336,47.333333333333336,47.041666666666664,49.03125,49.208333333333336,49.125,48.75,48.875,49.75,49.0,48.96875,42.25,42.125,47.0,47.3125,47.3125,47.375,46.375,38.416666666666664,47.15625,49.75,46.0625,46.333333333333336,46.75,47.0625,47.3125,46.5,46.541666666666664,47.208333333333336,46.8125,45.625,46.625,46.875,47.208333333333336,47.5
5,2021-12-03,07:15:00,51.25,9.1875,33.833333333333336,52.791666666666664,52.958333333333336,52.75,53.125,53.791666666666664,52.0,51.375,53.791666666666664,52.5,50.4375,51.1875,49.53125,42.25,46.0,46.375,47.75,47.0,48.416666666666664,48.458333333333336,48.625,47.1875,47.625,47.0,46.1875,48.3125,47.833333333333336,45.375,44.333333333333336,45.9375,44.833333333333336,46.458333333333336,48.03125,47.791666666666664,47.875,48.9375,49.6875,47.25,47.6875,46.875,46.625,48.208333333333336,47.333333333333336,46.333333333333336,45.0,41.25,50.5,50.125,50.041666666666664,49.9375,51.458333333333336,31.416666666666668,9.291666666666666,50.65625,50.916666666666664,50.541666666666664,50.125,51.3125,49.6875,50.166666666666664,50.916666666666664,50.6875,46.541666666666664,47.041666666666664,47.5,46.25,47.0,47.0625,46.708333333333336,46.15625,48.291666666666664,45.375,45.875,49.166666666666664,48.083333333333336,46.166666666666664,46.53125,48.90625,45.875,48.21875,48.0625,46.625,46.5625,47.416666666666664,47.291666666666664,45.625,47.625,46.25,46.875,47.916666666666664,47.791666666666664,46.5,46.53125,47.0625,48.25,48.875,48.8125,48.166666666666664,48.5,49.916666666666664,49.5,49.458333333333336,45.166666666666664,44.875,46.0,46.208333333333336,46.75,46.6875,46.416666666666664,38.0,47.8125,50.0625,47.375,46.125,45.8125,47.34375,47.083333333333336,46.875,47.0625,46.8125,46.25,45.833333333333336,46.75,46.583333333333336,47.541666666666664,48.0
6,2021-12-03,07:30:00,49.75,9.5,49.125,50.291666666666664,49.583333333333336,50.1875,50.4375,50.625,49.75,49.3125,50.625,49.375,48.083333333333336,49.125,48.1875,44.625,46.708333333333336,46.6875,47.5,46.78125,47.71875,47.9375,48.25,47.0625,47.3125,46.6875,45.9375,47.75,47.34375,45.375,44.6875,46.208333333333336,45.25,46.666666666666664,47.291666666666664,47.125,47.75,48.375,48.8125,47.0,47.375,46.75,46.4375,47.291666666666664,46.958333333333336,46.083333333333336,45.375,45.9375,49.875,49.8125,49.6875,49.125,50.125,48.875,9.75,49.6875,49.666666666666664,49.5,49.8125,49.791666666666664,49.0625,49.125,49.833333333333336,49.375,46.8125,47.0,47.25,46.40625,46.90625,46.9375,46.666666666666664,46.291666666666664,48.041666666666664,46.03125,46.166666666666664,48.625,47.75,46.34375,46.75,48.5,46.375,47.9375,47.6875,46.875,46.5,47.3125,47.416666666666664,45.9375,47.8125,46.625,47.09375,47.666666666666664,47.625,46.625,46.75,47.125,48.4375,48.458333333333336,48.4375,48.166666666666664,48.625,49.541666666666664,49.458333333333336,49.375,45.916666666666664,45.041666666666664,46.0625,46.5,46.6875,46.708333333333336,46.333333333333336,38.125,47.333333333333336,49.0,47.083333333333336,46.28125,46.208333333333336,47.0625,46.958333333333336,46.75,46.71875,46.625,46.375,45.958333333333336,46.6875,46.583333333333336,47.21875,47.5625
7,2021-12-03,07:45:00,47.583333333333336,38.625,47.4375,47.75,47.5,47.5,47.9375,48.5625,47.34375,47.5,48.208333333333336,47.375,46.25,46.78125,46.541666666666664,45.75,46.875,46.875,47.458333333333336,47.0,47.75,47.75,47.875,47.125,47.25,46.8125,46.166666666666664,47.625,47.25,45.875,45.291666666666664,46.25,45.541666666666664,46.625,47.125,47.25,47.8125,48.125,48.5,47.0,47.25,46.833333333333336,46.708333333333336,47.166666666666664,46.916666666666664,46.416666666666664,45.75,46.0625,49.125,49.25,48.875,48.25,48.96875,48.625,37.5,49.041666666666664,48.875,48.958333333333336,48.75,48.8125,47.875,48.5625,48.8125,48.125,46.875,46.916666666666664,47.333333333333336,46.625,46.9375,47.0,46.791666666666664,46.5,47.78125,46.4375,46.5,48.416666666666664,47.4375,46.5,46.90625,48.166666666666664,46.4375,47.791666666666664,47.625,46.791666666666664,46.708333333333336,47.166666666666664,47.375,46.208333333333336,47.625,46.75,47.1875,47.5,47.375,46.8125,46.875,47.125,48.5,48.25,48.375,48.3125,48.583333333333336,49.291666666666664,49.25,49.166666666666664,46.166666666666664,45.333333333333336,46.208333333333336,46.75,46.791666666666664,46.75,46.208333333333336,38.0625,47.333333333333336,48.75,47.125,46.4375,46.40625,47.041666666666664,47.1875,46.75,46.6875,46.666666666666664,46.5,46.083333333333336,46.625,46.65625,47.083333333333336,47.416666666666664
8,2021-12-03,08:00:00,47.0,47.291666666666664,47.083333333333336,47.375,47.333333333333336,47.416666666666664,47.458333333333336,47.625,46.8125,46.958333333333336,47.583333333333336,46.916666666666664,46.125,46.625,46.083333333333336,45.666666666666664,46.75,46.6875,47.375,47.083333333333336,47.625,47.625,47.666666666666664,47.125,47.166666666666664,46.791666666666664,46.5,47.625,47.333333333333336,46.125,45.541666666666664,46.25,45.6875,46.5,47.083333333333336,47.28125,47.84375,47.9375,48.208333333333336,47.083333333333336,47.1875,46.875,46.833333333333336,47.25,47.041666666666664,46.583333333333336,45.71875,46.125,47.375,47.15625,47.1875,47.0,47.625,47.083333333333336,46.666666666666664,47.041666666666664,47.15625,47.1875,47.416666666666664,47.375,46.625,47.041666666666664,47.333333333333336,46.8125,46.9375,47.0,47.291666666666664,46.6875,46.916666666666664,47.03125,46.833333333333336,46.5,47.75,46.625,46.666666666666664,48.1875,47.25,46.75,46.9375,48.0625,46.5,47.5625,47.625,46.875,46.78125,47.25,47.416666666666664,46.375,47.5625,47.083333333333336,47.083333333333336,47.375,47.333333333333336,47.0,46.875,47.125,48.5,48.25,48.333333333333336,48.333333333333336,48.6875,49.28125,49.34375,49.25,46.333333333333336,45.5,46.25,46.875,46.916666666666664,46.833333333333336,46.208333333333336,38.166666666666664,47.208333333333336,48.8125,47.1875,46.5625,46.5,47.125,47.25,46.708333333333336,46.583333333333336,46.75,46.625,46.125,46.625,46.8125,47.125,47.25
9,2021-12-03,08:15:00,46.9375,46.9375,47.125,47.5,47.5,47.4375,47.4375,47.5625,46.916666666666664,47.125,47.65625,46.875,45.9375,46.5,45.875,45.541666666666664,46.6875,46.666666666666664,47.375,47.083333333333336,47.875,47.708333333333336,47.625,47.25,47.125,46.833333333333336,46.5,47.541666666666664,47.0625,46.208333333333336,45.375,46.25,45.583333333333336,46.375,47.166666666666664,47.3125,47.8125,48.0,48.1875,47.208333333333336,47.1875,46.958333333333336,46.9375,47.291666666666664,46.875,46.541666666666664,45.75,45.75,47.291666666666664,47.208333333333336,47.125,46.9375,47.583333333333336,47.1875,46.958333333333336,47.03125,47.1875,47.25,47.375,47.333333333333336,46.541666666666664,47.0625,47.25,46.791666666666664,46.9375,47.083333333333336,47.34375,46.75,46.958333333333336,47.0,46.791666666666664,46.458333333333336,47.625,46.59375,46.65625,48.208333333333336,47.291666666666664,46.791666666666664,47.0625,48.0,46.458333333333336,47.65625,47.5,46.875,46.8125,47.083333333333336,47.28125,46.4375,47.375,47.0,47.25,47.333333333333336,47.4375,47.041666666666664,46.958333333333336,47.3125,48.5625,48.333333333333336,48.333333333333336,48.416666666666664,48.708333333333336,49.3125,49.375,49.125,46.25,45.5625,46.25,46.78125,46.875,47.0,46.166666666666664,38.125,47.25,48.75,47.25,46.666666666666664,46.458333333333336,47.1875,47.208333333333336,46.75,46.5,46.875,46.666666666666664,46.25,46.5,46.84375,47.125,47.125
