,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.9 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-05-25,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-25,06:15:00,0.0,0.0,0.0,0.0,0.0,67.08928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,62.5,0.0,67.6625,0.0,66.77272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.875,0.0,67.14285714285714,0.0,0.0,0.0,0.0,0.0
2,2021-05-25,06:30:00,60.3125,63.375,58.9375,63.5,61.0625,69.55,58.375,56.875,63.6875,64.9375,68.0,60.875,66.125,60.125,61.5625,61.5625,66.875,60.25,50.875,69.41666666666667,68.46428571428571,64.375,70.07142857142857,59.875,69.671875,68.4375,61.25,65.6875,63.0,62.5,63.4375,59.9375,61.0,58.041666666666664,63.9375,56.75,65.25,59.1875,70.05555555555556,63.9375,69.56944444444444,66.0,53.75,63.0,63.5625,60.5625
3,2021-05-25,06:45:00,62.791666666666664,65.375,64.75,67.75,63.375,64.3125,64.375,63.041666666666664,64.83333333333333,64.29166666666667,66.375,66.83333333333333,67.41666666666667,64.375,65.15625,62.833333333333336,66.20833333333333,64.0,64.08333333333333,64.95833333333333,66.0625,65.1875,65.3125,63.541666666666664,66.3125,66.6875,65.4375,66.875,66.54166666666667,65.95833333333333,64.25,60.041666666666664,62.9375,62.75,64.29166666666667,64.75,67.1875,62.583333333333336,64.16666666666667,65.04166666666667,66.0,64.375,62.5,66.15625,66.5,67.875
4,2021-05-25,07:00:00,58.625,63.1875,59.625,65.25,63.666666666666664,64.25,63.875,58.291666666666664,66.08333333333333,65.0625,61.3125,66.3125,65.45833333333333,65.20833333333333,62.291666666666664,64.33333333333333,60.5625,65.0,61.208333333333336,63.625,66.125,59.625,64.75,53.791666666666664,63.90625,65.25,63.416666666666664,64.6875,65.04166666666667,60.666666666666664,66.0,59.75,66.625,59.75,63.25,62.416666666666664,65.09375,58.6875,60.0625,62.875,63.083333333333336,62.75,58.041666666666664,66.0625,66.53125,59.375
5,2021-05-25,07:15:00,65.375,68.20833333333333,65.3125,68.29166666666667,67.95833333333333,67.3125,65.20833333333333,66.75,66.375,67.16666666666667,66.54166666666667,68.375,66.95833333333333,65.0,68.25,64.25,66.8125,66.79166666666667,67.5625,66.625,67.33333333333333,68.25,65.45833333333333,65.78125,66.6875,69.04166666666667,66.41666666666667,68.5,68.58333333333333,71.1875,65.0,65.20833333333333,66.70833333333333,66.66666666666667,68.08333333333333,67.875,66.0,65.91666666666667,66.70833333333333,67.54166666666667,66.08333333333333,66.625,65.5,69.875,69.1875,67.75
6,2021-05-25,07:30:00,68.9375,71.20833333333333,71.125,70.5,71.5625,69.91666666666667,70.45833333333333,71.375,70.66666666666667,70.58333333333333,70.20833333333333,70.29166666666667,70.9375,70.33333333333333,69.45833333333333,71.375,69.375,68.95833333333333,70.20833333333333,71.29166666666667,72.625,69.625,71.45833333333333,70.8125,70.9375,74.25,70.75,71.125,75.375,75.25,71.58333333333333,69.4375,71.4375,70.54166666666667,69.83333333333333,69.6875,70.5,71.25,71.59375,74.79166666666667,75.79166666666667,70.4375,71.5625,76.16666666666667,75.0,71.75
7,2021-05-25,07:45:00,69.125,70.45833333333333,70.08333333333333,71.375,69.58333333333333,69.5625,69.83333333333333,71.0,70.91666666666667,69.625,69.125,70.875,70.58333333333333,69.58333333333333,70.4375,70.16666666666667,69.54166666666667,69.75,70.5,71.25,69.70833333333333,70.25,70.5625,69.625,69.6875,71.83333333333333,70.08333333333333,70.9375,73.1875,73.6875,70.25,70.0625,70.41666666666667,70.75,70.58333333333333,70.375,70.45833333333333,71.375,69.25,71.70833333333333,72.95833333333333,70.625,70.16666666666667,74.3125,73.54166666666667,70.83333333333333
8,2021-05-25,08:00:00,69.5,71.25,70.375,70.875,71.29166666666667,70.16666666666667,70.0,69.95833333333333,70.28125,70.0,69.91666666666667,71.41666666666667,70.125,70.08333333333333,70.25,71.08333333333333,70.1875,69.75,70.4375,70.41666666666667,70.79166666666667,70.75,71.5,71.25,70.53125,71.125,69.58333333333333,71.0,73.25,74.0625,70.65625,69.1875,71.45833333333333,69.41666666666667,70.5625,70.4375,69.75,69.0,69.375,70.1875,71.04166666666667,70.25,70.0,72.0,72.58333333333333,70.5625
9,2021-05-25,08:15:00,70.54166666666667,69.8125,70.9375,72.375,70.5,70.25,68.875,69.875,70.8125,70.0625,70.125,72.29166666666667,70.875,70.41666666666667,70.70833333333333,70.9375,70.33333333333333,70.29166666666667,70.15625,71.0,71.125,70.84375,70.91666666666667,69.5625,70.75,69.95833333333333,71.5,70.83333333333333,72.375,74.375,68.9375,69.79166666666667,71.20833333333333,70.08333333333333,70.09375,70.125,69.875,70.20833333333333,69.75,69.91666666666667,70.25,70.16666666666667,70.0,71.75,73.16666666666667,71.0
10,2021-05-25,08:30:00,70.625,69.625,70.20833333333333,70.625,69.83333333333333,70.5,70.0,70.0,70.29166666666667,69.0,69.79166666666667,71.08333333333333,70.5,70.58333333333333,71.875,70.625,69.08333333333333,69.45833333333333,70.0,71.375,69.625,69.375,70.0,70.875,69.5625,70.5625,70.65625,70.16666666666667,73.0,73.375,69.54166666666667,69.20833333333333,70.0625,70.125,70.3125,69.5,70.125,70.125,68.91666666666667,69.375,70.54166666666667,71.0625,69.20833333333333,71.625,72.45833333333333,70.33333333333333
11,2021-05-25,08:45:00,69.40625,70.875,70.375,70.79166666666667,70.125,70.125,70.0,70.66666666666667,70.70833333333333,70.125,69.79166666666667,70.41666666666667,70.04166666666667,70.375,69.95833333333333,71.3125,69.0625,70.625,69.41666666666667,70.375,70.9375,70.0,69.9375,70.125,69.625,69.91666666666667,70.0625,70.91666666666667,73.28125,72.875,70.41666666666667,69.0,71.21875,70.125,69.41666666666667,70.5,69.29166666666667,69.83333333333333,69.20833333333333,70.0,70.08333333333333,71.125,69.70833333333333,72.0625,72.125,70.5
