,Data,Hora,OP1.1.1 I (A),OP1.1.2 I (A),OP1.1.3 I (A),OP1.1.4 I (A),OP1.1.5 I (A),OP1.1.6 I (A),OP1.1.7 I (A),OP1.1.8 I (A),OP1.1.9 I (A),OP1.1.10 I (A),OP1.1.11 I (A),OP1.1.12 I (A),OP1.1.13 I (A),OP1.1.14 I (A),OP1.1.15 I (A),OP1.1.16 I (A),OP1.2.1 I (A),OP1.2.2 I (A),OP1.2.3 I (A),OP1.2.4 I (A),OP1.2.5 I (A),OP1.2.6 I (A),OP1.2.7 I (A),OP1.2.8 I (A),OP1.2.9 I (A),OP1.2.10 I (A),OP1.2.11 I (A),OP1.2.12 I (A),OP1.2.13 I (A),OP1.2.14 I (A),OP1.2.15 I (A),OP1.2.16 I (A),OP1.3.1 I (A),OP1.3.2 I (A),OP1.3.3 I (A),OP1.3.4 I (A),OP1.3.5 I (A),OP1.3.6 I (A),OP1.3.7 I (A),OP1.3.9 I (A),OP1.3.10 I (A),OP1.3.11 I (A),OP1.3.12 I (A),OP1.3.13 I (A),OP1.3.14 I (A),OP1.3.15 I (A),OP1.3.16 I (A)
0,2021-03-21,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-21,06:15:00,0.125,0.2031,0.1104,0.2156,0.1688,0.16876666666666665,0.22086666666666666,0.10416666666666667,0.19065,0.17503333333333335,0.18336666666666668,0.22083333333333333,0.2063,0.12916666666666668,0.09583333333333333,0.11463333333333332,0.1708333333333333,0.13749999999999998,0.1146,0.09586666666666667,0.12296666666666667,0.0646,0.14065,0.016666666666666666,0.1125,0.26253333333333334,0.1844,0.15,0.14170000000000002,0.1625,0.075,0.14793333333333333,0.085975,0.1562,0.12710000000000002,0.18956666666666666,0.07919999999999999,0.20623333333333335,0.15416666666666667,0.07916666666666666,0.175,0.12190000000000001,0.2396,0.08543333333333332,0.16456666666666667,0.1594,0.27190000000000003
2,2021-03-21,06:30:00,0.52505,0.6438,0.6406499999999999,0.725,0.59375,0.7312666666666666,0.75625,0.6791666666666666,0.29685,0.3604333333333334,0.28123333333333334,0.3375,0.35935,0.26043333333333335,0.27086666666666664,0.32916666666666666,0.3666333333333333,0.275,0.2813,0.2,0.30000000000000004,0.19169999999999998,0.23126666666666665,0.12293333333333334,0.290625,0.375,0.2594,0.3437,0.31456666666666666,0.20836666666666667,0.14373333333333335,0.3520999999999999,0.775,0.69065,0.7374666666666666,0.8104333333333334,0.6854333333333334,0.9125,0.7792,0.7479333333333334,0.45836666666666664,0.26875,0.9312999999999999,0.88435,0.2604,0.27706666666666663,0.5969
3,2021-03-21,06:45:00,1.2500333333333333,1.370866666666667,1.4031500000000001,1.4041666666666668,1.3958666666666666,1.3271,1.2708666666666666,1.3271,0.7083666666666667,0.7375,0.5896,0.6563,0.6958333333333333,0.5708666666666667,0.5583666666666667,0.6125333333333333,0.7,0.6187666666666667,0.5458333333333333,0.5125333333333333,0.6021,0.5979333333333333,0.5958666666666667,0.4458333333333333,0.6125,0.4979333333333333,0.32503333333333334,0.6479333333333334,0.6312666666666666,0.2646,0.17504999999999998,0.7021333333333333,1.276575,1.41255,1.3833333333333335,1.4146,1.2708333333333333,1.4062333333333334,1.3958666666666666,1.3719000000000001,1.35005,0.28746666666666665,1.3531499999999999,1.5063,0.32916666666666666,0.3333,1.1271333333333333
4,2021-03-21,07:00:00,1.6625,1.9312333333333331,1.8969,1.825,1.9312333333333334,1.9500333333333335,2.0583333333333336,1.9000333333333332,1.2218499999999999,1.0604333333333333,1.0688,1.15625,1.2313,1.02505,1.0063,1.0437500000000002,1.075,1.0166666666666666,0.87815,0.77815,1.0229333333333333,0.9645999999999999,1.0437500000000002,0.8729333333333334,1.02035,1.0646333333333333,0.375,1.06255,1.0791666666666666,0.3187666666666667,0.21565,1.15005,1.825,1.9166999999999998,1.9104,1.8729000000000002,1.8312666666666668,1.9937666666666667,1.9458333333333335,1.8938,1.9042000000000001,0.40210000000000007,1.9479333333333333,1.76255,0.37083333333333335,0.3719,1.66565
5,2021-03-21,07:15:00,2.4875000000000003,2.5958666666666668,2.70935,2.5812666666666666,2.3438,2.67815,2.81875,2.3271,1.5844,1.8229333333333333,1.5146,1.6656499999999999,1.48285,1.4729333333333334,1.63125,1.376575,1.43125,1.71255,1.2229333333333334,1.1646,1.620866666666667,1.4938,1.6000333333333334,1.4291666666666665,1.6969,1.7521000000000002,0.5479333333333334,1.6583666666666665,1.8270666666666668,0.5166666666666667,0.3333333333333333,1.7833333333333334,2.1771333333333334,2.3688,2.3729,2.814633333333333,2.2687666666666666,2.1271,1.82815,2.3729333333333336,2.3937999999999997,1.3792,2.575,2.5729666666666664,0.6291666666666667,0.5208333333333334,2.0042
6,2021-03-21,07:30:00,3.2937666666666665,3.283366666666667,2.3188,3.4562333333333335,3.3729666666666667,2.61565,3.4015750000000002,3.1875,2.3042000000000002,2.1708666666666665,2.2917,2.1125333333333334,2.7406,2.1646,1.9416999999999998,2.3979333333333335,1.8969,2.54685,2.3813,2.1906499999999998,2.45,2.101575,2.1166666666666667,2.1906499999999998,1.991666666666667,2.5500000000000003,1.2333666666666667,2.46565,2.1438,0.6750333333333334,0.5021333333333334,2.5708333333333333,3.08125,3.2047,3.52815,3.3875333333333337,3.4687,3.5979333333333336,3.4875333333333334,3.352133333333333,2.6437999999999997,2.8875000000000006,3.4562666666666666,3.2312666666666665,0.8521,0.7062666666666667,2.7145999999999995
7,2021-03-21,07:45:00,2.0333666666666668,1.8969,2.38755,3.1625333333333336,2.4500333333333333,2.535433333333333,1.65625,2.6125000000000003,2.4229000000000003,1.9,1.8719000000000001,2.2062749999999998,2.7312250000000002,2.1479333333333335,1.8854333333333333,1.7062666666666668,2.1156,1.9812500000000002,1.8594,2.000033333333333,1.8396,2.222933333333333,1.9604333333333333,2.2562333333333333,2.3292,2.1917,1.2156500000000001,2.54375,2.4854333333333334,0.8938,0.7979666666666668,2.4499999999999997,2.0708333333333333,2.6458333333333335,2.4667,2.8479333333333336,2.6792,2.4771,2.6270666666666664,2.43125,2.3771,2.6625,2.3583333333333334,2.797966666666667,0.7594,0.8542,2.543766666666667
8,2021-03-21,08:00:00,3.7708666666666666,4.079166666666667,3.9062333333333332,4.1958,4.125,3.5417,3.7396,4.25,3.320866666666667,3.3854,2.657825,2.9708666666666663,3.437533333333333,3.1271,3.19375,3.2312666666666665,3.7469,3.1469,2.501575,3.5917,3.6969,2.7417,3.3958666666666666,3.0646,3.13755,3.466666666666667,2.804166666666667,2.5645666666666664,3.3937999999999997,0.75315,0.6031500000000001,3.5646,3.8083333333333336,3.6520666666666664,4.4771,3.6531000000000002,3.6406,4.579166666666667,4.2937666666666665,4.054166666666667,4.5854333333333335,3.5312333333333332,2.993766666666667,4.466666666666667,1.99535,0.9541666666666666,3.0042000000000004
9,2021-03-21,08:15:00,3.39065,4.385433333333334,4.235433333333333,4.4145666666666665,4.6625000000000005,5.243766666666667,4.828125,4.73125,3.06875,4.135433333333332,4.17505,1.5312,3.0062499999999996,3.3062333333333336,2.99375,3.3958333333333335,4.1562,2.9583333333333335,3.7771000000000003,3.8854333333333333,3.38125,3.408333333333333,3.125,4.1479333333333335,3.3791999999999995,4.262533333333333,3.9396,4.3438,3.9521,1.1219000000000001,0.6104666666666666,4.133333333333334,3.8312666666666666,4.4062,5.160433333333333,3.222933333333333,3.2969,4.5396,4.675,4.572966666666667,3.54995,4.056266666666667,4.2312666666666665,3.633366666666666,3.8083333333333336,0.8854333333333334,3.5875
