,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.13 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-04-26,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-26,06:15:00,47.25,50.625,53.9375,51.6875,57.3125,53.833333333333336,54.291666666666664,54.5,42.0,42.041666666666664,42.125,40.541666666666664,42.166666666666664,42.875,39.3125,41.09375,46.375,49.15625,47.625,47.25,49.0,49.333333333333336,49.5625,47.333333333333336,49.0,48.291666666666664,44.1875,49.125,49.916666666666664,40.041666666666664,37.291666666666664,49.625,49.916666666666664,52.166666666666664,48.75,49.1875,48.75,51.541666666666664,49.1875,46.25,42.4375,48.916666666666664,50.75,39.0,34.708333333333336,45.125
2,2021-04-26,06:30:00,55.75,62.416666666666664,63.583333333333336,65.625,62.583333333333336,62.125,60.375,63.0625,33.4375,32.6875,29.75,30.875,32.875,32.5625,30.96875,32.125,47.5,50.4375,48.0625,48.0625,48.25,53.1875,49.583333333333336,47.5625,50.916666666666664,44.875,41.5625,50.375,47.0625,39.666666666666664,37.916666666666664,46.208333333333336,62.125,58.75,58.625,59.8125,60.958333333333336,53.5,49.208333333333336,37.166666666666664,30.375,50.666666666666664,42.416666666666664,30.75,26.0625,34.6875
3,2021-04-26,06:45:00,61.0625,59.375,60.5,62.333333333333336,60.875,60.375,59.5625,60.9375,34.5,32.041666666666664,30.541666666666668,33.5625,33.666666666666664,32.125,32.5625,34.125,50.166666666666664,52.375,49.833333333333336,49.833333333333336,51.041666666666664,54.416666666666664,52.0,51.0625,52.6875,37.46875,34.5,53.125,50.583333333333336,33.083333333333336,31.416666666666668,43.0,55.791666666666664,59.4375,55.5,55.09375,57.25,56.1875,56.875,28.375,24.5,55.916666666666664,51.166666666666664,22.375,19.708333333333332,39.708333333333336
4,2021-04-26,07:00:00,56.96875,57.5,57.75,59.583333333333336,58.583333333333336,57.375,57.875,59.3125,37.25,34.958333333333336,33.8125,35.541666666666664,36.75,34.708333333333336,33.875,37.125,50.541666666666664,52.75,50.916666666666664,50.625,51.3125,54.875,52.833333333333336,51.0,52.875,33.9375,29.708333333333332,53.708333333333336,53.625,28.4375,26.416666666666668,54.708333333333336,55.25,57.291666666666664,54.208333333333336,55.0,56.166666666666664,54.875,55.9375,28.96875,23.375,55.1875,56.75,20.65625,0.0,53.083333333333336
5,2021-04-26,07:15:00,54.875,54.8125,56.5,57.5625,56.375,55.666666666666664,55.75,56.5,39.15625,36.875,35.833333333333336,38.166666666666664,38.4375,37.208333333333336,38.1875,38.9375,52.666666666666664,54.0625,52.75,52.708333333333336,53.53125,56.208333333333336,54.583333333333336,53.166666666666664,54.541666666666664,30.0,25.083333333333332,55.041666666666664,55.166666666666664,24.458333333333332,21.125,55.708333333333336,54.0,56.541666666666664,53.1875,54.125,55.34375,53.958333333333336,55.0625,45.6875,19.833333333333332,54.708333333333336,55.71875,17.3125,16.0625,53.0
6,2021-04-26,07:30:00,54.09375,53.625,54.666666666666664,56.28125,55.28125,54.5,54.541666666666664,55.416666666666664,40.333333333333336,38.333333333333336,36.916666666666664,39.25,40.3125,38.25,38.9375,39.875,53.416666666666664,55.291666666666664,54.125,53.458333333333336,54.125,56.958333333333336,55.583333333333336,54.083333333333336,55.208333333333336,30.791666666666668,21.083333333333332,56.083333333333336,56.208333333333336,18.791666666666668,17.8125,56.833333333333336,54.375,55.75,53.25,54.333333333333336,55.5,54.03125,54.78125,52.583333333333336,17.0,54.666666666666664,55.916666666666664,15.09375,12.875,52.875
7,2021-04-26,07:45:00,53.125,52.958333333333336,53.5625,54.833333333333336,53.833333333333336,53.583333333333336,53.4375,54.0,41.0625,39.25,38.0,40.125,41.5,39.583333333333336,39.90625,40.958333333333336,53.625,55.166666666666664,54.416666666666664,54.208333333333336,54.541666666666664,56.958333333333336,55.625,54.0,55.5,42.875,16.416666666666668,56.25,56.041666666666664,14.1875,13.6875,56.583333333333336,54.875,56.458333333333336,54.166666666666664,54.875,55.96875,55.083333333333336,55.5625,53.5,14.25,55.208333333333336,56.166666666666664,12.3125,11.28125,53.791666666666664
8,2021-04-26,08:00:00,52.0,51.8125,52.625,53.4375,52.75,52.416666666666664,52.5,52.6875,42.1875,40.708333333333336,39.5,41.541666666666664,42.25,40.5625,40.875,41.875,53.25,54.875,54.208333333333336,53.875,54.291666666666664,56.125,55.041666666666664,53.75,55.15625,50.125,14.75,55.90625,55.666666666666664,13.5,12.6875,55.958333333333336,54.75,55.916666666666664,54.125,54.416666666666664,55.3125,55.125,55.625,53.75,14.4375,55.375,55.8125,12.0,10.8125,54.0
9,2021-04-26,08:15:00,51.25,51.0625,51.916666666666664,52.5,52.0,51.625,51.46875,51.916666666666664,42.9375,41.625,40.6875,42.333333333333336,42.708333333333336,41.583333333333336,41.71875,42.541666666666664,53.625,55.125,54.833333333333336,54.375,54.5,56.375,55.5,54.208333333333336,55.75,53.375,12.25,56.125,55.833333333333336,11.625,10.375,56.125,54.125,55.25,53.416666666666664,53.75,54.75,54.333333333333336,54.75,52.875,29.5625,54.416666666666664,54.9375,10.416666666666666,9.333333333333334,53.291666666666664
