,Data,Hora,P2.1.1 V (V),P2.1.2 V (V),P2.1.3 V (V),P2.1.4 V (V),P2.1.5 V (V),P2.1.6 V (V),P2.1.7 V (V),P2.1.8 V (V),P2.1.9 V (V),P2.1.10 V (V),P2.1.11 V (V),P2.1.12 V (V),P2.1.13 V (V),P2.1.14 V (V),P2.1.15 V (V),P2.1.16 V (V),P2.2.1 V (V),P2.2.2 V (V),P2.2.3 V (V),P2.2.4 V (V),P2.2.5 V (V),P2.2.6 V (V),P2.2.7 V (V),P2.2.8 V (V),P2.2.9 V (V),P2.2.10 V (V),P2.2.11 V (V),P2.2.12 V (V),P2.2.13 V (V),P2.2.14 V (V),P2.2.15 V (V),P2.2.16 V (V),P2.3.1 V (V),P2.3.2 V (V),P2.3.3 V (V),P2.3.4 V (V),P2.3.5 V (V),P2.3.6 V (V),P2.3.7 V (V),P2.3.8 V (V),P2.3.9 V (V),P2.3.10 V (V),P2.3.11 V (V),P2.3.12 V (V),P2.3.13 V (V),P2.3.14 V (V),P2.3.15 V (V),P2.3.16 V (V)
0,2021-03-22,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-22,06:15:00,60.583333333333336,60.875,60.625,56.40625,67.9375,62.791666666666664,60.958333333333336,59.875,63.625,66.0,66.625,65.0,62.208333333333336,64.3125,61.5625,65.5,68.70833333333333,71.6875,67.125,67.45833333333333,68.53125,68.91666666666667,70.875,68.95833333333333,69.08333333333333,69.33333333333333,67.71875,70.125,57.75,70.54166666666667,67.875,66.6875,68.125,65.91666666666667,68.8125,67.0,69.70833333333333,68.95833333333333,70.29166666666667,68.4375,69.20833333333333,75.375,63.28125,65.54166666666667,63.708333333333336,69.95833333333333,66.58333333333333,70.75
2,2021-03-22,06:30:00,68.9375,68.04166666666667,65.4375,69.58333333333333,68.125,67.4375,67.375,66.20833333333333,65.45833333333333,69.0625,68.16666666666667,68.20833333333333,67.4375,68.41666666666667,66.5,66.03125,72.20833333333333,72.33333333333333,71.33333333333333,72.0,72.16666666666667,72.75,74.125,71.08333333333333,72.83333333333333,71.79166666666667,72.25,71.45833333333333,60.875,72.3125,73.16666666666667,71.4375,73.25,72.71875,72.1875,70.79166666666667,71.3125,72.3125,72.9375,73.0,74.29166666666667,78.91666666666667,64.54166666666667,69.0,72.95833333333333,78.45833333333333,76.33333333333333,74.875
3,2021-03-22,06:45:00,69.75,70.0,69.79166666666667,70.625,71.125,68.78125,70.0,69.78125,69.625,70.78125,69.54166666666667,69.9375,70.53125,69.75,69.375,70.5,72.45833333333333,72.375,72.66666666666667,72.5,73.1875,72.04166666666667,73.84375,72.0,73.0,72.1875,73.15625,73.125,60.75,72.875,72.625,73.125,73.125,72.9375,73.16666666666667,74.20833333333333,73.0625,74.75,73.46875,72.6875,73.0,79.5,67.75,68.875,77.375,77.04166666666667,80.5,79.125
4,2021-03-22,07:00:00,70.90625,70.375,70.25,71.21875,71.83333333333333,71.41666666666667,70.125,71.20833333333333,70.25,71.3125,71.6875,70.5625,70.79166666666667,71.0,70.9375,70.375,72.33333333333333,72.96875,72.75,72.33333333333333,72.65625,73.29166666666667,74.125,72.5625,72.53125,72.34375,72.5,73.71875,60.4375,72.5,71.84375,72.875,73.78125,73.875,74.1875,73.90625,74.25,73.125,73.45833333333333,73.54166666666667,73.375,71.33333333333333,74.91666666666667,74.16666666666667,78.41666666666667,73.375,76.125,81.79166666666667
5,2021-03-22,07:15:00,71.5,71.65625,70.54166666666667,71.83333333333333,72.66666666666667,71.75,71.625,71.58333333333333,71.95833333333333,72.5,70.625,71.66666666666667,71.875,70.625,71.25,72.95833333333333,72.79166666666667,73.1875,72.79166666666667,71.95833333333333,73.9375,72.29166666666667,72.625,72.25,72.875,72.25,72.0,71.875,60.78125,72.70833333333333,72.9375,72.71875,72.83333333333333,73.75,74.0625,72.5,73.25,74.25,73.0,72.8125,72.91666666666667,75.78125,80.9375,79.625,76.53125,73.125,72.0625,73.79166666666667
6,2021-03-22,07:30:00,71.5625,71.4375,71.45833333333333,71.875,72.375,72.25,72.29166666666667,70.9375,72.0,71.875,71.54166666666667,73.25,71.79166666666667,71.54166666666667,71.3125,71.5,70.83333333333333,71.46875,71.66666666666667,71.875,72.125,71.04166666666667,72.25,71.3125,72.5,72.375,72.0,71.625,59.791666666666664,72.0,71.29166666666667,70.83333333333333,71.6875,71.91666666666667,73.125,73.33333333333333,71.625,73.08333333333333,72.25,72.15625,72.58333333333333,71.54166666666667,73.4375,82.875,70.66666666666667,72.25,71.08333333333333,70.54166666666667
7,2021-03-22,07:45:00,71.45833333333333,70.5,71.3125,71.125,71.25,71.375,71.25,70.75,70.375,70.33333333333333,71.20833333333333,70.33333333333333,71.4375,71.20833333333333,69.875,70.5,70.16666666666667,70.5,69.45833333333333,70.4375,70.4375,70.8125,71.33333333333333,70.04166666666667,70.5,70.6875,70.625,69.91666666666667,58.75,70.625,70.375,69.6875,71.1875,70.4375,71.83333333333333,71.40625,70.91666666666667,71.1875,70.6875,71.25,70.45833333333333,70.625,71.08333333333333,74.25,70.0625,70.41666666666667,70.125,70.0
8,2021-03-22,08:00:00,69.65625,70.125,69.70833333333333,70.8125,70.6875,69.91666666666667,69.83333333333333,70.29166666666667,70.08333333333333,69.91666666666667,70.58333333333333,70.875,70.16666666666667,70.4375,69.66666666666667,69.375,69.5,70.04166666666667,69.54166666666667,69.66666666666667,69.5,69.1875,69.625,68.45833333333333,70.0625,70.0625,70.08333333333333,68.5625,57.375,70.4375,68.91666666666667,68.70833333333333,69.8125,70.125,70.45833333333333,71.25,70.125,70.4375,71.375,70.91666666666667,70.125,69.875,70.5,70.29166666666667,70.04166666666667,69.58333333333333,70.125,69.6875
9,2021-03-22,08:15:00,68.91666666666667,67.875,68.40625,69.5625,69.625,68.83333333333333,69.33333333333333,69.8125,69.5,69.5625,70.25,69.75,69.375,69.95833333333333,68.95833333333333,69.54166666666667,68.04166666666667,69.0625,68.625,68.91666666666667,69.125,69.25,69.41666666666667,68.1875,68.875,68.625,69.0,68.4375,57.0625,68.58333333333333,68.33333333333333,68.15625,69.04166666666667,68.75,69.58333333333333,69.84375,69.6875,69.5,69.15625,70.41666666666667,69.75,69.04166666666667,70.0625,70.08333333333333,68.75,69.625,68.8125,69.1875
