,Data,Hora,P4.1.1 P (W),P4.1.2 P (W),P4.1.3 P (W),P4.1.4 P (W),P4.1.5 P (W),P4.1.6 P (W),P4.1.7 P (W),P4.1.8 P (W),P4.1.9 P (W),P4.1.10 P (W),P4.1.11 P (W),P4.1.12 P (W),P4.1.13 P (W),P4.1.14 P (W),P4.1.15 P (W),P4.1.16 P (W),P4.1.17 P (W),P4.1.18 P (W),P4.1.19 P (W),P4.1.20 P (W),P4.1.21 P (W),P4.2.1 P (W),P4.2.2 P (W),P4.2.3 P (W),P4.2.4 P (W),P4.2.5 P (W),P4.2.6 P (W),P4.2.7 P (W),P4.2.8 P (W),P4.2.9 P (W),P4.2.10 P (W),P4.2.11 P (W),P4.2.12 P (W),P4.2.13 P (W),P4.2.14 P (W),P4.2.15 P (W),P4.2.16 P (W),P4.2.17 P (W),P4.2.18 P (W),P4.2.19 P (W),P4.2.21 P (W),P4.2.22 P (W),P4.3.1 P (W),P4.3.2 P (W),P4.3.3 P (W),P4.3.4 P (W),P4.3.5 P (W),P4.3.6 P (W),P4.3.7 P (W),P4.3.8 P (W),P4.3.9 P (W),P4.3.10 P (W),P4.3.11 P (W),P4.3.12 P (W),P4.3.13 P (W),P4.3.14 P (W),P4.3.15 P (W),P4.3.16 P (W),P4.3.17 P (W),P4.3.19 P (W),P4.3.20 P (W),P4.3.21 P (W),P4.3.22 P (W),P4.4.1 P (W),P4.4.2 P (W),P4.4.3 P (W),P4.4.4 P (W),P4.4.5 P (W),P4.4.6 P (W),P4.4.7 P (W),P4.4.8 P (W),P4.4.9 P (W),P4.4.10 P (W),P4.4.11 P (W),P4.4.12 P (W),P4.4.13 P (W),P4.4.14 P (W),P4.4.15 P (W),P4.4.16 P (W),P4.4.17 P (W),P4.4.18 P (W),P4.4.19 P (W),P4.4.20 P (W),P4.5.1 P (W),P4.5.2 P (W),P4.5.3 P (W),P4.5.4 P (W),P4.5.5 P (W),P4.5.6 P (W),P4.5.7 P (W),P4.5.8 P (W),P4.5.9 P (W),P4.5.10 P (W),P4.5.12 P (W),P4.5.13 P (W),P4.5.14 P (W),P4.5.15 P (W),P4.5.16 P (W),P4.5.17 P (W),P4.5.18 P (W),P4.5.19 P (W),P4.5.20 P (W),P4.5.21 P (W),P4.5.22 P (W),P4.6.1 P (W),P4.6.2 P (W),P4.6.3 P (W),P4.6.4 P (W),P4.6.5 P (W),P4.6.6 P (W),P4.6.7 P (W),P4.6.8 P (W),P4.6.9 P (W),P4.6.10 P (W),P4.6.11 P (W),P4.6.12 P (W),P4.6.13 P (W),P4.6.14 P (W),P4.6.15 P (W),P4.6.16 P (W),P4.6.17 P (W),P4.6.18 P (W),P4.6.19 P (W),P4.6.20 P (W),P4.6.21 P (W),P4.6.22 P (W),P4.7.1 P (W),P4.7.2 P (W),P4.7.3 P (W),P4.7.4 P (W),P4.7.5 P (W),P4.7.6 P (W),P4.7.7 P (W),P4.7.8 P (W),P4.7.9 P (W),P4.7.10 P (W),P4.7.11 P (W),P4.7.12 P (W),P4.7.13 P (W),P4.7.14 P (W),P4.7.15 P (W),P4.7.16 P (W),P4.7.17 P (W),P4.7.18 P (W),P4.7.19 P (W),P4.7.20 P (W),P4.7.21 P (W),P4.7.22 P (W),P4.8.1 P (W),P4.8.2 P (W),P4.8.3 P (W),P4.8.4 P (W),P4.8.5 P (W),P4.8.6 P (W),P4.8.7 P (W),P4.8.8 P (W),P4.8.9 P (W),P4.8.10 P (W),P4.8.12 P (W),P4.8.13 P (W),P4.8.14 P (W),P4.8.15 P (W),P4.8.16 P (W),P4.8.17 P (W),P4.8.20 P (W),P4.8.21 P (W),P4.8.22 P (W),P4.9.1 P (W),P4.9.2 P (W),P4.9.3 P (W),P4.9.4 P (W),P4.9.5 P (W),P4.9.6 P (W),P4.9.7 P (W),P4.9.8 P (W),P4.9.9 P (W),P4.9.10 P (W),P4.9.11 P (W),P4.9.12 P (W),P4.9.13 P (W),P4.9.14 P (W),P4.9.15 P (W),P4.9.16 P (W),P4.9.18 P (W),P4.9.19 P (W),P4.9.20 P (W),P4.9.21 P (W),P4.9.22 P (W)
0,2021-02-27,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-27,06:15:00,18.9591,12.13005,12.075,18.0352,14.7133,21.470866666666666,14.428666666666667,13.9039,8.9203,18.799599999999998,14.1387,15.384099999999998,13.2034,11.389333333333333,3.0421666666666667,0.0,15.33945,17.477866666666667,15.398824999999999,12.01995,14.751833333333332,11.750533333333331,13.7168,14.3578,15.616999999999999,17.02385,14.967466666666667,14.443349999999999,18.20703333333333,13.4151,14.079166666666666,18.7315,15.9151,15.7672,8.1297,17.723966666666666,14.1836,11.485949999999999,13.8383,17.859366666666666,16.237733333333335,14.760433333333333,16.32265,16.258333333333333,12.641433333333334,13.55275,9.81565,16.9539,16.2824,15.435166666666666,9.374025,9.519533333333333,16.305699999999998,12.7461,19.025266666666667,15.0974,13.47385,15.9563,18.261433333333333,10.980233333333333,11.824733333333333,20.7055,10.8422,22.298466666666666,12.95,15.159975,9.3995,11.5914,13.35545,13.17943333333333,16.448825,16.28515,20.4832,15.5193,15.104700000000001,19.9,14.64885,15.088875,12.58555,19.582,15.0156,8.943750000000001,12.212900000000001,16.2125,9.939066666666667,13.956266666666666,11.228925,11.137325,16.288266666666665,17.57786666666667,15.619266666666666,19.98125,11.646899999999999,15.93905,12.744150000000001,8.3961,14.922666666666666,15.600766666666667,14.3125,19.908333333333335,6.7875499999999995,5.807449999999999,15.323433333333332,11.6648,16.1297,15.9341,18.1789,9.637500000000001,12.18165,13.652333333333333,16.838475,16.6969,11.6484,17.1699,16.325766666666667,14.806,16.8836,12.555475000000001,14.06915,16.319533333333332,20.034866666666662,22.297666666666668,16.71173333333333,20.8633,17.844549999999998,12.9677,12.6328,13.250766666666665,13.68165,14.9643,12.764850000000001,17.26093333333333,14.639050000000001,17.00975,11.6026,16.347133333333332,16.96425,15.922133333333333,21.313299999999998,15.646849999999999,16.46815,18.906075,9.3496,14.167966666666667,9.469766666666667,19.99805,16.8805,21.201566666666665,18.51445,17.897075,18.3409,18.55625,10.3964,15.804966666666667,12.925,17.637533333333334,17.666433333333334,14.5748,20.4224,19.160666666666668,19.126066666666663,18.358833333333333,23.478325,17.739566666666665,20.6754,18.4336,16.974600000000002,12.3047,17.1191,18.271050000000002,17.9793,10.384,20.653133333333333,17.01095,20.4711,15.440133333333334,12.098933333333333,6.293500000000001,10.277349999999998,18.8086,12.119266666666666,13.687100000000001,15.532266666666667,16.002366666666664,12.3945,16.8455,15.121324999999999,20.344900000000003
2,2021-02-27,06:30:00,29.78516666666667,21.09896666666667,23.810166666666664,31.046075,23.2492,31.4862,24.73245,25.817999999999998,15.166400000000001,30.50316666666667,25.44435,25.2074,22.585700000000003,21.897433333333336,13.2487,24.354875,26.9324,26.8604,26.4016,21.748166666666663,23.019800000000004,21.015633333333337,24.5918,24.473433333333332,26.50155,28.792933333333334,28.3285,25.767433333333333,29.952866666666665,24.602833333333333,24.828400000000002,29.660133333333334,29.9594,27.638675000000003,19.0401,28.203666666666667,26.6094,20.25,24.838475,27.927750000000003,26.604966666666666,25.87736666666667,25.39145,27.77205,22.369566666666667,24.987,24.119,28.70275,29.5879,27.464333333333332,22.575266666666664,18.45156666666667,31.119266666666665,26.372675,30.79296666666667,24.089100000000002,23.266666666666666,29.791224999999997,31.085166666666666,21.132033333333336,26.20195,39.1727,19.134749999999997,32.8531,24.427366666666668,29.0151,17.71525,23.50625,27.2301,25.9362,29.318766666666665,29.26875,32.599199999999996,27.95,26.8367,29.41015,26.29885,29.726950000000002,22.3047,31.425575000000002,27.490099999999998,20.4574,22.026566666666668,28.46326666666667,23.014066666666665,27.524,21.779249999999998,24.098166666666668,28.19633333333333,28.762900000000002,26.5031,27.67775,24.507975,21.4062,22.283066666666667,24.963475000000003,22.21405,27.5566,27.219800000000003,33.146366666666665,25.4062,17.91565,23.4117,19.5156,27.045066666666667,25.454166666666666,27.0,17.3176,21.42526666666667,24.377866666666666,27.375,24.59535,18.75585,28.4008,26.4375,24.295833333333334,24.81055,23.273049999999998,25.625533333333333,26.4974,31.83696666666667,33.5742,29.4867,30.141025,28.243375,25.416700000000002,29.734366666666663,26.443233333333335,23.690424999999998,27.7461,26.6789,29.075400000000002,26.47775,25.909900000000004,19.733600000000003,27.873666666666665,29.8203,26.6348,34.184666666666665,29.8627,24.8906,32.03306666666666,23.527150000000002,26.01223333333333,19.77655,32.89845,29.757033333333336,34.130649999999996,31.74866666666667,31.3406,30.997933333333332,30.523250000000004,21.73555,28.25235,28.949199999999998,31.895566666666667,28.380466666666667,28.144266666666667,33.28333333333333,30.44805,30.032,34.5,36.180733333333336,29.626566666666665,32.192975000000004,27.422666666666668,28.984175,26.731075000000004,28.608333333333334,28.60585,33.26565,21.284633333333332,34.078900000000004,28.25,34.5516,26.427,21.964066666666668,17.60315,19.025,25.841133333333335,23.479433333333333,23.0449,25.52345,30.43283333333333,26.775233333333333,33.75,28.685166666666664,34.108333333333334
3,2021-02-27,06:45:00,37.12136666666667,28.267375,27.2625,39.7823,30.911699999999996,35.5641,28.695833333333336,31.409750000000003,22.106849999999998,38.38646666666667,33.78595,31.4617,29.3232,30.69965,18.895566666666667,34.5,30.2289,35.52343333333334,31.8164,29.82603333333333,29.96915,28.270866666666667,27.9867,28.4883,32.6078,35.859,32.494,32.0516,39.37136666666667,32.22083333333333,32.240100000000005,40.98646666666667,39.92733333333333,35.235933333333335,27.652066666666666,33.33985,30.109633333333335,27.794766666666664,32.4609,35.670566666666666,37.275266666666674,36.16146666666666,28.7401,34.2643,30.763033333333336,34.5453,29.529966666666667,35.200599999999994,34.367466666666665,32.5195,29.716166666666666,26.264049999999997,36.5651,34.67136666666667,35.80780000000001,29.285966666666667,30.457,37.71616666666666,38.282399999999996,28.823433333333337,30.684366666666666,41.20236666666667,27.1719,37.44216666666667,30.520033333333334,33.6172,24.891799999999996,29.299733333333336,32.6383,27.8789,39.228366666666666,36.4543,41.323433333333334,34.240633333333335,33.87925,38.193149999999996,31.723200000000002,34.206649999999996,30.803133333333335,37.1559,32.1328,28.98046666666667,33.0008,35.7969,28.752633333333335,35.04476666666667,27.8875,29.739449999999998,34.810700000000004,35.78593333333333,32.4922,39.534400000000005,32.34193333333334,31.5638,30.820866666666664,34.71403333333333,31.220799999999997,36.21873333333333,33.8909,42.068,28.571475,26.23646666666667,31.113033333333334,28.735133333333334,32.449025,33.85665,31.72655,21.9883,27.85183333333333,29.82615,32.2104,29.915899999999997,24.323666666666668,33.01755,30.6,31.321633333333335,32.46743333333333,28.247666666666664,29.2578,33.723733333333335,39.603325,39.482533333333336,34.09636666666666,37.061733333333336,37.7625,32.9461,35.813266666666664,34.67683333333333,32.777366666666666,34.175533333333334,27.8281,40.3578,32.991600000000005,34.28615,26.11276666666667,36.10546666666667,35.859175,32.009899999999995,40.1789,39.831649999999996,35.2297,39.50275,34.4612,32.21456666666666,30.975775,43.559400000000004,35.739599999999996,41.6051,37.61093333333333,41.5336,41.79335,39.25626666666667,28.035133333333334,39.55883333333333,36.50135,36.514849999999996,36.1807,36.15833333333333,44.588275,36.637499999999996,39.2605,35.995333333333335,47.27606666666666,41.18306666666666,42.04273333333333,33.81095,38.40313333333334,38.834133333333334,36.31276666666667,38.00235,35.8586,30.027599999999996,36.8188,33.20115,41.489066666666666,30.640599999999996,30.509375,22.155450000000002,22.24683333333333,29.1586,29.5047,30.20103333333333,31.257566666666666,35.1979,35.4371,38.54495,36.333333333333336,39.7445
4,2021-02-27,07:00:00,61.5609,71.20824999999999,49.412499999999994,71.22145,58.235150000000004,58.4651,55.206250000000004,58.6174,54.562266666666666,72.2039,63.3445,52.16066666666668,55.092200000000005,57.66433333333333,42.942400000000006,53.694266666666664,55.918233333333326,78.3391,67.78245,48.2109,69.67734999999999,50.11513333333334,51.275000000000006,57.08184999999999,71.1,63.85585,56.2551,59.735175,68.8844,60.69533333333334,63.71303333333333,72.72473333333333,69.53463333333333,70.1719,52.775000000000006,62.488274999999994,67.00416666666666,63.59065,60.38755,63.363800000000005,70.96303333333333,68.78386666666667,55.241025,63.43905,60.5094,58.8262,56.3422,61.8219,68.9695,58.116425,52.84885,40.36953333333334,70.2125,63.47003333333333,67.69583333333334,58.55233333333334,49.0219,68.5398,62.03646666666666,52.26146666666667,58.59663333333333,71.25,50.833400000000005,59.13726666666667,61.899499999999996,50.36066666666667,49.66743333333333,54.083333333333336,63.59896666666666,53.019725,62.155466666666676,50.3738,68.90133333333334,70.5,59.0258,69.4828,61.12755000000001,60.66289999999999,60.48646666666667,76.775,56.23475,52.7466,58.6887,49.275,56.6604,65.75,54.728725,54.408225,67.1211,58.296899999999994,59.72345,63.65625,60.284933333333335,58.860150000000004,58.93575,70.4953,56.40860000000001,76.1906,70.8974,62.4088,51.91325,53.13675,55.9805,58.70910000000001,64.65934999999999,57.61055,54.67305,52.100775,54.965225000000004,63.087266666666665,62.10235,63.918499999999995,0.0,68.28123333333333,63.19219999999999,62.205733333333335,68.068,56.71662499999999,55.94432499999999,65.52863333333333,74.0219,63.449999999999996,62.1871,63.8629,69.79789999999998,59.52656666666667,75.70115,63.9492,60.34610000000001,66.84636666666667,54.86796666666667,71.7396,64.30785,64.96433333333334,58.444525,66.34025,74.31670000000001,74.06536666666666,67.6737,64.2474,67.52947499999999,65.03176666666667,61.445350000000005,67.53436666666666,62.939449999999994,79.54716666666667,68.233375,70.36563333333334,73.7422,71.27815,73.91123333333333,78.61513333333333,62.521475,83.4195,71.28715,71.79453333333333,78.78285,68.4206,83.53699999999999,62.984133333333325,71.1755,69.9553,77.29273333333333,71.19999999999999,85.8051,64.03320000000001,73.23103333333334,73.1263,67.4332,71.863,71.9828,55.462500000000006,64.80745,64.51679999999999,67.0777,48.86326666666667,56.08825,39.430674999999994,45.494525,46.748450000000005,59.28985,45.91875,57.260933333333334,65.34009999999999,59.19923333333333,55.296099999999996,62.65286666666666,64.26542500000001
5,2021-02-27,07:15:00,78.353925,74.6293,73.22836666666666,85.81835000000001,74.14535,81.659,68.1388,77.23830000000001,62.2926,75.5188,72.02345,71.73436666666667,69.688075,67.50274999999999,57.23696666666666,72.57786666666667,79.36566666666667,73.69716666666666,77.01915,73.44143333333334,73.259,57.1,63.82683333333333,70.62163333333335,74.490425,78.3723,71.1898,77.04323333333333,85.5891,75.51826666666666,75.16874999999999,85.27576666666667,84.47893333333333,79.48240000000001,72.44376666666666,82.44946666666667,76.9043,76.88905,78.00547499999999,77.45705,81.7599,79.66326666666667,73.4719,81.50966666666666,67.87239999999998,74.611525,70.17656666666666,80.2617,76.23516666666667,78.36484999999999,66.9965,68.86693333333334,77.97086666666667,74.62083333333334,79.6125,65.43933333333334,76.044725,79.3724,80.7521,68.38126666666666,70.96616666666667,87.9633,68.2711,85.20275000000001,73.01119999999999,76.613675,63.57706666666667,71.31563333333334,75.73595,74.77576666666667,77.16874999999999,79.2352,82.19845000000001,74.3828,78.2551,85.26565,74.1594,78.8586,75.01146666666666,83.16433333333333,74.74220000000001,75.2229,72.8745,76.92243333333333,71.19713333333333,82.4688,78.75,71.0156,82.41175,81.32293333333332,81.5547,83.75626666666666,73.7344,78.0625,76.4594,77.84335,78.89455000000001,77.04533333333335,79.65315,79.6266,74.6693,63.0031,75.059,73.875,71.443175,71.96196666666667,70.86716666666668,60.9004,67.5961,74.17930000000001,81.6156,75.2992,70.809175,80.53909999999999,70.4901,76.18825,78.74216666666666,76.4258,74.89375,77.29193333333333,87.50623333333334,86.4105,80.050025,85.908775,83.83205000000001,79.53826666666667,78.14606666666667,78.59166666666667,77.425575,84.0039,82.64036666666667,81.77213333333333,82.81433333333332,80.5586,75.03513333333332,79.57836666666667,84.71875,82.46095,86.07775,85.6909,88.9453,83.18803333333334,79.30372500000001,76.3987,78.153125,88.97633333333333,88.87655,89.69456666666667,83.97006666666665,86.115825,88.8797,83.7039,77.5086,83.0758,86.286525,84.2082,79.9565,82.74556666666668,88.24973333333332,86.54793333333333,85.30336666666666,82.54790000000001,91.41565,87.06326666666666,84.57243333333334,82.71249999999999,88.13595000000001,78.79403333333333,85.87216666666666,83.72815,83.96135000000001,72.3375,83.30625,79.8289,82.34843333333333,77.103925,73.65653333333334,57.01743333333334,62.6074,71.36353333333334,69.83773333333333,72.77499999999999,72.53490000000001,78.41276666666666,77.1823,85.7711,81.32345,84.97083333333333
6,2021-02-27,07:30:00,136.81915,124.00133333333333,164.13386666666668,99.87695,142.09105,120.53750000000001,132.45626666666666,0.0,71.06536666666666,89.1391,68.2055,110.6789,75.38619999999999,74.91015,85.5,94.01016666666665,98.70622500000002,124.24375,126.91223333333335,67.01405,145.13555,92.08569999999999,136.79639999999998,152.80780000000001,113.68475000000001,94.95545,199.36536666666666,100.4008,168.48985,199.72265,164.75979999999998,84.21525,120.20363333333334,90.4594,78.6488,89.03985,90.62913333333334,85.97083333333335,93.75935000000001,97.40235,78.39099999999999,110.98204999999999,160.52266666666665,149.75910000000002,137.62966666666668,101.43205,145.13906666666665,105.76196666666665,78.88165000000001,77.57446666666668,70.07369999999999,60.627599999999994,70.68555,74.2922,77.9391,75.1699,82.00963333333333,79.6698,76.74686666666668,71.9391,62.46955,89.66486666666667,78.34193333333333,87.81666666666666,74.141,64.66445,68.55510000000001,77.01173333333334,71.47265,67.1531,75.38436666666666,75.82396666666666,72.7707,78.3051,81.4182,84.9041,105.1648,85.08463333333333,85.60705,80.04973333333334,65.07965,78.6242,59.2875,87.124025,78.33726666666666,89.3414,76.92473333333334,95.86823333333332,89.78517500000001,70.8047,79.66409999999999,86.814675,75.41135,59.925,64.53829999999999,67.96600000000001,83.84143333333333,99.92736666666667,100.26979999999999,90.65039999999999,64.53515,79.13675,60.2656,85.50806666666666,109.7711,82.34533333333333,72.6625,61.818999999999996,92.83229999999999,84.828525,80.22240000000001,89.7706,76.13635,87.63945000000001,106.99845,84.81055,68.3195,91.61666666666667,74.57163333333334,68.84575000000001,94.6073,93.64556666666665,67.10155,73.45230000000001,84.98436666666667,72.17930000000001,106.58045,98.46876666666667,61.2469,79.86015,84.27113333333334,102.23515,102.22030000000001,104.18543333333332,91.45676666666667,97.37656666666668,100.09767500000001,100.54962499999999,101.9703,111.8078,114.15210000000002,115.19273333333335,71.2535,95.17320000000001,70.35,102.60913333333333,94.68256666666666,86.47735,97.68153333333333,128.80235,86.6918,108.93635,72.42500000000001,79.875,78.791,82.2669,98.5922,109.64946666666667,113.9168,105.43927500000001,108.37943333333334,134.4828,107.68535,72.968,110.0133,106.78123333333333,85.23673333333333,0.0,82.96640000000001,96.162475,98.6995,68.4914,102.1013,107.57655,98.06119999999999,86.6336,86.10806666666667,50.9578,48.9526,59.8367,62.85523333333333,74.2323,63.721050000000005,106.4648,71.04535,74.14086666666667,66.3021,83.2281
7,2021-02-27,07:45:00,139.85155,169.36055,122.28980000000001,161.44219999999999,136.62617500000002,120.5227,92.1383,108.2414,57.07735,94.02090000000001,85.3737,70.7677,49.2,70.0289,59.79243333333333,118.2,85.2656,68.8781,113.25833333333333,196.53256666666667,153.45156666666665,77.41456666666666,130.5651,170.33945,155.36055,163.56757499999998,171.6824,155.628325,148.956,134.21093333333332,131.85053333333335,122.06719999999999,102.08749999999999,99.7254,88.36015,96.96773333333334,84.71716666666667,81.36143333333334,101.60730000000001,85.38853333333334,97.005275,105.96405,152.61795,141.19583333333333,139.2789,129.22813333333332,117.66013333333332,75.31093333333332,81.84033333333333,85.31383333333333,61.3297,63.97225,84.52850000000001,75.766225,92.37424999999999,62.99845,54.739850000000004,59.6172,70.60756666666667,65.34973333333333,74.71485,91.09925000000001,63.1117,72.33593333333333,72.82266666666666,71.3326,60.66055,68.86955,73.71170000000001,51.67225,76.4336,80.91739999999999,78.03203333333333,56.10195,71.4656,74.40466666666667,99.3918,0.0,70.98395,111.375,79.499625,86.56174999999999,91.6094,75.44193333333332,70.26953333333333,88.77655,68.45416666666667,62.5312,93.5652,107.1,59.85,84.66795,76.01223333333333,95.70890000000001,81.64455000000001,94.25080000000001,69.57866666666666,75.65836666666667,77.40390000000001,83.59880000000001,77.344325,62.16513333333333,82.43956666666666,64.93945,108.03944999999999,97.4379,111.8797,80.6834,73.07855,78.7543,95.78826666666664,78.03566666666667,82.58670000000001,81.5544,112.8879,82.3727,91.16874999999999,60.83555,87.96563333333334,75.34689999999999,86.5703,107.8125,93.88153333333334,90.01405,104.95665,81.712,84.5349,71.4,94.25573333333334,82.1552,92.0631,90.99273333333333,100.70156666666668,114.05584999999999,95.1711,93.1293,82.8281,99.2168,105.79455,0.0,81.63435,88.94766666666665,94.0047,73.3305,85.99453333333334,100.70706666666666,109.51875000000001,111.031075,104.9289,111.0047,106.4582,102.77420000000001,83.63669999999999,110.095325,119.47763333333334,104.27035000000001,96.08279999999999,110.94145,128.5698,117.50075000000001,118.59113333333335,136.83749999999998,146.409,119.5065,147.225,105.19925,97.77003333333333,99.62324999999998,112.65366666666667,92.20286666666668,90.79976666666666,94.8043,97.90389999999998,118.8984,80.3164,74.75366666666667,71.11955,41.1797,44.108399999999996,63.768233333333335,47.77473333333333,59.390633333333334,58.30175,84.1762,76.9349,108.1438,87.30183333333333,73.58983333333333
8,2021-02-27,08:00:00,83.61353333333334,74.52425,76.35310000000001,90.9742,71.60183333333333,99.6875,70.95349999999999,70.0362,50.64375,59.5125,54.1836,57.17343333333333,51.1526,43.0281,32.79946666666667,70.33824999999999,68.06926666666666,69.37735,64.6344,67.8771,93.1875,62.1359,64.5734,74.04845,71.1617,79.1531,78.47373333333333,76.64845,95.85624999999999,74.04743333333333,74.2211,83.86016666666666,84.21929999999999,73.9922,0.0,72.0875,66.06586666666666,65.1703,74.77890000000001,71.65780000000001,74.47305,71.92795,71.05806666666666,81.12423333333334,60.446675,72.91223333333333,63.51445,65.52083333333333,57.95625,60.93879999999999,44.7508,53.25,63.7875,61.18463333333333,57.828133333333334,51.408975,62.58283333333333,55.5371,65.3646,59.4105,56.96123333333333,61.42345,47.575266666666664,55.5617,55.71926666666667,49.48306666666667,47.10053333333334,49.19606666666667,52.51875,56.0297,61.052366666666664,59.21536666666666,61.797650000000004,53.9734,67.56875,59.5641,62.653499999999994,69.97575,54.76055,67.270925,59.04025,58.72815,55.637100000000004,70.18753333333332,52.12695,60.46835,58.07105,64.2987,69.63776666666666,67.393175,64.7875,64.18244999999999,61.25313333333333,67.27775,65.79403333333333,64.61223333333334,67.11456666666668,62.458600000000004,73.26365,68.759975,56.6112,49.1695,61.45955,55.266025,73.23333333333333,69.5552,66.68753333333332,56.604299999999995,63.271366666666665,59.543350000000004,65.847075,64.97540000000001,60.869524999999996,78.76175,70.0133,65.58543333333334,71.50545,58.07603333333333,55.90076666666666,58.162549999999996,66.92083333333333,73.7396,70.0367,65.3953,62.8906,68.1177,72.16666666666667,68.3487,61.2469,65.6172,67.87965,75.58126666666668,85.38126666666666,79.84660000000001,62.761750000000006,74.91915,73.54946666666666,74.38085,80.46666666666665,77.79294999999999,76.29650000000001,80.5195,74.83566666666667,73.94862499999999,73.7844,89.47614999999999,82.7547,88.9578,82.78673333333334,84.613075,85.38696666666665,80.15416666666665,77.1215,86.96356666666668,84.07603333333333,81.128725,93.51826666666666,77.825,103.63555,93.26955000000001,89.97603333333332,89.33333333333333,88.51280000000001,84.91456666666666,98.31876666666666,90.68956666666668,87.32503333333334,80.512,76.0039,77.0052,85.43983333333334,74.75155000000001,85.79214999999999,83.36616666666667,62.72343333333333,58.6857,52.918,33.9659,34.8,48.0034,39.817949999999996,52.25443333333334,41.625,63.9506,67.94335000000001,66.75913333333334,57.08065,59.5793
9,2021-02-27,08:15:00,88.38696666666665,127.98985,85.97659999999999,198.57655,153.26149999999998,152.561325,175.2523666666667,84.6254,142.966,96.3422,85.06795,93.16823333333332,82.11746666666667,83.93593333333334,65.2059,166.60913333333335,129.60183333333333,183.90664999999998,92.60156666666667,176.02606666666665,90.50075,71.15183333333333,116.96093333333333,87.53280000000001,113.843,156.6917,93.15833333333335,129.066025,213.08864999999997,106.60286666666667,183.34246666666664,162.66903333333332,110.61795000000001,93.36955,86.65259999999999,102.3082,162.9417,97.0617,178.4484666666667,100.53985,191.92216666666664,99.30160000000001,89.78829999999999,160.7323,145.02083333333334,135.73829999999998,109.07305000000001,100.88319999999999,95.07476666666666,90.7034,80.088675,76.8086,94.37809999999999,89.4219,95.2508,79.31016666666666,94.84805,94.73719999999999,93.68043333333333,82.94255,85.18933333333332,98.25366666666667,83.0099,86.85,77.19426666666668,82.2367,76.77189999999999,80.9125,86.16915,84.2133,92.74873333333333,89.2625,97.012,84.549225,86.81055,95.75336666666665,90.93945,85.05,86.55975000000001,95.58945,98.67790000000001,91.8008,92.59113333333333,93.7406,87.3629,91.38673333333332,89.52159999999999,90.8016,95.74215,112.575,99.64713333333334,106.09036666666667,99.65183333333334,186.54866666666666,92.88515,116.9391,146.5091,94.14063333333333,122.89143333333334,98.99844999999999,176.59533333333334,80.9013,107.11875,88.5784,105.8451,102.24273333333333,98.51769999999999,64.5594,87.04375,100.57656666666666,126.83723333333334,97.739075,87.5727,113.26639999999999,83.4625,106.37345,80.3359,89.31953333333335,79.95235,90.31329999999998,103.10155,112.83945,96.58279999999999,98.6073,96.11643333333332,100.62813333333334,109.0891,97.33285000000001,103.866375,97.06995,156.18947500000002,103.8563,100.07775000000001,165.9315,162.7457,191.7844,96.95935,92.0563,109.74610000000001,140.73723333333334,231.43400000000003,98.8027,156.03123333333335,159.60936666666666,124.95195,182.7258,186.51536666666667,178.83085,191.60806666666667,145.6013,127.2008,110.7969,134.6729,165.6658666666667,127.91895000000001,106.65,241.52814999999998,171.75175000000002,212.68593333333334,102.24845,104.39529999999999,146.44426666666666,164.44395,116.06094999999999,107.0659,191.09636666666665,111.2125,179.86643333333336,159.643775,201.5323,105.88125,105.39785,203.4682333333333,187.47786666666664,97.01536666666668,89.1961,86.62526666666668,54.224199999999996,55.66773333333333,69.2594,70.5078,77.318,69.84870000000001,94.07186666666666,88.2758,95.54193333333335,91.82186666666666,91.99036666666666
