,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-04-21,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-21,06:15:00,3.902066666666667,11.6996,3.9156333333333335,10.8375,6.833833333333334,7.995699999999999,8.4336,4.102366666666667,10.875,9.862266666666667,9.92655,10.70496666666667,10.668999999999999,6.190666666666666,4.433866666666667,9.2625,9.5035,9.1612,6.799799999999999,8.3469,5.194266666666667,7.2668,1.0541666666666667,11.03515,18.3828,9.929666666666666,7.0289,9.010950000000001,8.500399999999999,2.1625,8.7479,1.4406333333333332,4.900266666666666,10.7969,2.1562,15.150500000000001,5.4008,8.572133333333333,6.14645,6.8266,8.142199999999999,15.106499999999999,1.7656,8.551566666666666,9.0938,6.934366666666667
2,2021-04-21,06:30:00,41.42366666666666,59.422133333333335,45.3754,58.58435,44.734100000000005,37.73853333333333,45.20756666666667,48.5867,30.74376666666667,22.335166666666666,23.434633333333334,25.9219,24.005166666666668,17.804433333333332,16.402366666666666,24.3539,26.068399999999997,24.856650000000002,25.025,15.55625,23.13045,23.570725,12.531233333333333,28.290899999999997,27.0758,22.279933333333332,24.730850000000004,22.657033333333334,21.215600000000002,12.9262,21.273433333333333,36.538266666666665,47.4203,50.9664,44.852599999999995,70.5977,43.2594,38.71405,29.494533333333333,23.848966666666666,21.9035,58.52969999999999,28.309375000000003,19.2223,23.77695,22.207425
3,2021-04-21,06:45:00,47.9443,41.8461,58.02265,54.87735,29.0063,43.628125000000004,45.389675,43.16405,33.42603333333333,32.01743333333334,34.024499999999996,38.7784,35.080733333333335,30.21303333333334,30.19025,26.95703333333334,30.84375,35.4293,25.338533333333334,30.4797,26.358800000000002,29.308333333333337,20.691433333333332,29.9707,38.274225,25.50106666666667,27.9434,34.020833333333336,20.706766666666667,14.8987,33.10156666666666,28.40235,39.309,63.2466,31.4813,52.159575,45.154300000000006,48.376175,37.17346666666666,32.72343333333333,24.3844,41.33253333333334,32.61875,26.729300000000002,25.452633333333335,28.719800000000003
4,2021-04-21,07:00:00,51.65573333333333,46.2862,39.7414,47.1599,45.65936666666667,49.014849999999996,44.533199999999994,38.327600000000004,38.4297,39.33253333333334,42.333600000000004,41.3492,44.7737,36.35103333333333,32.164566666666666,37.72606666666667,38.2348,38.294125,38.15195,39.100750000000005,40.35156666666666,34.2715,25.986433333333334,36.8362,41.03595,31.257566666666666,34.1422,38.38803333333333,25.495833333333334,18.215366666666664,50.608066666666666,54.903099999999995,47.93253333333333,42.79403333333334,34.8047,42.075,42.3516,39.59925,39.92783333333333,43.20183333333333,31.55286666666667,51.3324,41.67633333333333,29.605649999999997,32.5594,47.8409
5,2021-04-21,07:15:00,89.9383,115.851,108.75780000000002,65.4582,84.58205,92.4781,108.52033333333334,94.26433333333334,78.438875,75.11743333333334,74.29633333333334,71.79713333333335,74.67656666666666,68.75003333333333,55.172650000000004,63.307566666666666,59.5901,46.40195,58.518233333333335,68.0881,29.0297,74.62910000000001,57.34765,82.11095,46.986466666666665,31.685666666666663,68.0543,57.3396,26.020833333333332,17.6836,75.9974,93.60913333333333,97.48436666666667,105.11406666666666,86.7357,91.39659999999999,117.92015,96.45756666666666,70.49295000000001,36.7016,33.157399999999996,97.36353333333334,96.575775,29.824599999999997,28.545066666666667,85.1703
6,2021-04-21,07:30:00,126.669725,52.322649999999996,126.35040000000001,135.33887499999997,165.367775,74.0198,69.09725,133.1862,80.41536666666667,75.09243333333333,59.1242,76.9969,69.080875,60.21873333333334,55.7737,94.05936666666666,91.913875,81.02136666666667,86.54116666666665,93.96565,92.05195,70.41120000000001,89.87603333333334,77.81456666666668,70.09865,28.2255,84.6994,65.27345,25.308066666666665,14.677100000000001,78.35625,49.696333333333335,48.64426666666666,114.72083333333335,53.91565,108.47943333333335,130.79896666666664,123.75917499999998,109.378725,192.125,34.82425,116.941,207.5508,28.276066666666665,29.6719,97.9961
7,2021-04-21,07:45:00,114.58595,185.7088666666667,102.76793333333335,111.425,182.0148333333333,177.50963333333334,215.40183333333334,151.541625,164.434,94.63906666666666,83.88673333333332,147.882,159.1094,97.71039999999999,143.255675,97.41926666666666,163.9969,156.3292,94.30313333333334,138.8956,96.15585,76.33555,111.91666666666667,154.50625000000002,115.95625,27.7578,115.53699999999999,149.5844,25.0391,14.7724,101.56303333333335,97.00546666666666,186.96903333333333,213.49816666666666,130.5281,126.78983333333332,179.2867,168.4789,185.1609,146.8742,28.436700000000002,179.00260000000003,188.8034,26.512500000000003,27.4362,82.4062
8,2021-04-21,08:00:00,246.82385,262.133775,258.48125,267.71433333333334,261.68555000000003,256.9495,259.0664,254.0453,214.146875,207.331,195.77695,208.1492,213.23085,199.14260000000002,196.5234,202.09373333333335,188.91459999999998,212.1917,191.36563333333334,203.69765,197.86407499999999,198.7474,182.57293333333334,201.18124999999998,198.8346,30.536199999999997,214.381,206.52710000000002,25.43773333333333,17.3828,208.9052,230.3854,247.86643333333333,254.48085000000003,247.1937333333333,265.25059999999996,265.79376666666667,246.3672,248.1199,264.97950000000003,74.3599,255.47344999999999,270.0797,28.91995,30.1918,246.10603333333333
9,2021-04-21,08:15:00,285.0153666666667,302.4563,285.3463666666667,307.4637,293.93126666666666,292.7333333333333,290.9083333333333,287.89476666666667,249.90235,244.5691,232.36636666666666,246.16953333333336,242.92033333333333,234.5512,227.91405,239.73176666666666,235.5148333333333,234.8125,235.03673333333333,237.71054999999998,238.89375,238.23283333333333,222.91016666666667,243.80705,240.1906,29.9082,243.8133,240.97029999999998,27.478133333333332,16.4604,249.41112500000003,273.69140000000004,294.58386666666667,288.06326666666666,280.4344,301.44065,293.53413333333333,294.47656666666666,291.516975,287.6719,193.913,299.75416666666666,290.5531,30.679433333333332,31.3987,283.3875
